actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
443,PT02M37.00S,2023-02-09T01:38:06.1Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,68,61,2023-02-09T01:46:52Z,4300000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,442.0,7.0,4.0,3.0,,,,,,
444,PT02M37.00S,2023-02-09T01:38:11.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,68,61,2023-02-09T01:47:13Z,4310000,False,0.0,0.0,1,left,MISS J. Duren putback Layup,[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
445,PT02M35.00S,2023-02-09T01:38:13.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,68,61,2023-02-09T01:48:36Z,4320000,False,,,0,,D. Wade REBOUND (Off:0 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,444.0,5.0,5.0,0.0,,,,,,
446,PT02M24.00S,2023-02-09T01:38:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,89.43823915900131,34.80392156862745,1610612739,68,61,2023-02-09T01:38:40Z,4330000,False,-76.0,47.0,1,right,MISS C. Osman 8' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Left,8.93,Missed,,,,,,,,,,,,,,,,,,
447,PT02M24.00S,2023-02-09T01:38:16.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,68,61,2023-02-09T01:38:40Z,4340000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,446.0,,,,,,,,,
448,PT02M24.00S,2023-02-09T01:38:27.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,68,61,2023-02-09T01:38:27Z,4350000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,out,[],1628386,,,1610612765,68,61,2023-02-09T01:41:16Z,4360000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,68,61,2023-02-09T01:41:16Z,4370000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,out,[],202711,,,1610612765,68,61,2023-02-09T01:41:16Z,4380000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,in,[],1630596,,,1610612765,68,61,2023-02-09T01:41:16Z,4390000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,68,61,2023-02-09T01:41:16Z,4400000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M24.00S,2023-02-09T01:40:42.0Z,3,REGULAR,substitution,in,[],1630191,,,1610612765,68,61,2023-02-09T01:41:16Z,4410000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M07.00S,2023-02-09T01:41:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,24.78646517739816,85.29411764705883,1610612765,68,64,2023-02-09T01:41:37Z,4420000,False,-176.0,180.0,1,left,S. Bey 25' 3PT  (5 PTS) (I. Stewart 3 AST),"[1630180, 1630191]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.25,Made,5.0,I. Stewart,1630191.0,3.0,,,,,,,,,,,,,,
457,PT01M49.00S,2023-02-09T01:41:51.8Z,3,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612739,68,64,2023-02-09T01:41:59Z,4440000,False,,,0,,H. Diallo shooting personal FOUL (1 PF) (Rubio 2 FT),"[1628977, 201937]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,,,,,,,2715.0,,,,,,,,1.0,0.0,Rubio,201937.0,,
459,PT01M49.00S,2023-02-09T01:42:19.6Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,69,64,2023-02-09T01:42:19Z,4460000,False,,,0,,R. Rubio Free Throw 1 of 2 (7 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
460,PT01M49.00S,2023-02-09T01:42:36.8Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,70,64,2023-02-09T01:42:36Z,4470000,False,,,0,,R. Rubio Free Throw 2 of 2 (8 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
461,PT01M35.00S,2023-02-09T01:42:51.9Z,3,REGULAR,3pt,Jump Shot,[],202692,32.013797634691194,53.67647058823529,1610612765,70,64,2023-02-09T01:42:58Z,4480000,False,-18.0,248.0,1,left,MISS A. Burks 24' step back 3PT,[202692],1610612765.0,DET,step back,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
462,PT01M32.00S,2023-02-09T01:42:54.9Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,70,64,2023-02-09T01:42:58Z,4490000,False,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,
463,PT01M18.00S,2023-02-09T01:43:08.1Z,3,REGULAR,3pt,Jump Shot,[],203526,92.72339027595268,96.07843137254902,1610612739,73,64,2023-02-09T01:43:13Z,4500000,False,230.0,16.0,1,right,R. Neto 3PT  (9 PTS) (C. Osman 2 AST),"[203526, 1626224]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Right Corner 3,24+ Right,23.09,Made,9.0,C. Osman,1626224.0,2.0,,,,,,,,,,,,,,
465,PT01M06.00S,2023-02-09T01:43:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612765,73,64,2023-02-09T01:43:31Z,4520000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Bey 2 FT),"[1630596, 1630180]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,,,,1.0,0.0,Bey,1630180.0,,
467,PT01M06.00S,2023-02-09T01:43:53.9Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,73,65,2023-02-09T01:43:53Z,4540000,False,,,0,,S. Bey Free Throw 1 of 2 (6 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
468,PT01M06.00S,2023-02-09T01:44:09.1Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,73,66,2023-02-09T01:44:09Z,4550000,False,,,0,,S. Bey Free Throw 2 of 2 (7 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
469,PT00M43.50S,2023-02-09T01:44:33.5Z,3,REGULAR,3pt,Jump Shot,[],201937,82.7365308804205,94.11764705882352,1610612739,73,66,2023-02-09T01:44:39Z,4560000,False,221.0,110.0,1,right,MISS R. Rubio 24' step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
470,PT00M40.80S,2023-02-09T01:44:36.2Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,73,66,2023-02-09T01:44:39Z,4570000,False,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,469.0,4.0,4.0,0.0,,,,,,
471,PT00M31.30S,2023-02-09T01:44:46.4Z,3,REGULAR,2pt,Jump Shot,[],1628977,26.10052562417871,58.08823529411765,1610612765,73,66,2023-02-09T01:44:50Z,4580000,False,-40.0,193.0,1,left,MISS H. Diallo 19' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Center,19.7,Missed,,,,,,,,,,,,,,,,,,
472,PT00M29.30S,2023-02-09T01:44:48.4Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,73,66,2023-02-09T01:44:50Z,4590000,False,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,471.0,3.0,3.0,0.0,,,,,,
473,PT00M10.80S,2023-02-09T01:45:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629731,67.09921156373193,26.225490196078432,1610612739,76,66,2023-02-09T01:45:11Z,4600000,False,-119.0,257.0,1,right,D. Wade 28' 3PT  (3 PTS) (R. Rubio 4 AST),"[1629731, 201937]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,28.3,Made,3.0,R. Rubio,201937.0,4.0,,,,,,,,,,,,,,
475,PT00M01.90S,2023-02-09T01:45:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,6.521024967148489,50.0,1610612765,76,66,2023-02-09T01:45:53Z,4620000,False,0.0,9.0,1,left,MISS A. Burks driving Layup,[202692],1610612765.0,DET,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
476,PT00M00.90S,2023-02-09T01:45:25.3Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,76,66,2023-02-09T01:45:53Z,4630000,False,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,475.0,1.0,0.0,1.0,,,,,,
477,PT00M00.90S,2023-02-09T01:45:32.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628977,5.590000152587891,50.0,1610612765,76,68,2023-02-09T01:45:46Z,4640000,False,0.0,0.0,1,left,H. Diallo tip DUNK (8 PTS),[1628977],1610612765.0,DET,tip,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2023-02-09T01:45:46.6Z,3,REGULAR,period,end,[],0,,,1610612739,76,68,2023-02-09T01:45:46Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-02-09T01:46:06.5Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612739,76,68,2023-02-09T01:48:21Z,4670000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-02-09T01:46:06.5Z,4,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,76,68,2023-02-09T01:48:21Z,4680000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-02-09T01:48:37.9Z,4,REGULAR,period,start,[],0,,,1610612739,76,68,2023-02-09T01:48:37Z,4690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M45.00S,2023-02-09T01:48:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,92.85479632063075,50.49019607843137,1610612739,78,68,2023-02-09T01:48:57Z,4700000,False,2.0,15.0,1,right,D. Wade cutting Layup (5 PTS) (E. Mobley 2 AST),"[1629731, 1630596]",1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,1.49,Made,5.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,
485,PT11M29.00S,2023-02-09T01:49:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,27.020367936925098,87.74509803921569,1610612765,78,68,2023-02-09T01:49:13Z,4720000,False,-189.0,201.0,1,left,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
486,PT11M28.00S,2023-02-09T01:49:08.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,78,68,2023-02-09T01:49:13Z,4730000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,485.0,,,,,,,,,
488,PT11M07.00S,2023-02-09T01:49:37.0Z,4,REGULAR,3pt,Jump Shot,[],1626224,63.6826544021025,20.34313725490196,1610612739,78,68,2023-02-09T01:49:43Z,4750000,False,-148.0,289.0,1,right,MISS C. Osman 32' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,32.47,Missed,,,,,,,,,,,,,,,,,,
489,PT11M07.00S,2023-02-09T01:49:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,78,68,2023-02-09T01:49:43Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,488.0,,,,,,,,,
490,PT11M07.00S,2023-02-09T01:49:43.3Z,4,REGULAR,foul,personal,[],1628977,,,1610612739,78,68,2023-02-09T01:50:00Z,4770000,False,,,0,,H. Diallo loose ball personal FOUL (2 PF),"[1628977, 1630596]",1610612765.0,DET,loose ball,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,2.0,0.0,Mobley,1630596.0,,
493,PT10M56.00S,2023-02-09T01:50:23.1Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612739,78,68,2023-02-09T01:50:58Z,4800000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Mobley 2 FT),"[1630191, 1630596]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,2.0,0.0,Mobley,1630596.0,,
495,PT10M56.00S,2023-02-09T01:50:45.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,79,68,2023-02-09T01:50:46Z,4820000,False,,,0,,E. Mobley Free Throw 1 of 2 (18 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
496,PT10M56.00S,2023-02-09T01:51:02.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,80,68,2023-02-09T01:51:02Z,4830000,False,,,0,,E. Mobley Free Throw 2 of 2 (19 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
497,PT10M42.00S,2023-02-09T01:51:23.2Z,4,REGULAR,3pt,Jump Shot,[],202709,9.149145860709593,3.9215686274509802,1610612765,80,68,2023-02-09T01:51:27Z,4840000,False,230.0,34.0,1,left,MISS C. Joseph 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
498,PT10M39.00S,2023-02-09T01:51:26.2Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,80,68,2023-02-09T01:51:27Z,4850000,False,,,0,,D. Wade REBOUND (Off:0 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,,,,,497.0,6.0,6.0,0.0,,,,,,
499,PT10M34.00S,2023-02-09T01:51:33.9Z,4,REGULAR,foul,personal,[],1628977,,,1610612739,80,68,2023-02-09T01:51:46Z,4860000,False,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 201937]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627961.0,,,,,,,,3.0,0.0,Rubio,201937.0,,
501,PT10M34.00S,2023-02-09T01:51:45.5Z,4,REGULAR,substitution,out,[],202692,,,1610612739,80,68,2023-02-09T01:51:51Z,4880000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M34.00S,2023-02-09T01:51:45.5Z,4,REGULAR,substitution,in,[],1630587,,,1610612739,80,68,2023-02-09T01:51:51Z,4890000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M20.00S,2023-02-09T01:52:09.1Z,4,REGULAR,3pt,Jump Shot,[],1629731,86.67871222076215,2.941176470588235,1610612739,83,68,2023-02-09T01:52:17Z,4900000,False,-235.0,73.0,1,right,D. Wade 24' 3PT  (8 PTS) (I. Okoro 4 AST),"[1629731, 1630171]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,24.63,Made,8.0,I. Okoro,1630171.0,4.0,,,,,,,,,,,,,,
505,PT10M05.00S,2023-02-09T01:52:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.30946123521682,52.69607843137255,1610612765,83,68,2023-02-09T01:52:53Z,4920000,False,-13.0,16.0,1,left,MISS S. Bey driving Layup - blocked,"[1630180, 1630171]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,Okoro,1630171.0,,,,,,,,,,
506,PT10M05.00S,2023-02-09T01:52:26.1Z,4,REGULAR,block,,[],1630171,,,1610612765,83,68,2023-02-09T01:52:31Z,4930000,False,,,0,,I. Okoro BLOCK (2 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT10M03.00S,2023-02-09T01:52:28.1Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,83,68,2023-02-09T01:52:53Z,4940000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,505.0,3.0,2.0,1.0,,,,,,
508,PT10M00.00S,2023-02-09T01:52:33.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626224,92.59198423127464,53.67647058823529,1610612739,85,68,2023-02-09T01:52:47Z,4950000,False,18.0,17.0,1,right,C. Osman running DUNK (6 PTS) (I. Okoro 5 AST),"[1626224, 1630171]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.51,Made,6.0,I. Okoro,1630171.0,5.0,,,,,,,,,,,,,,
510,PT10M00.00S,2023-02-09T01:52:52.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,85,68,2023-02-09T01:52:52Z,4970000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,out,[],201937,,,1610612765,85,68,2023-02-09T01:55:20Z,4980000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,85,68,2023-02-09T01:55:20Z,4990000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,out,[],202709,,,1610612765,85,68,2023-02-09T01:55:20Z,5000000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,in,[],203526,,,1610612765,85,68,2023-02-09T01:55:20Z,5020000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,85,68,2023-02-09T01:55:20Z,5030000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M00.00S,2023-02-09T01:53:17.7Z,4,REGULAR,substitution,in,[],202711,,,1610612765,85,68,2023-02-09T01:55:20Z,5040000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M42.00S,2023-02-09T01:55:45.4Z,4,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,85,68,2023-02-09T01:56:01Z,5060000,False,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (3 TO),[202711],1610612765.0,DET,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,3.0,,,,,,,,,,,,
520,PT09M22.00S,2023-02-09T01:56:15.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203526,67.7562417871222,65.68627450980392,1610612739,85,68,2023-02-09T01:56:19Z,5070000,False,78.0,251.0,1,right,MISS R. Neto 26' 3PT,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
521,PT09M19.00S,2023-02-09T01:56:18.3Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,85,68,2023-02-09T01:56:19Z,5080000,False,,,0,,S. Bey REBOUND (Off:0 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,520.0,5.0,5.0,0.0,,,,,,
522,PT09M15.00S,2023-02-09T01:56:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,8.886333771353483,53.18627450980392,1610612765,85,68,2023-02-09T01:56:29Z,5090000,False,-16.0,31.0,1,left,MISS I. Stewart driving Layup,[1630191],1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
523,PT09M12.00S,2023-02-09T01:56:25.0Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,85,68,2023-02-09T01:56:29Z,5100000,False,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,522.0,4.0,3.0,1.0,,,,,,
524,PT08M56.00S,2023-02-09T01:56:40.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,93.77463863337714,3.1862745098039214,1610612739,85,68,2023-02-09T01:56:45Z,5110000,False,-234.0,6.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
525,PT08M53.00S,2023-02-09T01:56:43.8Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,85,68,2023-02-09T01:56:45Z,5120000,False,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,524.0,6.0,6.0,0.0,,,,,,
526,PT08M40.00S,2023-02-09T01:56:59.8Z,4,REGULAR,foul,personal,['2freethrow'],203526,,,1610612765,85,68,2023-02-09T01:57:12Z,5130000,False,,,0,,R. Neto shooting personal FOUL (4 PF) (Bogdanovic 2 FT),"[203526, 202711]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627961.0,,,,,,,,4.0,0.0,Bogdanovic,202711.0,,
528,PT08M40.00S,2023-02-09T01:57:22.1Z,4,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,85,69,2023-02-09T01:57:22Z,5150000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (14 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
529,PT08M40.00S,2023-02-09T01:57:23.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612765,85,69,2023-02-09T01:57:26Z,5160000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M40.00S,2023-02-09T01:57:23.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612765,85,69,2023-02-09T01:57:26Z,5170000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M40.00S,2023-02-09T01:57:39.6Z,4,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,85,70,2023-02-09T01:57:39Z,5180000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (15 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
532,PT08M25.00S,2023-02-09T01:57:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.5473061760841,59.068627450980394,1610612739,85,70,2023-02-09T01:58:02Z,5190000,False,45.0,74.0,1,right,MISS E. Mobley 8' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,8.68,Missed,,,,,,,,,,,,,,,,,,
