actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
257,PT04M58.00S,2022-12-20T00:56:05.0Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,45,32,2022-12-20T00:58:01Z,2520000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M34.00S,2022-12-20T00:58:37.4Z,2,REGULAR,2pt,Jump Shot,[],1628386,19.530223390275953,28.431372549019606,1610612739,47,32,2022-12-20T00:58:43Z,2530000,False,108.0,131.0,1,left,J. Allen 16' Jump Shot (8 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,16.97,Made,,,,,8.0,E. Mobley,1630596.0,1.0,,,,,,,,,,
260,PT04M20.00S,2022-12-20T00:58:54.9Z,2,REGULAR,foul,offensive,[],1631117,,,1610612762,47,32,2022-12-20T00:59:03Z,2550000,False,,,0,,W. Kessler offensive FOUL (2 PF),"[1631117, 1628378]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202901.0,,,,2.0,0.0,Mitchell,1628378.0,,
262,PT04M20.00S,2022-12-20T00:58:54.9Z,2,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,47,32,2022-12-20T00:58:54Z,2570000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202901.0,1.0,,,,,,,,
263,PT04M20.00S,2022-12-20T00:59:04.4Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,47,32,2022-12-20T00:59:08Z,2580000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M20.00S,2022-12-20T00:59:04.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,47,32,2022-12-20T00:59:08Z,2590000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M11.00S,2022-12-20T00:59:22.3Z,2,REGULAR,foul,personal,[],1627736,,,1610612739,47,32,2022-12-20T00:59:31Z,2600000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1630596]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1162.0,,,,1.0,0.0,Mobley,1630596.0,,
267,PT04M01.00S,2022-12-20T00:59:45.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,7.440867279894875,50.49019607843137,1610612739,49,32,2022-12-20T00:59:52Z,2620000,False,-2.0,17.0,1,left,J. Allen driving DUNK (10 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,10.0,,,,,,,,,,,,,
268,PT03M45.00S,2022-12-20T01:00:01.3Z,2,REGULAR,2pt,Jump Shot,[],203903,78.0059132720105,46.32352941176471,1610612762,49,32,2022-12-20T01:00:11Z,2630000,False,-18.0,154.0,1,right,MISS J. Clarkson 15' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Center,15.53,Missed,,,,,,,,,,,,,,,,,,
269,PT03M44.00S,2022-12-20T01:00:02.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,49,32,2022-12-20T01:00:11Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Center,,,268.0,,,,,,,,,,,,,,,,,
271,PT03M44.00S,2022-12-20T01:00:09.5Z,2,REGULAR,substitution,out,[],1629659,,,1610612739,49,32,2022-12-20T01:00:16Z,2660000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M44.00S,2022-12-20T01:00:09.5Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,49,32,2022-12-20T01:00:16Z,2670000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M30.00S,2022-12-20T01:00:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,14.011169513797633,36.76470588235294,1610612739,51,32,2022-12-20T01:00:41Z,2680000,False,66.0,79.0,1,left,D. Garland 10' floating Jump Shot (12 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,10.32,Made,,,,,12.0,J. Allen,1628386.0,2.0,,,,,,,,,,
275,PT03M17.00S,2022-12-20T01:00:45.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,69.85873850197109,75.24509803921569,1610612762,51,35,2022-12-20T01:00:50Z,2700000,False,126.0,231.0,1,right,L. Markkanen 26' 3PT  (15 PTS) (M. Conley 4 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.3,Made,,,,,15.0,M. Conley,201144.0,4.0,,,,,,,,,,
277,PT02M57.00S,2022-12-20T01:01:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,7.966491458607096,53.18627450980392,1610612739,51,35,2022-12-20T01:01:13Z,2720000,False,-16.0,22.0,1,left,MISS D. Mitchell driving floating bank Shot,[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
278,PT02M57.00S,2022-12-20T01:01:05.4Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,51,35,2022-12-20T01:02:12Z,2730000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,277.0,7.0,6.0,1.0,,,,,,,,,,,,,,
279,PT02M55.00S,2022-12-20T01:01:11.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,53,35,2022-12-20T01:02:14Z,2740000,False,0.0,0.0,1,left,J. Allen tip DUNK (12 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,12.0,,,,,,,,,,,,,
281,PT02M40.00S,2022-12-20T01:01:27.4Z,2,REGULAR,substitution,out,[],1631117,,,1610612762,53,35,2022-12-20T01:01:34Z,2760000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M40.00S,2022-12-20T01:01:27.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612762,53,35,2022-12-20T01:01:34Z,2770000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M35.00S,2022-12-20T01:01:52.8Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612762,53,35,2022-12-20T01:02:00Z,2780000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1630171, 203903]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,Clarkson,203903.0,,
285,PT02M35.00S,2022-12-20T01:02:14.2Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,53,36,2022-12-20T01:02:14Z,2800000,False,,,0,,J. Clarkson Free Throw 1 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
286,PT02M35.00S,2022-12-20T01:02:31.4Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,53,37,2022-12-20T01:02:31Z,2810000,False,,,0,,J. Clarkson Free Throw 2 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
287,PT02M22.00S,2022-12-20T01:02:49.0Z,2,REGULAR,3pt,Jump Shot,[],1629636,34.11629434954008,49.26470588235294,1610612739,53,37,2022-12-20T01:03:00Z,2820000,False,4.0,268.0,1,left,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
288,PT02M22.00S,2022-12-20T01:02:49.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,53,37,2022-12-20T01:02:53Z,2830000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,287.0,,,,,,,,,,,,,,,,,
290,PT02M12.00S,2022-12-20T01:03:04.1Z,2,REGULAR,2pt,Jump Shot,[],201144,74.06373193166885,69.11764705882352,1610612762,53,37,2022-12-20T01:03:20Z,2850000,False,96.0,191.0,1,right,MISS M. Conley 21' pullup Shot,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,21.39,Missed,,,,,,,,,,,,,,,,,,
291,PT02M09.00S,2022-12-20T01:03:07.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,53,37,2022-12-20T01:03:08Z,2860000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,290.0,4.0,4.0,0.0,,,,,,,,,,,,,,
292,PT02M07.00S,2022-12-20T01:03:11.9Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612739,53,37,2022-12-20T01:03:24Z,2870000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Allen 2 FT),"[201144, 1628386]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,,2.0,0.0,Allen,1628386.0,,
294,PT02M07.00S,2022-12-20T01:03:32.9Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,54,37,2022-12-20T01:03:33Z,2890000,False,,,0,,J. Allen Free Throw 1 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
295,PT02M07.00S,2022-12-20T01:03:47.8Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,55,37,2022-12-20T01:03:47Z,2900000,False,,,0,,J. Allen Free Throw 2 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
296,PT01M55.00S,2022-12-20T01:04:01.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,80.6340341655716,4.901960784313726,1610612762,55,40,2022-12-20T01:04:06Z,2910000,False,-225.0,130.0,1,right,L. Markkanen 26' 3PT  (18 PTS) (M. Conley 5 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,18.0,M. Conley,201144.0,5.0,,,,,,,,,,
298,PT01M34.00S,2022-12-20T01:04:22.4Z,2,REGULAR,3pt,Jump Shot,[],1630171,5.995400788436268,97.79411764705883,1610612739,55,40,2022-12-20T01:04:26Z,2930000,False,-239.0,4.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
299,PT01M31.00S,2022-12-20T01:04:25.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,55,40,2022-12-20T01:04:26Z,2940000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT01M28.00S,2022-12-20T01:04:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,92.85479632063075,50.73529411764706,1610612762,55,42,2022-12-20T01:04:37Z,2950000,False,4.0,15.0,1,right,L. Markkanen driving Layup (20 PTS),[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,20.0,,,,,,,,,,,,,
301,PT01M15.00S,2022-12-20T01:04:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.995400788436268,53.431372549019606,1610612739,57,42,2022-12-20T01:04:46Z,2960000,False,-17.0,4.0,1,left,D. Mitchell driving Layup (15 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,15.0,,,,,,,,,,,,,
302,PT01M00.00S,2022-12-20T01:04:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.32917214191852,52.20588235294118,1610612762,57,42,2022-12-20T01:05:40Z,2970000,False,11.0,20.0,1,right,MISS J. Clarkson finger roll Layup,[203903],1610612762.0,UTA,finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
303,PT00M58.50S,2022-12-20T01:04:57.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,57,42,2022-12-20T01:04:59Z,2980000,False,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,302.0,8.0,7.0,1.0,,,,,,,,,,,,,,
304,PT00M57.70S,2022-12-20T01:05:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,7.440867279894875,51.225490196078425,1610612739,59,42,2022-12-20T01:05:14Z,2990000,False,-6.0,17.0,1,left,I. Okoro running Layup (4 PTS) (D. Garland 4 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,
306,PT00M51.10S,2022-12-20T01:05:11.8Z,2,REGULAR,2pt,Jump Shot,[],1628374,90.09526938239159,20.34313725490196,1610612762,59,44,2022-12-20T01:05:19Z,3010000,False,-148.0,41.0,1,right,L. Markkanen 15' step back Jump Shot (22 PTS),[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,15.38,Made,,,,,22.0,,,,,,,,,,,,,
307,PT00M33.60S,2022-12-20T01:05:55.8Z,2,REGULAR,jumpball,recovered,[],1630171,,,1610612739,59,44,2022-12-20T01:05:55Z,3020000,False,,,0,,Jump Ball J. Allen vs. L. Markkanen: Tip to I. Okoro,"[1630171, 1628386, 1628374]",1610612739.0,CLE,heldball,I. Okoro,1630171.0,Okoro,I. Okoro,Allen,1628386.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
310,PT00M27.30S,2022-12-20T01:06:02.2Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,59,44,2022-12-20T01:06:07Z,3050000,False,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 201144]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,4.0,,,,,,,Conley,201144.0
311,PT00M27.30S,2022-12-20T01:06:02.2Z,2,REGULAR,steal,,[],201144,,,1610612762,59,44,2022-12-20T01:06:04Z,3060000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
312,PT00M23.70S,2022-12-20T01:06:06.5Z,2,REGULAR,turnover,lost ball,[],201144,,,1610612762,59,44,2022-12-20T01:06:14Z,3070000,False,,,0,,M. Conley lost ball TURNOVER (2 TO),"[201144, 1630171]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Okoro,1630171.0
313,PT00M23.70S,2022-12-20T01:06:06.5Z,2,REGULAR,steal,,[],1630171,,,1610612739,59,44,2022-12-20T01:06:09Z,3080000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
314,PT00M05.60S,2022-12-20T01:06:26.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,31.09395532194481,25.49019607843137,1610612739,62,44,2022-12-20T01:06:46Z,3090000,False,123.0,240.0,1,left,D. Garland 26' 3PT pullup (15 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,15.0,,,,,,,,,,,,,
316,PT00M00.00S,2022-12-20T01:06:52.5Z,2,REGULAR,period,end,[],0,,,1610612762,62,44,2022-12-20T01:06:52Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-12-20T01:21:45.1Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612762,62,44,2022-12-20T01:22:01Z,3120000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-12-20T01:21:45.1Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,62,44,2022-12-20T01:22:01Z,3130000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-12-20T01:22:12.2Z,3,REGULAR,period,start,[],0,,,1610612762,62,44,2022-12-20T01:22:12Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M39.00S,2022-12-20T01:22:33.2Z,3,REGULAR,3pt,Jump Shot,[],203903,30.56833114323259,75.24509803921569,1610612762,62,47,2022-12-20T01:22:39Z,3150000,False,-126.0,235.0,1,left,J. Clarkson 26' 3PT pullup (12 PTS) (M. Conley 6 AST),"[203903, 201144]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,12.0,M. Conley,201144.0,6.0,,,,,,,,,,
322,PT11M14.00S,2022-12-20T01:23:01.4Z,3,REGULAR,turnover,traveling,[],1630171,,,1610612739,62,47,2022-12-20T01:23:07Z,3170000,False,,,0,,I. Okoro traveling TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,1.0,,,,,,,,
323,PT10M53.00S,2022-12-20T01:23:30.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203903,4.812746386333772,26.96078431372549,1610612762,62,47,2022-12-20T01:23:44Z,3180000,False,115.0,-7.0,1,left,MISS J. Clarkson 11' turnaround fadeaway Shot,[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,11.54,Missed,,,,,,,,,,,,,,,,,,
324,PT10M52.00S,2022-12-20T01:23:39.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,62,47,2022-12-20T01:23:39Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Right,,,323.0,,,,,,,,,,,,,,,,,
325,PT10M52.00S,2022-12-20T01:23:40.2Z,3,REGULAR,foul,personal,[],1628378,,,1610612762,62,47,2022-12-20T01:24:43Z,3200000,False,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1628378, 1629020]",1610612739.0,CLE,loose ball,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,2.0,0.0,Vanderbilt,1629020.0,,
327,PT10M40.00S,2022-12-20T01:24:00.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201144,15.637319316688567,45.415900735294116,1610612762,62,49,2022-12-20T01:51:26Z,3220000,False,23.0,94.0,1,left,M. Conley 9' driving floating Jump Shot (2 PTS) (L. Markkanen 1 AST),"[201144, 1628374]",1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,9.72,Made,,,,,2.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,
329,PT10M40.00S,2022-12-20T01:24:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,62,49,2022-12-20T01:24:06Z,3240000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT10M26.00S,2022-12-20T01:27:03.8Z,3,REGULAR,2pt,Jump Shot,[],1628378,76.16622864651774,35.294117647058826,1610612739,62,49,2022-12-20T01:27:08Z,3250000,False,-74.0,172.0,1,right,MISS D. Mitchell 18' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,18.66,Missed,,,,,,,,,,,,,,,,,,
331,PT10M23.00S,2022-12-20T01:27:06.8Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,62,49,2022-12-20T01:27:08Z,3260000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,330.0,4.0,3.0,1.0,,,,,,,,,,,,,,
332,PT10M06.00S,2022-12-20T01:27:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,14.011169513797633,44.36274509803921,1610612762,62,49,2022-12-20T01:28:23Z,3270000,False,28.0,79.0,1,left,MISS J. Vanderbilt 8' floating Shot,[1629020],1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
333,PT10M04.00S,2022-12-20T01:27:25.7Z,3,REGULAR,rebound,offensive,[],201144,,,1610612762,62,49,2022-12-20T01:27:25Z,3280000,False,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,332.0,2.0,1.0,1.0,,,,,,,,,,,,,,
334,PT10M03.00S,2022-12-20T01:27:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,6.915243101182654,51.225490196078425,1610612762,62,51,2022-12-20T01:27:37Z,3290000,False,-6.0,13.0,1,left,J. Vanderbilt driving Layup (6 PTS) (M. Conley 7 AST),"[1629020, 201144]",1610612762.0,UTA,driving,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,6.0,M. Conley,201144.0,7.0,,,,,,,,,,
336,PT10M03.00S,2022-12-20T01:27:36.0Z,3,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612762,62,51,2022-12-20T01:27:42Z,3310000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Vanderbilt 1 FT),"[1628386, 1629020]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,,,,2.0,0.0,Vanderbilt,1629020.0,,
338,PT10M03.00S,2022-12-20T01:27:56.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629020,,,1610612762,62,52,2022-12-20T01:27:56Z,3330000,False,,,0,,J. Vanderbilt Free Throw 1 of 1 (7 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
339,PT09M44.00S,2022-12-20T01:28:18.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,92.59198423127464,99.50980392156863,1610612739,65,52,2022-12-20T01:28:23Z,3340000,False,248.0,17.0,1,right,I. Okoro 24' 3PT  (7 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,24.81,Made,,,,,7.0,D. Garland,1629636.0,5.0,,,,,,,,,,
341,PT09M22.00S,2022-12-20T01:28:39.0Z,3,REGULAR,2pt,Jump Shot,[],201144,26.10052562417871,27.450980392156865,1610612762,65,52,2022-12-20T01:28:48Z,3360000,False,113.0,193.0,1,left,MISS M. Conley 22' step back Shot,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,22.33,Missed,,,,,,,,,,,,,,,,,,
342,PT09M17.00S,2022-12-20T01:28:44.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,65,52,2022-12-20T01:31:32Z,3370000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,341.0,2.0,2.0,0.0,,,,,,,,,,,,,,
343,PT09M12.00S,2022-12-20T01:28:48.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,64.73390275952694,53.67647058823529,1610612739,68,52,2022-12-20T01:28:54Z,3380000,False,18.0,279.0,1,right,D. Mitchell 27' 3PT  (18 PTS) (D. Garland 6 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.96,Made,,,,,18.0,D. Garland,1629636.0,6.0,,,,,,,,,,
345,PT08M59.00S,2022-12-20T01:29:06.1Z,3,REGULAR,turnover,traveling,[],1629020,,,1610612762,68,52,2022-12-20T01:29:14Z,3400000,False,,,0,,J. Vanderbilt traveling TURNOVER (3 TO),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203177.0,3.0,,,,,,,,
346,PT08M43.00S,2022-12-20T01:29:42.0Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,68,52,2022-12-20T01:34:33Z,3410000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628374]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Markkanen,1628374.0
