shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
05:32,77,PT05M32.00S,2022-12-11T00:53:01.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630526,7.835085413929041,51.71568627450981,1610612760,14,7,2022-12-11T00:58:20Z,770000,False,-9.0,21.0,1,left,MISS J. Robinson-Earl driving Layup,[1630526],50,1610612760.0,OKC,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
05:32,78,PT05M32.00S,2022-12-11T00:53:01.8Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,14,7,2022-12-11T00:53:13Z,780000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,,
05:18,79,PT05M18.00S,2022-12-11T00:53:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,6.783837056504599,51.470588235294116,1610612760,14,9,2022-12-11T00:53:21Z,790000,False,-7.0,11.0,1,left,J. Robinson-Earl driving reverse Layup (2 PTS) (J. Giddey 1 AST),"[1630526, 1630581]",50,1610612760.0,OKC,driving reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.35,Made,2.0,,,,,J. Giddey,1630581.0,1.0,,,,,,,,,,
04:59,81,PT04M59.00S,2022-12-11T00:53:33.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,72.09264126149803,79.90196078431373,1610612739,14,9,2022-12-11T00:53:37Z,810000,False,150.0,210.0,1,right,MISS C. Osman 25' 3PT,[1626224],16,1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
04:56,82,PT04M56.00S,2022-12-11T00:53:36.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,14,9,2022-12-11T00:53:37Z,820000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,
04:53,83,PT04M53.00S,2022-12-11T00:53:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612760,14,9,2022-12-11T00:53:53Z,830000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630596, 1630581]",4,1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,2.0,0.0,Giddey,1630581.0,,,
04:53,85,PT04M53.00S,2022-12-11T00:54:05.9Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,14,10,2022-12-11T00:54:05Z,850000,False,,,0,,J. Giddey Free Throw 1 of 2 (1 PTS),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
04:53,86,PT04M53.00S,2022-12-11T00:54:08.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612760,14,10,2022-12-11T00:54:22Z,860000,False,,,0,,SUB out: E. Mobley,[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
04:53,87,PT04M53.00S,2022-12-11T00:54:08.0Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,14,10,2022-12-11T00:54:22Z,870000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
04:53,88,PT04M53.00S,2022-12-11T00:54:08.0Z,1,REGULAR,substitution,in,[],1630171,,,1610612760,14,10,2022-12-11T00:54:22Z,880000,False,,,0,,SUB in: I. Okoro,[1630171],35,1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
04:53,89,PT04M53.00S,2022-12-11T00:54:08.0Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,14,10,2022-12-11T00:54:22Z,890000,False,,,0,,SUB in: J. Williams,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
04:53,90,PT04M53.00S,2022-12-11T00:54:29.3Z,1,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,14,11,2022-12-11T00:54:29Z,900000,False,,,0,,J. Giddey Free Throw 2 of 2 (2 PTS),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
04:45,91,PT04M45.00S,2022-12-11T00:54:44.6Z,1,REGULAR,foul,personal,[],1629652,,,1610612739,14,11,2022-12-11T00:59:45Z,910000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1628386]",5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1626300.0,2.0,0.0,Allen,1628386.0,,,
04:32,93,PT04M32.00S,2022-12-11T00:55:14.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612739,14,11,2022-12-11T00:55:21Z,930000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Allen 2 FT),"[1631114, 1628386]",8,1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,1.0,0.0,Allen,1628386.0,,,
04:32,95,PT04M32.00S,2022-12-11T00:55:36.0Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,15,11,2022-12-11T00:55:36Z,950000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
04:32,96,PT04M32.00S,2022-12-11T00:55:36.7Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,15,11,2022-12-11T00:55:43Z,960000,False,,,0,,SUB out: L. Stevens,[1630205],8,1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,97,PT04M32.00S,2022-12-11T00:55:36.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,15,11,2022-12-11T00:55:43Z,970000,False,,,0,,SUB out: D. Garland,[1629636],10,1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,98,PT04M32.00S,2022-12-11T00:55:36.7Z,1,REGULAR,substitution,in,[],203526,,,1610612739,15,11,2022-12-11T00:55:43Z,980000,False,,,0,,SUB in: R. Neto,[203526],19,1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,99,PT04M32.00S,2022-12-11T00:55:36.7Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,15,11,2022-12-11T00:55:43Z,990000,False,,,0,,SUB in: C. LeVert,[1627747],3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,100,PT04M32.00S,2022-12-11T00:55:36.0Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,15,11,2022-12-11T00:55:58Z,1000000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
04:30,101,PT04M30.00S,2022-12-11T00:55:38.0Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,15,11,2022-12-11T00:55:58Z,1010000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:4),[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,100.0,5.0,4.0,1.0,,,,,,,,,,,,,
04:23,102,PT04M23.00S,2022-12-11T00:56:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,49.26470588235294,1610612760,15,13,2022-12-11T00:56:12Z,1020000,False,4.0,17.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS) (A. Pokusevski 1 AST),"[1628983, 1630197]",2,1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.78,Made,4.0,,,,,A. Pokusevski,1630197.0,1.0,,,,,,,,,,
04:23,104,PT04M23.00S,2022-12-11T00:56:11.1Z,1,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612760,15,13,2022-12-11T01:02:19Z,1040000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1630171, 1628983]",35,1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
04:23,106,PT04M23.00S,2022-12-11T00:56:27.2Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,15,14,2022-12-11T01:02:23Z,1060000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (5 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
04:04,107,PT04M04.00S,2022-12-11T00:56:48.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,87.07293035479631,53.431372549019606,1610612739,15,14,2022-12-11T00:56:59Z,1070000,False,17.0,69.0,1,right,MISS C. Osman 7' driving floating Shot,[1626224],16,1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
04:04,108,PT04M04.00S,2022-12-11T00:56:48.4Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,15,14,2022-12-11T00:56:59Z,1080000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,107.0,3.0,2.0,1.0,,,,,,,,,,,,,
04:04,109,PT04M04.00S,2022-12-11T00:56:53.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,93.11760840998686,51.225490196078425,1610612739,17,14,2022-12-11T01:03:08Z,1090000,False,6.0,12.0,1,right,J. Allen putback DUNK (5 PTS),[1628386],31,1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.36,Made,5.0,,,,,,,,,,,,,,,,,
04:04,110,PT04M04.00S,2022-12-11T00:56:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630581,,,1610612739,17,14,2022-12-11T00:57:34Z,1100000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Allen 1 FT),"[1630581, 1628386]",3,1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Allen,1628386.0,,,
04:04,112,PT04M04.00S,2022-12-11T00:57:05.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612739,17,14,2022-12-11T00:57:35Z,1120000,False,,,0,,SUB out: J. Giddey,[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,113,PT04M04.00S,2022-12-11T00:57:05.8Z,1,REGULAR,substitution,out,[],1630197,,,1610612739,17,14,2022-12-11T00:57:35Z,1130000,False,,,0,,SUB out: A. Pokusevski,[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,114,PT04M04.00S,2022-12-11T00:57:05.8Z,1,REGULAR,substitution,in,[],203488,,,1610612739,17,14,2022-12-11T00:57:35Z,1140000,False,,,0,,SUB in: M. Muscala,[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,115,PT04M04.00S,2022-12-11T00:57:05.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612739,17,14,2022-12-11T00:57:35Z,1150000,False,,,0,,SUB in: I. Joe,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,117,PT04M04.00S,2022-12-11T00:57:35.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,17,14,2022-12-11T00:57:53Z,1160000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
04:04,120,PT04M04.00S,2022-12-11T00:57:35.6Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,17,14,2022-12-11T00:57:53Z,1165000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,
03:55,118,PT03M55.00S,2022-12-11T00:57:39.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612760,17,14,2022-12-11T00:57:55Z,1170000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Williams 2 FT),"[1628386, 1631114]",31,1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Williams,1631114.0,,,
03:55,121,PT03M55.00S,2022-12-11T00:57:57.1Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,17,14,2022-12-11T00:57:57Z,1190000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:55,122,PT03M55.00S,2022-12-11T00:57:57.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,17,14,2022-12-11T00:57:57Z,1200000,False,,,0,,TEAM offensive REBOUND,[],,1610612760.0,OKC,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,
03:55,123,PT03M55.00S,2022-12-11T00:57:58.1Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,17,14,2022-12-11T00:58:11Z,1210000,False,,,0,,SUB out: L. Dort,[1629652],5,1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
03:55,124,PT03M55.00S,2022-12-11T00:57:58.1Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,17,14,2022-12-11T00:58:11Z,1220000,False,,,0,,SUB in: D. Bazley,[1629647],55,1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
03:55,125,PT03M55.00S,2022-12-11T00:57:57.1Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,17,14,2022-12-11T00:58:16Z,1230000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:51,126,PT03M51.00S,2022-12-11T00:58:01.1Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,17,14,2022-12-11T00:58:16Z,1240000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
03:42,127,PT03M42.00S,2022-12-11T00:58:26.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612739,17,14,2022-12-11T00:58:42Z,1250000,False,,,0,,J. Williams personal FOUL (2 PF) (Allen 2 FT),"[1631114, 1628386]",8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628484.0,2.0,0.0,Allen,1628386.0,,,
03:42,129,PT03M42.00S,2022-12-11T00:58:50.4Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,18,14,2022-12-11T00:58:50Z,1270000,False,,,0,,J. Allen Free Throw 1 of 2 (6 PTS),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
03:42,130,PT03M42.00S,2022-12-11T00:59:04.6Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,19,14,2022-12-11T00:59:04Z,1280000,False,,,0,,J. Allen Free Throw 2 of 2 (7 PTS),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
03:19,131,PT03M19.00S,2022-12-11T00:59:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.463206307490145,37.745098039215684,1610612760,19,16,2022-12-11T00:59:34Z,1290000,False,61.0,46.0,1,left,S. Gilgeous-Alexander 7' driving floating bank Jump Shot (7 PTS),[1628983],2,1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,7.0,,,,,,,,,,,,,,,,,
02:59,132,PT02M59.00S,2022-12-11T00:59:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,88.12417871222075,64.95098039215686,1610612739,21,16,2022-12-11T00:59:54Z,1300000,False,75.0,59.0,1,right,C. LeVert 9' driving floating bank Jump Shot (7 PTS) (I. Okoro 1 AST),"[1627747, 1630171]",3,1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,9.53,Made,7.0,,,,,I. Okoro,1630171.0,1.0,,,,,,,,,,
02:48,134,PT02M48.00S,2022-12-11T01:00:02.3Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,21,16,2022-12-11T01:00:11Z,1320000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (1 TO),[1628983],2,1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1626300.0,,,,,1.0,,
02:48,135,PT02M48.00S,2022-12-11T01:00:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,16,2022-12-11T01:00:10Z,1330000,False,,,0,,OKC Timeout,[],,1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:48,136,PT02M48.00S,2022-12-11T01:02:08.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,21,16,2022-12-11T01:02:30Z,1340000,False,,,0,,SUB out: J. Allen,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
02:48,137,PT02M48.00S,2022-12-11T01:02:08.3Z,1,REGULAR,substitution,in,[],201577,,,1610612739,21,16,2022-12-11T01:02:30Z,1350000,False,,,0,,SUB in: R. Lopez,[201577],33,1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
02:39,138,PT02M39.00S,2022-12-11T01:03:02.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627747,93.38042049934296,51.225490196078425,1610612739,23,16,2022-12-11T01:03:08Z,1360000,False,6.0,10.0,1,right,C. LeVert driving DUNK (9 PTS) (R. Neto 1 AST),"[1627747, 203526]",3,1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.15,Made,9.0,,,,,R. Neto,203526.0,1.0,,,,,,,,,,
02:24,140,PT02M24.00S,2022-12-11T01:03:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.995400788436268,50.98039215686274,1610612760,23,18,2022-12-11T01:03:22Z,1380000,False,-5.0,4.0,1,left,S. Gilgeous-Alexander driving Layup (9 PTS),[1628983],2,1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.63,Made,9.0,,,,,,,,,,,,,,,,,
02:07,141,PT02M07.00S,2022-12-11T01:03:33.6Z,1,REGULAR,3pt,Jump Shot,[],1626224,73.80091984231275,16.911764705882355,1610612739,23,18,2022-12-11T01:03:37Z,1390000,False,-165.0,194.0,1,right,MISS C. Osman 25' 3PT,[1626224],16,1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
02:05,142,PT02M05.00S,2022-12-11T01:03:35.6Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,23,18,2022-12-11T01:03:37Z,1400000,False,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],55,1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,
01:57,143,PT01M57.00S,2022-12-11T01:03:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630198,21.107095926412615,91.66666666666666,1610612760,23,18,2022-12-11T01:03:47Z,1410000,False,-208.0,146.0,1,left,MISS I. Joe 25' 3PT,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
01:55,144,PT01M55.00S,2022-12-11T01:03:46.2Z,1,REGULAR,rebound,defensive,[],201577,,,1610612739,23,18,2022-12-11T01:03:47Z,1420000,False,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],33,1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Left Center,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,
01:36,145,PT01M36.00S,2022-12-11T01:04:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.24901445466492,50.73529411764706,1610612739,25,18,2022-12-11T01:04:11Z,1430000,False,4.0,11.0,1,right,I. Okoro driving reverse Layup (2 PTS) (R. Lopez 1 AST),"[1630171, 201577]",35,1610612739.0,CLE,driving reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,,,,,R. Lopez,201577.0,1.0,,,,,,,,,,
01:18,147,PT01M18.00S,2022-12-11T01:04:23.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630198,5.338370565045992,52.450980392156865,1610612760,25,20,2022-12-11T01:04:33Z,1450000,False,-12.0,-2.0,1,left,I. Joe driving DUNK (2 PTS) (M. Muscala 1 AST),"[1630198, 203488]",11,1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,,,,,M. Muscala,203488.0,1.0,,,,,,,,,,
00:52,149,PT00M52.80S,2022-12-11T01:04:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630171,92.59198423127464,2.941176470588235,1610612739,25,20,2022-12-11T01:05:17Z,1470000,False,-235.0,17.0,1,right,MISS I. Okoro fadeaway 3PT,[1630171],35,1610612739.0,CLE,fadeaway,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
00:52,150,PT00M52.80S,2022-12-11T01:04:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,25,20,2022-12-11T01:05:17Z,1480000,False,,,0,,TEAM offensive REBOUND,[],,1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,149.0,,,,,,,,,,,,,,,,
00:52,151,PT00M52.40S,2022-12-11T01:04:56.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,25,20,2022-12-11T01:05:03Z,1490000,False,,,0,,CLE shot clock Team TURNOVER,[],,1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1626300.0,,,,,,,
00:29,152,PT00M29.30S,2022-12-11T01:05:26.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,12.040078843626807,46.07843137254902,1610612760,25,22,2022-12-11T01:05:35Z,1500000,False,20.0,61.0,1,left,S. Gilgeous-Alexander 6' driving floating Jump Shot (11 PTS) (I. Joe 1 AST),"[1628983, 1630198]",2,1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,11.0,,,,,I. Joe,1630198.0,1.0,,,,,,,,,,
00:10,154,PT00M10.90S,2022-12-11T01:05:49.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,94.56307490144546,2.941176470588235,1610612739,28,22,2022-12-11T01:05:53Z,1520000,False,-235.0,-1.0,1,right,I. Okoro 3PT  (5 PTS) (C. LeVert 1 AST),"[1630171, 1627747]",35,1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.53,Made,5.0,,,,,C. LeVert,1627747.0,1.0,,,,,,,,,,
00:00,156,PT00M00.00S,2022-12-11T01:06:08.1Z,1,REGULAR,period,end,[],0,,,1610612760,28,22,2022-12-11T01:06:08Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,157,PT12M00.00S,2022-12-11T01:06:27.7Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,28,22,2022-12-11T01:08:35Z,1550000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,158,PT12M00.00S,2022-12-11T01:06:27.7Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,28,22,2022-12-11T01:08:35Z,1560000,False,,,0,,SUB out: I. Joe,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,159,PT12M00.00S,2022-12-11T01:06:27.7Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,28,22,2022-12-11T01:08:35Z,1570000,False,,,0,,SUB out: M. Muscala,[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,160,PT12M00.00S,2022-12-11T01:06:27.7Z,2,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,28,22,2022-12-11T01:08:35Z,1580000,False,,,0,,SUB in: A. Pokusevski,[1630197],17,1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,161,PT12M00.00S,2022-12-11T01:06:27.7Z,2,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,28,22,2022-12-11T01:08:35Z,1590000,False,,,0,,SUB in: T. Mann,[1630544],23,1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
