actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
516,PT07M36.00S,2023-03-16T01:45:42.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,6.389618922470433,36.51960784313725,1610612739,98,98,2023-03-16T01:45:55Z,5140000,False,67.0,8.0,1,left,C. LeVert 6' turnaround fadeaway bank Jump Shot (24 PTS),[1627747],1610612739.0,CLE,turnaround fadeaway bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,24.0,6.78,,,,,,,,,,,,
517,PT07M21.00S,2023-03-16T01:46:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200782,92.9862023653088,50.98039215686274,1610612755,98,100,2023-03-16T01:46:12Z,5150000,False,5.0,13.0,1,right,P. Tucker cutting Layup (5 PTS) (S. Milton 2 AST),"[200782, 1629003]",1610612755.0,PHI,cutting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.43,,,,,,,,,,S. Milton,1629003.0,2.0
519,PT07M21.00S,2023-03-16T01:46:06.2Z,4,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612755,98,100,2023-03-16T01:46:39Z,5170000,False,,,0,,C. LeVert shooting personal FOUL (3 PF) (Tucker 1 FT),"[1627747, 200782]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,202007.0,3.0,1.0,Tucker,200782.0,,,,,,,,,,,,,,,
521,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,out,[],203526,,,1610612755,98,100,2023-03-16T01:46:36Z,5190000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,98,100,2023-03-16T01:46:36Z,5200000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,98,100,2023-03-16T01:46:36Z,5210000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,in,[],1629636,,,1610612755,98,100,2023-03-16T01:46:36Z,5220000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,in,[],203954,,,1610612755,98,100,2023-03-16T01:46:36Z,5230000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M21.00S,2023-03-16T01:46:20.0Z,4,REGULAR,substitution,in,[],202699,,,1610612755,98,100,2023-03-16T01:46:36Z,5240000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M21.00S,2023-03-16T01:46:55.8Z,4,REGULAR,freethrow,1 of 1,[],200782,,,1610612755,98,100,2023-03-16T01:46:59Z,5250000,False,,,0,,MISS P. Tucker Free Throw 1 of 1,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
528,PT07M19.00S,2023-03-16T01:46:57.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,100,2023-03-16T01:46:59Z,5260000,False,,,0,,E. Mobley REBOUND (Off:4 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,527.0,10.0,6.0,4.0,,,,,,,,
529,PT06M59.00S,2023-03-16T01:47:16.3Z,4,REGULAR,3pt,Jump Shot,[],1629636,32.670827858081466,23.284313725490197,1610612739,98,100,2023-03-16T01:47:21Z,5270000,False,134.0,255.0,1,left,MISS D. Garland 28' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.75,,,,,,,,,,,,
530,PT06M56.00S,2023-03-16T01:47:19.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,98,100,2023-03-16T01:47:21Z,5280000,False,,,0,,J. Embiid REBOUND (Off:3 Def:14),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,529.0,17.0,14.0,3.0,,,,,,,,
531,PT06M45.00S,2023-03-16T01:47:30.9Z,4,REGULAR,3pt,Jump Shot,[],1629003,92.32917214191852,2.696078431372549,1610612755,98,103,2023-03-16T01:47:36Z,5290000,False,-237.0,20.0,1,right,S. Milton 3PT  (11 PTS) (J. Harden 10 AST),"[1629003, 201935]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,23.73,,,,,,,,,,J. Harden,201935.0,10.0
533,PT06M32.00S,2023-03-16T01:47:43.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.38567674113009,78.43137254901961,1610612739,98,103,2023-03-16T01:47:49Z,5310000,False,-142.0,224.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.51,,,,,,,,,,,,
534,PT06M29.00S,2023-03-16T01:47:46.3Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,98,103,2023-03-16T01:47:46Z,5320000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,533.0,4.0,3.0,1.0,,,,,,,,
536,PT06M28.00S,2023-03-16T01:47:58.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,98,103,2023-03-16T01:47:58Z,5340000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M17.00S,2023-03-16T01:51:32.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,9.280551905387648,51.225490196078425,1610612739,98,103,2023-03-16T01:52:20Z,5350000,False,-6.0,35.0,1,left,MISS E. Mobley cutting DUNK - blocked,"[1630596, 203954]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.52,,,,,Embiid,203954.0,,,,,,
538,PT06M17.00S,2023-03-16T01:51:32.7Z,4,REGULAR,block,,[],203954,,,1610612739,98,103,2023-03-16T01:51:35Z,5360000,False,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT06M13.00S,2023-03-16T01:51:36.7Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,98,103,2023-03-16T01:51:40Z,5370000,False,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,537.0,6.0,5.0,1.0,,,,,,,,
540,PT06M09.00S,2023-03-16T01:51:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,93.51182654402102,53.18627450980392,1610612755,98,105,2023-03-16T01:52:37Z,5380000,False,16.0,8.0,1,right,J. Harden running finger roll Layup (25 PTS),[201935],1610612755.0,PHI,running finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,1.8,,,,,,,,,,,,
541,PT05M52.00S,2023-03-16T01:52:00.0Z,4,REGULAR,foul,personal,['2freethrow'],203954,,,1610612739,98,105,2023-03-16T01:52:07Z,5390000,False,,,0,,J. Embiid shooting personal FOUL (4 PF) (Mobley 2 FT),"[203954, 1630596]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,202007.0,4.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
543,PT05M52.00S,2023-03-16T01:52:24.1Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,99,105,2023-03-16T01:52:45Z,5410000,False,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
544,PT05M52.00S,2023-03-16T01:52:24.1Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,99,105,2023-03-16T01:52:45Z,5420000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
545,PT05M48.00S,2023-03-16T01:52:28.1Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,99,105,2023-03-16T01:52:45Z,5430000,False,,,0,,E. Mobley REBOUND (Off:5 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,544.0,11.0,6.0,5.0,,,,,,,,
546,PT05M44.00S,2023-03-16T01:52:44.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,26.231931668856767,82.84313725490196,1610612739,99,105,2023-03-16T01:52:49Z,5440000,False,-164.0,194.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.42,,,,,,,,,,,,
547,PT05M42.00S,2023-03-16T01:52:46.1Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,99,105,2023-03-16T01:52:49Z,5450000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,546.0,4.0,3.0,1.0,,,,,,,,
549,PT05M19.00S,2023-03-16T01:53:25.3Z,4,REGULAR,3pt,Jump Shot,[],203954,74.06373193166885,88.97058823529412,1610612755,99,108,2023-03-16T01:53:32Z,5470000,False,195.0,191.0,1,right,J. Embiid 27' 3PT step back bank (34 PTS) (J. Harden 11 AST),"[203954, 201935]",1610612755.0,PHI,step back bank,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,Made,34.0,27.31,,,,,,,,,,J. Harden,201935.0,11.0
551,PT05M07.00S,2023-03-16T01:53:43.9Z,4,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,99,108,2023-03-16T01:53:52Z,5490000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,,,,1.0,,,,,
552,PT05M07.00S,2023-03-16T01:53:57.9Z,4,REGULAR,foul,personal,[],1627747,,,1610612755,99,108,2023-03-16T01:54:05Z,5500000,False,,,0,,C. LeVert personal FOUL (4 PF),"[1627747, 1629003]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,202007.0,4.0,1.0,Milton,1629003.0,,,,,,,,,,,,,,,
554,PT04M53.00S,2023-03-16T01:54:22.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201935,84.05059132720105,69.11764705882352,1610612755,99,108,2023-03-16T01:54:29Z,5520000,False,96.0,97.0,1,right,MISS J. Harden 13' pullup Shot,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,Missed,,13.65,,,,,,,,,,,,
555,PT04M53.00S,2023-03-16T01:54:22.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,99,108,2023-03-16T01:54:29Z,5530000,False,,,0,,E. Mobley REBOUND (Off:5 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,554.0,12.0,7.0,5.0,,,,,,,,
556,PT04M53.00S,2023-03-16T01:54:27.9Z,4,REGULAR,foul,personal,[],203954,,,1610612739,99,108,2023-03-16T01:54:36Z,5540000,False,,,0,,J. Embiid personal FOUL (5 PF),"[203954, 1630596]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,202007.0,5.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
558,PT04M37.00S,2023-03-16T01:54:53.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,7.046649145860711,51.470588235294116,1610612739,101,108,2023-03-16T01:54:58Z,5560000,False,-7.0,14.0,1,left,D. Mitchell driving DUNK (15 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.56,,,,,,,,,,,,
580,PT04M12.00S,2023-03-16T01:55:43.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,101,108,2023-03-16T02:03:34Z,5600000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M12.00S,2023-03-16T01:56:15.2Z,4,REGULAR,2pt,Jump Shot,[],203954,77.21747700394218,31.862745098039213,1610612755,101,110,2023-03-16T02:02:50Z,5615000,False,-91.0,162.0,1,right,J. Embiid 18' pullup Jump Shot (36 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,Made,36.0,18.54,,,,,,,,,,,,
564,PT04M12.00S,2023-03-16T01:56:25.8Z,4,REGULAR,substitution,out,[],1629003,,,1610612739,101,110,2023-03-16T01:59:13Z,5620000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M12.00S,2023-03-16T01:56:25.8Z,4,REGULAR,substitution,in,[],1630178,,,1610612739,101,110,2023-03-16T01:59:13Z,5630000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M53.00S,2023-03-16T01:59:50.1Z,4,REGULAR,2pt,Jump Shot,[],1628378,26.10052562417871,24.264705882352942,1610612739,103,110,2023-03-16T02:02:00Z,5640000,False,129.0,193.0,1,left,D. Mitchell 23' step back Jump Shot (17 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,Made,17.0,23.18,,,,,,,,,,,,
567,PT03M32.00S,2023-03-16T02:00:10.8Z,4,REGULAR,2pt,Jump Shot,[],203954,74.32654402102497,52.450980392156865,1610612755,103,110,2023-03-16T02:00:16Z,5650000,False,12.0,189.0,1,right,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,Missed,,18.92,,,,,,,,,,,,
568,PT03M28.00S,2023-03-16T02:00:14.8Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,103,110,2023-03-16T02:00:16Z,5660000,False,,,0,,T. Harris REBOUND (Off:2 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,567.0,5.0,3.0,2.0,,,,,,,,
569,PT03M19.00S,2023-03-16T02:00:24.8Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,103,110,2023-03-16T02:00:30Z,5670000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1628378]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,4.0,Mitchell,1628378.0,,,
570,PT03M19.00S,2023-03-16T02:00:24.8Z,4,REGULAR,steal,,[],1628378,,,1610612739,103,110,2023-03-16T02:00:26Z,5680000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
571,PT03M13.00S,2023-03-16T02:00:30.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,6.783837056504599,49.26470588235294,1610612739,105,110,2023-03-16T02:04:26Z,5690000,False,4.0,11.0,1,left,D. Mitchell running finger roll Layup (19 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,1.19,,,,,,,,,,,,
573,PT02M50.00S,2023-03-16T02:02:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.21090670170827,53.18627450980392,1610612755,105,110,2023-03-16T02:02:11Z,5700000,False,16.0,115.0,1,right,MISS J. Embiid 11' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.58,,,,,,,,,,,,
574,PT02M45.00S,2023-03-16T02:02:05.4Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,105,110,2023-03-16T02:09:37Z,5710000,False,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,573.0,4.0,3.0,1.0,,,,,,,,
575,PT02M42.00S,2023-03-16T02:02:07.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202699,74.06373193166885,15.931372549019606,1610612755,105,110,2023-03-16T02:02:14Z,5720000,False,-170.0,191.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.61,,,,,,,,,,,,
576,PT02M40.00S,2023-03-16T02:02:09.3Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,105,110,2023-03-16T02:02:14Z,5730000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,575.0,5.0,4.0,1.0,,,,,,,,
578,PT02M37.00S,2023-03-16T02:02:23.6Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612739,105,110,2023-03-16T02:02:29Z,5750000,False,,,0,,T. Harris shooting personal FOUL (4 PF) (Osman 2 FT),"[202699, 1626224]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,202007.0,4.0,2.0,Osman,1626224.0,,,,,,,,,,,,,,,
581,PT02M37.00S,2023-03-16T02:02:47.0Z,4,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,106,110,2023-03-16T02:02:47Z,5770000,False,,,0,,C. Osman Free Throw 1 of 2 (14 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
582,PT02M37.00S,2023-03-16T02:03:03.9Z,4,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,107,110,2023-03-16T02:03:04Z,5780000,False,,,0,,C. Osman Free Throw 2 of 2 (15 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
583,PT02M20.00S,2023-03-16T02:03:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630178,64.20827858081472,28.921568627450984,1610612755,107,113,2023-03-16T02:03:30Z,5790000,False,-105.0,284.0,1,right,T. Maxey 30' 3PT  (23 PTS) (J. Harden 12 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,23.0,30.28,,,,,,,,,,J. Harden,201935.0,12.0
585,PT02M03.00S,2023-03-16T02:03:41.4Z,4,REGULAR,3pt,Jump Shot,[],1626224,24.52365308804205,9.068627450980392,1610612739,107,113,2023-03-16T02:03:48Z,5810000,False,205.0,178.0,1,left,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.13,,,,,,,,,,,,
586,PT02M01.00S,2023-03-16T02:03:43.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,107,113,2023-03-16T02:03:48Z,5820000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,585.0,,,,,,,,,,,
588,PT01M34.00S,2023-03-16T02:04:38.8Z,4,REGULAR,3pt,Jump Shot,[],203954,67.49342969776609,19.607843137254903,1610612755,107,113,2023-03-16T02:04:44Z,5840000,False,-152.0,253.0,1,right,MISS J. Embiid 29' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,29.52,,,,,,,,,,,,
589,PT01M32.00S,2023-03-16T02:04:41.0Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,107,113,2023-03-16T02:04:41Z,5850000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,588.0,6.0,5.0,1.0,,,,,,,,
590,PT01M29.00S,2023-03-16T02:04:43.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,26.888961892247043,15.441176470588236,1610612739,107,113,2023-03-16T02:07:18Z,5860000,False,173.0,200.0,1,left,MISS D. Garland 26' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.45,,,,,,,,,,,,
591,PT01M26.00S,2023-03-16T02:04:47.0Z,4,REGULAR,rebound,defensive,[],200782,,,1610612755,107,113,2023-03-16T02:04:47Z,5870000,False,,,0,,P. Tucker REBOUND (Off:3 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,590.0,5.0,2.0,3.0,,,,,,,,
594,PT01M10.00S,2023-03-16T02:05:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.9862023653088,49.754901960784316,1610612755,107,113,2023-03-16T02:05:30Z,5890000,False,-1.0,13.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.35,,,,,,,,,,,,
596,PT01M07.00S,2023-03-16T02:05:28.6Z,4,REGULAR,rebound,offensive,[],200782,,,1610612755,107,113,2023-03-16T02:05:30Z,5910000,False,,,0,,P. Tucker REBOUND (Off:4 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,594.0,6.0,2.0,4.0,,,,,,,,
597,PT01M05.00S,2023-03-16T02:05:30.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202699,73.80091984231275,14.215686274509803,1610612755,107,113,2023-03-16T02:05:35Z,5920000,False,-179.0,194.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.37,,,,,,,,,,,,
598,PT01M02.00S,2023-03-16T02:05:33.9Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,107,113,2023-03-16T02:05:58Z,5930000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,597.0,2.0,2.0,0.0,,,,,,,,
599,PT01M02.00S,2023-03-16T02:05:39.3Z,4,REGULAR,foul,personal,[],201935,,,1610612739,107,113,2023-03-16T02:05:54Z,5940000,False,,,0,,J. Harden personal FOUL (4 PF),"[201935, 1628378]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,202007.0,4.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
601,PT00M55.80S,2023-03-16T02:06:10.3Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,66.91176470588235,1610612739,107,113,2023-03-16T02:13:44Z,5960000,False,-85.0,247.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.13,,,,,,,,,,,,
602,PT00M53.70S,2023-03-16T02:06:12.4Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,107,113,2023-03-16T02:15:53Z,5970000,False,,,0,,C. LeVert REBOUND (Off:2 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,601.0,3.0,1.0,2.0,,,,,,,,
627,PT00M53.00S,2023-03-16T02:06:26.2Z,4,REGULAR,turnover,lost ball,[],1627747,,,1610612739,107,113,2023-03-16T02:16:09Z,5975000,False,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 200782]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,2.0,Tucker,200782.0,,,
628,PT00M53.00S,2023-03-16T02:06:26.2Z,4,REGULAR,steal,,[],200782,,,1610612755,107,113,2023-03-16T02:15:24Z,5977500,False,,,0,,P. Tucker STEAL (2 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
603,PT00M51.70S,2023-03-16T02:06:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612755,107,113,2023-03-16T02:16:25Z,5980000,False,,,0,,D. Mitchell personal FOUL (1 PF) (Harden 2 FT),"[1628378, 201935]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,202007.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
606,PT00M51.70S,2023-03-16T02:06:56.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,107,114,2023-03-16T02:15:24Z,6010000,False,,,0,,J. Harden Free Throw 1 of 2 (26 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
607,PT00M51.70S,2023-03-16T02:07:24.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,107,115,2023-03-16T02:15:24Z,6020000,False,,,0,,J. Harden Free Throw 2 of 2 (27 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
