actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M24.00S,2022-11-13T23:23:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201577,92.85479632063075,50.245098039215684,1610612739,15,21,2022-11-13T23:27:26Z,860000,False,1.0,15.0,1,right,R. Lopez cutting Layup (2 PTS) (K. Love 1 AST),"[201577, 201567]",1610612739.0,CLE,cutting,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,K. Love,201567.0,1.0,,,,,,,,,,
88,PT04M24.00S,2022-11-13T23:23:12.3Z,1,REGULAR,foul,personal,['1freethrow'],1630162,,,1610612739,15,21,2022-11-13T23:23:41Z,880000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Lopez 1 FT),"[1630162, 201577]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Lopez,201577.0,,,,,
90,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,out,[],201567,,,1610612739,15,21,2022-11-13T23:23:40Z,900000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,15,21,2022-11-13T23:23:40Z,910000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,out,[],1630162,,,1610612739,15,21,2022-11-13T23:23:40Z,920000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,15,21,2022-11-13T23:23:40Z,930000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,15,21,2022-11-13T23:23:40Z,940000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2022-11-13T23:23:23.1Z,1,REGULAR,substitution,in,[],1629162,,,1610612739,15,21,2022-11-13T23:23:40Z,950000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M24.00S,2022-11-13T23:23:42.0Z,1,REGULAR,freethrow,1 of 1,[],201577,,,1610612739,16,21,2022-11-13T23:23:42Z,960000,False,,,0,,R. Lopez Free Throw 1 of 1 (3 PTS),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
97,PT04M18.00S,2022-11-13T23:23:54.8Z,1,REGULAR,foul,personal,[],201577,,,1610612750,16,21,2022-11-13T23:24:01Z,970000,False,,,0,,R. Lopez personal FOUL (1 PF),"[201577, 1626157]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627526.0,1.0,0.0,Towns,1626157.0,,,,,
99,PT04M07.00S,2022-11-13T23:24:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,13.748357424441524,44.85294117647059,1610612750,16,21,2022-11-13T23:28:39Z,990000,False,26.0,77.0,1,left,MISS K. Anderson 8' floating Shot,[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
100,PT04M04.00S,2022-11-13T23:24:20.6Z,1,REGULAR,rebound,defensive,[],201577,,,1610612739,16,21,2022-11-13T23:24:20Z,1000000,False,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,
101,PT03M56.00S,2022-11-13T23:24:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201577,88.12417871222075,50.98039215686274,1610612739,16,21,2022-11-13T23:29:37Z,1010000,False,5.0,59.0,1,right,MISS R. Lopez turnaround Shot,[201577],1610612739.0,CLE,turnaround,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
102,PT03M56.00S,2022-11-13T23:24:29.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,16,21,2022-11-13T23:24:37Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,101.0,,,,,,,,,,,,,,,,
104,PT03M45.00S,2022-11-13T23:24:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.30946123521682,50.98039215686274,1610612750,16,21,2022-11-13T23:29:57Z,1040000,False,-5.0,16.0,1,left,MISS J. McLaughlin driving reverse Layup,[1629162],1610612750.0,MIN,driving reverse,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
105,PT03M43.00S,2022-11-13T23:24:48.1Z,1,REGULAR,rebound,offensive,[],1629162,,,1610612750,16,21,2022-11-13T23:24:48Z,1050000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:0),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,
106,PT03M38.00S,2022-11-13T23:24:52.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629162,4.155716162943495,99.01960784313727,1610612750,16,21,2022-11-13T23:24:57Z,1060000,False,-245.0,-13.0,1,left,MISS J. McLaughlin 24' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,24.55,Missed,,,,,,,,,,,,,,,,,,
107,PT03M38.00S,2022-11-13T23:24:52.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,16,21,2022-11-13T23:24:57Z,1070000,False,,,0,,C. LeVert REBOUND (Off:2 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,106.0,3.0,1.0,2.0,,,,,,,,,,,,,
108,PT03M20.00S,2022-11-13T23:25:10.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,92.32917214191852,65.44117647058823,1610612739,16,21,2022-11-13T23:25:14Z,1080000,False,77.0,20.0,1,right,MISS R. Lopez 7' turnaround Hook,[201577],1610612739.0,CLE,turnaround,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
109,PT03M18.00S,2022-11-13T23:25:12.5Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,16,21,2022-11-13T23:25:14Z,1090000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT03M14.00S,2022-11-13T23:25:17.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629162,6.521024967148489,51.225490196078425,1610612750,16,23,2022-11-13T23:25:23Z,1100000,False,-6.0,9.0,1,left,J. McLaughlin running Layup (2 PTS) (T. Prince 1 AST),"[1629162, 1627752]",1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.07,Made,2.0,,,,,T. Prince,1627752.0,1.0,,,,,,,,,,
111,PT02M55.00S,2022-11-13T23:25:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,90.09526938239159,62.99019607843137,1610612739,16,23,2022-11-13T23:32:59Z,1110000,False,65.0,41.0,1,right,MISS E. Mobley 7' turnaround Shot - blocked,"[1630596, 1626157]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
112,PT02M55.00S,2022-11-13T23:25:36.1Z,1,REGULAR,block,,[],1626157,,,1610612739,16,23,2022-11-13T23:25:40Z,1120000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M51.00S,2022-11-13T23:25:40.1Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,16,23,2022-11-13T23:25:43Z,1130000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,111.0,2.0,1.0,1.0,,,,,,,,,,,,,
114,PT02M49.00S,2022-11-13T23:25:44.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,21.50131406044678,7.352941176470589,1610612750,16,26,2022-11-13T23:33:23Z,1140000,False,213.0,150.0,1,left,D. Russell 26' 3PT running pullup (12 PTS) (J. McLaughlin 1 AST),"[1626156, 1629162]",1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.05,Made,12.0,,,,,J. McLaughlin,1629162.0,1.0,,,,,,,,,,
117,PT02M49.00S,2022-11-13T23:25:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,26,2022-11-13T23:25:52Z,1160000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612739,16,26,2022-11-13T23:28:31Z,1170000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,out,[],201577,,,1610612739,16,26,2022-11-13T23:28:31Z,1180000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,out,[],1626157,,,1610612739,16,26,2022-11-13T23:28:31Z,1190000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,16,26,2022-11-13T23:28:31Z,1200000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,in,[],1629603,,,1610612739,16,26,2022-11-13T23:28:31Z,1210000,False,,,0,,SUB in: M. Diakite,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2022-11-13T23:27:01.1Z,1,REGULAR,substitution,in,[],203497,,,1610612739,16,26,2022-11-13T23:28:31Z,1220000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2022-11-13T23:29:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,94.03745072273325,50.73529411764706,1610612739,16,26,2022-11-13T23:29:10Z,1230000,False,4.0,4.0,1,right,MISS R. Neto driving Layup,[203526],1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2022-11-13T23:29:05.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,26,2022-11-13T23:29:10Z,1240000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,124.0,5.0,5.0,0.0,,,,,,,,,,,,,
126,PT02M18.00S,2022-11-13T23:29:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.280551905387648,57.84313725490197,1610612750,16,26,2022-11-13T23:29:19Z,1250000,False,-39.0,35.0,1,left,MISS K. Anderson driving bank Shot,[203937],1610612750.0,MIN,driving bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2022-11-13T23:29:13.2Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,16,26,2022-11-13T23:29:19Z,1260000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,
128,PT02M13.00S,2022-11-13T23:29:15.9Z,1,REGULAR,turnover,lost ball,[],1626224,,,1610612739,16,26,2022-11-13T23:29:22Z,1270000,False,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 1626156]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Russell,1626156.0
129,PT02M13.00S,2022-11-13T23:29:15.9Z,1,REGULAR,steal,,[],1626156,,,1610612750,16,26,2022-11-13T23:29:20Z,1280000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
130,PT02M07.00S,2022-11-13T23:29:26.1Z,1,REGULAR,foul,personal,[],1630596,,,1610612750,16,26,2022-11-13T23:29:32Z,1290000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1627752]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202026.0,1.0,0.0,Prince,1627752.0,,,,,
132,PT02M03.00S,2022-11-13T23:29:44.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,29.911300919842315,74.75490196078431,1610612750,16,29,2022-11-13T23:29:48Z,1310000,False,-124.0,229.0,1,left,D. Russell 26' 3PT  (15 PTS) (J. McLaughlin 2 AST),"[1626156, 1629162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.01,Made,15.0,,,,,J. McLaughlin,1629162.0,2.0,,,,,,,,,,
134,PT01M45.00S,2022-11-13T23:30:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629603,92.85479632063075,3.9215686274509802,1610612739,16,29,2022-11-13T23:30:06Z,1330000,False,-230.0,15.0,1,right,MISS M. Diakite 3PT,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
135,PT01M43.00S,2022-11-13T23:30:04.0Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,16,29,2022-11-13T23:30:06Z,1340000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,134.0,3.0,2.0,1.0,,,,,,,,,,,,,
136,PT01M29.00S,2022-11-13T23:30:18.3Z,1,REGULAR,3pt,Jump Shot,[],203937,8.623521681997373,3.9215686274509802,1610612750,16,32,2022-11-13T23:30:23Z,1350000,False,230.0,29.0,1,left,K. Anderson 3PT  (3 PTS) (J. McLaughlin 3 AST),"[203937, 1629162]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.22,Made,3.0,,,,,J. McLaughlin,1629162.0,3.0,,,,,,,,,,
138,PT01M12.00S,2022-11-13T23:30:36.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,72.48685939553219,39.950980392156865,1610612739,18,32,2022-11-13T23:30:41Z,1370000,False,-50.0,206.0,1,right,D. Garland 21' step back Jump Shot (8 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,21.21,Made,8.0,,,,,,,,,,,,,,,,,
139,PT00M46.90S,2022-11-13T23:31:01.9Z,1,REGULAR,3pt,Jump Shot,[],203937,7.440867279894875,95.34313725490196,1610612750,18,35,2022-11-13T23:31:06Z,1380000,False,-227.0,17.0,1,left,K. Anderson 3PT  (6 PTS) (D. Russell 4 AST),"[203937, 1626156]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,22.74,Made,6.0,,,,,D. Russell,1626156.0,4.0,,,,,,,,,,
141,PT00M31.10S,2022-11-13T23:31:22.1Z,1,REGULAR,3pt,Jump Shot,[],1629603,85.23324572930355,95.09803921568627,1610612739,18,35,2022-11-13T23:31:26Z,1400000,False,225.0,86.0,1,right,MISS M. Diakite 24' 3PT,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
142,PT00M27.90S,2022-11-13T23:31:25.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,18,35,2022-11-13T23:31:25Z,1410000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,
143,PT00M15.50S,2022-11-13T23:31:41.8Z,1,REGULAR,foul,personal,['2freethrow'],1629603,,,1610612750,18,35,2022-11-13T23:31:50Z,1420000,False,,,0,,M. Diakite shooting personal FOUL (1 PF) (Gobert 2 FT),"[1629603, 203497]",1610612739.0,CLE,shooting,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627526.0,1.0,0.0,Gobert,203497.0,,,,,
145,PT00M15.50S,2022-11-13T23:32:12.3Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,18,36,2022-11-13T23:32:12Z,1440000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
146,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,out,[],203526,,,1610612750,18,36,2022-11-13T23:32:23Z,1450000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,out,[],1629603,,,1610612750,18,36,2022-11-13T23:32:23Z,1460000,False,,,0,,SUB out: M. Diakite,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,18,36,2022-11-13T23:32:23Z,1470000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,in,[],201567,,,1610612750,18,36,2022-11-13T23:32:23Z,1480000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612750,18,36,2022-11-13T23:32:23Z,1490000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M15.50S,2022-11-13T23:32:13.0Z,1,REGULAR,substitution,in,[],203085,,,1610612750,18,36,2022-11-13T23:32:23Z,1500000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M15.50S,2022-11-13T23:32:36.8Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,18,37,2022-11-13T23:32:36Z,1510000,False,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
153,PT00M02.00S,2022-11-13T23:32:54.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612739,18,37,2022-11-13T23:33:01Z,1520000,False,,,0,,A. Rivers shooting personal FOUL (1 PF) (Garland 2 FT),"[203085, 1629636]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,1.0,0.0,Garland,1629636.0,,,,,
174,PT00M02.00S,2022-11-13T23:33:07.1Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,19,37,2022-11-13T23:38:52Z,1540000,False,,,0,,D. Garland Free Throw 1 of 2 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
175,PT00M02.00S,2022-11-13T23:33:07.1Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,20,37,2022-11-13T23:38:52Z,1545000,False,,,0,,D. Garland Free Throw 2 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
156,PT00M02.00S,2022-11-13T23:33:19.9Z,1,REGULAR,substitution,out,[],201567,,,1610612750,20,37,2022-11-13T23:38:52Z,1550000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M02.00S,2022-11-13T23:33:19.9Z,1,REGULAR,substitution,in,[],1630205,,,1610612750,20,37,2022-11-13T23:38:52Z,1560000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M00.20S,2022-11-13T23:33:50.5Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629636,,,1610612750,20,37,2022-11-13T23:36:21Z,1565000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Prince 3 FT),"[1629636, 1627752]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627526.0,1.0,0.0,Prince,1627752.0,,,,,
162,PT00M00.20S,2022-11-13T23:35:38.8Z,1,REGULAR,freethrow,1 of 3,[],1627752,,,1610612750,20,38,2022-11-13T23:37:06Z,1610000,False,,,0,,T. Prince Free Throw 1 of 3 (4 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
163,PT00M00.20S,2022-11-13T23:35:38.8Z,1,REGULAR,freethrow,2 of 3,[],1627752,,,1610612750,20,39,2022-11-13T23:37:06Z,1620000,False,,,0,,T. Prince Free Throw 2 of 3 (5 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
164,PT00M00.20S,2022-11-13T23:35:38.8Z,1,REGULAR,freethrow,3 of 3,[],1627752,,,1610612750,20,40,2022-11-13T23:37:06Z,1630000,False,,,0,,T. Prince Free Throw 3 of 3 (6 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-11-13T23:37:15.0Z,1,REGULAR,period,end,[],0,,,1610612739,20,40,2022-11-13T23:37:15Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,20,40,2022-11-13T23:38:50Z,1650000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,20,40,2022-11-13T23:38:50Z,1660000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612739,20,40,2022-11-13T23:38:50Z,1670000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,out,['startperiod'],203085,,,1610612739,20,40,2022-11-13T23:38:50Z,1680000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,20,40,2022-11-13T23:38:50Z,1690000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,20,40,2022-11-13T23:38:50Z,1700000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,in,['startperiod'],1630162,,,1610612739,20,40,2022-11-13T23:38:50Z,1710000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-13T23:38:19.3Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612739,20,40,2022-11-13T23:38:50Z,1720000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
