actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
497,PT12M00.00S,2022-11-19T02:26:41.6Z,4,REGULAR,period,start,[],0,,,1610612739,82,70,2022-11-19T02:26:41Z,4890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M35.00S,2022-11-19T02:27:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.440867279894875,51.71568627450981,1610612739,82,70,2022-11-19T02:27:09Z,4900000,False,-9.0,17.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
499,PT11M33.00S,2022-11-19T02:27:07.0Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,82,70,2022-11-19T02:27:07Z,4910000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,498.0,,,,,,5.0,4.0,1.0,,
500,PT11M30.00S,2022-11-19T02:27:10.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629023,93.51182654402102,50.98039215686274,1610612766,82,72,2022-11-19T02:28:37Z,4920000,False,5.0,8.0,1,right,P. Washington running DUNK (19 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.98,Made,19.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
502,PT11M09.00S,2022-11-19T02:27:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.14257555847569,45.09803921568628,1610612739,82,72,2022-11-19T02:29:06Z,4940000,False,25.0,80.0,1,left,MISS C. LeVert 8' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
503,PT11M07.00S,2022-11-19T02:27:32.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,82,72,2022-11-19T02:29:06Z,4950000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,502.0,,,,,,6.0,5.0,1.0,,
504,PT10M47.00S,2022-11-19T02:27:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.5473061760841,36.51960784313725,1610612766,82,74,2022-11-19T02:28:02Z,4960000,False,-67.0,74.0,1,right,P. Washington 10' driving floating Jump Shot (21 PTS),[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,10.01,Made,21.0,,,,,,,,,,,,,,,,,
505,PT10M29.00S,2022-11-19T02:28:11.2Z,4,REGULAR,3pt,Jump Shot,[],1630171,8.541392904073588,3.209252450980392,1610612739,85,74,2022-11-19T02:28:19Z,4970000,False,234.0,28.0,1,left,I. Okoro 3PT  (3 PTS) (K. Love 2 AST),"[1630171, 201567]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.56,Made,3.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,
507,PT10M24.00S,2022-11-19T02:28:18.6Z,4,REGULAR,foul,offensive,[],1630208,,,1610612766,85,74,2022-11-19T02:28:32Z,4990000,False,,,0,,N. Richards offensive FOUL (4 PF),"[1630208, 1630596]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1662.0,4.0,0.0,Mobley,1630596.0,,,,,
509,PT10M24.00S,2022-11-19T02:28:18.6Z,4,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,85,74,2022-11-19T02:28:18Z,5010000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,1662.0,,,,,,,,,
510,PT10M24.00S,2022-11-19T02:28:31.3Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,85,74,2022-11-19T02:28:35Z,5020000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M24.00S,2022-11-19T02:28:31.3Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,85,74,2022-11-19T02:28:35Z,5030000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M12.00S,2022-11-19T02:28:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,7.178055190538765,50.245098039215684,1610612739,85,74,2022-11-19T02:30:09Z,5040000,False,-1.0,15.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
513,PT10M10.00S,2022-11-19T02:28:52.6Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,85,74,2022-11-19T02:30:09Z,5050000,False,,,0,,E. Mobley REBOUND (Off:2 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,512.0,,,,,,12.0,10.0,2.0,,
514,PT10M07.00S,2022-11-19T02:28:55.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630171,4.812746386333772,97.05882352941177,1610612739,85,74,2022-11-19T02:29:04Z,5060000,False,-235.0,-7.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
515,PT10M03.00S,2022-11-19T02:28:58.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,85,74,2022-11-19T02:28:58Z,5070000,False,,,0,,P. Washington REBOUND (Off:1 Def:7),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,,,514.0,,,,,,8.0,7.0,1.0,,
516,PT09M59.00S,2022-11-19T02:29:03.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,73.9323258869908,13.480392156862745,1610612766,85,74,2022-11-19T02:30:42Z,5080000,False,-183.0,193.0,1,right,MISS T. Rozier 26' running 3PT,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
517,PT09M56.00S,2022-11-19T02:29:06.2Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,85,74,2022-11-19T02:29:12Z,5090000,False,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,516.0,,,,,,6.0,6.0,0.0,,
518,PT09M49.00S,2022-11-19T02:29:13.5Z,4,REGULAR,3pt,Jump Shot,[],1629636,30.042706964520367,72.79411764705883,1610612739,88,74,2022-11-19T02:29:38Z,5100000,False,-114.0,230.0,1,left,D. Garland 25' 3PT pullup (22 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.66,Made,22.0,,,,,,,,,,,,,,,,,
519,PT09M48.00S,2022-11-19T02:29:22.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,88,74,2022-11-19T02:29:22Z,5110000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M39.00S,2022-11-19T02:32:19.9Z,4,REGULAR,foul,personal,[],1630171,,,1610612766,88,74,2022-11-19T02:32:29Z,5120000,False,,,0,,I. Okoro personal FOUL (4 PF),"[1630171, 202330]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1662.0,4.0,0.0,Hayward,202330.0,,,,,
522,PT09M26.00S,2022-11-19T02:32:45.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,76.2976346911958,11.029411764705882,1610612766,88,74,2022-11-19T02:32:57Z,5140000,False,-195.0,170.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
523,PT09M25.00S,2022-11-19T02:32:46.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,88,74,2022-11-19T02:32:57Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,522.0,,,,,,,,,,
524,PT09M25.00S,2022-11-19T02:32:54.9Z,4,REGULAR,foul,personal,[],201567,,,1610612766,88,74,2022-11-19T02:33:23Z,5160000,False,,,0,,K. Love personal FOUL (2 PF),"[201567, 1630208]",1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,2.0,0.0,Richards,1630208.0,,,,,
526,PT09M11.00S,2022-11-19T02:33:21.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,88,74,2022-11-19T02:33:27Z,5180000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,,,,,,,,,
527,PT08M58.00S,2022-11-19T02:33:48.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,20.45006570302234,29.411764705882355,1610612739,90,74,2022-11-19T02:33:55Z,5190000,False,103.0,140.0,1,left,D. Garland 17' fadeaway Jump Shot (24 PTS),[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,17.35,Made,24.0,,,,,,,,,,,,,,,,,
528,PT08M51.00S,2022-11-19T02:33:57.2Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,90,74,2022-11-19T02:34:02Z,5200000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Richards 2 FT),"[1630596, 1630208]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,4.0,0.0,Richards,1630208.0,,,,,
530,PT08M51.00S,2022-11-19T02:34:28.4Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,90,75,2022-11-19T02:34:28Z,5220000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
531,PT08M51.00S,2022-11-19T02:34:30.6Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,90,75,2022-11-19T02:34:36Z,5230000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M51.00S,2022-11-19T02:34:30.6Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,90,75,2022-11-19T02:34:36Z,5240000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M51.00S,2022-11-19T02:34:47.9Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,90,76,2022-11-19T02:34:47Z,5250000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
534,PT08M39.00S,2022-11-19T02:35:02.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.440867279894875,53.92156862745098,1610612739,92,76,2022-11-19T02:35:08Z,5260000,False,-20.0,17.0,1,left,E. Mobley cutting DUNK (15 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.62,Made,15.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,
536,PT08M20.00S,2022-11-19T02:35:24.6Z,4,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612766,92,76,2022-11-19T02:35:35Z,5280000,False,,,0,,D. Garland shooting personal FOUL (4 PF) (McDaniels 2 FT),"[1629636, 1629667]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,4.0,1.0,McDaniels,1629667.0,,,,,
538,PT08M20.00S,2022-11-19T02:35:46.9Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,92,77,2022-11-19T02:35:46Z,5300000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
539,PT08M20.00S,2022-11-19T02:35:48.3Z,4,REGULAR,substitution,out,[],1630596,,,1610612766,92,77,2022-11-19T02:35:55Z,5310000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M20.00S,2022-11-19T02:35:48.3Z,4,REGULAR,substitution,in,[],1628386,,,1610612766,92,77,2022-11-19T02:35:55Z,5320000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M20.00S,2022-11-19T02:36:04.5Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,92,78,2022-11-19T02:36:04Z,5330000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
542,PT08M05.00S,2022-11-19T02:36:22.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,9.280551905387648,52.69607843137255,1610612739,92,78,2022-11-19T02:36:31Z,5340000,False,-13.0,35.0,1,left,MISS J. Allen DUNK - blocked,"[1628386, 1630208]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
544,PT08M05.00S,2022-11-19T02:36:22.5Z,4,REGULAR,block,,[],1630208,,,1610612739,92,78,2022-11-19T02:36:31Z,5345000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT08M02.00S,2022-11-19T02:36:25.5Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,92,78,2022-11-19T02:36:31Z,5350000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,542.0,,,,,,3.0,2.0,1.0,,
545,PT07M52.00S,2022-11-19T02:36:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.38042049934296,50.0,1610612766,92,80,2022-11-19T02:36:44Z,5360000,False,0.0,10.0,1,right,T. Rozier driving Layup (15 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.97,Made,15.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
547,PT07M36.00S,2022-11-19T02:36:51.6Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,92,80,2022-11-19T02:36:56Z,5380000,False,,,0,,D. Mitchell bad pass TURNOVER (5 TO),"[1628378, 202330]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,5.0,Hayward,202330.0,,,,,,,,,,,
548,PT07M36.00S,2022-11-19T02:36:51.6Z,4,REGULAR,steal,,[],202330,,,1610612766,92,80,2022-11-19T02:36:53Z,5390000,False,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
549,PT07M30.00S,2022-11-19T02:36:57.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,73.66951379763469,12.745098039215685,1610612766,92,80,2022-11-19T02:38:22Z,5400000,False,-186.0,195.0,1,right,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
550,PT07M25.00S,2022-11-19T02:37:02.0Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,92,80,2022-11-19T02:37:03Z,5410000,False,,,0,,K. Love REBOUND (Off:0 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,549.0,,,,,,7.0,7.0,0.0,,
551,PT07M21.00S,2022-11-19T02:37:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,92,80,2022-11-19T02:37:13Z,5420000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M21.00S,2022-11-19T02:39:01.8Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,92,80,2022-11-19T02:39:59Z,5430000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M21.00S,2022-11-19T02:39:01.8Z,4,REGULAR,substitution,out,[],1629667,,,1610612739,92,80,2022-11-19T02:39:59Z,5440000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M21.00S,2022-11-19T02:39:01.8Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,92,80,2022-11-19T02:39:59Z,5450000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M21.00S,2022-11-19T02:39:01.8Z,4,REGULAR,substitution,in,[],1626162,,,1610612739,92,80,2022-11-19T02:39:59Z,5460000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M18.00S,2022-11-19T02:40:11.3Z,4,REGULAR,foul,personal,[],1626162,,,1610612739,92,80,2022-11-19T02:40:28Z,5470000,False,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 1628378]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,4.0,1.0,Mitchell,1628378.0,,,,,
560,PT07M05.00S,2022-11-19T02:40:41.1Z,4,REGULAR,foul,offensive,[],1630171,,,1610612739,92,80,2022-11-19T02:40:50Z,5500000,False,,,0,,I. Okoro charge offensive FOUL (5 PF),"[1630171, 1626179]",1610612739.0,CLE,charge,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,5.0,0.0,Rozier,1626179.0,,,,,
562,PT07M05.00S,2022-11-19T02:40:41.1Z,4,REGULAR,turnover,offensive foul,[],1630171,,,1610612739,92,80,2022-11-19T02:40:41Z,5520000,False,,,0,,I. Okoro offensive foul TURNOVER (1 TO),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,1155.0,,,,,,,,,
563,PT07M05.00S,2022-11-19T02:40:53.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612766,92,80,2022-11-19T02:40:57Z,5530000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M05.00S,2022-11-19T02:40:53.1Z,4,REGULAR,substitution,in,[],1630205,,,1610612766,92,80,2022-11-19T02:40:57Z,5540000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M46.00S,2022-11-19T02:41:38.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630539,73.9323258869908,81.86274509803921,1610612766,92,80,2022-11-19T02:41:50Z,5560000,False,159.0,193.0,1,right,MISS K. Jones 24' 3PT,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
567,PT06M45.00S,2022-11-19T02:41:39.3Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,92,80,2022-11-19T02:45:11Z,5570000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,566.0,,,,,,7.0,5.0,2.0,,
568,PT06M44.00S,2022-11-19T02:41:44.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,91.14651773981603,50.0,1610612766,92,80,2022-11-19T02:44:57Z,5580000,False,0.0,31.0,1,right,MISS N. Richards putback DUNK - blocked,"[1630208, 1628386]",1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
569,PT06M44.00S,2022-11-19T02:41:44.3Z,4,REGULAR,block,,[],1628386,,,1610612766,92,80,2022-11-19T02:41:48Z,5590000,False,,,0,,J. Allen BLOCK (4 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT06M43.00S,2022-11-19T02:41:45.3Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,92,80,2022-11-19T02:45:11Z,5600000,False,,,0,,N. Richards REBOUND (Off:3 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,568.0,,,,,,8.0,5.0,3.0,,
584,PT06M43.00S,2022-11-19T02:41:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,92.85479632063075,50.73529411764706,1610612766,92,82,2022-11-19T02:45:54Z,5605000,False,4.0,15.0,1,right,N. Richards putback Layup (10 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.52,Made,10.0,,,,,,,,,,,,,,,,,
571,PT06M43.00S,2022-11-19T02:41:58.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628386,,,1610612766,92,82,2022-11-19T02:42:22Z,5610000,False,,,0,,J. Allen shooting personal FOUL (3 PF) (Richards 1 FT),"[1628386, 1630208]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,3.0,0.0,Richards,1630208.0,,,,,
573,PT06M43.00S,2022-11-19T02:42:23.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630208,,,1610612766,92,83,2022-11-19T02:42:23Z,5630000,False,,,0,,N. Richards Free Throw 1 of 1 (11 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
574,PT06M30.00S,2022-11-19T02:42:27.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,33.196452036793694,50.98039215686274,1610612739,92,83,2022-11-19T02:42:34Z,5640000,False,-5.0,260.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
575,PT06M28.00S,2022-11-19T02:42:29.4Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,92,83,2022-11-19T02:42:34Z,5650000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,574.0,,,,,,9.0,6.0,3.0,,
576,PT06M11.00S,2022-11-19T02:42:46.6Z,4,REGULAR,3pt,Jump Shot,[],202330,74.45795006570303,87.00980392156863,1610612766,92,83,2022-11-19T02:43:11Z,5660000,False,185.0,188.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
577,PT06M07.00S,2022-11-19T02:42:50.0Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,92,83,2022-11-19T02:42:50Z,5670000,False,,,0,,N. Richards REBOUND (Off:4 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,576.0,,,,,,10.0,6.0,4.0,,
578,PT06M04.00S,2022-11-19T02:42:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,89.30683311432325,50.73529411764706,1610612766,92,85,2022-11-19T02:43:20Z,5680000,False,4.0,48.0,1,right,N. Richards putback Layup (13 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,13.0,,,,,,,,,,,,,,,,,
579,PT05M41.00S,2022-11-19T02:43:17.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,10.068988173455978,54.90196078431373,1610612739,92,85,2022-11-19T02:44:14Z,5690000,False,-25.0,42.0,1,left,MISS D. Mitchell driving floating Shot - blocked,"[1628378, 202330]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0
583,PT05M41.00S,2022-11-19T02:43:17.1Z,4,REGULAR,block,,[],202330,,,1610612739,92,85,2022-11-19T02:44:14Z,5695000,False,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT05M41.00S,2022-11-19T02:43:17.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,92,85,2022-11-19T02:44:14Z,5700000,False,,,0,,N. Richards REBOUND (Off:4 Def:7),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,579.0,,,,,,11.0,7.0,4.0,,
