shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
09:58,170,PT09M58.00S,2022-12-07T01:04:24.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,35,30,2022-12-07T01:04:24Z,1710000,False,,,0,,LAL Timeout,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:58,171,PT09M58.00S,2022-12-07T01:05:39.0Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,35,30,2022-12-07T01:07:36Z,1720000,False,,,0,,SUB out: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
09:58,172,PT09M58.00S,2022-12-07T01:05:39.0Z,2,REGULAR,substitution,in,[],201976,,,1610612747,35,30,2022-12-07T01:07:36Z,1730000,False,,,0,,SUB in: P. Beverley,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
09:43,173,PT09M43.00S,2022-12-07T01:07:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.9060446780552,51.9607843137255,1610612747,35,30,2022-12-07T01:07:56Z,1740000,False,10.0,5.0,1,right,MISS L. James driving Layup,[2544],6,1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
09:41,174,PT09M41.00S,2022-12-07T01:07:53.2Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612747,35,30,2022-12-07T01:07:53Z,1750000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,
09:37,175,PT09M37.00S,2022-12-07T01:07:57.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,84.1819973718791,38.48039215686275,1610612747,35,32,2022-12-07T01:09:40Z,1760000,False,-58.0,96.0,1,right,L. James 11' turnaround fadeaway Jump Shot (7 PTS),[2544],6,1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,7.0,,,,,,,,,,,,,,,,,
09:18,176,PT09M18.00S,2022-12-07T01:08:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.011169513797633,51.9607843137255,1610612739,35,32,2022-12-07T01:08:21Z,1770000,False,-10.0,79.0,1,left,MISS C. LeVert 7' pullup Shot,[1627747],3,1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
09:15,177,PT09M15.00S,2022-12-07T01:08:18.9Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,35,32,2022-12-07T01:08:21Z,1780000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,
09:08,178,PT09M08.00S,2022-12-07T01:08:25.9Z,2,REGULAR,2pt,Jump Shot,[],201566,85.89027595269383,24.264705882352942,1610612747,35,34,2022-12-07T01:08:31Z,1790000,False,-129.0,80.0,1,right,R. Westbrook 15' bank Jump Shot (10 PTS),[201566],0,1610612747.0,LAL,bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,15.16,Made,10.0,,,,,,,,,,,,,,,,,
08:52,179,PT08M52.00S,2022-12-07T01:08:42.2Z,2,REGULAR,3pt,Jump Shot,[],1626224,9.280551905387648,3.6764705882352944,1610612739,35,34,2022-12-07T01:08:46Z,1800000,False,232.0,35.0,1,left,MISS C. Osman 3PT,[1626224],16,1610612739.0,CLE,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
08:49,180,PT08M49.00S,2022-12-07T01:08:44.9Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,35,34,2022-12-07T01:08:44Z,1810000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,,
08:47,181,PT08M47.00S,2022-12-07T01:08:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,6.783837056504599,50.49019607843137,1610612739,37,34,2022-12-07T01:08:51Z,1820000,False,-2.0,11.0,1,left,C. Osman alley-oop Layup (4 PTS) (J. Allen 1 AST),"[1626224, 1628386]",16,1610612739.0,CLE,alley-oop,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
08:36,183,PT08M36.00S,2022-12-07T01:08:58.1Z,2,REGULAR,2pt,Jump Shot,[],201566,89.30683311432325,32.84313725490196,1610612747,37,34,2022-12-07T01:09:03Z,1840000,False,-86.0,48.0,1,right,MISS R. Westbrook 9' driving floating bank Shot,[201566],0,1610612747.0,LAL,driving floating bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,9.83,Missed,,,,,,,,,,,,,,,,,,
08:31,184,PT08M31.00S,2022-12-07T01:09:02.6Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612747,37,34,2022-12-07T01:09:02Z,1850000,False,,,0,,T. Bryant REBOUND (Off:2 Def:1),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,,,,,,,183.0,3.0,1.0,2.0,,,,,,,,,,
08:31,185,PT08M31.00S,2022-12-07T01:09:02.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,94.40999984741211,50.0,1610612747,37,36,2022-12-07T01:09:02Z,1860000,False,0.0,0.0,1,right,T. Bryant tip Layup (11 PTS),[1628418],31,1610612747.0,LAL,tip,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
08:17,186,PT08M17.00S,2022-12-07T01:09:19.7Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612739,37,36,2022-12-07T01:09:32Z,1870000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Allen 2 FT),"[1628418, 1628386]",31,1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Allen,1628386.0,,,,,
08:17,188,PT08M17.00S,2022-12-07T01:09:45.8Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,37,36,2022-12-07T01:09:45Z,1890000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:17,189,PT08M17.00S,2022-12-07T01:09:45.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,37,36,2022-12-07T01:09:45Z,1900000,False,,,0,,TEAM offensive REBOUND,[],,1610612739.0,CLE,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,
08:17,190,PT08M17.00S,2022-12-07T01:09:48.6Z,2,REGULAR,substitution,out,[],1628972,,,1610612739,37,36,2022-12-07T01:09:57Z,1910000,False,,,0,,SUB out: T. Brown Jr.,[1628972],7,1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,191,PT08M17.00S,2022-12-07T01:09:48.6Z,2,REGULAR,substitution,in,[],203471,,,1610612739,37,36,2022-12-07T01:09:57Z,1920000,False,,,0,,SUB in: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,192,PT08M17.00S,2022-12-07T01:10:02.3Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,38,36,2022-12-07T01:10:02Z,1930000,False,,,0,,J. Allen Free Throw 2 of 2 (19 PTS),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
08:06,193,PT08M06.00S,2022-12-07T01:10:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,89.83245729303549,62.5,1610612747,38,38,2022-12-07T01:10:27Z,1940000,False,62.0,43.0,1,right,D. Schroder 7' driving floating Jump Shot (2 PTS) (R. Westbrook 2 AST),"[203471, 201566]",17,1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
08:06,194,PT08M06.00S,2022-12-07T01:10:25.2Z,2,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612747,38,38,2022-12-07T01:10:42Z,1950000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Schroder 1 FT),"[1629636, 203471]",10,1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2004.0,1.0,0.0,Schroder,203471.0,,,,,
08:06,196,PT08M06.00S,2022-12-07T01:10:35.5Z,2,REGULAR,substitution,out,[],201566,,,1610612747,38,38,2022-12-07T01:10:41Z,1970000,False,,,0,,SUB out: R. Westbrook,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
08:06,197,PT08M06.00S,2022-12-07T01:10:35.5Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,38,38,2022-12-07T01:10:41Z,1980000,False,,,0,,SUB in: L. Walker IV,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
08:06,198,PT08M06.00S,2022-12-07T01:10:56.2Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612747,38,39,2022-12-07T01:10:56Z,1990000,False,,,0,,D. Schroder Free Throw 1 of 1 (3 PTS),[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
07:49,199,PT07M49.00S,2022-12-07T01:11:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,15.456636005256241,61.029411764705884,1610612739,38,39,2022-12-07T01:11:17Z,2000000,False,-55.0,93.0,1,left,MISS D. Garland 10' driving floating Shot,[1629636],10,1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
07:47,200,PT07M47.00S,2022-12-07T01:11:16.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,38,39,2022-12-07T01:11:17Z,2010000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,199.0,3.0,3.0,0.0,,,,,,,,,,
07:40,201,PT07M40.00S,2022-12-07T01:11:22.5Z,2,REGULAR,3pt,Jump Shot,[],203471,71.17279894875165,76.7156862745098,1610612747,38,39,2022-12-07T01:11:26Z,2020000,False,134.0,218.0,1,right,MISS D. Schroder 25' 3PT,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
07:38,202,PT07M38.00S,2022-12-07T01:11:24.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,38,39,2022-12-07T01:11:26Z,2030000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,,
07:30,203,PT07M30.00S,2022-12-07T01:11:32.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629636,9.149145860709593,53.431372549019606,1610612739,38,39,2022-12-07T01:11:41Z,2040000,False,-17.0,34.0,1,left,MISS D. Garland running Layup,[1629636],10,1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
07:30,204,PT07M30.00S,2022-12-07T01:11:32.0Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,38,39,2022-12-07T01:11:41Z,2050000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,203.0,4.0,4.0,0.0,,,,,,,,,,
07:24,205,PT07M24.00S,2022-12-07T01:11:38.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.85479632063075,51.71568627450981,1610612747,38,41,2022-12-07T01:14:11Z,2060000,False,9.0,15.0,1,right,L. James running finger roll Layup (9 PTS),[2544],6,1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.7,Made,9.0,,,,,,,,,,,,,,,,,
07:24,206,PT07M24.00S,2022-12-07T01:11:46.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,38,41,2022-12-07T01:11:46Z,2070000,False,,,0,,CLE Timeout,[],,1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,208,PT07M24.00S,2022-12-07T01:12:02.3Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,38,41,2022-12-07T01:15:07Z,2080000,False,,,0,,SUB out: C. Osman,[1626224],16,1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,209,PT07M24.00S,2022-12-07T01:12:02.3Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,38,41,2022-12-07T01:15:07Z,2090000,False,,,0,,SUB out: I. Okoro,[1630171],35,1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,210,PT07M24.00S,2022-12-07T01:12:02.3Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,38,41,2022-12-07T01:15:07Z,2100000,False,,,0,,SUB in: E. Mobley,[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,211,PT07M24.00S,2022-12-07T01:12:02.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,38,41,2022-12-07T01:15:07Z,2110000,False,,,0,,SUB in: D. Mitchell,[1628378],45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
07:04,213,PT07M04.00S,2022-12-07T01:15:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,16.113666228646515,36.51960784313725,1610612739,40,41,2022-12-07T01:15:40Z,2130000,False,67.0,99.0,1,left,J. Allen 11' floating Jump Shot (21 PTS) (D. Garland 6 AST),"[1628386, 1629636]",31,1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,11.98,Made,21.0,D. Garland,1629636.0,6.0,,,,,,,,,,,,,,
06:51,215,PT06M51.00S,2022-12-07T01:15:41.7Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612747,40,41,2022-12-07T01:15:45Z,2150000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1628386]",17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
06:51,216,PT06M51.00S,2022-12-07T01:15:41.7Z,2,REGULAR,steal,,[],1628386,,,1610612739,40,41,2022-12-07T01:15:43Z,2160000,False,,,0,,J. Allen STEAL (2 STL),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
06:46,217,PT06M46.00S,2022-12-07T01:15:47.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629636,31.35676741130092,62.745098039215684,1610612739,40,41,2022-12-07T01:15:53Z,2170000,False,-64.0,242.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],10,1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
06:42,218,PT06M42.00S,2022-12-07T01:15:51.1Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,40,41,2022-12-07T01:15:53Z,2180000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,
06:42,219,PT06M42.00S,2022-12-07T01:15:56.8Z,2,REGULAR,foul,personal,[],1629636,,,1610612747,40,41,2022-12-07T01:16:21Z,2190000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1629022]",10,1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,2.0,0.0,Walker IV,1629022.0,,,,,
06:30,221,PT06M30.00S,2022-12-07T01:16:29.0Z,2,REGULAR,2pt,Jump Shot,[],2544,73.9323258869908,50.98039215686274,1610612747,40,43,2022-12-07T01:16:36Z,2210000,False,5.0,193.0,1,right,L. James 19' step back Jump Shot (11 PTS) (L. Walker IV 2 AST),"[2544, 1629022]",6,1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,16-24 Center,19.26,Made,11.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,
06:09,223,PT06M09.00S,2022-12-07T01:16:49.4Z,2,REGULAR,2pt,Jump Shot,[],1629636,17.427726675427067,29.411764705882355,1610612739,42,43,2022-12-07T01:16:52Z,2230000,False,103.0,111.0,1,left,D. Garland 15' pullup Jump Shot (6 PTS),[1629636],10,1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,15.16,Made,6.0,,,,,,,,,,,,,,,,,
06:01,224,PT06M01.00S,2022-12-07T01:16:57.7Z,2,REGULAR,2pt,Jump Shot,[],1629022,90.09526938239159,80.63725490196079,1610612747,42,45,2022-12-07T01:17:03Z,2240000,False,153.0,41.0,1,right,L. Walker IV 15' Jump Shot (4 PTS) (L. James 2 AST),"[1629022, 2544]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,15.85,Made,4.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
05:38,225,PT05M38.00S,2022-12-07T01:17:20.9Z,2,REGULAR,3pt,Jump Shot,[],1630596,27.54599211563732,18.137254901960784,1610612739,42,45,2022-12-07T01:17:25Z,2250000,False,159.0,206.0,1,left,MISS E. Mobley 26' 3PT,[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
05:35,226,PT05M35.00S,2022-12-07T01:17:23.9Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,42,45,2022-12-07T01:17:25Z,2260000,False,,,0,,T. Bryant REBOUND (Off:2 Def:2),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,225.0,4.0,2.0,2.0,,,,,,,,,,
05:30,227,PT05M30.00S,2022-12-07T01:17:28.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],2544,72.22404730617609,44.85294117647059,1610612747,42,45,2022-12-07T01:17:33Z,2270000,False,-26.0,209.0,1,right,MISS L. James 21' pullup Shot,[2544],6,1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,21.02,Missed,,,,,,,,,,,,,,,,,,
05:26,228,PT05M26.00S,2022-12-07T01:17:32.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,42,45,2022-12-07T01:17:33Z,2280000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,
05:22,229,PT05M22.00S,2022-12-07T01:17:36.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,28.728646517739815,20.098039215686274,1610612739,45,45,2022-12-07T01:17:40Z,2290000,False,150.0,218.0,1,left,D. Mitchell 26' 3PT pullup (6 PTS),[1628378],45,1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.39,Made,6.0,,,,,,,,,,,,,,,,,
05:00,230,PT05M00.00S,2022-12-07T01:17:58.1Z,2,REGULAR,3pt,Jump Shot,[],201976,75.24638633377135,88.97058823529412,1610612747,45,45,2022-12-07T01:18:02Z,2300000,False,195.0,180.0,1,right,MISS P. Beverley 26' 3PT,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
04:57,231,PT04M57.00S,2022-12-07T01:18:01.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,45,45,2022-12-07T01:18:02Z,2310000,False,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,230.0,6.0,6.0,0.0,,,,,,,,,,
04:46,232,PT04M46.00S,2022-12-07T01:18:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,18.478975032851512,42.8921568627451,1610612739,45,45,2022-12-07T01:18:22Z,2320000,False,36.0,121.0,1,left,MISS C. LeVert 12' driving floating Shot,[1627747],3,1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
04:44,233,PT04M44.00S,2022-12-07T01:18:14.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,45,2022-12-07T01:18:17Z,2330000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,232.0,5.0,5.0,0.0,,,,,,,,,,
04:38,234,PT04M38.00S,2022-12-07T01:18:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.11760840998686,50.73529411764706,1610612747,45,47,2022-12-07T01:18:56Z,2340000,False,4.0,12.0,1,right,D. Schroder driving Layup (5 PTS),[203471],17,1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.27,Made,5.0,,,,,,,,,,,,,,,,,
04:16,235,PT04M16.00S,2022-12-07T01:18:42.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.886333771353483,41.17647058823529,1610612739,45,47,2022-12-07T01:18:46Z,2350000,False,44.0,31.0,1,left,MISS J. Allen bank Hook,[1628386],31,1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
04:13,236,PT04M13.00S,2022-12-07T01:18:45.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,47,2022-12-07T01:18:46Z,2360000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,235.0,6.0,6.0,0.0,,,,,,,,,,
04:12,239,PT04M12.00S,2022-12-07T01:18:53.2Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,45,47,2022-12-07T01:31:21Z,2365000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1627747]",6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,LeVert,1627747.0,,
04:12,307,PT04M12.00S,2022-12-07T01:18:53.2Z,2,REGULAR,steal,,[],1627747,,,1610612739,45,47,2022-12-07T01:31:21Z,2367500,False,,,0,,C. LeVert STEAL (1 STL),[1627747],3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
04:11,237,PT04M11.00S,2022-12-07T01:18:54.1Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,45,47,2022-12-07T01:32:59Z,2370000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 201976]",3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Beverley,201976.0,,
04:11,238,PT04M11.00S,2022-12-07T01:18:54.1Z,2,REGULAR,steal,,[],201976,,,1610612747,45,47,2022-12-07T01:31:34Z,2380000,False,,,0,,P. Beverley STEAL (1 STL),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
04:08,241,PT04M08.00S,2022-12-07T01:19:05.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,78.0059132720105,10.294117647058822,1610612747,45,47,2022-12-07T01:31:34Z,2385000,False,-199.0,154.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
04:07,242,PT04M07.00S,2022-12-07T01:19:06.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,45,47,2022-12-07T01:30:17Z,2387500,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,241.0,5.0,4.0,1.0,,,,,,,,,,
03:49,243,PT03M49.00S,2022-12-07T01:19:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612739,45,47,2022-12-07T01:19:37Z,2430000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Allen 2 FT),"[1628418, 1628386]",31,1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,2.0,0.0,Allen,1628386.0,,,,,
03:49,245,PT03M49.00S,2022-12-07T01:19:43.0Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,45,47,2022-12-07T01:19:43Z,2450000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:49,246,PT03M49.00S,2022-12-07T01:19:43.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,45,47,2022-12-07T01:19:43Z,2460000,False,,,0,,TEAM offensive REBOUND,[],,1610612739.0,CLE,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,
