actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT03M25.00S,2024-04-01T23:53:29.7Z,2,REGULAR,2pt,Jump Shot,[],1628369,18.74178712220762,26.715686274509803,1610612738,47,51,2024-04-01T23:53:40Z,2510000,False,116.0,124.0,1,left,MISS J. Tatum 16' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.99,,,,,,,,,,,,
254,PT03M23.00S,2024-04-01T23:53:31.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,47,51,2024-04-01T23:53:40Z,2520000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,253.0,4.0,2.0,2.0,,,,,
255,PT03M08.00S,2024-04-01T23:53:47.5Z,2,REGULAR,3pt,Jump Shot,[],1629684,72.48685939553219,81.37254901960785,1610612766,47,51,2024-04-01T23:53:50Z,2530000,False,157.0,206.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.9,,,,,,,,,,,,
256,PT03M06.00S,2024-04-01T23:53:49.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,47,51,2024-04-01T23:53:49Z,2540000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,
257,PT03M01.00S,2024-04-01T23:53:58.3Z,2,REGULAR,foul,offensive,[],204001,,,1610612738,47,51,2024-04-01T23:54:39Z,2550000,False,,,0,,K. Porzingis offensive FOUL (1 PF),"[204001, 1629684]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
259,PT03M01.00S,2024-04-01T23:53:58.3Z,2,REGULAR,turnover,offensive foul,[],204001,,,1610612738,47,51,2024-04-01T23:53:58Z,2570000,False,,,0,,K. Porzingis offensive foul TURNOVER (1 TO),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,,,,,,1.0,,
260,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,47,51,2024-04-01T23:54:26Z,2580000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,out,[],202722,,,1610612766,47,51,2024-04-01T23:54:26Z,2590000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612766,47,51,2024-04-01T23:54:26Z,2600000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,out,[],201143,,,1610612766,47,51,2024-04-01T23:54:26Z,2610000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,in,[],1629716,,,1610612766,47,51,2024-04-01T23:54:26Z,2620000,False,,,0,,SUB in: M. Bolden,[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,47,51,2024-04-01T23:54:26Z,2630000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,in,[],201950,,,1610612766,47,51,2024-04-01T23:54:26Z,2640000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M01.00S,2024-04-01T23:54:08.4Z,2,REGULAR,substitution,in,[],1630573,,,1610612766,47,51,2024-04-01T23:54:26Z,2650000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M48.00S,2024-04-01T23:54:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,92.85479632063075,50.73529411764706,1610612766,49,51,2024-04-01T23:56:54Z,2660000,False,4.0,15.0,1,right,M. Bridges driving Layup (14 PTS) (V. Micic 6 AST),"[1628970, 203995]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.52,V. Micic,203995.0,6.0,,,,,,,,,
269,PT02M31.00S,2024-04-01T23:54:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,7.046649145860711,52.450980392156865,1610612738,49,51,2024-04-01T23:57:38Z,2670000,False,-12.0,14.0,1,left,MISS D. White floating Shot,[1628401],1610612738.0,BOS,floating,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.84,,,,,,,,,,,,
270,PT02M22.00S,2024-04-01T23:55:05.9Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,49,51,2024-04-01T23:55:05Z,2680000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,269.0,4.0,4.0,0.0,,,,,
271,PT02M19.00S,2024-04-01T23:55:07.9Z,2,REGULAR,3pt,Jump Shot,[],203995,71.04139290407359,78.92156862745098,1610612766,49,51,2024-04-01T23:57:59Z,2690000,False,145.0,220.0,1,right,MISS V. Micic 26' 3PT,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.3,,,,,,,,,,,,
272,PT02M15.00S,2024-04-01T23:55:11.9Z,2,REGULAR,rebound,offensive,[],1629716,,,1610612766,49,51,2024-04-01T23:57:59Z,2700000,False,,,0,,M. Bolden REBOUND (Off:2 Def:3),[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,271.0,5.0,3.0,2.0,,,,,
273,PT02M15.00S,2024-04-01T23:55:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629716,94.40999984741211,50.0,1610612766,51,51,2024-04-01T23:55:11Z,2710000,False,0.0,0.0,1,right,M. Bolden putback Layup (4 PTS),[1629716],1610612766.0,CHA,putback,,,Bolden,M. Bolden,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,0.0,,,,,,,,,,,,
274,PT02M04.00S,2024-04-01T23:55:23.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,4.812746386333772,4.901960784313726,1610612738,51,51,2024-04-01T23:55:27Z,2720000,False,225.0,-7.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.56,,,,,,,,,,,,
275,PT02M04.00S,2024-04-01T23:55:23.5Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,51,51,2024-04-01T23:55:27Z,2730000,False,,,0,,D. White REBOUND (Off:2 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,274.0,5.0,3.0,2.0,,,,,
276,PT01M49.00S,2024-04-01T23:55:38.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,5.206964520367937,26.47058823529412,1610612738,51,51,2024-04-01T23:58:40Z,2740000,False,118.0,-4.0,1,left,MISS J. Tatum 11' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.77,,,,,,,,,,,,
277,PT01M43.00S,2024-04-01T23:55:43.9Z,2,REGULAR,rebound,offensive,[],204001,,,1610612738,51,51,2024-04-01T23:55:43Z,2750000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,276.0,4.0,2.0,2.0,,,,,
278,PT01M43.00S,2024-04-01T23:55:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,5.590000152587891,50.0,1610612738,51,53,2024-04-01T23:55:43Z,2760000,False,0.0,0.0,1,left,K. Porzingis tip Layup (7 PTS),[204001],1610612738.0,BOS,tip,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,0.0,,,,,,,,,,,,
279,PT01M37.00S,2024-04-01T23:55:49.7Z,2,REGULAR,2pt,Jump Shot,[],203995,78.13731931668858,59.31372549019608,1610612766,53,53,2024-04-01T23:59:08Z,2770000,False,47.0,153.0,1,right,V. Micic 15' pullup Jump Shot (8 PTS),[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Mid-Range,8-16 Center,,,,,,Made,8.0,15.99,,,,,,,,,,,,
280,PT01M30.00S,2024-04-01T23:55:59.8Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,53,53,2024-04-01T23:56:26Z,2780000,False,,,0,,J. Holiday step out-of-bounds TURNOVER (1 TO),[201950],1610612738.0,BOS,step,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,2003.0,,,,,,,,,,,,,,,,,1.0,,
281,PT01M17.00S,2024-04-01T23:56:21.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629716,92.72339027595268,41.17647058823529,1610612766,53,53,2024-04-02T00:00:46Z,2790000,False,-44.0,16.0,1,right,MISS M. Bolden floating Shot,[1629716],1610612766.0,CHA,floating,,,Bolden,M. Bolden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.69,,,,,,,,,,,,
282,PT01M15.00S,2024-04-01T23:56:23.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,53,53,2024-04-01T23:56:23Z,2800000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,281.0,4.0,4.0,0.0,,,,,
283,PT01M08.00S,2024-04-01T23:56:31.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.995400788436268,50.98039215686274,1610612738,53,55,2024-04-02T00:01:10Z,2810000,False,-5.0,4.0,1,left,J. Tatum driving DUNK (14 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.63,,,,,,,,,,,,
284,PT00M59.60S,2024-04-01T23:56:42.1Z,2,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,53,55,2024-04-01T23:56:56Z,2820000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,2003.0,,,,,,,,,,,,,,,,,1.0,,
285,PT00M38.90S,2024-04-01T23:57:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,5.469776609724048,46.81372549019608,1610612738,53,57,2024-04-02T00:01:41Z,2830000,False,16.0,-1.0,1,left,K. Porzingis cutting Layup (9 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.59,J. Holiday,201950.0,1.0,,,,,,,,,
287,PT00M21.10S,2024-04-01T23:57:34.3Z,2,REGULAR,3pt,Jump Shot,[],203995,71.17279894875165,20.833333333333336,1610612766,53,57,2024-04-02T00:01:59Z,2850000,False,-146.0,218.0,1,right,MISS V. Micic 26' step back 3PT,[203995],1610612766.0,CHA,step back,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.27,,,,,,,,,,,,
288,PT00M19.30S,2024-04-01T23:57:36.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,53,57,2024-04-01T23:57:36Z,2860000,False,,,0,,D. White REBOUND (Off:2 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,287.0,6.0,4.0,2.0,,,,,
289,PT00M04.90S,2024-04-01T23:57:54.2Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612738,53,57,2024-04-02T00:03:55Z,2870000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Tatum 2 FT),"[1641706, 1628369]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2003.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
291,PT00M04.90S,2024-04-01T23:58:18.1Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,53,58,2024-04-02T00:04:10Z,2890000,False,,,0,,J. Tatum Free Throw 1 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
294,PT00M04.90S,2024-04-01T23:58:18.1Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,53,59,2024-04-02T00:04:10Z,2920000,False,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
292,PT00M04.90S,2024-04-01T23:58:19.0Z,2,REGULAR,substitution,out,[],201950,,,1610612766,53,59,2024-04-02T00:04:42Z,2925000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M04.90S,2024-04-01T23:58:19.0Z,2,REGULAR,substitution,in,[],1630202,,,1610612766,53,59,2024-04-02T00:04:42Z,2927500,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M02.60S,2024-04-01T23:58:44.5Z,2,REGULAR,foul,personal,[],1628401,,,1610612766,53,59,2024-04-01T23:59:03Z,2930000,False,,,0,,D. White take personal FOUL (1 PF),"[1628401, 1630544]",1610612738.0,BOS,take,,,White,D. White,,,,,Above the Break 3,24+ Center,1662.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,,,,
297,PT00M00.00S,2024-04-01T23:59:07.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,75.1149802890933,89.95098039215686,1610612766,53,59,2024-04-01T23:59:14Z,2950000,False,200.0,181.0,1,right,MISS M. Bridges 26' 3PT - blocked,"[1628970, 1628369]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.99,,,,,,,,Tatum,1628369.0,,,
298,PT00M00.00S,2024-04-01T23:59:07.5Z,2,REGULAR,block,,[],1628369,,,1610612766,53,59,2024-04-01T23:59:11Z,2960000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
299,PT00M00.00S,2024-04-01T23:59:07.5Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,53,59,2024-04-01T23:59:14Z,2970000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,297.0,3.0,3.0,0.0,,,,,
300,PT00M00.00S,2024-04-01T23:59:16.7Z,2,REGULAR,period,end,[],0,,,1610612738,53,59,2024-04-01T23:59:16Z,2980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,out,['startperiod'],1629716,,,1610612738,53,59,2024-04-02T00:14:22Z,2990000,False,,,0,,SUB out: M. Bolden,[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,53,59,2024-04-02T00:14:22Z,3000000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,53,59,2024-04-02T00:14:22Z,3010000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,53,59,2024-04-02T00:14:22Z,3020000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612738,53,59,2024-04-02T00:14:22Z,3030000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-04-02T00:12:59.5Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,53,59,2024-04-02T00:14:22Z,3040000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-04-02T00:14:29.0Z,3,REGULAR,period,start,[],0,,,1610612766,53,59,2024-04-02T00:14:29Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M42.00S,2024-04-02T00:14:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.440867279894875,50.49019607843137,1610612766,55,59,2024-04-02T00:14:53Z,3060000,False,-2.0,17.0,1,left,G. Williams driving Layup (9 PTS),[1629684],1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.76,,,,,,,,,,,,
310,PT11M18.00S,2024-04-02T00:15:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.59198423127464,50.49019607843137,1610612738,55,61,2024-04-02T00:16:17Z,3080000,False,2.0,17.0,1,right,A. Horford Layup (10 PTS) (D. White 3 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.73,D. White,1628401.0,3.0,,,,,,,,,
312,PT11M03.00S,2024-04-02T00:15:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629684,32.53942181340342,50.0,1610612766,58,61,2024-04-02T00:15:51Z,3100000,False,0.0,253.0,1,left,G. Williams 25' 3PT  (12 PTS) (T. Mann 3 AST),"[1629684, 1630544]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,25.34,T. Mann,1630544.0,3.0,,,,,,,,,
314,PT10M37.00S,2024-04-02T00:15:50.8Z,3,REGULAR,3pt,Jump Shot,[],204001,75.24638633377135,88.97058823529412,1610612738,58,64,2024-04-02T00:15:54Z,3120000,False,195.0,180.0,1,right,K. Porzingis 26' 3PT  (12 PTS) (J. Tatum 3 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,26.54,J. Tatum,1628369.0,3.0,,,,,,,,,
316,PT10M21.00S,2024-04-02T00:16:08.7Z,3,REGULAR,foul,personal,[],1628401,,,1610612766,58,64,2024-04-02T00:16:25Z,3140000,False,,,0,,D. White personal FOUL (2 PF),"[1628401, 1641706]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,1628171.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
318,PT10M07.00S,2024-04-02T00:16:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,5.469776609724048,50.49019607843137,1610612766,60,64,2024-04-02T00:16:49Z,3160000,False,-2.0,-1.0,1,left,G. Williams driving Layup (14 PTS) (T. Mann 4 AST),"[1629684, 1630544]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.27,T. Mann,1630544.0,4.0,,,,,,,,,
320,PT09M56.00S,2024-04-02T00:16:54.0Z,3,REGULAR,3pt,Jump Shot,[],201950,69.99014454664915,20.833333333333336,1610612738,60,64,2024-04-02T00:17:25Z,3180000,False,-146.0,230.0,1,right,MISS J. Holiday 27' step back 3PT,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.2,,,,,,,,,,,,
321,PT09M53.00S,2024-04-02T00:16:57.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,60,64,2024-04-02T00:16:57Z,3190000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,320.0,6.0,5.0,1.0,,,,,
322,PT09M47.00S,2024-04-02T00:17:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.440867279894875,51.9607843137255,1610612766,60,64,2024-04-02T00:17:08Z,3200000,False,-10.0,17.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.0,,,,,,,,,,,,
324,PT09M44.00S,2024-04-02T00:17:06.5Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,60,64,2024-04-02T00:56:07Z,3220000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,322.0,5.0,3.0,2.0,,,,,
325,PT09M43.00S,2024-04-02T00:17:08.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628401,94.95729303547962,51.9607843137255,1610612738,60,66,2024-04-02T00:17:14Z,3230000,False,10.0,-5.0,1,right,D. White running Layup (13 PTS) (J. Holiday 2 AST),"[1628401, 201950]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,1.1,J. Holiday,201950.0,2.0,,,,,,,,,
327,PT09M43.00S,2024-04-02T00:17:10.9Z,3,REGULAR,foul,personal,['1freethrow'],203995,,,1610612738,60,66,2024-04-02T00:20:56Z,3250000,False,,,0,,V. Micic shooting personal FOUL (1 PF) (White 1 FT),"[203995, 1628401]",1610612766.0,CHA,shooting,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1628171.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
329,PT09M43.00S,2024-04-02T00:17:56.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628401,,,1610612738,60,67,2024-04-02T00:21:02Z,3270000,False,,,0,,D. White Free Throw 1 of 1 (14 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
330,PT09M26.00S,2024-04-02T00:18:16.6Z,3,REGULAR,2pt,Jump Shot,[],1641706,21.50131406044678,49.754901960784316,1610612766,62,67,2024-04-02T00:18:23Z,3280000,False,1.0,150.0,1,left,B. Miller 14' pullup Jump Shot (16 PTS) (G. Williams 1 AST),"[1641706, 1629684]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Center,,,,,,Made,16.0,14.96,G. Williams,1629684.0,1.0,,,,,,,,,
331,PT09M07.00S,2024-04-02T00:18:38.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,92.19776609724047,43.872549019607845,1610612738,62,67,2024-04-02T00:21:57Z,3290000,False,-31.0,21.0,1,right,MISS A. Horford turnaround bank Hook,[201143],1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.7,,,,,,,,,,,,
332,PT09M05.00S,2024-04-02T00:18:40.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,62,67,2024-04-02T00:20:37Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,331.0,,,,,,,,
334,PT08M51.00S,2024-04-02T00:19:01.3Z,3,REGULAR,turnover,traveling,[],1630544,,,1610612766,62,67,2024-04-02T00:19:14Z,3320000,False,,,0,,T. Mann traveling TURNOVER (2 TO),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,,,,2.0,,
335,PT08M38.00S,2024-04-02T00:19:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,92.72339027595268,97.54901960784314,1610612738,62,70,2024-04-02T00:19:29Z,3330000,False,238.0,16.0,1,right,A. Horford 3PT  (13 PTS) (D. White 4 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,Made,13.0,23.82,D. White,1628401.0,4.0,,,,,,,,,
337,PT08M21.00S,2024-04-02T00:19:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,28.991458607095925,24.019607843137255,1610612766,62,70,2024-04-02T00:21:47Z,3350000,False,130.0,220.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.55,,,,,,,,,,,,
