actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
345,PT09M03.00S,2024-02-01T01:26:52.4Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612766,60,64,2024-02-01T01:27:10Z,3400000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Richards 2 FT),"[1630245, 1630208]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,2.0,0.0,Richards,1630208.0,,,,,
347,PT09M03.00S,2024-02-01T01:27:22.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630208,,,1610612766,61,64,2024-02-01T01:27:22Z,3420000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
348,PT09M03.00S,2024-02-01T01:27:41.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630208,,,1610612766,62,64,2024-02-01T01:27:41Z,3430000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
349,PT08M46.00S,2024-02-01T01:28:00.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.806176084099869,51.470588235294116,1610612741,62,66,2024-02-01T01:32:51Z,3440000,False,-7.0,40.0,1,left,N. Vucevic driving Hook (16 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,4.04,Made,,16.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,
351,PT08M29.00S,2024-02-01T01:28:16.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,70.64717477003943,78.18627450980392,1610612766,65,66,2024-02-01T01:28:23Z,3460000,False,141.0,223.0,1,right,M. Bridges 26' 3PT  (11 PTS) (C. Martin 2 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.41,Made,,11.0,C. Martin,1628998.0,2.0,,,,,,,,,,,,,
353,PT08M03.00S,2024-02-01T01:28:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.046649145860711,48.28431372549019,1610612741,65,68,2024-02-01T01:28:47Z,3480000,False,9.0,14.0,1,left,N. Vucevic Layup (18 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.62,Made,,18.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,
355,PT07M40.00S,2024-02-01T01:29:05.6Z,3,REGULAR,2pt,Jump Shot,[],1628998,83.83705650459922,87.27787990196079,1610612766,65,68,2024-02-01T01:32:13Z,3500000,False,186.0,99.0,1,right,MISS C. Martin 21' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,21.12,Missed,,,,,,,,,,,,,,,,,,
356,PT07M37.00S,2024-02-01T01:29:08.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,68,2024-02-01T01:29:09Z,3510000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,355.0,,,,,11.0,8.0,3.0,,,,,,,,,,
357,PT07M30.00S,2024-02-01T01:29:15.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,34.11629434954008,36.27450980392157,1610612741,65,71,2024-02-01T01:29:19Z,3520000,False,69.0,268.0,1,left,C. White 27' 3PT  (20 PTS) (N. Vucevic 3 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,27.68,Made,,20.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,
359,PT07M13.00S,2024-02-01T01:29:32.5Z,3,REGULAR,2pt,Jump Shot,[],1641706,80.6340341655716,72.05882352941177,1610612766,65,71,2024-02-01T01:33:35Z,3540000,False,110.0,130.0,1,right,MISS B. Miller 17' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,17.01,Missed,,,,,,,,,,,,,,,,,,
360,PT07M13.00S,2024-02-01T01:29:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,65,71,2024-02-01T01:39:04Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right Center,,,359.0,,,,,,,,,,,,,,,,,
361,PT07M13.00S,2024-02-01T01:29:38.2Z,3,REGULAR,foul,personal,[],1627936,,,1610612766,65,71,2024-02-01T01:39:09Z,3560000,False,,,0,,A. Caruso loose ball personal FOUL (1 PF),"[1627936, 1630208]",1610612741.0,CHI,loose ball,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Richards,1630208.0,,,,,
363,PT07M06.00S,2024-02-01T01:30:16.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,69.46452036793693,21.568627450980394,1610612766,68,71,2024-02-01T01:30:21Z,3580000,False,-142.0,235.0,1,right,B. Miller 27' 3PT  (14 PTS) (C. Martin 3 AST),"[1641706, 1628998]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,27.42,Made,,14.0,C. Martin,1628998.0,3.0,,,,,,,,,,,,,
365,PT06M49.00S,2024-02-01T01:30:33.9Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,68,71,2024-02-01T01:30:42Z,3600000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (2 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202041.0,,,,,,,2.0,,
366,PT06M49.00S,2024-02-01T01:30:47.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,68,71,2024-02-01T01:30:47Z,3610000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M49.00S,2024-02-01T01:31:36.6Z,3,REGULAR,substitution,out,[],1627936,,,1610612766,68,71,2024-02-01T01:32:52Z,3620000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M49.00S,2024-02-01T01:31:36.6Z,3,REGULAR,substitution,in,[],1630678,,,1610612766,68,71,2024-02-01T01:32:52Z,3630000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M32.00S,2024-02-01T01:33:46.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,87.59855453350855,3.431372549019608,1610612766,71,71,2024-02-01T01:33:58Z,3640000,False,-233.0,64.0,1,right,M. Bridges 24' 3PT  (14 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.15,Made,,14.0,C. Martin,1628998.0,4.0,,,,,,,,,,,,,
371,PT06M14.00S,2024-02-01T01:34:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.456636005256241,50.0,1610612741,71,73,2024-02-01T01:34:08Z,3660000,False,0.0,93.0,1,left,N. Vucevic 9' floating Jump Shot (20 PTS) (C. White 6 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,20.0,C. White,1629632.0,6.0,,,,,,,,,,,,,
373,PT05M58.00S,2024-02-01T01:34:19.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,72.35545335085413,17.401960784313726,1610612766,71,73,2024-02-01T01:34:24Z,3680000,False,-163.0,207.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
374,PT05M56.00S,2024-02-01T01:34:21.6Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,71,73,2024-02-01T01:34:24Z,3690000,False,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,373.0,,,,,9.0,8.0,1.0,,,,,,,,,,
375,PT05M53.00S,2024-02-01T01:34:25.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,68.9388961892247,12.745098039215685,1610612766,71,73,2024-02-01T01:34:31Z,3700000,False,-186.0,239.0,1,right,MISS B. McGowens 30' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,30.34,Missed,,,,,,,,,,,,,,,,,,
376,PT05M48.00S,2024-02-01T01:34:30.2Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612741,71,73,2024-02-01T01:34:31Z,3710000,False,,,0,,T. Taylor REBOUND (Off:0 Def:3),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Above the Break 3,24+ Left Center,,,375.0,,,,,3.0,3.0,0.0,,,,,,,,,,
377,PT05M43.00S,2024-02-01T01:34:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.783837056504599,53.92156862745098,1610612741,71,75,2024-02-01T01:34:44Z,3720000,False,-20.0,11.0,1,left,C. White driving Layup (22 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.26,Made,,22.0,,,,,,,,,,,,,,,,
378,PT05M43.00S,2024-02-01T01:34:42.3Z,3,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612741,71,75,2024-02-01T01:34:53Z,3730000,False,,,0,,N. Richards shooting personal FOUL (4 PF) (White 1 FT),"[1630208, 1629632]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,4.0,0.0,White,1629632.0,,,,,
381,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,out,[],1628998,,,1610612741,71,75,2024-02-01T01:35:10Z,3760000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,out,[],201942,,,1610612741,71,75,2024-02-01T01:35:10Z,3770000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,in,[],202397,,,1610612741,71,75,2024-02-01T01:35:10Z,3780000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,in,[],1629023,,,1610612741,71,75,2024-02-01T01:35:10Z,3790000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,71,75,2024-02-01T01:35:10Z,3800000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M43.00S,2024-02-01T01:34:54.2Z,3,REGULAR,substitution,out,[],1630208,,,1610612741,71,75,2024-02-01T01:35:25Z,3810000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M43.00S,2024-02-01T01:35:33.6Z,3,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,71,76,2024-02-01T01:35:33Z,3820000,False,,,0,,C. White Free Throw 1 of 1 (23 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
388,PT05M25.00S,2024-02-01T01:35:54.3Z,3,REGULAR,turnover,lost ball,[],1629023,,,1610612766,71,76,2024-02-01T01:35:58Z,3830000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 1630245]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Dosunmu,1630245.0
389,PT05M25.00S,2024-02-01T01:35:54.3Z,3,REGULAR,steal,,[],1630245,,,1610612741,71,76,2024-02-01T01:35:56Z,3840000,False,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT05M09.00S,2024-02-01T01:36:14.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202696,6.652431011826544,49.01960784313725,1610612741,71,76,2024-02-01T01:45:13Z,3865000,False,5.0,10.0,1,left,MISS N. Vucevic driving DUNK - blocked,"[202696, 1629023]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,Washington,1629023.0,,,
395,PT05M09.00S,2024-02-01T01:36:14.2Z,3,REGULAR,block,,[],1629023,,,1610612741,71,76,2024-02-01T01:38:39Z,3867500,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT05M09.00S,2024-02-01T01:36:14.2Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612766,71,76,2024-02-01T01:49:14Z,3868750,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,394.0,,,,,2.0,2.0,0.0,,,,,,,,,,
393,PT05M09.00S,2024-02-01T01:36:59.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,71,76,2024-02-01T01:38:39Z,3880000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M09.00S,2024-02-01T01:39:07.0Z,3,REGULAR,substitution,out,[],1631121,,,1610612766,71,76,2024-02-01T01:39:21Z,3890000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M09.00S,2024-02-01T01:39:07.0Z,3,REGULAR,substitution,in,[],1628373,,,1610612766,71,76,2024-02-01T01:39:21Z,3900000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M50.00S,2024-02-01T01:39:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.38042049934296,48.77450980392157,1610612766,73,76,2024-02-01T01:39:48Z,3910000,False,-6.0,10.0,1,right,M. Bridges driving Layup (16 PTS) (P. Washington 1 AST),"[1628970, 1629023]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.15,Made,,16.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,
401,PT04M36.00S,2024-02-01T01:39:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,19.398817345597898,44.85294117647059,1610612741,73,78,2024-02-01T01:40:03Z,3930000,False,26.0,130.0,1,left,C. White 13' pullup Jump Shot (25 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,13.23,Made,,25.0,,,,,,,,,,,,,,,,
402,PT04M18.00S,2024-02-01T01:40:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.46057818659659,51.9607843137255,1610612766,75,78,2024-02-01T01:40:24Z,3940000,False,10.0,18.0,1,right,P. Washington driving Layup (17 PTS) (F. Ntilikina 1 AST),"[1629023, 1628373]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.08,Made,,17.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,
403,PT04M18.00S,2024-02-01T01:40:23.6Z,3,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612766,75,78,2024-02-01T01:40:43Z,3950000,False,,,0,,J. Phillips shooting personal FOUL (3 PF) (Washington 1 FT),"[1641763, 1629023]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,3.0,0.0,Washington,1629023.0,,,,,
460,PT04M18.00S,2024-02-01T01:40:37.6Z,3,REGULAR,substitution,out,[],1629632,,,1610612766,75,78,2024-02-01T01:47:51Z,3965000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M18.00S,2024-02-01T01:40:37.6Z,3,REGULAR,substitution,in,[],1627936,,,1610612766,75,78,2024-02-01T01:47:51Z,3967500,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M18.00S,2024-02-01T01:40:51.7Z,3,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,76,78,2024-02-01T01:40:51Z,3970000,False,,,0,,P. Washington Free Throw 1 of 1 (18 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
408,PT04M01.00S,2024-02-01T01:41:11.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630678,6.1268068331143235,56.61764705882353,1610612741,76,78,2024-02-01T01:48:11Z,4000000,False,-33.0,5.0,1,left,MISS T. Taylor DUNK - blocked,"[1630678, 1628970]",1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,Bridges,1628970.0,,,
409,PT04M01.00S,2024-02-01T01:41:11.4Z,3,REGULAR,block,,[],1628970,,,1610612741,76,78,2024-02-01T01:41:14Z,4010000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT03M58.00S,2024-02-01T01:41:14.4Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612766,76,78,2024-02-01T01:41:16Z,4020000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,,,408.0,,,,,2.0,2.0,0.0,,,,,,,,,,
411,PT03M50.00S,2024-02-01T01:41:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,90.09526938239159,52.450980392156865,1610612766,76,78,2024-02-01T01:41:26Z,4030000,False,12.0,41.0,1,right,MISS P. Washington driving Layup - blocked,"[1629023, 202696]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,Vucevic,202696.0,,,
417,PT03M50.00S,2024-02-01T01:41:22.3Z,3,REGULAR,block,,[],202696,,,1610612766,76,78,2024-02-01T01:41:43Z,4035000,False,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT03M49.00S,2024-02-01T01:41:23.3Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,76,78,2024-02-01T01:49:09Z,4040000,False,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,411.0,,,,,5.0,3.0,2.0,,,,,,,,,,
413,PT03M48.00S,2024-02-01T01:41:30.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,85.10183968462549,3.9215686274509802,1610612766,76,78,2024-02-01T01:49:20Z,4050000,False,-230.0,88.0,1,right,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,24.65,Missed,,,,,,,,,,,,,,,,,,
414,PT03M47.00S,2024-02-01T01:41:31.2Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,76,78,2024-02-01T01:49:20Z,4060000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,413.0,,,,,1.0,1.0,0.0,,,,,,,,,,
415,PT03M36.00S,2024-02-01T01:41:36.8Z,3,REGULAR,3pt,Jump Shot,[],1630678,8.09789750328515,4.6568627450980395,1610612741,76,81,2024-02-01T01:50:41Z,4070000,False,227.0,24.0,1,left,T. Taylor 3PT  (3 PTS) (A. Dosunmu 4 AST),"[1630678, 1630245]",1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Right Corner 3,24+ Right,22.79,Made,,3.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,
418,PT03M20.00S,2024-02-01T01:41:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612766,76,81,2024-02-01T01:42:16Z,4090000,False,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Bridges 2 FT),"[1630245, 1628970]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,3.0,0.0,Bridges,1628970.0,,,,,
420,PT03M20.00S,2024-02-01T01:42:23.4Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,77,81,2024-02-01T01:42:23Z,4110000,False,,,0,,M. Bridges Free Throw 1 of 2 (17 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
421,PT03M20.00S,2024-02-01T01:42:25.7Z,3,REGULAR,substitution,out,[],1630245,,,1610612766,77,81,2024-02-01T01:42:30Z,4120000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M20.00S,2024-02-01T01:42:25.7Z,3,REGULAR,substitution,in,[],201942,,,1610612766,77,81,2024-02-01T01:42:30Z,4130000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M20.00S,2024-02-01T01:42:41.6Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,78,81,2024-02-01T01:42:41Z,4140000,False,,,0,,M. Bridges Free Throw 2 of 2 (18 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
424,PT03M07.00S,2024-02-01T01:42:59.0Z,3,REGULAR,3pt,Jump Shot,[],1641763,28.728646517739815,24.019607843137255,1610612741,78,81,2024-02-01T01:43:08Z,4150000,False,130.0,218.0,1,left,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
425,PT03M03.00S,2024-02-01T01:43:03.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,78,81,2024-02-01T01:43:08Z,4160000,False,,,0,,M. Bridges REBOUND (Off:1 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,424.0,,,,,10.0,9.0,1.0,,,,,,,,,,
426,PT02M58.00S,2024-02-01T01:43:07.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,74.72076215505913,87.00980392156863,1610612766,81,81,2024-02-01T01:43:12Z,4170000,False,185.0,185.0,1,right,B. Miller 26' 3PT running (17 PTS) (F. Ntilikina 2 AST),"[1641706, 1628373]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.17,Made,,17.0,F. Ntilikina,1628373.0,2.0,,,,,,,,,,,,,
428,PT02M31.00S,2024-02-01T01:43:34.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,14.14257555847569,48.77450980392157,1610612741,81,81,2024-02-01T01:43:39Z,4190000,False,6.0,80.0,1,left,MISS N. Vucevic 8' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.06,Missed,,,,,,,,,,,,,,,,,,
429,PT02M29.00S,2024-02-01T01:43:36.9Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,81,2024-02-01T01:43:36Z,4200000,False,,,0,,M. Bridges REBOUND (Off:1 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,428.0,,,,,11.0,10.0,1.0,,,,,,,,,,
431,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,81,81,2024-02-01T01:44:13Z,4220000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,out,[],202696,,,1610612766,81,81,2024-02-01T01:44:13Z,4230000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,out,[],1641763,,,1610612766,81,81,2024-02-01T01:44:13Z,4240000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,in,[],1641778,,,1610612766,81,81,2024-02-01T01:44:13Z,4250000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
