actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
256,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,55,47,2024-01-20T00:50:57Z,2560000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,in,[],1629023,,,1610612759,55,47,2024-01-20T00:50:57Z,2570000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,55,47,2024-01-20T00:50:57Z,2580000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,in,[],1631104,,,1610612759,55,47,2024-01-20T00:50:57Z,2590000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,55,47,2024-01-20T00:50:57Z,2600000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M14.00S,2024-01-20T00:51:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,88.12417871222075,46.81372549019608,1610612759,55,49,2024-01-20T00:51:16Z,2610000,False,-16.0,59.0,1,right,B. Wesley 6' driving floating Jump Shot (4 PTS) (K. Johnson 2 AST),"[1631104, 1629640]",1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.12,Made,4.0,K. Johnson,1629640.0,2.0,,,,,,
263,PT03M56.00S,2024-01-20T00:51:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.5722733245729295,54.166666666666664,1610612766,55,49,2024-01-20T00:51:34Z,2630000,False,-21.0,19.0,1,left,MISS M. Bridges driving reverse Layup,[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.8,Missed,,,,,,,,,,
264,PT03M53.00S,2024-01-20T00:51:32.8Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,55,49,2024-01-20T00:51:34Z,2640000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,263.0,3.0,3.0,0.0,,
265,PT03M49.00S,2024-01-20T00:51:36.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631104,92.72339027595268,4.6568627450980395,1610612759,55,49,2024-01-20T00:51:48Z,2650000,False,-227.0,16.0,1,right,MISS B. Wesley running 3PT,[1631104],1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,,,,,,,22.73,Missed,,,,,,,,,,
266,PT03M49.00S,2024-01-20T00:51:36.2Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,55,49,2024-01-20T00:51:48Z,2660000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,265.0,2.0,1.0,1.0,,
267,PT03M49.00S,2024-01-20T00:51:47.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,55,51,2024-01-20T00:57:25Z,2670000,False,0.0,0.0,1,right,J. Sochan tip Layup (8 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,8.0,,,,,,,,,
268,PT03M49.00S,2024-01-20T00:51:48.8Z,2,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612759,55,51,2024-01-20T00:52:01Z,2680000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Sochan 1 FT),"[1628970, 1631110]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,203593.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,,,,
270,PT03M49.00S,2024-01-20T00:52:00.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612759,55,51,2024-01-20T00:52:10Z,2700000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M49.00S,2024-01-20T00:52:00.8Z,2,REGULAR,substitution,out,[],1628998,,,1610612759,55,51,2024-01-20T00:52:10Z,2710000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M49.00S,2024-01-20T00:52:00.8Z,2,REGULAR,substitution,in,[],1630163,,,1610612759,55,51,2024-01-20T00:52:10Z,2720000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M49.00S,2024-01-20T00:52:00.8Z,2,REGULAR,substitution,in,[],1641706,,,1610612759,55,51,2024-01-20T00:52:10Z,2730000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M49.00S,2024-01-20T00:52:13.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631110,,,1610612759,55,51,2024-01-20T00:52:17Z,2740000,False,,,0,,MISS J. Sochan Free Throw 1 of 1,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
275,PT03M42.00S,2024-01-20T00:52:20.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,55,51,2024-01-20T00:52:17Z,2750000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,274.0,3.0,3.0,0.0,,
276,PT03M41.00S,2024-01-20T00:52:19.3Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,55,51,2024-01-20T00:52:26Z,2760000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,2.0,,,202035.0,,,,,,,,,,,,,,,,
277,PT03M30.00S,2024-01-20T00:52:40.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,66.70499342969777,60.29411764705882,1610612759,55,51,2024-01-20T00:52:46Z,2770000,False,51.0,260.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,26.55,Missed,,,,,,,,,,
278,PT03M27.00S,2024-01-20T00:52:43.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,55,51,2024-01-20T00:52:46Z,2780000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,277.0,2.0,2.0,0.0,,
279,PT03M20.00S,2024-01-20T00:52:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.601182654402102,53.431372549019606,1610612766,57,51,2024-01-20T00:58:32Z,2790000,False,-17.0,0.0,1,left,M. Bridges cutting Layup (13 PTS),[1628970],1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.72,Made,13.0,,,,,,,,,
280,PT03M07.00S,2024-01-20T00:53:05.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612759,57,51,2024-01-20T00:53:19Z,2800000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Vassell 2 FT),"[1629023, 1630170]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,2714.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,,,
284,PT03M07.00S,2024-01-20T00:53:41.5Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,57,52,2024-01-20T00:53:46Z,2820000,False,,,0,,D. Vassell Free Throw 1 of 2 (3 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
285,PT03M07.00S,2024-01-20T00:53:41.5Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,57,52,2024-01-20T00:53:46Z,2830000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
286,PT03M05.00S,2024-01-20T00:53:43.5Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,57,52,2024-01-20T00:53:46Z,2840000,False,,,0,,B. Miller REBOUND (Off:1 Def:6),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,285.0,7.0,6.0,1.0,,
287,PT02M57.00S,2024-01-20T00:53:57.6Z,2,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612766,57,52,2024-01-20T00:57:24Z,2850000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Ball 2 FT),"[1631104, 1630163]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,2.0,0.0,Ball,1630163.0,,,,,,,,,,,,
289,PT02M57.00S,2024-01-20T00:54:18.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,57,52,2024-01-20T00:54:18Z,2870000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M57.00S,2024-01-20T00:57:11.4Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,58,52,2024-01-20T00:57:38Z,2880000,False,,,0,,L. Ball Free Throw 1 of 2 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
291,PT02M57.00S,2024-01-20T00:57:11.4Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,59,52,2024-01-20T00:57:38Z,2890000,False,,,0,,L. Ball Free Throw 2 of 2 (12 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
292,PT02M30.00S,2024-01-20T00:57:53.4Z,2,REGULAR,3pt,Jump Shot,[],1630170,82.21090670170827,96.32352941176471,1610612759,59,55,2024-01-20T00:57:57Z,2900000,False,232.0,115.0,1,right,D. Vassell 25' 3PT  (6 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.84,Made,6.0,Z. Collins,1628380.0,3.0,,,,,,
294,PT02M11.00S,2024-01-20T00:58:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.046649145860711,47.05882352941176,1610612766,61,55,2024-01-20T00:58:17Z,2920000,False,15.0,14.0,1,left,M. Bridges driving Layup (15 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.01,Made,15.0,,,,,,,,,
296,PT01M51.00S,2024-01-20T00:59:15.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631104,86.67871222076215,47.30392156862745,1610612759,61,57,2024-01-20T00:59:27Z,2940000,False,-13.0,73.0,1,right,B. Wesley 7' driving floating Jump Shot (6 PTS) (D. Vassell 3 AST),"[1631104, 1630170]",1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.39,Made,6.0,D. Vassell,1630170.0,3.0,,,,,,
298,PT01M51.00S,2024-01-20T00:59:19.8Z,2,REGULAR,violation,defensive goaltending,[],1641706,,,1610612759,61,57,2024-01-20T00:59:27Z,2960000,False,,,0,,B. Miller defensive goaltending VIOLATION,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,203593.0,,,,,,,,,,,,,,,,
299,PT01M33.00S,2024-01-20T00:59:42.1Z,2,REGULAR,3pt,Jump Shot,[],1626179,22.421156373193167,89.2156862745098,1610612766,61,57,2024-01-20T00:59:46Z,2970000,False,-196.0,158.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.2,Missed,,,,,,,,,,
300,PT01M30.00S,2024-01-20T00:59:45.1Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,61,57,2024-01-20T00:59:46Z,2980000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,299.0,4.0,4.0,0.0,,
301,PT01M19.00S,2024-01-20T00:59:59.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612759,61,57,2024-01-20T01:03:36Z,2990000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629023, 1629640]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,
303,PT01M19.00S,2024-01-20T01:00:24.1Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,61,57,2024-01-20T01:03:43Z,3010000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
304,PT01M19.00S,2024-01-20T01:00:24.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,61,57,2024-01-20T01:03:43Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,,,,,
309,PT01M19.00S,2024-01-20T01:00:24.1Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,61,58,2024-01-20T01:03:43Z,3070000,False,,,0,,K. Johnson Free Throw 2 of 2 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,Made,16.0,,,,,,,,,
305,PT01M19.00S,2024-01-20T01:00:26.5Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,61,58,2024-01-20T01:03:56Z,3075000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M19.00S,2024-01-20T01:00:26.5Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,61,58,2024-01-20T01:03:56Z,3077500,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M19.00S,2024-01-20T01:00:26.5Z,2,REGULAR,substitution,in,[],1641877,,,1610612766,61,58,2024-01-20T01:03:56Z,3078750,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M19.00S,2024-01-20T01:00:26.5Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,61,58,2024-01-20T01:03:56Z,3079375,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M02.00S,2024-01-20T01:01:01.8Z,2,REGULAR,2pt,Jump Shot,[],1641706,15.193823915900131,29.411764705882355,1610612766,63,58,2024-01-20T01:01:05Z,3080000,False,103.0,90.0,1,left,B. Miller 13' Jump Shot (15 PTS) (M. Bridges 2 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,13.69,Made,15.0,M. Bridges,1628970.0,2.0,,,,,,
312,PT00M49.60S,2024-01-20T01:01:15.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,66.04796320630749,53.92156862745098,1610612759,63,58,2024-01-20T01:01:20Z,3100000,False,20.0,267.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,26.73,Missed,,,,,,,,,,
313,PT00M46.90S,2024-01-20T01:01:18.0Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,63,58,2024-01-20T01:01:20Z,3110000,False,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,312.0,5.0,4.0,1.0,,
315,PT00M30.00S,2024-01-20T01:01:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641877,9.149145860709593,55.63725490196079,1610612766,63,58,2024-01-20T01:02:24Z,3130000,False,-28.0,34.0,1,left,MISS N. Mensah driving floating Shot,[1641877],1610612766.0,CHA,driving floating,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,,,,,,,4.38,Missed,,,,,,,,,,
316,PT00M27.70S,2024-01-20T01:01:57.7Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,63,58,2024-01-20T01:02:24Z,3140000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,315.0,5.0,5.0,0.0,,
317,PT00M07.60S,2024-01-20T01:02:17.9Z,2,REGULAR,2pt,Jump Shot,[],1630170,80.1084099868594,72.79411764705883,1610612759,63,58,2024-01-20T01:02:24Z,3150000,False,114.0,134.0,1,right,MISS D. Vassell 17' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,17.63,Missed,,,,,,,,,,
318,PT00M05.10S,2024-01-20T01:02:20.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,63,58,2024-01-20T01:02:24Z,3160000,False,,,0,,T. Rozier REBOUND (Off:1 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,317.0,6.0,5.0,1.0,,
319,PT00M00.00S,2024-01-20T01:02:26.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.53942181340342,24.264705882352942,1610612766,66,58,2024-01-20T01:02:32Z,3170000,False,129.0,253.0,1,left,M. Bridges 28' 3PT pullup bank (18 PTS) (T. Rozier 5 AST),"[1628970, 1626179]",1610612766.0,CHA,pullup bank,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,28.42,Made,18.0,T. Rozier,1626179.0,5.0,,,,,,
321,PT00M00.00S,2024-01-20T01:02:40.0Z,2,REGULAR,period,end,[],0,,,1610612759,66,58,2024-01-20T01:02:40Z,3190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,out,['startperiod'],1641877,,,1610612759,66,58,2024-01-20T01:17:48Z,3210000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612759,66,58,2024-01-20T01:17:48Z,3220000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,66,58,2024-01-20T01:17:48Z,3230000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,66,58,2024-01-20T01:17:48Z,3240000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612759,66,58,2024-01-20T01:17:48Z,3250000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612759,66,58,2024-01-20T01:17:48Z,3260000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,66,58,2024-01-20T01:17:48Z,3270000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-01-20T01:16:53.6Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,66,58,2024-01-20T01:17:48Z,3280000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-01-20T01:17:46.5Z,3,REGULAR,period,start,[],0,,,1610612766,66,58,2024-01-20T01:17:48Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M38.00S,2024-01-20T01:18:07.9Z,3,REGULAR,turnover,lost ball,[],1641706,,,1610612766,66,58,2024-01-20T01:18:13Z,3300000,False,,,0,,B. Miller lost ball TURNOVER (3 TO),"[1641706, 1628380]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,3.0,Collins,1628380.0,,,,,,,,,,,,,,,,,
333,PT11M38.00S,2024-01-20T01:18:07.9Z,3,REGULAR,steal,,[],1628380,,,1610612759,66,58,2024-01-20T01:18:11Z,3310000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
334,PT11M29.00S,2024-01-20T01:18:16.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,4.812746386333772,97.54901960784314,1610612759,66,58,2024-01-20T01:18:20Z,3320000,False,-238.0,-7.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,23.78,Missed,,,,,,,,,,
335,PT11M27.00S,2024-01-20T01:18:18.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,58,2024-01-20T01:18:20Z,3330000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,334.0,4.0,4.0,0.0,,
336,PT11M10.00S,2024-01-20T01:18:35.0Z,3,REGULAR,2pt,Jump Shot,[],1628970,89.96386333771353,69.11764705882352,1610612766,66,58,2024-01-20T01:19:52Z,3340000,False,96.0,42.0,1,right,MISS M. Bridges 10' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,10.43,Missed,,,,,,,,,,
337,PT11M08.00S,2024-01-20T01:18:37.0Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,66,58,2024-01-20T01:18:41Z,3350000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,336.0,3.0,2.0,1.0,,
338,PT11M01.00S,2024-01-20T01:18:47.1Z,3,REGULAR,foul,offensive,[],1628380,,,1610612759,66,58,2024-01-20T04:01:44Z,3360000,False,,,0,,Z. Collins charge offensive FOUL (3 PF),"[1628380, 1628970]",1610612759.0,SAS,charge,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,3.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
340,PT11M01.00S,2024-01-20T01:18:47.1Z,3,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,66,58,2024-01-20T01:18:47Z,3380000,False,,,0,,Z. Collins offensive foul TURNOVER (3 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,202035.0,,,,,,,,,,,,,,,,
341,PT10M45.00S,2024-01-20T01:19:18.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,86.67871222076215,48.529411764705884,1610612766,66,58,2024-01-20T01:20:56Z,3390000,False,-7.0,73.0,1,right,MISS P. Washington 7' floating Shot,[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.31,Missed,,,,,,,,,,
342,PT10M40.00S,2024-01-20T01:19:23.8Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,66,58,2024-01-20T01:19:25Z,3400000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,341.0,3.0,2.0,1.0,,
343,PT10M40.00S,2024-01-20T01:19:23.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,94.40999984741211,50.0,1610612766,68,58,2024-01-20T01:19:23Z,3410000,False,0.0,0.0,1,right,P. Washington putback DUNK (9 PTS),[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,9.0,,,,,,,,,
