actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
260,PT02M20.00S,2024-01-11T00:57:25.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,12.565703022339028,49.01960784313725,1610612758,54,69,2024-01-11T01:04:45Z,2570000,False,5.0,66.0,1,left,D. Sabonis 6' turnaround Hook (18 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,18.0,,,,,,,,,,,,,,,,,
261,PT02M10.00S,2024-01-11T00:57:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630547,63.81406044678055,51.71568627450981,1610612766,54,69,2024-01-11T00:57:41Z,2580000,False,9.0,288.0,1,right,MISS J. Bouknight 28' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,28.77,Missed,,,,,,,,,,,,,,,,,,
262,PT02M08.00S,2024-01-11T00:57:37.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,69,2024-01-11T00:57:41Z,2590000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,261.0,5.0,5.0,0.0,,,,,,,,,,,,,
263,PT02M01.00S,2024-01-11T00:57:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,48.03921568627451,1610612758,54,69,2024-01-11T00:57:50Z,2600000,False,10.0,8.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
265,PT01M58.00S,2024-01-11T00:57:47.6Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,54,69,2024-01-11T00:57:50Z,2620000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,
266,PT01M55.00S,2024-01-11T00:57:50.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,74.58935611038108,13.725490196078432,1610612766,57,69,2024-01-11T00:57:57Z,2630000,False,-181.0,186.0,1,right,B. Miller 26' 3PT running (8 PTS) (M. Bridges 3 AST),"[1641706, 1628970]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.01,Made,8.0,,,,,,,,,,M. Bridges,1628970.0,3.0,,,,,
268,PT01M33.00S,2024-01-11T00:58:12.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,5.732588699080158,95.34313725490196,1610612758,57,69,2024-01-11T00:58:18Z,2650000,False,-227.0,1.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
269,PT01M31.00S,2024-01-11T00:58:14.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,57,69,2024-01-11T00:58:18Z,2660000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,
270,PT01M31.00S,2024-01-11T00:58:20.2Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,57,69,2024-01-11T00:59:02Z,2670000,False,,,0,,N. Richards offensive FOUL (2 PF),"[1630208, 1628368]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,,2530.0,2.0,0.0,Fox,1628368.0,,,,,,,,
272,PT01M31.00S,2024-01-11T00:58:20.2Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,57,69,2024-01-11T00:59:00Z,2690000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,,2530.0,,,,,,,,1.0,,,,
273,PT01M31.00S,2024-01-11T00:58:29.5Z,2,REGULAR,substitution,out,[],1630208,,,1610612758,57,69,2024-01-11T00:58:37Z,2700000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M31.00S,2024-01-11T00:58:29.5Z,2,REGULAR,substitution,in,[],1641877,,,1610612758,57,69,2024-01-11T00:58:37Z,2710000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M23.00S,2024-01-11T00:59:35.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,23.47240473061761,57.107843137254896,1610612758,57,69,2024-01-11T00:59:40Z,2730000,False,-36.0,168.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,17.18,Missed,,,,,,,,,,,,,,,,,,
277,PT01M19.00S,2024-01-11T00:59:39.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,57,69,2024-01-11T00:59:40Z,2740000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,
278,PT01M08.00S,2024-01-11T00:59:50.9Z,2,REGULAR,2pt,Jump Shot,[],1628970,83.919185282523,72.54901960784314,1610612766,59,69,2024-01-11T00:59:56Z,2750000,False,113.0,99.0,1,right,M. Bridges 14' pullup Jump Shot (16 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.98,Made,16.0,,,,,,,,,,,,,,,,,
280,PT00M52.40S,2024-01-11T01:00:07.2Z,2,REGULAR,3pt,Jump Shot,[],203084,9.411957950065702,5.147058823529411,1610612758,59,69,2024-01-11T01:00:10Z,2770000,False,224.0,36.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
281,PT00M49.90S,2024-01-11T01:00:09.7Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,59,69,2024-01-11T01:00:09Z,2780000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,,
282,PT00M41.40S,2024-01-11T01:00:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,83.13074901445466,47.05882352941176,1610612766,59,69,2024-01-11T01:08:22Z,2790000,False,-15.0,106.0,1,right,MISS B. Miller 10' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
283,PT00M39.20S,2024-01-11T01:00:20.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,59,69,2024-01-11T01:00:20Z,2800000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,282.0,6.0,6.0,0.0,,,,,,,,,,,,,
284,PT00M34.50S,2024-01-11T01:00:26.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,5.075558475689881,49.754901960784316,1610612758,59,71,2024-01-11T01:00:32Z,2810000,False,1.0,-5.0,1,left,K. Murray cutting DUNK (21 PTS) (D. Sabonis 5 AST),"[1631099, 1627734]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.49,Made,21.0,,,,,,,,,,D. Sabonis,1627734.0,5.0,,,,,
286,PT00M11.60S,2024-01-11T01:00:50.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,69.72733245729303,20.098039215686274,1610612766,59,71,2024-01-11T01:00:54Z,2830000,False,-150.0,232.0,1,right,MISS T. Rozier 27' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
287,PT00M09.30S,2024-01-11T01:00:52.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,59,71,2024-01-11T01:00:54Z,2840000,False,,,0,,K. Murray REBOUND (Off:0 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,286.0,5.0,5.0,0.0,,,,,,,,,,,,,
288,PT00M03.20S,2024-01-11T01:01:02.7Z,2,REGULAR,violation,kicked ball,[],1641877,,,1610612758,59,71,2024-01-11T01:01:10Z,2850000,False,,,0,,N. Mensah kicked ball VIOLATION,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,
289,PT00M00.00S,2024-01-11T01:01:24.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,13.87976346911958,96.81372549019608,1610612758,59,71,2024-01-11T01:01:32Z,2860000,False,-234.0,78.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.68,Missed,,,,,,,,,,,,,,,,,,
290,PT00M00.00S,2024-01-11T01:01:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,71,2024-01-11T01:01:27Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,289.0,,,,,,,,,,,,,,,,
291,PT00M00.00S,2024-01-11T01:01:28.4Z,2,REGULAR,period,end,[],0,,,1610612758,59,71,2024-01-11T01:01:28Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612758,59,71,2024-01-11T01:16:45Z,2890000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,out,['startperiod'],1641877,,,1610612758,59,71,2024-01-11T01:16:45Z,2900000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,59,71,2024-01-11T01:16:45Z,2910000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612758,59,71,2024-01-11T01:16:45Z,2920000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,in,['startperiod'],1641733,,,1610612758,59,71,2024-01-11T01:16:45Z,2930000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2024-01-11T01:01:41.6Z,3,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,59,71,2024-01-11T01:16:45Z,2940000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-01-11T01:16:50.9Z,3,REGULAR,period,start,[],0,,,1610612758,59,71,2024-01-11T01:16:50Z,2950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M42.00S,2024-01-11T01:17:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,81.15965834428384,54.65686274509803,1610612758,59,73,2024-01-11T01:17:29Z,2960000,False,23.0,125.0,1,right,D. Fox 12' pullup Jump Shot (15 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,12.68,Made,15.0,,,,,,,,,,,,,,,,,
302,PT11M25.00S,2024-01-11T01:17:28.0Z,3,REGULAR,foul,personal,[],1631099,,,1610612766,59,73,2024-01-11T01:17:36Z,2970000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1626179]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,,,,,,2530.0,1.0,0.0,Rozier,1626179.0,,,,,,,,
304,PT11M12.00S,2024-01-11T01:18:03.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,59,73,2024-01-11T01:18:10Z,2990000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,2530.0,,,,,,,,,,,,
305,PT10M50.00S,2024-01-11T01:18:44.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,87.72996057818659,78.18627450980392,1610612758,59,73,2024-01-11T01:19:11Z,3005000,False,141.0,63.0,1,right,MISS D. Sabonis 15' turnaround Shot,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,15.43,Missed,,,,,,,,,,,,,,,,,,
306,PT10M49.00S,2024-01-11T01:18:45.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,59,73,2024-01-11T01:19:11Z,3012500,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,305.0,,,,,,,,,,,,,,,,
307,PT10M49.00S,2024-01-11T01:18:50.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,59,73,2024-01-11T01:18:55Z,3020000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,1627529.0,,,,,,,,,,,,
308,PT10M32.00S,2024-01-11T01:19:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641733,8.229303547963205,49.50980392156863,1610612766,59,73,2024-01-11T01:19:17Z,3050000,False,2.0,25.0,1,left,MISS N. Smith Jr. cutting Layup,[1641733],1610612766.0,CHA,cutting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
309,PT10M30.00S,2024-01-11T01:19:14.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,59,73,2024-01-11T01:19:14Z,3060000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,308.0,7.0,7.0,0.0,,,,,,,,,,,,,
310,PT10M25.00S,2024-01-11T01:19:18.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,70.25295663600527,14.705882352941178,1610612758,59,73,2024-01-11T01:20:27Z,3070000,False,-176.0,227.0,1,right,MISS K. Murray 28' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,28.76,Missed,,,,,,,,,,,,,,,,,,
311,PT10M23.00S,2024-01-11T01:19:20.7Z,3,REGULAR,rebound,defensive,[],1641733,,,1610612766,59,73,2024-01-11T01:19:26Z,3080000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,,
312,PT10M10.00S,2024-01-11T01:19:33.9Z,3,REGULAR,3pt,Jump Shot,[],1641733,26.888961892247043,17.15686274509804,1610612766,62,73,2024-01-11T01:19:39Z,3090000,False,164.0,200.0,1,left,N. Smith Jr. 25' 3PT  (7 PTS) (T. Rozier 2 AST),"[1641733, 1626179]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.9,Made,7.0,,,,,,,,,,T. Rozier,1626179.0,2.0,,,,,
314,PT09M56.00S,2024-01-11T01:19:48.3Z,3,REGULAR,3pt,Jump Shot,[],203084,73.14388961892247,15.686274509803921,1610612758,62,76,2024-01-11T01:20:46Z,3110000,False,-172.0,200.0,1,right,H. Barnes 26' 3PT step back (6 PTS) (D. Sabonis 6 AST),"[203084, 1627734]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,26.35,Made,6.0,,,,,,,,,,D. Sabonis,1627734.0,6.0,,,,,
316,PT09M40.00S,2024-01-11T01:20:05.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,12.697109067017081,4.901960784313726,1610612766,62,76,2024-01-11T01:20:10Z,3130000,False,225.0,67.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
317,PT09M36.00S,2024-01-11T01:20:09.0Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,62,76,2024-01-11T01:20:10Z,3140000,False,,,0,,K. Murray REBOUND (Off:0 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,316.0,6.0,6.0,0.0,,,,,,,,,,,,,
318,PT09M22.00S,2024-01-11T01:20:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,92.06636005256242,52.69607843137255,1610612758,62,78,2024-01-11T01:20:25Z,3150000,False,13.0,22.0,1,right,K. Murray driving Layup (23 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.59,Made,23.0,,,,,,,,,,,,,,,,,
319,PT09M10.00S,2024-01-11T01:20:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.783837056504599,47.794117647058826,1610612766,62,78,2024-01-11T01:20:38Z,3160000,False,11.0,11.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
320,PT09M08.00S,2024-01-11T01:20:35.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,62,78,2024-01-11T01:20:38Z,3170000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,319.0,8.0,8.0,0.0,,,,,,,,,,,,,
321,PT09M01.00S,2024-01-11T01:20:42.6Z,3,REGULAR,3pt,Jump Shot,[],203084,80.6340341655716,5.88235294117647,1610612758,62,78,2024-01-11T01:20:49Z,3180000,False,-221.0,130.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
322,PT08M58.00S,2024-01-11T01:20:45.6Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,62,78,2024-01-11T01:20:49Z,3190000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,321.0,9.0,8.0,1.0,,,,,,,,,,,,,
323,PT08M57.00S,2024-01-11T01:20:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,91.93495400788436,49.754901960784316,1610612758,62,80,2024-01-11T01:22:40Z,3200000,False,-1.0,23.0,1,right,D. Sabonis putback Layup (20 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.33,Made,20.0,,,,,,,,,,,,,,,,,
324,PT08M41.00S,2024-01-11T01:21:05.5Z,3,REGULAR,foul,offensive,[],1628970,,,1610612766,62,80,2024-01-11T01:21:14Z,3210000,False,,,0,,M. Bridges offensive FOUL (1 PF),"[1628970, 1630537]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1199.0,1.0,0.0,Duarte,1630537.0,,,,,,,,
326,PT08M41.00S,2024-01-11T01:21:05.5Z,3,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,62,80,2024-01-11T01:21:05Z,3230000,False,,,0,,M. Bridges offensive foul TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1199.0,,,,,,,,2.0,,,,
327,PT08M26.00S,2024-01-11T01:21:36.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631099,90.62089356110381,38.72549019607843,1610612758,62,82,2024-01-11T01:21:41Z,3240000,False,-56.0,36.0,1,right,K. Murray 6' driving Layup (25 PTS) (D. Sabonis 7 AST),"[1631099, 1627734]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,25.0,,,,,,,,,,D. Sabonis,1627734.0,7.0,,,,,
329,PT08M26.00S,2024-01-11T01:21:42.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,62,82,2024-01-11T01:21:42Z,3260000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT08M00.00S,2024-01-11T01:24:57.1Z,3,REGULAR,3pt,Jump Shot,[],1641733,28.991458607095925,28.921568627450984,1610612766,62,82,2024-01-11T01:25:01Z,3270000,False,105.0,220.0,1,left,MISS N. Smith Jr. 24' pullup 3PT,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.39,Missed,,,,,,,,,,,,,,,,,,
331,PT07M58.00S,2024-01-11T01:24:59.6Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612758,62,82,2024-01-11T01:24:59Z,3280000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,,,,330.0,1.0,1.0,0.0,,,,,,,,,,,,,
332,PT07M50.00S,2024-01-11T01:25:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,85.3646517739816,47.30392156862745,1610612758,62,84,2024-01-11T01:25:28Z,3290000,False,-13.0,85.0,1,right,D. Fox 8' turnaround fadeaway Jump Shot (17 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,8.62,Made,17.0,,,,,,,,,,,,,,,,,
333,PT07M33.00S,2024-01-11T01:25:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612766,62,84,2024-01-11T01:25:48Z,3300000,False,,,0,,C. Duarte shooting personal FOUL (2 PF) (Miller 2 FT),"[1630537, 1641706]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,2.0,0.0,Miller,1641706.0,,,,,,,,
335,PT07M33.00S,2024-01-11T01:25:49.8Z,3,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,62,84,2024-01-11T01:25:49Z,3320000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT07M33.00S,2024-01-11T01:25:49.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,84,2024-01-11T01:25:49Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,
337,PT07M33.00S,2024-01-11T01:26:02.8Z,3,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,63,84,2024-01-11T01:26:02Z,3340000,False,,,0,,B. Miller Free Throw 2 of 2 (9 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
338,PT07M08.00S,2024-01-11T01:26:29.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.75229960578186,38.970588235294116,1610612758,63,86,2024-01-11T01:26:33Z,3350000,False,-55.0,34.0,1,right,D. Sabonis 6' Hook (22 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,22.0,,,,,,,,,,,,,,,,,
339,PT06M52.00S,2024-01-11T01:26:45.1Z,3,REGULAR,3pt,Jump Shot,[],1641706,28.33442838370565,78.18627450980392,1610612766,66,86,2024-01-11T01:26:49Z,3360000,False,-141.0,214.0,1,left,B. Miller 25' 3PT  (12 PTS) (M. Bridges 4 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.61,Made,12.0,,,,,,,,,,M. Bridges,1628970.0,4.0,,,,,
341,PT06M28.00S,2024-01-11T01:27:08.8Z,3,REGULAR,3pt,Jump Shot,[],1627734,66.83639947437582,64.95098039215686,1610612758,66,86,2024-01-11T01:27:16Z,3380000,False,75.0,259.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.98,Missed,,,,,,,,,,,,,,,,,,
342,PT06M25.00S,2024-01-11T01:27:11.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,86,2024-01-11T01:27:16Z,3390000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,341.0,7.0,6.0,1.0,,,,,,,,,,,,,
343,PT06M23.00S,2024-01-11T01:27:19.5Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,66,86,2024-01-11T01:27:26Z,3400000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (3 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1199.0,,,,,,,,3.0,,,,
