actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
255,PT04M35.00S,2024-02-06T00:57:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.389618922470433,50.73529411764706,1610612747,46,61,2024-02-06T01:03:25Z,2520000,False,-4.0,8.0,1,left,A. Davis alley-oop Layup (10 PTS) (A. Reaves 6 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.85,Made,10.0,,,,,,,,,,,,,A. Reaves,1630559.0,6.0,,
257,PT04M19.00S,2024-02-06T00:57:58.5Z,2,REGULAR,2pt,Jump Shot,[],1628970,89.96386333771353,27.450980392156865,1610612766,48,61,2024-02-06T00:58:40Z,2540000,False,-113.0,42.0,1,right,M. Bridges 12' Jump Shot (15 PTS) (P. Washington 4 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,12.02,Made,15.0,,,,,,,,,,,,,P. Washington,1629023.0,4.0,,
259,PT04M13.00S,2024-02-06T00:58:13.7Z,2,REGULAR,foul,offensive,[],1626156,,,1610612747,48,61,2024-02-06T01:03:56Z,2560000,False,,,0,,D. Russell offensive FOUL (2 PF),"[1626156, 1630208]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1146.0,2.0,0.0,Richards,1630208.0,,,,,
261,PT04M13.00S,2024-02-06T00:58:13.7Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,48,61,2024-02-06T00:58:13Z,2580000,False,,,0,,D. Russell offensive foul TURNOVER (3 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,1146.0,,,,,,,,,
265,PT04M13.00S,2024-02-06T00:58:30.7Z,2,REGULAR,substitution,out,[],1631108,,,1610612766,48,61,2024-02-06T00:58:33Z,2590000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M13.00S,2024-02-06T00:58:30.7Z,2,REGULAR,substitution,in,[],2544,,,1610612766,48,61,2024-02-06T00:58:33Z,2600000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M58.00S,2024-02-06T00:58:36.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630208,88.25558475689881,50.49019607843137,1610612766,48,61,2024-02-06T01:04:20Z,2610000,False,2.0,58.0,1,right,MISS N. Richards driving Hook,[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
268,PT03M58.00S,2024-02-06T00:58:36.4Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,48,61,2024-02-06T00:58:43Z,2620000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,,
269,PT03M47.00S,2024-02-06T00:58:47.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,10.068988173455978,97.54901960784314,1610612747,48,64,2024-02-06T01:04:32Z,2630000,False,-238.0,42.0,1,left,D. Russell 24' 3PT step back (18 PTS) (A. Davis 6 AST),"[1626156, 203076]",1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,24.14,Made,18.0,,,,,,,,,,,,,A. Davis,203076.0,6.0,,
271,PT03M35.00S,2024-02-06T00:58:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,68.15045992115637,65.19607843137256,1610612766,48,64,2024-02-06T00:59:04Z,2650000,False,76.0,247.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
272,PT03M32.00S,2024-02-06T00:59:02.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,48,64,2024-02-06T00:59:04Z,2660000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,
273,PT03M29.00S,2024-02-06T00:59:05.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,5.469776609724048,51.225490196078425,1610612747,48,66,2024-02-06T00:59:14Z,2670000,False,-6.0,-1.0,1,left,L. James running DUNK (17 PTS) (A. Davis 7 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.62,Made,17.0,,,,,,,,,,,,,A. Davis,203076.0,7.0,,
275,PT03M16.00S,2024-02-06T00:59:19.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,86.5473061760841,52.450980392156865,1610612766,48,66,2024-02-06T01:05:06Z,2690000,False,12.0,74.0,1,right,MISS I. Smith 7' driving floating Shot,[202397],1610612766.0,CHA,driving floating,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
276,PT03M14.00S,2024-02-06T00:59:21.1Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,48,66,2024-02-06T00:59:30Z,2700000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,275.0,4.0,3.0,1.0,,,,,,,,,,,,,
277,PT03M11.00S,2024-02-06T00:59:32.8Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,48,66,2024-02-06T00:59:42Z,2710000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,1629178.0,,,,,,,,,
278,PT02M53.00S,2024-02-06T00:59:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.80354796320631,47.30392156862745,1610612766,50,66,2024-02-06T01:05:32Z,2720000,False,-13.0,25.0,1,right,M. Bridges driving Layup (17 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.8,Made,17.0,,,,,,,,,,,,,,,,,
279,PT02M46.00S,2024-02-06T01:00:03.8Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,50,66,2024-02-06T01:00:13Z,2730000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (2 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,1629178.0,,,,,,,,,
280,PT02M38.00S,2024-02-06T01:00:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,92.06636005256242,52.20588235294118,1610612766,52,66,2024-02-06T01:05:57Z,2740000,False,11.0,22.0,1,right,B. McGowens driving Layup (8 PTS),[1631121],1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.47,Made,8.0,,,,,,,,,,,,,,,,,
281,PT02M20.00S,2024-02-06T01:00:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.915243101182654,53.92156862745098,1610612747,52,68,2024-02-06T01:00:42Z,2750000,False,-20.0,13.0,1,left,D. Russell cutting Layup (20 PTS) (A. Davis 8 AST),"[1626156, 203076]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.32,Made,20.0,,,,,,,,,,,,,A. Davis,203076.0,8.0,,
283,PT02M05.00S,2024-02-06T01:00:49.7Z,2,REGULAR,2pt,Jump Shot,[],1628970,90.75229960578186,75.24509803921569,1610612766,52,68,2024-02-06T01:06:18Z,2770000,False,126.0,34.0,1,right,MISS M. Bridges 13' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.08,Missed,,,,,,,,,,,,,,,,,,
284,PT02M03.00S,2024-02-06T01:00:51.7Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,52,68,2024-02-06T01:00:51Z,2780000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,283.0,5.0,4.0,1.0,,,,,,,,,,,,,
285,PT01M54.00S,2024-02-06T01:01:01.1Z,2,REGULAR,3pt,Jump Shot,[],2544,34.11629434954008,59.068627450980394,1610612747,52,68,2024-02-06T01:01:07Z,2790000,False,-45.0,268.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
286,PT01M54.00S,2024-02-06T01:01:01.1Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,52,68,2024-02-06T01:18:24Z,2800000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Center,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,
312,PT01M54.00S,2024-02-06T01:01:06.6Z,2,REGULAR,turnover,lost ball,[],202397,,,1610612766,52,68,2024-02-06T01:19:15Z,2805000,False,,,0,,I. Smith lost ball TURNOVER (2 TO),"[202397, 1629060]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,Hachimura,1629060.0,,,,,,,,,,
313,PT01M54.00S,2024-02-06T01:01:06.6Z,2,REGULAR,steal,,[],1629060,,,1610612747,52,68,2024-02-06T01:19:15Z,2807500,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
287,PT01M43.00S,2024-02-06T01:01:12.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,5.206964520367937,96.81372549019608,1610612747,52,68,2024-02-06T01:19:15Z,2810000,False,-234.0,-4.0,1,left,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
288,PT01M43.00S,2024-02-06T01:01:12.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,52,68,2024-02-06T01:01:18Z,2820000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,287.0,,,,,,,,,,,,,,,,
290,PT01M43.00S,2024-02-06T01:01:21.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,52,68,2024-02-06T01:01:25Z,2840000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M43.00S,2024-02-06T01:01:21.3Z,2,REGULAR,substitution,in,[],1641778,,,1610612766,52,68,2024-02-06T01:01:25Z,2850000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M26.00S,2024-02-06T01:01:48.4Z,2,REGULAR,turnover,out-of-bounds,[],1631121,,,1610612766,52,68,2024-02-06T01:01:55Z,2860000,False,,,0,,B. McGowens bad pass out-of-bounds TURNOVER (2 TO),[1631121],1610612766.0,CHA,bad pass,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,1146.0,,,,,,,,,
293,PT01M19.00S,2024-02-06T01:02:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,5.206964520367937,53.431372549019606,1610612747,52,70,2024-02-06T01:02:05Z,2870000,False,-17.0,-4.0,1,left,A. Davis alley-oop DUNK (12 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.76,Made,12.0,,,,,,,,,,,,,L. James,2544.0,2.0,,
295,PT01M06.00S,2024-02-06T01:02:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.19776609724047,54.166666666666664,1610612766,54,70,2024-02-06T01:02:18Z,2890000,False,21.0,21.0,1,right,P. Washington Layup (9 PTS) (I. Smith 2 AST),"[1629023, 202397]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.94,Made,9.0,,,,,,,,,,,,,I. Smith,202397.0,2.0,,
297,PT00M49.80S,2024-02-06T01:02:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.601182654402102,46.81372549019608,1610612747,54,72,2024-02-06T01:02:38Z,2910000,False,16.0,0.0,1,left,D. Russell reverse Layup (22 PTS) (L. James 3 AST),"[1626156, 2544]",1610612747.0,LAL,reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.59,Made,22.0,,,,,,,,,,,,,L. James,2544.0,3.0,,
300,PT00M38.90S,2024-02-06T01:02:50.4Z,2,REGULAR,foul,personal,['2freethrow'],2544,,,1610612766,54,72,2024-02-06T01:03:08Z,2930000,False,,,0,,L. James shooting personal FOUL (1 PF) (Bridges 2 FT),"[2544, 1628970]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Bridges,1628970.0,,,,,
302,PT00M38.90S,2024-02-06T01:03:11.2Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,55,72,2024-02-06T01:03:11Z,2950000,False,,,0,,M. Bridges Free Throw 1 of 2 (18 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
303,PT00M38.90S,2024-02-06T01:03:24.6Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,56,72,2024-02-06T01:03:24Z,2960000,False,,,0,,M. Bridges Free Throw 2 of 2 (19 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
304,PT00M33.30S,2024-02-06T01:03:41.3Z,2,REGULAR,foul,personal,[],1631121,,,1610612747,56,72,2024-02-06T01:04:09Z,2970000,False,,,0,,B. McGowens personal FOUL (2 PF),"[1631121, 1630559]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,101283.0,2.0,0.0,Reaves,1630559.0,,,,,
306,PT00M26.10S,2024-02-06T01:04:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.995400788436268,55.14705882352941,1610612747,56,74,2024-02-06T01:04:14Z,2990000,False,-26.0,4.0,1,left,A. Reaves driving Layup (5 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.6,Made,5.0,,,,,,,,,,,,,L. James,2544.0,4.0,,
308,PT00M05.00S,2024-02-06T01:04:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628970,80.23981603153744,81.37254901960785,1610612766,58,74,2024-02-06T01:08:15Z,3010000,False,157.0,133.0,1,right,M. Bridges 20' pullup Jump Shot (21 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,20.58,Made,21.0,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2024-02-06T01:04:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,7.703679369250986,58.08823529411765,1610612747,58,74,2024-02-06T01:08:46Z,3020000,False,-40.0,20.0,1,left,MISS L. James driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2024-02-06T01:04:38.0Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612766,58,74,2024-02-06T01:19:35Z,3030000,False,,,0,,L. Black REBOUND (Off:1 Def:2),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,309.0,3.0,2.0,1.0,,,,,,,,,,,,,
311,PT00M00.00S,2024-02-06T01:04:42.8Z,2,REGULAR,period,end,[],0,,,1610612766,58,74,2024-02-06T01:05:16Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-02-06T01:04:52.1Z,3,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,58,74,2024-02-06T01:19:58Z,3050000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-02-06T01:04:52.1Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,58,74,2024-02-06T01:19:58Z,3060000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-02-06T01:04:52.1Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,58,74,2024-02-06T01:19:58Z,3070000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-02-06T01:04:52.1Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,58,74,2024-02-06T01:19:58Z,3080000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-02-06T01:20:10.4Z,3,REGULAR,period,start,[],0,,,1610612766,58,74,2024-02-06T01:20:10Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M44.00S,2024-02-06T01:20:24.9Z,3,REGULAR,2pt,Jump Shot,[],1641706,20.844283837056505,70.09803921568627,1610612766,60,74,2024-02-06T01:21:31Z,3100000,False,-100.0,143.0,1,left,B. Miller 17' pullup Jump Shot (10 PTS) (I. Smith 3 AST),"[1641706, 202397]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,17.51,Made,10.0,,,,,,,,,,,,,I. Smith,202397.0,3.0,,
320,PT11M28.00S,2024-02-06T01:20:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.59198423127464,53.67647058823529,1610612747,60,76,2024-02-06T01:20:45Z,3110000,False,18.0,17.0,1,right,R. Hachimura Layup (5 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.51,Made,5.0,,,,,,,,,,,,,L. James,2544.0,5.0,,
322,PT11M13.00S,2024-02-06T01:20:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,11.12023653088042,56.127450980392155,1610612766,60,76,2024-02-06T01:22:09Z,3130000,False,-31.0,52.0,1,left,MISS B. Miller 6' driving Layup - blocked,"[1641706, 2544]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,James,2544.0
323,PT11M13.00S,2024-02-06T01:20:57.0Z,3,REGULAR,block,,[],2544,,,1610612766,60,76,2024-02-06T01:20:59Z,3140000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT11M09.00S,2024-02-06T01:21:01.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,60,76,2024-02-06T01:28:15Z,3150000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,322.0,6.0,5.0,1.0,,,,,,,,,,,,,
325,PT11M04.00S,2024-02-06T01:21:04.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,74.98357424441524,13.480392156862745,1610612747,60,76,2024-02-06T01:23:03Z,3160000,False,-183.0,183.0,1,right,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
326,PT11M02.00S,2024-02-06T01:21:06.6Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,60,76,2024-02-06T01:21:11Z,3170000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,325.0,4.0,4.0,0.0,,,,,,,,,,,,,
327,PT10M58.00S,2024-02-06T01:21:15.7Z,3,REGULAR,foul,personal,[],1630559,,,1610612766,60,76,2024-02-06T01:21:36Z,3180000,False,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1641706]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1629178.0,1.0,0.0,Miller,1641706.0,,,,,
329,PT10M48.00S,2024-02-06T01:21:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,17.0335085413929,36.029411764705884,1610612766,60,76,2024-02-06T01:23:29Z,3200000,False,70.0,108.0,1,left,MISS I. Smith 12' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,12.83,Missed,,,,,,,,,,,,,,,,,,
330,PT10M45.00S,2024-02-06T01:21:46.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,60,76,2024-02-06T01:21:53Z,3210000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,329.0,1.0,1.0,0.0,,,,,,,,,,,,,
331,PT10M36.00S,2024-02-06T01:21:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.72339027595268,49.26470588235294,1610612747,60,78,2024-02-06T01:23:58Z,3220000,False,-4.0,16.0,1,right,R. Hachimura Layup (7 PTS) (D. Russell 3 AST),"[1629060, 1626156]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.63,Made,7.0,,,,,,,,,,,,,D. Russell,1626156.0,3.0,,
333,PT10M19.00S,2024-02-06T01:22:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.440867279894875,54.65686274509803,1610612766,60,78,2024-02-06T01:24:38Z,3240000,False,-23.0,17.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
334,PT10M19.00S,2024-02-06T01:22:12.7Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,60,78,2024-02-06T01:22:22Z,3250000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,333.0,4.0,4.0,0.0,,,,,,,,,,,,,
336,PT10M11.00S,2024-02-06T01:22:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630559,92.9862023653088,48.28431372549019,1610612747,60,80,2024-02-06T01:24:59Z,3260000,False,-9.0,13.0,1,right,A. Reaves running Layup (7 PTS) (D. Russell 4 AST),"[1630559, 1626156]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.59,Made,7.0,,,,,,,,,,,,,D. Russell,1626156.0,4.0,,
338,PT09M58.00S,2024-02-06T01:22:33.2Z,3,REGULAR,3pt,Jump Shot,[],1628970,32.802233902759525,56.86274509803921,1610612766,63,80,2024-02-06T01:22:37Z,3280000,False,-34.0,256.0,1,left,M. Bridges 25' 3PT  (24 PTS) (I. Smith 4 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.81,Made,24.0,,,,,,,,,,,,,I. Smith,202397.0,4.0,,
340,PT09M40.00S,2024-02-06T01:22:51.3Z,3,REGULAR,3pt,Jump Shot,[],1629060,73.40670170827858,84.55882352941177,1610612747,63,80,2024-02-06T01:22:56Z,3300000,False,173.0,197.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
341,PT09M37.00S,2024-02-06T01:22:54.3Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,63,80,2024-02-06T01:22:56Z,3310000,False,,,0,,N. Richards REBOUND (Off:0 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,340.0,5.0,5.0,0.0,,,,,,,,,,,,,
342,PT09M24.00S,2024-02-06T01:23:07.3Z,3,REGULAR,2pt,Jump Shot,[],1641706,17.559132720105126,28.186274509803923,1610612766,65,80,2024-02-06T01:26:47Z,3320000,False,109.0,113.0,1,left,B. Miller 15' pullup Jump Shot (12 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,15.68,Made,12.0,,,,,,,,,,,,,,,,,
343,PT09M10.00S,2024-02-06T01:23:20.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,70.90998685939553,21.813725490196077,1610612747,65,83,2024-02-06T01:23:28Z,3330000,False,-141.0,221.0,1,right,D. Russell 26' 3PT pullup (25 PTS) (A. Reaves 7 AST),"[1626156, 1630559]",1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.2,Made,25.0,,,,,,,,,,,,,A. Reaves,1630559.0,7.0,,
344,PT08M52.00S,2024-02-06T01:23:39.6Z,3,REGULAR,2pt,Jump Shot,[],202397,15.982260183968464,74.26470588235294,1610612766,65,83,2024-02-06T01:27:53Z,3340000,False,-121.0,98.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Left,15.58,Missed,,,,,,,,,,,,,,,,,,
