actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT08M17.00S,2024-03-29T23:40:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,91.01511169513797,51.71568627450981,1610612744,27,36,2024-03-30T00:08:41Z,1690000,False,9.0,32.0,1,right,MISS M. Moody driving floating Shot - blocked,"[1630541, 1641706]",1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,Miller,1641706.0
171,PT08M17.00S,2024-03-29T23:40:57.0Z,2,REGULAR,block,,[],1641706,,,1610612744,27,36,2024-03-29T23:41:00Z,1700000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT08M15.00S,2024-03-29T23:40:59.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,36,2024-03-30T00:08:41Z,1710000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,
173,PT08M08.00S,2024-03-29T23:41:04.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,30.436925098554536,20.34313725490196,1610612766,27,36,2024-03-29T23:44:14Z,1720000,False,148.0,234.0,1,left,MISS G. Williams 27' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
174,PT08M05.00S,2024-03-29T23:41:07.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,27,36,2024-03-29T23:44:14Z,1730000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,173.0,4.0,4.0,0.0,,,,,,,,
175,PT07M49.00S,2024-03-29T23:41:21.5Z,2,REGULAR,3pt,Jump Shot,[],101108,90.48948751642575,96.07843137254902,1610612744,27,36,2024-03-29T23:41:25Z,1740000,False,230.0,37.0,1,right,MISS C. Paul 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
176,PT07M46.00S,2024-03-29T23:41:23.9Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,27,36,2024-03-29T23:41:23Z,1750000,False,,,0,,M. Moody REBOUND (Off:2 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,,,,175.0,3.0,1.0,2.0,,,,,,,,
177,PT07M41.00S,2024-03-29T23:41:29.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203952,83.65637319316689,16.176470588235293,1610612744,27,36,2024-03-29T23:41:34Z,1760000,False,-169.0,101.0,1,right,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,19.7,Missed,,,,,,,,,,,,,,,,,,
178,PT07M37.00S,2024-03-29T23:41:33.1Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,27,36,2024-03-29T23:41:34Z,1770000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Mid-Range,16-24 Left,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,
179,PT07M33.00S,2024-03-29T23:41:37.8Z,2,REGULAR,3pt,Jump Shot,[],1641706,33.196452036793694,60.78431372549019,1610612766,27,36,2024-03-29T23:46:00Z,1780000,False,-54.0,260.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
180,PT07M30.00S,2024-03-29T23:41:40.8Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,27,36,2024-03-29T23:46:00Z,1790000,False,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,179.0,5.0,5.0,0.0,,,,,,,,
181,PT07M16.00S,2024-03-29T23:42:00.6Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612744,27,36,2024-03-29T23:42:21Z,1800000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (3 TO),[101108],1610612744.0,GSW,bad pass,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,,,,,,,1204.0,3.0,,,,,,,,,,,,
182,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,27,36,2024-03-29T23:42:42Z,1810000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,out,[],101108,,,1610612766,27,36,2024-03-29T23:42:42Z,1820000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,out,[],1631218,,,1610612766,27,36,2024-03-29T23:42:42Z,1830000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,27,36,2024-03-29T23:42:42Z,1840000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,in,[],201939,,,1610612766,27,36,2024-03-29T23:42:42Z,1850000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M16.00S,2024-03-29T23:42:05.9Z,2,REGULAR,substitution,in,[],203110,,,1610612766,27,36,2024-03-29T23:42:42Z,1860000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M07.00S,2024-03-29T23:42:45.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,32.933639947437584,30.637254901960787,1610612766,27,36,2024-03-29T23:46:26Z,1870000,False,97.0,257.0,1,left,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
189,PT07M04.00S,2024-03-29T23:42:48.4Z,2,REGULAR,rebound,offensive,[],1641706,,,1610612766,27,36,2024-03-29T23:46:26Z,1880000,False,,,0,,B. Miller REBOUND (Off:2 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,188.0,2.0,0.0,2.0,,,,,,,,
190,PT06M55.00S,2024-03-29T23:42:52.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202722,33.196452036793694,23.774509803921568,1610612766,30,36,2024-03-29T23:42:57Z,1890000,False,131.0,260.0,1,left,D. Bertans 29' 3PT  (11 PTS) (M. Bridges 1 AST),"[202722, 1628970]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,29.07,Made,11.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
192,PT06M46.00S,2024-03-29T23:43:06.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,30,36,2024-03-29T23:43:06Z,1910000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,out,[],1630544,,,1610612744,30,36,2024-03-29T23:45:59Z,1920000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,out,[],1641706,,,1610612744,30,36,2024-03-29T23:45:59Z,1930000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,30,36,2024-03-29T23:45:59Z,1940000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,out,[],203952,,,1610612744,30,36,2024-03-29T23:45:59Z,1950000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,in,[],203995,,,1610612744,30,36,2024-03-29T23:45:59Z,1960000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,in,[],1630197,,,1610612744,30,36,2024-03-29T23:45:59Z,1970000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,in,[],1631311,,,1610612744,30,36,2024-03-29T23:45:59Z,1980000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M46.00S,2024-03-29T23:43:08.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,30,36,2024-03-29T23:45:59Z,1990000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M37.00S,2024-03-29T23:46:10.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,77.7431011826544,9.558823529411764,1610612744,30,39,2024-03-29T23:46:15Z,2000000,False,-202.0,157.0,1,right,M. Moody 25' 3PT  (6 PTS) (L. Quinones 1 AST),"[1630541, 1631311]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.58,Made,6.0,L. Quinones,1631311.0,1.0,,,,,,,,,,,,,,
203,PT06M17.00S,2024-03-29T23:46:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612766,30,39,2024-03-29T23:46:57Z,2020000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Bridges 2 FT),"[1627780, 1628970]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,1.0,0.0,Bridges,1628970.0,,,,
205,PT06M17.00S,2024-03-29T23:46:59.9Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,31,39,2024-03-29T23:46:59Z,2040000,False,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
206,PT06M17.00S,2024-03-29T23:47:15.5Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,32,39,2024-03-29T23:47:15Z,2050000,False,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
207,PT06M04.00S,2024-03-29T23:47:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.59198423127464,49.754901960784316,1610612744,32,41,2024-03-29T23:47:34Z,2060000,False,-1.0,17.0,1,right,G. Payton II alley-oop Layup (2 PTS) (D. Green 3 AST),"[1627780, 203110]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
209,PT05M49.00S,2024-03-29T23:47:45.7Z,2,REGULAR,2pt,Jump Shot,[],1628970,12.697109067017081,89.70588235294117,1610612766,32,41,2024-03-29T23:47:50Z,2080000,False,-199.0,67.0,1,left,MISS M. Bridges 20' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,20.95,Missed,,,,,,,,,,,,,,,,,,
210,PT05M46.00S,2024-03-29T23:47:48.7Z,2,REGULAR,rebound,defensive,[],1631311,,,1610612744,32,41,2024-03-29T23:47:48Z,2090000,False,,,0,,L. Quinones REBOUND (Off:0 Def:1),[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Left,,,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,
211,PT05M40.00S,2024-03-29T23:47:54.9Z,2,REGULAR,3pt,Jump Shot,[],1631311,72.22404730617609,14.950980392156863,1610612744,32,41,2024-03-29T23:48:00Z,2100000,False,-175.0,209.0,1,right,MISS L. Quinones 27' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
212,PT05M37.00S,2024-03-29T23:47:57.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,32,41,2024-03-29T23:48:00Z,2110000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,
213,PT05M32.00S,2024-03-29T23:48:03.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202722,36.87582128777924,67.8921568627451,1610612766,35,41,2024-03-29T23:48:10Z,2120000,False,-89.0,294.0,1,left,D. Bertans 30' 3PT running (14 PTS) (M. Bridges 2 AST),"[202722, 1628970]",1610612766.0,CHA,running,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,30.74,Made,14.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
215,PT05M10.00S,2024-03-29T23:48:24.6Z,2,REGULAR,3pt,Jump Shot,[],1631311,79.188567674113,7.352941176470589,1610612744,35,41,2024-03-29T23:48:29Z,2140000,False,-213.0,143.0,1,right,MISS L. Quinones 25' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
216,PT05M07.00S,2024-03-29T23:48:27.6Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,35,41,2024-03-29T23:48:29Z,2150000,False,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,,,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,
217,PT05M05.00S,2024-03-29T23:48:33.5Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,35,41,2024-03-29T23:51:33Z,2160000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 201939]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,Curry,201939.0,,
218,PT05M05.00S,2024-03-29T23:48:33.5Z,2,REGULAR,steal,,[],201939,,,1610612744,35,41,2024-03-29T23:54:11Z,2170000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT04M50.00S,2024-03-29T23:48:44.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,92.46057818659659,48.28431372549019,1610612744,35,43,2024-03-29T23:50:44Z,2180000,False,-9.0,18.0,1,right,G. Payton II cutting Layup (4 PTS) (D. Green 4 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.03,Made,4.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
221,PT04M32.00S,2024-03-29T23:49:02.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,5.469776609724048,94.6078431372549,1610612766,35,43,2024-03-29T23:49:08Z,2200000,False,-223.0,-1.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
222,PT04M31.00S,2024-03-29T23:49:05.2Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,35,43,2024-03-29T23:49:05Z,2210000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,221.0,4.0,3.0,1.0,,,,,,,,
223,PT04M31.00S,2024-03-29T23:49:07.8Z,2,REGULAR,foul,personal,[],203110,,,1610612766,35,43,2024-03-29T23:51:21Z,2220000,False,,,0,,D. Green personal FOUL (2 PF),"[203110, 1628970]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,2.0,0.0,Bridges,1628970.0,,,,
225,PT04M31.00S,2024-03-29T23:49:21.7Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,35,43,2024-03-29T23:49:32Z,2240000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M31.00S,2024-03-29T23:49:21.7Z,2,REGULAR,substitution,out,[],1630541,,,1610612766,35,43,2024-03-29T23:49:32Z,2250000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M31.00S,2024-03-29T23:49:21.7Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,35,43,2024-03-29T23:49:32Z,2260000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M31.00S,2024-03-29T23:49:21.7Z,2,REGULAR,substitution,in,[],1631218,,,1610612766,35,43,2024-03-29T23:49:32Z,2270000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M30.00S,2024-03-29T23:49:44.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,25.88699080157687,82.13082107843137,1610612766,35,43,2024-03-29T23:54:51Z,2280000,False,-161.0,191.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
230,PT04M27.00S,2024-03-29T23:49:47.4Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,35,43,2024-03-29T23:54:51Z,2290000,False,,,0,,G. Williams REBOUND (Off:2 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,229.0,3.0,1.0,2.0,,,,,,,,
262,PT04M24.00S,2024-03-29T23:49:48.0Z,2,REGULAR,turnover,traveling,[],1630197,,,1610612766,35,43,2024-03-29T23:54:57Z,2295000,False,,,0,,A. Pokusevski traveling TURNOVER (1 TO),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Center,,,,,,,1204.0,1.0,,,,,,,,,,,,
232,PT04M12.00S,2024-03-29T23:49:58.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,87.86136662286465,94.85294117647058,1610612744,35,43,2024-03-29T23:56:07Z,2310000,False,224.0,62.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
233,PT04M10.00S,2024-03-29T23:50:00.6Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,35,43,2024-03-29T23:56:07Z,2320000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,
234,PT04M03.00S,2024-03-29T23:50:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630197,7.046649145860711,53.18627450980392,1610612766,35,43,2024-03-29T23:50:09Z,2330000,False,-16.0,14.0,1,left,MISS A. Pokusevski running Layup - blocked,"[1630197, 1627780]",1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Payton II,1627780.0
235,PT04M03.00S,2024-03-29T23:50:04.6Z,2,REGULAR,block,,[],1627780,,,1610612766,35,43,2024-03-29T23:50:07Z,2340000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT04M00.00S,2024-03-29T23:50:07.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,35,43,2024-03-29T23:50:09Z,2350000,False,,,0,,D. Green REBOUND (Off:2 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,234.0,4.0,2.0,2.0,,,,,,,,
237,PT03M59.00S,2024-03-29T23:50:09.0Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,35,43,2024-03-29T23:50:14Z,2360000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 203995]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,Micic,203995.0,,
238,PT03M59.00S,2024-03-29T23:50:09.0Z,2,REGULAR,steal,,[],203995,,,1610612766,35,43,2024-03-29T23:50:12Z,2370000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
239,PT03M47.00S,2024-03-29T23:50:26.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612766,35,43,2024-03-29T23:50:38Z,2380000,False,,,0,,S. Curry personal FOUL (1 PF) (Williams 2 FT),"[201939, 1629684]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,1.0,0.0,Williams,1629684.0,,,,
241,PT03M47.00S,2024-03-29T23:50:48.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629684,,,1610612766,36,43,2024-03-29T23:51:19Z,2400000,False,,,0,,G. Williams Free Throw 1 of 2 (4 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
242,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,out,[],202722,,,1610612766,36,43,2024-03-29T23:51:02Z,2410000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612766,36,43,2024-03-29T23:51:02Z,2420000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,out,[],1631311,,,1610612766,36,43,2024-03-29T23:51:02Z,2430000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,36,43,2024-03-29T23:51:02Z,2440000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,in,[],203952,,,1610612766,36,43,2024-03-29T23:51:02Z,2450000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M47.00S,2024-03-29T23:50:49.8Z,2,REGULAR,substitution,in,[],101108,,,1610612766,36,43,2024-03-29T23:51:02Z,2460000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M47.00S,2024-03-29T23:50:48.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629684,,,1610612766,36,43,2024-03-29T23:51:19Z,2470000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT03M44.00S,2024-03-29T23:50:51.2Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,36,43,2024-03-29T23:51:19Z,2480000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,
250,PT03M20.00S,2024-03-29T23:51:40.6Z,2,REGULAR,2pt,Jump Shot,[],203952,91.27792378449409,69.11764705882352,1610612744,36,43,2024-03-29T23:57:52Z,2490000,False,96.0,29.0,1,right,MISS A. Wiggins 10' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,10.0,Missed,,,,,,,,,,,,,,,,,,
251,PT03M18.00S,2024-03-29T23:51:42.6Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,36,43,2024-03-29T23:57:52Z,2500000,False,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,250.0,5.0,3.0,2.0,,,,,,,,
