actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
259,PT01M46.00S,2024-03-31T22:55:39.4Z,2,REGULAR,2pt,Jump Shot,[],202695,71.43561103810775,38.970588235294116,1610612746,48,62,2024-03-31T22:56:20Z,2560000,False,-55.0,216.0,1,right,MISS K. Leonard 22' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,22.29,Missed,,,,,,,,,,,,,,,,,,
260,PT01M44.00S,2024-03-31T22:55:41.4Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,48,62,2024-03-31T22:55:49Z,2570000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,
261,PT01M44.00S,2024-03-31T22:55:48.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612766,48,62,2024-03-31T22:56:05Z,2580000,False,,,0,,P. George personal FOUL (1 PF) (Mann 2 FT),"[202331, 1630544]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Mann,1630544.0,,
263,PT01M44.00S,2024-03-31T22:56:17.6Z,2,REGULAR,freethrow,1 of 2,[],1630544,,,1610612766,49,62,2024-03-31T22:56:17Z,2600000,False,,,0,,T. Mann Free Throw 1 of 2 (4 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
264,PT01M44.00S,2024-03-31T22:56:23.6Z,2,REGULAR,substitution,out,[],202331,,,1610612766,49,62,2024-03-31T22:56:40Z,2610000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT01M44.00S,2024-03-31T22:56:23.6Z,2,REGULAR,substitution,out,[],1627826,,,1610612766,49,62,2024-03-31T22:56:40Z,2620000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT01M44.00S,2024-03-31T22:56:23.6Z,2,REGULAR,substitution,in,[],201566,,,1610612766,49,62,2024-03-31T22:56:40Z,2630000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT01M44.00S,2024-03-31T22:56:23.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612766,49,62,2024-03-31T22:56:40Z,2640000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT01M44.00S,2024-03-31T22:56:53.5Z,2,REGULAR,freethrow,2 of 2,[],1630544,,,1610612766,50,62,2024-03-31T22:56:53Z,2650000,False,,,0,,T. Mann Free Throw 2 of 2 (5 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
269,PT01M27.00S,2024-03-31T22:57:16.1Z,2,REGULAR,violation,kicked ball,[],1630544,,,1610612746,50,62,2024-03-31T22:57:27Z,2660000,False,,,0,,T. Mann kicked ball VIOLATION,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
270,PT01M27.00S,2024-03-31T22:57:23.3Z,2,REGULAR,substitution,out,[],1630544,,,1610612746,50,62,2024-03-31T22:57:26Z,2670000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M27.00S,2024-03-31T22:57:23.3Z,2,REGULAR,substitution,in,[],202722,,,1610612746,50,62,2024-03-31T22:57:26Z,2680000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M11.00S,2024-03-31T22:58:03.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,94.1688567674113,5.637254901960785,1610612746,50,62,2024-03-31T22:58:07Z,2690000,False,-222.0,2.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
273,PT01M08.00S,2024-03-31T22:58:05.4Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,50,62,2024-03-31T22:58:05Z,2700000,False,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,,,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,
274,PT00M56.80S,2024-03-31T22:58:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,25.969119579500656,17.892156862745097,1610612766,53,62,2024-03-31T22:58:23Z,2710000,False,161.0,192.0,1,left,M. Bridges 24' 3PT  (13 PTS) (V. Micic 7 AST),"[1628970, 203995]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.99,Made,13.0,V. Micic,203995.0,7.0,,,,,,,,,,,,,,
276,PT00M46.90S,2024-03-31T22:58:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.75229960578186,50.245098039215684,1610612746,53,64,2024-03-31T22:59:43Z,2730000,False,1.0,34.0,1,right,R. Westbrook driving Layup (7 PTS) (J. Harden 7 AST),"[201566, 201935]",1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.44,Made,7.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,
277,PT00M46.90S,2024-03-31T22:58:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202722,,,1610612746,53,64,2024-03-31T22:58:43Z,2740000,False,,,0,,D. Bertans shooting personal FOUL (2 PF) (Westbrook 1 FT),"[202722, 201566]",1610612766.0,CHA,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,,,2.0,0.0,Westbrook,201566.0,,
279,PT00M46.90S,2024-03-31T22:59:00.8Z,2,REGULAR,freethrow,1 of 1,[],201566,,,1610612746,53,65,2024-03-31T22:59:00Z,2760000,False,,,0,,R. Westbrook Free Throw 1 of 1 (8 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
281,PT00M33.70S,2024-03-31T22:59:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,6.783837056504599,49.754901960784316,1610612766,55,65,2024-03-31T22:59:20Z,2770000,False,1.0,11.0,1,left,V. Micic driving Layup (5 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1.14,Made,5.0,,,,,,,,,,,,,,,,,
282,PT00M15.70S,2024-03-31T22:59:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612746,55,65,2024-03-31T23:00:39Z,2780000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Powell 2 FT),"[1629684, 1626181]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Powell,1626181.0,,
284,PT00M15.70S,2024-03-31T23:00:40.3Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,55,66,2024-03-31T23:00:40Z,2800000,False,,,0,,N. Powell Free Throw 1 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
285,PT00M15.70S,2024-03-31T23:00:54.3Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,55,67,2024-03-31T23:00:54Z,2810000,False,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
286,PT00M00.00S,2024-03-31T23:01:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,5.338370565045992,63.48039215686274,1610612766,55,67,2024-03-31T23:01:24Z,2820000,False,-67.0,-2.0,1,left,MISS B. Miller 6' fadeaway Shot,[1641706],1610612766.0,CHA,fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
287,PT00M00.00S,2024-03-31T23:01:16.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,55,67,2024-03-31T23:01:16Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,286.0,,,,,,,,,,,
288,PT00M00.00S,2024-03-31T23:01:24.5Z,2,REGULAR,period,end,[],0,,,1610612766,55,67,2024-03-31T23:01:24Z,2840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,55,67,2024-03-31T23:16:39Z,2850000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612766,55,67,2024-03-31T23:16:39Z,2860000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612766,55,67,2024-03-31T23:16:39Z,2870000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612766,55,67,2024-03-31T23:16:39Z,2880000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,in,['startperiod'],1630544,,,1610612766,55,67,2024-03-31T23:16:39Z,2890000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,55,67,2024-03-31T23:16:39Z,2900000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612766,55,67,2024-03-31T23:16:39Z,2910000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2024-03-31T23:14:26.7Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612766,55,67,2024-03-31T23:16:39Z,2920000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2024-03-31T23:16:46.2Z,3,REGULAR,period,start,[],0,,,1610612746,55,67,2024-03-31T23:16:46Z,2930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M49.00S,2024-03-31T23:17:00.3Z,3,REGULAR,foul,personal,[],203995,,,1610612746,55,67,2024-03-31T23:17:24Z,2940000,False,,,0,,V. Micic personal FOUL (1 PF),"[203995, 1629611]",1610612766.0,CHA,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1193.0,,,,,,,,1.0,0.0,Mann,1629611.0,,
300,PT11M43.00S,2024-03-31T23:17:29.7Z,3,REGULAR,foul,personal,['2freethrow'],203995,,,1610612746,55,67,2024-03-31T23:17:36Z,2960000,False,,,0,,V. Micic shooting personal FOUL (2 PF) (Zubac 2 FT),"[203995, 1627826]",1610612766.0,CHA,shooting,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Zubac,1627826.0,,
302,PT11M43.00S,2024-03-31T23:17:57.5Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,55,68,2024-03-31T23:17:57Z,2980000,False,,,0,,I. Zubac Free Throw 1 of 2 (15 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
303,PT11M43.00S,2024-03-31T23:18:13.0Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,55,69,2024-03-31T23:18:13Z,2990000,False,,,0,,I. Zubac Free Throw 2 of 2 (16 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
304,PT11M27.00S,2024-03-31T23:18:31.6Z,3,REGULAR,2pt,Jump Shot,[],1628970,77.21747700394218,39.21568627450981,1610612766,55,69,2024-03-31T23:18:36Z,3000000,False,-54.0,162.0,1,right,MISS M. Bridges 17' Jump Shot,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,17.04,Missed,,,,,,,,,,,,,,,,,,
305,PT11M25.00S,2024-03-31T23:18:34.1Z,3,REGULAR,rebound,offensive,[],203995,,,1610612766,55,69,2024-03-31T23:18:34Z,3010000,False,,,0,,V. Micic REBOUND (Off:3 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Center,,,,,,,,,304.0,4.0,1.0,3.0,,,,,,,,
306,PT11M14.00S,2024-03-31T23:18:45.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.56307490144546,54.90196078431373,1610612766,57,69,2024-03-31T23:18:52Z,3020000,False,25.0,-1.0,1,right,M. Bridges reverse Layup (15 PTS) (B. Miller 2 AST),"[1628970, 1641706]",1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.45,Made,15.0,B. Miller,1641706.0,2.0,,,,,,,,,,,,,,
308,PT10M56.00S,2024-03-31T23:19:04.7Z,3,REGULAR,3pt,Jump Shot,[],202331,31.488173455978973,34.068627450980394,1610612746,57,69,2024-03-31T23:19:09Z,3040000,False,80.0,243.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
309,PT10M51.00S,2024-03-31T23:19:09.7Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,57,69,2024-03-31T23:19:09Z,3050000,False,,,0,,V. Micic REBOUND (Off:3 Def:2),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,,,,,,,,,308.0,5.0,2.0,3.0,,,,,,,,
310,PT10M41.00S,2024-03-31T23:19:17.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,88.25558475689881,51.71568627450981,1610612766,59,69,2024-03-31T23:19:39Z,3060000,False,9.0,58.0,1,right,B. Miller driving floating Jump Shot (13 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,13.0,,,,,,,,,,,,,,,,,
311,PT10M15.00S,2024-03-31T23:19:44.1Z,3,REGULAR,3pt,Jump Shot,[],202331,27.020367936925098,81.12745098039215,1610612746,59,72,2024-03-31T23:19:47Z,3070000,False,-156.0,201.0,1,left,P. George 25' 3PT  (25 PTS) (J. Harden 8 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.46,Made,25.0,J. Harden,201935.0,8.0,,,,,,,,,,,,,,
313,PT09M53.00S,2024-03-31T23:20:05.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,88.78120893561103,4.166666666666666,1610612766,62,72,2024-03-31T23:20:09Z,3090000,False,-229.0,53.0,1,right,M. Bridges 3PT  (18 PTS) (T. Mann 4 AST),"[1628970, 1630544]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.52,Made,18.0,T. Mann,1630544.0,4.0,,,,,,,,,,,,,,
315,PT09M53.00S,2024-03-31T23:20:09.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,62,72,2024-03-31T23:20:16Z,3110000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,
316,PT09M43.00S,2024-03-31T23:20:35.5Z,3,REGULAR,3pt,Jump Shot,[],202695,7.5722733245729295,3.9215686274509802,1610612746,62,72,2024-03-31T23:20:40Z,3120000,False,230.0,19.0,1,left,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
317,PT09M41.00S,2024-03-31T23:20:37.5Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,62,72,2024-03-31T23:20:40Z,3130000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,,,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,
318,PT09M33.00S,2024-03-31T23:20:45.4Z,3,REGULAR,3pt,Jump Shot,[],1641706,71.96123521681997,81.61764705882352,1610612766,62,72,2024-03-31T23:21:14Z,3140000,False,158.0,211.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
319,PT09M31.00S,2024-03-31T23:20:47.4Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,62,72,2024-03-31T23:20:49Z,3150000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,318.0,3.0,3.0,0.0,,,,,,,,
320,PT09M28.00S,2024-03-31T23:20:54.3Z,3,REGULAR,foul,personal,[],1630208,,,1610612746,62,72,2024-03-31T23:21:28Z,3160000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 1627826]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,,,1.0,0.0,Zubac,1627826.0,,
322,PT09M20.00S,2024-03-31T23:21:20.3Z,3,REGULAR,2pt,Jump Shot,[],202331,19.66162943495401,74.75490196078431,1610612746,62,72,2024-03-31T23:22:19Z,3180000,False,-124.0,132.0,1,left,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,18.12,Missed,,,,,,,,,,,,,,,,,,
323,PT09M18.00S,2024-03-31T23:21:22.3Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,62,72,2024-03-31T23:28:11Z,3190000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,322.0,1.0,0.0,1.0,,,,,,,,
347,PT09M17.00S,2024-03-31T23:21:39.2Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,62,72,2024-03-31T23:28:17Z,3195000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1630544]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,Mann,1630544.0
348,PT09M17.00S,2024-03-31T23:21:39.2Z,3,REGULAR,steal,,[],1630544,,,1610612766,62,72,2024-03-31T23:26:42Z,3197500,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
324,PT09M12.00S,2024-03-31T23:21:39.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630544,92.46057818659659,50.0,1610612766,64,72,2024-03-31T23:59:51Z,3200000,False,0.0,18.0,1,right,T. Mann running DUNK (7 PTS),[1630544],1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.84,Made,7.0,,,,,,,,,,,,,,,,,
325,PT08M49.00S,2024-03-31T23:21:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,10.5946123521682,49.50980392156863,1610612746,64,74,2024-03-31T23:24:35Z,3210000,False,2.0,47.0,1,left,T. Mann floating Jump Shot (5 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,5.0,K. Leonard,202695.0,2.0,,,,,,,,,,,,,,
327,PT08M31.00S,2024-03-31T23:22:09.6Z,3,REGULAR,turnover,bad pass,[],1630544,,,1610612766,64,74,2024-03-31T23:22:17Z,3230000,False,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1630544, 201935]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,,,Harden,201935.0
328,PT08M31.00S,2024-03-31T23:22:09.6Z,3,REGULAR,steal,,[],201935,,,1610612746,64,74,2024-03-31T23:28:05Z,3240000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT08M19.00S,2024-03-31T23:22:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,6.521024967148489,50.245098039215684,1610612746,64,76,2024-03-31T23:26:34Z,3250000,False,-1.0,9.0,1,left,I. Zubac DUNK (18 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.89,Made,18.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
331,PT08M00.00S,2024-03-31T23:22:40.1Z,3,REGULAR,3pt,Jump Shot,[],1641706,71.43561103810775,80.88235294117648,1610612766,67,76,2024-03-31T23:22:43Z,3270000,False,154.0,216.0,1,right,B. Miller 26' 3PT  (16 PTS) (M. Bridges 2 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.55,Made,16.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
333,PT07M40.00S,2024-03-31T23:23:00.0Z,3,REGULAR,3pt,Jump Shot,[],202695,32.40801576872536,51.71568627450981,1610612746,67,76,2024-03-31T23:23:03Z,3290000,False,-9.0,252.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
334,PT07M38.00S,2024-03-31T23:23:02.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,67,76,2024-03-31T23:23:03Z,3300000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,
335,PT07M32.00S,2024-03-31T23:23:08.4Z,3,REGULAR,3pt,Jump Shot,[],203995,67.88764783180025,26.96078431372549,1610612766,70,76,2024-03-31T23:29:07Z,3310000,False,-115.0,249.0,1,right,V. Micic 27' 3PT pullup (8 PTS),[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,27.47,Made,8.0,,,,,,,,,,,,,,,,,
336,PT07M16.00S,2024-03-31T23:23:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.1268068331143235,43.627450980392155,1610612746,70,76,2024-03-31T23:29:43Z,3320000,False,32.0,5.0,1,left,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
337,PT07M16.00S,2024-03-31T23:23:25.4Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,70,76,2024-03-31T23:23:25Z,3330000,False,,,0,,I. Zubac REBOUND (Off:2 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,336.0,10.0,8.0,2.0,,,,,,,,
338,PT07M16.00S,2024-03-31T23:23:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612746,70,76,2024-03-31T23:23:41Z,3340000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630208, 1627826]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,2.0,0.0,Zubac,1627826.0,,
340,PT07M16.00S,2024-03-31T23:23:53.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,70,77,2024-03-31T23:23:53Z,3360000,False,,,0,,I. Zubac Free Throw 1 of 2 (19 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
341,PT07M16.00S,2024-03-31T23:24:11.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,70,78,2024-03-31T23:24:11Z,3370000,False,,,0,,I. Zubac Free Throw 2 of 2 (20 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
342,PT07M07.00S,2024-03-31T23:24:24.6Z,3,REGULAR,foul,personal,[],1629611,,,1610612766,70,78,2024-03-31T23:25:03Z,3380000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 203995]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,203592.0,,,,,,,,1.0,0.0,Micic,203995.0,,
