actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
414,PT01M32.00S,2024-01-30T01:42:57.8Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,62,84,2024-01-30T01:43:05Z,4100000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M32.00S,2024-01-30T01:42:57.8Z,3,REGULAR,substitution,out,[],1628973,,,1610612766,62,84,2024-01-30T01:43:05Z,4110000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M32.00S,2024-01-30T01:42:57.8Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,62,84,2024-01-30T01:43:05Z,4120000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT01M32.00S,2024-01-30T01:42:57.8Z,3,REGULAR,substitution,in,[],1630540,,,1610612766,62,84,2024-01-30T01:43:05Z,4130000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M25.00S,2024-01-30T01:43:16.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,32.40801576872536,53.431372549019606,1610612766,65,84,2024-01-30T01:43:22Z,4140000,False,-17.0,252.0,1,left,P. Washington 25' 3PT  (8 PTS) (I. Smith 3 AST),"[1629023, 202397]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,25.27,Made,,,,,,,8.0,I. Smith,202397.0,3.0,,,
420,PT01M11.00S,2024-01-30T01:43:30.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,79.31997371879106,9.313725490196079,1610612752,65,84,2024-01-30T01:43:36Z,4160000,False,-203.0,142.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,24.8,Missed,,,,,,,,,,,,,
421,PT01M09.00S,2024-01-30T01:43:33.4Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,65,84,2024-01-30T01:43:33Z,4170000,False,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,420.0,6.0,3.0,3.0,,,,,,,,,
422,PT00M58.10S,2024-01-30T01:43:44.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,92.46057818659659,4.411764705882353,1610612752,65,87,2024-01-30T01:43:49Z,4180000,False,-228.0,18.0,1,right,M. McBride 3PT  (3 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,22.86,Made,,,,,,,3.0,,,,,,
423,PT00M51.30S,2024-01-30T01:43:54.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,32.933639947437584,41.17647058823529,1610612766,65,87,2024-01-30T01:43:59Z,4190000,False,44.0,257.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,26.09,Missed,,,,,,,,,,,,,
424,PT00M48.10S,2024-01-30T01:43:57.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,65,87,2024-01-30T01:43:59Z,4200000,False,,,0,,J. Hart REBOUND (Off:1 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,423.0,10.0,9.0,1.0,,,,,,,,,
425,PT00M28.90S,2024-01-30T01:44:16.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,74.32654402102497,86.76470588235294,1610612752,65,90,2024-01-30T01:44:20Z,4210000,False,184.0,189.0,1,right,Q. Grimes 26' 3PT  (5 PTS) (D. DiVincenzo 5 AST),"[1629656, 1628978]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,26.35,Made,,,,,,,5.0,D. DiVincenzo,1628978.0,5.0,,,
427,PT00M06.00S,2024-01-30T01:44:44.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,14.668199737187912,40.68627450980392,1610612766,67,90,2024-01-30T01:44:49Z,4230000,False,47.0,85.0,1,left,M. Bridges 9' driving Hook (21 PTS) (P. Washington 2 AST),"[1628970, 1629023]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.73,Made,,,,,,,21.0,P. Washington,1629023.0,2.0,,,
429,PT00M00.90S,2024-01-30T01:44:51.8Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,67,90,2024-01-30T01:44:57Z,4250000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,,,,1.0,,
430,PT00M00.00S,2024-01-30T01:45:03.8Z,3,REGULAR,period,end,[],0,,,1610612766,67,90,2024-01-30T01:45:03Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,out,['startperiod'],1641778,,,1610612766,67,90,2024-01-30T01:47:38Z,4270000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,67,90,2024-01-30T01:47:38Z,4280000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612766,67,90,2024-01-30T01:47:38Z,4290000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,67,90,2024-01-30T01:47:38Z,4300000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,67,90,2024-01-30T01:47:38Z,4310000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2024-01-30T01:45:08.6Z,4,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,67,90,2024-01-30T01:47:38Z,4320000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2024-01-30T01:47:54.5Z,4,REGULAR,period,start,[],0,,,1610612766,67,90,2024-01-30T01:47:54Z,4330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT11M54.00S,2024-01-30T01:47:58.6Z,4,REGULAR,foul,offensive,[],1628970,,,1610612766,67,90,2024-01-30T01:49:30Z,4340000,False,,,0,,M. Bridges offensive FOUL (2 PF),"[1628970, 1628978]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,1628480.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
440,PT11M54.00S,2024-01-30T01:47:58.6Z,4,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,67,90,2024-01-30T01:49:30Z,4360000,False,,,0,,M. Bridges offensive foul TURNOVER (3 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,1628480.0,,,,,,,,,,,,,,,,,3.0,,
441,PT11M33.00S,2024-01-30T01:48:14.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,67.49342969776609,65.19607843137256,1610612752,67,93,2024-01-30T01:48:20Z,4370000,False,76.0,253.0,1,right,M. McBride 26' 3PT step back (6 PTS) (J. Hart 5 AST),"[1630540, 1628404]",1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,26.43,Made,,,,,,,6.0,J. Hart,1628404.0,5.0,,,
443,PT11M14.00S,2024-01-30T01:48:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,17.427726675427067,55.63725490196079,1610612766,69,93,2024-01-30T01:48:39Z,4390000,False,-28.0,111.0,1,left,B. Miller 11' driving floating Jump Shot (21 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.48,Made,,,,,,,21.0,,,,,,
448,PT10M51.00S,2024-01-30T01:48:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,91.67214191852825,49.26470588235294,1610612752,69,95,2024-01-30T01:49:02Z,4400000,False,-4.0,26.0,1,right,Q. Grimes cutting Layup (7 PTS) (J. Sims 2 AST),"[1629656, 1630579]",1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,2.61,Made,,,,,,,7.0,J. Sims,1630579.0,2.0,,,
450,PT10M40.00S,2024-01-30T01:49:17.1Z,4,REGULAR,foul,personal,[],1630540,,,1610612766,69,95,2024-01-30T01:50:48Z,4420000,False,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1629023]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,2882.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
452,PT10M28.00S,2024-01-30T01:49:39.7Z,4,REGULAR,turnover,lost ball,[],1628998,,,1610612766,69,95,2024-01-30T01:49:44Z,4440000,False,,,0,,C. Martin lost ball TURNOVER (4 TO),"[1628998, 1630540]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,McBride,1630540.0
453,PT10M28.00S,2024-01-30T01:49:39.7Z,4,REGULAR,steal,,[],1630540,,,1610612752,69,95,2024-01-30T01:49:41Z,4450000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT10M22.00S,2024-01-30T01:49:45.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630540,81.553876478318,5.392156862745098,1610612752,69,98,2024-01-30T01:49:54Z,4460000,False,-223.0,121.0,1,right,M. McBride 25' 3PT running (9 PTS) (J. Hart 6 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.37,Made,,,,,,,9.0,J. Hart,1628404.0,6.0,,,
456,PT10M22.00S,2024-01-30T01:49:53.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,69,98,2024-01-30T01:49:53Z,4480000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT10M22.00S,2024-01-30T01:50:34.5Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,69,98,2024-01-30T01:52:30Z,4490000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT10M22.00S,2024-01-30T01:50:34.5Z,4,REGULAR,substitution,in,[],1641778,,,1610612766,69,98,2024-01-30T01:52:30Z,4500000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT09M57.00S,2024-01-30T01:53:06.4Z,4,REGULAR,3pt,Jump Shot,[],1628998,32.933639947437584,57.59803921568627,1610612766,69,98,2024-01-30T01:53:10Z,4510000,False,-38.0,257.0,1,left,MISS C. Martin 25' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,25.99,Missed,,,,,,,,,,,,,
460,PT09M53.00S,2024-01-30T01:53:09.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,69,98,2024-01-30T01:53:09Z,4520000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,459.0,5.0,5.0,0.0,,,,,,,,,
461,PT09M42.00S,2024-01-30T01:53:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630540,89.04402102496715,5.637254901960785,1610612752,69,98,2024-01-30T01:53:26Z,4530000,False,-222.0,50.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,22.75,Missed,,,,,,,,,,,,,
462,PT09M37.00S,2024-01-30T01:53:25.1Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,69,98,2024-01-30T01:53:25Z,4540000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,
463,PT09M34.00S,2024-01-30T01:53:28.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,37.13863337713535,47.30392156862745,1610612766,72,98,2024-01-30T01:53:34Z,4550000,False,13.0,297.0,1,left,B. Miller 29' 3PT running (24 PTS) (C. Martin 5 AST),"[1641706, 1628998]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,29.69,Made,,,,,,,24.0,C. Martin,1628998.0,5.0,,,
465,PT09M19.00S,2024-01-30T01:53:43.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,80.23981603153744,7.598039215686274,1610612752,72,98,2024-01-30T01:53:47Z,4570000,False,-212.0,133.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,25.04,Missed,,,,,,,,,,,,,
466,PT09M16.00S,2024-01-30T01:53:46.8Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,72,98,2024-01-30T01:53:47Z,4580000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,465.0,4.0,4.0,0.0,,,,,,,,,
467,PT09M09.00S,2024-01-30T01:53:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,10.463206307490145,46.07843137254902,1610612766,74,98,2024-01-30T01:53:57Z,4590000,False,20.0,46.0,1,left,B. Miller driving finger roll Layup (26 PTS) (C. Martin 6 AST),"[1641706, 1628998]",1610612766.0,CHA,driving finger roll,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.99,Made,,,,,,,26.0,C. Martin,1628998.0,6.0,,,
469,PT09M00.00S,2024-01-30T01:54:12.0Z,4,REGULAR,foul,technical,['1freethrow'],2168,,,1610612752,74,98,2024-01-30T01:54:31Z,4610000,False,,,0,,TEAM foul technical,[2168],1610612766.0,CHA,,,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
470,PT09M00.00S,2024-01-30T01:54:32.9Z,4,REGULAR,freethrow,1 of 1,[],1628978,,,1610612752,74,99,2024-01-30T01:54:32Z,4620000,False,,,0,,D. DiVincenzo technical Free Throw 1 of 1 (26 PTS),[1628978],1610612752.0,NYK,technical,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Made,,,,,,,26.0,,,,,,
471,PT09M00.00S,2024-01-30T01:54:39.8Z,4,REGULAR,foul,technical,['1freethrow'],2168,,,1610612752,74,99,2024-01-30T01:55:02Z,4630000,False,,,0,,TEAM foul technical,[2168],1610612766.0,CHA,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
476,PT09M00.00S,2024-01-30T01:54:51.4Z,4,REGULAR,ejection,other,[],2168,,,1610612752,74,99,2024-01-30T01:55:34Z,4635000,False,,,0,,Ejection,[2168],1610612766.0,CHA,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
472,PT09M00.00S,2024-01-30T01:55:03.1Z,4,REGULAR,freethrow,1 of 1,[],1628978,,,1610612752,74,99,2024-01-30T01:55:03Z,4640000,False,,,0,,MISS D. DiVincenzo technical Free Throw 1 of 1,[1628978],1610612752.0,NYK,technical,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
473,PT09M00.00S,2024-01-30T01:55:03.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,74,99,2024-01-30T01:55:03Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,
474,PT08M48.00S,2024-01-30T01:55:28.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,66.3107752956636,46.568627450980394,1610612752,74,99,2024-01-30T01:55:39Z,4660000,False,-17.0,264.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,26.48,Missed,,,,,,,,,,,,,
475,PT08M45.00S,2024-01-30T01:55:32.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,74,99,2024-01-30T01:55:32Z,4670000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,474.0,,,,,,,,,,,,
478,PT08M36.00S,2024-01-30T01:56:02.7Z,4,REGULAR,foul,personal,[],1628978,,,1610612766,74,99,2024-01-30T01:56:08Z,4690000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1641706]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,1628480.0,3.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
480,PT08M26.00S,2024-01-30T01:56:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.995400788436268,45.09803921568628,1610612766,76,99,2024-01-30T01:56:35Z,4710000,False,25.0,4.0,1,left,P. Washington Layup (10 PTS) (N. Richards 1 AST),"[1629023, 1630208]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,2.48,Made,,,,,,,10.0,N. Richards,1630208.0,1.0,,,
482,PT08M03.00S,2024-01-30T01:56:54.6Z,4,REGULAR,2pt,Jump Shot,[],1628978,82.21090670170827,74.50980392156863,1610612752,76,99,2024-01-30T01:56:59Z,4730000,False,123.0,115.0,1,right,MISS D. DiVincenzo 16' pullup Shot,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,16.78,Missed,,,,,,,,,,,,,
483,PT08M00.00S,2024-01-30T01:56:57.6Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,76,99,2024-01-30T01:56:59Z,4740000,False,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,,,,,,482.0,6.0,3.0,3.0,,,,,,,,,
484,PT07M48.00S,2024-01-30T01:57:13.2Z,4,REGULAR,3pt,Jump Shot,[],1628998,28.991458607095925,76.47058823529412,1610612766,79,99,2024-01-30T01:58:22Z,4750000,False,-132.0,220.0,1,left,C. Martin 25' 3PT pullup (11 PTS),[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,25.68,Made,,,,,,,11.0,,,,,,
485,PT07M48.00S,2024-01-30T01:57:20.5Z,4,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612766,79,99,2024-01-30T01:57:29Z,4760000,False,,,0,,M. McBride shooting personal FOUL (3 PF) (Martin 1 FT),"[1630540, 1628998]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,2882.0,3.0,0.0,Martin,1628998.0,,,,,,,,,,,,,,,
487,PT07M48.00S,2024-01-30T01:57:46.9Z,4,REGULAR,freethrow,1 of 1,[],1628998,,,1610612766,80,99,2024-01-30T01:57:46Z,4780000,False,,,0,,C. Martin Free Throw 1 of 1 (12 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,
488,PT07M25.00S,2024-01-30T01:58:11.9Z,4,REGULAR,3pt,Jump Shot,[],1628978,66.70499342969777,19.607843137254903,1610612752,80,99,2024-01-30T01:58:17Z,4790000,False,-152.0,260.0,1,right,MISS D. DiVincenzo 30' pullup 3PT,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,30.16,Missed,,,,,,,,,,,,,
489,PT07M23.00S,2024-01-30T01:58:14.0Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,80,99,2024-01-30T01:58:14Z,4800000,False,,,0,,J. Hart REBOUND (Off:2 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,488.0,11.0,9.0,2.0,,,,,,,,,
490,PT07M20.00S,2024-01-30T01:58:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,92.9862023653088,54.166666666666664,1610612752,80,101,2024-01-30T01:58:20Z,4810000,False,21.0,13.0,1,right,J. Hart Layup (8 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,2.47,Made,,,,,,,8.0,,,,,,
491,PT07M17.00S,2024-01-30T01:58:22.3Z,4,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,80,101,2024-01-30T01:58:44Z,4820000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (5 TO),[1628998],1610612766.0,CHA,bad pass,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,1628480.0,,,,,,,,,,,,,,,,,5.0,,
492,PT07M17.00S,2024-01-30T01:58:28.5Z,4,REGULAR,substitution,out,[],1641778,,,1610612752,80,101,2024-01-30T01:58:40Z,4830000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M17.00S,2024-01-30T01:58:28.5Z,4,REGULAR,substitution,in,[],1628970,,,1610612752,80,101,2024-01-30T01:58:40Z,4840000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M07.00S,2024-01-30T01:58:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,90.75229960578186,48.28431372549019,1610612752,80,101,2024-01-30T02:00:29Z,4850000,False,-9.0,34.0,1,right,MISS Q. Grimes driving Layup - blocked,"[1629656, 1630208]",1610612752.0,NYK,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,3.55,Missed,,,,,Richards,1630208.0,,,,,,,
499,PT07M07.00S,2024-01-30T01:58:51.9Z,4,REGULAR,block,,[],1630208,,,1610612752,80,101,2024-01-30T01:59:54Z,4855000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT07M06.00S,2024-01-30T01:58:52.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,80,101,2024-01-30T02:00:29Z,4860000,False,,,0,,M. Bridges REBOUND (Off:1 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,494.0,10.0,9.0,1.0,,,,,,,,,
496,PT07M00.00S,2024-01-30T01:58:56.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,30.56833114323259,72.30392156862744,1610612766,83,101,2024-01-30T01:59:03Z,4870000,False,-112.0,235.0,1,left,B. Miller 25' 3PT running (29 PTS) (M. Bridges 5 AST),"[1641706, 1628970]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,25.99,Made,,,,,,,29.0,M. Bridges,1628970.0,5.0,,,
498,PT06M58.00S,2024-01-30T01:59:05.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,83,101,2024-01-30T01:59:11Z,4890000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M58.00S,2024-01-30T02:00:09.9Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,83,101,2024-01-30T02:01:55Z,4900000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M58.00S,2024-01-30T02:00:09.9Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,83,101,2024-01-30T02:01:55Z,4910000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT06M58.00S,2024-01-30T02:00:09.9Z,4,REGULAR,substitution,in,[],1630173,,,1610612752,83,101,2024-01-30T02:01:55Z,4920000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT06M58.00S,2024-01-30T02:00:09.9Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,83,101,2024-01-30T02:01:55Z,4930000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT06M33.00S,2024-01-30T02:02:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.88370565045992,49.01960784313725,1610612752,83,101,2024-01-30T02:02:28Z,4940000,False,-5.0,33.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,3.36,Missed,,,,,,,,,,,,,
