actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
258,PT05M52.00S,2024-01-27T00:54:36.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.863994743758213,50.73529411764706,1610612766,40,45,2024-01-27T00:54:41Z,2490000,False,-4.0,3.0,1,left,MISS N. Richards alley-oop DUNK - blocked,"[1630208, 1629111]",1610612766.0,CHA,,Richards,N. Richards,Restricted Area,0-8 Center,0.45,Missed,,,,,alley-oop,,,,,,,,,,,,,,,,Landale,1629111.0,,
353,PT05M52.00S,2024-01-27T00:54:36.5Z,2,REGULAR,block,,[],1629111,,,1610612766,40,45,2024-01-27T01:12:21Z,2495000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M48.00S,2024-01-27T00:54:40.5Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,40,45,2024-01-27T00:54:41Z,2500000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,,,,,,,,,258.0,4.0,2.0,2.0,,,,,,,,,,,,,,
260,PT05M47.00S,2024-01-27T00:54:40.7Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,40,45,2024-01-27T00:54:47Z,2510000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1628970]",1610612745.0,HOU,,Green,J. Green,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,,,,,,,Bridges,1628970.0
261,PT05M47.00S,2024-01-27T00:54:40.7Z,2,REGULAR,steal,,[],1628970,,,1610612766,40,45,2024-01-27T00:54:42Z,2520000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M45.00S,2024-01-27T00:54:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,5.338370565045992,51.470588235294116,1610612766,42,45,2024-01-27T00:54:55Z,2530000,False,-7.0,-2.0,1,left,M. Bridges running Layup (10 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Restricted Area,0-8 Center,0.77,Made,10.0,,,,running,,,,,,,,,,,,,,,,,,,
263,PT05M32.00S,2024-01-27T00:54:56.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,91.67214191852825,5.392156862745098,1610612745,42,45,2024-01-27T00:55:00Z,2540000,False,-223.0,26.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,Green,J. Green,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M29.00S,2024-01-27T00:54:58.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,42,45,2024-01-27T00:54:58Z,2550000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Left Corner 3,24+ Left,,,,,,,,,263.0,5.0,5.0,0.0,,,,,,,,,,,,,,
265,PT05M24.00S,2024-01-27T00:55:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612766,42,45,2024-01-27T00:55:16Z,2560000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Richards 2 FT),"[1628988, 1630208]",1610612745.0,HOU,201638.0,Holiday,A. Holiday,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,1.0,0.0,Richards,1630208.0,,,,,,,,,,
267,PT05M24.00S,2024-01-27T00:55:36.2Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,43,45,2024-01-27T00:55:36Z,2580000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,43,45,2024-01-27T00:55:55Z,2590000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612766,43,45,2024-01-27T00:55:55Z,2600000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,out,[],1629111,,,1610612766,43,45,2024-01-27T00:55:55Z,2610000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,in,[],1641778,,,1610612766,43,45,2024-01-27T00:55:55Z,2620000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612766,43,45,2024-01-27T00:55:55Z,2630000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M24.00S,2024-01-27T00:55:37.0Z,2,REGULAR,substitution,in,[],201145,,,1610612766,43,45,2024-01-27T00:55:55Z,2640000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M24.00S,2024-01-27T00:56:00.0Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,44,45,2024-01-27T00:56:00Z,2650000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,8.0,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M03.00S,2024-01-27T00:56:23.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,81.42247043363994,98.0392156862745,1610612745,44,45,2024-01-27T00:56:26Z,2660000,False,240.0,122.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,Green,J. Green,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M01.00S,2024-01-27T00:56:25.0Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,44,45,2024-01-27T00:56:26Z,2670000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,Martin,C. Martin,Above the Break 3,24+ Right Center,,,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,
277,PT04M56.00S,2024-01-27T00:56:30.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628998,5.995400788436268,51.71568627450981,1610612766,46,45,2024-01-27T01:04:34Z,2680000,False,-9.0,4.0,1,left,C. Martin running Layup (4 PTS),[1628998],1610612766.0,CHA,,Martin,C. Martin,Restricted Area,0-8 Center,0.94,Made,4.0,,,,running,,,,,,,,,,,,,,,,,,,
278,PT04M56.00S,2024-01-27T00:56:35.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,46,45,2024-01-27T00:56:35Z,2690000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M56.00S,2024-01-27T00:58:39.9Z,2,REGULAR,substitution,out,[],1641733,,,1610612745,46,45,2024-01-27T00:59:19Z,2700000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M56.00S,2024-01-27T00:58:39.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612745,46,45,2024-01-27T00:59:19Z,2710000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M41.00S,2024-01-27T00:59:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628415,67.23061760840999,61.76470588235294,1610612745,46,45,2024-01-27T00:59:51Z,2720000,False,59.0,256.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,Brooks,D. Brooks,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M36.00S,2024-01-27T00:59:51.1Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612766,46,45,2024-01-27T00:59:51Z,2730000,False,,,0,,L. Black REBOUND (Off:0 Def:2),[1641778],1610612766.0,CHA,,Black,L. Black,Above the Break 3,24+ Center,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,,
283,PT04M28.00S,2024-01-27T01:00:01.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612766,46,45,2024-01-27T01:00:14Z,2740000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Richards 2 FT),"[1627832, 1630208]",1610612745.0,HOU,1201.0,VanVleet,F. VanVleet,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Richards,1630208.0,,,,,,,,,,
285,PT04M28.00S,2024-01-27T01:00:26.6Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,47,45,2024-01-27T01:00:26Z,2760000,False,,,0,,N. Richards Free Throw 1 of 2 (9 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,9.0,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M28.00S,2024-01-27T01:00:45.6Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,48,45,2024-01-27T01:00:45Z,2770000,False,,,0,,N. Richards Free Throw 2 of 2 (10 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,10.0,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M10.00S,2024-01-27T01:01:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.06636005256242,52.20588235294118,1610612745,48,47,2024-01-27T01:05:34Z,2780000,False,11.0,22.0,1,right,A. Sengun driving Layup (7 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,Sengun,A. Sengun,Restricted Area,0-8 Center,2.47,Made,7.0,J. Green,1630224.0,1.0,driving,,,,,,,,,,,,,,,,,,,
288,PT03M44.00S,2024-01-27T01:01:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641778,8.623521681997373,53.67647058823529,1610612766,48,47,2024-01-27T01:06:10Z,2790000,False,-18.0,29.0,1,left,MISS L. Black driving Layup - blocked,"[1641778, 1630578]",1610612766.0,CHA,,Black,L. Black,Restricted Area,0-8 Center,3.4,Missed,,,,,driving,,,,,,,,,,,,,,,,Sengun,1630578.0,,
289,PT03M44.00S,2024-01-27T01:01:32.5Z,2,REGULAR,block,,[],1630578,,,1610612766,48,47,2024-01-27T01:01:35Z,2800000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,Sengun,A. Sengun,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M42.00S,2024-01-27T01:01:34.5Z,2,REGULAR,rebound,offensive,[],1641778,,,1610612766,48,47,2024-01-27T01:01:37Z,2810000,False,,,0,,L. Black REBOUND (Off:1 Def:2),[1641778],1610612766.0,CHA,,Black,L. Black,Restricted Area,0-8 Center,,,,,,,,,288.0,3.0,2.0,1.0,,,,,,,,,,,,,,
291,PT03M42.00S,2024-01-27T01:01:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641778,7.440867279894875,51.470588235294116,1610612766,48,47,2024-01-27T01:06:43Z,2820000,False,-7.0,17.0,1,left,MISS L. Black putback Layup,[1641778],1610612766.0,CHA,,Black,L. Black,Restricted Area,0-8 Center,1.89,Missed,,,,,putback,,,,,,,,,,,,,,,,,,,
292,PT03M42.00S,2024-01-27T01:01:36.1Z,2,REGULAR,rebound,offensive,[],1641778,,,1610612766,48,47,2024-01-27T01:01:46Z,2830000,False,,,0,,L. Black REBOUND (Off:2 Def:2),[1641778],1610612766.0,CHA,,Black,L. Black,Restricted Area,0-8 Center,,,,,,,,,291.0,4.0,2.0,2.0,,,,,,,,,,,,,,
293,PT03M42.00S,2024-01-27T01:01:40.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612766,48,47,2024-01-27T01:01:48Z,2840000,False,,,0,,D. Brooks personal FOUL (1 PF) (Black 2 FT),"[1628415, 1641778]",1610612745.0,HOU,201638.0,Brooks,D. Brooks,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,0.0,Black,1641778.0,,,,,,,,,,
295,PT03M42.00S,2024-01-27T01:02:12.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641778,,,1610612766,49,47,2024-01-27T01:02:37Z,2860000,False,,,0,,L. Black Free Throw 1 of 2 (1 PTS),[1641778],1610612766.0,CHA,,Black,L. Black,,,,Made,1.0,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M42.00S,2024-01-27T01:02:12.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641778,,,1610612766,49,47,2024-01-27T01:02:37Z,2870000,False,,,0,,MISS L. Black Free Throw 2 of 2,[1641778],1610612766.0,CHA,,Black,L. Black,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M38.00S,2024-01-27T01:02:16.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,49,47,2024-01-27T01:02:37Z,2880000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,296.0,5.0,5.0,0.0,,,,,,,,,,,,,,
298,PT03M29.00S,2024-01-27T01:02:44.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.7562417871222,60.049019607843135,1610612745,49,47,2024-01-27T01:07:34Z,2890000,False,50.0,251.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,Above the Break 3,24+ Center,25.56,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
299,PT03M26.00S,2024-01-27T01:02:46.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,49,47,2024-01-27T01:02:46Z,2900000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,Richards,N. Richards,Above the Break 3,24+ Center,,,,,,,,,298.0,5.0,3.0,2.0,,,,,,,,,,,,,,
300,PT03M10.00S,2024-01-27T01:03:02.4Z,2,REGULAR,2pt,Jump Shot,[],1629023,23.340998685939553,52.69607843137255,1610612766,49,47,2024-01-27T01:08:01Z,2910000,False,-13.0,167.0,1,left,MISS P. Washington 16' pullup Shot,[1629023],1610612766.0,CHA,,Washington,P. Washington,Mid-Range,16-24 Center,16.74,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
301,PT03M07.00S,2024-01-27T01:03:05.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,49,47,2024-01-27T03:50:06Z,2920000,False,,,0,,J. Green REBOUND (Off:0 Def:6),[1630224],1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Center,,,,,,,,,300.0,6.0,6.0,0.0,,,,,,,,,,,,,,
302,PT02M57.00S,2024-01-27T01:03:25.9Z,2,REGULAR,foul,technical,['1freethrow'],1628998,,,1610612745,49,47,2024-01-27T01:03:31Z,2930000,False,,,0,,C. Martin defensive-3-second technical FOUL (1 Tech),[1628998],1610612766.0,CHA,201638.0,Martin,C. Martin,,,,,,,,,defensive-3-second,,,,,,0.0,1.0,,,,,,,,,,,,
303,PT02M57.00S,2024-01-27T01:03:41.4Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,49,48,2024-01-27T01:03:41Z,2940000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (3 PTS),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,,,,Made,3.0,,,,technical,,,,,,,,,,,,,,,,,,,
304,PT02M39.00S,2024-01-27T01:04:12.2Z,2,REGULAR,2pt,Jump Shot,[],1630224,94.43166885676742,91.17647058823529,1610612745,49,48,2024-01-27T01:09:24Z,2950000,False,206.0,0.0,1,right,MISS J. Green 20' step back Shot,[1630224],1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Right,20.59,Missed,,,,,step back,,,,,,,,,,,,,,,,,,,
305,PT02M37.00S,2024-01-27T01:04:14.1Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,49,48,2024-01-27T01:04:14Z,2960000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,Washington,P. Washington,Mid-Range,16-24 Right,,,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT02M31.00S,2024-01-27T01:04:21.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612766,49,48,2024-01-27T01:04:37Z,2970000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Richards 2 FT),"[1628415, 1630208]",1610612745.0,HOU,201638.0,Brooks,D. Brooks,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Richards,1630208.0,,,,,,,,,,
308,PT02M31.00S,2024-01-27T01:04:55.7Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,50,48,2024-01-27T01:04:55Z,2990000,False,,,0,,N. Richards Free Throw 1 of 2 (11 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M31.00S,2024-01-27T01:04:57.1Z,2,REGULAR,substitution,out,[],201145,,,1610612766,50,48,2024-01-27T01:05:08Z,3000000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M31.00S,2024-01-27T01:04:57.1Z,2,REGULAR,substitution,in,[],1641715,,,1610612766,50,48,2024-01-27T01:05:08Z,3010000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M31.00S,2024-01-27T01:05:21.2Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,51,48,2024-01-27T01:05:21Z,3020000,False,,,0,,N. Richards Free Throw 2 of 2 (12 PTS),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M20.00S,2024-01-27T01:05:38.4Z,2,REGULAR,foul,personal,[],1641778,,,1610612745,51,48,2024-01-27T01:06:02Z,3030000,False,,,0,,L. Black personal FOUL (1 PF),"[1641778, 1630224]",1610612766.0,CHA,1201.0,Black,L. Black,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,0.0,Green,1630224.0,,,,,,,,,,
314,PT02M17.00S,2024-01-27T01:06:05.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,92.19776609724047,46.81372549019608,1610612745,51,48,2024-01-27T01:10:21Z,3050000,False,-16.0,21.0,1,right,MISS D. Brooks driving DUNK - blocked,"[1628415, 1629023]",1610612745.0,HOU,,Brooks,D. Brooks,Restricted Area,0-8 Center,2.62,Missed,,,,,driving,,,,,,,,,,,,,,,,Washington,1629023.0,,
315,PT02M17.00S,2024-01-27T01:06:05.5Z,2,REGULAR,block,,[],1629023,,,1610612745,51,48,2024-01-27T01:06:11Z,3060000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,Washington,P. Washington,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M17.00S,2024-01-27T01:06:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,51,48,2024-01-27T01:06:17Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,Restricted Area,0-8 Center,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
318,PT02M17.00S,2024-01-27T01:06:21.0Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612745,51,48,2024-01-27T01:06:48Z,3090000,False,,,0,,HOU 5-second-violation Team TURNOVER,[],1610612745.0,HOU,1201.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M56.00S,2024-01-27T01:06:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,6.1268068331143235,51.71568627450981,1610612766,51,48,2024-01-27T01:10:55Z,3100000,False,-9.0,5.0,1,left,MISS C. Martin driving finger roll Layup,[1628998],1610612766.0,CHA,,Martin,C. Martin,Restricted Area,0-8 Center,1.0,Missed,,,,,driving finger roll,,,,,,,,,,,,,,,,,,,
320,PT01M55.00S,2024-01-27T01:06:52.5Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,51,48,2024-01-27T01:06:57Z,3110000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:4),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Restricted Area,0-8 Center,,,,,,,,,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,
321,PT01M51.00S,2024-01-27T01:06:59.9Z,2,REGULAR,foul,personal,[],1641778,,,1610612745,51,48,2024-01-27T01:13:52Z,3120000,False,,,0,,L. Black personal FOUL (2 PF),"[1641778, 1627832]",1610612766.0,CHA,1201.0,Black,L. Black,Mid-Range,8-16 Center,,,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,
323,PT01M51.00S,2024-01-27T01:07:06.3Z,2,REGULAR,substitution,out,[],1641778,,,1610612745,51,48,2024-01-27T01:07:13Z,3140000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M51.00S,2024-01-27T01:07:06.3Z,2,REGULAR,substitution,in,[],1641733,,,1610612745,51,48,2024-01-27T01:07:13Z,3150000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M40.00S,2024-01-27T01:07:32.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.72996057818659,51.71568627450981,1610612745,51,50,2024-01-27T01:07:38Z,3160000,False,9.0,63.0,1,right,A. Sengun 6' Hook (9 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,,Sengun,A. Sengun,In The Paint (Non-RA),0-8 Center,6.34,Made,9.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,,,,,,,
327,PT01M31.00S,2024-01-27T01:07:43.0Z,2,REGULAR,turnover,out-of-bounds,[],1641733,,,1610612766,51,50,2024-01-27T01:07:51Z,3180000,False,,,0,,N. Smith Jr. bad pass out-of-bounds TURNOVER (2 TO),[1641733],1610612766.0,CHA,201638.0,Smith Jr.,N. Smith Jr.,Above the Break 3,24+ Left Center,,,,,,,bad pass,2.0,,,,,,,,,,,,,,,,,,
328,PT01M21.00S,2024-01-27T01:08:10.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,68.9388961892247,70.83333333333334,1610612745,51,50,2024-01-27T01:12:23Z,3190000,False,104.0,239.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,,Green,J. Green,Above the Break 3,24+ Right Center,26.12,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
329,PT01M18.00S,2024-01-27T01:08:14.1Z,2,REGULAR,rebound,offensive,[],1641715,,,1610612745,51,50,2024-01-27T01:08:14Z,3200000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:4),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Right Center,,,,,,,,,328.0,6.0,4.0,2.0,,,,,,,,,,,,,,
330,PT01M17.00S,2024-01-27T01:08:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641715,91.27792378449409,49.754901960784316,1610612745,51,50,2024-01-27T01:13:35Z,3210000,False,-1.0,29.0,1,right,MISS C. Whitmore putback Layup - blocked,"[1641715, 1630208]",1610612745.0,HOU,,Whitmore,C. Whitmore,Restricted Area,0-8 Center,2.95,Missed,,,,,putback,,,,,,,,,,,,,,,,Richards,1630208.0,,
331,PT01M17.00S,2024-01-27T01:08:14.7Z,2,REGULAR,block,,[],1630208,,,1610612745,51,50,2024-01-27T01:08:17Z,3220000,False,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,Richards,N. Richards,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M17.00S,2024-01-27T01:08:14.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,51,50,2024-01-27T01:10:05Z,3230000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,Sengun,A. Sengun,Restricted Area,0-8 Center,,,,,,,,,330.0,5.0,3.0,2.0,,,,,,,,,,,,,,
333,PT01M11.00S,2024-01-27T01:08:20.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,67.23061760840999,70.58823529411765,1610612745,51,50,2024-01-27T01:08:26Z,3240000,False,103.0,256.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,Brooks,D. Brooks,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M09.00S,2024-01-27T01:08:22.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,51,50,2024-01-27T01:28:26Z,3250000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612766.0,CHA,,Richards,N. Richards,Above the Break 3,24+ Right Center,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,,,
335,PT00M55.20S,2024-01-27T01:08:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,15.456636005256241,44.36274509803921,1610612766,51,50,2024-01-27T01:08:43Z,3260000,False,28.0,93.0,1,left,MISS C. Martin 9' turnaround Shot,[1628998],1610612766.0,CHA,,Martin,C. Martin,In The Paint (Non-RA),8-16 Center,9.7,Missed,,,,,turnaround,,,,,,,,,,,,,,,,,,,
336,PT00M55.20S,2024-01-27T01:08:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,51,50,2024-01-27T01:11:36Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,335.0,,,,,,,,,,,,,,,,,
