actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
246,PT04M30.00S,2025-01-14T00:53:23.3Z,2,REGULAR,substitution,in,[],202685,,,1610612750,35,38,2025-01-14T00:54:08Z,2400000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M30.00S,2025-01-14T00:53:23.3Z,2,REGULAR,substitution,in,[],203497,,,1610612750,35,38,2025-01-14T00:54:08Z,2410000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M15.00S,2025-01-14T00:54:25.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,80.1084099868594,4.411764705882353,1610612750,35,41,2025-01-14T00:54:29Z,2420000,False,-228.0,134.0,1,right,A. Edwards 26' 3PT step back (7 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,26.46,Made,7.0,,,,,,,,,,,,,
249,PT03M55.00S,2025-01-14T00:54:50.1Z,2,REGULAR,foul,personal,[],1630162,,,1610612764,35,41,2025-01-14T00:55:11Z,2430000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1641731]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Coulibaly,1641731.0
251,PT03M55.00S,2025-01-14T00:54:58.2Z,2,REGULAR,substitution,out,[],201144,,,1610612764,35,41,2025-01-14T00:55:03Z,2450000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M55.00S,2025-01-14T00:54:58.2Z,2,REGULAR,substitution,in,[],1629675,,,1610612764,35,41,2025-01-14T00:55:03Z,2460000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M42.00S,2025-01-14T00:55:37.8Z,2,REGULAR,2pt,Jump Shot,[],202685,21.632720105124836,54.65686274509803,1610612764,37,41,2025-01-14T00:55:42Z,2490000,False,-23.0,151.0,1,left,J. Valančiūnas 15' Jump Shot (2 PTS) (K. Kuzma 1 AST),"[202685, 1628398]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,,,15.26,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
258,PT03M19.00S,2025-01-14T00:56:01.9Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,37,41,2025-01-14T00:56:09Z,2510000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 202685]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,2.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,
259,PT03M19.00S,2025-01-14T00:56:01.9Z,2,REGULAR,steal,,[],202685,,,1610612764,37,41,2025-01-14T01:21:17Z,2520000,False,,,0,,J. Valančiūnas STEAL (1 STL),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
261,PT03M14.00S,2025-01-14T00:56:06.7Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,37,41,2025-01-14T00:56:22Z,2540000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1629675]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left,2.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
262,PT03M14.00S,2025-01-14T00:56:06.7Z,2,REGULAR,steal,,[],1629675,,,1610612750,37,41,2025-01-14T00:56:10Z,2550000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
263,PT03M10.00S,2025-01-14T00:56:13.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,91.40932982917214,55.392156862745104,1610612750,37,43,2025-01-14T01:03:49Z,2560000,False,27.0,28.0,1,right,A. Edwards driving floating Jump Shot (9 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,3.91,Made,9.0,,,,,,,,,,,,,
264,PT03M10.00S,2025-01-14T00:56:16.4Z,2,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612750,37,43,2025-01-14T00:56:29Z,2570000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Edwards 1 FT),"[1628398, 1630162]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
266,PT03M10.00S,2025-01-14T00:56:51.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,37,44,2025-01-14T00:56:51Z,2590000,False,,,0,,A. Edwards Free Throw 1 of 1 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
267,PT02M59.00S,2025-01-14T00:57:05.4Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612764,37,44,2025-01-14T00:57:14Z,2600000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1629675, 1628398]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
269,PT02M59.00S,2025-01-14T00:57:34.3Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,37,44,2025-01-14T00:57:34Z,2620000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
270,PT02M59.00S,2025-01-14T00:57:34.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,37,44,2025-01-14T00:57:34Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,
271,PT02M59.00S,2025-01-14T00:57:49.2Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,38,44,2025-01-14T00:57:49Z,2640000,False,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
272,PT02M39.00S,2025-01-14T00:58:10.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,93.9060446780552,3.431372549019608,1610612750,38,44,2025-01-14T00:58:14Z,2650000,False,-233.0,5.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,23.28,Missed,,,,,,,,,,,,,,
273,PT02M36.00S,2025-01-14T00:58:13.0Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,38,44,2025-01-14T00:58:14Z,2660000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,,272.0,3.0,3.0,0.0,,,,,,
274,PT02M30.00S,2025-01-14T00:58:18.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,6.258212877792378,41.42156862745098,1610612764,38,44,2025-01-14T01:06:00Z,2670000,False,43.0,6.0,1,left,MISS B. Coulibaly running alley-oop Layup,[1641731],1610612764.0,WAS,running alley-oop,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.34,Missed,,,,,,,,,,,,,,
275,PT02M28.00S,2025-01-14T00:58:20.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,44,2025-01-14T00:58:24Z,2680000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,274.0,2.0,2.0,0.0,,,,,,
277,PT02M20.00S,2025-01-14T00:58:37.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612750,38,44,2025-01-14T00:58:45Z,2700000,False,,,0,,C. Carrington shooting personal FOUL (1 PF) (Edwards 2 FT),"[1642267, 1630162]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
279,PT02M20.00S,2025-01-14T00:59:00.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,38,45,2025-01-14T00:59:00Z,2720000,False,,,0,,A. Edwards Free Throw 1 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
280,PT02M20.00S,2025-01-14T00:59:15.2Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,38,46,2025-01-14T00:59:15Z,2730000,False,,,0,,A. Edwards Free Throw 2 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
281,PT01M59.00S,2025-01-14T00:59:38.0Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612764,38,46,2025-01-14T00:59:45Z,2740000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Carrington 2 FT),"[1628978, 1642267]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,1627962.0,,,,,,,,,,,,,1.0,0.0,Carrington,1642267.0
283,PT01M59.00S,2025-01-14T01:00:07.9Z,2,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,39,46,2025-01-14T01:00:07Z,2760000,False,,,0,,C. Carrington Free Throw 1 of 2 (1 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
284,PT01M59.00S,2025-01-14T01:00:24.6Z,2,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,40,46,2025-01-14T01:00:24Z,2770000,False,,,0,,C. Carrington Free Throw 2 of 2 (2 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
285,PT01M36.00S,2025-01-14T01:00:55.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612750,40,46,2025-01-14T01:01:02Z,2780000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[1628398, 1628978]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,,,,,,,,,,,,,2.0,0.0,DiVincenzo,1628978.0
287,PT01M36.00S,2025-01-14T01:01:18.7Z,2,REGULAR,freethrow,1 of 2,[],1628978,,,1610612750,40,47,2025-01-14T01:01:18Z,2800000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (10 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
288,PT01M36.00S,2025-01-14T01:01:37.9Z,2,REGULAR,freethrow,2 of 2,[],1628978,,,1610612750,40,48,2025-01-14T01:01:37Z,2810000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (11 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
289,PT01M24.00S,2025-01-14T01:01:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.601182654402102,45.09803921568628,1610612764,42,48,2025-01-14T01:01:55Z,2820000,False,25.0,0.0,1,left,J. Poole driving Layup (4 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,2.45,Made,4.0,,,,,,,,,,,,,
290,PT01M03.00S,2025-01-14T01:02:11.2Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,42,48,2025-01-14T01:02:18Z,2830000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 202685]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,3.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,
291,PT01M03.00S,2025-01-14T01:02:11.2Z,2,REGULAR,steal,,[],202685,,,1610612764,42,48,2025-01-14T01:02:13Z,2840000,False,,,0,,J. Valančiūnas STEAL (2 STL),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
292,PT01M00.00S,2025-01-14T01:02:15.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,5.075558475689881,48.529411764705884,1610612764,44,48,2025-01-14T01:02:22Z,2850000,False,7.0,-5.0,1,left,B. Coulibaly running DUNK (9 PTS),[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,0.88,Made,9.0,,,,,,,,,,,,,
293,PT00M50.30S,2025-01-14T01:02:26.2Z,2,REGULAR,2pt,Jump Shot,[],1628978,77.34888304862024,25.49019607843137,1610612750,44,50,2025-01-14T01:02:29Z,2860000,False,-123.0,160.0,1,right,D. DiVincenzo 20' pullup Jump Shot (13 PTS),[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,20.18,Made,13.0,,,,,,,,,,,,,
342,PT00M35.30S,2025-01-14T01:02:39.2Z,2,REGULAR,turnover,lost ball,[],1641731,,,1610612764,44,50,2025-01-14T01:22:34Z,2875000,False,,,0,,B. Coulibaly lost ball TURNOVER (1 TO),"[1641731, 1629675]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
343,PT00M35.30S,2025-01-14T01:02:39.2Z,2,REGULAR,steal,,[],1629675,,,1610612750,44,50,2025-01-14T01:22:34Z,2882500,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT00M27.20S,2025-01-14T01:02:52.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630162,64.86530880420499,46.07843137254902,1610612750,44,50,2025-01-14T01:22:34Z,2890000,False,-20.0,278.0,1,right,MISS A. Edwards 27' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,27.85,Missed,,,,,,,,,,,,,,
297,PT00M24.70S,2025-01-14T01:02:54.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,44,50,2025-01-14T01:02:54Z,2900000,False,,,0,,R. Gobert REBOUND (Off:3 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,296.0,7.0,4.0,3.0,,,,,,
298,PT00M15.40S,2025-01-14T01:03:04.1Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,44,50,2025-01-14T01:03:11Z,2910000,False,,,0,,A. Edwards lost ball TURNOVER (4 TO),"[1630162, 1628398]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,4.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,
299,PT00M15.40S,2025-01-14T01:03:04.1Z,2,REGULAR,steal,,[],1628398,,,1610612764,44,50,2025-01-14T01:03:05Z,2920000,False,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
300,PT00M10.70S,2025-01-14T01:03:08.8Z,2,REGULAR,turnover,bad pass,[],1641731,,,1610612764,44,50,2025-01-14T01:03:13Z,2930000,False,,,0,,B. Coulibaly bad pass TURNOVER (2 TO),"[1641731, 1629675]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,2.0,Reid,1629675.0,,,,,,,,,,,,,,,,,
301,PT00M10.70S,2025-01-14T01:03:08.8Z,2,REGULAR,steal,,[],1629675,,,1610612750,44,50,2025-01-14T01:03:11Z,2940000,False,,,0,,N. Reid STEAL (3 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
302,PT00M05.00S,2025-01-14T01:03:18.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612750,44,50,2025-01-14T01:03:26Z,2950000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Reid 2 FT),"[202685, 1629675]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Reid,1629675.0
304,PT00M05.00S,2025-01-14T01:03:53.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629675,,,1610612750,44,50,2025-01-14T01:03:53Z,2970000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
305,PT00M05.00S,2025-01-14T01:03:53.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,44,50,2025-01-14T01:03:53Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,
306,PT00M05.00S,2025-01-14T01:03:56.4Z,2,REGULAR,substitution,out,[],1641731,,,1610612750,44,50,2025-01-14T01:04:02Z,2990000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M05.00S,2025-01-14T01:03:56.4Z,2,REGULAR,substitution,out,[],1642267,,,1610612750,44,50,2025-01-14T01:04:02Z,3000000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M05.00S,2025-01-14T01:03:56.4Z,2,REGULAR,substitution,in,[],1630557,,,1610612750,44,50,2025-01-14T01:04:02Z,3010000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M05.00S,2025-01-14T01:03:56.4Z,2,REGULAR,substitution,in,[],1642273,,,1610612750,44,50,2025-01-14T01:04:02Z,3020000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M05.00S,2025-01-14T01:03:53.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629675,,,1610612750,44,51,2025-01-14T01:11:03Z,3030000,False,,,0,,N. Reid Free Throw 2 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
311,PT00M00.90S,2025-01-14T01:04:25.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,36.48160315374508,13.970588235294118,1610612764,47,51,2025-01-14T01:12:00Z,3040000,False,180.0,290.0,1,left,J. Poole 34' 3PT pullup (7 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,34.17,Made,7.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
312,PT00M00.00S,2025-01-14T01:04:35.9Z,2,REGULAR,period,end,[],0,,,1610612750,47,51,2025-01-14T01:04:35Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],202685,,,1610612750,47,51,2025-01-14T01:19:46Z,3060000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612750,47,51,2025-01-14T01:19:46Z,3070000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],1642273,,,1610612750,47,51,2025-01-14T01:19:46Z,3080000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,47,51,2025-01-14T01:19:46Z,3090000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],1642267,,,1610612750,47,51,2025-01-14T01:19:46Z,3100000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],1642259,,,1610612750,47,51,2025-01-14T01:19:46Z,3110000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612750,47,51,2025-01-14T01:19:46Z,3120000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-14T01:19:20.3Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,47,51,2025-01-14T01:19:46Z,3130000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-14T01:19:57.3Z,3,REGULAR,period,start,[],0,,,1610612750,47,51,2025-01-14T01:19:57Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M36.00S,2025-01-14T01:20:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.835085413929041,53.18627450980392,1610612750,47,53,2025-01-14T01:21:25Z,3150000,False,-16.0,21.0,1,left,A. Edwards driving Layup (14 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,2.64,Made,14.0,,,,,,,,,,,,,
324,PT11M18.00S,2025-01-14T01:20:38.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.04402102496715,46.07843137254902,1610612764,49,53,2025-01-14T01:23:32Z,3160000,False,-20.0,50.0,1,right,K. Kuzma driving Hook (11 PTS) (J. Poole 3 AST),"[1628398, 1629673]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.42,Made,11.0,J. Poole,1629673.0,3.0,,,,,,,,,,
326,PT11M06.00S,2025-01-14T01:20:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,47.549019607843135,1610612750,49,55,2025-01-14T01:20:55Z,3180000,False,12.0,11.0,1,left,A. Edwards driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,1.67,Made,16.0,,,,,,,,,,,,,
327,PT10M57.00S,2025-01-14T01:20:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,79.97700394218134,92.64705882352942,1610612764,52,55,2025-01-14T01:21:03Z,3190000,False,213.0,136.0,1,right,J. Poole 25' 3PT step back (10 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,25.27,Made,10.0,,,,,,,,,,,,,
328,PT10M32.00S,2025-01-14T01:21:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.674770039421814,54.41176470588235,1610612750,52,55,2025-01-14T01:21:29Z,3200000,False,-22.0,38.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,4.43,Missed,,,,,,,,,,,,,,
329,PT10M31.00S,2025-01-14T01:21:24.7Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,52,55,2025-01-14T01:21:24Z,3210000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,328.0,4.0,3.0,1.0,,,,,,
330,PT10M31.00S,2025-01-14T01:21:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,10.5946123521682,57.107843137254896,1610612750,52,57,2025-01-14T01:24:44Z,3220000,False,-36.0,47.0,1,left,J. McDaniels putback Layup (6 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.9,Made,6.0,,,,,,,,,,,,,
331,PT10M20.00S,2025-01-14T01:21:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,88.38699080157687,64.4607843137255,1610612764,52,57,2025-01-14T01:21:39Z,3230000,False,72.0,57.0,1,right,MISS J. Poole 9' driving Layup - blocked,"[1629673, 1630183]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,9.19,Missed,,,,,,,,,McDaniels,1630183.0,,,,
