actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT05M31.00S,2024-11-23T00:53:57.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,45,38,2024-11-23T01:00:14Z,2510000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,
261,PT05M19.00S,2024-11-23T00:54:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.23061760840999,31.61764705882353,1610612764,45,38,2024-11-23T01:01:34Z,2520000,False,-92.0,256.0,1,right,MISS J. Poole 27' pullup 3PT - blocked,"[1629673, 1628401]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,27.15,Missed,,,,,,,,,,,White,1628401.0
262,PT05M19.00S,2024-11-23T00:54:09.2Z,2,REGULAR,block,,[],1628401,,,1610612764,45,38,2024-11-23T00:54:12Z,2530000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
263,PT05M17.00S,2024-11-23T00:54:11.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,45,38,2024-11-23T01:01:34Z,2540000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,261.0,5.0,4.0,1.0,,,,
264,PT05M10.00S,2024-11-23T00:54:18.1Z,2,REGULAR,3pt,Jump Shot,[],201950,30.17411300919842,71.07843137254902,1610612738,45,41,2024-11-23T00:54:48Z,2550000,False,-105.0,231.0,1,left,J. Holiday 25' 3PT  (6 PTS) (J. Brown 3 AST),"[201950, 1627759]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,25.4,Made,6.0,J. Brown,1627759.0,3.0,,,,,,,,
266,PT05M08.00S,2024-11-23T00:54:23.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,45,41,2024-11-23T00:54:23Z,2570000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M08.00S,2024-11-23T00:56:36.5Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,45,41,2024-11-23T00:57:04Z,2580000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M08.00S,2024-11-23T00:56:36.5Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,45,41,2024-11-23T00:57:04Z,2590000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M54.00S,2024-11-23T00:57:36.5Z,2,REGULAR,3pt,Jump Shot,[],1642267,80.3712220762155,95.09803921568627,1610612764,45,41,2024-11-23T01:03:11Z,2600000,False,225.0,132.0,1,right,MISS C. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,26.13,Missed,,,,,,,,,,,,
270,PT04M52.00S,2024-11-23T00:57:38.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,45,41,2024-11-23T00:57:40Z,2610000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,
271,PT04M47.00S,2024-11-23T00:57:44.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,33.065045992115635,52.94117647058824,1610612738,45,41,2024-11-23T01:03:39Z,2620000,False,-15.0,258.0,1,left,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,25.87,Missed,,,,,,,,,,,,
272,PT04M45.00S,2024-11-23T00:57:46.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,45,41,2024-11-23T01:03:39Z,2630000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,,
273,PT04M23.00S,2024-11-23T00:58:09.1Z,2,REGULAR,3pt,Jump Shot,[],1642267,85.23324572930355,96.32352941176471,1610612764,45,41,2024-11-23T01:04:18Z,2640000,False,232.0,86.0,1,right,MISS C. Carrington 24' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,24.72,Missed,,,,,,,,,,,,
274,PT04M21.00S,2024-11-23T00:58:11.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,45,41,2024-11-23T01:04:18Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,273.0,,,,,,,
275,PT04M21.00S,2024-11-23T00:58:13.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,45,41,2024-11-23T00:58:21Z,2660000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,1627539.0,,,,,,,,,,,,,,,,,,,
276,PT04M05.00S,2024-11-23T00:58:38.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628436,6.783837056504599,49.50980392156863,1610612738,45,43,2024-11-23T00:58:43Z,2670000,False,2.0,11.0,1,left,L. Kornet alley-oop DUNK (4 PTS) (J. Holiday 1 AST),"[1628436, 201950]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1.16,Made,4.0,J. Holiday,201950.0,1.0,,,,,,,,
278,PT03M52.00S,2024-11-23T00:58:53.0Z,2,REGULAR,turnover,traveling,[],1642267,,,1610612764,45,43,2024-11-23T00:58:57Z,2690000,False,,,0,,C. Carrington traveling TURNOVER (1 TO),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,2530.0,,,,,1.0,,,,,,,,,,,,,,
279,PT03M52.00S,2024-11-23T00:58:58.8Z,2,REGULAR,substitution,out,[],1628398,,,1610612738,45,43,2024-11-23T00:59:09Z,2700000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M52.00S,2024-11-23T00:58:58.8Z,2,REGULAR,substitution,in,[],1642273,,,1610612738,45,43,2024-11-23T00:59:09Z,2710000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M39.00S,2024-11-23T00:59:27.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,36.48160315374508,44.85294117647059,1610612738,45,43,2024-11-23T00:59:37Z,2720000,False,26.0,290.0,1,left,MISS J. Tatum 29' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,29.15,Missed,,,,,,,,,,,,
282,PT03M36.00S,2024-11-23T00:59:31.3Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,45,43,2024-11-23T00:59:31Z,2730000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,,
283,PT03M31.00S,2024-11-23T00:59:37.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642267,94.82588699080158,57.35294117647059,1610612764,45,43,2024-11-23T01:06:05Z,2740000,False,37.0,-4.0,1,right,MISS C. Carrington running finger roll Layup,[1642267],1610612764.0,WAS,running finger roll,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,3.7,Missed,,,,,,,,,,,,
284,PT03M29.00S,2024-11-23T00:59:39.2Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,45,43,2024-11-23T01:06:05Z,2750000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,283.0,3.0,2.0,1.0,,,,
285,PT03M28.00S,2024-11-23T00:59:40.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642259,90.88370565045992,32.1078431372549,1610612764,45,43,2024-11-23T01:06:31Z,2760000,False,-89.0,33.0,1,right,MISS A. Sarr 9' turnaround Shot,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,9.55,Missed,,,,,,,,,,,,
286,PT03M27.00S,2024-11-23T00:59:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,45,43,2024-11-23T01:06:31Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,285.0,,,,,,,
290,PT03M27.00S,2024-11-23T01:00:13.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,45,43,2024-11-23T01:07:03Z,2785000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M27.00S,2024-11-23T01:00:17.0Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,45,43,2024-11-23T01:00:08Z,2790000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M27.00S,2024-11-23T01:00:17.0Z,2,REGULAR,substitution,in,[],1627763,,,1610612764,45,43,2024-11-23T01:00:08Z,2800000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M16.00S,2024-11-23T01:02:17.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,95.22010512483574,97.05882352941177,1610612764,45,43,2024-11-23T01:02:22Z,2830000,False,235.0,-8.0,1,right,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,23.54,Missed,,,,,,,,,,,,
293,PT03M12.00S,2024-11-23T01:02:21.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,45,43,2024-11-23T01:02:22Z,2840000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,292.0,3.0,3.0,0.0,,,,
294,PT03M06.00S,2024-11-23T01:02:30.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612738,45,43,2024-11-23T01:02:38Z,2850000,False,,,0,,K. George personal FOUL (2 PF) (Brown 2 FT),"[1642273, 1627759]",1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,2530.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
296,PT03M06.00S,2024-11-23T01:02:56.5Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,45,44,2024-11-23T01:02:56Z,2870000,False,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
297,PT03M06.00S,2024-11-23T01:03:15.3Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,45,45,2024-11-23T01:03:15Z,2880000,False,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
298,PT02M53.00S,2024-11-23T01:03:30.1Z,2,REGULAR,3pt,Jump Shot,[],1642273,71.96123521681997,91.17647058823529,1610612764,45,45,2024-11-23T01:03:36Z,2890000,False,206.0,211.0,1,right,MISS K. George 29' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,29.49,Missed,,,,,,,,,,,,
299,PT02M49.00S,2024-11-23T01:03:34.1Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,45,45,2024-11-23T01:03:36Z,2900000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,298.0,3.0,2.0,1.0,,,,
300,PT02M37.00S,2024-11-23T01:03:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,8.09789750328515,59.31372549019608,1610612738,45,47,2024-11-23T01:09:39Z,2910000,False,-47.0,24.0,1,left,J. Brown driving floating Jump Shot (14 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.22,Made,14.0,D. White,1628401.0,2.0,,,,,,,,
301,PT02M21.00S,2024-11-23T01:04:01.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,66.3107752956636,36.51960784313725,1610612764,45,47,2024-11-23T01:04:08Z,2920000,False,-67.0,264.0,1,right,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,27.27,Missed,,,,,,,,,,,,
302,PT02M19.00S,2024-11-23T01:04:03.2Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,45,47,2024-11-23T01:04:08Z,2930000,False,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,301.0,4.0,3.0,1.0,,,,
304,PT02M08.00S,2024-11-23T01:04:15.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,5.863994743758213,1.9607843137254901,1610612738,45,47,2024-11-23T01:04:20Z,2940000,False,240.0,3.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,,24.02,Missed,,,,,,,,,,,,
305,PT02M04.00S,2024-11-23T01:04:19.7Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,45,47,2024-11-23T01:04:20Z,2950000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,304.0,3.0,3.0,0.0,,,,
306,PT01M56.00S,2024-11-23T01:04:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,94.03745072273325,55.392156862745104,1610612764,47,47,2024-11-23T01:04:37Z,2960000,False,27.0,4.0,1,right,C. Kispert driving Layup (2 PTS),[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,2.72,Made,2.0,,,,,,,,,,,
308,PT01M38.00S,2024-11-23T01:04:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,17.427726675427067,96.07843137254902,1610612738,47,47,2024-11-23T01:04:48Z,2980000,False,-230.0,111.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,25.59,Missed,,,,,,,,,,,,
309,PT01M35.00S,2024-11-23T01:04:47.7Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612764,47,47,2024-11-23T01:04:48Z,2990000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:3),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,308.0,5.0,3.0,2.0,,,,
310,PT01M27.00S,2024-11-23T01:04:56.1Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612764,47,47,2024-11-23T01:05:02Z,3000000,False,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 201950]",1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,2.0,,,,,,,,,,,Holiday,201950.0,,
311,PT01M27.00S,2024-11-23T01:04:56.1Z,2,REGULAR,steal,,[],201950,,,1610612738,47,47,2024-11-23T01:05:02Z,3010000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
312,PT01M16.00S,2024-11-23T01:05:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628436,5.206964520367937,47.30392156862745,1610612738,47,49,2024-11-23T01:05:14Z,3020000,False,13.0,-4.0,1,left,L. Kornet cutting Layup (6 PTS) (J. Brown 4 AST),"[1628436, 1627759]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1.4,Made,6.0,J. Brown,1627759.0,4.0,,,,,,,,
314,PT01M16.00S,2024-11-23T01:05:11.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627763,,,1610612738,47,49,2024-11-23T01:05:20Z,3040000,False,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Kornet 1 FT),"[1627763, 1628436]",1610612764.0,WAS,shooting,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,201245.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
316,PT01M16.00S,2024-11-23T01:05:20.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612738,47,49,2024-11-23T01:05:51Z,3060000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M16.00S,2024-11-23T01:05:20.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612738,47,49,2024-11-23T01:05:51Z,3070000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M16.00S,2024-11-23T01:05:41.5Z,2,REGULAR,substitution,out,[],1641731,,,1610612738,47,49,2024-11-23T01:05:51Z,3080000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M16.00S,2024-11-23T01:05:41.5Z,2,REGULAR,substitution,in,[],1630557,,,1610612738,47,49,2024-11-23T01:05:51Z,3090000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M16.00S,2024-11-23T01:05:50.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628436,,,1610612738,47,49,2024-11-23T01:05:52Z,3100000,False,,,0,,MISS L. Kornet Free Throw 1 of 1,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
321,PT01M14.00S,2024-11-23T01:05:52.6Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,47,49,2024-11-23T01:05:52Z,3110000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,320.0,2.0,2.0,0.0,,,,
322,PT01M00.00S,2024-11-23T01:06:05.7Z,2,REGULAR,3pt,Jump Shot,[],1642259,74.85216819973719,85.04901960784314,1610612764,47,49,2024-11-23T01:06:10Z,3120000,False,175.0,184.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,25.4,Missed,,,,,,,,,,,,
323,PT00M57.70S,2024-11-23T01:06:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,47,49,2024-11-23T01:06:10Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,322.0,,,,,,,
325,PT00M36.40S,2024-11-23T01:06:38.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,34.247700394218136,58.08823529411765,1610612738,47,49,2024-11-23T01:12:19Z,3150000,False,-40.0,269.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,27.24,Missed,,,,,,,,,,,,
326,PT00M32.80S,2024-11-23T01:06:42.3Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,47,49,2024-11-23T01:06:45Z,3160000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,325.0,3.0,3.0,0.0,,,,
327,PT00M29.60S,2024-11-23T01:06:46.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,94.30026281208936,54.41176470588235,1610612764,49,49,2024-11-23T01:13:03Z,3170000,False,22.0,1.0,1,right,C. Kispert running Layup (4 PTS) (M. Brogdon 1 AST),"[1630557, 1627763]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,2.21,Made,4.0,M. Brogdon,1627763.0,1.0,,,,,,,,
329,PT00M08.40S,2024-11-23T01:07:10.1Z,2,REGULAR,3pt,Jump Shot,[],1627759,19.004599211563733,5.637254901960785,1610612738,49,49,2024-11-23T01:07:19Z,3190000,False,222.0,126.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,25.51,Missed,,,,,,,,,,,,
330,PT00M07.20S,2024-11-23T01:07:11.3Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612764,49,49,2024-11-23T01:13:33Z,3200000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:4),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,329.0,6.0,4.0,2.0,,,,
331,PT00M03.00S,2024-11-23T01:07:15.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,79.45137976346912,5.637254901960785,1610612764,49,49,2024-11-23T01:14:00Z,3210000,False,-222.0,141.0,1,right,MISS K. George 26' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,26.27,Missed,,,,,,,,,,,,
332,PT00M01.00S,2024-11-23T01:07:17.5Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612764,49,49,2024-11-23T01:14:00Z,3220000,False,,,0,,M. Brogdon REBOUND (Off:3 Def:4),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,331.0,7.0,4.0,3.0,,,,
333,PT00M00.50S,2024-11-23T01:07:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612764,49,49,2024-11-23T01:07:31Z,3230000,False,,,0,,D. White shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1628401, 1627763]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
335,PT00M00.50S,2024-11-23T01:07:43.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627763,,,1610612764,50,49,2024-11-23T01:07:43Z,3250000,False,,,0,,M. Brogdon Free Throw 1 of 2 (12 PTS),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
336,PT00M00.50S,2024-11-23T01:07:52.5Z,2,REGULAR,substitution,out,[],1628436,,,1610612764,50,49,2024-11-23T01:07:56Z,3260000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M00.50S,2024-11-23T01:07:52.5Z,2,REGULAR,substitution,in,[],1630202,,,1610612764,50,49,2024-11-23T01:07:56Z,3270000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M00.50S,2024-11-23T01:08:12.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627763,,,1610612764,51,49,2024-11-23T01:08:12Z,3280000,False,,,0,,M. Brogdon Free Throw 2 of 2 (13 PTS),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,
341,PT00M00.00S,2024-11-23T01:08:24.2Z,2,REGULAR,period,end,[],0,,,1610612738,51,49,2024-11-23T01:08:24Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-11-23T01:22:45.8Z,3,REGULAR,substitution,out,['startperiod'],1642273,,,1610612738,51,49,2024-11-23T01:23:22Z,3320000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-11-23T01:22:45.8Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612738,51,49,2024-11-23T01:23:22Z,3330000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-11-23T01:22:45.8Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,51,49,2024-11-23T01:23:22Z,3340000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-23T01:22:45.8Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612738,51,49,2024-11-23T01:23:22Z,3350000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
