actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
509,PT08M00.00S,2025-03-30T00:59:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1631166,,,1610612764,89,91,2025-03-30T00:59:48Z,5000000,False,,,0,,D. Timme shooting personal FOUL (2 PF) (Martin 2 FT),"[1631166, 1641798]",1610612751.0,BKN,shooting,,,Timme,D. Timme,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,2.0,0.0,Martin,1641798.0,,,,,
511,PT08M00.00S,2025-03-30T01:00:11.5Z,4,REGULAR,freethrow,1 of 2,[],1641798,,,1610612764,90,91,2025-03-30T01:00:11Z,5020000,False,,,0,,J. Martin Free Throw 1 of 2 (10 PTS),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
512,PT08M00.00S,2025-03-30T01:00:25.4Z,4,REGULAR,freethrow,2 of 2,[],1641798,,,1610612764,91,91,2025-03-30T01:00:25Z,5030000,False,,,0,,J. Martin Free Throw 2 of 2 (11 PTS),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
513,PT07M38.00S,2025-03-30T01:00:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,87.99277266754271,62.745098039215684,1610612751,91,91,2025-03-30T01:00:56Z,5040000,False,64.0,60.0,1,right,MISS T. Watford 8' driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,8.78,Missed,,,,,,,,,,,,,,,,,,
514,PT07M36.00S,2025-03-30T01:00:53.8Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,91,91,2025-03-30T01:00:53Z,5050000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:6),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,,,513.0,6.0,6.0,0.0,,,,,,,,,,,,,,
515,PT07M21.00S,2025-03-30T01:01:08.8Z,4,REGULAR,3pt,Jump Shot,[],1642358,35.8245729303548,17.401960784313726,1610612764,91,91,2025-03-30T01:01:12Z,5060000,False,163.0,284.0,1,left,MISS A. Johnson 32' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,32.77,Missed,,,,,,,,,,,,,,,,,,
516,PT07M19.00S,2025-03-30T01:01:10.8Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,91,91,2025-03-30T01:01:12Z,5070000,False,,,0,,J. Wilson REBOUND (Off:2 Def:5),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,515.0,7.0,5.0,2.0,,,,,,,,,,,,,,
517,PT07M15.00S,2025-03-30T01:01:16.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641721,80.76544021024968,95.09803921568627,1610612751,91,91,2025-03-30T01:07:32Z,5080000,False,225.0,128.0,1,right,MISS M. Lewis 25' running 3PT,[1641721],1610612751.0,BKN,running,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
518,PT07M10.00S,2025-03-30T01:01:21.2Z,4,REGULAR,rebound,offensive,[],1631166,,,1610612751,91,91,2025-03-30T01:01:23Z,5090000,False,,,0,,D. Timme REBOUND (Off:2 Def:3),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Right Center,,,517.0,5.0,3.0,2.0,,,,,,,,,,,,,,
519,PT07M09.00S,2025-03-30T01:01:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631166,94.1688567674113,55.14705882352941,1610612751,91,93,2025-03-30T01:01:25Z,5100000,False,26.0,2.0,1,right,D. Timme reverse Layup (17 PTS),[1631166],1610612751.0,BKN,reverse,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,17.0,,,,,,,,,,,,,
520,PT06M54.00S,2025-03-30T01:01:39.1Z,4,REGULAR,foul,personal,[],1641721,,,1610612764,91,93,2025-03-30T01:01:45Z,5110000,False,,,0,,M. Lewis personal FOUL (3 PF),"[1641721, 1641732]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Center,,,,,,,,1628481.0,,,,3.0,0.0,Jones,1641732.0,,,,,
522,PT06M54.00S,2025-03-30T01:01:48.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,91,93,2025-03-30T01:01:48Z,5130000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,out,[],1630570,,,1610612764,91,93,2025-03-30T01:04:20Z,5140000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,out,[],1630592,,,1610612764,91,93,2025-03-30T01:04:20Z,5150000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,out,[],1631166,,,1610612764,91,93,2025-03-30T01:04:20Z,5160000,False,,,0,,SUB out: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,out,[],1641721,,,1610612764,91,93,2025-03-30T01:04:20Z,5170000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,out,[],1641727,,,1610612764,91,93,2025-03-30T01:04:20Z,5180000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,in,[],1631213,,,1610612764,91,93,2025-03-30T01:04:20Z,5190000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,in,[],1629661,,,1610612764,91,93,2025-03-30T01:04:20Z,5200000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,in,[],1630553,,,1610612764,91,93,2025-03-30T01:04:20Z,5210000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,in,[],1630533,,,1610612764,91,93,2025-03-30T01:04:20Z,5220000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M54.00S,2025-03-30T01:01:51.2Z,4,REGULAR,substitution,in,[],1641730,,,1610612764,91,93,2025-03-30T01:04:20Z,5230000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M48.00S,2025-03-30T01:04:53.1Z,4,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612764,91,93,2025-03-30T01:04:58Z,5240000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630553, 1642358]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,2.0,0.0,Johnson,1642358.0,,,,,
535,PT06M48.00S,2025-03-30T01:05:22.2Z,4,REGULAR,freethrow,1 of 2,[],1642358,,,1610612764,92,93,2025-03-30T01:05:22Z,5260000,False,,,0,,A. Johnson Free Throw 1 of 2 (7 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
536,PT06M48.00S,2025-03-30T01:05:37.5Z,4,REGULAR,freethrow,2 of 2,[],1642358,,,1610612764,93,93,2025-03-30T01:05:37Z,5270000,False,,,0,,A. Johnson Free Throw 2 of 2 (8 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
537,PT06M23.00S,2025-03-30T01:06:04.0Z,4,REGULAR,3pt,Jump Shot,[],1641730,68.9388961892247,22.794117647058822,1610612751,93,96,2025-03-30T01:09:45Z,5280000,False,-136.0,239.0,1,right,N. Clowney 27' 3PT  (6 PTS) (C. Johnson 5 AST),"[1641730, 1629661]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,27.54,Made,,,,,6.0,,,,,,,,,C. Johnson,1629661.0,5.0,,
539,PT06M02.00S,2025-03-30T01:06:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,8.229303547963205,57.107843137254896,1610612764,93,96,2025-03-30T01:06:30Z,5300000,False,-36.0,25.0,1,left,MISS T. Vukcevic reverse Layup,[1641774],1610612764.0,WAS,reverse,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
540,PT05M59.00S,2025-03-30T01:06:28.7Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,93,96,2025-03-30T01:06:30Z,5310000,False,,,0,,C. Johnson REBOUND (Off:2 Def:7),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,539.0,9.0,7.0,2.0,,,,,,,,,,,,,,
541,PT05M56.00S,2025-03-30T01:06:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641730,92.32917214191852,48.03921568627451,1610612751,93,98,2025-03-30T01:06:39Z,5320000,False,-10.0,20.0,1,right,N. Clowney running Layup (8 PTS) (C. Johnson 6 AST),"[1641730, 1629661]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,8.0,,,,,,,,,C. Johnson,1629661.0,6.0,,
543,PT05M37.00S,2025-03-30T01:06:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,4.681340341655716,59.31372549019608,1610612764,95,98,2025-03-30T01:06:54Z,5340000,False,-47.0,-8.0,1,left,A. Johnson driving Layup (10 PTS),[1642358],1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,10.0,,,,,,,,,,,,,
544,PT05M16.00S,2025-03-30T01:07:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.11760840998686,45.588235294117645,1610612751,95,100,2025-03-30T01:07:15Z,5350000,False,-22.0,12.0,1,right,C. Johnson driving Layup (18 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,18.0,,,,,,,,,,,,,
545,PT04M58.00S,2025-03-30T01:07:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641798,6.783837056504599,57.35294117647059,1610612764,95,100,2025-03-30T01:07:32Z,5360000,False,-37.0,11.0,1,left,MISS J. Martin driving Layup,[1641798],1610612764.0,WAS,driving,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
546,PT04M56.00S,2025-03-30T01:07:31.1Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,95,100,2025-03-30T01:07:32Z,5370000,False,,,0,,T. Martin REBOUND (Off:2 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,545.0,5.0,3.0,2.0,,,,,,,,,,,,,,
547,PT04M39.00S,2025-03-30T01:07:51.2Z,4,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612751,95,100,2025-03-30T01:08:15Z,5380000,False,,,0,,A. Johnson shooting personal FOUL (1 PF) (Martin 2 FT),"[1642358, 1631213]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,1.0,0.0,Martin,1631213.0,,,,,
549,PT04M39.00S,2025-03-30T01:08:27.3Z,4,REGULAR,freethrow,1 of 2,[],1631213,,,1610612751,95,101,2025-03-30T01:08:27Z,5400000,False,,,0,,T. Martin Free Throw 1 of 2 (15 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
550,PT04M39.00S,2025-03-30T01:08:27.3Z,4,REGULAR,freethrow,2 of 2,[],1631213,,,1610612751,95,101,2025-03-30T01:08:51Z,5410000,False,,,0,,MISS T. Martin Free Throw 2 of 2,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
551,PT04M39.00S,2025-03-30T01:08:27.3Z,4,REGULAR,rebound,defensive,[],1641798,,,1610612764,95,101,2025-03-30T01:08:51Z,5420000,False,,,0,,J. Martin REBOUND (Off:2 Def:3),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,550.0,5.0,3.0,2.0,,,,,,,,,,,,,,
552,PT04M18.00S,2025-03-30T01:09:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641798,7.30946123521682,52.69607843137255,1610612764,97,101,2025-03-30T01:09:10Z,5430000,False,-13.0,16.0,1,left,J. Martin driving Layup (13 PTS) (C. Jones 3 AST),"[1641798, 1641732]",1610612764.0,WAS,driving,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,13.0,,,,,,,,,C. Jones,1641732.0,3.0,,
554,PT04M09.00S,2025-03-30T01:09:15.1Z,4,REGULAR,3pt,Jump Shot,[],1641730,68.80749014454665,27.450980392156865,1610612751,97,104,2025-03-30T01:09:18Z,5450000,False,-113.0,241.0,1,right,N. Clowney 26' 3PT  (11 PTS) (C. Johnson 7 AST),"[1641730, 1629661]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,11.0,,,,,,,,,C. Johnson,1629661.0,7.0,,
556,PT03M49.00S,2025-03-30T01:09:36.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642358,8.623521681997373,35.294117647058826,1610612764,97,104,2025-03-30T01:09:40Z,5470000,False,74.0,29.0,1,left,MISS A. Johnson 7' driving bank Shot,[1642358],1610612764.0,WAS,driving bank,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
557,PT03M45.00S,2025-03-30T01:09:40.5Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,97,104,2025-03-30T01:09:40Z,5480000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,556.0,5.0,4.0,1.0,,,,,,,,,,,,,,
558,PT03M42.00S,2025-03-30T01:09:46.8Z,4,REGULAR,foul,offensive,[],1630553,,,1610612751,97,104,2025-03-30T01:09:51Z,5490000,False,,,0,,K. Johnson charge offensive FOUL (3 PF),"[1630553, 1641732]",1610612751.0,BKN,charge,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,3.0,0.0,Jones,1641732.0,,,,,
560,PT03M42.00S,2025-03-30T01:09:46.8Z,4,REGULAR,turnover,offensive foul,[],1630553,,,1610612751,97,104,2025-03-30T01:09:46Z,5510000,False,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,1.0,,,,,,,,,,,
561,PT03M31.00S,2025-03-30T01:10:18.7Z,4,REGULAR,turnover,out-of-bounds,[],1642358,,,1610612764,97,104,2025-03-30T01:10:25Z,5520000,False,,,0,,A. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1642358],1610612764.0,WAS,bad pass,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,1628481.0,2.0,,,,,,,,,,,
562,PT03M21.00S,2025-03-30T01:10:34.3Z,4,REGULAR,foul,personal,[],1641732,,,1610612751,97,104,2025-03-30T01:10:55Z,5530000,False,,,0,,C. Jones personal FOUL (2 PF),"[1641732, 1629661]",1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,2.0,0.0,Johnson,1629661.0,,,,,
565,PT03M21.00S,2025-03-30T01:11:40.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,97,104,2025-03-30T01:11:40Z,5560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M21.00S,2025-03-30T01:12:45.4Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,97,104,2025-03-30T01:14:30Z,5570000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M21.00S,2025-03-30T01:12:45.4Z,4,REGULAR,substitution,in,[],1630570,,,1610612751,97,104,2025-03-30T01:14:30Z,5580000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M18.00S,2025-03-30T01:14:55.6Z,4,REGULAR,foul,personal,['2freethrow'],1641732,,,1610612751,97,104,2025-03-30T01:15:00Z,5590000,False,,,0,,C. Jones shooting personal FOUL (3 PF) (Clowney 2 FT),"[1641732, 1641730]",1610612764.0,WAS,shooting,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,3.0,0.0,Clowney,1641730.0,,,,,
570,PT03M18.00S,2025-03-30T01:15:22.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641730,,,1610612751,97,105,2025-03-30T01:15:22Z,5610000,False,,,0,,N. Clowney Free Throw 1 of 2 (12 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
571,PT03M18.00S,2025-03-30T01:15:41.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641730,,,1610612751,97,106,2025-03-30T01:15:41Z,5620000,False,,,0,,N. Clowney Free Throw 2 of 2 (13 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
572,PT03M05.00S,2025-03-30T01:15:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,5.995400788436268,49.26470588235294,1610612764,99,106,2025-03-30T01:16:01Z,5630000,False,4.0,4.0,1,left,A. Johnson driving reverse Layup (12 PTS),[1642358],1610612764.0,WAS,driving reverse,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,12.0,,,,,,,,,,,,,
573,PT02M58.00S,2025-03-30T01:16:07.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,99,106,2025-03-30T01:16:07Z,5640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M58.00S,2025-03-30T01:16:09.0Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,99,106,2025-03-30T01:17:22Z,5650000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M58.00S,2025-03-30T01:16:09.0Z,4,REGULAR,substitution,in,[],1631166,,,1610612751,99,106,2025-03-30T01:17:22Z,5660000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M42.00S,2025-03-30T01:17:48.9Z,4,REGULAR,2pt,Jump Shot,[],1630570,91.14651773981603,25.0,1610612751,99,106,2025-03-30T01:18:57Z,5670000,False,-125.0,31.0,1,right,MISS T. Watford 12' turnaround fadeaway Shot,[1630570],1610612751.0,BKN,turnaround fadeaway,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,,
577,PT02M40.00S,2025-03-30T01:17:50.9Z,4,REGULAR,rebound,offensive,[],1631166,,,1610612751,99,106,2025-03-30T01:17:54Z,5680000,False,,,0,,D. Timme REBOUND (Off:3 Def:3),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Mid-Range,8-16 Left,,,576.0,6.0,3.0,3.0,,,,,,,,,,,,,,
578,PT02M32.00S,2025-03-30T01:17:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631213,91.67214191852825,45.588235294117645,1610612751,99,108,2025-03-30T01:18:03Z,5690000,False,-22.0,26.0,1,right,T. Martin driving Layup (17 PTS),[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,17.0,,,,,,,,,,,,,
579,PT02M10.00S,2025-03-30T01:18:21.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642358,6.783837056504599,53.92156862745098,1610612764,101,108,2025-03-30T01:18:26Z,5700000,False,-20.0,11.0,1,left,A. Johnson reverse DUNK (14 PTS) (J. Martin 3 AST),"[1642358, 1641798]",1610612764.0,WAS,reverse,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,14.0,,,,,,,,,J. Martin,1641798.0,3.0,,
581,PT01M51.00S,2025-03-30T01:18:39.0Z,4,REGULAR,turnover,bad pass,[],1631213,,,1610612751,101,108,2025-03-30T01:18:46Z,5720000,False,,,0,,T. Martin bad pass TURNOVER (1 TO),"[1631213, 1641732]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,,,Jones,1641732.0
582,PT01M51.00S,2025-03-30T01:18:39.0Z,4,REGULAR,steal,,[],1641732,,,1610612764,101,108,2025-03-30T01:18:46Z,5730000,False,,,0,,C. Jones STEAL (2 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
583,PT01M51.00S,2025-03-30T01:18:47.2Z,4,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612764,101,108,2025-03-30T01:18:53Z,5740000,False,,,0,,K. Johnson shooting personal FOUL (4 PF) (Jones 2 FT),"[1630553, 1641732]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,4.0,0.0,Jones,1641732.0,,,,,
585,PT01M51.00S,2025-03-30T01:19:20.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641732,,,1610612764,101,108,2025-03-30T01:19:20Z,5760000,False,,,0,,MISS C. Jones Free Throw 1 of 2,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT01M51.00S,2025-03-30T01:19:20.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,101,108,2025-03-30T01:19:20Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT01M51.00S,2025-03-30T01:19:38.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641732,,,1610612764,102,108,2025-03-30T01:19:38Z,5780000,False,,,0,,C. Jones Free Throw 2 of 2 (16 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
588,PT01M38.00S,2025-03-30T01:19:59.7Z,4,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612751,102,108,2025-03-30T01:20:04Z,5790000,False,,,0,,T. Watford lost ball out-of-bounds TURNOVER (4 TO),[1630570],1610612751.0,BKN,lost ball,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628481.0,4.0,,,,,,,,,,,
589,PT01M27.00S,2025-03-30T01:20:15.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642358,31.750985545335087,19.362745098039216,1610612764,105,108,2025-03-30T01:22:37Z,5800000,False,153.0,246.0,1,left,A. Johnson 28' 3PT pullup (17 PTS),[1642358],1610612764.0,WAS,pullup,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,28.98,Made,,,,,17.0,,,,,,,,,,,,,
590,PT01M18.00S,2025-03-30T01:20:27.6Z,4,REGULAR,turnover,lost ball,[],1630553,,,1610612751,105,108,2025-03-30T02:53:09Z,5810000,False,,,0,,K. Johnson lost ball TURNOVER (2 TO),"[1630553, 1641732]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Jones,1641732.0
591,PT01M18.00S,2025-03-30T01:20:27.6Z,4,REGULAR,steal,,[],1641732,,,1610612764,105,108,2025-03-30T01:20:30Z,5820000,False,,,0,,C. Jones STEAL (3 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
592,PT01M16.00S,2025-03-30T01:20:31.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612764,105,108,2025-03-30T01:20:53Z,5830000,False,,,0,,T. Watford shooting personal FOUL (2 PF) (Jones 2 FT),"[1630570, 1641732]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,1628481.0,,,,2.0,0.0,Jones,1641732.0,,,,,
594,PT01M16.00S,2025-03-30T01:21:29.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641732,,,1610612764,106,108,2025-03-30T01:24:22Z,5850000,False,,,0,,C. Jones Free Throw 1 of 2 (17 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
