actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
516,PT02M40.00S,2025-01-31T01:49:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630559,67.88764783180025,12.254901960784313,1610612747,66,100,2025-01-31T01:49:19Z,5070000,False,-189.0,249.0,1,right,A. Reaves 31' 3PT  (16 PTS) (T. Jemison III 1 AST),"[1630559, 1641998]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Made,16.0,31.27,,,,,,T. Jemison III,1641998.0,1.0,,,,
518,PT02M26.00S,2025-01-31T01:49:26.8Z,3,REGULAR,3pt,Jump Shot,[],1630551,18.873193166885677,96.56862745098039,1610612764,66,100,2025-01-31T01:49:32Z,5090000,False,-233.0,125.0,1,left,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.42,,,,,,,,,,,,
519,PT02M24.00S,2025-01-31T01:49:31.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,66,100,2025-01-31T01:49:31Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,518.0,,,,,,,,,,,
521,PT02M17.00S,2025-01-31T01:49:56.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626158,7.046649145860711,52.450980392156865,1610612764,68,100,2025-01-31T01:50:00Z,5120000,False,-12.0,14.0,1,left,R. Holmes alley-oop DUNK (6 PTS) (J. Butler 1 AST),"[1626158, 1630215]",1610612764.0,WAS,alley-oop,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.84,,,,,,J. Butler,1630215.0,1.0,,,,
525,PT01M58.00S,2025-01-31T01:50:30.7Z,3,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612747,68,100,2025-01-31T01:50:35Z,5160000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (Reaves 2 FT),"[1630215, 1630559]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,201638.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
527,PT01M58.00S,2025-01-31T01:50:42.4Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,68,100,2025-01-31T01:50:42Z,5180000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
528,PT01M58.00S,2025-01-31T01:50:42.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,68,100,2025-01-31T01:50:42Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,
529,PT01M58.00S,2025-01-31T01:50:55.9Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,68,101,2025-01-31T01:50:55Z,5200000,False,,,0,,A. Reaves Free Throw 2 of 2 (17 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
530,PT01M34.00S,2025-01-31T01:51:20.9Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612764,68,101,2025-01-31T01:51:25Z,5210000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 1629020]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Vanderbilt,1629020.0
531,PT01M34.00S,2025-01-31T01:51:20.9Z,3,REGULAR,steal,,[],1629020,,,1610612747,68,101,2025-01-31T01:51:22Z,5220000,False,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
532,PT01M25.00S,2025-01-31T01:51:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,92.06636005256242,41.17647058823529,1610612747,68,101,2025-01-31T01:51:33Z,5230000,False,-44.0,22.0,1,right,MISS J. Vanderbilt cutting Layup,[1629020],1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.93,,,,,,,,,,,,
533,PT01M23.00S,2025-01-31T01:51:31.6Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,68,101,2025-01-31T01:51:33Z,5240000,False,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,532.0,5.0,4.0,1.0,,,,,,,,
534,PT01M22.00S,2025-01-31T01:51:36.0Z,3,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612764,68,101,2025-01-31T01:51:43Z,5250000,False,,,0,,R. Holmes bad pass out-of-bounds TURNOVER (1 TO),[1626158],1610612764.0,WAS,bad pass,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,201638.0,,,,,,,,,,,,1.0,,,,,,,
535,PT01M08.00S,2025-01-31T01:51:57.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,69.72733245729303,21.07843137254902,1610612747,68,101,2025-01-31T01:52:03Z,5260000,False,-145.0,232.0,1,right,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.35,,,,,,,,,,,,
537,PT01M03.00S,2025-01-31T01:52:02.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612747,68,101,2025-01-31T01:52:03Z,5280000,False,,,0,,J. Vanderbilt REBOUND (Off:3 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,535.0,4.0,1.0,3.0,,,,,,,,
538,PT01M03.00S,2025-01-31T01:52:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612747,68,101,2025-01-31T01:52:10Z,5290000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Knecht 2 FT),"[1630557, 1642261]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,2.0,0.0,Knecht,1642261.0,,,,,,,,,,,,,,,
540,PT01M03.00S,2025-01-31T01:52:33.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642261,,,1610612747,68,102,2025-01-31T01:52:33Z,5310000,False,,,0,,D. Knecht Free Throw 1 of 2 (1 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
541,PT01M03.00S,2025-01-31T01:52:51.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642261,,,1610612747,68,103,2025-01-31T01:52:51Z,5320000,False,,,0,,D. Knecht Free Throw 2 of 2 (2 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
542,PT00M47.50S,2025-01-31T01:53:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,10.068988173455978,44.6078431372549,1610612764,68,103,2025-01-31T01:54:34Z,5330000,False,27.0,42.0,1,left,MISS J. Butler driving finger roll Layup,[1630215],1610612764.0,WAS,driving finger roll,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.0,,,,,,,,,,,,
543,PT00M45.70S,2025-01-31T01:53:10.2Z,3,REGULAR,rebound,defensive,[],1641998,,,1610612747,68,103,2025-01-31T01:53:11Z,5340000,False,,,0,,T. Jemison III REBOUND (Off:1 Def:4),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,542.0,5.0,4.0,1.0,,,,,,,,
544,PT00M37.20S,2025-01-31T01:53:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,87.86136662286465,50.245098039215684,1610612747,68,103,2025-01-31T01:53:24Z,5350000,False,1.0,62.0,1,right,MISS T. Jemison III 6' cutting Layup - blocked,"[1641998, 1626158]",1610612747.0,LAL,cutting,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.16,,,,,,,,,Holmes,1626158.0,,
545,PT00M37.20S,2025-01-31T01:53:18.7Z,3,REGULAR,block,,[],1626158,,,1610612747,68,103,2025-01-31T01:53:20Z,5360000,False,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT00M36.70S,2025-01-31T01:53:19.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612747,68,103,2025-01-31T01:53:24Z,5370000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,544.0,5.0,1.0,4.0,,,,,,,,
548,PT00M36.70S,2025-01-31T01:53:28.0Z,3,REGULAR,foul,offensive,['inpenalty'],1641998,,,1610612747,68,103,2025-01-31T01:54:30Z,5390000,False,,,0,,T. Jemison III offensive FOUL (3 PF),"[1641998, 1626158]",1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,1830.0,3.0,0.0,Holmes,1626158.0,,,,,,,,,,,,,,,
551,PT00M36.70S,2025-01-31T01:53:28.0Z,3,REGULAR,turnover,offensive foul,[],1641998,,,1610612747,68,103,2025-01-31T01:53:28Z,5405000,False,,,0,,T. Jemison III offensive foul TURNOVER (1 TO),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,1.0,,,,,,,
550,PT00M12.40S,2025-01-31T01:54:09.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642267,19.004599211563733,38.48039215686275,1610612764,70,103,2025-01-31T01:55:22Z,5410000,False,58.0,126.0,1,left,B. Carrington 13' driving floating Jump Shot (2 PTS),[1642267],1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,13.86,,,,,,,,,,,,
552,PT00M01.50S,2025-01-31T01:54:32.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612747,70,103,2025-01-31T01:54:39Z,5420000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Milton 2 FT),"[1642267, 1629003]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,201638.0,2.0,0.0,Milton,1629003.0,,,,,,,,,,,,,,,
554,PT00M01.50S,2025-01-31T01:54:39.7Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612747,70,104,2025-01-31T01:54:39Z,5440000,False,,,0,,S. Milton Free Throw 1 of 2 (10 PTS),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
555,PT00M01.50S,2025-01-31T01:54:53.0Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612747,70,105,2025-01-31T01:54:53Z,5450000,False,,,0,,S. Milton Free Throw 2 of 2 (11 PTS),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
556,PT00M00.00S,2025-01-31T01:54:57.8Z,3,REGULAR,period,end,[],0,,,1610612764,70,105,2025-01-31T01:54:57Z,5460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,out,['startperiod'],1626158,,,1610612764,70,105,2025-01-31T01:57:33Z,5470000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,70,105,2025-01-31T01:57:33Z,5480000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,out,['startperiod'],1630559,,,1610612764,70,105,2025-01-31T01:57:33Z,5490000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,in,['startperiod'],1642273,,,1610612764,70,105,2025-01-31T01:57:33Z,5500000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,70,105,2025-01-31T01:57:33Z,5510000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2025-01-31T01:55:05.7Z,4,REGULAR,substitution,in,['startperiod'],1642355,,,1610612764,70,105,2025-01-31T01:57:33Z,5520000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-01-31T01:57:39.4Z,4,REGULAR,period,start,[],0,,,1610612747,70,105,2025-01-31T01:57:39Z,5530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT11M36.00S,2025-01-31T01:58:02.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641998,89.17542706964521,49.01960784313725,1610612747,70,105,2025-01-31T01:58:27Z,5540000,False,-5.0,49.0,1,right,MISS T. Jemison III turnaround Hook,[1641998],1610612747.0,LAL,turnaround,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.95,,,,,,,,,,,,
565,PT11M35.00S,2025-01-31T01:58:03.5Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,70,105,2025-01-31T01:58:40Z,5550000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,564.0,1.0,1.0,0.0,,,,,,,,
602,PT11M25.00S,2025-01-31T01:58:16.6Z,4,REGULAR,turnover,lost ball,[],1630551,,,1610612764,70,105,2025-01-31T02:07:39Z,5575000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630551, 1629020]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,,,Vanderbilt,1629020.0
603,PT11M25.00S,2025-01-31T01:58:16.6Z,4,REGULAR,steal,,[],1629020,,,1610612747,70,105,2025-01-31T02:07:39Z,5577500,False,,,0,,J. Vanderbilt STEAL (4 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT11M19.00S,2025-01-31T01:58:20.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642261,82.7365308804205,96.81372549019608,1610612747,70,108,2025-01-31T02:07:39Z,5580000,False,234.0,110.0,1,right,D. Knecht 25' 3PT running (5 PTS) (S. Milton 3 AST),"[1642261, 1629003]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.86,,,,,,S. Milton,1629003.0,3.0,,,,
570,PT11M00.00S,2025-01-31T01:58:38.7Z,4,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,70,108,2025-01-31T01:58:52Z,5600000,False,,,0,,T. Vukcevic bad pass out-of-bounds TURNOVER (1 TO),[1641774],1610612764.0,WAS,bad pass,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,,
572,PT10M52.00S,2025-01-31T01:59:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642355,91.80354796320631,57.59803921568627,1610612747,70,108,2025-01-31T01:59:09Z,5620000,False,38.0,25.0,1,right,MISS B. James driving Layup,[1642355],1610612747.0,LAL,driving,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.52,,,,,,,,,,,,
573,PT10M49.00S,2025-01-31T01:59:08.8Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,70,108,2025-01-31T01:59:09Z,5630000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,572.0,3.0,3.0,0.0,,,,,,,,
574,PT10M45.00S,2025-01-31T01:59:12.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630551,6.258212877792378,48.03921568627451,1610612764,72,108,2025-01-31T02:00:35Z,5640000,False,10.0,6.0,1,left,J. Champagnie running Layup (4 PTS) (T. Vukcevic 1 AST),"[1630551, 1641774]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.17,,,,,,T. Vukcevic,1641774.0,1.0,,,,
576,PT10M18.00S,2025-01-31T01:59:39.3Z,4,REGULAR,2pt,Jump Shot,[],1642261,97.05978975032852,11.27450980392157,1610612747,72,108,2025-01-31T01:59:44Z,5660000,False,-194.0,-25.0,1,right,MISS D. Knecht 19' step back Shot,[1642261],1610612747.0,LAL,step back,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Left,,,,,,Missed,,19.52,,,,,,,,,,,,
577,PT10M16.00S,2025-01-31T01:59:41.3Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,72,108,2025-01-31T01:59:44Z,5670000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,576.0,1.0,1.0,0.0,,,,,,,,
578,PT10M10.00S,2025-01-31T01:59:47.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,16.90210249671485,94.36274509803921,1610612764,75,108,2025-01-31T02:01:13Z,5680000,False,-222.0,106.0,1,left,K. George 24' 3PT running (6 PTS) (B. Carrington 6 AST),"[1642273, 1642267]",1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,24.6,,,,,,B. Carrington,1642267.0,6.0,,,,
580,PT10M09.00S,2025-01-31T01:59:54.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,75,108,2025-01-31T01:59:54Z,5700000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT10M09.00S,2025-01-31T01:59:55.8Z,4,REGULAR,substitution,out,[],1630215,,,1610612747,75,108,2025-01-31T02:02:39Z,5710000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT10M09.00S,2025-01-31T01:59:55.8Z,4,REGULAR,substitution,in,[],1631098,,,1610612747,75,108,2025-01-31T02:02:39Z,5720000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M57.00S,2025-01-31T02:03:03.8Z,4,REGULAR,foul,offensive,[],1641998,,,1610612747,75,108,2025-01-31T02:03:13Z,5730000,False,,,0,,T. Jemison III charge offensive FOUL (4 PF),"[1641998, 1641774]",1610612747.0,LAL,charge,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,201638.0,4.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
585,PT09M57.00S,2025-01-31T02:03:03.8Z,4,REGULAR,turnover,offensive foul,[],1641998,,,1610612747,75,108,2025-01-31T02:03:03Z,5750000,False,,,0,,T. Jemison III offensive foul TURNOVER (2 TO),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,2.0,,,,,,,
586,PT09M32.00S,2025-01-31T02:03:49.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,3.892904073587385,5.637254901960785,1610612764,75,108,2025-01-31T02:08:10Z,5760000,False,222.0,-16.0,1,left,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.24,,,,,,,,,,,,
587,PT09M32.00S,2025-01-31T02:03:49.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,75,108,2025-01-31T02:05:06Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,586.0,,,,,,,,,,,
592,PT09M32.00S,2025-01-31T02:03:58.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,75,108,2025-01-31T02:05:08Z,5775000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Center,1830.0,,,,,,,,,,,,,,,,,,,
590,PT09M09.00S,2025-01-31T02:04:37.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,79.97700394218134,48.77450980392157,1610612747,75,110,2025-01-31T02:05:08Z,5790000,False,-6.0,136.0,1,right,S. Milton 13' pullup Jump Shot (13 PTS),[1629003],1610612747.0,LAL,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,13.58,,,,,,,,,,,,
591,PT09M09.00S,2025-01-31T02:04:39.8Z,4,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612747,75,110,2025-01-31T02:04:46Z,5800000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Milton 1 FT),"[1630551, 1629003]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,1830.0,2.0,0.0,Milton,1629003.0,,,,,,,,,,,,,,,
594,PT09M09.00S,2025-01-31T02:05:03.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629003,,,1610612747,75,111,2025-01-31T02:05:08Z,5820000,False,,,0,,S. Milton Free Throw 1 of 1 (14 PTS),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
595,PT08M58.00S,2025-01-31T02:05:13.5Z,4,REGULAR,3pt,Jump Shot,[],1641774,32.14520367936925,56.86274509803921,1610612764,75,111,2025-01-31T02:05:17Z,5830000,False,-34.0,250.0,1,left,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.2,,,,,,,,,,,,
596,PT08M54.00S,2025-01-31T02:05:17.5Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612747,75,111,2025-01-31T02:05:17Z,5840000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,595.0,6.0,2.0,4.0,,,,,,,,
597,PT08M45.00S,2025-01-31T02:05:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,79.97700394218134,46.81372549019608,1610612747,75,113,2025-01-31T02:05:30Z,5850000,False,-16.0,136.0,1,right,S. Milton 13' pullup Jump Shot (16 PTS),[1629003],1610612747.0,LAL,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,13.66,,,,,,,,,,,,
598,PT08M31.00S,2025-01-31T02:05:40.8Z,4,REGULAR,turnover,lost ball,[],1641774,,,1610612764,75,113,2025-01-31T02:05:49Z,5860000,False,,,0,,T. Vukcevic lost ball TURNOVER (2 TO),"[1641774, 1629003]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Milton,1629003.0
599,PT08M31.00S,2025-01-31T02:05:40.8Z,4,REGULAR,steal,,[],1629003,,,1610612747,75,113,2025-01-31T02:05:42Z,5870000,False,,,0,,S. Milton STEAL (2 STL),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
600,PT08M29.00S,2025-01-31T02:05:43.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629003,94.69448094612353,54.90196078431373,1610612747,75,115,2025-01-31T02:06:08Z,5880000,False,25.0,-3.0,1,right,S. Milton running finger roll Layup (18 PTS),[1629003],1610612747.0,LAL,running finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,2.46,,,,,,,,,,,,
601,PT08M29.00S,2025-01-31T02:05:48.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,75,115,2025-01-31T02:05:48Z,5890000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M29.00S,2025-01-31T02:05:51.4Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,75,115,2025-01-31T02:08:30Z,5900000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT08M29.00S,2025-01-31T02:05:51.4Z,4,REGULAR,substitution,in,[],1630215,,,1610612764,75,115,2025-01-31T02:08:30Z,5910000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M16.00S,2025-01-31T02:08:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,12.302890932982917,34.80392156862745,1610612764,75,115,2025-01-31T02:08:58Z,5920000,False,76.0,63.0,1,left,MISS T. Vukcevic 9' floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,9.88,,,,,,,,,,,,
