actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
417,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,out,[],1627763,,,1610612764,62,81,2024-12-06T01:40:36Z,4060000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,out,[],202691,,,1610612764,62,81,2024-12-06T01:40:36Z,4070000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,out,[],1641726,,,1610612764,62,81,2024-12-06T01:40:36Z,4080000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,in,[],1642267,,,1610612764,62,81,2024-12-06T01:40:36Z,4090000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,in,[],1629656,,,1610612764,62,81,2024-12-06T01:40:36Z,4100000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M11.00S,2024-12-06T01:34:51.5Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,62,81,2024-12-06T01:40:36Z,4110000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M11.00S,2024-12-06T01:35:10.1Z,3,REGULAR,jumpball,recovered,[],1629673,,,1610612764,62,81,2024-12-06T01:35:10Z,4120000,False,,,0,,Jump Ball A. Sarr vs. D. Gafford: Tip to J. Poole,"[1629673, 1642259, 1629655]",1610612764.0,WAS,challenge,J. Poole,1629673.0,Poole,J. Poole,Sarr,1642259.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
426,PT05M57.00S,2024-12-06T01:35:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.492115637319317,50.0,1610612764,64,81,2024-12-06T01:39:38Z,4150000,False,0.0,27.0,1,left,J. Poole driving finger roll Layup (11 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,11.0,,,,,,,,,,,,,
427,PT05M33.00S,2024-12-06T01:35:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.12417871222075,65.68627450980392,1610612742,64,83,2024-12-06T01:42:39Z,4160000,False,78.0,59.0,1,right,L. Dončić 9' turnaround fadeaway Jump Shot (19 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,9.82,Made,,,,,19.0,,,,,,,,,,,,,
428,PT05M20.00S,2024-12-06T01:35:56.2Z,3,REGULAR,foul,personal,[],1629656,,,1610612764,64,83,2024-12-06T01:36:06Z,4170000,False,,,0,,Q. Grimes personal FOUL (3 PF),"[1629656, 1629673]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Center,,,,,,,,201639.0,,,,3.0,0.0,Poole,1629673.0,,,,,
430,PT05M11.00S,2024-12-06T01:36:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,19.004599211563733,35.53921568627451,1610612764,66,83,2024-12-06T01:36:35Z,4190000,False,72.0,126.0,1,left,C. Carrington 14' fadeaway Jump Shot (9 PTS),[1642267],1610612764.0,WAS,fadeaway,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,14.54,Made,,,,,9.0,,,,,,,,,,,,,
431,PT04M56.00S,2024-12-06T01:36:45.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,64.47109067017082,47.794117647058826,1610612742,66,83,2024-12-06T01:36:50Z,4200000,False,-11.0,281.0,1,right,MISS L. Dončić 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,28.17,Missed,,,,,,,,,,,,,,,,,,
432,PT04M53.00S,2024-12-06T01:36:48.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,66,83,2024-12-06T01:36:50Z,4210000,False,,,0,,A. Sarr REBOUND (Off:3 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,431.0,7.0,4.0,3.0,,,,,,,,,,,,,,
434,PT04M45.00S,2024-12-06T01:36:56.9Z,3,REGULAR,3pt,Jump Shot,[],1642259,33.85348226018397,53.18627450980392,1610612764,69,83,2024-12-06T01:37:01Z,4230000,False,-16.0,266.0,1,left,A. Sarr 26' 3PT  (9 PTS) (J. Poole 7 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.62,Made,,,,,9.0,,,,,,,,,J. Poole,1629673.0,7.0,,
436,PT04M31.00S,2024-12-06T01:37:11.7Z,3,REGULAR,2pt,Jump Shot,[],202681,82.47371879106439,29.65686274509804,1610612742,69,85,2024-12-06T01:37:16Z,4250000,False,-102.0,112.0,1,right,K. Irving 15' fadeaway bank Jump Shot (25 PTS),[202681],1610612742.0,DAL,fadeaway bank,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,15.14,Made,,,,,25.0,,,,,,,,,,,,,
437,PT04M08.00S,2024-12-06T01:37:34.4Z,3,REGULAR,3pt,Jump Shot,[],1641731,7.966491458607096,95.34313725490196,1610612764,69,85,2024-12-06T01:37:38Z,4260000,False,-227.0,22.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
438,PT04M05.00S,2024-12-06T01:37:37.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,85,2024-12-06T01:37:38Z,4270000,False,,,0,,L. Dončić REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,437.0,8.0,8.0,0.0,,,,,,,,,,,,,,
439,PT04M03.00S,2024-12-06T01:37:41.8Z,3,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612742,69,85,2024-12-06T01:37:50Z,4280000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Dončić 2 FT),"[1641731, 1629029]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,,,,3.0,0.0,Dončić,1629029.0,,,,,
441,PT04M03.00S,2024-12-06T01:38:11.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,69,86,2024-12-06T01:44:19Z,4300000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
442,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,out,[],1628963,,,1610612742,69,86,2024-12-06T01:38:23Z,4310000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,out,[],202681,,,1610612742,69,86,2024-12-06T01:38:23Z,4320000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,69,86,2024-12-06T01:38:23Z,4330000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,in,[],1630551,,,1610612742,69,86,2024-12-06T01:38:23Z,4340000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,in,[],203915,,,1610612742,69,86,2024-12-06T01:38:23Z,4350000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M03.00S,2024-12-06T01:38:12.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,69,86,2024-12-06T01:38:23Z,4360000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M03.00S,2024-12-06T01:38:11.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,69,87,2024-12-06T01:44:19Z,4370000,False,,,0,,L. Dončić Free Throw 2 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
452,PT03M57.00S,2024-12-06T01:38:50.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,20.71287779237845,91.42156862745098,1610612764,69,87,2024-12-06T01:45:09Z,4380000,False,-207.0,142.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
453,PT03M54.00S,2024-12-06T01:38:53.0Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,69,87,2024-12-06T01:45:09Z,4390000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,452.0,2.0,2.0,0.0,,,,,,,,,,,,,,
454,PT03M46.00S,2024-12-06T01:39:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.77463863337714,46.32352941176471,1610612742,69,89,2024-12-06T01:39:07Z,4400000,False,-18.0,6.0,1,right,Q. Grimes driving Layup (6 PTS) (S. Dinwiddie 2 AST),"[1629656, 203915]",1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,6.0,,,,,,,,,S. Dinwiddie,203915.0,2.0,,
455,PT03M36.00S,2024-12-06T01:39:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,6.652431011826544,48.529411764705884,1610612764,69,89,2024-12-06T01:46:18Z,4410000,False,7.0,10.0,1,left,MISS B. Coulibaly driving Layup - blocked,"[1641731, 1629655]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,Gafford,1629655.0,,,,,,,,,
456,PT03M36.00S,2024-12-06T01:39:12.7Z,3,REGULAR,block,,[],1629655,,,1610612764,69,89,2024-12-06T01:39:15Z,4420000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT03M34.00S,2024-12-06T01:39:14.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612742,69,89,2024-12-06T01:46:18Z,4430000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,455.0,4.0,4.0,0.0,,,,,,,,,,,,,,
458,PT03M31.00S,2024-12-06T01:39:19.1Z,3,REGULAR,turnover,palming,[],1629656,,,1610612742,69,89,2024-12-06T01:39:28Z,4440000,False,,,0,,Q. Grimes palming TURNOVER (4 TO),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,1626300.0,4.0,,,,,,,,,,,
459,PT03M16.00S,2024-12-06T01:39:58.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,7.703679369250986,29.411764705882355,1610612764,69,89,2024-12-06T02:30:00Z,4450000,False,103.0,20.0,1,left,MISS J. Poole 10' fadeaway Shot - blocked,"[1629673, 1628467]",1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,10.48,Missed,,,,,,,,Kleber,1628467.0,,,,,,,,,
521,PT03M16.00S,2024-12-06T01:39:58.0Z,3,REGULAR,block,,[],1628467,,,1610612764,69,89,2024-12-06T01:48:53Z,4455000,False,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
460,PT03M14.00S,2024-12-06T01:40:00.0Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,69,89,2024-12-06T01:48:53Z,4460000,False,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,459.0,5.0,4.0,1.0,,,,,,,,,,,,,,
461,PT03M07.00S,2024-12-06T01:40:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612742,69,89,2024-12-06T01:40:16Z,4470000,False,,,0,,C. Carrington shooting personal FOUL (3 PF) (Gafford 2 FT),"[1642267, 1629655]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,3.0,0.0,Gafford,1629655.0,,,,,
466,PT03M07.00S,2024-12-06T01:40:36.8Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,69,90,2024-12-06T02:35:54Z,4486250,False,,,0,,D. Gafford Free Throw 1 of 2 (5 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
711,PT03M07.00S,2024-12-06T01:41:11.9Z,3,REGULAR,substitution,out,[],1629673,,,1610612742,69,90,2024-12-06T02:36:48Z,4487812,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT03M07.00S,2024-12-06T01:41:11.9Z,3,REGULAR,substitution,out,[],1642259,,,1610612742,69,90,2024-12-06T02:36:48Z,4488593,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT03M07.00S,2024-12-06T01:41:11.9Z,3,REGULAR,substitution,in,[],202685,,,1610612742,69,90,2024-12-06T02:36:48Z,4488984,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT03M07.00S,2024-12-06T01:41:11.9Z,3,REGULAR,substitution,in,[],1627763,,,1610612742,69,90,2024-12-06T02:36:48Z,4489179,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M07.00S,2024-12-06T01:40:36.8Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,69,90,2024-12-06T02:35:54Z,4489375,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT03M05.00S,2024-12-06T01:40:38.8Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,69,90,2024-12-06T02:37:03Z,4490937,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,475.0,4.0,3.0,1.0,,,,,,,,,,,,,,
585,PT03M07.00S,2024-12-06T01:41:47.0Z,3,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612764,69,90,2024-12-06T02:35:54Z,4494843,False,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,1626300.0,,,,3.0,1.0,,,,,,,
473,PT03M07.00S,2024-12-06T01:41:20.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612764,69,90,2024-12-06T02:38:08Z,4523750,False,,,0,,MISS L. Dončić technical Free Throw 1 of 1,[1629029],1610612742.0,DAL,technical,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT03M07.00S,2024-12-06T01:41:20.0Z,3,REGULAR,rebound,defensive,"['team', 'deadball']",0,,,1610612764,69,90,2024-12-06T01:56:19Z,4536875,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
477,PT02M46.00S,2024-12-06T01:42:14.0Z,3,REGULAR,2pt,Jump Shot,[],202685,8.754927726675426,69.85294117647058,1610612764,69,90,2024-12-06T01:49:56Z,4575000,False,-99.0,30.0,1,left,MISS J. Valančiūnas 10' turnaround Shot - blocked,"[202685, 1629655]",1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,10.37,Missed,,,,,,,,Gafford,1629655.0,,,,,,,,,
478,PT02M46.00S,2024-12-06T01:42:14.0Z,3,REGULAR,block,,[],1629655,,,1610612764,69,90,2024-12-06T01:42:17Z,4577500,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
479,PT02M44.00S,2024-12-06T01:42:16.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,90,2024-12-06T01:49:56Z,4578750,False,,,0,,L. Dončić REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,477.0,9.0,9.0,0.0,,,,,,,,,,,,,,
480,PT02M31.00S,2024-12-06T01:42:26.2Z,3,REGULAR,3pt,Jump Shot,[],1629656,92.46057818659659,1.4705882352941175,1610612742,69,93,2024-12-06T01:42:30Z,4630000,False,-243.0,18.0,1,right,Q. Grimes 24' 3PT  (9 PTS) (L. Dončić 6 AST),"[1629656, 1629029]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.33,Made,,,,,9.0,,,,,,,,,L. Dončić,1629029.0,6.0,,
482,PT02M19.00S,2024-12-06T01:42:38.5Z,3,REGULAR,3pt,Jump Shot,[],1642267,4.155716162943495,1.2254901960784315,1610612764,69,93,2024-12-06T01:42:45Z,4650000,False,244.0,-13.0,1,left,MISS C. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
483,PT02M18.00S,2024-12-06T01:42:42.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,69,93,2024-12-06T01:42:42Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,482.0,,,,,,,,,,,,,,,,,
484,PT02M18.00S,2024-12-06T01:42:44.7Z,3,REGULAR,foul,personal,[],1629655,,,1610612764,69,93,2024-12-06T01:42:51Z,4670000,False,,,0,,D. Gafford loose ball personal FOUL (2 PF),"[1629655, 202685]",1610612742.0,DAL,loose ball,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,201639.0,,,,2.0,0.0,Valančiūnas,202685.0,,,,,
486,PT02M18.00S,2024-12-06T01:42:52.4Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,69,93,2024-12-06T01:42:57Z,4690000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M18.00S,2024-12-06T01:42:52.4Z,3,REGULAR,substitution,in,[],1630215,,,1610612764,69,93,2024-12-06T01:42:57Z,4700000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M12.00S,2024-12-06T01:43:14.2Z,3,REGULAR,turnover,lost ball,[],1627763,,,1610612764,69,93,2024-12-06T01:43:19Z,4710000,False,,,0,,M. Brogdon lost ball TURNOVER (2 TO),"[1627763, 1629656]",1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Grimes,1629656.0
489,PT02M12.00S,2024-12-06T01:43:14.2Z,3,REGULAR,steal,,[],1629656,,,1610612742,69,93,2024-12-06T01:43:16Z,4720000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
490,PT02M10.00S,2024-12-06T01:43:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,93.51182654402102,57.35294117647059,1610612742,69,93,2024-12-06T02:30:41Z,4730000,False,37.0,8.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
491,PT02M07.00S,2024-12-06T01:43:21.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,69,93,2024-12-06T02:30:48Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,490.0,,,,,,,,,,,,,,,,,
492,PT02M07.00S,2024-12-06T01:43:48.1Z,3,REGULAR,jumpball,recovered,[],1628467,,,1610612742,69,93,2024-12-06T01:59:52Z,4750000,False,,,0,,Jump Ball D. Gafford vs. J. Valančiūnas: Tip to M. Kleber,"[1628467, 1629655, 202685]",1610612742.0,DAL,heldball,M. Kleber,1628467.0,Kleber,M. Kleber,Gafford,1629655.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,,,,,,
495,PT01M53.00S,2024-12-06T01:43:58.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629655,93.51182654402102,49.754901960784316,1610612742,69,95,2024-12-06T01:44:02Z,4780000,False,-1.0,8.0,1,right,D. Gafford cutting DUNK (7 PTS) (L. Dončić 7 AST),"[1629655, 1629029]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,7.0,,,,,,,,,L. Dončić,1629029.0,7.0,,
497,PT01M39.00S,2024-12-06T01:44:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630551,4.812746386333772,96.32352941176471,1610612764,69,95,2024-12-06T01:44:16Z,4800000,False,-232.0,-7.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
498,PT01M38.00S,2024-12-06T01:44:13.3Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,69,95,2024-12-06T01:44:16Z,4810000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Left Corner 3,24+ Left,,,497.0,5.0,3.0,2.0,,,,,,,,,,,,,,
499,PT01M25.00S,2024-12-06T01:44:27.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630215,20.18725361366623,40.931372549019606,1610612764,69,95,2024-12-06T01:44:38Z,4820000,False,45.0,137.0,1,left,MISS J. Butler 14' pullup Shot,[1630215],1610612764.0,WAS,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,14.46,Missed,,,,,,,,,,,,,,,,,,
500,PT01M24.00S,2024-12-06T01:44:28.4Z,3,REGULAR,rebound,offensive,[],1627763,,,1610612764,69,95,2024-12-06T02:08:06Z,4830000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,499.0,5.0,4.0,1.0,,,,,,,,,,,,,,
634,PT01M23.00S,2024-12-06T01:44:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,5.831143232588701,64.4607843137255,1610612764,69,95,2024-12-06T02:08:10Z,4835000,False,-72.0,2.0,1,left,MISS M. Brogdon 7' putback Layup - blocked,"[1627763, 203915]",1610612764.0,WAS,putback,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,Dinwiddie,203915.0,,,,,,,,,
635,PT01M23.00S,2024-12-06T01:44:30.7Z,3,REGULAR,block,,[],203915,,,1610612764,69,95,2024-12-06T02:07:20Z,4837500,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
636,PT01M22.00S,2024-12-06T01:44:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,69,95,2024-12-06T02:08:10Z,4838750,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,634.0,,,,,,,,,,,,,,,,,
502,PT01M16.00S,2024-12-06T01:45:00.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,24.26084099868594,88.97058823529412,1610612764,72,95,2024-12-06T02:07:28Z,4850000,False,-195.0,176.0,1,left,C. Carrington 26' 3PT  (12 PTS) (J. Valančiūnas 1 AST),"[1642267, 202685]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,12.0,,,,,,,,,J. Valančiūnas,202685.0,1.0,,
504,PT01M00.00S,2024-12-06T01:45:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,72.7496714848883,16.176470588235293,1610612742,72,95,2024-12-06T02:02:56Z,4870000,False,-169.0,204.0,1,right,MISS L. Dončić 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
