actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
352,PT00M48.20S,2024-10-31T00:12:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.075558475689881,46.32352941176471,1610612737,55,65,2024-10-31T00:13:21Z,3460000,False,18.0,-5.0,1,left,T. Young driving finger roll Layup (24 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.9,Made,,,24.0,,,,,,,,,,,,,,,
353,PT00M31.20S,2024-10-31T00:13:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,70.90998685939553,12.990196078431374,1610612764,55,65,2024-10-31T00:13:51Z,3470000,False,-185.0,221.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,28.81,Missed,,,,,,,,,,,,,,,,,,
354,PT00M30.60S,2024-10-31T00:13:14.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,55,65,2024-10-31T00:13:51Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,353.0,,,,,,,,,,,,,,,,,
355,PT00M30.60S,2024-10-31T00:13:26.3Z,2,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",1629726,,,1610612764,55,65,2024-10-31T00:15:27Z,3490000,False,,,0,,G. Mathews flagrant-type-1 personal FOUL (3 PF) (Sarr 2 FT),"[1629726, 1642259]",1610612737.0,ATL,flagrant-type-1,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,2882.0,,,,,,,,3.0,0.0,Sarr,1642259.0,,,,,
358,PT00M30.60S,2024-10-31T00:13:46.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642259,,,1610612764,56,65,2024-10-31T00:16:17Z,3505000,False,,,0,,A. Sarr flagrant Free Throw 1 of 2 (5 PTS),[1642259],1610612764.0,WAS,flagrant,,,Sarr,A. Sarr,,,,,,,,Made,,,5.0,,,,,,,,,,,,,,,
359,PT00M30.60S,2024-10-31T00:13:46.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642259,,,1610612764,57,65,2024-10-31T00:16:17Z,3507500,False,,,0,,A. Sarr flagrant Free Throw 2 of 2 (6 PTS),[1642259],1610612764.0,WAS,flagrant,,,Sarr,A. Sarr,,,,,,,,Made,,,6.0,,,,,,,,,,,,,,,
360,PT00M30.60S,2024-10-31T00:16:21.3Z,2,REGULAR,substitution,out,[],1629726,,,1610612737,57,65,2024-10-31T00:16:23Z,3520000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M30.60S,2024-10-31T00:16:21.3Z,2,REGULAR,substitution,in,[],1630811,,,1610612737,57,65,2024-10-31T00:16:23Z,3530000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M12.20S,2024-10-31T00:16:53.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,71.04139290407359,20.34313725490196,1610612764,57,65,2024-10-31T00:17:18Z,3550000,False,-148.0,220.0,1,right,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
364,PT00M09.30S,2024-10-31T00:16:56.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,57,65,2024-10-31T00:16:56Z,3560000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,363.0,,,,,,3.0,2.0,1.0,,,,,,,,,
365,PT00M05.60S,2024-10-31T00:16:59.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,22.158344283837057,6.61764705882353,1610612737,57,65,2024-10-31T00:18:01Z,3570000,False,217.0,156.0,1,left,MISS Z. Risacher 26' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
366,PT00M05.60S,2024-10-31T00:16:59.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,57,65,2024-10-31T00:17:18Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,365.0,,,,,,,,,,,,,,,,,
367,PT00M02.00S,2024-10-31T00:17:42.2Z,2,REGULAR,foul,technical,[],1629673,,,1610612737,57,65,2024-10-31T00:17:57Z,3590000,False,,,0,,J. Poole double technical FOUL (1 Tech),[1629673],1610612764.0,WAS,double,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,204058.0,,,,,,,,1.0,1.0,,,,,,,
368,PT00M02.00S,2024-10-31T00:17:42.2Z,2,REGULAR,foul,technical,['inpenalty'],1642258,,,1610612737,57,65,2024-10-31T00:17:54Z,3600000,False,,,0,,Z. Risacher double technical FOUL (1 Tech),[1642258],1610612737.0,ATL,double,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Right,,,,204058.0,,,,,,,,2.0,1.0,,,,,,,
369,PT00M02.00S,2024-10-31T00:17:57.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612737,57,65,2024-10-31T00:18:01Z,3610000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M02.00S,2024-10-31T00:17:57.3Z,2,REGULAR,substitution,in,[],1630264,,,1610612737,57,65,2024-10-31T00:18:01Z,3620000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M02.00S,2024-10-31T00:18:12.2Z,2,REGULAR,substitution,out,[],1642259,,,1610612737,57,65,2024-10-31T00:18:17Z,3630000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M02.00S,2024-10-31T00:18:12.2Z,2,REGULAR,substitution,in,[],202685,,,1610612737,57,65,2024-10-31T00:18:17Z,3640000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M02.00S,2024-10-31T00:18:32.2Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,57,65,2024-10-31T00:18:35Z,3650000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M02.00S,2024-10-31T00:18:32.2Z,2,REGULAR,substitution,in,[],1629726,,,1610612737,57,65,2024-10-31T00:18:35Z,3660000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M00.00S,2024-10-31T00:18:49.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,18.347568988173457,3.1862745098039214,1610612737,57,65,2024-10-31T00:18:55Z,3670000,False,234.0,120.0,1,left,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
376,PT00M00.00S,2024-10-31T00:18:52.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,57,65,2024-10-31T00:18:52Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,375.0,,,,,,,,,,,,,,,,,
377,PT00M00.00S,2024-10-31T00:18:54.0Z,2,REGULAR,period,end,[],0,,,1610612737,57,65,2024-10-31T00:18:54Z,3690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612737,57,65,2024-10-31T00:33:58Z,3700000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,out,['startperiod'],202685,,,1610612737,57,65,2024-10-31T00:33:58Z,3710000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612737,57,65,2024-10-31T00:33:58Z,3720000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,out,['startperiod'],1630168,,,1610612737,57,65,2024-10-31T00:33:58Z,3730000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,out,['startperiod'],1629726,,,1610612737,57,65,2024-10-31T00:33:58Z,3740000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612737,57,65,2024-10-31T00:33:58Z,3750000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,in,['startperiod'],1642259,,,1610612737,57,65,2024-10-31T00:33:58Z,3760000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612737,57,65,2024-10-31T00:33:58Z,3770000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,57,65,2024-10-31T00:33:58Z,3780000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2024-10-31T00:33:24.4Z,3,REGULAR,substitution,in,['startperiod'],1631223,,,1610612737,57,65,2024-10-31T00:33:58Z,3790000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2024-10-31T00:34:10.1Z,3,REGULAR,period,start,[],0,,,1610612764,57,65,2024-10-31T00:34:10Z,3800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT11M40.00S,2024-10-31T00:34:28.4Z,3,REGULAR,3pt,Jump Shot,[],1642259,27.020367936925098,85.29411764705883,1610612764,57,65,2024-10-31T00:34:35Z,3820000,False,-176.0,201.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
391,PT11M37.00S,2024-10-31T00:34:31.8Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,57,65,2024-10-31T00:34:31Z,3830000,False,,,0,,Z. Risacher REBOUND (Off:3 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,390.0,,,,,,6.0,3.0,3.0,,,,,,,,,
392,PT11M37.00S,2024-10-31T00:34:33.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.59198423127464,50.245098039215684,1610612737,57,65,2024-10-31T00:36:42Z,3840000,False,1.0,252.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
393,PT11M34.00S,2024-10-31T00:34:36.7Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,57,65,2024-10-31T00:36:42Z,3850000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,392.0,,,,,,1.0,1.0,0.0,,,,,,,,,
395,PT11M31.00S,2024-10-31T00:34:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642267,5.863994743758213,49.754901960784316,1610612764,59,65,2024-10-31T00:35:26Z,3870000,False,1.0,3.0,1,left,C. Carrington running Layup (6 PTS) (J. Poole 5 AST),"[1642267, 1629673]",1610612764.0,WAS,running,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,0.29,Made,,,6.0,J. Poole,1629673.0,5.0,,,,,,,,,,,,
397,PT11M31.00S,2024-10-31T00:34:54.0Z,3,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612764,59,65,2024-10-31T00:41:05Z,3890000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Carrington 1 FT),"[1629027, 1642267]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,204058.0,,,,,,,,1.0,0.0,Carrington,1642267.0,,,,,
400,PT11M31.00S,2024-10-31T00:35:12.1Z,3,REGULAR,foul,technical,['1freethrow'],202439,,,1610612764,59,65,2024-10-31T00:43:10Z,3920000,False,,,0,,TEAM foul technical,[202439],1610612737.0,ATL,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,,,,
401,PT11M31.00S,2024-10-31T00:35:38.5Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,60,65,2024-10-31T00:35:38Z,3930000,False,,,0,,J. Poole technical Free Throw 1 of 1 (14 PTS),[1629673],1610612764.0,WAS,technical,,,Poole,J. Poole,,,,,,,,Made,,,14.0,,,,,,,,,,,,,,,
402,PT11M31.00S,2024-10-31T00:35:45.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1642267,,,1610612764,61,65,2024-10-31T00:35:45Z,3940000,False,,,0,,C. Carrington Free Throw 1 of 1 (7 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
403,PT11M15.00S,2024-10-31T00:36:02.6Z,3,REGULAR,turnover,lost ball,[],1642258,,,1610612737,61,65,2024-10-31T00:36:10Z,3950000,False,,,0,,Z. Risacher lost ball TURNOVER (2 TO),"[1642258, 1629673]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Poole,1629673.0
404,PT11M15.00S,2024-10-31T00:36:02.6Z,3,REGULAR,steal,,[],1629673,,,1610612764,61,65,2024-10-31T00:36:04Z,3960000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
405,PT11M02.00S,2024-10-31T00:36:15.0Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612764,61,65,2024-10-31T00:36:21Z,3970000,False,,,0,,J. Poole lost ball TURNOVER (4 TO),"[1629673, 1631223]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Roddy,1631223.0
406,PT11M02.00S,2024-10-31T00:36:15.0Z,3,REGULAR,steal,,[],1631223,,,1610612737,61,65,2024-10-31T00:36:16Z,3980000,False,,,0,,D. Roddy STEAL (2 STL),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
409,PT10M45.00S,2024-10-31T00:36:57.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,61,65,2024-10-31T00:36:57Z,4010000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT10M42.00S,2024-10-31T00:40:02.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631223,92.72339027595268,54.65686274509803,1610612737,61,65,2024-10-31T00:43:33Z,4030000,False,23.0,16.0,1,right,MISS D. Roddy reverse Layup,[1631223],1610612737.0,ATL,reverse,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
413,PT10M40.00S,2024-10-31T00:40:04.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,61,65,2024-10-31T00:40:13Z,4040000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,412.0,,,,,,4.0,4.0,0.0,,,,,,,,,
414,PT10M27.00S,2024-10-31T00:40:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,7.440867279894875,45.588235294117645,1610612764,61,65,2024-10-31T01:28:46Z,4050000,False,22.0,17.0,1,left,MISS C. Carrington driving finger roll Layup,[1642267],1610612764.0,WAS,driving finger roll,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
415,PT10M25.00S,2024-10-31T00:40:20.5Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,65,2024-10-31T00:40:33Z,4060000,False,,,0,,J. Johnson REBOUND (Off:4 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,414.0,,,,,,10.0,6.0,4.0,,,,,,,,,
416,PT10M20.00S,2024-10-31T00:40:25.9Z,3,REGULAR,3pt,Jump Shot,[],1631223,95.3515111695138,2.450980392156863,1610612737,61,68,2024-10-31T00:40:50Z,4070000,False,-238.0,-9.0,1,right,D. Roddy 3PT  (13 PTS) (Z. Risacher 2 AST),"[1631223, 1642258]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,23.79,Made,,,13.0,Z. Risacher,1642258.0,2.0,,,,,,,,,,,,
418,PT10M02.00S,2024-10-31T00:40:43.2Z,3,REGULAR,3pt,Jump Shot,[],1641731,5.206964520367937,96.07843137254902,1610612764,61,68,2024-10-31T00:40:57Z,4090000,False,-230.0,-4.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
419,PT10M02.00S,2024-10-31T00:40:43.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,68,2024-10-31T00:40:57Z,4100000,False,,,0,,J. Johnson REBOUND (Off:4 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,418.0,,,,,,11.0,7.0,4.0,,,,,,,,,
421,PT09M56.00S,2024-10-31T00:40:54.2Z,3,REGULAR,foul,personal,[],1642267,,,1610612737,61,68,2024-10-31T00:41:07Z,4120000,False,,,0,,C. Carrington personal FOUL (2 PF),"[1642267, 1630552]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Left Center,,,,204058.0,,,,,,,,2.0,0.0,Johnson,1630552.0,,,,,
423,PT09M51.00S,2024-10-31T00:41:16.0Z,3,REGULAR,turnover,bad pass,[],203991,,,1610612737,61,68,2024-10-31T00:44:50Z,4140000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1642273]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,George,1642273.0
424,PT09M51.00S,2024-10-31T00:41:16.0Z,3,REGULAR,steal,,[],1642273,,,1610612764,61,68,2024-10-31T00:41:17Z,4150000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
426,PT09M38.00S,2024-10-31T00:41:47.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,16.507884362680684,36.76470588235294,1610612764,61,68,2024-10-31T00:45:29Z,4170000,False,66.0,103.0,1,left,MISS J. Poole 12' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,12.22,Missed,,,,,,,,,,,,,,,,,,
427,PT09M35.00S,2024-10-31T00:41:50.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,61,68,2024-10-31T00:41:57Z,4180000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Right,,,426.0,,,,,,3.0,3.0,0.0,,,,,,,,,
428,PT09M27.00S,2024-10-31T00:41:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.51182654402102,44.11764705882353,1610612737,61,68,2024-10-31T00:42:05Z,4190000,False,-29.0,8.0,1,right,MISS C. Capela Layup - blocked,"[203991, 1642259]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,Sarr,1642259.0,,,
429,PT09M27.00S,2024-10-31T00:41:59.0Z,3,REGULAR,block,,[],1642259,,,1610612737,61,68,2024-10-31T00:42:01Z,4200000,False,,,0,,A. Sarr BLOCK (3 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT09M25.00S,2024-10-31T00:42:01.0Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,61,68,2024-10-31T00:42:05Z,4210000,False,,,0,,A. Sarr REBOUND (Off:0 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,428.0,,,,,,5.0,5.0,0.0,,,,,,,,,
431,PT09M21.00S,2024-10-31T00:42:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,22.28975032851511,92.40196078431373,1610612764,61,68,2024-10-31T00:46:46Z,4220000,False,-212.0,157.0,1,left,MISS J. Poole 26' running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
432,PT09M18.00S,2024-10-31T00:42:08.4Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,61,68,2024-10-31T00:42:08Z,4230000,False,,,0,,B. Coulibaly REBOUND (Off:4 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,431.0,,,,,,6.0,2.0,4.0,,,,,,,,,
433,PT09M13.00S,2024-10-31T00:42:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642273,5.601182654402102,52.20588235294118,1610612764,63,68,2024-10-31T01:07:57Z,4240000,False,-11.0,0.0,1,left,K. George driving Layup (6 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.1,Made,,,6.0,,,,,,,,,,,,,,,
435,PT08M57.00S,2024-10-31T00:42:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,88.51839684625493,35.294117647058826,1610612737,63,68,2024-10-31T00:48:01Z,4260000,False,-74.0,55.0,1,right,MISS J. Johnson 9' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,,
436,PT08M57.00S,2024-10-31T00:42:28.2Z,3,REGULAR,rebound,offensive,[],1630552,,,1610612737,63,68,2024-10-31T00:48:01Z,4270000,False,,,0,,J. Johnson REBOUND (Off:5 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,435.0,,,,,,12.0,7.0,5.0,,,,,,,,,
437,PT08M55.00S,2024-10-31T00:42:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,95.74572930354796,45.83333333333333,1610612737,63,70,2024-10-31T00:48:23Z,4280000,False,-21.0,-13.0,1,right,J. Johnson tip Layup (12 PTS),[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.43,Made,,,12.0,,,,,,,,,,,,,,,
438,PT08M43.00S,2024-10-31T00:42:42.7Z,3,REGULAR,2pt,Jump Shot,[],1629673,21.632720105124836,47.794117647058826,1610612764,63,70,2024-10-31T00:42:47Z,4290000,False,11.0,151.0,1,left,MISS J. Poole 15' pullup Shot - blocked,"[1629673, 1642258]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,15.12,Missed,,,,,,,,,,,,,,Risacher,1642258.0,,,
439,PT08M43.00S,2024-10-31T00:42:42.7Z,3,REGULAR,block,,[],1642258,,,1610612764,63,70,2024-10-31T00:42:45Z,4300000,False,,,0,,Z. Risacher BLOCK (2 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
440,PT08M40.00S,2024-10-31T00:42:45.7Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,63,70,2024-10-31T00:42:47Z,4310000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,438.0,,,,,,2.0,1.0,1.0,,,,,,,,,
441,PT08M39.00S,2024-10-31T00:42:46.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,29.25427069645204,77.45098039215686,1610612764,63,70,2024-10-31T00:42:51Z,4320000,False,-137.0,222.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
