actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,46,47,2024-10-25T00:00:06Z,2540000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M03.00S,2024-10-25T00:00:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,5.995400788436268,56.86274509803921,1610612738,46,49,2024-10-25T00:00:37Z,2550000,False,-34.0,4.0,1,left,J. Brown driving floating bank Jump Shot (7 PTS),[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,7.0,,,,,,,,,,,
256,PT05M56.00S,2024-10-25T00:00:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,47.05882352941176,1610612764,46,49,2024-10-25T00:00:44Z,2560000,False,-15.0,16.0,1,right,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
257,PT05M51.00S,2024-10-25T00:00:44.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,46,49,2024-10-25T00:00:44Z,2570000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,256.0,2.0,0.0,2.0,,,,,,,,,,,,,,
258,PT05M51.00S,2024-10-25T00:00:44.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612764,48,49,2024-10-25T00:00:51Z,2580000,False,0.0,0.0,1,right,M. Bagley III tip DUNK (4 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
259,PT05M32.00S,2024-10-25T00:01:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,4.944152431011826,57.107843137254896,1610612738,48,49,2024-10-25T00:01:09Z,2590000,False,-36.0,-6.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2024-10-25T00:01:05.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,48,49,2024-10-25T00:01:09Z,2600000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,259.0,3.0,1.0,2.0,,,,,,,,,,,,,,
261,PT05M24.00S,2024-10-25T00:01:11.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,82.47371879106439,94.11764705882352,1610612764,51,49,2024-10-25T00:01:15Z,2610000,False,221.0,112.0,1,right,J. Poole 24' 3PT step back (20 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.75,Made,,,,,,,20.0,,,,,,,,,,,
262,PT05M08.00S,2024-10-25T00:01:27.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,8.09789750328515,47.794117647058826,1610612738,51,51,2024-10-25T00:15:38Z,2620000,False,11.0,24.0,1,left,L. Kornet Hook (2 PTS) (J. Tatum 1 AST),"[1628436, 1628369]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,,
264,PT04M57.00S,2024-10-25T00:01:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.23324572930355,40.68627450980392,1610612764,51,51,2024-10-25T00:01:42Z,2640000,False,-47.0,86.0,1,right,MISS K. Kuzma 9' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,9.81,Missed,,,,,,,,,,,,,,,,,,
265,PT04M55.00S,2024-10-25T00:01:41.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,51,2024-10-25T00:01:42Z,2650000,False,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,264.0,5.0,3.0,2.0,,,,,,,,,,,,,,
266,PT04M50.00S,2024-10-25T00:01:45.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,3.3672798948751645,96.56862745098039,1610612738,51,51,2024-10-25T00:16:26Z,2660000,False,-233.0,-21.0,1,left,MISS P. Pritchard running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
267,PT04M46.00S,2024-10-25T00:01:49.3Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,51,51,2024-10-25T00:01:54Z,2670000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,266.0,5.0,4.0,1.0,,,,,,,,,,,,,,
268,PT04M42.00S,2024-10-25T00:01:54.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628963,87.72996057818659,53.92156862745098,1610612764,51,51,2024-10-25T00:16:53Z,2680000,False,20.0,63.0,1,right,MISS M. Bagley III 6' driving floating Shot,[1628963],1610612764.0,WAS,driving floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
269,PT04M39.00S,2024-10-25T00:01:56.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,51,51,2024-10-25T00:01:56Z,2690000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,
270,PT04M26.00S,2024-10-25T00:02:09.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,2.9730617608409986,96.81372549019608,1610612738,51,54,2024-10-25T00:02:14Z,2700000,False,-234.0,-25.0,1,left,D. White 3PT  (13 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,13.0,P. Pritchard,1630202.0,1.0,,,,,,,,
272,PT04M04.00S,2024-10-25T00:02:31.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,69.46452036793693,76.9607843137255,1610612764,51,54,2024-10-25T00:25:47Z,2720000,False,135.0,235.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
273,PT04M02.00S,2024-10-25T00:02:33.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,51,54,2024-10-25T00:25:47Z,2730000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,272.0,4.0,1.0,3.0,,,,,,,,,,,,,,
275,PT04M02.00S,2024-10-25T00:02:37.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612764,51,54,2024-10-25T00:02:43Z,2750000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M02.00S,2024-10-25T00:02:37.2Z,2,REGULAR,substitution,in,[],201950,,,1610612764,51,54,2024-10-25T00:02:43Z,2760000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT04M02.00S,2024-10-25T00:02:37.2Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,51,54,2024-10-25T00:11:55Z,2765000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT04M02.00S,2024-10-25T00:02:37.2Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,51,54,2024-10-25T00:11:55Z,2767500,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M00.00S,2024-10-25T00:03:03.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,95.48291721419186,73.0392156862745,1610612764,51,54,2024-10-25T00:03:07Z,2770000,False,115.0,-10.0,1,right,MISS K. Kuzma 11' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,11.56,Missed,,,,,,,,,,,,,,,,,,
278,PT03M57.00S,2024-10-25T00:03:06.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,54,2024-10-25T00:03:07Z,2780000,False,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,277.0,6.0,4.0,2.0,,,,,,,,,,,,,,
279,PT03M55.00S,2024-10-25T00:03:07.5Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,51,54,2024-10-25T00:03:11Z,2790000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1629673]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Poole,1629673.0,,,,,,
280,PT03M55.00S,2024-10-25T00:03:07.5Z,2,REGULAR,steal,,[],1629673,,,1610612764,51,54,2024-10-25T00:03:09Z,2800000,False,,,0,,J. Poole STEAL (3 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
281,PT03M50.00S,2024-10-25T00:03:14.9Z,2,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612764,51,54,2024-10-25T00:03:22Z,2810000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[1628436, 1641731]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Coulibaly,1641731.0
283,PT03M50.00S,2024-10-25T00:04:04.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641731,,,1610612764,52,54,2024-10-25T00:04:04Z,2830000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (4 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
284,PT03M50.00S,2024-10-25T00:04:13.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612764,52,54,2024-10-25T00:04:17Z,2840000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M50.00S,2024-10-25T00:04:13.9Z,2,REGULAR,substitution,in,[],201143,,,1610612764,52,54,2024-10-25T00:04:17Z,2850000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M50.00S,2024-10-25T00:04:35.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641731,,,1610612764,53,54,2024-10-25T00:04:35Z,2860000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (5 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
287,PT03M33.00S,2024-10-25T00:04:53.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.54599211563732,81.61764705882352,1610612738,53,57,2024-10-25T00:04:57Z,2870000,False,-158.0,206.0,1,left,J. Tatum 26' 3PT step back (17 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,,,17.0,,,,,,,,,,,
288,PT03M19.00S,2024-10-25T00:05:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,65.25952693823915,25.0,1610612764,53,57,2024-10-25T00:19:47Z,2880000,False,-125.0,274.0,1,right,MISS J. Poole 30' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,30.13,Missed,,,,,,,,,,,,,,,,,,
289,PT03M15.00S,2024-10-25T00:05:12.4Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,53,57,2024-10-25T01:54:17Z,2890000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,,
290,PT03M12.00S,2024-10-25T00:05:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,6.1268068331143235,55.88235294117647,1610612738,53,57,2024-10-25T00:05:29Z,2900000,False,-29.0,5.0,1,left,MISS J. Holiday running Layup,[201950],1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
291,PT03M12.00S,2024-10-25T00:05:14.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,53,57,2024-10-25T01:55:07Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,290.0,,,,,,,,,,,,,,,,,
292,PT03M12.00S,2024-10-25T00:05:26.9Z,2,REGULAR,turnover,traveling,[],201950,,,1610612738,53,57,2024-10-25T00:05:33Z,2920000,False,,,0,,J. Holiday traveling TURNOVER (2 TO),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,2.0,,,,,,,,,,,,
293,PT02M54.00S,2024-10-25T00:05:57.6Z,2,REGULAR,turnover,palming,[],1641731,,,1610612764,53,57,2024-10-25T00:06:07Z,2930000,False,,,0,,B. Coulibaly palming TURNOVER (2 TO),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,,,,,,,201245.0,2.0,,,,,,,,,,,,
294,PT02M33.00S,2024-10-25T00:06:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,29.6484888304862,20.098039215686274,1610612738,53,60,2024-10-25T00:06:28Z,2940000,False,150.0,226.0,1,left,J. Tatum 27' 3PT step back (20 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.11,Made,,,,,,,20.0,,,,,,,,,,,
295,PT02M18.00S,2024-10-25T00:06:42.7Z,2,REGULAR,foul,personal,[],201950,,,1610612764,53,60,2024-10-25T00:06:48Z,2950000,False,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1629673]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Poole,1629673.0
297,PT02M18.00S,2024-10-25T00:06:47.2Z,2,REGULAR,substitution,out,[],1628436,,,1610612764,53,60,2024-10-25T00:06:57Z,2970000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M18.00S,2024-10-25T00:06:47.2Z,2,REGULAR,substitution,in,[],1627759,,,1610612764,53,60,2024-10-25T00:06:57Z,2980000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M15.00S,2024-10-25T00:07:13.3Z,2,REGULAR,foul,personal,[],1628401,,,1610612764,53,60,2024-10-25T00:07:18Z,2990000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629673]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Poole,1629673.0
301,PT02M04.00S,2024-10-25T00:07:46.9Z,2,REGULAR,2pt,Jump Shot,[],1628398,86.15308804204993,70.83333333333334,1610612764,53,60,2024-10-25T00:36:34Z,3010000,False,104.0,78.0,1,right,MISS K. Kuzma 13' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,13.0,Missed,,,,,,,,,,,,,,,,,,
302,PT02M01.00S,2024-10-25T00:07:49.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,53,60,2024-10-25T00:07:50Z,3020000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT01M48.00S,2024-10-25T00:08:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,23.340998685939553,85.7843137254902,1610612738,53,60,2024-10-25T00:08:06Z,3030000,False,-179.0,167.0,1,left,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
304,PT01M45.00S,2024-10-25T00:08:05.3Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,53,60,2024-10-25T00:08:06Z,3040000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,
305,PT01M43.00S,2024-10-25T00:08:10.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612764,53,60,2024-10-25T00:08:14Z,3050000,False,,,0,,J. Holiday personal FOUL (3 PF) (Carrington 2 FT),"[201950, 1642267]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,,,,,,,,,,3.0,0.0,Carrington,1642267.0
307,PT01M43.00S,2024-10-25T00:08:38.9Z,2,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,54,60,2024-10-25T00:09:01Z,3070000,False,,,0,,C. Carrington Free Throw 1 of 2 (3 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
308,PT01M43.00S,2024-10-25T00:08:39.6Z,2,REGULAR,substitution,out,[],201950,,,1610612764,54,60,2024-10-25T00:08:43Z,3080000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M43.00S,2024-10-25T00:08:39.6Z,2,REGULAR,substitution,in,[],1628436,,,1610612764,54,60,2024-10-25T00:08:43Z,3090000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M43.00S,2024-10-25T00:08:38.9Z,2,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,54,60,2024-10-25T00:09:01Z,3100000,False,,,0,,MISS C. Carrington Free Throw 2 of 2,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT01M41.00S,2024-10-25T00:08:40.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,60,2024-10-25T00:09:01Z,3110000,False,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,310.0,7.0,5.0,2.0,,,,,,,,,,,,,,
312,PT01M28.00S,2024-10-25T00:09:13.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,23.603810775295663,12.009803921568627,1610612738,54,60,2024-10-25T00:09:19Z,3120000,False,190.0,169.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
313,PT01M24.00S,2024-10-25T00:09:17.6Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,54,60,2024-10-25T00:09:19Z,3130000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,312.0,4.0,3.0,1.0,,,,,,,,,,,,,,
314,PT01M16.00S,2024-10-25T00:09:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,4.681340341655716,53.67647058823529,1610612738,54,62,2024-10-25T00:09:30Z,3140000,False,-18.0,-8.0,1,left,J. Brown driving Layup (9 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,9.0,,,,,,,,,,,
315,PT00M52.70S,2024-10-25T00:09:48.9Z,2,REGULAR,3pt,Jump Shot,[],1642259,70.25295663600527,24.754901960784316,1610612764,54,62,2024-10-25T00:09:58Z,3150000,False,-126.0,227.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
316,PT00M48.50S,2024-10-25T00:09:53.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,62,2024-10-25T00:09:58Z,3160000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,315.0,8.0,6.0,2.0,,,,,,,,,,,,,,
317,PT00M47.60S,2024-10-25T00:09:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,6.1268068331143235,51.71568627450981,1610612738,54,64,2024-10-25T00:10:05Z,3170000,False,-9.0,5.0,1,left,J. Brown running Layup (11 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,11.0,J. Tatum,1628369.0,2.0,,,,,,,,
319,PT00M32.30S,2024-10-25T00:10:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628398,71.69842312746385,13.970588235294118,1610612764,54,64,2024-10-25T00:10:17Z,3190000,False,-180.0,214.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
320,PT00M29.10S,2024-10-25T00:10:15.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,54,64,2024-10-25T00:10:17Z,3200000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT00M13.90S,2024-10-25T00:10:56.0Z,2,REGULAR,substitution,out,[],1642267,,,1610612738,54,64,2024-10-25T00:10:58Z,3230000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M13.90S,2024-10-25T00:10:56.0Z,2,REGULAR,substitution,in,[],1631098,,,1610612738,54,64,2024-10-25T00:10:58Z,3240000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M12.00S,2024-10-25T00:11:05.0Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,54,64,2024-10-25T00:11:08Z,3250000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1641731]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,Coulibaly,1641731.0,,,,,,
328,PT00M12.00S,2024-10-25T00:11:05.0Z,2,REGULAR,steal,,[],1641731,,,1610612764,54,64,2024-10-25T00:11:06Z,3260000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
329,PT00M08.10S,2024-10-25T00:11:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631098,88.12417871222075,95.83333333333334,1610612764,54,64,2024-10-25T00:11:14Z,3270000,False,229.0,59.0,1,right,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
330,PT00M04.80S,2024-10-25T00:11:12.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,54,64,2024-10-25T00:11:14Z,3280000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,329.0,9.0,7.0,2.0,,,,,,,,,,,,,,
331,PT00M03.20S,2024-10-25T00:11:13.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,34.247700394218136,38.970588235294116,1610612738,54,64,2024-10-25T00:23:15Z,3290000,False,55.0,269.0,1,left,MISS J. Tatum 27' running 3PT,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.5,Missed,,,,,,,,,,,,,,,,,,
332,PT00M03.20S,2024-10-25T00:11:13.7Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,54,64,2024-10-25T00:11:23Z,3300000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,331.0,1.0,0.0,1.0,,,,,,,,,,,,,,
333,PT00M00.10S,2024-10-25T00:11:20.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628401,14.14257555847569,91.66666666666666,1610612738,54,64,2024-10-25T00:11:36Z,3310000,False,-208.0,80.0,1,left,MISS D. White 22' Jump Shot,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left,22.33,Missed,,,,,,,,,,,,,,,,,,
