actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
534,PT11M30.00S,2025-02-22T01:58:06.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,80.76544021024968,41.17647058823529,1610612749,75,86,2025-02-22T01:58:11Z,5210000,False,-44.0,128.0,1,right,G. Trent Jr. 13' pullup Jump Shot (8 PTS) (J. Sims 1 AST),"[1629018, 1630579]",1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,13.57,Made,,,,,,,,,8.0,J. Sims,1630579.0,1.0,,,,,
535,PT11M30.00S,2025-02-22T01:58:10.1Z,4,REGULAR,foul,personal,['1freethrow'],1642267,,,1610612749,75,86,2025-02-22T01:58:26Z,5220000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Trent Jr. 1 FT),"[1642267, 1629018]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Trent Jr.,1629018.0
537,PT11M30.00S,2025-02-22T01:58:28.3Z,4,REGULAR,freethrow,1 of 1,[],1629018,,,1610612749,75,87,2025-02-22T01:58:28Z,5240000,False,,,0,,G. Trent Jr. Free Throw 1 of 1 (9 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,
538,PT11M19.00S,2025-02-22T01:58:38.9Z,4,REGULAR,2pt,Jump Shot,[],1642267,18.873193166885677,32.59803921568628,1610612764,75,87,2025-02-22T01:58:46Z,5250000,False,87.0,125.0,1,left,MISS B. Carrington 15' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,15.22,Missed,,,,,,,,,,,,,,,,,
539,PT11M18.00S,2025-02-22T01:58:39.9Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612764,75,87,2025-02-22T01:59:04Z,5260000,False,,,0,,R. Holmes REBOUND (Off:2 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Right,,,,,,538.0,5.0,3.0,2.0,,,,,,,,,,,
540,PT11M18.00S,2025-02-22T01:58:46.0Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612764,75,87,2025-02-22T01:59:04Z,5270000,False,,,0,,K. Kuzma shooting personal FOUL (4 PF) (Holmes 2 FT),"[1628398, 1626158]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Holmes,1626158.0
542,PT11M18.00S,2025-02-22T01:58:46.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626158,,,1610612764,75,87,2025-02-22T01:59:28Z,5290000,False,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
543,PT11M18.00S,2025-02-22T01:58:46.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,75,87,2025-02-22T01:59:28Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,
544,PT11M18.00S,2025-02-22T01:58:46.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626158,,,1610612764,76,87,2025-02-22T01:59:28Z,5310000,False,,,0,,R. Holmes Free Throw 2 of 2 (7 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
545,PT11M02.00S,2025-02-22T01:59:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,85.10183968462549,45.83333333333333,1610612749,76,87,2025-02-22T02:00:23Z,5320000,False,-21.0,88.0,1,right,MISS G. Trent Jr. 8' driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,8.99,Missed,,,,,,,,,,,,,,,,,
546,PT11M00.00S,2025-02-22T01:59:47.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612764,76,87,2025-02-22T01:59:49Z,5330000,False,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,545.0,6.0,4.0,2.0,,,,,,,,,,,
547,PT10M52.00S,2025-02-22T01:59:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,20.05584756898817,47.549019607843135,1610612764,76,87,2025-02-22T02:00:46Z,5340000,False,12.0,136.0,1,left,MISS B. Carrington 13' driving floating Shot,[1642267],1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,13.66,Missed,,,,,,,,,,,,,,,,,
548,PT10M49.00S,2025-02-22T01:59:58.5Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612749,76,87,2025-02-22T02:00:00Z,5350000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,547.0,3.0,3.0,0.0,,,,,,,,,,,
549,PT10M43.00S,2025-02-22T02:00:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.72339027595268,57.107843137254896,1610612749,76,87,2025-02-22T02:01:02Z,5360000,False,36.0,16.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,3.89,Missed,,,,,,,,,,,,,,,,,
550,PT10M41.00S,2025-02-22T02:00:06.0Z,4,REGULAR,rebound,defensive,[],203935,,,1610612764,76,87,2025-02-22T02:00:08Z,5370000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,,,
551,PT10M37.00S,2025-02-22T02:00:10.0Z,4,REGULAR,turnover,lost ball,[],1630551,,,1610612764,76,87,2025-02-22T02:00:20Z,5380000,False,,,0,,J. Champagnie lost ball TURNOVER (2 TO),"[1630551, 1631157]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,Rollins,1631157.0,,,,,,,,,
552,PT10M37.00S,2025-02-22T02:00:10.0Z,4,REGULAR,steal,,[],1631157,,,1610612749,76,87,2025-02-22T02:00:12Z,5390000,False,,,0,,R. Rollins STEAL (3 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
554,PT10M13.00S,2025-02-22T02:00:34.3Z,4,REGULAR,turnover,bad pass,[],1631157,,,1610612749,76,87,2025-02-22T02:00:38Z,5400000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1630551]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Right,2.0,,,,,,,,,Champagnie,1630551.0,,,,,,,,,
555,PT10M13.00S,2025-02-22T02:00:34.3Z,4,REGULAR,steal,,[],1630551,,,1610612764,76,87,2025-02-22T02:00:36Z,5410000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
556,PT09M55.00S,2025-02-22T02:00:51.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630557,10.068988173455978,51.470588235294116,1610612764,76,87,2025-02-22T02:00:55Z,5420000,False,-7.0,42.0,1,left,MISS C. Kispert floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,4.27,Missed,,,,,,,,,,,,,,,,,
557,PT09M53.00S,2025-02-22T02:00:54.0Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,76,87,2025-02-22T02:00:54Z,5430000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,,,
558,PT09M48.00S,2025-02-22T02:00:58.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631157,93.24901445466492,97.05882352941177,1610612749,76,90,2025-02-22T02:06:36Z,5440000,False,235.0,11.0,1,right,R. Rollins 3PT running (12 PTS) (K. Porter Jr. 3 AST),"[1631157, 1629645]",1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,23.56,Made,,,,,,,,,12.0,K. Porter Jr.,1629645.0,3.0,,,,,
560,PT09M48.00S,2025-02-22T02:01:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,90,2025-02-22T02:01:03Z,5460000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,out,[],1626158,,,1610612764,76,90,2025-02-22T02:03:55Z,5470000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,out,[],203935,,,1610612764,76,90,2025-02-22T02:03:55Z,5480000,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,out,[],1630551,,,1610612764,76,90,2025-02-22T02:03:55Z,5490000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,76,90,2025-02-22T02:03:55Z,5500000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,76,90,2025-02-22T02:03:55Z,5510000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,in,[],1642273,,,1610612764,76,90,2025-02-22T02:03:55Z,5520000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,in,[],1641774,,,1610612764,76,90,2025-02-22T02:03:55Z,5530000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M48.00S,2025-02-22T02:01:08.1Z,4,REGULAR,substitution,in,[],1631260,,,1610612764,76,90,2025-02-22T02:03:55Z,5540000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M31.00S,2025-02-22T02:04:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,11.777266754270697,60.78431372549019,1610612764,78,90,2025-02-22T02:04:15Z,5550000,False,-54.0,58.0,1,left,T. Vukcevic 7' fadeaway Jump Shot (2 PTS) (C. Kispert 2 AST),"[1641774, 1630557]",1610612764.0,WAS,fadeaway,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,7.93,Made,,,,,,,,,2.0,C. Kispert,1630557.0,2.0,,,,,
571,PT09M15.00S,2025-02-22T02:04:28.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,93.9060446780552,45.83333333333333,1610612749,78,92,2025-02-22T02:04:34Z,5570000,False,-21.0,5.0,1,right,K. Porter Jr. driving DUNK (8 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,2.13,Made,,,,,,,,,8.0,,,,,,,,
572,PT08M57.00S,2025-02-22T02:04:52.3Z,4,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612764,78,92,2025-02-22T02:04:56Z,5580000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1629645, 1641774]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Vukcevic,1641774.0
576,PT08M57.00S,2025-02-22T02:05:17.2Z,4,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,79,92,2025-02-22T02:05:17Z,5600000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (3 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,
577,PT08M57.00S,2025-02-22T02:05:33.1Z,4,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,80,92,2025-02-22T02:05:33Z,5610000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (4 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,
578,PT08M37.00S,2025-02-22T02:05:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,80.1084099868594,61.029411764705884,1610612749,80,94,2025-02-22T02:06:00Z,5620000,False,55.0,134.0,1,right,K. Porter Jr. 14' step back Jump Shot (10 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,14.53,Made,,,,,,,,,10.0,,,,,,,,
579,PT08M23.00S,2025-02-22T02:06:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,10.5946123521682,48.77450980392157,1610612764,80,94,2025-02-22T02:06:15Z,5630000,False,6.0,47.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1631157]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,4.75,Missed,Rollins,1631157.0,,,,,,,,,,,,,,,
580,PT08M23.00S,2025-02-22T02:06:10.1Z,4,REGULAR,block,,[],1631157,,,1610612764,80,94,2025-02-22T02:06:13Z,5640000,False,,,0,,R. Rollins BLOCK (1 BLK),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT08M23.00S,2025-02-22T02:06:10.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,80,94,2025-02-22T02:06:15Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,579.0,,,,,,,,,,,,,,
583,PT08M21.00S,2025-02-22T02:06:31.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630557,7.046649145860711,50.98039215686274,1610612764,82,94,2025-02-22T02:06:34Z,5670000,False,-5.0,14.0,1,left,C. Kispert cutting DUNK (16 PTS) (J. Poole 4 AST),"[1630557, 1629673]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,1.45,Made,,,,,,,,,16.0,J. Poole,1629673.0,4.0,,,,,
585,PT07M59.00S,2025-02-22T02:06:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,80.23981603153744,56.61764705882353,1610612749,82,96,2025-02-22T02:08:35Z,5690000,False,33.0,133.0,1,right,K. Porter Jr. 13' step back Jump Shot (12 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,13.73,Made,,,,,,,,,12.0,,,,,,,,
586,PT07M49.00S,2025-02-22T02:07:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,16.376478318002626,43.627450980392155,1610612764,84,96,2025-02-22T02:08:56Z,5700000,False,32.0,101.0,1,left,B. Carrington 10' driving floating Jump Shot (8 PTS),[1642267],1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,10.63,Made,,,,,,,,,8.0,,,,,,,,
587,PT07M24.00S,2025-02-22T02:07:27.2Z,4,REGULAR,3pt,Jump Shot,[],1631157,78.0059132720105,8.57843137254902,1610612749,84,96,2025-02-22T02:07:34Z,5710000,False,-207.0,154.0,1,right,MISS R. Rollins 25' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,25.82,Missed,,,,,,,,,,,,,,,,,
588,PT07M24.00S,2025-02-22T02:07:27.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,84,96,2025-02-22T02:07:34Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,587.0,,,,,,,,,,,,,,
589,PT07M24.00S,2025-02-22T02:07:36.7Z,4,REGULAR,foul,personal,[],1641774,,,1610612749,84,96,2025-02-22T02:07:44Z,5730000,False,,,0,,T. Vukcevic loose ball personal FOUL (1 PF),"[1641774, 1630579]",1610612764.0,WAS,loose ball,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Sims,1630579.0
591,PT07M24.00S,2025-02-22T02:07:45.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612749,84,96,2025-02-22T02:07:51Z,5750000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M24.00S,2025-02-22T02:07:45.2Z,4,REGULAR,substitution,in,[],1641731,,,1610612749,84,96,2025-02-22T02:07:51Z,5760000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M19.00S,2025-02-22T02:08:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,92.59198423127464,58.08823529411765,1610612749,84,96,2025-02-22T02:09:50Z,5770000,False,40.0,17.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,4.39,Missed,,,,,,,,,,,,,,,,,
595,PT07M15.00S,2025-02-22T02:08:07.4Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,84,96,2025-02-22T02:08:10Z,5790000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,593.0,1.0,1.0,0.0,,,,,,,,,,,
596,PT07M05.00S,2025-02-22T02:08:17.8Z,4,REGULAR,turnover,lost ball,[],1641774,,,1610612764,84,96,2025-02-22T02:08:22Z,5800000,False,,,0,,T. Vukcevic lost ball TURNOVER (1 TO),"[1641774, 1631260]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,Green,1631260.0,,,,,,,,,
597,PT07M05.00S,2025-02-22T02:08:17.8Z,4,REGULAR,steal,,[],1631260,,,1610612749,84,96,2025-02-22T02:08:19Z,5810000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
598,PT07M02.00S,2025-02-22T02:08:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631157,90.22667542706965,35.78431372549019,1610612749,84,98,2025-02-22T02:08:28Z,5820000,False,-71.0,39.0,1,right,R. Rollins 8' running Layup (14 PTS) (G. Trent Jr. 2 AST),"[1631157, 1629018]",1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,8.13,Made,,,,,,,,,14.0,G. Trent Jr.,1629018.0,2.0,,,,,
600,PT07M02.00S,2025-02-22T02:08:24.6Z,4,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612749,84,98,2025-02-22T02:08:34Z,5840000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Rollins 1 FT),"[1629673, 1631157]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Rollins,1631157.0
602,PT07M02.00S,2025-02-22T02:08:58.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631157,,,1610612749,84,99,2025-02-22T02:08:58Z,5860000,False,,,0,,R. Rollins Free Throw 1 of 1 (15 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,
603,PT06M59.00S,2025-02-22T02:09:06.8Z,4,REGULAR,foul,personal,[],1631157,,,1610612764,84,99,2025-02-22T02:11:10Z,5870000,False,,,0,,R. Rollins personal FOUL (4 PF),"[1631157, 1641774]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Vukcevic,1641774.0
605,PT06M40.00S,2025-02-22T02:09:39.8Z,4,REGULAR,foul,personal,[],1629645,,,1610612764,84,99,2025-02-22T02:09:48Z,5890000,False,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1642267]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Carrington,1642267.0
607,PT06M40.00S,2025-02-22T02:09:45.9Z,4,REGULAR,substitution,out,[],1641774,,,1610612764,84,99,2025-02-22T02:10:02Z,5910000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M40.00S,2025-02-22T02:09:45.9Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,84,99,2025-02-22T02:10:02Z,5920000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M40.00S,2025-02-22T02:09:45.9Z,4,REGULAR,substitution,in,[],203114,,,1610612764,84,99,2025-02-22T02:10:02Z,5930000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M40.00S,2025-02-22T02:09:45.9Z,4,REGULAR,substitution,in,[],1642259,,,1610612764,84,99,2025-02-22T02:10:02Z,5940000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M36.00S,2025-02-22T02:10:19.3Z,4,REGULAR,3pt,Jump Shot,[],1642259,32.40801576872536,69.11764705882352,1610612764,84,99,2025-02-22T02:10:24Z,5950000,False,-96.0,252.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,26.96,Missed,,,,,,,,,,,,,,,,,
612,PT06M33.00S,2025-02-22T02:10:22.3Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612749,84,99,2025-02-22T02:10:24Z,5960000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,611.0,4.0,4.0,0.0,,,,,,,,,,,
613,PT06M21.00S,2025-02-22T02:10:34.5Z,4,REGULAR,3pt,Jump Shot,[],1629018,79.45137976346912,94.11764705882352,1610612749,84,99,2025-02-22T02:10:38Z,5970000,False,221.0,141.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,26.17,Missed,,,,,,,,,,,,,,,,,
614,PT06M19.00S,2025-02-22T02:10:36.5Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,84,99,2025-02-22T02:10:38Z,5980000,False,,,0,,A. Sarr REBOUND (Off:1 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,613.0,7.0,6.0,1.0,,,,,,,,,,,
615,PT06M13.00S,2025-02-22T02:10:43.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642259,5.601182654402102,44.36274509803921,1610612764,86,99,2025-02-22T02:12:58Z,5990000,False,28.0,0.0,1,left,A. Sarr running DUNK (17 PTS) (J. Poole 5 AST),"[1642259, 1629673]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,2.82,Made,,,,,,,,,17.0,J. Poole,1629673.0,5.0,,,,,
617,PT06M12.00S,2025-02-22T02:10:50.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,86,99,2025-02-22T02:10:50Z,6010000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M52.00S,2025-02-22T02:14:02.7Z,4,REGULAR,3pt,Jump Shot,[],1631260,73.9323258869908,12.990196078431374,1610612749,86,99,2025-02-22T02:14:06Z,6020000,False,-185.0,193.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,26.7,Missed,,,,,,,,,,,,,,,,,
619,PT05M50.00S,2025-02-22T02:14:04.7Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,86,99,2025-02-22T02:14:06Z,6030000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,618.0,4.0,4.0,0.0,,,,,,,,,,,
