actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
347,PT01M19.00S,2025-04-01T00:07:23.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,34.11629434954008,55.63725490196079,1610612748,41,56,2025-04-01T00:07:30Z,3400000,False,-28.0,268.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
348,PT01M14.00S,2025-04-01T00:07:28.3Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,41,56,2025-04-01T00:07:28Z,3410000,False,,,0,,J. Jaquez Jr. REBOUND (Off:3 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,347.0,3.0,0.0,3.0,,,,,,,,,,,,,,
349,PT01M08.00S,2025-04-01T00:07:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629639,11.251642575558476,52.450980392156865,1610612748,41,56,2025-04-01T00:12:02Z,3420000,False,-12.0,53.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
350,PT01M04.00S,2025-04-01T00:07:38.0Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,41,56,2025-04-01T00:07:41Z,3430000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,349.0,3.0,3.0,0.0,,,,,,,,,,,,,,
351,PT01M02.00S,2025-04-01T00:07:42.8Z,2,REGULAR,violation,kicked ball,[],1628389,,,1610612764,41,56,2025-04-01T00:07:50Z,3440000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,
352,PT00M59.10S,2025-04-01T00:08:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612764,41,56,2025-04-01T00:08:18Z,3450000,False,,,0,,H. Highsmith personal FOUL (2 PF) (Poole 2 FT),"[1629312, 1629673]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,2.0,0.0,Poole,1629673.0,,,,,,,,
354,PT00M59.10S,2025-04-01T00:08:32.7Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,42,56,2025-04-01T00:11:09Z,3470000,False,,,0,,J. Poole Free Throw 1 of 2 (18 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
355,PT00M59.10S,2025-04-01T00:08:34.0Z,2,REGULAR,substitution,out,[],1642259,,,1610612764,42,56,2025-04-01T00:08:38Z,3480000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M59.10S,2025-04-01T00:08:34.0Z,2,REGULAR,substitution,out,[],1629312,,,1610612764,42,56,2025-04-01T00:08:38Z,3490000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M59.10S,2025-04-01T00:08:34.0Z,2,REGULAR,substitution,in,[],1626158,,,1610612764,42,56,2025-04-01T00:08:38Z,3500000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M59.10S,2025-04-01T00:08:34.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612764,42,56,2025-04-01T00:08:38Z,3510000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M59.10S,2025-04-01T00:08:32.7Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,43,56,2025-04-01T00:11:09Z,3520000,False,,,0,,J. Poole Free Throw 2 of 2 (19 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
360,PT00M45.10S,2025-04-01T00:09:12.6Z,2,REGULAR,2pt,Jump Shot,[],1629639,11.645860709592641,76.22549019607843,1610612748,43,56,2025-04-01T00:09:17Z,3530000,False,-131.0,57.0,1,left,MISS T. Herro 14' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,14.3,Missed,,,,,,,,,,,,,,,,,,
361,PT00M44.80S,2025-04-01T00:09:12.9Z,2,REGULAR,rebound,offensive,[],1641796,,,1610612748,43,56,2025-04-01T00:09:17Z,3540000,False,,,0,,P. Larsson REBOUND (Off:3 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,,,360.0,6.0,3.0,3.0,,,,,,,,,,,,,,
362,PT00M44.80S,2025-04-01T00:09:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1641796,5.601182654402102,51.470588235294116,1610612748,43,58,2025-04-01T00:13:16Z,3550000,False,-7.0,0.0,1,left,P. Larsson tip Layup (9 PTS),[1641796],1610612748.0,MIA,tip,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,9.0,,,,,,,,,,,,,
363,PT00M44.80S,2025-04-01T00:09:19.0Z,2,REGULAR,violation,defensive goaltending,[],1626158,,,1610612748,43,58,2025-04-01T00:09:25Z,3560000,False,,,0,,R. Holmes defensive goaltending VIOLATION,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,
366,PT00M40.00S,2025-04-01T00:09:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,60.92312746386334,67.15686274509804,1610612764,43,58,2025-04-01T00:13:48Z,3570000,False,86.0,315.0,1,right,MISS J. Poole 32' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,32.63,Missed,,,,,,,,,,,,,,,,,,
367,PT00M40.00S,2025-04-01T00:09:31.5Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,43,58,2025-04-01T00:13:48Z,3580000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,366.0,5.0,3.0,2.0,,,,,,,,,,,,,,
368,PT00M37.70S,2025-04-01T00:09:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,92.46057818659659,46.81372549019608,1610612764,45,58,2025-04-01T00:14:00Z,3590000,False,-16.0,18.0,1,right,J. Champagnie putback Layup (2 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,2.0,,,,,,,,,,,,,
369,PT00M28.90S,2025-04-01T00:09:44.7Z,2,REGULAR,3pt,Jump Shot,[],1641796,4.418528252299605,97.30392156862744,1610612748,45,58,2025-04-01T00:09:50Z,3600000,False,-237.0,-11.0,1,left,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
370,PT00M24.80S,2025-04-01T00:09:48.8Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,45,58,2025-04-01T00:09:50Z,3610000,False,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Left Corner 3,24+ Left,,,369.0,6.0,4.0,2.0,,,,,,,,,,,,,,
371,PT00M03.80S,2025-04-01T00:10:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,91.80354796320631,45.83333333333333,1610612764,47,58,2025-04-01T00:10:15Z,3620000,False,-21.0,25.0,1,right,R. Holmes alley-oop Layup (6 PTS) (B. Carrington 3 AST),"[1626158, 1642267]",1610612764.0,WAS,alley-oop,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,6.0,,,,,,,B. Carrington,1642267.0,3.0,,,,
373,PT00M00.00S,2025-04-01T00:10:25.1Z,2,REGULAR,period,end,[],0,,,1610612748,47,58,2025-04-01T00:10:25Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,out,['startperiod'],1626158,,,1610612748,47,58,2025-04-01T00:25:36Z,3650000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612748,47,58,2025-04-01T00:25:36Z,3660000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,out,['startperiod'],1626179,,,1610612748,47,58,2025-04-01T00:25:36Z,3670000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,in,['startperiod'],1642259,,,1610612748,47,58,2025-04-01T00:25:36Z,3680000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,in,['startperiod'],202692,,,1610612748,47,58,2025-04-01T00:25:36Z,3690000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2025-04-01T00:25:10.6Z,3,REGULAR,substitution,in,['startperiod'],1642276,,,1610612748,47,58,2025-04-01T00:25:36Z,3700000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-04-01T00:25:49.9Z,3,REGULAR,period,start,[],0,,,1610612764,47,58,2025-04-01T00:25:49Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M51.00S,2025-04-01T00:25:57.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,7.5722733245729295,52.20588235294118,1610612764,47,58,2025-04-01T00:26:03Z,3720000,False,-11.0,19.0,1,left,MISS A. Sarr alley-oop DUNK,[1642259],1610612764.0,WAS,alley-oop,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
382,PT11M49.00S,2025-04-01T00:25:59.5Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,47,58,2025-04-01T00:26:03Z,3730000,False,,,0,,K. Ware REBOUND (Off:1 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,,
383,PT11M46.00S,2025-04-01T00:26:02.8Z,3,REGULAR,turnover,bad pass,[],1642276,,,1610612748,47,58,2025-04-01T00:26:09Z,3740000,False,,,0,,K. Ware bad pass TURNOVER (2 TO),"[1642276, 1629673]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Poole,1629673.0
384,PT11M46.00S,2025-04-01T00:26:02.8Z,3,REGULAR,steal,,[],1629673,,,1610612764,47,58,2025-04-01T00:26:04Z,3750000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
385,PT11M45.00S,2025-04-01T00:26:06.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629673,7.966491458607096,56.127450980392155,1610612764,47,58,2025-04-01T00:45:48Z,3760000,False,-31.0,22.0,1,left,MISS J. Poole driving DUNK,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
386,PT11M44.00S,2025-04-01T00:26:07.3Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,47,58,2025-04-01T00:45:48Z,3770000,False,,,0,,K. Ware REBOUND (Off:1 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,385.0,7.0,6.0,1.0,,,,,,,,,,,,,,
427,PT11M42.00S,2025-04-01T00:26:09.0Z,3,REGULAR,turnover,bad pass,[],1642276,,,1610612748,47,58,2025-04-01T00:45:58Z,3775000,False,,,0,,K. Ware bad pass TURNOVER (3 TO),"[1642276, 1642259]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,,,,,,Sarr,1642259.0
428,PT11M42.00S,2025-04-01T00:26:09.0Z,3,REGULAR,steal,,[],1642259,,,1610612764,47,58,2025-04-01T00:33:39Z,3777500,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT11M37.00S,2025-04-01T00:26:11.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642259,5.075558475689881,53.18627450980392,1610612764,47,58,2025-04-01T00:33:39Z,3780000,False,-16.0,-5.0,1,left,MISS A. Sarr floating Shot,[1642259],1610612764.0,WAS,floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
388,PT11M37.00S,2025-04-01T00:26:11.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612748,47,58,2025-04-01T00:26:17Z,3790000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,387.0,3.0,3.0,0.0,,,,,,,,,,,,,,
389,PT11M37.00S,2025-04-01T00:26:18.0Z,3,REGULAR,foul,personal,[],1642259,,,1610612748,47,58,2025-04-01T00:26:27Z,3800000,False,,,0,,A. Sarr personal FOUL (4 PF),"[1642259, 202692]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,4.0,0.0,Burks,202692.0,,,,,,,,
391,PT11M21.00S,2025-04-01T00:26:51.0Z,3,REGULAR,3pt,Jump Shot,[],1629639,67.23061760840999,34.55882352941176,1610612748,47,58,2025-04-01T00:29:47Z,3820000,False,-77.0,256.0,1,right,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
392,PT11M17.00S,2025-04-01T00:26:55.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,47,58,2025-04-01T00:26:57Z,3830000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,391.0,8.0,6.0,2.0,,,,,,,,,,,,,,
393,PT11M16.00S,2025-04-01T00:26:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,88.38699080157687,45.588235294117645,1610612748,47,60,2025-04-01T00:30:00Z,3840000,False,-22.0,57.0,1,right,B. Adebayo 6' putback Layup (22 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,22.0,,,,,,,,,,,,,
394,PT11M05.00S,2025-04-01T00:27:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,6.1268068331143235,47.794117647058826,1610612764,49,60,2025-04-01T00:27:18Z,3850000,False,11.0,5.0,1,left,A. Sarr driving Layup (5 PTS) (J. Poole 4 AST),"[1642259, 1629673]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,5.0,,,,,,,J. Poole,1629673.0,4.0,,,,
396,PT11M05.00S,2025-04-01T00:27:11.4Z,3,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612764,49,60,2025-04-01T00:27:17Z,3870000,False,,,0,,K. Ware shooting personal FOUL (4 PF) (Sarr 1 FT),"[1642276, 1642259]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,4.0,0.0,Sarr,1642259.0,,,,,,,,
398,PT11M05.00S,2025-04-01T00:27:26.6Z,3,REGULAR,substitution,out,[],1642276,,,1610612764,49,60,2025-04-01T00:28:04Z,3890000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M05.00S,2025-04-01T00:27:26.6Z,3,REGULAR,substitution,in,[],1629312,,,1610612764,49,60,2025-04-01T00:28:04Z,3900000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT11M05.00S,2025-04-01T00:27:41.5Z,3,REGULAR,freethrow,1 of 1,[],1642259,,,1610612764,50,60,2025-04-01T00:27:41Z,3910000,False,,,0,,A. Sarr Free Throw 1 of 1 (6 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
401,PT10M45.00S,2025-04-01T00:28:02.8Z,3,REGULAR,turnover,bad pass,[],1641796,,,1610612748,50,60,2025-04-01T00:28:08Z,3920000,False,,,0,,P. Larsson bad pass TURNOVER (1 TO),"[1641796, 1630551]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Champagnie,1630551.0
402,PT10M45.00S,2025-04-01T00:28:02.8Z,3,REGULAR,steal,,[],1630551,,,1610612764,50,60,2025-04-01T00:28:04Z,3930000,False,,,0,,J. Champagnie STEAL (3 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT10M37.00S,2025-04-01T00:28:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642358,6.1268068331143235,41.17647058823529,1610612764,50,60,2025-04-01T00:31:26Z,3940000,False,44.0,5.0,1,left,MISS A. Johnson running Layup,[1642358],1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
404,PT10M33.00S,2025-04-01T00:28:14.3Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,50,60,2025-04-01T00:37:25Z,3950000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,403.0,5.0,4.0,1.0,,,,,,,,,,,,,,
407,PT10M16.00S,2025-04-01T00:28:32.0Z,3,REGULAR,3pt,Jump Shot,[],202692,66.70499342969777,50.98039215686274,1610612748,50,60,2025-04-01T00:28:38Z,3980000,False,5.0,260.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
408,PT10M15.00S,2025-04-01T00:28:33.0Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,50,60,2025-04-01T00:33:08Z,3990000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,407.0,6.0,4.0,2.0,,,,,,,,,,,,,,
409,PT10M13.00S,2025-04-01T00:28:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629312,89.17542706964521,50.73529411764706,1610612748,50,60,2025-04-01T00:32:47Z,4000000,False,4.0,49.0,1,right,MISS H. Highsmith putback Layup,[1629312],1610612748.0,MIA,putback,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
411,PT10M12.00S,2025-04-01T00:28:36.5Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,50,60,2025-04-01T00:33:27Z,4020000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,409.0,7.0,4.0,3.0,,,,,,,,,,,,,,
412,PT10M05.00S,2025-04-01T00:28:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,92.32917214191852,39.705882352941174,1610612748,50,62,2025-04-01T00:35:21Z,4030000,False,-51.0,20.0,1,right,T. Herro driving Layup (14 PTS) (P. Larsson 3 AST),"[1629639, 1641796]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,,,,,14.0,,,,,,,P. Larsson,1641796.0,3.0,,,,
413,PT09M50.00S,2025-04-01T00:28:58.3Z,3,REGULAR,3pt,Jump Shot,[],1642267,33.065045992115635,53.431372549019606,1610612764,50,62,2025-04-01T00:29:01Z,4040000,False,-17.0,258.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
414,PT09M48.00S,2025-04-01T00:29:00.3Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,50,62,2025-04-01T00:29:01Z,4050000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,413.0,2.0,2.0,0.0,,,,,,,,,,,,,,
415,PT09M34.00S,2025-04-01T00:29:14.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641796,92.9862023653088,48.529411764705884,1610612748,50,64,2025-04-01T00:29:19Z,4060000,False,-7.0,13.0,1,right,P. Larsson cutting DUNK (11 PTS) (B. Adebayo 4 AST),"[1641796, 1628389]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,11.0,,,,,,,B. Adebayo,1628389.0,4.0,,,,
417,PT09M12.00S,2025-04-01T00:29:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,8.492115637319317,53.67647058823529,1610612764,52,64,2025-04-01T00:29:41Z,4080000,False,-18.0,27.0,1,left,B. Carrington Layup (5 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,5.0,,,,,,,,,,,,,
418,PT09M03.00S,2025-04-01T00:29:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,93.51182654402102,52.69607843137255,1610612748,52,66,2025-04-01T00:29:49Z,4090000,False,13.0,8.0,1,right,P. Larsson cutting Layup (13 PTS) (H. Highsmith 1 AST),"[1641796, 1629312]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,13.0,,,,,,,H. Highsmith,1629312.0,1.0,,,,
420,PT08M49.00S,2025-04-01T00:30:00.5Z,3,REGULAR,turnover,out-of-bounds,[],1642358,,,1610612764,52,66,2025-04-01T00:30:09Z,4110000,False,,,0,,A. Johnson lost ball out-of-bounds TURNOVER (2 TO),[1642358],1610612764.0,WAS,lost ball,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,,,,,
422,PT08M32.00S,2025-04-01T00:30:26.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,80.89684625492772,49.01960784313725,1610612748,52,68,2025-04-01T00:30:33Z,4130000,False,-5.0,127.0,1,right,B. Adebayo 12' fadeaway Jump Shot (24 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,,,,,24.0,,,,,,,,,,,,,
423,PT08M16.00S,2025-04-01T00:30:42.3Z,3,REGULAR,3pt,Jump Shot,[],1642259,16.770696452036795,94.85294117647058,1610612764,52,68,2025-04-01T00:30:47Z,4140000,False,-224.0,105.0,1,left,MISS A. Sarr 24' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
424,PT08M13.00S,2025-04-01T00:30:45.3Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,52,68,2025-04-01T00:30:47Z,4150000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,
425,PT08M08.00S,2025-04-01T00:30:51.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629639,84.70762155059133,60.049019607843135,1610612748,52,70,2025-04-01T00:36:42Z,4160000,False,50.0,91.0,1,right,T. Herro 10' driving floating Jump Shot (16 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,10.41,Made,,,,,16.0,,,,,,,,,,,,,
426,PT08M08.00S,2025-04-01T00:30:56.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,52,70,2025-04-01T00:30:56Z,4170000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
