actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
261,PT05M19.00S,2021-12-21T02:51:12.7Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,43,29,2021-12-21T02:51:16Z,2600000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,260.0,7.0,4.0,3.0,,,,,,,,,,,,,,
262,PT05M18.00S,2021-12-21T02:51:13.7Z,2,REGULAR,turnover,lost ball,[],202355,,,1610612762,43,29,2021-12-21T02:51:20Z,2610000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 203486]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,1.0,,,,,,Plumlee,203486.0
263,PT05M18.00S,2021-12-21T02:51:13.7Z,2,REGULAR,steal,,[],203486,,,1610612766,43,29,2021-12-21T02:51:15Z,2620000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M11.00S,2021-12-21T02:51:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,5.863994743758213,45.09803921568628,1610612766,43,31,2021-12-21T02:51:25Z,2630000,25.0,3.0,1,left,L. Ball driving Layup (2 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.46,Made,,,,,,,,,,2.0,,M. Bridges,1628970.0,2.0,,,,
266,PT05M02.00S,2021-12-21T02:51:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,90.62089356110381,56.127450980392155,1610612762,43,31,2021-12-21T02:51:40Z,2650000,31.0,36.0,1,right,MISS D. Mitchell floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,
267,PT05M02.00S,2021-12-21T02:51:30.7Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,43,31,2021-12-21T02:51:30Z,2660000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,266.0,2.0,1.0,1.0,,,,,,,,,,,,,,
268,PT05M02.00S,2021-12-21T02:51:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,91.67214191852825,52.450980392156865,1610612762,45,31,2021-12-21T02:51:46Z,2670000,12.0,26.0,1,right,D. Mitchell putback Layup (10 PTS),[1628378],1610612762.0,UTA,putback,,,Mitchell,D. Mitchell,,,,,2.86,Made,,,,,,,,,,10.0,,,,,,,,
269,PT05M02.00S,2021-12-21T02:51:34.7Z,2,REGULAR,foul,personal,['1freethrow'],1630547,,,1610612762,45,31,2021-12-21T02:51:40Z,2680000,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630547, 1628378]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,,,,,,,2003.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
271,PT05M02.00S,2021-12-21T02:52:01.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628378,,,1610612762,46,31,2021-12-21T02:52:01Z,2700000,,,0,,D. Mitchell Free Throw 1 of 1 (11 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
272,PT04M53.00S,2021-12-21T02:52:12.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.046649145860711,46.81372549019608,1610612766,46,33,2021-12-21T02:52:18Z,2710000,16.0,14.0,1,left,M. Plumlee alley-oop DUNK (2 PTS) (L. Ball 2 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,2.1,Made,,,,,,,,,,2.0,,L. Ball,1630163.0,2.0,,,,
274,PT04M42.00S,2021-12-21T02:52:22.7Z,2,REGULAR,2pt,Jump Shot,[],1628378,79.188567674113,63.48039215686274,1610612762,48,33,2021-12-21T02:52:27Z,2730000,67.0,143.0,1,right,D. Mitchell 15' pullup Jump Shot (13 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,15.82,Made,,,,,,,,,,13.0,,,,,,,,
275,PT04M27.00S,2021-12-21T02:52:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.966491458607096,42.64705882352941,1610612766,48,33,2021-12-21T02:52:43Z,2740000,37.0,22.0,1,left,MISS L. Ball driving Layup - blocked,"[1630163, 202355]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,4.31,Missed,,,,,,,,,,,,,,,Whiteside,202355.0,,
276,PT04M27.00S,2021-12-21T02:52:38.1Z,2,REGULAR,block,,[],202355,,,1610612766,48,33,2021-12-21T02:52:40Z,2750000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M24.00S,2021-12-21T02:52:41.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,48,33,2021-12-21T02:52:43Z,2760000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,,,,,
278,PT04M24.00S,2021-12-21T02:52:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612762,48,33,2021-12-21T02:52:54Z,2770000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1628970, 202711]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,202035.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
280,PT04M24.00S,2021-12-21T02:53:20.8Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,48,33,2021-12-21T02:53:20Z,2790000,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT04M24.00S,2021-12-21T02:53:20.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,48,33,2021-12-21T02:53:20Z,2800000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
282,PT04M24.00S,2021-12-21T02:53:21.5Z,2,REGULAR,substitution,out,[],1629667,,,1610612762,48,33,2021-12-21T02:53:28Z,2810000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M24.00S,2021-12-21T02:53:21.5Z,2,REGULAR,substitution,in,[],1626162,,,1610612762,48,33,2021-12-21T02:53:28Z,2820000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M24.00S,2021-12-21T02:53:42.5Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,49,33,2021-12-21T02:53:42Z,2830000,,,0,,B. Bogdanovic Free Throw 2 of 2 (12 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
285,PT04M12.00S,2021-12-21T02:53:58.6Z,2,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,49,33,2021-12-21T02:54:07Z,2840000,,,0,,K. Oubre Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626162],1610612766.0,CHA,bad pass,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,202035.0,,,,,,1.0,,,,,,,
286,PT04M12.00S,2021-12-21T02:54:01.7Z,2,REGULAR,substitution,out,[],203903,,,1610612762,49,33,2021-12-21T02:54:08Z,2850000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M12.00S,2021-12-21T02:54:01.7Z,2,REGULAR,substitution,out,[],202355,,,1610612762,49,33,2021-12-21T02:54:08Z,2860000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M12.00S,2021-12-21T02:54:01.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,49,33,2021-12-21T02:54:08Z,2870000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M12.00S,2021-12-21T02:54:01.7Z,2,REGULAR,substitution,in,[],201144,,,1610612762,49,33,2021-12-21T02:54:08Z,2880000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M59.00S,2021-12-21T02:54:31.2Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,49,33,2021-12-21T02:54:37Z,2890000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,202035.0,,,,,,1.0,,,,,,,
291,PT03M51.00S,2021-12-21T02:54:54.3Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,49,33,2021-12-21T02:54:58Z,2900000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 203497]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1.0,,,,,,Gobert,203497.0
292,PT03M51.00S,2021-12-21T02:54:54.3Z,2,REGULAR,steal,,[],203497,,,1610612762,49,33,2021-12-21T02:54:55Z,2910000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M46.00S,2021-12-21T02:54:59.4Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612762,49,33,2021-12-21T02:55:03Z,2920000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1626162]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2.0,,,,,,Oubre Jr.,1626162.0
294,PT03M46.00S,2021-12-21T02:54:59.4Z,2,REGULAR,steal,,[],1626162,,,1610612766,49,33,2021-12-21T02:55:01Z,2930000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2021-12-21T02:55:03.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630547,7.178055190538765,94.36274509803921,1610612766,49,33,2021-12-21T02:55:19Z,2940000,-222.0,15.0,1,left,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,22.23,Missed,,,,,,,,,,,,,,,,,,
296,PT03M39.00S,2021-12-21T02:55:06.9Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,49,33,2021-12-21T02:55:06Z,2950000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,
297,PT03M38.00S,2021-12-21T02:55:10.5Z,2,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,49,33,2021-12-21T02:55:25Z,2960000,,,0,,M. Plumlee lost ball out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,lost ball,,,Plumlee,M. Plumlee,,,,,,,,,,,2003.0,,,,,,1.0,,,,,,,
298,PT03M25.00S,2021-12-21T02:55:29.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,85.3646517739816,3.1862745098039214,1610612762,49,33,2021-12-21T02:55:34Z,2970000,-234.0,85.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
299,PT03M20.00S,2021-12-21T02:55:34.1Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,49,33,2021-12-21T02:55:34Z,2980000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:0),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,298.0,2.0,0.0,2.0,,,,,,,,,,,,,,
300,PT03M14.00S,2021-12-21T02:55:39.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201144,80.50262812089356,46.81372549019608,1610612762,49,33,2021-12-21T02:58:43Z,2990000,-16.0,131.0,1,right,MISS M. Conley 13' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,13.18,Missed,,,,,,,,,,,,,,,,,,
301,PT03M13.00S,2021-12-21T02:55:40.0Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,49,33,2021-12-21T02:55:44Z,3000000,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,300.0,10.0,7.0,3.0,,,,,,,,,,,,,,
302,PT03M13.00S,2021-12-21T02:55:43.2Z,2,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612762,49,33,2021-12-21T02:55:48Z,3010000,,,0,,L. Ball shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630163, 203497]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,2003.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
304,PT03M13.00S,2021-12-21T02:56:13.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203497,,,1610612762,50,33,2021-12-21T02:56:13Z,3030000,,,0,,R. Gobert Free Throw 1 of 2 (11 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
305,PT03M13.00S,2021-12-21T02:56:32.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203497,,,1610612762,51,33,2021-12-21T02:56:32Z,3040000,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
306,PT02M58.00S,2021-12-21T02:56:49.1Z,2,REGULAR,2pt,Jump Shot,[],1630163,15.588042049934298,31.127450980392158,1610612766,51,35,2021-12-21T02:56:53Z,3050000,94.0,94.0,1,left,L. Ball 13' floating Jump Shot (4 PTS) (J. Bouknight 1 AST),"[1630163, 1630547]",1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,13.32,Made,,,,,,,,,,4.0,,J. Bouknight,1630547.0,1.0,,,,
307,PT02M46.00S,2021-12-21T02:57:00.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,70.90998685939553,21.323529411764707,1610612762,51,35,2021-12-21T02:57:07Z,3060000,-143.0,221.0,1,right,MISS D. Mitchell 26' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
308,PT02M44.00S,2021-12-21T02:57:02.7Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,51,35,2021-12-21T02:57:07Z,3070000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,307.0,2.0,1.0,1.0,,,,,,,,,,,,,,
309,PT02M35.00S,2021-12-21T02:57:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,5.732588699080158,95.83333333333334,1610612766,51,38,2021-12-21T02:57:17Z,3080000,-229.0,1.0,1,left,M. Bridges 3PT  (9 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,22.92,Made,,,,,,,,,,9.0,,L. Ball,1630163.0,3.0,,,,
312,PT02M13.00S,2021-12-21T02:57:36.8Z,2,REGULAR,turnover,out-of-bounds,[],203497,,,1610612762,51,38,2021-12-21T02:57:46Z,3100000,,,0,,R. Gobert lost ball out-of-bounds TURNOVER (2 TO),[203497],1610612762.0,UTA,lost ball,,,Gobert,R. Gobert,,,,,,,,,,,202035.0,,,,,,2.0,,,,,,,
313,PT02M13.00S,2021-12-21T02:57:47.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,51,38,2021-12-21T02:57:47Z,3110000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M13.00S,2021-12-21T03:00:05.6Z,2,REGULAR,substitution,out,[],1630547,,,1610612766,51,38,2021-12-21T03:00:35Z,3120000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M13.00S,2021-12-21T03:00:05.6Z,2,REGULAR,substitution,out,[],203486,,,1610612766,51,38,2021-12-21T03:00:35Z,3130000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M13.00S,2021-12-21T03:00:05.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,51,38,2021-12-21T03:00:35Z,3140000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M13.00S,2021-12-21T03:00:05.6Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,51,38,2021-12-21T03:00:35Z,3150000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M01.00S,2021-12-21T03:00:53.2Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,51,38,2021-12-21T03:01:01Z,3160000,,,0,,L. Ball lost ball out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,,,,,,,202037.0,,,,,,2.0,,,,,,,
319,PT01M47.00S,2021-12-21T03:01:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612762,51,38,2021-12-21T03:01:18Z,3170000,,,0,,P. Washington personal FOUL (1 PF) (Gobert 2 FT),"[1629023, 203497]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,202037.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
321,PT01M47.00S,2021-12-21T03:01:43.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612762,52,38,2021-12-21T03:01:43Z,3190000,,,0,,R. Gobert Free Throw 1 of 2 (13 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
322,PT01M47.00S,2021-12-21T03:01:59.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612762,53,38,2021-12-21T03:01:59Z,3200000,,,0,,R. Gobert Free Throw 2 of 2 (14 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
323,PT01M36.00S,2021-12-21T03:02:12.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,27.94021024967148,22.058823529411764,1610612766,53,38,2021-12-21T03:02:17Z,3210000,140.0,210.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
324,PT01M33.00S,2021-12-21T03:02:15.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,53,38,2021-12-21T03:02:17Z,3220000,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,323.0,11.0,8.0,3.0,,,,,,,,,,,,,,
325,PT01M26.00S,2021-12-21T03:02:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612762,53,38,2021-12-21T03:02:30Z,3230000,,,0,,P. Washington shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629023, 203497]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,202035.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
327,PT01M26.00S,2021-12-21T03:02:47.9Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,54,38,2021-12-21T03:03:05Z,3250000,,,0,,R. Gobert Free Throw 1 of 2 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
328,PT01M26.00S,2021-12-21T03:02:47.9Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,54,38,2021-12-21T03:03:05Z,3260000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
329,PT01M25.00S,2021-12-21T03:02:48.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,54,38,2021-12-21T03:03:05Z,3270000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,328.0,4.0,4.0,0.0,,,,,,,,,,,,,,
330,PT01M16.00S,2021-12-21T03:03:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,28.203022339027594,23.284313725490197,1610612766,54,38,2021-12-21T03:03:17Z,3280000,134.0,213.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
331,PT01M13.00S,2021-12-21T03:03:16.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,54,38,2021-12-21T03:03:17Z,3290000,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,330.0,12.0,9.0,3.0,,,,,,,,,,,,,,
332,PT01M01.00S,2021-12-21T03:03:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,80.23981603153744,48.03921568627451,1610612762,54,38,2021-12-21T03:03:34Z,3300000,-10.0,133.0,1,right,MISS R. Gobert 13' pullup Shot,[203497],1610612762.0,UTA,pullup,,,Gobert,R. Gobert,,,,,13.36,Missed,,,,,,,,,,,,,,,,,,
333,PT00M59.30S,2021-12-21T03:03:29.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,54,38,2021-12-21T03:03:34Z,3310000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,,,,,
334,PT00M48.10S,2021-12-21T03:03:41.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,12.434296977660972,95.83333333333334,1610612766,54,38,2021-12-21T03:03:47Z,3320000,-229.0,64.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,
335,PT00M46.00S,2021-12-21T03:03:43.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,38,2021-12-21T03:03:47Z,3330000,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,334.0,7.0,6.0,1.0,,,,,,,,,,,,,,
336,PT00M35.60S,2021-12-21T03:03:56.0Z,2,REGULAR,foul,offensive,[],202711,,,1610612762,54,38,2021-12-21T03:05:25Z,3340000,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[202711, 1630163]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,202037.0,2.0,0.0,Ball,1630163.0,,,,,,,,,
338,PT00M35.60S,2021-12-21T03:03:56.0Z,2,REGULAR,turnover,offensive foul,[],202711,,,1610612762,54,38,2021-12-21T03:03:56Z,3360000,,,0,,B. Bogdanovic offensive foul TURNOVER (2 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,202037.0,,,,,,2.0,,,,,,,
339,PT00M28.00S,2021-12-21T03:04:18.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,20.97568988173456,67.8921568627451,1610612766,54,38,2021-12-21T03:04:25Z,3370000,-89.0,145.0,1,left,MISS L. Ball 17' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,
340,PT00M25.30S,2021-12-21T03:04:22.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,54,38,2021-12-21T03:04:22Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,
341,PT00M25.30S,2021-12-21T03:04:23.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,54,38,2021-12-21T03:04:23Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M23.90S,2021-12-21T03:04:35.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,31.882391590013142,44.11764705882353,1610612766,54,41,2021-12-21T03:04:41Z,3400000,29.0,247.0,1,left,M. Bridges 24' 3PT  (12 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,24.89,Made,,,,,,,,,,12.0,,L. Ball,1630163.0,4.0,,,,
344,PT00M01.50S,2021-12-21T03:05:01.3Z,2,REGULAR,3pt,Jump Shot,[],201144,72.35545335085413,78.18627450980392,1610612762,54,41,2021-12-21T03:05:07Z,3420000,141.0,207.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
345,PT00M01.50S,2021-12-21T03:05:01.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,41,2021-12-21T03:05:07Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2021-12-21T03:05:06.2Z,2,REGULAR,period,end,[],0,,,1610612762,54,41,2021-12-21T03:05:06Z,3440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-21T03:19:25.4Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612762,54,41,2021-12-21T03:20:24Z,3450000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
