actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
175,PT11M06.00S,2022-02-08T02:38:44.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,33.196452036793694,17.15686274509804,1610612752,28,28,2022-02-08T02:38:52Z,1730000,164.0,260.0,1,left,MISS I. Quickley 30' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,30.71,Missed,,,,,,,,,,,,,,,,,,,
176,PT11M02.00S,2022-02-08T02:38:49.4Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,28,28,2022-02-08T02:38:49Z,1740000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,175.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
177,PT11M02.00S,2022-02-08T02:38:49.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630167,5.590000152587891,50.0,1610612752,28,28,2022-02-08T02:39:00Z,1750000,0.0,0.0,1,left,MISS O. Toppin tip Layup,[1630167],1610612752.0,NYK,tip,,,Toppin,O. Toppin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
178,PT11M02.00S,2022-02-08T02:38:49.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,28,28,2022-02-08T02:39:00Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,,
179,PT11M02.00S,2022-02-08T02:39:00.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,28,28,2022-02-08T02:39:00Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M57.00S,2022-02-08T02:39:10.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630193,16.507884362680684,37.745098039215684,1610612752,28,30,2022-02-08T02:39:15Z,1780000,61.0,103.0,1,left,I. Quickley 11' floating Jump Shot (2 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,11.96,Made,,,,,2.0,,,,,,,,,R. Barrett,1629628.0,3.0,,,
182,PT10M42.00S,2022-02-08T02:39:24.5Z,2,REGULAR,3pt,Jump Shot,[],203903,81.553876478318,4.901960784313726,1610612762,28,30,2022-02-08T02:39:30Z,1800000,-225.0,121.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M40.00S,2022-02-08T02:39:26.5Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612752,28,30,2022-02-08T02:39:30Z,1810000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
184,PT10M32.00S,2022-02-08T02:39:36.6Z,2,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612752,28,30,2022-02-08T02:39:41Z,1820000,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Reddish 2 FT),"[1628962, 1629629]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Reddish,1629629.0,,,,,,
186,PT10M32.00S,2022-02-08T02:39:58.5Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612752,28,31,2022-02-08T02:39:58Z,1840000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
187,PT10M32.00S,2022-02-08T02:40:12.5Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612752,28,32,2022-02-08T02:40:12Z,1850000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
188,PT10M07.00S,2022-02-08T02:40:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,94.1688567674113,45.34313725490196,1610612762,30,32,2022-02-08T02:40:46Z,1860000,-23.0,2.0,1,right,E. Paschall driving Layup (2 PTS),[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.34,Made,,,,,2.0,,,,,,,,,,,,,,
189,PT09M55.00S,2022-02-08T02:40:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,11.383048620236531,49.26470588235294,1610612752,30,34,2022-02-08T02:40:58Z,1870000,4.0,55.0,1,left,C. Reddish floating Jump Shot (4 PTS) (R. Barrett 4 AST),"[1629629, 1629628]",1610612752.0,NYK,floating,,,Reddish,C. Reddish,,,,,5.46,Made,,,,,4.0,,,,,,,,,R. Barrett,1629628.0,4.0,,,
191,PT09M45.00S,2022-02-08T02:41:05.6Z,2,REGULAR,foul,personal,['2freethrow'],203457,,,1610612762,30,34,2022-02-08T02:41:10Z,1890000,,,0,,N. Noel shooting personal FOUL (2 PF) (Azubuike 2 FT),"[203457, 1628962]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,,203177.0,2.0,0.0,Azubuike,1628962.0,,,,,,
193,PT09M45.00S,2022-02-08T02:41:33.8Z,2,REGULAR,freethrow,1 of 2,[],1628962,,,1610612762,31,34,2022-02-08T02:42:00Z,1910000,,,0,,U. Azubuike Free Throw 1 of 2 (1 PTS),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
194,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,out,[],201144,,,1610612762,31,34,2022-02-08T02:41:43Z,1920000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,out,[],203457,,,1610612762,31,34,2022-02-08T02:41:43Z,1930000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,out,[],1629628,,,1610612762,31,34,2022-02-08T02:41:43Z,1940000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,in,[],1630215,,,1610612762,31,34,2022-02-08T02:41:43Z,1950000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,in,[],202692,,,1610612762,31,34,2022-02-08T02:41:43Z,1960000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M45.00S,2022-02-08T02:41:34.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612762,31,34,2022-02-08T02:41:43Z,1970000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M45.00S,2022-02-08T02:41:33.8Z,2,REGULAR,freethrow,2 of 2,[],1628962,,,1610612762,31,34,2022-02-08T02:42:00Z,1980000,,,0,,MISS U. Azubuike Free Throw 2 of 2,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M43.00S,2022-02-08T02:41:35.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,31,34,2022-02-08T02:42:00Z,1990000,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,200.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
202,PT09M32.00S,2022-02-08T02:42:10.4Z,2,REGULAR,3pt,Jump Shot,[],1630193,29.122864651773984,30.14705882352941,1610612752,31,37,2022-02-08T02:42:15Z,2000000,99.0,221.0,1,left,I. Quickley 24' 3PT pullup (5 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,24.26,Made,,,,,5.0,,,,,,,,,,,,,,
203,PT09M09.00S,2022-02-08T02:42:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,89.04402102496715,55.63725490196079,1610612762,33,37,2022-02-08T02:42:37Z,2010000,28.0,50.0,1,right,T. Forrest driving floating Jump Shot (2 PTS),[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,5.78,Made,,,,,2.0,,,,,,,,,,,,,,
204,PT08M52.00S,2022-02-08T02:42:49.5Z,2,REGULAR,3pt,Jump Shot,[],202692,33.065045992115635,45.83333333333333,1610612752,33,37,2022-02-08T02:42:54Z,2020000,21.0,258.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M50.00S,2022-02-08T02:42:51.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,33,37,2022-02-08T02:42:54Z,2030000,,,0,,M. Robinson REBOUND (Off:6 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,204.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
206,PT08M47.00S,2022-02-08T02:42:57.9Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612752,33,37,2022-02-08T02:43:04Z,2040000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Reddish 2 FT),"[203903, 1629629]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,203177.0,1.0,0.0,Reddish,1629629.0,,,,,,
209,PT08M47.00S,2022-02-08T02:43:21.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629629,,,1610612752,33,38,2022-02-08T02:43:21Z,2060000,,,0,,C. Reddish Free Throw 1 of 2 (5 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
210,PT08M47.00S,2022-02-08T02:43:22.7Z,2,REGULAR,substitution,out,[],1630235,,,1610612752,33,38,2022-02-08T02:43:25Z,2070000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M47.00S,2022-02-08T02:43:22.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612752,33,38,2022-02-08T02:43:25Z,2080000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M47.00S,2022-02-08T02:43:35.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629629,,,1610612752,33,39,2022-02-08T02:43:35Z,2090000,,,0,,C. Reddish Free Throw 2 of 2 (6 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
213,PT08M35.00S,2022-02-08T02:43:53.5Z,2,REGULAR,foul,personal,['2freethrow'],202692,,,1610612762,33,39,2022-02-08T02:43:57Z,2100000,,,0,,A. Burks shooting personal FOUL (1 PF) (Mitchell 2 FT),"[202692, 1628378]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,201639.0,1.0,0.0,Mitchell,1628378.0,,,,,,
215,PT08M35.00S,2022-02-08T02:44:19.4Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,34,39,2022-02-08T02:44:19Z,2120000,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
216,PT08M35.00S,2022-02-08T02:44:39.5Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,35,39,2022-02-08T02:44:39Z,2130000,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
217,PT08M18.00S,2022-02-08T02:44:59.6Z,2,REGULAR,3pt,Jump Shot,[],202692,31.488173455978973,37.99019607843137,1610612752,35,39,2022-02-08T02:45:04Z,2140000,60.0,243.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M15.00S,2022-02-08T02:45:02.6Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,35,39,2022-02-08T02:45:04Z,2150000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
219,PT08M02.00S,2022-02-08T02:45:14.9Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612762,35,39,2022-02-08T02:45:20Z,2160000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 1629629]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
220,PT08M02.00S,2022-02-08T02:45:14.9Z,2,REGULAR,steal,,[],1629629,,,1610612752,35,39,2022-02-08T02:45:16Z,2170000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M00.00S,2022-02-08T02:45:19.3Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,35,39,2022-02-08T02:45:33Z,2180000,,,0,,C. Reddish lost ball out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,lost ball,,,Reddish,C. Reddish,,,,,,,,,,,,1.0,,,201639.0,,,,,,,,,,
222,PT07M42.00S,2022-02-08T02:45:49.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,84.97043363994744,47.794117647058826,1610612762,37,39,2022-02-08T02:46:07Z,2190000,-11.0,89.0,1,right,D. Mitchell 8' driving floating Jump Shot (11 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,8.95,Made,,,,,11.0,,,,,,,,,,,,,,
223,PT07M29.00S,2022-02-08T02:46:01.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,29.77989487516426,27.696078431372552,1610612752,37,39,2022-02-08T02:46:09Z,2200000,112.0,227.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M26.00S,2022-02-08T02:46:04.3Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,37,39,2022-02-08T02:46:09Z,2210000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
225,PT07M23.00S,2022-02-08T02:46:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612762,37,39,2022-02-08T02:46:18Z,2220000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Paschall 2 FT),"[1629629, 1629672]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Paschall,1629672.0,,,,,,
227,PT07M23.00S,2022-02-08T02:46:36.8Z,2,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,38,39,2022-02-08T02:46:36Z,2240000,,,0,,E. Paschall Free Throw 1 of 2 (3 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
228,PT07M23.00S,2022-02-08T02:46:37.5Z,2,REGULAR,substitution,out,[],1630215,,,1610612762,38,39,2022-02-08T02:46:40Z,2250000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M23.00S,2022-02-08T02:46:37.5Z,2,REGULAR,substitution,in,[],202711,,,1610612762,38,39,2022-02-08T02:46:40Z,2260000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M23.00S,2022-02-08T02:46:54.9Z,2,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,39,39,2022-02-08T02:46:55Z,2270000,,,0,,E. Paschall Free Throw 2 of 2 (4 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
231,PT07M08.00S,2022-02-08T02:47:14.7Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,39,39,2022-02-08T02:47:26Z,2280000,,,0,,C. Reddish lost ball out-of-bounds TURNOVER (2 TO),[1629629],1610612752.0,NYK,lost ball,,,Reddish,C. Reddish,,,,,,,,,,,,2.0,,,1626302.0,,,,,,,,,,
232,PT07M08.00S,2022-02-08T02:47:17.4Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,39,39,2022-02-08T02:47:20Z,2290000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2022-02-08T02:47:17.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,39,39,2022-02-08T02:47:20Z,2300000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M48.00S,2022-02-08T02:47:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,92.59198423127464,45.09803921568628,1610612762,41,39,2022-02-08T02:47:51Z,2310000,-25.0,17.0,1,right,D. Mitchell driving Layup (13 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.99,Made,,,,,13.0,,,,,,,,,,,,,,
235,PT06M41.00S,2022-02-08T02:47:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,41,39,2022-02-08T02:47:55Z,2320000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M41.00S,2022-02-08T02:48:39.8Z,2,REGULAR,substitution,out,[],1629629,,,1610612752,41,39,2022-02-08T02:50:18Z,2330000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M41.00S,2022-02-08T02:48:39.8Z,2,REGULAR,substitution,in,[],203095,,,1610612752,41,39,2022-02-08T02:50:18Z,2340000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M41.00S,2022-02-08T02:48:39.8Z,2,REGULAR,substitution,out,[],1628962,,,1610612752,41,39,2022-02-08T02:50:34Z,2350000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M41.00S,2022-02-08T02:48:39.8Z,2,REGULAR,substitution,in,[],202355,,,1610612752,41,39,2022-02-08T02:50:34Z,2360000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M33.00S,2022-02-08T02:51:03.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.1268068331143235,47.05882352941176,1610612752,41,41,2022-02-08T02:51:08Z,2370000,15.0,5.0,1,left,M. Robinson DUNK (12 PTS) (I. Quickley 2 AST),"[1629011, 1630193]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.56,Made,,,,,12.0,,,,,,,,,I. Quickley,1630193.0,2.0,,,
242,PT06M17.00S,2022-02-08T02:51:20.2Z,2,REGULAR,3pt,Jump Shot,[],203903,92.72339027595268,95.58823529411765,1610612762,41,41,2022-02-08T02:51:26Z,2390000,228.0,16.0,1,right,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M12.00S,2022-02-08T02:51:25.2Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,41,41,2022-02-08T02:51:26Z,2400000,,,0,,M. Robinson REBOUND (Off:6 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,242.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
244,PT06M05.00S,2022-02-08T02:51:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,15.588042049934298,48.77450980392157,1610612752,41,41,2022-02-08T02:51:42Z,2410000,6.0,94.0,1,left,MISS A. Burks 9' floating Shot,[202692],1610612752.0,NYK,floating,,,Burks,A. Burks,,,,,9.42,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M03.00S,2022-02-08T02:51:34.2Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,41,41,2022-02-08T02:51:42Z,2420000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,244.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
246,PT05M45.00S,2022-02-08T02:51:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,84.83902759526939,3.431372549019608,1610612762,44,41,2022-02-08T02:51:56Z,2430000,-233.0,90.0,1,right,D. Mitchell 24' 3PT  (16 PTS) (B. Bogdanovic 1 AST),"[1628378, 202711]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.96,Made,,,,,16.0,,,,,,,,,B. Bogdanovic,202711.0,1.0,,,
248,PT05M30.00S,2022-02-08T02:52:06.1Z,2,REGULAR,3pt,Jump Shot,[],1630167,23.078186596583443,88.72549019607843,1610612752,44,41,2022-02-08T02:52:11Z,2450000,-194.0,164.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M27.00S,2022-02-08T02:52:09.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,44,41,2022-02-08T02:52:11Z,2460000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
250,PT05M23.00S,2022-02-08T02:52:13.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,69.72733245729303,80.3921568627451,1610612762,44,41,2022-02-08T02:52:19Z,2470000,152.0,232.0,1,right,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M21.00S,2022-02-08T02:52:15.4Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,44,41,2022-02-08T02:52:19Z,2480000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,250.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
252,PT05M11.00S,2022-02-08T02:52:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,18.2161629434954,53.67647058823529,1610612752,44,41,2022-02-08T02:52:30Z,2490000,-18.0,119.0,1,left,MISS I. Quickley 12' floating Shot - blocked,"[1630193, 1626220]",1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,12.01,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0,
253,PT05M11.00S,2022-02-08T02:52:26.4Z,2,REGULAR,block,,[],1626220,,,1610612752,44,41,2022-02-08T02:52:28Z,2500000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M11.00S,2022-02-08T02:52:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,44,41,2022-02-08T02:52:30Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,
255,PT05M11.00S,2022-02-08T02:52:30.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,44,41,2022-02-08T02:52:30Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M11.00S,2022-02-08T02:52:32.7Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,44,41,2022-02-08T02:52:37Z,2530000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M11.00S,2022-02-08T02:52:32.7Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,44,41,2022-02-08T02:52:37Z,2540000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M11.00S,2022-02-08T02:52:32.7Z,2,REGULAR,substitution,in,[],203944,,,1610612752,44,41,2022-02-08T02:52:37Z,2550000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M11.00S,2022-02-08T02:52:32.7Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,44,41,2022-02-08T02:52:37Z,2560000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M06.00S,2022-02-08T02:52:55.2Z,2,REGULAR,foul,offensive,[],202692,,,1610612752,44,41,2022-02-08T02:53:02Z,2570000,,,0,,A. Burks offensive FOUL (2 PF),"[202692, 203903]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Clarkson,203903.0,,,,,,
262,PT05M06.00S,2022-02-08T02:52:55.2Z,2,REGULAR,turnover,offensive foul,[],202692,,,1610612752,44,41,2022-02-08T02:52:55Z,2590000,,,0,,A. Burks offensive foul TURNOVER (2 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,2.0,,,1626302.0,,,,,,,,,,
