actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
406,PT06M33.00S,2022-04-06T02:30:40.7Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,63,71,2022-04-06T02:30:55Z,3970000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M33.00S,2022-04-06T02:30:40.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,63,72,2022-04-06T02:31:08Z,3980000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
408,PT06M23.00S,2022-04-06T02:31:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,83.78777923784494,50.98039215686274,1610612762,65,72,2022-04-06T02:31:29Z,3990000,5.0,100.0,1,right,D. Mitchell 10' driving floating Jump Shot (10 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,10.0,Made,,,,,,,,,,10.0,,,,,,,,
409,PT06M08.00S,2022-04-06T02:31:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,14.799605781865965,43.627450980392155,1610612763,65,72,2022-04-06T02:31:38Z,4000000,32.0,87.0,1,left,MISS J. Jackson Jr. 9' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,9.23,Missed,,,,,,,,,,,,,,,,,,
410,PT06M06.00S,2022-04-06T02:31:36.1Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,65,72,2022-04-06T02:31:38Z,4010000,,,0,,S. Adams REBOUND (Off:2 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,409.0,10.0,8.0,2.0,,,,,,,,,,,,,,
411,PT06M05.00S,2022-04-06T02:31:37.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203500,13.222733245729303,49.26470588235294,1610612763,65,72,2022-04-06T02:31:42Z,4020000,4.0,72.0,1,left,MISS S. Adams 7' Hook,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,7.19,Missed,,,,,,,,,,,,,,,,,,
412,PT06M02.00S,2022-04-06T02:31:40.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,65,72,2022-04-06T02:31:42Z,4030000,,,0,,H. Whiteside REBOUND (Off:2 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,411.0,7.0,5.0,2.0,,,,,,,,,,,,,,
413,PT05M52.00S,2022-04-06T02:31:50.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,92.72339027595268,45.588235294117645,1610612762,67,72,2022-04-06T02:31:54Z,4040000,-22.0,16.0,1,right,H. Whiteside DUNK (10 PTS) (J. Clarkson 2 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.72,Made,,,,,,,,,,10.0,J. Clarkson,203903.0,2.0,,,,,
415,PT05M52.00S,2022-04-06T02:31:54.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,72,2022-04-06T02:31:54Z,4060000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M52.00S,2022-04-06T02:34:37.4Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,67,72,2022-04-06T02:34:44Z,4070000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M52.00S,2022-04-06T02:34:37.4Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,67,72,2022-04-06T02:34:44Z,4080000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M31.00S,2022-04-06T02:35:16.7Z,3,REGULAR,2pt,Jump Shot,[],1626145,8.09789750328515,31.862745098039213,1610612763,67,72,2022-04-06T02:36:18Z,4090000,91.0,24.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.37,Missed,,,,,,,,,,,,,,,,,,
419,PT05M28.00S,2022-04-06T02:35:19.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,67,72,2022-04-06T02:35:22Z,4100000,,,0,,S. Adams REBOUND (Off:3 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,418.0,11.0,8.0,3.0,,,,,,,,,,,,,,
420,PT05M27.00S,2022-04-06T02:35:21.0Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,67,72,2022-04-06T02:35:26Z,4110000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 202711]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,2.0,Bogdanovic,202711.0,,
421,PT05M27.00S,2022-04-06T02:35:21.0Z,3,REGULAR,steal,,[],202711,,,1610612762,67,72,2022-04-06T02:35:23Z,4120000,,,0,,B. Bogdanovic STEAL (2 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M27.00S,2022-04-06T02:35:27.3Z,3,REGULAR,foul,personal,[],1629634,,,1610612762,67,72,2022-04-06T02:35:31Z,4130000,,,0,,B. Clarke personal FOUL (2 PF),"[1629634, 202355]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,202053.0,2.0,0.0,Whiteside,202355.0,,,,,,,,,
424,PT05M13.00S,2022-04-06T02:35:49.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627863,72.09264126149803,19.362745098039216,1610612762,67,72,2022-04-06T02:35:56Z,4150000,-153.0,210.0,1,right,MISS D. House Jr. 25' 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
425,PT05M09.00S,2022-04-06T02:35:53.3Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612762,67,72,2022-04-06T02:35:56Z,4160000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,,,
426,PT05M08.00S,2022-04-06T02:35:54.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202711,70.64717477003943,73.77450980392157,1610612762,70,72,2022-04-06T02:35:59Z,4170000,119.0,223.0,1,right,B. Bogdanovic 25' 3PT  (9 PTS) (D. Mitchell 2 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.31,Made,,,,,,,,,,9.0,D. Mitchell,1628378.0,2.0,,,,,
428,PT04M48.00S,2022-04-06T02:36:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,12.483574244415237,49.24172794117647,1610612763,70,74,2022-04-06T02:40:25Z,4190000,4.0,65.0,1,left,D. Melton 6' floating Jump Shot (4 PTS) (S. Adams 7 AST),"[1629001, 203500]",1610612763.0,MEM,floating,,,Melton,D. Melton,,,,,6.49,Made,,,,,,,,,,4.0,S. Adams,203500.0,7.0,,,,,
430,PT04M33.00S,2022-04-06T02:36:29.1Z,3,REGULAR,2pt,Jump Shot,[],202711,87.72996057818659,70.34313725490196,1610612762,70,74,2022-04-06T02:36:33Z,4210000,102.0,63.0,1,right,MISS B. Bogdanovic 11' turnaround bank Shot,[202711],1610612762.0,UTA,turnaround bank,,,Bogdanovic,B. Bogdanovic,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,
431,PT04M30.00S,2022-04-06T02:36:32.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,70,74,2022-04-06T02:36:53Z,4220000,,,0,,S. Adams REBOUND (Off:3 Def:9),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,430.0,12.0,9.0,3.0,,,,,,,,,,,,,,
432,PT04M30.00S,2022-04-06T02:36:34.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612763,70,74,2022-04-06T02:36:43Z,4230000,,,0,,D. Mitchell personal FOUL (3 PF) (Melton 2 FT),"[1628378, 1629001]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,2530.0,3.0,0.0,Melton,1629001.0,,,,,,,,,
434,PT04M30.00S,2022-04-06T02:37:04.2Z,3,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,70,75,2022-04-06T02:37:04Z,4250000,,,0,,D. Melton Free Throw 1 of 2 (5 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
435,PT04M30.00S,2022-04-06T02:37:18.2Z,3,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,70,76,2022-04-06T02:37:18Z,4260000,,,0,,D. Melton Free Throw 2 of 2 (6 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
436,PT04M17.00S,2022-04-06T02:37:40.2Z,3,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612762,70,76,2022-04-06T02:38:02Z,4270000,,,0,,B. Clarke shooting personal FOUL (3 PF) (Bogdanovic 2 FT),"[1629634, 202711]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,2530.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,,,
438,PT04M17.00S,2022-04-06T02:38:08.5Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,71,76,2022-04-06T02:38:08Z,4290000,,,0,,B. Bogdanovic Free Throw 1 of 2 (10 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
439,PT04M17.00S,2022-04-06T02:38:09.8Z,3,REGULAR,substitution,out,[],1630533,,,1610612762,71,76,2022-04-06T02:38:13Z,4300000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M17.00S,2022-04-06T02:38:09.8Z,3,REGULAR,substitution,in,[],203937,,,1610612762,71,76,2022-04-06T02:38:13Z,4310000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M17.00S,2022-04-06T02:38:26.1Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,72,76,2022-04-06T02:38:26Z,4320000,,,0,,B. Bogdanovic Free Throw 2 of 2 (11 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
442,PT03M59.00S,2022-04-06T02:38:45.8Z,3,REGULAR,turnover,bad pass,[],203937,,,1610612763,72,76,2022-04-06T02:38:50Z,4330000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 203903]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,1.0,Clarkson,203903.0,,
443,PT03M59.00S,2022-04-06T02:38:45.8Z,3,REGULAR,steal,,[],203903,,,1610612762,72,76,2022-04-06T02:38:47Z,4340000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M43.00S,2022-04-06T02:39:01.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202355,91.93495400788436,50.245098039215684,1610612762,74,76,2022-04-06T02:39:08Z,4350000,1.0,23.0,1,right,H. Whiteside reverse Layup (12 PTS) (J. Clarkson 3 AST),"[202355, 203903]",1610612762.0,UTA,reverse,,,Whiteside,H. Whiteside,,,,,2.33,Made,,,,,,,,,,12.0,J. Clarkson,203903.0,3.0,,,,,
446,PT03M25.00S,2022-04-06T02:39:23.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612763,74,76,2022-04-06T02:39:32Z,4370000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Melton 2 FT),"[1627863, 1629001]",1610612762.0,UTA,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,1193.0,2.0,0.0,Melton,1629001.0,,,,,,,,,
448,PT03M25.00S,2022-04-06T02:39:45.5Z,3,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,74,77,2022-04-06T02:39:45Z,4390000,,,0,,D. Melton Free Throw 1 of 2 (7 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
449,PT03M25.00S,2022-04-06T02:39:46.8Z,3,REGULAR,substitution,out,[],202711,,,1610612763,74,77,2022-04-06T02:39:49Z,4400000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M25.00S,2022-04-06T02:39:46.8Z,3,REGULAR,substitution,in,[],200752,,,1610612763,74,77,2022-04-06T02:39:49Z,4410000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M25.00S,2022-04-06T02:40:05.7Z,3,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,74,78,2022-04-06T02:40:05Z,4420000,,,0,,D. Melton Free Throw 2 of 2 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
452,PT03M14.00S,2022-04-06T02:40:21.3Z,3,REGULAR,3pt,Jump Shot,[],203903,72.22404730617609,82.1078431372549,1610612762,77,78,2022-04-06T02:40:26Z,4430000,161.0,209.0,1,right,J. Clarkson 26' 3PT  (15 PTS) (D. Mitchell 3 AST),"[203903, 1628378]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.32,Made,,,,,,,,,,15.0,D. Mitchell,1628378.0,3.0,,,,,
454,PT02M44.00S,2022-04-06T02:40:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.14257555847569,63.970588235294116,1610612763,77,78,2022-04-06T02:40:56Z,4450000,-70.0,80.0,1,left,MISS K. Anderson 10' driving floating bank Shot,[203937],1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,
455,PT02M43.00S,2022-04-06T02:40:51.4Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,77,78,2022-04-06T02:40:56Z,4460000,,,0,,H. Whiteside REBOUND (Off:2 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,454.0,8.0,6.0,2.0,,,,,,,,,,,,,,
456,PT02M36.00S,2022-04-06T02:41:01.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,77,78,2022-04-06T02:41:01Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M36.00S,2022-04-06T02:41:03.2Z,3,REGULAR,substitution,out,[],203500,,,1610612762,77,78,2022-04-06T02:41:08Z,4480000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M36.00S,2022-04-06T02:41:03.2Z,3,REGULAR,substitution,out,[],1626145,,,1610612762,77,78,2022-04-06T02:41:08Z,4490000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M36.00S,2022-04-06T02:41:03.2Z,3,REGULAR,substitution,in,[],1628991,,,1610612762,77,78,2022-04-06T02:41:08Z,4500000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M36.00S,2022-04-06T02:41:03.2Z,3,REGULAR,substitution,in,[],1630217,,,1610612762,77,78,2022-04-06T02:41:08Z,4510000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M31.00S,2022-04-06T02:41:26.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,77,78,2022-04-06T02:41:26Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M31.00S,2022-04-06T02:41:29.1Z,3,REGULAR,substitution,out,[],202355,,,1610612762,77,78,2022-04-06T02:41:39Z,4530000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M31.00S,2022-04-06T02:41:29.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,77,78,2022-04-06T02:41:39Z,4540000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M31.00S,2022-04-06T02:41:29.1Z,3,REGULAR,substitution,in,[],203497,,,1610612762,77,78,2022-04-06T02:41:39Z,4550000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M31.00S,2022-04-06T02:41:29.1Z,3,REGULAR,substitution,in,[],201144,,,1610612762,77,78,2022-04-06T02:41:39Z,4560000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M28.00S,2022-04-06T02:41:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,93.11760840998686,53.92156862745098,1610612762,79,78,2022-04-06T02:48:24Z,4570000,20.0,12.0,1,right,R. Gay cutting Layup (2 PTS) (J. Clarkson 4 AST),"[200752, 203903]",1610612762.0,UTA,cutting,,,Gay,R. Gay,,,,,2.31,Made,,,,,,,,,,2.0,J. Clarkson,203903.0,4.0,,,,,
468,PT02M14.00S,2022-04-06T02:42:10.0Z,3,REGULAR,2pt,Jump Shot,[],1629001,20.18725361366623,67.64705882352942,1610612763,79,78,2022-04-06T02:42:15Z,4590000,-88.0,137.0,1,left,MISS D. Melton 16' Jump Shot,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,
469,PT02M12.00S,2022-04-06T02:42:12.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,79,78,2022-04-06T02:42:15Z,4600000,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,468.0,8.0,7.0,1.0,,,,,,,,,,,,,,
470,PT02M01.00S,2022-04-06T02:42:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,90.62089356110381,46.81372549019608,1610612762,81,78,2022-04-06T02:42:29Z,4610000,-16.0,36.0,1,right,J. Clarkson driving Layup (17 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,3.91,Made,,,,,,,,,,17.0,,,,,,,,
471,PT01M50.00S,2022-04-06T02:42:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,13.222733245729303,57.59803921568627,1610612763,81,78,2022-04-06T02:49:20Z,4620000,-38.0,72.0,1,left,MISS D. Bane 8' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,
472,PT01M48.00S,2022-04-06T02:42:36.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,81,78,2022-04-06T02:42:39Z,4630000,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,471.0,9.0,8.0,1.0,,,,,,,,,,,,,,
473,PT01M44.00S,2022-04-06T02:42:43.1Z,3,REGULAR,foul,personal,[],203937,,,1610612762,81,78,2022-04-06T02:42:50Z,4640000,,,0,,K. Anderson personal FOUL (3 PF),"[203937, 201144]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,2530.0,3.0,0.0,Conley,201144.0,,,,,,,,,
475,PT01M37.00S,2022-04-06T02:43:10.7Z,3,REGULAR,3pt,Jump Shot,[],200752,73.53810775295663,12.254901960784313,1610612762,81,78,2022-04-06T02:43:17Z,4660000,-189.0,196.0,1,right,MISS R. Gay 27' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,
476,PT01M33.00S,2022-04-06T02:43:14.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,81,78,2022-04-06T02:43:17Z,4670000,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,475.0,6.0,5.0,1.0,,,,,,,,,,,,,,
477,PT01M29.00S,2022-04-06T02:43:18.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,21.94480946123521,49.731924019607845,1610612763,81,78,2022-04-06T02:44:19Z,4680000,1.0,154.0,1,left,MISS D. Bane 15' running pullup Shot,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,15.38,Missed,,,,,,,,,,,,,,,,,,
478,PT01M25.00S,2022-04-06T02:43:22.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,81,78,2022-04-06T02:43:25Z,4690000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,477.0,10.0,9.0,1.0,,,,,,,,,,,,,,
479,PT01M21.00S,2022-04-06T02:43:25.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,74.58935611038108,84.80392156862744,1610612762,81,78,2022-04-06T02:44:38Z,4700000,174.0,186.0,1,right,MISS D. House Jr. 25' running 3PT,[1627863],1610612762.0,UTA,running,,,House Jr.,D. House Jr.,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
480,PT01M20.00S,2022-04-06T02:43:26.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,81,78,2022-04-06T02:43:37Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,
481,PT01M20.00S,2022-04-06T02:43:30.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612762,81,78,2022-04-06T02:43:38Z,4720000,,,0,,B. Clarke loose ball personal FOUL (4 PF) (Gobert 2 FT),"[1629634, 203497]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,,,,,,,1193.0,4.0,0.0,Gobert,203497.0,,,,,,,,,
483,PT01M20.00S,2022-04-06T02:43:55.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,82,78,2022-04-06T02:43:55Z,4740000,,,0,,R. Gobert Free Throw 1 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
484,PT01M20.00S,2022-04-06T02:44:04.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,82,78,2022-04-06T02:44:44Z,4750000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M20.00S,2022-04-06T02:43:55.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,82,78,2022-04-06T02:45:50Z,4760000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT01M18.00S,2022-04-06T02:43:57.6Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,82,78,2022-04-06T02:45:50Z,4770000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,,,,,,,
487,PT01M03.00S,2022-04-06T02:46:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,11.12023653088042,41.42156862745098,1610612763,82,78,2022-04-06T02:46:08Z,4780000,43.0,52.0,1,left,MISS B. Clarke 6' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,6.74,Missed,,,,,,,,,,,,,,,,,,
488,PT01M02.00S,2022-04-06T02:46:04.9Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,82,78,2022-04-06T02:46:08Z,4790000,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,487.0,4.0,4.0,0.0,,,,,,,,,,,,,,
489,PT00M44.50S,2022-04-06T02:46:23.6Z,3,REGULAR,3pt,Jump Shot,[],203903,70.51576872536137,78.67647058823529,1610612762,82,78,2022-04-06T02:46:29Z,4800000,143.0,225.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
490,PT00M41.90S,2022-04-06T02:46:26.2Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,82,78,2022-04-06T02:46:29Z,4810000,,,0,,D. Melton REBOUND (Off:1 Def:6),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,489.0,7.0,6.0,1.0,,,,,,,,,,,,,,
491,PT00M34.90S,2022-04-06T02:46:33.3Z,3,REGULAR,3pt,Jump Shot,[],1629001,24.78646517739816,15.441176470588236,1610612763,82,81,2022-04-06T02:46:39Z,4820000,173.0,180.0,1,left,D. Melton 24' 3PT pullup (11 PTS),[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,24.99,Made,,,,,,,,,,11.0,,,,,,,,
492,PT00M17.40S,2022-04-06T02:46:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.04402102496715,44.36274509803921,1610612762,82,81,2022-04-06T02:47:01Z,4830000,-28.0,50.0,1,right,MISS M. Conley driving Layup - blocked,"[201144, 1628991]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,5.78,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
493,PT00M17.40S,2022-04-06T02:46:55.2Z,3,REGULAR,block,,[],1628991,,,1610612762,82,81,2022-04-06T02:46:58Z,4840000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
