actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
276,PT02M22.00S,2021-11-10T02:57:34.4Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,59,45,2021-11-10T04:28:55Z,2730000,,,0,,B. Bogdanovic Free Throw 2 of 2 (11 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
277,PT01M57.00S,2021-11-10T02:58:25.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,59,45,2021-11-10T02:58:32Z,2740000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,
278,PT01M43.00S,2021-11-10T02:58:55.0Z,2,REGULAR,foul,offensive,[],202355,,,1610612762,59,45,2021-11-10T02:59:01Z,2750000,,,0,,H. Whiteside offensive FOUL (2 PF),"[202355, 203476]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,203591.0,2.0,0.0,Dieng,203476.0,,,,,,,,,,,,,,,
280,PT01M43.00S,2021-11-10T02:58:55.0Z,2,REGULAR,turnover,offensive foul,[],202355,,,1610612762,59,45,2021-11-10T02:58:55Z,2770000,,,0,,H. Whiteside offensive foul TURNOVER (2 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,203591.0,,,,,,,,,,,,2.0,,,,,,,
281,PT01M39.00S,2021-11-10T02:59:15.1Z,2,REGULAR,foul,personal,[],1626220,,,1610612737,59,45,2021-11-10T02:59:33Z,2780000,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 1628381]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,1204.0,3.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
283,PT01M39.00S,2021-11-10T02:59:26.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612737,59,45,2021-11-10T02:59:28Z,2800000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M39.00S,2021-11-10T02:59:26.5Z,2,REGULAR,substitution,in,[],1629672,,,1610612737,59,45,2021-11-10T02:59:28Z,2810000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M31.00S,2021-11-10T02:59:41.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,22.946780551905388,37.254901960784316,1610612737,59,45,2021-11-10T02:59:45Z,2820000,64.0,163.0,1,left,MISS T. Young 17' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Missed,,,,,,17.52,,,,,,,,
286,PT01M29.00S,2021-11-10T02:59:43.1Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,59,45,2021-11-10T02:59:45Z,2830000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,285.0,4.0,3.0,1.0,,,,,,,,,
287,PT01M17.00S,2021-11-10T02:59:55.7Z,2,REGULAR,3pt,Jump Shot,[],201144,79.97700394218134,91.42156862745098,1610612762,62,45,2021-11-10T03:00:00Z,2840000,207.0,136.0,1,right,M. Conley 24' 3PT  (3 PTS) (E. Paschall 1 AST),"[201144, 1629672]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Made,3.0,,,,,24.76,,,,E. Paschall,1629672.0,1.0,,
289,PT01M01.00S,2021-11-10T03:00:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,13.87976346911958,59.55882352941176,1610612737,62,45,2021-11-10T03:00:16Z,2860000,-48.0,78.0,1,left,MISS K. Huerter 9' turnaround fadeaway Shot,[1628989],1610612737.0,ATL,turnaround fadeaway,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,9.15,,,,,,,,
290,PT00M59.70S,2021-11-10T03:00:12.7Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,62,45,2021-11-10T03:00:16Z,2870000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,
291,PT00M47.20S,2021-11-10T03:00:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629672,83.13074901445466,3.431372549019608,1610612762,62,45,2021-11-10T03:00:31Z,2880000,-233.0,106.0,1,right,MISS E. Paschall 25' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,Missed,,,,,,25.58,,,,,,,,
292,PT00M44.30S,2021-11-10T03:00:28.8Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,62,45,2021-11-10T03:00:31Z,2890000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,
293,PT00M34.20S,2021-11-10T03:00:38.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,16.63929040735874,5.392156862745098,1610612737,62,48,2021-11-10T03:00:44Z,2900000,223.0,104.0,1,left,T. Young 24' 3PT step back (13 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Made,13.0,,,,,24.6,,,,,,,,
294,PT00M19.70S,2021-11-10T03:00:58.5Z,2,REGULAR,3pt,Jump Shot,[],201144,70.38436268068331,75.0,1610612762,62,48,2021-11-10T03:01:02Z,2910000,125.0,226.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Missed,,,,,,25.82,,,,,,,,
295,PT00M17.90S,2021-11-10T03:01:00.3Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,62,48,2021-11-10T03:01:02Z,2920000,,,0,,G. Dieng REBOUND (Off:1 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,294.0,3.0,2.0,1.0,,,,,,,,,
296,PT00M04.40S,2021-11-10T03:01:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612737,62,48,2021-11-10T03:01:19Z,2930000,,,0,,M. Conley personal FOUL (2 PF) (Young 2 FT),"[201144, 1629027]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,203591.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
298,PT00M04.40S,2021-11-10T03:01:42.7Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,62,49,2021-11-10T03:01:42Z,2950000,,,0,,T. Young Free Throw 1 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
299,PT00M04.40S,2021-11-10T03:01:44.2Z,2,REGULAR,substitution,out,[],1629672,,,1610612737,62,49,2021-11-10T03:01:56Z,2960000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M04.40S,2021-11-10T03:01:44.2Z,2,REGULAR,substitution,in,[],203903,,,1610612737,62,49,2021-11-10T03:01:56Z,2970000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M04.40S,2021-11-10T03:02:20.8Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,62,50,2021-11-10T03:02:20Z,2980000,,,0,,T. Young Free Throw 2 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
302,PT00M02.70S,2021-11-10T03:02:27.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,62,50,2021-11-10T03:02:27Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M00.80S,2021-11-10T03:02:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,54.8784494086728,10.049019607843137,1610612762,62,50,2021-11-10T03:02:57Z,3000000,-200.0,372.0,1,right,MISS D. Mitchell 42' bank 3PT,[1628378],1610612762.0,UTA,bank,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,42.19,,,,,,,,
304,PT00M00.80S,2021-11-10T03:02:48.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,62,50,2021-11-10T03:02:57Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,
305,PT00M00.00S,2021-11-10T03:02:53.6Z,2,REGULAR,period,end,[],0,,,1610612762,62,50,2021-11-10T03:02:53Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,62,50,2021-11-10T03:17:58Z,3030000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,62,50,2021-11-10T03:17:58Z,3040000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,out,['startperiod'],203476,,,1610612762,62,50,2021-11-10T03:17:58Z,3050000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,62,50,2021-11-10T03:17:58Z,3060000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612762,62,50,2021-11-10T03:17:58Z,3070000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-10T03:17:47.4Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612762,62,50,2021-11-10T03:17:58Z,3080000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-10T03:18:05.1Z,3,REGULAR,period,start,[],0,,,1610612737,62,50,2021-11-10T03:18:05Z,3090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M40.00S,2021-11-10T03:18:24.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.26215505913272,55.88235294117647,1610612737,62,52,2021-11-10T03:20:33Z,3100000,29.0,105.0,1,right,T. Young 10' driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,Made,17.0,,,,,10.88,,,,,,,,
319,PT11M21.00S,2021-11-10T03:18:48.7Z,3,REGULAR,foul,personal,[],1628381,,,1610612762,62,52,2021-11-10T03:20:07Z,3130000,,,0,,J. Collins personal FOUL (3 PF),"[1628381, 203497]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,203591.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
321,PT11M21.00S,2021-11-10T03:19:13.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612762,62,52,2021-11-10T03:19:20Z,3150000,,,0,,,[],,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,
322,PT11M09.00S,2021-11-10T03:20:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.652431011826544,55.392156862745104,1610612762,62,52,2021-11-10T03:20:40Z,3160000,-27.0,10.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,2.88,,,,,,,,
324,PT11M07.00S,2021-11-10T03:20:32.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,62,52,2021-11-10T03:20:40Z,3180000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,322.0,6.0,5.0,1.0,,,,,,,,,
325,PT11M07.00S,2021-11-10T03:20:38.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,62,52,2021-11-10T03:20:50Z,3190000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,
326,PT10M57.00S,2021-11-10T03:21:03.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,72.48685939553219,77.69607843137256,1610612737,62,55,2021-11-10T03:21:09Z,3200000,138.0,206.0,1,right,J. Collins 24' 3PT  (7 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,7.0,,,,,24.83,,,,K. Huerter,1628989.0,2.0,,
328,PT10M45.00S,2021-11-10T03:21:15.1Z,3,REGULAR,turnover,bad pass,[],202711,,,1610612762,62,55,2021-11-10T03:21:19Z,3220000,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[202711, 203991]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,2.0,Capela,203991.0,,,,,
329,PT10M45.00S,2021-11-10T03:21:15.1Z,3,REGULAR,steal,,[],203991,,,1610612737,62,55,2021-11-10T03:21:16Z,3230000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
330,PT10M40.00S,2021-11-10T03:21:21.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,73.01248357424441,18.38235294117647,1610612737,62,58,2021-11-10T03:21:28Z,3240000,-158.0,201.0,1,right,K. Huerter 25' 3PT  (18 PTS) (C. Capela 1 AST),"[1628989, 203991]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,Made,18.0,,,,,25.59,,,,C. Capela,203991.0,1.0,,
332,PT10M22.00S,2021-11-10T03:21:38.7Z,3,REGULAR,2pt,Jump Shot,[],1628378,15.719448094612352,10.784313725490197,1610612762,64,58,2021-11-10T03:21:44Z,3260000,196.0,95.0,1,left,D. Mitchell 21' pullup Jump Shot (17 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Made,17.0,,,,,21.8,,,,R. O'Neale,1626220.0,1.0,,
334,PT10M04.00S,2021-11-10T03:21:56.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.46057818659659,56.61764705882353,1610612737,64,58,2021-11-10T03:22:04Z,3280000,33.0,18.0,1,right,MISS J. Collins alley-oop DUNK - blocked,"[1628381, 203497]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,3.79,,,,,,,Gobert,203497.0
337,PT10M04.00S,2021-11-10T03:21:56.5Z,3,REGULAR,block,,[],203497,,,1610612737,64,58,2021-11-10T03:22:12Z,3285000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
335,PT10M03.00S,2021-11-10T03:21:57.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,64,58,2021-11-10T03:22:06Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,
336,PT10M03.00S,2021-11-10T03:22:02.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,64,58,2021-11-10T03:22:06Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M59.00S,2021-11-10T03:22:26.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,70.12155059132719,10.53921568627451,1610612737,64,61,2021-11-10T03:22:31Z,3310000,-197.0,228.0,1,right,T. Young 30' 3PT pullup (20 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,Made,20.0,,,,,30.18,,,,C. Capela,203991.0,2.0,,
339,PT09M43.00S,2021-11-10T03:22:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.601182654402102,57.84313725490197,1610612762,64,61,2021-11-10T03:22:53Z,3320000,-39.0,0.0,1,left,MISS D. Mitchell driving reverse Layup,[1628378],1610612762.0,UTA,driving reverse,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,3.92,,,,,,,,
340,PT09M41.00S,2021-11-10T03:22:44.2Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,64,61,2021-11-10T03:22:44Z,3330000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,339.0,7.0,5.0,2.0,,,,,,,,,
341,PT09M40.00S,2021-11-10T03:22:45.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,8.492115637319317,46.81372549019608,1610612762,64,61,2021-11-10T03:25:21Z,3340000,16.0,27.0,1,left,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,,,,,,Missed,,,,,,3.16,,,,,,,,
342,PT09M38.00S,2021-11-10T03:22:47.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,64,61,2021-11-10T03:22:56Z,3350000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,341.0,6.0,5.0,1.0,,,,,,,,,
343,PT09M33.00S,2021-11-10T03:22:52.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,84.44480946123521,40.19607843137255,1610612737,64,61,2021-11-10T03:23:04Z,3360000,-49.0,94.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,Missed,,,,,,10.57,,,,,,,,
344,PT09M30.00S,2021-11-10T03:22:55.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,64,61,2021-11-10T03:23:01Z,3370000,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,343.0,8.0,6.0,2.0,,,,,,,,,
345,PT09M16.00S,2021-11-10T03:23:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612762,64,61,2021-11-10T03:23:31Z,3380000,,,0,,J. Collins shooting personal FOUL (4 PF) (Conley 2 FT),"[1628381, 201144]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,1204.0,4.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
347,PT09M16.00S,2021-11-10T03:23:57.7Z,3,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,65,61,2021-11-10T03:23:57Z,3400000,,,0,,M. Conley Free Throw 1 of 2 (4 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
348,PT09M16.00S,2021-11-10T03:23:58.4Z,3,REGULAR,substitution,out,[],1628381,,,1610612762,65,61,2021-11-10T03:24:02Z,3410000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M16.00S,2021-11-10T03:23:58.4Z,3,REGULAR,substitution,in,[],201568,,,1610612762,65,61,2021-11-10T03:24:02Z,3420000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M16.00S,2021-11-10T03:24:19.4Z,3,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,66,61,2021-11-10T03:24:19Z,3430000,,,0,,M. Conley Free Throw 2 of 2 (5 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
351,PT09M06.00S,2021-11-10T03:24:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.05059132720105,50.98039215686274,1610612737,66,61,2021-11-10T03:24:37Z,3440000,5.0,97.0,1,right,MISS T. Young 9' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,,,,,,Missed,,,,,,9.75,,,,,,,,
352,PT09M03.00S,2021-11-10T03:24:35.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,66,61,2021-11-10T03:24:37Z,3450000,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,351.0,9.0,7.0,2.0,,,,,,,,,
353,PT08M53.00S,2021-11-10T03:24:48.5Z,3,REGULAR,foul,personal,[],203524,,,1610612762,66,61,2021-11-10T03:25:05Z,3460000,,,0,,S. Hill personal FOUL (3 PF),"[203524, 201144]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,203591.0,3.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
355,PT08M43.00S,2021-11-10T03:25:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,12.434296977660972,54.41176470588235,1610612762,68,61,2021-11-10T03:25:28Z,3480000,-22.0,64.0,1,left,M. Conley 6' driving floating Jump Shot (7 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,,,,,Made,7.0,,,,,6.81,,,,,,,,
356,PT08M27.00S,2021-11-10T03:25:37.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,73.9323258869908,15.441176470588236,1610612737,68,64,2021-11-10T03:25:43Z,3490000,-173.0,193.0,1,right,K. Huerter 25' 3PT step back (21 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,,,,,,Made,21.0,,,,,25.87,,,,,,,,
357,PT08M14.00S,2021-11-10T03:25:49.8Z,3,REGULAR,3pt,Jump Shot,[],1628378,29.77989487516426,74.01960784313727,1610612762,71,64,2021-11-10T03:25:55Z,3500000,-120.0,227.0,1,left,D. Mitchell 25' 3PT pullup (20 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Made,20.0,,,,,25.72,,,,,,,,
358,PT08M07.00S,2021-11-10T03:26:14.9Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612737,71,64,2021-11-10T03:26:14Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M59.00S,2021-11-10T03:26:21.7Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,71,64,2021-11-10T03:26:28Z,3520000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 203497]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,3.0,Gobert,203497.0,,,,,
360,PT07M59.00S,2021-11-10T03:26:21.7Z,3,REGULAR,steal,,[],203497,,,1610612762,71,64,2021-11-10T03:26:23Z,3530000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M56.00S,2021-11-10T03:26:26.1Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612762,71,64,2021-11-10T03:26:32Z,3540000,,,0,,C. Capela shooting personal FOUL (4 PF) (Gobert 2 FT),"[203991, 203497]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,1204.0,4.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
363,PT07M56.00S,2021-11-10T03:27:02.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612762,71,64,2021-11-10T03:27:27Z,3560000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,Missed,,,,,,,,,,,,,,
364,PT07M56.00S,2021-11-10T03:27:02.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,71,64,2021-11-10T03:27:27Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,
365,PT07M56.00S,2021-11-10T03:27:03.2Z,3,REGULAR,substitution,out,[],201568,,,1610612762,71,64,2021-11-10T03:27:06Z,3580000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M56.00S,2021-11-10T03:27:03.2Z,3,REGULAR,substitution,in,[],1629629,,,1610612762,71,64,2021-11-10T03:27:06Z,3590000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M56.00S,2021-11-10T03:27:02.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612762,71,64,2021-11-10T03:27:27Z,3600000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,Missed,,,,,,,,,,,,,,
368,PT07M55.00S,2021-11-10T03:27:03.4Z,3,REGULAR,rebound,defensive,[],203524,,,1610612737,71,64,2021-11-10T03:27:27Z,3610000,,,0,,S. Hill REBOUND (Off:1 Def:3),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,
369,PT07M43.00S,2021-11-10T03:27:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.24901445466492,55.88235294117647,1610612737,71,64,2021-11-10T03:27:47Z,3620000,29.0,11.0,1,right,MISS K. Huerter reverse Layup,[1628989],1610612737.0,ATL,reverse,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,3.14,,,,,,,,
370,PT07M41.00S,2021-11-10T03:27:40.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,71,64,2021-11-10T03:27:47Z,3630000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,369.0,4.0,4.0,0.0,,,,,,,,,
