actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
277,PT03M19.00S,2022-03-13T02:57:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,8.754927726675426,53.67647058823529,1610612758,60,63,2022-03-13T02:57:53Z,2750000,-18.0,30.0,1,left,MISS D. Fox Jump Shot - blocked,"[1628368, 202355]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,3.5,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
278,PT03M19.00S,2022-03-13T02:57:40.2Z,2,REGULAR,block,,[],202355,,,1610612758,60,63,2022-03-13T03:17:52Z,2760000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M19.00S,2022-03-13T02:57:40.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,60,63,2022-03-13T02:57:53Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,
280,PT03M19.00S,2022-03-13T02:57:45.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,60,63,2022-03-13T02:57:45Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M19.00S,2022-03-13T02:57:47.7Z,2,REGULAR,substitution,out,[],203200,,,1610612758,60,63,2022-03-13T02:57:50Z,2790000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M19.00S,2022-03-13T02:57:47.7Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,60,63,2022-03-13T02:57:50Z,2800000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M12.00S,2022-03-13T02:58:06.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,31.35676741130092,56.61764705882353,1610612758,60,63,2022-03-13T03:16:25Z,2810000,-33.0,242.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,
284,PT03M09.00S,2022-03-13T02:58:09.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,60,63,2022-03-13T02:58:11Z,2820000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,,,,,,
285,PT02M56.00S,2022-03-13T02:58:22.4Z,2,REGULAR,3pt,Jump Shot,[],1626220,68.15045992115637,19.11764705882353,1610612762,60,63,2022-03-13T02:58:28Z,2830000,-154.0,247.0,1,right,MISS R. O'Neale 29' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,29.12,Missed,,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2022-03-13T02:58:25.4Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,60,63,2022-03-13T02:58:28Z,2840000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,,
287,PT02M38.00S,2022-03-13T02:58:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.229303547963205,42.8921568627451,1610612758,60,65,2022-03-13T02:58:48Z,2850000,36.0,25.0,1,left,D. Mitchell driving Layup (4 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.34,Made,,,,,,,,4.0,,,,,,,,,,
288,PT02M37.00S,2022-03-13T02:58:44.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,60,65,2022-03-13T02:58:44Z,2860000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M27.00S,2022-03-13T03:01:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,92.59198423127464,44.11764705882353,1610612762,62,65,2022-03-13T03:01:55Z,2870000,-29.0,17.0,1,right,H. Whiteside Layup (5 PTS) (R. O'Neale 2 AST),"[202355, 1626220]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.4,Made,,,,,,,,5.0,,,,,,R. O'Neale,1626220.0,2.0,,
291,PT02M01.00S,2022-03-13T03:02:16.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,25.312089356110377,16.911764705882355,1610612758,62,65,2022-03-13T03:02:21Z,2890000,165.0,185.0,1,left,MISS D. Mitchell 24' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
292,PT01M59.00S,2022-03-13T03:02:18.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,62,65,2022-03-13T03:02:21Z,2900000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,291.0,4.0,4.0,0.0,,,,,,,,,,,,,,
293,PT01M54.00S,2022-03-13T03:02:23.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,92.72339027595268,53.431372549019606,1610612762,64,65,2022-03-13T03:02:30Z,2910000,17.0,16.0,1,right,R. O'Neale running Layup (7 PTS),[1626220],1610612762.0,UTA,running,,,O'Neale,R. O'Neale,,,,,2.34,Made,,,,,,,,7.0,,,,,,,,,,
294,PT01M45.00S,2022-03-13T03:02:32.8Z,2,REGULAR,3pt,Jump Shot,[],1626168,31.61957950065703,58.82352941176471,1610612758,64,65,2022-03-13T03:02:38Z,2920000,-44.0,245.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
295,PT01M43.00S,2022-03-13T03:02:34.8Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,64,65,2022-03-13T03:02:38Z,2930000,,,0,,H. Whiteside REBOUND (Off:1 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,294.0,6.0,5.0,1.0,,,,,,,,,,,,,,
296,PT01M37.00S,2022-03-13T03:02:41.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,71.69842312746385,79.16666666666666,1610612762,67,65,2022-03-13T03:20:39Z,2940000,146.0,214.0,1,right,J. Clarkson 25' 3PT  (21 PTS) (R. O'Neale 3 AST),"[203903, 1626220]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.85,Made,,,,,,,,21.0,,,,,,R. O'Neale,1626220.0,3.0,,
298,PT01M23.00S,2022-03-13T03:02:54.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,32.77554204993429,46.790747549019606,1610612758,67,65,2022-03-13T03:19:49Z,2960000,16.0,256.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
299,PT01M21.00S,2022-03-13T03:02:56.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,67,65,2022-03-13T03:03:00Z,2970000,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT01M12.00S,2022-03-13T03:03:06.2Z,2,REGULAR,3pt,Jump Shot,[],203903,74.19513797634691,13.23529411764706,1610612762,70,65,2022-03-13T03:03:13Z,2980000,-184.0,190.0,1,right,J. Clarkson 26' 3PT  (24 PTS) (R. O'Neale 4 AST),"[203903, 1626220]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.44,Made,,,,,,,,24.0,,,,,,R. O'Neale,1626220.0,4.0,,
302,PT00M50.20S,2022-03-13T03:03:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.835085413929041,51.71568627450981,1610612758,70,65,2022-03-13T03:04:16Z,3000000,-9.0,21.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 202355]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.28,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
303,PT00M50.20S,2022-03-13T03:03:28.5Z,2,REGULAR,block,,[],202355,,,1610612758,70,65,2022-03-13T03:03:30Z,3010000,,,0,,H. Whiteside BLOCK (3 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M50.10S,2022-03-13T03:03:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,70,65,2022-03-13T03:04:16Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
305,PT00M50.10S,2022-03-13T03:03:32.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,70,65,2022-03-13T03:03:32Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M43.20S,2022-03-13T03:03:49.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,22.973472404730614,59.620098039215684,1610612758,70,65,2022-03-13T03:20:43Z,3040000,-48.0,163.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,17.04,Missed,,,,,,,,,,,,,,,,,,
307,PT00M41.40S,2022-03-13T03:03:51.1Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,70,65,2022-03-13T03:03:54Z,3050000,,,0,,T. Lyles REBOUND (Off:3 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,306.0,5.0,2.0,3.0,,,,,,,,,,,,,,
308,PT00M39.60S,2022-03-13T03:03:52.9Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612758,70,65,2022-03-13T03:03:57Z,3060000,,,0,,T. Lyles bad pass TURNOVER (2 TO),"[1626168, 202355]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,2.0,Whiteside,202355.0,,,,,,,,,,,
309,PT00M39.60S,2022-03-13T03:03:52.9Z,2,REGULAR,steal,,[],202355,,,1610612762,70,65,2022-03-13T03:03:54Z,3070000,,,0,,H. Whiteside STEAL (1 STL),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M34.90S,2022-03-13T03:03:58.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612762,70,65,2022-03-13T03:04:04Z,3080000,,,0,,H. Barnes shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203084, 1628378]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Mitchell,1628378.0,,,,,
312,PT00M34.90S,2022-03-13T03:04:32.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612762,70,65,2022-03-13T03:04:32Z,3100000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT00M34.90S,2022-03-13T03:04:32.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,70,65,2022-03-13T03:04:32Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,
314,PT00M34.90S,2022-03-13T03:05:05.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612762,71,65,2022-03-13T03:05:05Z,3120000,,,0,,D. Mitchell Free Throw 2 of 2 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
315,PT00M28.50S,2022-03-13T03:05:14.3Z,2,REGULAR,2pt,Jump Shot,[],1628368,24.52365308804205,40.19607843137255,1610612758,71,67,2022-03-13T03:05:19Z,3130000,49.0,178.0,1,left,D. Fox 18' pullup Jump Shot (22 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,18.46,Made,,,,,,,,22.0,,,,,,,,,,
316,PT00M03.60S,2022-03-13T03:05:43.7Z,2,REGULAR,3pt,Jump Shot,[],202711,70.77858081471747,17.892156862745097,1610612762,71,67,2022-03-13T03:05:51Z,3140000,-161.0,222.0,1,right,MISS B. Bogdanovic 27' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,
317,PT00M01.30S,2022-03-13T03:05:46.0Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612762,71,67,2022-03-13T03:23:55Z,3150000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,316.0,5.0,4.0,1.0,,,,,,,,,,,,,,
318,PT00M00.30S,2022-03-13T03:05:53.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626220,92.11563731931669,71.76011029411765,1610612762,71,67,2022-03-13T03:24:05Z,3160000,109.0,22.0,1,right,MISS R. O'Neale 11' floating Shot,[1626220],1610612762.0,UTA,floating,,,O'Neale,R. O'Neale,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2022-03-13T03:05:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,71,67,2022-03-13T03:24:05Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
320,PT00M00.00S,2022-03-13T03:05:59.8Z,2,REGULAR,period,end,[],0,,,1610612762,71,67,2022-03-13T03:05:59Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,71,67,2022-03-13T03:21:08Z,3190000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,out,['startperiod'],1626158,,,1610612762,71,67,2022-03-13T03:21:08Z,3200000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612762,71,67,2022-03-13T03:21:08Z,3210000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,in,['startperiod'],1627863,,,1610612762,71,67,2022-03-13T03:21:08Z,3220000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,in,['startperiod'],1627745,,,1610612762,71,67,2022-03-13T03:21:08Z,3230000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-03-13T03:20:42.2Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612762,71,67,2022-03-13T03:21:08Z,3240000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-13T03:21:09.8Z,3,REGULAR,period,start,[],0,,,1610612758,71,67,2022-03-13T03:21:09Z,3250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M37.00S,2022-03-13T03:21:31.9Z,3,REGULAR,3pt,Jump Shot,[],1628368,88.12417871222075,2.450980392156863,1610612758,71,70,2022-03-13T03:21:37Z,3260000,-238.0,59.0,1,right,D. Fox 24' 3PT step back (25 PTS) (D. DiVincenzo 2 AST),"[1628368, 1628978]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,24.49,Made,,,,,,,,25.0,,,,,,D. DiVincenzo,1628978.0,2.0,,
331,PT11M23.00S,2022-03-13T03:21:45.5Z,3,REGULAR,2pt,Jump Shot,[],1628378,10.200394218134035,31.862745098039213,1610612762,73,70,2022-03-13T03:21:55Z,3290000,91.0,43.0,1,left,D. Mitchell 10' driving floating bank Jump Shot (15 PTS) (R. O'Neale 5 AST),"[1628378, 1626220]",1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,10.05,Made,,,,,,,,15.0,,,,,,R. O'Neale,1626220.0,5.0,,
333,PT11M11.00S,2022-03-13T03:21:58.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,76.5604467805519,51.225490196078425,1610612758,73,70,2022-03-13T03:22:04Z,3310000,6.0,168.0,1,right,MISS D. Fox 16' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,16.79,Missed,,,,,,,,,,,,,,,,,,
334,PT11M09.00S,2022-03-13T03:22:00.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,73,70,2022-03-13T03:22:04Z,3320000,,,0,,H. Whiteside REBOUND (Off:1 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,333.0,7.0,6.0,1.0,,,,,,,,,,,,,,
335,PT10M58.00S,2022-03-13T03:22:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,34.90473061760841,61.76470588235294,1610612762,73,70,2022-03-13T03:22:16Z,3330000,-59.0,276.0,1,left,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,
336,PT10M54.00S,2022-03-13T03:22:15.3Z,3,REGULAR,rebound,offensive,[],202711,,,1610612762,73,70,2022-03-13T03:22:16Z,3340000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,335.0,2.0,1.0,1.0,,,,,,,,,,,,,,
337,PT10M51.00S,2022-03-13T03:22:17.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627863,8.886333771353483,3.6764705882352944,1610612762,76,70,2022-03-13T03:22:23Z,3350000,232.0,31.0,1,left,D. House Jr. 3PT  (6 PTS) (B. Bogdanovic 2 AST),"[1627863, 202711]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.37,Made,,,,,,,,6.0,,,,,,B. Bogdanovic,202711.0,2.0,,
339,PT10M40.00S,2022-03-13T03:22:28.9Z,3,REGULAR,3pt,Jump Shot,[],203084,70.25295663600527,22.54901960784314,1610612758,76,70,2022-03-13T03:27:24Z,3370000,-137.0,227.0,1,right,MISS H. Barnes 26' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
340,PT10M38.00S,2022-03-13T03:22:30.9Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,76,70,2022-03-13T03:22:34Z,3380000,,,0,,H. Whiteside REBOUND (Off:1 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,339.0,8.0,7.0,1.0,,,,,,,,,,,,,,
341,PT10M27.00S,2022-03-13T03:22:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,15.900131406044679,43.70404411764706,1610612762,78,70,2022-03-13T03:27:54Z,3390000,31.0,97.0,1,left,B. Bogdanovic 10' pullup Jump Shot (16 PTS) (D. Mitchell 2 AST),"[202711, 1628378]",1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,10.2,Made,,,,,,,,16.0,,,,,,D. Mitchell,1628378.0,2.0,,
343,PT10M06.00S,2022-03-13T03:23:02.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.15308804204993,54.65686274509803,1610612758,78,72,2022-03-13T03:23:09Z,3410000,23.0,78.0,1,right,D. Fox 8' driving floating Jump Shot (27 PTS) (D. Jones 2 AST),"[1628368, 1627745]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,8.11,Made,,,,,,,,27.0,,,,,,D. Jones,1627745.0,2.0,,
345,PT09M55.00S,2022-03-13T03:23:16.1Z,3,REGULAR,foul,personal,[],1627745,,,1610612762,78,72,2022-03-13T03:23:20Z,3430000,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 1628378]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,1148.0,3.0,0.0,Mitchell,1628378.0,,,,,
347,PT09M46.00S,2022-03-13T03:23:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.966491458607096,43.872549019607845,1610612762,80,72,2022-03-13T03:23:46Z,3450000,31.0,22.0,1,left,B. Bogdanovic driving Layup (18 PTS) (D. Mitchell 3 AST),"[202711, 1628378]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,3.79,Made,,,,,,,,18.0,,,,,,D. Mitchell,1628378.0,3.0,,
349,PT09M34.00S,2022-03-13T03:23:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,85.3646517739816,60.049019607843135,1610612758,80,74,2022-03-13T03:23:58Z,3470000,50.0,85.0,1,right,T. Lyles 9' driving floating bank Jump Shot (13 PTS) (D. Fox 7 AST),"[1626168, 1628368]",1610612758.0,SAC,driving floating bank,,,Lyles,T. Lyles,,,,,9.88,Made,,,,,,,,13.0,,,,,,D. Fox,1628368.0,7.0,,
351,PT09M15.00S,2022-03-13T03:24:11.4Z,3,REGULAR,2pt,Jump Shot,[],202711,14.273981603153747,74.75490196078431,1610612762,80,74,2022-03-13T03:24:17Z,3490000,-124.0,82.0,1,left,MISS B. Bogdanovic 14' turnaround Shot,[202711],1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,14.83,Missed,,,,,,,,,,,,,,,,,,
352,PT09M12.00S,2022-03-13T03:24:14.4Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,80,74,2022-03-13T03:24:17Z,3500000,,,0,,H. Whiteside REBOUND (Off:2 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,351.0,9.0,7.0,2.0,,,,,,,,,,,,,,
353,PT09M12.00S,2022-03-13T03:24:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612762,80,74,2022-03-13T03:24:40Z,3510000,,,0,,D. Jones shooting personal FOUL (4 PF) (Whiteside 2 FT),"[1627745, 202355]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,200833.0,4.0,0.0,Whiteside,202355.0,,,,,
355,PT09M12.00S,2022-03-13T03:24:42.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,81,74,2022-03-13T03:25:04Z,3530000,,,0,,H. Whiteside Free Throw 1 of 2 (6 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
356,PT09M12.00S,2022-03-13T03:24:44.4Z,3,REGULAR,substitution,out,[],1627745,,,1610612762,81,74,2022-03-13T03:24:49Z,3540000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M12.00S,2022-03-13T03:24:44.4Z,3,REGULAR,substitution,in,[],1626158,,,1610612762,81,74,2022-03-13T03:24:49Z,3550000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M12.00S,2022-03-13T03:24:42.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,81,74,2022-03-13T03:25:04Z,3560000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT09M10.00S,2022-03-13T03:24:44.5Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,81,74,2022-03-13T03:25:04Z,3570000,,,0,,R. Holmes REBOUND (Off:0 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,
360,PT08M53.00S,2022-03-13T03:25:19.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,75.03285151116951,36.74172794117647,1610612758,81,76,2022-03-13T03:30:27Z,3580000,-66.0,182.0,1,right,D. Fox 19' step back Jump Shot (29 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,19.39,Made,,,,,,,,29.0,,,,,,,,,,
361,PT08M37.00S,2022-03-13T03:25:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.565703022339028,54.41176470588235,1610612762,83,76,2022-03-13T03:25:41Z,3590000,-22.0,66.0,1,left,D. Mitchell 6' driving floating Jump Shot (17 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,6.92,Made,,,,,,,,17.0,,,,,,,,,,
362,PT08M24.00S,2022-03-13T03:25:48.0Z,3,REGULAR,2pt,Jump Shot,[],1628368,69.33311432325887,54.65686274509803,1610612758,83,76,2022-03-13T03:25:53Z,3600000,23.0,236.0,1,right,MISS D. Fox 23' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,
363,PT08M22.00S,2022-03-13T03:25:50.0Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,83,76,2022-03-13T03:25:53Z,3610000,,,0,,H. Whiteside REBOUND (Off:2 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,362.0,10.0,8.0,2.0,,,,,,,,,,,,,,
364,PT08M14.00S,2022-03-13T03:25:58.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,7.966491458607096,41.66666666666667,1610612762,83,76,2022-03-13T03:26:03Z,3620000,42.0,22.0,1,left,MISS D. Mitchell driving floating bank Shot,[1628378],1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,4.73,Missed,,,,,,,,,,,,,,,,,,
