actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,turnoverTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
536,PT08M15.00S,2022-04-01T04:01:37.7Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,109,91,2022-04-01T04:01:37Z,5350000,,,0,,R. Gobert Free Throw 2 of 2 (19 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,19.0,,,,,,,,,,,,
537,PT08M05.00S,2022-04-01T04:01:49.7Z,4,REGULAR,2pt,Jump Shot,[],201566,75.77201051248358,52.94117647058824,1610612747,109,93,2022-04-01T04:01:55Z,5360000,15.0,175.0,1,right,R. Westbrook 17' pullup Jump Shot (23 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,Made,,,17.58,23.0,,,,,,,,,,,,
538,PT07M47.00S,2022-04-01T04:02:06.4Z,4,REGULAR,turnover,lost ball,[],203903,,,1610612762,109,93,2022-04-01T04:02:10Z,5370000,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 2730]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,1.0,,,,,,,,,,,,,Howard,2730.0
539,PT07M47.00S,2022-04-01T04:02:06.4Z,4,REGULAR,steal,,[],2730,,,1610612747,109,93,2022-04-01T04:02:07Z,5380000,,,0,,D. Howard STEAL (1 STL),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M46.00S,2022-04-01T04:02:12.9Z,4,REGULAR,foul,personal,[],201144,,,1610612747,109,93,2022-04-01T04:02:19Z,5390000,,,0,,M. Conley take personal FOUL (3 PF),"[201144, 1628370]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,1628172.0,3.0,0.0,,,,,,,,,,,,Monk,1628370.0,,,,
542,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,out,[],201144,,,1610612747,109,93,2022-04-01T04:02:30Z,5410000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,out,[],1627823,,,1610612747,109,93,2022-04-01T04:02:30Z,5420000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,out,[],201566,,,1610612747,109,93,2022-04-01T04:02:30Z,5430000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,in,[],202711,,,1610612747,109,93,2022-04-01T04:02:30Z,5440000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,in,[],1628378,,,1610612747,109,93,2022-04-01T04:02:30Z,5450000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M46.00S,2022-04-01T04:02:20.3Z,4,REGULAR,substitution,in,[],201571,,,1610612747,109,93,2022-04-01T04:02:30Z,5460000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M37.00S,2022-04-01T04:02:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,91.80354796320631,57.107843137254896,1610612747,109,95,2022-04-01T04:02:55Z,5470000,36.0,25.0,1,right,M. Monk driving Layup (14 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,,Made,,,4.31,14.0,,,,,,,,,,,,
549,PT07M19.00S,2022-04-01T04:03:08.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,6.783837056504599,51.225490196078425,1610612762,111,95,2022-04-01T04:03:17Z,5480000,-6.0,11.0,1,left,D. Mitchell driving DUNK (29 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,Made,,,1.28,29.0,,,,,,,,,,,,
550,PT07M00.00S,2022-04-01T04:03:27.3Z,4,REGULAR,3pt,Jump Shot,[],201571,95.87713534822602,3.6764705882352944,1610612747,111,98,2022-04-01T04:03:33Z,5490000,-232.0,-14.0,1,right,D. Augustin 3PT  (6 PTS) (T. Horton-Tucker 2 AST),"[201571, 1629659]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,Made,,,23.2,6.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,
552,PT06M36.00S,2022-04-01T04:03:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.360709592641262,49.50980392156863,1610612762,113,98,2022-04-01T04:04:00Z,5510000,2.0,26.0,1,left,R. Gobert finger roll Layup (21 PTS) (D. Mitchell 7 AST),"[203497, 1628378]",1610612762.0,UTA,finger roll,,,Gobert,R. Gobert,,,,,,,,Made,,,2.62,21.0,D. Mitchell,1628378.0,7.0,,,,,,,,,
554,PT06M18.00S,2022-04-01T04:04:09.4Z,4,REGULAR,2pt,Jump Shot,[],2546,81.2910643889619,26.715686274509803,1610612747,113,100,2022-04-01T04:04:14Z,5530000,-116.0,123.0,1,right,C. Anthony 16' pullup Jump Shot (12 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,,,,Made,,,16.96,12.0,,,,,,,,,,,,
555,PT06M07.00S,2022-04-01T04:04:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,45.09803921568628,1610612762,113,100,2022-04-01T04:04:26Z,5540000,25.0,247.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,24.84,,,,,,,,,,,,,
556,PT06M03.00S,2022-04-01T04:04:24.3Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,113,100,2022-04-01T04:04:26Z,5550000,,,0,,D. Howard REBOUND (Off:2 Def:10),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,555.0,,,,,,,12.0,10.0,2.0,,,,,,
653,PT05M56.00S,2022-04-01T04:04:25.8Z,4,REGULAR,turnover,lost ball,[],1628370,,,1610612747,113,100,2022-04-01T04:20:13Z,5555000,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 203497]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,2.0,,,,,,,,,,,,,Gobert,203497.0
654,PT05M56.00S,2022-04-01T04:04:25.8Z,4,REGULAR,steal,,[],203497,,,1610612762,113,100,2022-04-01T04:20:13Z,5557500,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M47.00S,2022-04-01T04:04:40.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,6.783837056504599,2.941176470588235,1610612762,113,100,2022-04-01T04:20:16Z,5590000,235.0,11.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,23.56,,,,,,,,,,,,,
561,PT05M45.00S,2022-04-01T04:04:42.1Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,113,100,2022-04-01T04:04:45Z,5600000,,,0,,M. Monk REBOUND (Off:1 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,560.0,,,,,,,4.0,3.0,1.0,,,,,,
562,PT05M45.00S,2022-04-01T04:04:44.3Z,4,REGULAR,foul,personal,[],202711,,,1610612747,113,100,2022-04-01T04:05:08Z,5610000,,,0,,B. Bogdanovic take personal FOUL (3 PF),"[202711, 1628370]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,2715.0,3.0,0.0,,,,,,,,,,,,Monk,1628370.0,,,,
564,PT05M45.00S,2022-04-01T04:04:58.4Z,4,REGULAR,substitution,out,[],1627863,,,1610612747,113,100,2022-04-01T04:05:04Z,5630000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M45.00S,2022-04-01T04:04:58.4Z,4,REGULAR,substitution,out,[],2546,,,1610612747,113,100,2022-04-01T04:05:04Z,5640000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M45.00S,2022-04-01T04:04:58.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612747,113,100,2022-04-01T04:05:04Z,5650000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M45.00S,2022-04-01T04:04:58.4Z,4,REGULAR,substitution,in,[],201566,,,1610612747,113,100,2022-04-01T04:05:04Z,5660000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M36.00S,2022-04-01T04:05:20.3Z,4,REGULAR,3pt,Jump Shot,[],1629659,69.72733245729303,70.58823529411765,1610612747,113,103,2022-04-01T04:05:26Z,5670000,103.0,232.0,1,right,T. Horton-Tucker 25' 3PT  (9 PTS) (R. Westbrook 7 AST),"[1629659, 201566]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,25.39,9.0,R. Westbrook,201566.0,7.0,,,,,,,,,
569,PT05M22.00S,2022-04-01T04:05:34.2Z,4,REGULAR,3pt,Jump Shot,[],202711,33.327858081471746,52.94117647058824,1610612762,113,103,2022-04-01T04:05:39Z,5680000,-15.0,261.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,26.12,,,,,,,,,,,,,
570,PT05M19.00S,2022-04-01T04:05:37.2Z,4,REGULAR,rebound,defensive,[],201571,,,1610612747,113,103,2022-04-01T04:05:39Z,5690000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,569.0,,,,,,,1.0,1.0,0.0,,,,,,
571,PT05M03.00S,2022-04-01T04:05:53.1Z,4,REGULAR,3pt,Jump Shot,[],1628370,67.36202365308804,52.69607843137255,1610612747,113,103,2022-04-01T04:16:57Z,5700000,13.0,254.0,1,right,MISS M. Monk 25' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,,,,Missed,,,25.47,,,,,,,,,,,,,
572,PT05M00.00S,2022-04-01T04:05:56.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,113,103,2022-04-01T04:05:59Z,5710000,,,0,,R. Gobert REBOUND (Off:3 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,571.0,,,,,,,14.0,11.0,3.0,,,,,,
573,PT04M49.00S,2022-04-01T04:06:08.1Z,4,REGULAR,3pt,Jump Shot,[],202711,10.726018396846255,3.431372549019608,1610612762,116,103,2022-04-01T04:06:14Z,5720000,233.0,48.0,1,left,B. Bogdanovic 3PT  (11 PTS) (J. Clarkson 1 AST),"[202711, 203903]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,23.78,11.0,J. Clarkson,203903.0,1.0,,,,,,,,,
575,PT04M47.00S,2022-04-01T04:06:14.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,116,103,2022-04-01T04:06:14Z,5740000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M28.00S,2022-04-01T04:09:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2730,84.44480946123521,41.66666666666667,1610612747,116,103,2022-04-01T04:09:57Z,5750000,-42.0,94.0,1,right,MISS D. Howard 10' floating Shot,[2730],1610612747.0,LAL,floating,,,Howard,D. Howard,,,,,,,,Missed,,,10.26,,,,,,,,,,,,,
578,PT04M27.00S,2022-04-01T04:09:55.0Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,116,103,2022-04-01T04:09:57Z,5760000,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,577.0,,,,,,,6.0,5.0,1.0,,,,,,
579,PT04M09.00S,2022-04-01T04:10:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,9.017739816031538,45.83333333333333,1610612762,116,103,2022-04-01T04:10:21Z,5770000,21.0,32.0,1,left,MISS R. Gobert cutting Layup - blocked,"[203497, 1629659]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,,,,Missed,,,3.84,,,,,,,,,,Horton-Tucker,1629659.0,,
580,PT04M09.00S,2022-04-01T04:10:13.8Z,4,REGULAR,block,,[],1629659,,,1610612762,116,103,2022-04-01T04:10:17Z,5780000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M09.00S,2022-04-01T04:10:13.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,116,103,2022-04-01T04:10:21Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,579.0,,,,,,,,,,,,,,,
582,PT04M09.00S,2022-04-01T04:10:19.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,116,103,2022-04-01T04:10:19Z,5800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M08.00S,2022-04-01T04:10:35.2Z,4,REGULAR,foul,offensive,[],203497,,,1610612762,116,103,2022-04-01T04:10:42Z,5810000,,,0,,R. Gobert offensive FOUL (3 PF),"[203497, 2730]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1628172.0,3.0,2.0,,,,,,,,,,,,Howard,2730.0,,,,
585,PT04M08.00S,2022-04-01T04:10:35.2Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612762,116,103,2022-04-01T04:10:35Z,5830000,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1628172.0,,,,,2.0,,,,,,,,,,,,,,
586,PT04M08.00S,2022-04-01T04:10:44.5Z,4,REGULAR,substitution,out,[],203903,,,1610612747,116,103,2022-04-01T04:10:47Z,5840000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M08.00S,2022-04-01T04:10:44.5Z,4,REGULAR,substitution,in,[],201144,,,1610612747,116,103,2022-04-01T04:10:47Z,5850000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M58.00S,2022-04-01T04:11:09.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201566,67.09921156373193,48.529411764705884,1610612747,116,103,2022-04-01T04:11:14Z,5860000,-7.0,257.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,25.69,,,,,,,,,,,,,
589,PT03M55.00S,2022-04-01T04:11:12.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,116,103,2022-04-01T04:11:14Z,5870000,,,0,,R. Gobert REBOUND (Off:3 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,588.0,,,,,,,15.0,12.0,3.0,,,,,,
590,PT03M49.00S,2022-04-01T04:11:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612762,116,103,2022-04-01T04:11:32Z,5880000,,,0,,M. Monk personal FOUL (3 PF) (Gobert 2 FT),"[1628370, 203497]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,2715.0,3.0,0.0,,,,,,,,,,,,Gobert,203497.0,,,,
592,PT03M49.00S,2022-04-01T04:11:49.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,117,103,2022-04-01T04:11:49Z,5900000,,,0,,R. Gobert Free Throw 1 of 2 (22 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,22.0,,,,,,,,,,,,
593,PT03M49.00S,2022-04-01T04:11:50.0Z,4,REGULAR,substitution,out,[],201571,,,1610612762,117,103,2022-04-01T04:11:53Z,5910000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M49.00S,2022-04-01T04:11:50.0Z,4,REGULAR,substitution,in,[],2546,,,1610612762,117,103,2022-04-01T04:11:53Z,5920000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M49.00S,2022-04-01T04:12:10.9Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,118,103,2022-04-01T04:12:11Z,5930000,,,0,,R. Gobert Free Throw 2 of 2 (23 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,23.0,,,,,,,,,,,,
596,PT03M42.00S,2022-04-01T04:12:27.2Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612747,118,103,2022-04-01T04:12:44Z,5940000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1626220, 201566]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,2715.0,3.0,0.0,,,,,,,,,,,,Westbrook,201566.0,,,,
598,PT03M42.00S,2022-04-01T04:13:03.0Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,118,104,2022-04-01T04:13:25Z,5960000,,,0,,R. Westbrook Free Throw 1 of 2 (24 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,24.0,,,,,,,,,,,,
599,PT03M42.00S,2022-04-01T04:13:03.0Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,118,104,2022-04-01T04:13:25Z,5970000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,
600,PT03M40.00S,2022-04-01T04:13:05.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,118,104,2022-04-01T04:13:25Z,5980000,,,0,,R. Gobert REBOUND (Off:3 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,599.0,,,,,,,16.0,13.0,3.0,,,,,,
601,PT03M17.00S,2022-04-01T04:13:46.8Z,4,REGULAR,2pt,Jump Shot,[],1628378,6.521024967148489,27.205882352941174,1610612762,118,104,2022-04-01T04:13:53Z,5990000,114.0,9.0,1,left,MISS D. Mitchell 11' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,11.43,,,,,,,,,,,,,
602,PT03M13.00S,2022-04-01T04:13:50.7Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,118,104,2022-04-01T04:13:50Z,6000000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,601.0,,,,,,,6.0,5.0,1.0,,,,,,
603,PT03M08.00S,2022-04-01T04:13:55.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2546,76.82325886990802,11.519607843137255,1610612747,118,104,2022-04-01T04:14:02Z,6010000,-192.0,165.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,25.37,,,,,,,,,,,,,
604,PT03M07.00S,2022-04-01T04:13:56.7Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,118,104,2022-04-01T04:14:02Z,6020000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,603.0,,,,,,,3.0,3.0,0.0,,,,,,
605,PT02M58.00S,2022-04-01T04:14:05.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,9.280551905387648,40.44117647058824,1610612762,118,104,2022-04-01T04:14:11Z,6030000,48.0,35.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,5.91,,,,,,,,,,,,,
606,PT02M54.00S,2022-04-01T04:14:09.9Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,118,104,2022-04-01T04:14:11Z,6040000,,,0,,R. Gobert REBOUND (Off:4 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,605.0,,,,,,,17.0,13.0,4.0,,,,,,
607,PT02M54.00S,2022-04-01T04:14:09.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,120,104,2022-04-01T04:14:09Z,6050000,0.0,0.0,1,left,R. Gobert tip DUNK (25 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,,,,Made,,,0.0,25.0,,,,,,,,,,,,
608,PT02M34.00S,2022-04-01T04:14:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.67214191852825,56.61764705882353,1610612747,120,104,2022-04-01T04:14:35Z,6060000,33.0,26.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 203497]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,,Missed,,,4.2,,,,,,,,,,Gobert,203497.0,,
609,PT02M34.00S,2022-04-01T04:14:30.9Z,4,REGULAR,block,,[],203497,,,1610612747,120,104,2022-04-01T04:14:32Z,6070000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M30.00S,2022-04-01T04:14:34.9Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,120,104,2022-04-01T04:21:56Z,6080000,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,608.0,,,,,,,7.0,6.0,1.0,,,,,,
611,PT02M12.00S,2022-04-01T04:14:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,6.915243101182654,44.36274509803921,1610612762,122,104,2022-04-01T04:14:57Z,6090000,28.0,13.0,1,left,R. O'Neale driving Layup (2 PTS) (B. Bogdanovic 5 AST),"[1626220, 202711]",1610612762.0,UTA,driving,,,O'Neale,R. O'Neale,,,,,,,,Made,,,3.08,2.0,B. Bogdanovic,202711.0,5.0,,,,,,,,,
613,PT02M08.00S,2022-04-01T04:15:00.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,122,104,2022-04-01T04:15:00Z,6110000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],201144,,,1610612747,122,104,2022-04-01T04:16:50Z,6120000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],1626220,,,1610612747,122,104,2022-04-01T04:16:50Z,6130000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],203497,,,1610612747,122,104,2022-04-01T04:16:50Z,6140000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],202711,,,1610612747,122,104,2022-04-01T04:16:50Z,6150000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],1628378,,,1610612747,122,104,2022-04-01T04:16:50Z,6160000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],201566,,,1610612747,122,104,2022-04-01T04:16:50Z,6170000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,122,104,2022-04-01T04:16:50Z,6180000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],2730,,,1610612747,122,104,2022-04-01T04:16:50Z,6190000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,out,[],2546,,,1610612747,122,104,2022-04-01T04:16:50Z,6200000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,in,[],1630215,,,1610612747,122,104,2022-04-01T04:16:50Z,6210000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M08.00S,2022-04-01T04:16:26.9Z,4,REGULAR,substitution,in,[],1629638,,,1610612747,122,104,2022-04-01T04:16:50Z,6220000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
