actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
454,PT03M21.00S,2021-12-24T03:41:23.8Z,3,REGULAR,substitution,out,[],1627774,,,1610612750,88,79,2021-12-24T03:41:26Z,4510000,,,0,,SUB out: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M21.00S,2021-12-24T03:41:23.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,88,79,2021-12-24T03:41:26Z,4520000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M21.00S,2021-12-24T03:41:45.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630233,,,1610612750,88,80,2021-12-24T03:41:45Z,4530000,,,0,,N. Knight Free Throw 2 of 2 (2 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
457,PT03M07.00S,2021-12-24T03:42:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612762,88,80,2021-12-24T03:42:12Z,4540000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Whiteside 2 FT),"[1630183, 202355]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,202053.0,4.0,0.0,Whiteside,202355.0,
459,PT03M07.00S,2021-12-24T03:42:33.1Z,3,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,89,80,2021-12-24T03:42:33Z,4560000,,,0,,H. Whiteside Free Throw 1 of 2 (11 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
460,PT03M07.00S,2021-12-24T03:42:51.4Z,3,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,90,80,2021-12-24T03:42:51Z,4570000,,,0,,H. Whiteside Free Throw 2 of 2 (12 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
461,PT02M53.00S,2021-12-24T03:43:06.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,83.78777923784494,50.0,1610612750,90,82,2021-12-24T03:43:13Z,4580000,0.0,100.0,1,right,M. Beasley 9' driving floating Jump Shot (21 PTS),[1627736],1610612750.0,MIN,driving floating,,,Beasley,M. Beasley,,,,,9.99,Made,,,,,,,,,,21.0,,,,,,,,,
462,PT02M40.00S,2021-12-24T03:43:19.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.87976346911958,38.970588235294116,1610612762,92,82,2021-12-24T03:43:25Z,4590000,55.0,78.0,1,left,D. Mitchell 9' Jump Shot (18 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,9.55,Made,,,,,,,,,,18.0,,,,,,,,,
463,PT02M27.00S,2021-12-24T03:43:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,82.86793692509855,49.754901960784316,1610612750,92,84,2021-12-24T03:43:37Z,4600000,-1.0,109.0,1,right,D. Russell 10' floating Jump Shot (16 PTS),[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,10.85,Made,,,,,,,,,,16.0,,,,,,,,,
464,PT02M04.00S,2021-12-24T03:43:54.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,2.0532194480946124,3.6764705882352944,1610612762,95,84,2021-12-24T03:44:01Z,4610000,232.0,-33.0,1,left,D. Mitchell 3PT  (21 PTS) (J. Clarkson 6 AST),"[1628378, 203903]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.4,Made,,,,,,,,,,21.0,J. Clarkson,203903.0,6.0,,,,,,
466,PT01M51.00S,2021-12-24T03:44:09.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,93.11760840998686,95.09803921568627,1610612750,95,84,2021-12-24T03:44:15Z,4630000,225.0,12.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M47.00S,2021-12-24T03:44:13.3Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,95,84,2021-12-24T03:44:15Z,4640000,,,0,,R. Gay REBOUND (Off:1 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,466.0,4.0,3.0,1.0,,,,,,,,,,,,,
468,PT01M37.00S,2021-12-24T03:44:22.1Z,3,REGULAR,3pt,Jump Shot,[],203903,6.652431011826544,95.09803921568627,1610612762,98,84,2021-12-24T03:44:28Z,4650000,-225.0,10.0,1,left,J. Clarkson 3PT  (5 PTS) (J. Ingles 5 AST),"[203903, 204060]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.57,Made,,,,,,,,,,5.0,J. Ingles,204060.0,5.0,,,,,,
470,PT01M15.00S,2021-12-24T03:44:45.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630233,91.67214191852825,49.50980392156863,1610612750,98,86,2021-12-24T03:44:52Z,4670000,-2.0,26.0,1,right,N. Knight cutting DUNK (4 PTS) (J. Nowell 1 AST),"[1630233, 1629669]",1610612750.0,MIN,cutting,,,Knight,N. Knight,,,,,2.59,Made,,,,,,,,,,4.0,J. Nowell,1629669.0,1.0,,,,,,
472,PT00M56.20S,2021-12-24T03:45:04.2Z,3,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,52.20588235294118,1610612762,98,86,2021-12-24T03:45:11Z,4690000,-11.0,247.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
473,PT00M52.60S,2021-12-24T03:45:07.8Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,98,86,2021-12-24T03:45:11Z,4700000,,,0,,M. Beasley REBOUND (Off:2 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,472.0,4.0,2.0,2.0,,,,,,,,,,,,,
474,PT00M48.90S,2021-12-24T03:45:12.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627736,89.43823915900131,67.8921568627451,1610612750,98,88,2021-12-24T03:45:19Z,4710000,89.0,47.0,1,right,M. Beasley 10' driving floating bank Jump Shot (23 PTS),[1627736],1610612750.0,MIN,driving floating bank,,,Beasley,M. Beasley,,,,,10.1,Made,,,,,,,,,,23.0,,,,,,,,,
475,PT00M30.40S,2021-12-24T03:45:34.1Z,3,REGULAR,3pt,Jump Shot,[],204060,11.908672798948752,2.450980392156863,1610612762,101,88,2021-12-24T03:45:41Z,4720000,238.0,59.0,1,left,J. Ingles 24' 3PT  (12 PTS) (J. Clarkson 7 AST),"[204060, 203903]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.5,Made,,,,,,,,,,12.0,J. Clarkson,203903.0,7.0,,,,,,
477,PT00M19.10S,2021-12-24T03:45:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,89.43823915900131,49.26470588235294,1610612750,101,90,2021-12-24T03:46:04Z,4740000,-4.0,47.0,1,right,N. Knight driving finger roll Layup (6 PTS) (D. Russell 12 AST),"[1630233, 1626156]",1610612750.0,MIN,driving finger roll,,,Knight,N. Knight,,,,,4.69,Made,,,,,,,,,,6.0,D. Russell,1626156.0,12.0,,,,,,
479,PT00M00.20S,2021-12-24T03:46:10.7Z,3,REGULAR,3pt,Jump Shot,[],204060,8.754927726675426,1.9607843137254901,1610612762,101,90,2021-12-24T03:46:16Z,4760000,240.0,30.0,1,left,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M00.20S,2021-12-24T03:46:10.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,101,90,2021-12-24T03:46:16Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,
481,PT00M00.00S,2021-12-24T03:46:14.3Z,3,REGULAR,period,end,[],0,,,1610612762,101,90,2021-12-24T03:46:14Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,101,90,2021-12-24T03:48:57Z,4790000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612762,101,90,2021-12-24T03:48:57Z,4800000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,out,['startperiod'],1626156,,,1610612762,101,90,2021-12-24T03:48:57Z,4810000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612762,101,90,2021-12-24T03:48:57Z,4820000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,out,['startperiod'],1630233,,,1610612762,101,90,2021-12-24T03:48:57Z,4830000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612762,101,90,2021-12-24T03:48:57Z,4840000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,101,90,2021-12-24T03:48:57Z,4850000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,in,['startperiod'],1627774,,,1610612762,101,90,2021-12-24T03:48:57Z,4860000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,in,['startperiod'],1629162,,,1610612762,101,90,2021-12-24T03:48:57Z,4870000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-12-24T03:46:22.7Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612762,101,90,2021-12-24T03:48:57Z,4880000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-12-24T03:49:07.5Z,4,REGULAR,period,start,[],0,,,1610612762,101,90,2021-12-24T03:49:07Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M44.00S,2021-12-24T03:49:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,8.229303547963205,57.59803921568627,1610612762,103,90,2021-12-24T03:49:31Z,4900000,-38.0,25.0,1,left,J. Ingles driving Layup (14 PTS),[204060],1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,4.54,Made,,,,,,,,,,14.0,,,,,,,,,
494,PT11M24.00S,2021-12-24T03:49:42.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,72.61826544021025,18.38235294117647,1610612750,103,90,2021-12-24T03:49:47Z,4910000,-158.0,205.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
495,PT11M22.00S,2021-12-24T03:49:44.4Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,103,90,2021-12-24T03:49:47Z,4920000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,494.0,3.0,3.0,0.0,,,,,,,,,,,,,
496,PT11M09.00S,2021-12-24T03:49:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612762,103,90,2021-12-24T03:50:04Z,4930000,,,0,,N. Reid shooting personal FOUL (4 PF) (Gobert 2 FT),"[1629675, 203497]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Gobert,203497.0,
498,PT11M09.00S,2021-12-24T03:50:32.3Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,104,90,2021-12-24T03:50:55Z,4950000,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
499,PT11M09.00S,2021-12-24T03:50:32.3Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,104,90,2021-12-24T03:50:55Z,4960000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M07.00S,2021-12-24T03:50:34.3Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,104,90,2021-12-24T03:50:55Z,4970000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,499.0,1.0,1.0,0.0,,,,,,,,,,,,,
501,PT10M52.00S,2021-12-24T03:51:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,92.06636005256242,52.450980392156865,1610612750,104,92,2021-12-24T03:51:17Z,4980000,12.0,22.0,1,right,J. Nowell reverse Layup (10 PTS) (J. McLaughlin 3 AST),"[1629669, 1629162]",1610612750.0,MIN,reverse,,,Nowell,J. Nowell,,,,,2.53,Made,,,,,,,,,,10.0,J. McLaughlin,1629162.0,3.0,,,,,,
503,PT10M36.00S,2021-12-24T03:51:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,8.492115637319317,57.35294117647059,1610612762,104,92,2021-12-24T03:51:32Z,5000000,-37.0,27.0,1,left,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.58,Missed,,,,,,,,,,,,,,,,,,,
504,PT10M36.00S,2021-12-24T03:51:25.2Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,104,92,2021-12-24T03:51:32Z,5010000,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,503.0,14.0,8.0,6.0,,,,,,,,,,,,,
505,PT10M36.00S,2021-12-24T03:51:29.0Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612762,104,92,2021-12-24T03:53:40Z,5020000,,,0,,R. Gobert flagrant-type-1 personal FOUL (2 PF) (Reid 2 FT),"[203497, 1629675]",1610612762.0,UTA,flagrant-type-1,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Reid,1629675.0,
507,PT10M36.00S,2021-12-24T03:51:29.0Z,4,REGULAR,turnover,,[],203497,,,1610612762,104,92,2021-12-24T03:53:30Z,5040000,,,0,,R. Gobert TURNOVER (3 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,3.0,,,,,,,1179.0,,,,,
508,PT10M36.00S,2021-12-24T03:51:50.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612750,104,92,2021-12-24T03:53:21Z,5050000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,Common Foul to Flagrant 1
509,PT10M36.00S,2021-12-24T03:53:49.6Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,104,93,2021-12-24T03:54:23Z,5060000,,,0,,N. Reid flagrant Free Throw 1 of 2 (11 PTS),[1629675],1610612750.0,MIN,flagrant,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
510,PT10M36.00S,2021-12-24T03:53:49.6Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,104,93,2021-12-24T03:54:23Z,5070000,,,0,,MISS N. Reid flagrant Free Throw 2 of 2,[1629675],1610612750.0,MIN,flagrant,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
511,PT10M36.00S,2021-12-24T03:53:49.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,104,93,2021-12-24T03:54:23Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,
512,PT10M23.00S,2021-12-24T03:54:32.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,68.54467805519053,66.17647058823529,1610612750,104,93,2021-12-24T03:54:38Z,5090000,81.0,243.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
513,PT10M20.00S,2021-12-24T03:54:35.4Z,4,REGULAR,rebound,offensive,[],1627774,,,1610612750,104,93,2021-12-24T03:54:38Z,5100000,,,0,,J. Layman REBOUND (Off:3 Def:3),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,512.0,6.0,3.0,3.0,,,,,,,,,,,,,
514,PT10M18.00S,2021-12-24T03:54:37.6Z,4,REGULAR,turnover,out-of-bounds,[],1627774,,,1610612750,104,93,2021-12-24T03:54:45Z,5110000,,,0,,J. Layman bad pass out-of-bounds TURNOVER (2 TO),[1627774],1610612750.0,MIN,bad pass,,,Layman,J. Layman,,,,,,,,,,,,,2.0,,,,,,,1179.0,,,,,
515,PT10M05.00S,2021-12-24T03:55:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204060,14.273981603153747,49.01960784313725,1610612762,104,93,2021-12-24T03:55:09Z,5120000,5.0,82.0,1,left,MISS J. Ingles 8' driving Layup - blocked,"[204060, 1627774]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,8.18,Missed,Layman,1627774.0,,,,,,,,,,,,,,,,,
516,PT10M05.00S,2021-12-24T03:55:04.7Z,4,REGULAR,block,,[],1627774,,,1610612762,104,93,2021-12-24T03:55:06Z,5130000,,,0,,J. Layman BLOCK (1 BLK),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M03.00S,2021-12-24T03:55:06.7Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,104,93,2021-12-24T03:55:09Z,5140000,,,0,,J. Layman REBOUND (Off:3 Def:4),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,515.0,7.0,4.0,3.0,,,,,,,,,,,,,
518,PT10M01.00S,2021-12-24T03:55:11.5Z,4,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612750,104,93,2021-12-24T03:58:54Z,5150000,,,0,,M. Beasley lost ball out-of-bounds TURNOVER (2 TO),[1627736],1610612750.0,MIN,lost ball,,,Beasley,M. Beasley,,,,,,,,,,,,,2.0,,,,,,,1204.0,,,,,
519,PT09M45.00S,2021-12-24T03:55:35.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200752,14.4053876478318,49.01960784313725,1610612762,106,93,2021-12-24T03:55:41Z,5160000,5.0,83.0,1,left,R. Gay 8' turnaround Jump Shot (7 PTS) (M. Conley 3 AST),"[200752, 201144]",1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,8.3,Made,,,,,,,,,,7.0,M. Conley,201144.0,3.0,,,,,,
521,PT09M35.00S,2021-12-24T03:55:45.5Z,4,REGULAR,3pt,Jump Shot,[],1627774,92.72339027595268,3.431372549019608,1610612750,106,93,2021-12-24T03:55:50Z,5180000,-233.0,16.0,1,right,MISS J. Layman 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M32.00S,2021-12-24T03:55:48.5Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,106,93,2021-12-24T03:55:50Z,5190000,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,521.0,4.0,4.0,0.0,,,,,,,,,,,,,
523,PT09M18.00S,2021-12-24T03:56:02.3Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,106,93,2021-12-24T03:56:07Z,5200000,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1629669]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,1.0,Nowell,1629669.0,,,,,,,,,,
524,PT09M18.00S,2021-12-24T03:56:02.3Z,4,REGULAR,steal,,[],1629669,,,1610612750,106,93,2021-12-24T03:56:04Z,5210000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M14.00S,2021-12-24T03:56:06.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,93.9060446780552,46.81372549019608,1610612750,106,95,2021-12-24T03:56:15Z,5220000,-16.0,5.0,1,right,M. Beasley running DUNK (25 PTS) (J. Nowell 2 AST),"[1627736, 1629669]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,1.66,Made,,,,,,,,,,25.0,J. Nowell,1629669.0,2.0,,,,,,
527,PT08M53.00S,2021-12-24T03:56:26.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,12.828515111695138,48.77450980392157,1610612762,108,95,2021-12-24T03:56:36Z,5240000,6.0,68.0,1,left,M. Conley 6' driving floating Jump Shot (10 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,6.84,Made,,,,,,,,,,10.0,,,,,,,,,
528,PT08M39.00S,2021-12-24T03:56:40.4Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.7562417871222,44.11764705882353,1610612750,108,95,2021-12-24T03:56:46Z,5250000,-29.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
529,PT08M37.00S,2021-12-24T03:56:42.4Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,108,95,2021-12-24T03:56:46Z,5260000,,,0,,R. Gay REBOUND (Off:1 Def:4),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,528.0,5.0,4.0,1.0,,,,,,,,,,,,,
530,PT08M25.00S,2021-12-24T03:56:55.4Z,4,REGULAR,3pt,Jump Shot,[],203903,29.38567674113009,73.77450980392157,1610612762,108,95,2021-12-24T03:57:03Z,5270000,-119.0,224.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
531,PT08M23.00S,2021-12-24T03:56:57.4Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,108,95,2021-12-24T03:57:03Z,5280000,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,530.0,6.0,5.0,1.0,,,,,,,,,,,,,
532,PT08M23.00S,2021-12-24T03:57:01.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,108,95,2021-12-24T03:57:01Z,5290000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,out,[],201144,,,1610612750,108,95,2021-12-24T03:59:36Z,5300000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612750,108,95,2021-12-24T03:59:36Z,5310000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,out,[],1627774,,,1610612750,108,95,2021-12-24T03:59:52Z,5320000,,,0,,SUB out: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,108,95,2021-12-24T03:59:52Z,5330000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,108,95,2021-12-24T03:59:52Z,5340000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M23.00S,2021-12-24T03:59:33.6Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,108,95,2021-12-24T03:59:52Z,5350000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M10.00S,2021-12-24T04:00:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,91.93495400788436,58.57843137254902,1610612750,108,95,2021-12-24T04:00:12Z,5360000,43.0,23.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M08.00S,2021-12-24T04:00:09.0Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,108,95,2021-12-24T04:00:12Z,5370000,,,0,,R. Gay REBOUND (Off:1 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,539.0,6.0,5.0,1.0,,,,,,,,,,,,,
