actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT09M39.00S,2022-02-12T03:20:10.8Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,54,49,2022-02-12T03:20:10Z,3400000,,,0,,D. Mitchell Free Throw 1 of 1 (17 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,,17.0,,,,,,,,
346,PT09M25.00S,2022-02-12T03:20:27.2Z,3,REGULAR,2pt,Jump Shot,[],1630175,20.45006570302234,25.98039215686275,1610612753,54,49,2022-02-12T03:20:33Z,3410000,120.0,140.0,1,left,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,18.42,Missed,,,,,,,,,,,,,,,
347,PT09M21.00S,2022-02-12T03:20:31.2Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,54,49,2022-02-12T03:20:33Z,3420000,,,0,,H. Whiteside REBOUND (Off:3 Def:10),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,346.0,13.0,10.0,3.0,,,,,,,,,,,
348,PT09M11.00S,2022-02-12T03:20:46.0Z,3,REGULAR,foul,personal,[],1630591,,,1610612762,54,49,2022-02-12T03:20:56Z,3430000,,,0,,J. Suggs loose ball personal FOUL (2 PF),"[1630591, 202355]",1610612753.0,ORL,loose ball,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Whiteside,202355.0
350,PT09M06.00S,2022-02-12T03:21:15.0Z,3,REGULAR,2pt,Jump Shot,[],201144,77.08607095926413,17.401960784313726,1610612762,54,49,2022-02-12T03:21:19Z,3450000,-163.0,163.0,1,right,MISS M. Conley 23' Jump Shot,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
351,PT09M04.00S,2022-02-12T03:21:17.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,54,49,2022-02-12T03:21:19Z,3460000,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,350.0,4.0,2.0,2.0,,,,,,,,,,,
352,PT08M55.00S,2022-02-12T03:21:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,12.040078843626807,63.725490196078425,1610612753,54,49,2022-02-12T03:21:31Z,3470000,-69.0,61.0,1,left,MISS J. Suggs 9' driving bank Shot,[1630591],1610612753.0,ORL,driving bank,,,Suggs,J. Suggs,,,,,,,,9.16,Missed,,,,,,,,,,,,,,,
353,PT08M53.00S,2022-02-12T03:21:28.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,54,49,2022-02-12T03:21:31Z,3480000,,,0,,H. Whiteside REBOUND (Off:3 Def:11),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,352.0,14.0,11.0,3.0,,,,,,,,,,,
354,PT08M37.00S,2022-02-12T03:21:48.1Z,3,REGULAR,turnover,bad pass,[],202711,,,1610612762,54,49,2022-02-12T03:21:59Z,3490000,,,0,,B. Bogdanovic bad pass TURNOVER (4 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,4.0,,,,,,,,,,,,,,,,,,,
355,PT08M37.00S,2022-02-12T03:21:52.9Z,3,REGULAR,foul,personal,[],1628378,,,1610612753,54,49,2022-02-12T03:21:57Z,3500000,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1628378, 1630175]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Anthony,1630175.0
357,PT08M14.00S,2022-02-12T03:22:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,8.229303547963205,50.98039215686274,1610612753,54,49,2022-02-12T03:22:58Z,3520000,-5.0,25.0,1,left,MISS W. Carter Jr. Layup - blocked,"[1628976, 201144]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,2.54,Missed,,,,,Conley,201144.0,,,,,,,,,
358,PT08M14.00S,2022-02-12T03:22:39.9Z,3,REGULAR,block,,[],201144,,,1610612753,54,49,2022-02-12T03:22:42Z,3530000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
359,PT08M10.00S,2022-02-12T03:22:43.9Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,54,49,2022-02-12T03:22:45Z,3540000,,,0,,M. Bamba REBOUND (Off:3 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,357.0,5.0,2.0,3.0,,,,,,,,,,,
360,PT08M10.00S,2022-02-12T03:22:43.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628964,7.966491458607096,49.50980392156863,1610612753,54,51,2022-02-12T03:22:53Z,3550000,2.0,22.0,1,left,M. Bamba putback DUNK (11 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,,,,2.25,Made,,,,,,,11.0,,,,,,,,
361,PT07M53.00S,2022-02-12T03:23:00.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,71.56701708278581,78.92156862745098,1610612762,54,51,2022-02-12T03:23:05Z,3560000,145.0,215.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,
362,PT07M50.00S,2022-02-12T03:23:03.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,54,51,2022-02-12T03:23:05Z,3570000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,361.0,7.0,6.0,1.0,,,,,,,,,,,
363,PT07M36.00S,2022-02-12T03:23:22.0Z,3,REGULAR,foul,personal,[],201144,,,1610612753,54,51,2022-02-12T03:23:37Z,3580000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1628976]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Carter Jr.,1628976.0
365,PT07M36.00S,2022-02-12T03:23:38.2Z,3,REGULAR,substitution,out,[],201144,,,1610612753,54,51,2022-02-12T03:23:40Z,3600000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M36.00S,2022-02-12T03:23:38.2Z,3,REGULAR,substitution,in,[],1630235,,,1610612753,54,51,2022-02-12T03:23:40Z,3610000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M23.00S,2022-02-12T03:24:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.046649145860711,50.49019607843137,1610612753,54,53,2022-02-12T03:24:24Z,3620000,-2.0,14.0,1,left,W. Carter Jr. driving Layup (12 PTS) (J. Suggs 6 AST),"[1628976, 1630591]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.39,Made,,,,,,,12.0,J. Suggs,1630591.0,6.0,,,,,
369,PT07M23.00S,2022-02-12T03:24:12.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612753,54,53,2022-02-12T03:24:59Z,3640000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1626220, 1628976]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Carter Jr.,1628976.0
371,PT07M23.00S,2022-02-12T03:24:48.8Z,3,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,54,54,2022-02-12T03:24:48Z,3660000,,,0,,W. Carter Jr. Free Throw 1 of 1 (13 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
372,PT07M10.00S,2022-02-12T03:25:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,81.42247043363994,44.6078431372549,1610612762,54,54,2022-02-12T03:25:11Z,3670000,-27.0,122.0,1,right,MISS B. Bogdanovic 12' turnaround Shot,[202711],1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,,,,12.5,Missed,,,,,,,,,,,,,,,
373,PT07M06.00S,2022-02-12T03:25:09.2Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,54,54,2022-02-12T03:25:11Z,3680000,,,0,,H. Whiteside REBOUND (Off:4 Def:11),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,372.0,15.0,11.0,4.0,,,,,,,,,,,
374,PT07M01.00S,2022-02-12T03:25:12.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630235,91.40932982917214,96.81372549019608,1610612762,57,54,2022-02-12T03:25:17Z,3690000,234.0,28.0,1,right,T. Forrest 3PT  (7 PTS) (R. O'Neale 3 AST),"[1630235, 1626220]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,23.58,Made,,,,,,,7.0,R. O'Neale,1626220.0,3.0,,,,,
376,PT06M52.00S,2022-02-12T03:25:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,5.995400788436268,55.88235294117647,1610612753,57,54,2022-02-12T03:25:26Z,3710000,-29.0,4.0,1,left,MISS J. Suggs driving Layup - blocked,"[1630591, 202355]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,2.97,Missed,,,,,Whiteside,202355.0,,,,,,,,,
377,PT06M52.00S,2022-02-12T03:25:22.0Z,3,REGULAR,block,,[],202355,,,1610612753,57,54,2022-02-12T03:25:23Z,3720000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M50.00S,2022-02-12T03:25:24.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,57,54,2022-02-12T03:25:26Z,3730000,,,0,,D. Mitchell REBOUND (Off:3 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,376.0,7.0,4.0,3.0,,,,,,,,,,,
379,PT06M33.00S,2022-02-12T03:25:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,92.72339027595268,56.61764705882353,1610612762,57,54,2022-02-12T03:25:48Z,3740000,33.0,16.0,1,right,MISS T. Forrest driving Layup,[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,,3.67,Missed,,,,,,,,,,,,,,,
380,PT06M30.00S,2022-02-12T03:25:44.1Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,57,54,2022-02-12T03:25:48Z,3750000,,,0,,H. Whiteside REBOUND (Off:5 Def:11),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,379.0,16.0,11.0,5.0,,,,,,,,,,,
381,PT06M27.00S,2022-02-12T03:25:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,70.12155059132719,75.98039215686273,1610612762,60,54,2022-02-12T03:25:53Z,3760000,130.0,228.0,1,right,R. O'Neale 26' 3PT  (11 PTS) (H. Whiteside 1 AST),"[1626220, 202355]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,26.28,Made,,,,,,,11.0,H. Whiteside,202355.0,1.0,,,,,
383,PT06M26.00S,2022-02-12T03:25:53.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,60,54,2022-02-12T03:25:53Z,3780000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M26.00S,2022-02-12T03:28:24.6Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,60,54,2022-02-12T03:28:45Z,3790000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M26.00S,2022-02-12T03:28:24.6Z,3,REGULAR,substitution,in,[],203914,,,1610612753,60,54,2022-02-12T03:28:45Z,3800000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M10.00S,2022-02-12T03:29:10.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.440867279894875,48.28431372549019,1610612753,60,56,2022-02-12T03:29:14Z,3810000,9.0,17.0,1,left,W. Carter Jr. alley-oop DUNK (15 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.94,Made,,,,,,,15.0,F. Wagner,1630532.0,1.0,,,,,
388,PT05M42.00S,2022-02-12T03:29:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,89.70105124835742,46.07843137254902,1610612762,60,56,2022-02-12T03:29:42Z,3830000,-20.0,44.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,4.84,Missed,,,,,,,,,,,,,,,
389,PT05M40.00S,2022-02-12T03:29:40.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,60,56,2022-02-12T03:29:42Z,3840000,,,0,,M. Bamba REBOUND (Off:3 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,388.0,6.0,3.0,3.0,,,,,,,,,,,
390,PT05M32.00S,2022-02-12T03:29:47.4Z,3,REGULAR,turnover,lost ball,[],1630175,,,1610612753,60,56,2022-02-12T03:29:54Z,3850000,,,0,,C. Anthony lost ball TURNOVER (4 TO),"[1630175, 202711]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,4.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,,
391,PT05M32.00S,2022-02-12T03:29:47.4Z,3,REGULAR,steal,,[],202711,,,1610612762,60,56,2022-02-12T03:29:49Z,3860000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M29.00S,2022-02-12T03:29:51.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,92.19776609724047,54.41176470588235,1610612762,62,56,2022-02-12T03:30:01Z,3870000,22.0,21.0,1,right,B. Bogdanovic running Layup (5 PTS),[202711],1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,,,,3.03,Made,,,,,,,5.0,,,,,,,,
393,PT05M13.00S,2022-02-12T03:30:06.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,18.478975032851512,61.51960784313726,1610612753,62,58,2022-02-12T03:30:17Z,3880000,-58.0,121.0,1,left,W. Carter Jr. 13' pullup Jump Shot (17 PTS) (C. Anthony 2 AST),"[1628976, 1630175]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,,,,13.42,Made,,,,,,,17.0,C. Anthony,1630175.0,2.0,,,,,
394,PT04M57.00S,2022-02-12T03:30:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,89.70105124835742,41.911764705882355,1610612762,62,58,2022-02-12T03:30:28Z,3890000,-40.0,44.0,1,right,MISS B. Bogdanovic 6' Layup - blocked,"[202711, 1630532]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,6.0,Missed,,,,,Wagner,1630532.0,,,,,,,,,
395,PT04M57.00S,2022-02-12T03:30:23.1Z,3,REGULAR,block,,[],1630532,,,1610612762,62,58,2022-02-12T03:30:25Z,3900000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M57.00S,2022-02-12T03:30:23.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,62,58,2022-02-12T03:30:28Z,3910000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,394.0,,,,,,,,,,,,,,
397,PT04M57.00S,2022-02-12T03:30:27.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,62,58,2022-02-12T03:30:27Z,3920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M57.00S,2022-02-12T03:30:27.8Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,62,58,2022-02-12T03:30:35Z,3930000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M57.00S,2022-02-12T03:30:27.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,62,58,2022-02-12T03:30:35Z,3940000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M57.00S,2022-02-12T03:30:27.8Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,62,58,2022-02-12T03:30:35Z,3950000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M57.00S,2022-02-12T03:30:27.8Z,3,REGULAR,substitution,in,[],203082,,,1610612753,62,58,2022-02-12T03:30:35Z,3960000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M40.00S,2022-02-12T03:31:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.046649145860711,47.794117647058826,1610612753,62,60,2022-02-12T03:31:12Z,3970000,11.0,14.0,1,left,W. Carter Jr. cutting Layup (19 PTS) (T. Ross 3 AST),"[1628976, 203082]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.76,Made,,,,,,,19.0,T. Ross,203082.0,3.0,,,,,
404,PT04M18.00S,2022-02-12T03:31:30.5Z,3,REGULAR,2pt,Jump Shot,[],202355,91.67214191852825,70.09803921568627,1610612762,62,60,2022-02-12T03:31:37Z,3990000,100.0,26.0,1,right,MISS H. Whiteside 10' turnaround Shot,[202355],1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,,,,10.38,Missed,,,,,,,,,,,,,,,
405,PT04M16.00S,2022-02-12T03:31:32.5Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,62,60,2022-02-12T03:31:37Z,4000000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,404.0,4.0,3.0,1.0,,,,,,,,,,,
406,PT04M10.00S,2022-02-12T03:31:37.6Z,3,REGULAR,3pt,Jump Shot,[],1628976,32.53942181340342,44.85294117647059,1610612753,62,60,2022-02-12T03:31:42Z,4010000,26.0,253.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,25.47,Missed,,,,,,,,,,,,,,,
407,PT04M08.00S,2022-02-12T03:31:39.6Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,62,60,2022-02-12T03:31:42Z,4020000,,,0,,H. Whiteside REBOUND (Off:5 Def:12),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,406.0,17.0,12.0,5.0,,,,,,,,,,,
408,PT04M02.00S,2022-02-12T03:31:48.9Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612762,62,60,2022-02-12T03:32:02Z,4030000,,,0,,G. Harris shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203914, 1628378]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Mitchell,1628378.0
410,PT04M02.00S,2022-02-12T03:32:18.9Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,62,60,2022-02-12T03:32:18Z,4050000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Missed,,,,,,,,,,,,,,,
411,PT04M02.00S,2022-02-12T03:32:18.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,62,60,2022-02-12T03:32:18Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,
412,PT04M02.00S,2022-02-12T03:32:19.6Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,62,60,2022-02-12T03:32:25Z,4070000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M02.00S,2022-02-12T03:32:19.6Z,3,REGULAR,substitution,out,[],202711,,,1610612762,62,60,2022-02-12T03:32:25Z,4080000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M02.00S,2022-02-12T03:32:19.6Z,3,REGULAR,substitution,in,[],203903,,,1610612762,62,60,2022-02-12T03:32:25Z,4090000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M02.00S,2022-02-12T03:32:19.6Z,3,REGULAR,substitution,in,[],1629672,,,1610612762,62,60,2022-02-12T03:32:25Z,4100000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M02.00S,2022-02-12T03:32:41.9Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,63,60,2022-02-12T03:32:41Z,4110000,,,0,,D. Mitchell Free Throw 2 of 2 (18 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
417,PT03M51.00S,2022-02-12T03:32:54.9Z,3,REGULAR,3pt,Jump Shot,[],203082,28.203022339027594,25.49019607843137,1610612753,63,60,2022-02-12T03:32:59Z,4120000,123.0,213.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,24.54,Missed,,,,,,,,,,,,,,,
418,PT03M48.00S,2022-02-12T03:32:57.9Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,63,60,2022-02-12T03:32:59Z,4130000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,417.0,1.0,1.0,0.0,,,,,,,,,,,
419,PT03M35.00S,2022-02-12T03:33:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,84.70762155059133,47.549019607843135,1610612762,65,60,2022-02-12T03:33:16Z,4140000,-12.0,91.0,1,right,J. Clarkson 9' driving floating Jump Shot (7 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,,,,9.2,Made,,,,,,,7.0,,,,,,,,
420,PT03M18.00S,2022-02-12T03:33:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,7.440867279894875,52.20588235294118,1610612753,65,62,2022-02-12T03:33:31Z,4150000,-11.0,17.0,1,left,T. Ross cutting Layup (8 PTS) (C. Anthony 3 AST),"[203082, 1630175]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,,,,2.06,Made,,,,,,,8.0,C. Anthony,1630175.0,3.0,,,,,
422,PT03M04.00S,2022-02-12T03:33:43.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.20433639947439,49.26470588235294,1610612762,67,62,2022-02-12T03:33:48Z,4170000,-4.0,68.0,1,right,D. Mitchell 6' turnaround Jump Shot (20 PTS),[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,,,,6.79,Made,,,,,,,20.0,,,,,,,,
423,PT03M04.00S,2022-02-12T03:33:45.3Z,3,REGULAR,foul,personal,['1freethrow'],203914,,,1610612762,67,62,2022-02-12T03:33:53Z,4180000,,,0,,G. Harris shooting personal FOUL (3 PF) (Mitchell 1 FT),"[203914, 1628378]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Mitchell,1628378.0
425,PT03M04.00S,2022-02-12T03:33:55.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612762,67,62,2022-02-12T03:34:02Z,4200000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M04.00S,2022-02-12T03:33:55.3Z,3,REGULAR,substitution,in,[],1628964,,,1610612762,67,62,2022-02-12T03:34:02Z,4210000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M04.00S,2022-02-12T03:34:17.6Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,68,62,2022-02-12T03:34:17Z,4220000,,,0,,D. Mitchell Free Throw 1 of 1 (21 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,,21.0,,,,,,,,
428,PT02M58.00S,2022-02-12T03:34:26.7Z,3,REGULAR,turnover,lost ball,[],1630175,,,1610612753,68,62,2022-02-12T03:34:32Z,4230000,,,0,,C. Anthony lost ball TURNOVER (5 TO),"[1630175, 1630235]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,5.0,Forrest,1630235.0,,,,,,,,,,,,,,,,,
429,PT02M58.00S,2022-02-12T03:34:26.7Z,3,REGULAR,steal,,[],1630235,,,1610612762,68,62,2022-02-12T03:34:28Z,4240000,,,0,,T. Forrest STEAL (2 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M57.00S,2022-02-12T03:34:30.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612762,68,62,2022-02-12T03:34:42Z,4250000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Forrest 2 FT),"[1630175, 1630235]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Forrest,1630235.0
