actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
185,PT10M26.00S,2022-04-07T01:42:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630526,16.507884362680684,95.58823529411765,1610612760,46,35,2022-04-07T01:43:00Z,1810000,-228.0,103.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
186,PT10M24.00S,2022-04-07T01:42:57.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,46,35,2022-04-07T01:43:00Z,1820000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,185.0,4.0,3.0,1.0,,,,,,,,,,,,,
187,PT10M18.00S,2022-04-07T01:43:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612762,46,35,2022-04-07T01:43:13Z,1830000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630526, 203497]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,1146.0,1.0,0.0,Gobert,203497.0,,,,,,,,
189,PT10M18.00S,2022-04-07T01:43:40.6Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,47,35,2022-04-07T01:43:40Z,1850000,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
190,PT10M18.00S,2022-04-07T01:43:40.6Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,47,35,2022-04-07T01:44:02Z,1860000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
191,PT10M16.00S,2022-04-07T01:43:42.6Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,47,35,2022-04-07T01:44:02Z,1870000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,
192,PT09M54.00S,2022-04-07T01:44:24.1Z,2,REGULAR,3pt,Jump Shot,[],1629676,8.229303547963205,95.58823529411765,1610612760,47,35,2022-04-07T01:44:29Z,1880000,-228.0,25.0,1,left,MISS I. Roby 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
193,PT09M51.00S,2022-04-07T01:44:27.1Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612762,47,35,2022-04-07T01:44:29Z,1890000,,,0,,J. Butler REBOUND (Off:0 Def:2),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,
194,PT09M47.00S,2022-04-07T01:44:34.2Z,2,REGULAR,foul,personal,[],1630249,,,1610612762,47,35,2022-04-07T01:44:39Z,1900000,,,0,,V. Krejci personal FOUL (1 PF),"[1630249, 203497]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,200834.0,1.0,0.0,Gobert,203497.0,,,,,,,,
196,PT09M44.00S,2022-04-07T01:44:53.6Z,2,REGULAR,3pt,Jump Shot,[],1627863,92.9862023653088,95.83333333333334,1610612762,50,35,2022-04-07T01:44:58Z,1920000,229.0,13.0,1,right,D. House Jr. 3PT  (6 PTS) (R. Gay 3 AST),"[1627863, 200752]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,22.96,Made,6.0,,,,,,,,,,R. Gay,200752.0,3.0,,,,,
198,PT09M36.00S,2022-04-07T01:45:01.6Z,2,REGULAR,turnover,bad pass,[],1630249,,,1610612760,50,35,2022-04-07T01:45:07Z,1940000,,,0,,V. Krejci bad pass TURNOVER (2 TO),"[1630249, 1627863]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,2.0,House Jr.,1627863.0,,
199,PT09M36.00S,2022-04-07T01:45:01.6Z,2,REGULAR,steal,,[],1627863,,,1610612762,50,35,2022-04-07T01:45:03Z,1950000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M25.00S,2022-04-07T01:45:12.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,86.5473061760841,46.81372549019608,1610612762,50,35,2022-04-07T01:48:53Z,1960000,-16.0,74.0,1,right,MISS J. Clarkson 7' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,
201,PT09M22.00S,2022-04-07T01:45:15.6Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,50,35,2022-04-07T01:45:18Z,1970000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,
202,PT09M13.00S,2022-04-07T01:45:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629676,31.35676741130092,63.23529411764706,1610612760,50,38,2022-04-07T01:51:04Z,1980000,-66.0,242.0,1,left,I. Roby 25' 3PT pullup (11 PTS),[1629676],1610612760.0,OKC,pullup,,,Roby,I. Roby,,,,,25.12,Made,11.0,,,,,,,,,,,,,,,,,
204,PT08M56.00S,2022-04-07T01:45:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,92.72339027595268,43.872549019607845,1610612762,52,38,2022-04-07T01:50:00Z,2000000,-31.0,16.0,1,right,J. Butler driving finger roll Layup (4 PTS),[1630215],1610612762.0,UTA,driving finger roll,,,Butler,J. Butler,,,,,3.45,Made,4.0,,,,,,,,,,,,,,,,,
205,PT08M43.00S,2022-04-07T01:45:56.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,52,38,2022-04-07T01:45:56Z,2010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M39.00S,2022-04-07T01:46:18.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628982,5.469776609724048,55.14705882352941,1610612760,52,40,2022-04-07T01:46:26Z,2020000,-26.0,-1.0,1,left,M. Frazier Jr. driving reverse Layup (2 PTS) (I. Roby 3 AST),"[1628982, 1629676]",1610612760.0,OKC,driving reverse,,,Frazier Jr.,M. Frazier Jr.,,,,,2.57,Made,2.0,,,,,,,,,,I. Roby,1629676.0,3.0,,,,,
208,PT08M39.00S,2022-04-07T01:46:21.6Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612760,52,40,2022-04-07T01:46:27Z,2040000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Frazier Jr. 1 FT),"[203497, 1628982]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,200834.0,1.0,0.0,Frazier Jr.,1628982.0,,,,,,,,
210,PT08M39.00S,2022-04-07T01:46:41.5Z,2,REGULAR,freethrow,1 of 1,[],1628982,,,1610612760,52,40,2022-04-07T01:46:41Z,2060000,,,0,,MISS M. Frazier Jr. Free Throw 1 of 1,[1628982],1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT08M38.00S,2022-04-07T01:46:42.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,52,40,2022-04-07T01:46:43Z,2070000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,210.0,5.0,4.0,1.0,,,,,,,,,,,,,
212,PT08M23.00S,2022-04-07T01:46:56.6Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,52,40,2022-04-07T01:47:00Z,2080000,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1629676]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,1.0,Roby,1629676.0,,
213,PT08M23.00S,2022-04-07T01:46:56.6Z,2,REGULAR,steal,,[],1629676,,,1610612760,52,40,2022-04-07T01:46:58Z,2090000,,,0,,I. Roby STEAL (1 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2022-04-07T01:47:09.2Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612760,52,40,2022-04-07T01:47:19Z,2100000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Roby 2 FT),"[203497, 1629676]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,1146.0,2.0,0.0,Roby,1629676.0,,,,,,,,
216,PT08M12.00S,2022-04-07T01:47:43.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629676,,,1610612760,52,41,2022-04-07T01:47:43Z,2120000,,,0,,I. Roby Free Throw 1 of 2 (12 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
218,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,out,[],1630215,,,1610612760,52,41,2022-04-07T01:47:53Z,2140000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,out,[],203497,,,1610612760,52,41,2022-04-07T01:47:53Z,2150000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,in,[],1630235,,,1610612760,52,41,2022-04-07T01:47:53Z,2160000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,in,[],202355,,,1610612760,52,41,2022-04-07T01:47:53Z,2170000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,in,[],202711,,,1610612760,52,41,2022-04-07T01:47:53Z,2180000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M12.00S,2022-04-07T01:47:44.5Z,2,REGULAR,substitution,out,[],1627863,,,1610612760,52,41,2022-04-07T01:48:10Z,2190000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M12.00S,2022-04-07T01:48:19.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629676,,,1610612760,52,42,2022-04-07T01:48:19Z,2200000,,,0,,I. Roby Free Throw 2 of 2 (13 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
225,PT07M56.00S,2022-04-07T01:48:39.9Z,2,REGULAR,turnover,lost ball,[],202711,,,1610612762,52,42,2022-04-07T01:48:44Z,2210000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 1628982]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,Frazier Jr.,1628982.0,,
226,PT07M56.00S,2022-04-07T01:48:39.9Z,2,REGULAR,steal,,[],1628982,,,1610612760,52,42,2022-04-07T01:48:41Z,2220000,,,0,,M. Frazier Jr. STEAL (1 STL),[1628982],1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M49.00S,2022-04-07T01:48:47.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,31.750985545335087,24.264705882352942,1610612760,52,42,2022-04-07T01:48:52Z,2230000,129.0,246.0,1,left,MISS V. Krejci 27' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,27.76,Missed,,,,,,,,,,,,,,,,,,
228,PT07M46.00S,2022-04-07T01:48:50.4Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,52,42,2022-04-07T01:48:52Z,2240000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,
229,PT07M34.00S,2022-04-07T01:49:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,92.46057818659659,39.46078431372549,1610612762,54,42,2022-04-07T01:49:07Z,2250000,-53.0,18.0,1,right,J. Clarkson floating Jump Shot (7 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,5.58,Made,7.0,,,,,,,,,,,,,,,,,
230,PT07M10.00S,2022-04-07T01:49:25.3Z,2,REGULAR,3pt,Jump Shot,[],1628982,6.652431011826544,95.34313725490196,1610612760,54,42,2022-04-07T01:49:30Z,2260000,-227.0,10.0,1,left,MISS M. Frazier Jr. 3PT,[1628982],1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
231,PT07M07.00S,2022-04-07T01:49:28.3Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,54,42,2022-04-07T01:49:30Z,2270000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,
232,PT06M59.00S,2022-04-07T01:49:39.2Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612762,54,42,2022-04-07T01:49:44Z,2280000,,,0,,V. Krejci shooting personal FOUL (2 PF) (Whiteside 2 FT),"[1630249, 202355]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,1146.0,2.0,0.0,Whiteside,202355.0,,,,,,,,
234,PT06M59.00S,2022-04-07T01:49:46.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,54,42,2022-04-07T01:49:46Z,2300000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,out,[],1629676,,,1610612762,54,42,2022-04-07T01:52:39Z,2310000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,out,[],1630526,,,1610612762,54,42,2022-04-07T01:52:39Z,2320000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,out,[],1630249,,,1610612762,54,42,2022-04-07T01:52:39Z,2330000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,in,[],1629658,,,1610612762,54,42,2022-04-07T01:52:39Z,2340000,,,0,,SUB in: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,in,[],1630686,,,1610612762,54,42,2022-04-07T01:52:39Z,2350000,,,0,,SUB in: G. Kalaitzakis,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M59.00S,2022-04-07T01:52:15.3Z,2,REGULAR,substitution,in,[],1630285,,,1610612762,54,42,2022-04-07T01:52:39Z,2360000,,,0,,SUB in: Z. Simpson,[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2022-04-07T01:52:54.5Z,2,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,54,42,2022-04-07T01:52:54Z,2370000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT06M59.00S,2022-04-07T01:52:54.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,54,42,2022-04-07T01:52:54Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,
243,PT06M59.00S,2022-04-07T01:53:09.2Z,2,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,55,42,2022-04-07T01:53:09Z,2390000,,,0,,H. Whiteside Free Throw 2 of 2 (6 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
244,PT06M45.00S,2022-04-07T01:53:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628982,6.652431011826544,49.754901960784316,1610612760,55,44,2022-04-07T01:53:52Z,2400000,1.0,10.0,1,left,M. Frazier Jr. driving reverse Layup (4 PTS),[1628982],1610612760.0,OKC,driving reverse,,,Frazier Jr.,M. Frazier Jr.,,,,,1.01,Made,4.0,,,,,,,,,,,,,,,,,
245,PT06M27.00S,2022-04-07T01:53:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,91.40932982917214,43.38235294117647,1610612762,55,44,2022-04-07T01:53:48Z,2410000,-33.0,28.0,1,right,MISS H. Whiteside Layup,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,
246,PT06M23.00S,2022-04-07T01:53:47.0Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,55,44,2022-04-07T01:53:48Z,2420000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,
247,PT06M16.00S,2022-04-07T01:53:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630322,7.5722733245729295,52.69607843137255,1610612760,55,44,2022-04-07T01:53:59Z,2430000,-13.0,19.0,1,left,MISS L. Waters III driving bank Shot,[1630322],1610612760.0,OKC,driving bank,,,Waters III,L. Waters III,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,
248,PT06M11.00S,2022-04-07T01:53:59.2Z,2,REGULAR,rebound,offensive,[],1630686,,,1610612760,55,44,2022-04-07T01:55:30Z,2440000,,,0,,G. Kalaitzakis REBOUND (Off:1 Def:0),[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,247.0,1.0,0.0,1.0,,,,,,,,,,,,,
260,PT06M11.00S,2022-04-07T01:53:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630686,7.703679369250986,50.0,1610612760,55,44,2022-04-07T01:55:37Z,2445000,0.0,20.0,1,left,MISS G. Kalaitzakis tip Layup,[1630686],1610612760.0,OKC,tip,,,Kalaitzakis,G. Kalaitzakis,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
261,PT06M11.00S,2022-04-07T01:53:57.6Z,2,REGULAR,rebound,offensive,[],1630285,,,1610612760,55,44,2022-04-07T01:55:37Z,2447500,,,0,,Z. Simpson REBOUND (Off:1 Def:0),[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,260.0,1.0,0.0,1.0,,,,,,,,,,,,,
249,PT06M09.00S,2022-04-07T01:54:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,7.440867279894875,96.07843137254902,1610612760,55,47,2022-04-07T01:55:23Z,2450000,-230.0,17.0,1,left,L. Waters III 3PT  (3 PTS) (Z. Simpson 6 AST),"[1630322, 1630285]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,23.11,Made,3.0,,,,,,,,,,Z. Simpson,1630285.0,6.0,,,,,
251,PT05M56.00S,2022-04-07T01:54:14.0Z,2,REGULAR,turnover,bad pass,[],1630235,,,1610612762,55,47,2022-04-07T01:54:19Z,2470000,,,0,,T. Forrest bad pass TURNOVER (2 TO),"[1630235, 1629658]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,2.0,Hoard,1629658.0,,
252,PT05M56.00S,2022-04-07T01:54:14.0Z,2,REGULAR,steal,,[],1629658,,,1610612760,55,47,2022-04-07T02:00:24Z,2480000,,,0,,J. Hoard STEAL (1 STL),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M51.00S,2022-04-07T01:54:19.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630322,34.11629434954008,66.17647058823529,1610612760,55,50,2022-04-07T01:59:14Z,2490000,-81.0,268.0,1,left,L. Waters III 28' 3PT running (6 PTS) (Z. Simpson 7 AST),"[1630322, 1630285]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,28.01,Made,6.0,,,,,,,,,,Z. Simpson,1630285.0,7.0,,,,,
255,PT05M31.00S,2022-04-07T01:54:38.5Z,2,REGULAR,2pt,Jump Shot,[],202711,88.91261498028909,65.93137254901961,1610612762,55,50,2022-04-07T01:54:43Z,2510000,80.0,52.0,1,right,MISS B. Bogdanovic 9' pullup bank Shot,[202711],1610612762.0,UTA,pullup bank,,,Bogdanovic,B. Bogdanovic,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,
256,PT05M28.00S,2022-04-07T01:54:41.5Z,2,REGULAR,rebound,defensive,[],1629658,,,1610612760,55,50,2022-04-07T01:54:43Z,2520000,,,0,,J. Hoard REBOUND (Off:1 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,,
257,PT05M21.00S,2022-04-07T01:54:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630322,25.837713534822605,16.666666666666664,1610612760,55,53,2022-04-07T02:00:50Z,2530000,167.0,190.0,1,left,L. Waters III 25' 3PT  (9 PTS) (J. Hoard 1 AST),"[1630322, 1629658]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,25.31,Made,9.0,,,,,,,,,,J. Hoard,1629658.0,1.0,,,,,
259,PT05M17.00S,2022-04-07T01:54:57.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,55,53,2022-04-07T01:54:57Z,2550000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M17.00S,2022-04-07T01:57:36.1Z,2,REGULAR,substitution,out,[],200752,,,1610612762,55,53,2022-04-07T01:57:46Z,2560000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M17.00S,2022-04-07T01:57:36.1Z,2,REGULAR,substitution,in,[],1627823,,,1610612762,55,53,2022-04-07T01:57:46Z,2570000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M00.00S,2022-04-07T01:58:10.5Z,2,REGULAR,2pt,Jump Shot,[],1630235,89.96386333771353,66.66666666666666,1610612762,57,53,2022-04-07T02:01:31Z,2580000,83.0,42.0,1,right,T. Forrest 9' driving floating bank Jump Shot (4 PTS),[1630235],1610612762.0,UTA,driving floating bank,,,Forrest,T. Forrest,,,,,9.32,Made,4.0,,,,,,,,,,,,,,,,,
265,PT04M46.00S,2022-04-07T01:58:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629658,5.863994743758213,54.41176470588235,1610612760,57,55,2022-04-07T01:58:29Z,2590000,-22.0,3.0,1,left,J. Hoard cutting Layup (10 PTS) (Z. Simpson 8 AST),"[1629658, 1630285]",1610612760.0,OKC,cutting,,,Hoard,J. Hoard,,,,,2.23,Made,10.0,,,,,,,,,,Z. Simpson,1630285.0,8.0,,,,,
267,PT04M33.00S,2022-04-07T01:58:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.46714848883047,53.92156862745098,1610612762,59,55,2022-04-07T01:58:40Z,2610000,20.0,65.0,1,right,J. Clarkson 6' floating Jump Shot (9 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,6.82,Made,9.0,,,,,,,,,,,,,,,,,
268,PT04M19.00S,2022-04-07T01:58:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628982,9.937582128777924,62.5,1610612760,59,55,2022-04-07T02:02:40Z,2620000,-62.0,41.0,1,left,MISS M. Frazier Jr. 7' driving Layup - blocked,"[1628982, 202355]",1610612760.0,OKC,driving,,,Frazier Jr.,M. Frazier Jr.,,,,,7.47,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
269,PT04M19.00S,2022-04-07T01:58:51.7Z,2,REGULAR,block,,[],202355,,,1610612760,59,55,2022-04-07T01:58:54Z,2630000,,,0,,H. Whiteside BLOCK (3 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M19.00S,2022-04-07T01:58:51.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,59,55,2022-04-07T01:58:56Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,
271,PT04M19.00S,2022-04-07T01:58:56.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,59,55,2022-04-07T01:58:56Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M09.00S,2022-04-07T01:59:16.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630285,7.703679369250986,55.88235294117647,1610612760,59,55,2022-04-07T01:59:21Z,2660000,-29.0,20.0,1,left,MISS Z. Simpson driving Layup - blocked,"[1630285, 1630235]",1610612760.0,OKC,driving,,,Simpson,Z. Simpson,,,,,3.55,Missed,,,,,,,,,,,,,,,,,Forrest,1630235.0
