actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
544,PT07M12.00S,2021-10-27T04:06:54.5Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,102,95,2021-10-27T04:06:58Z,5330000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,543.0,6.0,5.0,1.0,,,,,,
546,PT07M12.00S,2021-10-27T04:06:59.3Z,4,REGULAR,foul,personal,[],1628378,,,1610612743,102,95,2021-10-27T04:07:13Z,5350000,,,0,,D. Mitchell personal FOUL (3 PF),"[1628378, 203932]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,1627961.0,3.0,0.0,Gordon,203932.0,,,,,,,,,,
548,PT07M00.00S,2021-10-27T04:07:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,82.21090670170827,36.27450980392157,1610612743,102,97,2021-10-27T04:07:28Z,5370000,-69.0,115.0,1,right,W. Barton 13' step back Jump Shot (19 PTS),[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,,,,13.36,Made,19.0,,,,,,,,,,,,,,,
549,PT06M39.00S,2021-10-27T04:07:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202355,7.440867279894875,45.34313725490196,1610612762,104,97,2021-10-27T04:07:48Z,5380000,23.0,17.0,1,left,H. Whiteside alley-oop Layup (8 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,,,,2.91,Made,8.0,,,,,,,,,,J. Clarkson,203903.0,1.0,,,
551,PT06M24.00S,2021-10-27T04:07:58.8Z,4,REGULAR,3pt,Jump Shot,[],203932,73.27529566360053,81.37254901960785,1610612743,104,97,2021-10-27T04:08:03Z,5400000,157.0,199.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,,
552,PT06M21.00S,2021-10-27T04:08:01.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,104,97,2021-10-27T04:08:01Z,5410000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,551.0,,,,,,,,,
553,PT06M21.00S,2021-10-27T04:08:03.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,104,97,2021-10-27T04:08:03Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M21.00S,2021-10-27T04:08:04.8Z,4,REGULAR,substitution,out,[],204060,,,1610612762,104,97,2021-10-27T04:08:11Z,5430000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M21.00S,2021-10-27T04:08:04.8Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,104,97,2021-10-27T04:08:11Z,5440000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M10.00S,2021-10-27T04:08:34.7Z,4,REGULAR,foul,personal,['2freethrow'],203932,,,1610612762,104,97,2021-10-27T04:08:40Z,5450000,,,0,,A. Gordon shooting personal FOUL (5 PF) (Whiteside 2 FT),"[203932, 202355]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,2714.0,5.0,0.0,Whiteside,202355.0,,,,,,,,,,
558,PT06M10.00S,2021-10-27T04:09:01.1Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,105,97,2021-10-27T04:09:01Z,5470000,,,0,,H. Whiteside Free Throw 1 of 2 (9 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
559,PT06M10.00S,2021-10-27T04:09:02.3Z,4,REGULAR,substitution,out,[],1630267,,,1610612762,105,97,2021-10-27T04:09:04Z,5480000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M10.00S,2021-10-27T04:09:02.3Z,4,REGULAR,substitution,in,[],1629008,,,1610612762,105,97,2021-10-27T04:09:04Z,5490000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M10.00S,2021-10-27T04:09:19.2Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,106,97,2021-10-27T04:09:19Z,5500000,,,0,,H. Whiteside Free Throw 2 of 2 (10 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
562,PT05M55.00S,2021-10-27T04:09:36.1Z,4,REGULAR,2pt,Jump Shot,[],203115,79.45137976346912,65.68627450980392,1610612743,106,97,2021-10-27T04:09:41Z,5510000,78.0,141.0,1,right,MISS W. Barton 16' turnaround Shot,[203115],1610612743.0,DEN,turnaround,,,Barton,W. Barton,,,,,,,,16.11,Missed,,,,,,,,,,,,,,,,
563,PT05M52.00S,2021-10-27T04:09:39.1Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,106,97,2021-10-27T04:09:41Z,5520000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,562.0,2.0,2.0,0.0,,,,,,
564,PT05M45.00S,2021-10-27T04:09:46.3Z,4,REGULAR,3pt,Jump Shot,[],202711,5.995400788436268,95.58823529411765,1610612762,106,97,2021-10-27T04:09:51Z,5530000,-228.0,4.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
565,PT05M41.00S,2021-10-27T04:09:49.7Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,106,97,2021-10-27T04:09:49Z,5540000,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,564.0,3.0,2.0,1.0,,,,,,
566,PT05M32.00S,2021-10-27T04:09:59.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,28.991458607095925,16.911764705882355,1610612762,106,97,2021-10-27T04:10:05Z,5550000,165.0,220.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,27.52,Missed,,,,,,,,,,,,,,,,
567,PT05M30.00S,2021-10-27T04:10:01.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,106,97,2021-10-27T04:10:05Z,5560000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,
568,PT05M30.00S,2021-10-27T04:10:04.1Z,4,REGULAR,foul,personal,[],202355,,,1610612743,106,97,2021-10-27T04:10:13Z,5570000,,,0,,H. Whiteside loose ball personal FOUL (4 PF),"[202355, 203210]",1610612762.0,UTA,loose ball,,,Whiteside,H. Whiteside,,,,,,,,,,,2002.0,4.0,0.0,Green,203210.0,,,,,,,,,,
570,PT05M10.00S,2021-10-27T04:10:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,85.10183968462549,34.068627450980394,1610612743,106,97,2021-10-27T04:12:23Z,5590000,-80.0,88.0,1,right,MISS M. Morris 11' floating Shot,[1628420],1610612743.0,DEN,floating,,,Morris,M. Morris,,,,,,,,11.84,Missed,,,,,,,,,,,,,,,,
571,PT05M08.00S,2021-10-27T04:10:45.0Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,106,97,2021-10-27T04:10:48Z,5600000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,570.0,4.0,3.0,1.0,,,,,,
572,PT05M08.00S,2021-10-27T04:10:46.9Z,4,REGULAR,foul,personal,[],1628420,,,1610612762,106,97,2021-10-27T04:10:52Z,5610000,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 202355]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,1627961.0,1.0,0.0,Whiteside,202355.0,,,,,,,,,,
574,PT04M57.00S,2021-10-27T04:11:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.258212877792378,43.38235294117647,1610612762,108,97,2021-10-27T04:11:30Z,5630000,33.0,6.0,1,left,D. Mitchell driving Layup (21 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,3.37,Made,21.0,,,,,,,,,,,,,,,
575,PT04M57.00S,2021-10-27T04:11:49.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203115,,,1610612762,108,97,2021-10-27T04:12:30Z,5640000,,,0,,W. Barton shooting personal FOUL (2 PF) (Mitchell 1 FT),"[203115, 1628378]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,2002.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,
577,PT04M57.00S,2021-10-27T04:12:33.1Z,4,REGULAR,instantreplay,altercationrequest,[],0,,,1610612762,108,97,2021-10-27T04:12:34Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M57.00S,2021-10-27T04:15:01.3Z,4,REGULAR,foul,technical,[],202355,,,1610612762,108,97,2021-10-27T04:16:29Z,5670000,,,0,,H. Whiteside double technical FOUL (1 Tech),[202355],1610612762.0,UTA,double,,,Whiteside,H. Whiteside,,,,,,,,,,,2714.0,4.0,1.0,,,,,,,,,,,,
579,PT04M57.00S,2021-10-27T04:15:01.3Z,4,REGULAR,foul,technical,['inpenalty'],203210,,,1610612762,108,97,2021-10-27T04:16:32Z,5680000,,,0,,J. Green double technical FOUL (1 Tech),[203210],1610612743.0,DEN,double,,,Green,J. Green,,,,,,,,,,,2714.0,2.0,1.0,,,,,,,,,,,,
580,PT04M57.00S,2021-10-27T04:15:18.3Z,4,REGULAR,ejection,other,[],203210,,,1610612762,108,97,2021-10-27T04:16:03Z,5690000,,,0,,Ejection J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
581,PT04M57.00S,2021-10-27T04:15:22.2Z,4,REGULAR,ejection,other,[],202355,,,1610612762,108,97,2021-10-27T04:16:07Z,5700000,,,0,,Ejection H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
582,PT04M57.00S,2021-10-27T04:15:30.7Z,4,REGULAR,substitution,out,[],202355,,,1610612762,108,97,2021-10-27T04:15:33Z,5710000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M57.00S,2021-10-27T04:15:30.7Z,4,REGULAR,substitution,in,[],203497,,,1610612762,108,97,2021-10-27T04:15:33Z,5720000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M57.00S,2021-10-27T04:15:30.7Z,4,REGULAR,substitution,out,[],203210,,,1610612762,108,97,2021-10-27T04:15:47Z,5725000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M57.00S,2021-10-27T04:15:30.7Z,4,REGULAR,substitution,in,[],201145,,,1610612762,108,97,2021-10-27T04:15:47Z,5727500,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M57.00S,2021-10-27T04:15:36.4Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,109,97,2021-10-27T04:15:36Z,5730000,,,0,,D. Mitchell Free Throw 1 of 1 (22 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
587,PT04M43.00S,2021-10-27T04:15:51.5Z,4,REGULAR,3pt,Jump Shot,[],1629008,68.41327201051249,60.049019607843135,1610612743,109,97,2021-10-27T04:15:59Z,5740000,50.0,244.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,24.95,Missed,,,,,,,,,,,,,,,,
588,PT04M41.00S,2021-10-27T04:15:53.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,109,97,2021-10-27T04:15:53Z,5750000,,,0,,R. Gobert REBOUND (Off:2 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,587.0,13.0,11.0,2.0,,,,,,
589,PT04M25.00S,2021-10-27T04:16:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.521024967148489,44.36274509803921,1610612762,109,97,2021-10-27T04:16:17Z,5760000,28.0,9.0,1,left,MISS D. Mitchell Layup,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,2.95,Missed,,,,,,,,,,,,,,,,
590,PT04M23.00S,2021-10-27T04:16:10.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,109,97,2021-10-27T04:16:10Z,5770000,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,589.0,7.0,6.0,1.0,,,,,,
591,PT04M18.00S,2021-10-27T04:16:17.7Z,4,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,109,97,2021-10-27T04:16:28Z,5780000,,,0,,A. Gordon lost ball out-of-bounds TURNOVER (4 TO),[203932],1610612743.0,DEN,lost ball,,,Gordon,A. Gordon,,,,,4.0,,,,,,2002.0,,,,,,,,,,,,,,
592,PT04M08.00S,2021-10-27T04:16:40.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612762,109,97,2021-10-27T04:21:34Z,5790000,,,0,,J. Green take personal FOUL (2 PF) (Gobert 2 FT),"[201145, 203497]",1610612743.0,DEN,take,,,Green,J. Green,,,,,,,,,,,2714.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,
594,PT04M08.00S,2021-10-27T04:17:02.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612762,109,97,2021-10-27T04:17:02Z,5810000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Missed,,,,,,,,,,,,,,,,
595,PT04M08.00S,2021-10-27T04:17:02.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,109,97,2021-10-27T04:17:02Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,594.0,,,,,,,,,
596,PT04M08.00S,2021-10-27T04:17:07.2Z,4,REGULAR,substitution,out,[],203903,,,1610612762,109,97,2021-10-27T04:17:12Z,5830000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M08.00S,2021-10-27T04:17:07.2Z,4,REGULAR,substitution,in,[],201144,,,1610612762,109,97,2021-10-27T04:17:12Z,5840000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M08.00S,2021-10-27T04:17:39.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612762,110,97,2021-10-27T04:17:39Z,5850000,,,0,,R. Gobert Free Throw 2 of 2 (16 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
599,PT03M45.00S,2021-10-27T04:18:03.9Z,4,REGULAR,3pt,Jump Shot,[],1628420,72.48685939553219,16.42156862745098,1610612743,110,100,2021-10-27T04:18:09Z,5860000,-168.0,206.0,1,right,M. Morris 26' 3PT  (19 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,26.58,Made,19.0,,,,,,,,,,W. Barton,203115.0,3.0,,,
601,PT03M24.00S,2021-10-27T04:18:27.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612762,110,100,2021-10-27T04:18:31Z,5880000,,,0,,J. Green shooting personal FOUL (3 PF) (Gobert 2 FT),"[201145, 203497]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,1627961.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,
603,PT03M24.00S,2021-10-27T04:18:54.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,111,100,2021-10-27T04:19:18Z,5900000,,,0,,R. Gobert Free Throw 1 of 2 (17 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
604,PT03M24.00S,2021-10-27T04:18:55.4Z,4,REGULAR,substitution,out,[],202711,,,1610612762,111,100,2021-10-27T04:18:58Z,5910000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M24.00S,2021-10-27T04:18:55.4Z,4,REGULAR,substitution,in,[],204060,,,1610612762,111,100,2021-10-27T04:18:58Z,5920000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M24.00S,2021-10-27T04:18:54.1Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,111,100,2021-10-27T04:19:18Z,5930000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Missed,,,,,,,,,,,,,,,,
607,PT03M22.00S,2021-10-27T04:18:56.1Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,111,100,2021-10-27T04:19:18Z,5940000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,606.0,8.0,7.0,1.0,,,,,,
608,PT03M09.00S,2021-10-27T04:19:31.3Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612743,111,100,2021-10-27T04:19:37Z,5950000,,,0,,R. Gobert shooting personal FOUL (4 PF) (Gordon 2 FT),"[203497, 203932]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,2714.0,4.0,0.0,Gordon,203932.0,,,,,,,,,,
610,PT03M09.00S,2021-10-27T04:20:08.9Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,111,100,2021-10-27T04:20:08Z,5970000,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Missed,,,,,,,,,,,,,,,,
611,PT03M09.00S,2021-10-27T04:20:08.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,111,100,2021-10-27T04:20:08Z,5980000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,610.0,,,,,,,,,
612,PT03M09.00S,2021-10-27T04:20:30.4Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,111,101,2021-10-27T04:20:30Z,5990000,,,0,,A. Gordon Free Throw 2 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
613,PT03M04.00S,2021-10-27T04:20:45.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612762,111,101,2021-10-27T04:21:02Z,6000000,,,0,,M. Morris take personal FOUL (2 PF) (Gobert 2 FT),"[1628420, 203497]",1610612743.0,DEN,take,,,Morris,M. Morris,,,,,,,,,,,1627961.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,
615,PT03M04.00S,2021-10-27T04:21:13.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,112,101,2021-10-27T04:21:13Z,6020000,,,0,,R. Gobert Free Throw 1 of 2 (18 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
616,PT03M04.00S,2021-10-27T04:21:33.0Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,113,101,2021-10-27T04:21:33Z,6030000,,,0,,R. Gobert Free Throw 2 of 2 (19 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
617,PT02M54.00S,2021-10-27T04:21:48.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612743,113,101,2021-10-27T04:21:53Z,6040000,,,0,,J. Ingles personal FOUL (3 PF) (Green 2 FT),"[204060, 201145]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,2002.0,3.0,0.0,Green,201145.0,,,,,,,,,,
619,PT02M54.00S,2021-10-27T04:21:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,113,101,2021-10-27T04:21:57Z,6060000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M54.00S,2021-10-27T04:25:33.6Z,4,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,113,102,2021-10-27T04:25:51Z,6070000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
621,PT02M54.00S,2021-10-27T04:25:33.6Z,4,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,113,102,2021-10-27T04:25:51Z,6080000,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,Missed,,,,,,,,,,,,,,,,
622,PT02M52.00S,2021-10-27T04:25:35.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,113,102,2021-10-27T04:25:51Z,6090000,,,0,,R. Gobert REBOUND (Off:2 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,621.0,14.0,12.0,2.0,,,,,,
623,PT02M38.00S,2021-10-27T04:26:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.091327201051248,35.53921568627451,1610612762,113,102,2021-10-27T04:26:10Z,6100000,72.0,71.0,1,left,MISS D. Mitchell 10' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,,,,10.11,Missed,,,,,,,,,,,,,,,,
624,PT02M35.00S,2021-10-27T04:26:07.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,113,102,2021-10-27T04:26:10Z,6110000,,,0,,R. Gobert REBOUND (Off:3 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,623.0,15.0,12.0,3.0,,,,,,
625,PT02M35.00S,2021-10-27T04:26:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612762,113,102,2021-10-27T04:26:20Z,6120000,,,0,,M. Porter Jr. personal FOUL (3 PF) (Gobert 2 FT),"[1629008, 203497]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,2002.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,
627,PT02M35.00S,2021-10-27T04:26:40.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,114,102,2021-10-27T04:26:40Z,6140000,,,0,,R. Gobert Free Throw 1 of 2 (20 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
628,PT02M35.00S,2021-10-27T04:26:58.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,115,102,2021-10-27T04:26:58Z,6150000,,,0,,R. Gobert Free Throw 2 of 2 (21 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
629,PT02M24.00S,2021-10-27T04:27:14.4Z,4,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,115,102,2021-10-27T04:27:23Z,6160000,,,0,,W. Barton bad pass out-of-bounds TURNOVER (4 TO),[203115],1610612743.0,DEN,bad pass,,,Barton,W. Barton,,,,,4.0,,,,,,1627961.0,,,,,,,,,,,,,,
630,PT02M17.00S,2021-10-27T04:27:31.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201144,24.26084099868594,13.480392156862745,1610612762,115,102,2021-10-27T04:27:36Z,6170000,183.0,176.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,25.33,Missed,,,,,,,,,,,,,,,,
631,PT02M15.00S,2021-10-27T04:27:33.3Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,115,102,2021-10-27T04:27:36Z,6180000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,630.0,9.0,8.0,1.0,,,,,,
632,PT02M06.00S,2021-10-27T04:27:42.8Z,4,REGULAR,2pt,Jump Shot,[],1628420,81.2910643889619,19.11764705882353,1610612743,115,102,2021-10-27T04:27:47Z,6190000,-154.0,123.0,1,right,MISS M. Morris 19' turnaround Shot,[1628420],1610612743.0,DEN,turnaround,,,Morris,M. Morris,,,,,,,,19.77,Missed,,,,,,,,,,,,,,,,
633,PT02M04.00S,2021-10-27T04:27:44.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,115,102,2021-10-27T04:27:47Z,6200000,,,0,,R. Gobert REBOUND (Off:3 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,632.0,16.0,13.0,3.0,,,,,,
634,PT01M44.00S,2021-10-27T04:28:04.7Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612762,115,102,2021-10-27T04:28:08Z,6210000,,,0,,D. Mitchell bad pass TURNOVER (5 TO),"[1628378, 203932]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,5.0,Gordon,203932.0,,,,,,,,,,,,,,,,,,
