actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT09M34.00S,2021-10-21T02:27:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.440867279894875,45.34313725490196,1610612762,59,42,2021-10-21T02:27:16Z,3420000,23.0,17.0,1,left,B. Bogdanovic driving Layup (10 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,2.91,Made,10.0,,,,,,,,,,,,,,,
352,PT09M34.00S,2021-10-21T02:27:15.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,59,42,2021-10-21T02:27:15Z,3430000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M19.00S,2021-10-21T02:30:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202324,92.59198423127464,45.09803921568628,1610612760,59,42,2021-10-21T02:30:29Z,3440000,-25.0,17.0,1,right,MISS D. Favors cutting Layup,[202324],1610612760.0,OKC,cutting,,,Favors,D. Favors,,,,,,,2.99,Missed,,,,,,,,,,,,,,,,
354,PT09M16.00S,2021-10-21T02:30:26.7Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,59,42,2021-10-21T02:30:29Z,3450000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,353.0,5.0,4.0,1.0,,,,,,,,
355,PT09M08.00S,2021-10-21T02:30:35.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,86.15308804204993,70.09803921568627,1610612760,59,42,2021-10-21T02:30:40Z,3460000,100.0,78.0,1,right,MISS J. Giddey 12' bank Shot,[1630581],1610612760.0,OKC,bank,,,Giddey,J. Giddey,,,,,,,12.7,Missed,,,,,,,,,,,,,,,,
356,PT09M06.00S,2021-10-21T02:30:37.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,59,42,2021-10-21T02:30:40Z,3470000,,,0,,R. Gobert REBOUND (Off:4 Def:14),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,355.0,18.0,14.0,4.0,,,,,,,,
357,PT08M56.00S,2021-10-21T02:30:46.6Z,3,REGULAR,2pt,Jump Shot,[],201144,15.325229960578188,91.91176470588235,1610612762,61,42,2021-10-21T02:30:52Z,3480000,-210.0,92.0,1,left,M. Conley 22' Jump Shot (10 PTS) (D. Mitchell 2 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,22.87,Made,10.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,
359,PT08M30.00S,2021-10-21T02:31:14.7Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612760,61,42,2021-10-21T02:31:19Z,3500000,,,0,,M. Conley shooting personal FOUL (2 PF) (Bazley 2 FT),"[201144, 1629647]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,200834.0,,,,,,,,,,,,2.0,0.0,Bazley,1629647.0,,,,
361,PT08M30.00S,2021-10-21T02:31:43.2Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,61,42,2021-10-21T02:31:43Z,3520000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Missed,,,,,,,,,,,,,,,,
362,PT08M30.00S,2021-10-21T02:31:43.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,61,42,2021-10-21T02:31:43Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,
363,PT08M30.00S,2021-10-21T02:31:56.4Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,61,43,2021-10-21T02:31:56Z,3540000,,,0,,D. Bazley Free Throw 2 of 2 (3 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
364,PT08M10.00S,2021-10-21T02:32:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,13.485545335085414,49.26470588235294,1610612762,63,43,2021-10-21T02:32:25Z,3550000,4.0,74.0,1,left,B. Bogdanovic 7' turnaround fadeaway Jump Shot (12 PTS) (D. Mitchell 3 AST),"[202711, 1628378]",1610612762.0,UTA,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,,7.44,Made,12.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,
366,PT07M54.00S,2021-10-21T02:32:37.9Z,3,REGULAR,foul,offensive,[],1629652,,,1610612760,63,43,2021-10-21T02:32:44Z,3570000,,,0,,L. Dort charge offensive FOUL (3 PF),"[1629652, 1628378]",1610612760.0,OKC,charge,,,Dort,L. Dort,,,,,1626300.0,,,,,,,,,,,,3.0,0.0,Mitchell,1628378.0,,,,
368,PT07M54.00S,2021-10-21T02:32:37.9Z,3,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,63,43,2021-10-21T02:32:37Z,3590000,,,0,,L. Dort offensive foul TURNOVER (3 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,1626300.0,3.0,,,,,,,,,,,,,,,,,,
369,PT07M46.00S,2021-10-21T02:32:59.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,33.196452036793694,53.18627450980392,1610612762,66,43,2021-10-21T02:33:05Z,3600000,-16.0,260.0,1,left,D. Mitchell 26' 3PT  (8 PTS) (B. Bogdanovic 2 AST),"[1628378, 202711]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,26.0,Made,8.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,,,,
371,PT07M18.00S,2021-10-21T02:33:27.0Z,3,REGULAR,3pt,Jump Shot,[],1629647,76.16622864651774,87.00980392156863,1610612760,66,43,2021-10-21T02:33:38Z,3620000,185.0,172.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
372,PT07M17.00S,2021-10-21T02:33:28.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,66,43,2021-10-21T02:33:38Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,
373,PT07M17.00S,2021-10-21T02:33:29.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,66,43,2021-10-21T02:33:45Z,3640000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,2534.0,,,,,,,,,,,,,,,,,,,
374,PT07M10.00S,2021-10-21T02:33:55.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,26.10052562417871,5.88235294117647,1610612762,66,43,2021-10-21T02:34:00Z,3650000,221.0,193.0,1,left,MISS R. O'Neale 29' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,29.3,Missed,,,,,,,,,,,,,,,,
375,PT07M07.00S,2021-10-21T02:33:58.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,66,43,2021-10-21T02:34:00Z,3660000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,374.0,3.0,3.0,0.0,,,,,,,,
376,PT07M04.00S,2021-10-21T02:34:05.2Z,3,REGULAR,foul,personal,[],201144,,,1610612760,66,43,2021-10-21T02:34:17Z,3670000,,,0,,M. Conley personal FOUL (3 PF),"[201144, 1629652]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,200834.0,,,,,,,,,,,,3.0,0.0,Dort,1629652.0,,,,
378,PT07M04.00S,2021-10-21T02:34:18.9Z,3,REGULAR,substitution,out,[],201144,,,1610612760,66,43,2021-10-21T02:34:23Z,3690000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M04.00S,2021-10-21T02:34:18.9Z,3,REGULAR,substitution,out,[],203497,,,1610612760,66,43,2021-10-21T02:34:23Z,3700000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M04.00S,2021-10-21T02:34:18.9Z,3,REGULAR,substitution,in,[],202355,,,1610612760,66,43,2021-10-21T02:34:23Z,3710000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M04.00S,2021-10-21T02:34:18.9Z,3,REGULAR,substitution,in,[],204060,,,1610612760,66,43,2021-10-21T02:34:23Z,3720000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M54.00S,2021-10-21T02:34:44.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,93.11760840998686,53.92156862745098,1610612760,66,45,2021-10-21T02:34:51Z,3730000,20.0,12.0,1,right,D. Bazley driving DUNK (5 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,2.31,Made,5.0,,,,,,,,,,,,,,,
383,PT06M54.00S,2021-10-21T02:34:46.1Z,3,REGULAR,foul,personal,['1freethrow'],202355,,,1610612760,66,45,2021-10-21T02:34:49Z,3740000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Bazley 1 FT),"[202355, 1629647]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,200834.0,,,,,,,,,,,,3.0,0.0,Bazley,1629647.0,,,,
385,PT06M54.00S,2021-10-21T02:35:10.2Z,3,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,66,46,2021-10-21T02:35:10Z,3760000,,,0,,D. Bazley Free Throw 1 of 1 (6 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
386,PT06M47.00S,2021-10-21T02:35:21.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,31.750985545335087,55.63725490196079,1610612762,69,46,2021-10-21T02:35:30Z,3770000,-28.0,246.0,1,left,D. Mitchell 24' 3PT pullup (11 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,24.76,Made,11.0,,,,,,,,,,,,,,,
387,PT06M33.00S,2021-10-21T02:35:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,83.52496714848883,46.568627450980394,1610612760,69,46,2021-10-21T02:35:38Z,3780000,-17.0,102.0,1,right,MISS L. Dort 10' Jump Shot - blocked,"[1629652, 1628378]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,10.38,Missed,,,,,,,,,,,,,,,Mitchell,1628378.0
388,PT06M33.00S,2021-10-21T02:35:34.7Z,3,REGULAR,block,,[],1628378,,,1610612760,69,46,2021-10-21T02:35:36Z,3790000,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M31.00S,2021-10-21T02:35:36.7Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,69,46,2021-10-21T02:35:38Z,3800000,,,0,,D. Mitchell REBOUND (Off:2 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,387.0,3.0,1.0,2.0,,,,,,,,
390,PT06M29.00S,2021-10-21T02:35:39.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,35.03613666228647,72.30392156862744,1610612762,69,46,2021-10-21T02:35:47Z,3810000,-112.0,277.0,1,left,MISS D. Mitchell 29' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,29.84,Missed,,,,,,,,,,,,,,,,
391,PT06M26.00S,2021-10-21T02:35:42.4Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,69,46,2021-10-21T02:35:47Z,3820000,,,0,,D. Bazley REBOUND (Off:1 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,390.0,4.0,3.0,1.0,,,,,,,,
392,PT06M19.00S,2021-10-21T02:35:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629647,72.48685939553219,18.872549019607842,1610612760,69,46,2021-10-21T02:35:55Z,3830000,-156.0,206.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,25.82,Missed,,,,,,,,,,,,,,,,
393,PT06M16.00S,2021-10-21T02:35:52.3Z,3,REGULAR,rebound,offensive,[],202324,,,1610612760,69,46,2021-10-21T02:35:52Z,3840000,,,0,,D. Favors REBOUND (Off:4 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,392.0,9.0,5.0,4.0,,,,,,,,
394,PT06M14.00S,2021-10-21T02:35:54.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,91.27792378449409,48.529411764705884,1610612760,69,48,2021-10-21T02:35:59Z,3850000,-7.0,29.0,1,right,D. Bazley DUNK (8 PTS) (D. Favors 1 AST),"[1629647, 202324]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,3.04,Made,8.0,D. Favors,202324.0,1.0,,,,,,,,,,,,
396,PT05M53.00S,2021-10-21T02:36:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.783837056504599,44.11764705882353,1610612762,69,48,2021-10-21T02:36:20Z,3870000,29.0,11.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,3.15,Missed,,,,,,,,,,,,,,,,
397,PT05M52.00S,2021-10-21T02:36:16.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,69,48,2021-10-21T02:36:20Z,3880000,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,396.0,6.0,5.0,1.0,,,,,,,,
398,PT05M46.00S,2021-10-21T02:36:22.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,75.50919842312747,90.68627450980392,1610612760,69,48,2021-10-21T02:36:27Z,3890000,203.0,178.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,27.01,Missed,,,,,,,,,,,,,,,,
399,PT05M43.00S,2021-10-21T02:36:25.5Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,69,48,2021-10-21T02:36:25Z,3900000,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,398.0,7.0,5.0,2.0,,,,,,,,
400,PT05M36.00S,2021-10-21T02:36:32.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202324,82.21090670170827,43.627450980392155,1610612760,69,48,2021-10-21T02:36:37Z,3910000,-32.0,115.0,1,right,MISS D. Favors 11' floating Shot,[202324],1610612760.0,OKC,floating,,,Favors,D. Favors,,,,,,,11.91,Missed,,,,,,,,,,,,,,,,
401,PT05M34.00S,2021-10-21T02:36:34.5Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,69,48,2021-10-21T02:36:37Z,3920000,,,0,,H. Whiteside REBOUND (Off:1 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,400.0,6.0,5.0,1.0,,,,,,,,
402,PT05M27.00S,2021-10-21T02:36:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.863994743758213,45.09803921568628,1610612762,71,48,2021-10-21T02:36:52Z,3930000,25.0,3.0,1,left,D. Mitchell driving Layup (13 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,2.46,Made,13.0,,,,,,,,,,,,,,,
403,PT05M27.00S,2021-10-21T02:36:49.0Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612762,71,48,2021-10-21T02:36:59Z,3940000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630581, 1628378]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,,,
405,PT05M27.00S,2021-10-21T02:37:00.4Z,3,REGULAR,substitution,out,[],1629647,,,1610612762,71,48,2021-10-21T02:38:17Z,3960000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M27.00S,2021-10-21T02:37:00.4Z,3,REGULAR,substitution,out,[],202324,,,1610612762,71,48,2021-10-21T02:38:17Z,3970000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M27.00S,2021-10-21T02:37:00.4Z,3,REGULAR,substitution,in,[],1629676,,,1610612762,71,48,2021-10-21T02:38:17Z,3980000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M27.00S,2021-10-21T02:37:00.4Z,3,REGULAR,substitution,in,[],1630197,,,1610612762,71,48,2021-10-21T02:38:17Z,3990000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M27.00S,2021-10-21T02:37:09.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612762,71,48,2021-10-21T02:38:17Z,4000000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M27.00S,2021-10-21T02:37:09.5Z,3,REGULAR,substitution,in,[],1630544,,,1610612762,71,48,2021-10-21T02:38:17Z,4010000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M27.00S,2021-10-21T02:37:27.6Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,72,48,2021-10-21T02:37:27Z,4020000,,,0,,D. Mitchell Free Throw 1 of 1 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
412,PT05M04.00S,2021-10-21T02:37:55.9Z,3,REGULAR,foul,personal,[],202355,,,1610612760,72,48,2021-10-21T02:38:17Z,4030000,,,0,,H. Whiteside personal FOUL (4 PF),"[202355, 1629652]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2534.0,,,,,,,,,,,,4.0,0.0,Dort,1629652.0,,,,
414,PT04M52.00S,2021-10-21T02:38:53.1Z,3,REGULAR,2pt,Jump Shot,[],1630544,72.09264126149803,34.55882352941176,1610612760,72,50,2021-10-21T02:38:59Z,4050000,-77.0,210.0,1,right,T. Mann 22' step back Jump Shot (4 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,22.36,Made,4.0,,,,,,,,,,,,,,,
416,PT04M35.00S,2021-10-21T02:39:09.3Z,3,REGULAR,3pt,Jump Shot,[],202711,11.383048620236531,3.6764705882352944,1610612762,75,50,2021-10-21T02:39:14Z,4070000,232.0,55.0,1,left,B. Bogdanovic 3PT  (15 PTS) (D. Mitchell 4 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,23.79,Made,15.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,
418,PT04M23.00S,2021-10-21T02:39:21.4Z,3,REGULAR,3pt,Jump Shot,[],1629676,66.83639947437582,50.245098039215684,1610612760,75,50,2021-10-21T02:39:29Z,4090000,1.0,259.0,1,right,MISS I. Roby 25' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,
419,PT04M20.00S,2021-10-21T02:39:25.0Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,75,50,2021-10-21T02:39:25Z,4100000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,418.0,4.0,3.0,1.0,,,,,,,,
420,PT04M16.00S,2021-10-21T02:39:28.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,95.6143232588699,96.07843137254902,1610612760,75,50,2021-10-21T02:39:34Z,4110000,230.0,-11.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,23.07,Missed,,,,,,,,,,,,,,,,
421,PT04M13.00S,2021-10-21T02:39:31.5Z,3,REGULAR,rebound,offensive,[],1629676,,,1610612760,75,50,2021-10-21T02:39:34Z,4120000,,,0,,I. Roby REBOUND (Off:2 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,420.0,3.0,1.0,2.0,,,,,,,,
422,PT04M06.00S,2021-10-21T02:39:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612760,75,50,2021-10-21T02:39:46Z,4130000,,,0,,H. Whiteside shooting personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[202355, 1628983]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,200834.0,,,,,,,,,,,,5.0,0.0,Gilgeous-Alexander,1628983.0,,,,
424,PT04M06.00S,2021-10-21T02:40:14.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,75,51,2021-10-21T02:40:14Z,4150000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
425,PT04M06.00S,2021-10-21T02:40:15.5Z,3,REGULAR,substitution,out,[],202355,,,1610612760,75,51,2021-10-21T02:40:21Z,4160000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M06.00S,2021-10-21T02:40:15.5Z,3,REGULAR,substitution,out,[],202711,,,1610612760,75,51,2021-10-21T02:40:21Z,4170000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M06.00S,2021-10-21T02:40:15.5Z,3,REGULAR,substitution,in,[],203497,,,1610612760,75,51,2021-10-21T02:40:21Z,4180000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M06.00S,2021-10-21T02:40:15.5Z,3,REGULAR,substitution,in,[],203903,,,1610612760,75,51,2021-10-21T02:40:21Z,4190000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M06.00S,2021-10-21T02:40:30.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,75,52,2021-10-21T02:40:30Z,4200000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
430,PT03M55.00S,2021-10-21T02:40:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204060,6.915243101182654,55.392156862745104,1610612762,77,52,2021-10-21T02:40:50Z,4210000,-27.0,13.0,1,left,J. Ingles driving Layup (8 PTS),[204060],1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,,,2.98,Made,8.0,,,,,,,,,,,,,,,
431,PT03M31.00S,2021-10-21T02:41:07.9Z,3,REGULAR,turnover,lost ball,[],1630544,,,1610612760,77,52,2021-10-21T02:41:12Z,4220000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1628378]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,1.0,,,,,,,,,,,,,,,Mitchell,1628378.0,,
432,PT03M31.00S,2021-10-21T02:41:07.9Z,3,REGULAR,steal,,[],1628378,,,1610612762,77,52,2021-10-21T02:50:56Z,4230000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M24.00S,2021-10-21T02:41:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,11.777266754270697,2.696078431372549,1610612762,77,52,2021-10-21T02:41:20Z,4240000,237.0,58.0,1,left,MISS J. Clarkson 24' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,,,24.36,Missed,,,,,,,,,,,,,,,,
434,PT03M21.00S,2021-10-21T02:41:17.9Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,77,52,2021-10-21T02:41:20Z,4250000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,
435,PT03M15.00S,2021-10-21T02:41:23.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,90.22667542706965,4.6568627450980395,1610612760,77,52,2021-10-21T02:41:29Z,4260000,-227.0,39.0,1,right,MISS S. Gilgeous-Alexander 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,23.01,Missed,,,,,,,,,,,,,,,,
436,PT03M13.00S,2021-10-21T02:41:26.5Z,3,REGULAR,rebound,offensive,[],1629676,,,1610612760,77,52,2021-10-21T02:41:26Z,4270000,,,0,,I. Roby REBOUND (Off:3 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,435.0,4.0,1.0,3.0,,,,,,,,
437,PT03M12.00S,2021-10-21T02:41:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629676,91.80354796320631,48.529411764705884,1610612760,77,54,2021-10-21T02:41:41Z,4280000,-7.0,25.0,1,right,I. Roby putback Layup (4 PTS),[1629676],1610612760.0,OKC,putback,,,Roby,I. Roby,,,,,,,2.56,Made,4.0,,,,,,,,,,,,,,,
438,PT03M12.00S,2021-10-21T02:41:31.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,77,54,2021-10-21T02:41:31Z,4290000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
