actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
275,PT02M30.00S,2022-02-26T03:01:33.1Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,56,60,2022-02-26T03:01:33Z,2730000,,,0,,D. Mitchell Free Throw 2 of 2 (16 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
276,PT02M17.00S,2022-02-26T03:01:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.732588699080158,45.34313725490196,1610612742,56,62,2022-02-26T03:01:57Z,2740000,23.0,1.0,1,left,J. Brunson driving reverse Layup (6 PTS) (S. Dinwiddie 1 AST),"[1628973, 203915]",1610612742.0,DAL,driving reverse,,,Brunson,J. Brunson,,,,,2.33,Made,6.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
278,PT02M06.00S,2022-02-26T03:01:58.3Z,2,REGULAR,3pt,Jump Shot,[],201144,95.6143232588699,96.56862745098039,1610612762,56,62,2022-02-26T03:02:06Z,2760000,233.0,-11.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,
279,PT02M03.00S,2022-02-26T03:02:01.3Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,56,62,2022-02-26T03:02:06Z,2770000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,
281,PT02M03.00S,2022-02-26T03:02:20.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,56,62,2022-02-26T03:02:20Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M02.00S,2022-02-26T03:02:33.7Z,2,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612762,56,62,2022-02-26T03:03:28Z,2800000,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1628467]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Kleber,1628467.0
284,PT02M02.00S,2022-02-26T03:02:33.7Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612762,56,62,2022-02-26T03:02:33Z,2820000,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1.0,,,,,101284.0,,,,
285,PT01M48.00S,2022-02-26T03:03:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,28.33442838370565,24.019607843137255,1610612742,56,65,2022-02-26T03:03:14Z,2830000,130.0,214.0,1,left,S. Dinwiddie 25' 3PT step back (10 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,25.02,Made,10.0,,,,,,,,,,,,,,,,,
287,PT01M29.00S,2022-02-26T03:03:21.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.7562417871222,18.137254901960784,1610612762,56,65,2022-02-26T03:03:32Z,2850000,-159.0,251.0,1,right,MISS D. Mitchell 29' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,29.69,Missed,,,,,,,,,,,,,,,,,,
288,PT01M27.00S,2022-02-26T03:03:24.5Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612762,56,65,2022-02-26T03:03:24Z,2860000,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,287.0,1.0,0.0,1.0,,,,,,,,,,
289,PT01M24.00S,2022-02-26T03:03:27.2Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612762,56,65,2022-02-26T03:03:35Z,2870000,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 203915]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,2.0,Dinwiddie,203915.0,,,,,,,
290,PT01M24.00S,2022-02-26T03:03:27.2Z,2,REGULAR,steal,,[],203915,,,1610612742,56,65,2022-02-26T03:03:29Z,2880000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M12.00S,2022-02-26T03:03:38.8Z,2,REGULAR,turnover,bad pass,[],203939,,,1610612742,56,65,2022-02-26T03:03:43Z,2890000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 1628378]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,
292,PT01M12.00S,2022-02-26T03:03:38.8Z,2,REGULAR,steal,,[],1628378,,,1610612762,56,65,2022-02-26T03:03:40Z,2900000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M08.00S,2022-02-26T03:03:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,93.38042049934296,45.83333333333333,1610612762,58,65,2022-02-26T03:05:28Z,2910000,-21.0,10.0,1,right,R. O'Neale running Layup (4 PTS) (B. Bogdanovic 1 AST),"[1626220, 202711]",1610612762.0,UTA,running,,,O'Neale,R. O'Neale,,,,,2.3,Made,4.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
295,PT00M56.70S,2022-02-26T03:03:55.5Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612742,58,65,2022-02-26T03:03:59Z,2930000,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1626220]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,,,
296,PT00M56.70S,2022-02-26T03:03:55.5Z,2,REGULAR,steal,,[],1626220,,,1610612762,58,65,2022-02-26T03:03:57Z,2940000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M54.00S,2022-02-26T03:03:58.4Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612762,58,65,2022-02-26T03:04:02Z,2950000,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1628467]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,2.0,Kleber,1628467.0,,,,,,,
298,PT00M54.00S,2022-02-26T03:03:58.4Z,2,REGULAR,steal,,[],1628467,,,1610612742,58,65,2022-02-26T03:04:00Z,2960000,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M50.40S,2022-02-26T03:04:01.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,28.203022339027594,23.284313725490197,1610612742,58,65,2022-02-26T03:04:06Z,2970000,134.0,213.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
300,PT00M47.00S,2022-02-26T03:04:05.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,58,65,2022-02-26T03:04:06Z,2980000,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,299.0,7.0,6.0,1.0,,,,,,,,,,
301,PT00M43.80S,2022-02-26T03:04:10.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612762,58,65,2022-02-26T03:04:16Z,2990000,,,0,,J. Brunson personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628973, 202711]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bogdanovic,202711.0
303,PT00M43.80S,2022-02-26T03:04:44.5Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,59,65,2022-02-26T03:04:44Z,3010000,,,0,,B. Bogdanovic Free Throw 1 of 2 (9 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
304,PT00M43.80S,2022-02-26T03:04:45.9Z,2,REGULAR,substitution,out,[],1626220,,,1610612762,59,65,2022-02-26T03:04:48Z,3020000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M43.80S,2022-02-26T03:04:45.9Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,59,65,2022-02-26T03:04:48Z,3030000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M43.80S,2022-02-26T03:05:05.1Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,60,65,2022-02-26T03:05:05Z,3040000,,,0,,B. Bogdanovic Free Throw 2 of 2 (10 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
307,PT00M32.60S,2022-02-26T03:05:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.988830486202366,37.254901960784316,1610612742,60,65,2022-02-26T03:05:24Z,3050000,64.0,51.0,1,left,MISS S. Dinwiddie 8' driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,
308,PT00M32.60S,2022-02-26T03:05:18.8Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,60,65,2022-02-26T03:05:24Z,3060000,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,307.0,5.0,2.0,3.0,,,,,,,,,,
309,PT00M32.60S,2022-02-26T03:05:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.590000152587891,50.0,1610612742,60,67,2022-02-26T03:05:21Z,3070000,0.0,0.0,1,left,D. Powell tip Layup (15 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
310,PT00M12.60S,2022-02-26T03:05:45.8Z,2,REGULAR,turnover,bad pass,[],1630235,,,1610612762,60,67,2022-02-26T03:05:51Z,3080000,,,0,,T. Forrest bad pass TURNOVER (3 TO),"[1630235, 1628467]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,3.0,Kleber,1628467.0,,,,,,,
311,PT00M12.60S,2022-02-26T03:05:45.8Z,2,REGULAR,steal,,[],1628467,,,1610612742,60,67,2022-02-26T03:05:47Z,3090000,,,0,,M. Kleber STEAL (2 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M02.70S,2022-02-26T03:05:55.7Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612742,60,67,2022-02-26T03:05:59Z,3100000,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 201144]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,2.0,Conley,201144.0,,,,,,,
313,PT00M02.70S,2022-02-26T03:05:55.7Z,2,REGULAR,steal,,[],201144,,,1610612762,60,67,2022-02-26T03:09:21Z,3110000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2022-02-26T03:05:58.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,62.23718791064389,14.705882352941178,1610612762,60,67,2022-02-26T03:06:04Z,3120000,-176.0,302.0,1,right,MISS D. Mitchell 35' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,35.02,Missed,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2022-02-26T03:05:58.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,60,67,2022-02-26T03:06:04Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,
316,PT00M00.00S,2022-02-26T03:06:01.6Z,2,REGULAR,period,end,[],0,,,1610612762,60,67,2022-02-26T03:06:01Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,out,['startperiod'],1630235,,,1610612762,60,67,2022-02-26T03:21:16Z,3150000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612762,60,67,2022-02-26T03:21:16Z,3160000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612762,60,67,2022-02-26T03:21:16Z,3170000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612762,60,67,2022-02-26T03:21:16Z,3180000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,in,['startperiod'],1629029,,,1610612762,60,67,2022-02-26T03:21:16Z,3190000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-26T03:20:19.0Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612762,60,67,2022-02-26T03:21:16Z,3200000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-26T03:21:23.8Z,3,REGULAR,period,start,[],0,,,1610612742,60,67,2022-02-26T03:21:23Z,3210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M40.00S,2022-02-26T03:21:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,84.1819973718791,49.26470588235294,1610612742,60,69,2022-02-26T03:21:47Z,3220000,-4.0,96.0,1,right,L. Doncic 9' turnaround Jump Shot (13 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,9.63,Made,13.0,,,,,,,,,,,,,,,,,
325,PT11M23.00S,2022-02-26T03:22:01.8Z,3,REGULAR,foul,personal,[],1628973,,,1610612762,60,69,2022-02-26T03:22:20Z,3230000,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 203497]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Gobert,203497.0
327,PT11M13.00S,2022-02-26T03:22:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,13.61695137976347,39.46078431372549,1610612762,60,69,2022-02-26T03:22:37Z,3250000,53.0,75.0,1,left,MISS B. Bogdanovic 9' floating Shot,[202711],1610612762.0,UTA,floating,,,Bogdanovic,B. Bogdanovic,,,,,9.21,Missed,,,,,,,,,,,,,,,,,,
328,PT11M12.00S,2022-02-26T03:22:33.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,69,2022-02-26T03:22:33Z,3260000,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,,,
329,PT11M03.00S,2022-02-26T03:22:42.1Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,60,69,2022-02-26T03:22:46Z,3270000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 201144]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,3.0,Conley,201144.0,,,,,,,
330,PT11M03.00S,2022-02-26T03:22:42.1Z,3,REGULAR,steal,,[],201144,,,1610612762,60,69,2022-02-26T03:22:44Z,3280000,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
331,PT10M58.00S,2022-02-26T03:22:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,6.521024967148489,55.14705882352941,1610612762,62,69,2022-02-26T03:22:55Z,3290000,-26.0,9.0,1,left,R. O'Neale running Layup (6 PTS) (R. Gobert 2 AST),"[1626220, 203497]",1610612762.0,UTA,running,,,O'Neale,R. O'Neale,,,,,2.72,Made,6.0,R. Gobert,203497.0,2.0,,,,,,,,,,,,,,
333,PT10M29.00S,2022-02-26T03:23:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,87.20433639947439,55.392156862745104,1610612742,62,69,2022-02-26T03:23:19Z,3310000,27.0,68.0,1,right,MISS L. Doncic 7' floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,
334,PT10M28.00S,2022-02-26T03:23:16.7Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,62,69,2022-02-26T03:23:19Z,3320000,,,0,,L. Doncic REBOUND (Off:2 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,333.0,5.0,3.0,2.0,,,,,,,,,,
335,PT10M27.00S,2022-02-26T03:23:17.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,84.05059132720105,39.21568627450981,1610612742,62,69,2022-02-26T03:25:13Z,3330000,-54.0,97.0,1,right,MISS L. Doncic 11' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,11.13,Missed,,,,,,,,,,,,,,,,,,
336,PT10M27.00S,2022-02-26T03:23:17.8Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,62,69,2022-02-26T03:23:23Z,3340000,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,335.0,5.0,4.0,1.0,,,,,,,,,,
337,PT10M23.00S,2022-02-26T03:23:26.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,62,69,2022-02-26T03:23:26Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M16.00S,2022-02-26T03:23:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,8.886333771353483,55.63725490196079,1610612762,64,69,2022-02-26T03:23:56Z,3360000,-28.0,31.0,1,left,M. Conley driving Layup (8 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.19,Made,8.0,,,,,,,,,,,,,,,,,
339,PT09M50.00S,2022-02-26T03:24:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,85.3646517739816,51.470588235294116,1610612742,64,71,2022-02-26T03:24:20Z,3370000,7.0,85.0,1,right,L. Doncic 8' floating Jump Shot (15 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,8.54,Made,15.0,,,,,,,,,,,,,,,,,
340,PT09M36.00S,2022-02-26T03:24:32.1Z,3,REGULAR,foul,personal,[],1628973,,,1610612762,64,71,2022-02-26T03:25:07Z,3380000,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 203497]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Gobert,203497.0
342,PT09M30.00S,2022-02-26T03:25:04.3Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,64,71,2022-02-26T03:25:17Z,3400000,,,0,,M. Conley step out-of-bounds TURNOVER (1 TO),[201144],1610612762.0,UTA,step,,,Conley,M. Conley,,,,,,,,,,,,,,,1.0,,,,,1199.0,,,,
343,PT09M21.00S,2022-02-26T03:25:24.7Z,3,REGULAR,foul,personal,[],1626220,,,1610612742,64,71,2022-02-26T03:25:28Z,3410000,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 1628973]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Brunson,1628973.0
345,PT09M07.00S,2022-02-26T03:25:54.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,84.05059132720105,19.852941176470587,1610612742,64,71,2022-02-26T03:26:01Z,3430000,-151.0,97.0,1,right,MISS L. Doncic 17' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,17.94,Missed,,,,,,,,,,,,,,,,,,
346,PT09M05.00S,2022-02-26T03:25:56.0Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,64,71,2022-02-26T03:26:01Z,3440000,,,0,,D. Powell REBOUND (Off:4 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,345.0,6.0,2.0,4.0,,,,,,,,,,
347,PT09M02.00S,2022-02-26T03:25:59.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203493,86.28449408672799,95.34313725490196,1610612742,64,71,2022-02-26T03:26:05Z,3450000,227.0,76.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,
348,PT09M02.00S,2022-02-26T03:25:59.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,64,71,2022-02-26T03:26:05Z,3460000,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,347.0,8.0,7.0,1.0,,,,,,,,,,
349,PT08M47.00S,2022-02-26T03:26:13.8Z,3,REGULAR,3pt,Jump Shot,[],202711,15.850854139290407,94.11764705882352,1610612762,64,71,2022-02-26T03:26:18Z,3470000,-221.0,96.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.08,Missed,,,,,,,,,,,,,,,,,,
350,PT08M44.00S,2022-02-26T03:26:16.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,71,2022-02-26T03:26:18Z,3480000,,,0,,L. Doncic REBOUND (Off:2 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,349.0,6.0,4.0,2.0,,,,,,,,,,
351,PT08M32.00S,2022-02-26T03:26:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.72996057818659,58.57843137254902,1610612742,64,71,2022-02-26T03:27:10Z,3490000,43.0,63.0,1,right,MISS J. Brunson 7' turnaround Shot,[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,
352,PT08M30.00S,2022-02-26T03:26:30.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,64,71,2022-02-26T03:26:33Z,3500000,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,351.0,9.0,8.0,1.0,,,,,,,,,,
353,PT08M23.00S,2022-02-26T03:26:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.222733245729303,45.588235294117645,1610612762,66,71,2022-02-26T03:26:43Z,3510000,22.0,72.0,1,left,D. Mitchell 7' driving floating Jump Shot (18 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,7.51,Made,18.0,,,,,,,,,,,,,,,,,
354,PT08M02.00S,2022-02-26T03:26:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203939,81.8166885676741,58.08823529411765,1610612742,66,71,2022-02-26T03:27:03Z,3520000,40.0,118.0,1,right,MISS D. Powell 12' Jump Shot,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,12.51,Missed,,,,,,,,,,,,,,,,,,
355,PT07M59.00S,2022-02-26T03:27:01.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,66,71,2022-02-26T03:27:03Z,3530000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,354.0,10.0,9.0,1.0,,,,,,,,,,
356,PT07M50.00S,2022-02-26T03:27:10.2Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612762,66,71,2022-02-26T03:27:13Z,3540000,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 203939]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,2.0,Powell,203939.0,,,,,,,
357,PT07M50.00S,2022-02-26T03:27:10.2Z,3,REGULAR,steal,,[],203939,,,1610612742,66,71,2022-02-26T03:27:11Z,3550000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M48.00S,2022-02-26T03:27:15.5Z,3,REGULAR,foul,personal,[],1628378,,,1610612742,66,71,2022-02-26T03:27:21Z,3560000,,,0,,D. Mitchell take personal FOUL (2 PF),"[1628378, 1627827]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Finney-Smith,1627827.0
360,PT07M32.00S,2022-02-26T03:27:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,92.85479632063075,54.41176470588235,1610612742,66,73,2022-02-26T03:27:52Z,3580000,22.0,15.0,1,right,D. Powell Layup (17 PTS) (L. Doncic 8 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,2.65,Made,17.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,
362,PT07M13.00S,2022-02-26T03:28:15.8Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,66,73,2022-02-26T03:28:19Z,3600000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1628973]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,
