actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT08M28.00S,2022-01-27T04:30:03.9Z,3,REGULAR,foul,personal,[],1628969,,,1610612762,55,61,2022-01-27T04:30:16Z,3530000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 201144]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1626301.0,,2.0,0.0,Conley,201144.0,,,,,
361,PT08M20.00S,2022-01-27T04:30:33.6Z,3,REGULAR,2pt,Jump Shot,[],202711,71.30420499342969,55.14705882352941,1610612762,55,61,2022-01-27T04:30:39Z,3550000,26.0,217.0,1,right,MISS B. Bogdanovic 21' pullup Shot,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,21.87,Missed,,,,,,,,,,,,,,,,,,,
362,PT08M17.00S,2022-01-27T04:30:36.6Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,55,61,2022-01-27T04:30:39Z,3560000,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,361.0,4.0,3.0,1.0,,,,,,,,,,,
363,PT08M06.00S,2022-01-27T04:30:47.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,6.258212877792378,45.34313725490196,1610612756,55,61,2022-01-27T04:30:51Z,3570000,23.0,6.0,1,left,MISS B. Biyombo Hook,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
364,PT08M04.00S,2022-01-27T04:30:49.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,55,61,2022-01-27T04:30:51Z,3580000,,,0,,H. Whiteside REBOUND (Off:1 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,363.0,9.0,8.0,1.0,,,,,,,,,,,
365,PT07M51.00S,2022-01-27T04:31:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,83.39356110381078,58.08823529411765,1610612762,55,61,2022-01-27T04:31:06Z,3590000,40.0,104.0,1,right,MISS H. Whiteside 11' floating Shot,[202355],1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,11.12,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M48.00S,2022-01-27T04:31:04.7Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,55,61,2022-01-27T04:31:06Z,3600000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,365.0,3.0,3.0,0.0,,,,,,,,,,,
367,PT07M40.00S,2022-01-27T04:31:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,14.536793692509855,49.26470588235294,1610612756,55,61,2022-01-27T04:31:17Z,3610000,4.0,84.0,1,left,MISS B. Biyombo 8' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,8.42,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M37.00S,2022-01-27T04:31:14.9Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,55,61,2022-01-27T04:31:17Z,3620000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,
369,PT07M27.00S,2022-01-27T04:31:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204060,83.919185282523,50.245098039215684,1610612762,55,61,2022-01-27T04:31:29Z,3630000,1.0,99.0,1,right,MISS J. Ingles 9' floating Shot,[204060],1610612762.0,UTA,floating,,,Ingles,J. Ingles,,,,,9.87,Missed,,,,,,,,,,,,,,,,,,,
370,PT07M26.00S,2022-01-27T04:31:26.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,55,61,2022-01-27T04:31:29Z,3640000,,,0,,D. Booker REBOUND (Off:1 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,369.0,9.0,8.0,1.0,,,,,,,,,,,
371,PT07M25.00S,2022-01-27T04:31:31.6Z,3,REGULAR,foul,personal,[],204060,,,1610612756,55,61,2022-01-27T04:31:36Z,3650000,,,0,,J. Ingles personal FOUL (2 PF),"[204060, 1626164]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Booker,1626164.0,,,,,
373,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,out,[],201144,,,1610612756,55,61,2022-01-27T04:31:51Z,3670000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,out,[],202355,,,1610612756,55,61,2022-01-27T04:31:51Z,3680000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,out,[],202687,,,1610612756,55,61,2022-01-27T04:31:51Z,3690000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,in,[],1629672,,,1610612756,55,61,2022-01-27T04:31:51Z,3700000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,in,[],1630235,,,1610612756,55,61,2022-01-27T04:31:51Z,3710000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M25.00S,2022-01-27T04:31:37.1Z,3,REGULAR,substitution,in,[],1630188,,,1610612756,55,61,2022-01-27T04:31:51Z,3720000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M14.00S,2022-01-27T04:32:11.3Z,3,REGULAR,2pt,Jump Shot,[],101108,20.71287779237845,35.049019607843135,1610612756,55,61,2022-01-27T04:32:36Z,3730000,75.0,142.0,1,left,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,,
380,PT07M10.00S,2022-01-27T04:32:15.3Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612756,55,61,2022-01-27T04:32:19Z,3740000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,379.0,2.0,1.0,1.0,,,,,,,,,,,
381,PT07M10.00S,2022-01-27T04:32:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,6.258212877792378,53.18627450980392,1610612756,55,63,2022-01-27T04:32:23Z,3750000,-16.0,6.0,1,left,J. Smith putback Layup (4 PTS),[1630188],1610612756.0,PHX,putback,,,Smith,J. Smith,,,,,1.71,Made,4.0,,,,,,,,,,,,,,,,,,
382,PT06M54.00S,2022-01-27T04:32:33.0Z,3,REGULAR,turnover,out-of-bounds,[],1630235,,,1610612762,55,63,2022-01-27T04:32:40Z,3760000,,,0,,T. Forrest bad pass out-of-bounds TURNOVER (1 TO),[1630235],1610612762.0,UTA,bad pass,,,Forrest,T. Forrest,,,,,,,,,,,,,,,2715.0,1.0,,,,,,,,,
383,PT06M54.00S,2022-01-27T04:32:38.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,55,63,2022-01-27T04:32:38Z,3770000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M39.00S,2022-01-27T04:36:19.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,10.5946123521682,65.19607843137256,1610612756,55,65,2022-01-27T04:36:54Z,3780000,-76.0,47.0,1,left,D. Booker 8' fadeaway Jump Shot (35 PTS) (C. Johnson 1 AST),"[1626164, 1629661]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,8.94,Made,35.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,,
386,PT06M11.00S,2022-01-27T04:36:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,92.85479632063075,44.6078431372549,1610612762,57,65,2022-01-27T04:36:52Z,3800000,-27.0,15.0,1,right,E. Paschall driving Layup (6 PTS) (R. O'Neale 2 AST),"[1629672, 1626220]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,3.07,Made,6.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,,
388,PT05M59.00S,2022-01-27T04:36:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630188,30.56833114323259,35.049019607843135,1610612756,57,65,2022-01-27T04:37:03Z,3820000,75.0,235.0,1,left,MISS J. Smith 24' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
389,PT05M55.00S,2022-01-27T04:37:02.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,57,65,2022-01-27T04:37:03Z,3830000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,388.0,4.0,4.0,0.0,,,,,,,,,,,
390,PT05M50.00S,2022-01-27T04:37:08.6Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612762,57,65,2022-01-27T04:37:19Z,3840000,,,0,,J. Smith shooting personal FOUL (2 PF) (Paschall 2 FT),"[1630188, 1629672]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Paschall,1629672.0,,,,,
392,PT05M50.00S,2022-01-27T04:37:43.8Z,3,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,58,65,2022-01-27T04:37:43Z,3860000,,,0,,E. Paschall Free Throw 1 of 2 (7 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
393,PT05M50.00S,2022-01-27T04:37:43.8Z,3,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,58,65,2022-01-27T04:38:01Z,3870000,,,0,,MISS E. Paschall Free Throw 2 of 2,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M49.00S,2022-01-27T04:37:44.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,58,65,2022-01-27T04:38:01Z,3880000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,393.0,3.0,2.0,1.0,,,,,,,,,,,
395,PT05M47.00S,2022-01-27T04:38:00.8Z,3,REGULAR,turnover,lost ball,[],1630188,,,1610612756,58,65,2022-01-27T04:38:05Z,3890000,,,0,,J. Smith lost ball TURNOVER (2 TO),"[1630188, 1630235]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,2.0,,,,,,,Forrest,1630235.0,
396,PT05M47.00S,2022-01-27T04:38:00.8Z,3,REGULAR,steal,,[],1630235,,,1610612762,58,65,2022-01-27T04:38:02Z,3900000,,,0,,T. Forrest STEAL (1 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M36.00S,2022-01-27T04:38:16.1Z,3,REGULAR,foul,offensive,[],1630235,,,1610612762,58,65,2022-01-27T04:38:23Z,3910000,,,0,,T. Forrest offensive FOUL (1 PF),"[1630235, 1630188]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,1626301.0,,1.0,0.0,Smith,1630188.0,,,,,
399,PT05M36.00S,2022-01-27T04:38:16.1Z,3,REGULAR,turnover,offensive foul,[],1630235,,,1610612762,58,65,2022-01-27T04:38:16Z,3930000,,,0,,T. Forrest offensive foul TURNOVER (2 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,1626301.0,2.0,,,,,,,,,
400,PT05M36.00S,2022-01-27T04:38:35.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,58,65,2022-01-27T04:39:21Z,3940000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
401,PT05M19.00S,2022-01-27T04:40:11.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,23.47240473061761,39.950980392156865,1610612756,58,65,2022-01-27T04:40:21Z,3950000,50.0,168.0,1,left,MISS D. Booker 17' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,17.54,Missed,,,,,,,,,,,,,,,,,,,
402,PT05M17.00S,2022-01-27T04:40:13.8Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,58,65,2022-01-27T04:40:21Z,3960000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,401.0,2.0,2.0,0.0,,,,,,,,,,,
403,PT04M55.00S,2022-01-27T04:40:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630235,84.31340341655716,95.09803921568627,1610612762,58,65,2022-01-27T04:40:41Z,3970000,225.0,95.0,1,right,MISS T. Forrest 24' 3PT,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
404,PT04M52.00S,2022-01-27T04:40:39.0Z,3,REGULAR,rebound,offensive,[],1629672,,,1610612762,58,65,2022-01-27T04:40:41Z,3980000,,,0,,E. Paschall REBOUND (Off:1 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,,
406,PT04M51.00S,2022-01-27T04:40:48.0Z,3,REGULAR,foul,personal,['3freethrow'],1630188,,,1610612762,58,65,2022-01-27T04:40:52Z,4000000,,,0,,J. Smith shooting personal FOUL (3 PF) (Paschall 3 FT),"[1630188, 1629672]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,,,,,,,,,,,1626301.0,,3.0,0.0,Paschall,1629672.0,,,,,
408,PT04M51.00S,2022-01-27T04:41:11.6Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1629672,,,1610612762,59,65,2022-01-27T04:41:11Z,4020000,,,0,,E. Paschall Free Throw 1 of 3 (8 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
409,PT04M51.00S,2022-01-27T04:41:26.7Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1629672,,,1610612762,60,65,2022-01-27T04:41:26Z,4030000,,,0,,E. Paschall Free Throw 2 of 3 (9 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
410,PT04M51.00S,2022-01-27T04:41:46.1Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1629672,,,1610612762,60,65,2022-01-27T04:41:46Z,4040000,,,0,,MISS E. Paschall Free Throw 3 of 3,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M50.00S,2022-01-27T04:41:47.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,60,65,2022-01-27T04:41:47Z,4050000,,,0,,D. Booker REBOUND (Off:1 Def:9),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,410.0,10.0,9.0,1.0,,,,,,,,,,,
412,PT04M43.00S,2022-01-27T04:41:55.8Z,3,REGULAR,foul,personal,[],202711,,,1610612756,60,65,2022-01-27T04:41:58Z,4060000,,,0,,B. Bogdanovic personal FOUL (2 PF),"[202711, 101108]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Paul,101108.0,,,,,
414,PT04M35.00S,2022-01-27T04:42:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.995400788436268,55.14705882352941,1610612756,60,67,2022-01-27T04:42:33Z,4080000,-26.0,4.0,1,left,J. Smith Layup (6 PTS) (C. Paul 5 AST),"[1630188, 101108]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,2.6,Made,6.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,,
416,PT04M22.00S,2022-01-27T04:42:36.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629672,91.93495400788436,47.05882352941176,1610612762,60,67,2022-01-27T04:42:42Z,4100000,-15.0,23.0,1,right,MISS E. Paschall DUNK - blocked,"[1629672, 1628969]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,2.75,Missed,,,,,,,,,,,,,,,Bridges,1628969.0,,,
417,PT04M22.00S,2022-01-27T04:42:36.0Z,3,REGULAR,block,,[],1628969,,,1610612762,60,67,2022-01-27T04:42:37Z,4110000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M21.00S,2022-01-27T04:42:37.0Z,3,REGULAR,rebound,offensive,[],1629672,,,1610612762,60,67,2022-01-27T04:42:42Z,4120000,,,0,,E. Paschall REBOUND (Off:2 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,416.0,4.0,2.0,2.0,,,,,,,,,,,
419,PT04M21.00S,2022-01-27T04:42:40.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612762,60,67,2022-01-27T04:43:02Z,4130000,,,0,,C. Johnson personal FOUL (1 PF) (Paschall 2 FT),"[1629661, 1629672]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,2715.0,,1.0,0.0,Paschall,1629672.0,,,,,
421,PT04M21.00S,2022-01-27T04:43:13.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629672,,,1610612762,61,67,2022-01-27T04:43:13Z,4150000,,,0,,E. Paschall Free Throw 1 of 2 (10 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
422,PT04M21.00S,2022-01-27T04:43:13.7Z,3,REGULAR,substitution,out,[],204060,,,1610612762,61,67,2022-01-27T04:43:19Z,4160000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M21.00S,2022-01-27T04:43:13.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612762,61,67,2022-01-27T04:43:19Z,4170000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M21.00S,2022-01-27T04:43:13.7Z,3,REGULAR,substitution,in,[],203903,,,1610612762,61,67,2022-01-27T04:43:19Z,4180000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M21.00S,2022-01-27T04:43:13.7Z,3,REGULAR,substitution,in,[],1630688,,,1610612762,61,67,2022-01-27T04:43:19Z,4190000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M21.00S,2022-01-27T04:43:31.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629672,,,1610612762,62,67,2022-01-27T04:43:31Z,4200000,,,0,,E. Paschall Free Throw 2 of 2 (11 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
427,PT04M05.00S,2022-01-27T04:43:51.2Z,3,REGULAR,3pt,Jump Shot,[],101108,31.61957950065703,59.55882352941176,1610612756,62,67,2022-01-27T04:44:13Z,4210000,-48.0,245.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M01.00S,2022-01-27T04:43:55.2Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,62,67,2022-01-27T04:43:58Z,4220000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,427.0,3.0,3.0,0.0,,,,,,,,,,,
429,PT03M49.00S,2022-01-27T04:44:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.93495400788436,55.392156862745104,1610612762,62,67,2022-01-27T04:44:12Z,4230000,27.0,23.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M48.00S,2022-01-27T04:44:08.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,62,67,2022-01-27T04:44:12Z,4240000,,,0,,D. Booker REBOUND (Off:1 Def:10),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,429.0,11.0,10.0,1.0,,,,,,,,,,,
431,PT03M31.00S,2022-01-27T04:44:25.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,27.54599211563732,84.06862745098039,1610612756,62,67,2022-01-27T04:44:32Z,4250000,-170.0,206.0,1,left,MISS D. Booker 26' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
432,PT03M27.00S,2022-01-27T04:44:29.4Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612756,62,67,2022-01-27T04:44:32Z,4260000,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,431.0,4.0,2.0,2.0,,,,,,,,,,,
433,PT03M27.00S,2022-01-27T04:44:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,4.5499342969776615,47.05882352941176,1610612756,62,69,2022-01-27T04:44:37Z,4270000,15.0,-10.0,1,left,J. Smith putback Layup (8 PTS),[1630188],1610612756.0,PHX,putback,,,Smith,J. Smith,,,,,1.76,Made,8.0,,,,,,,,,,,,,,,,,,
434,PT03M22.00S,2022-01-27T04:44:38.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,62,69,2022-01-27T04:44:38Z,4280000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,62,69,2022-01-27T04:47:50Z,4290000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,62,69,2022-01-27T04:47:50Z,4300000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,out,[],202711,,,1610612762,62,69,2022-01-27T04:47:50Z,4310000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,out,[],101108,,,1610612762,62,69,2022-01-27T04:47:50Z,4320000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,in,[],200752,,,1610612762,62,69,2022-01-27T04:47:50Z,4330000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,in,[],1627863,,,1610612762,62,69,2022-01-27T04:47:50Z,4340000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,in,[],201144,,,1610612762,62,69,2022-01-27T04:47:50Z,4350000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M22.00S,2022-01-27T04:47:19.2Z,3,REGULAR,substitution,in,[],203901,,,1610612762,62,69,2022-01-27T04:47:50Z,4360000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M04.00S,2022-01-27T04:48:18.3Z,3,REGULAR,2pt,Jump Shot,[],203903,79.58278580814718,12.254901960784313,1610612762,62,69,2022-01-27T04:48:23Z,4370000,-189.0,139.0,1,right,MISS J. Clarkson 23' step back Shot,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M02.00S,2022-01-27T04:48:20.3Z,3,REGULAR,rebound,offensive,[],1627863,,,1610612762,62,69,2022-01-27T04:48:23Z,4380000,,,0,,D. House Jr. REBOUND (Off:1 Def:0),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,443.0,1.0,0.0,1.0,,,,,,,,,,,
445,PT02M59.00S,2022-01-27T04:48:22.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627863,75.3777923784494,13.725490196078432,1610612762,62,69,2022-01-27T04:48:28Z,4390000,-181.0,179.0,1,right,MISS D. House Jr. 25' pullup 3PT,[1627863],1610612762.0,UTA,pullup,,,House Jr.,D. House Jr.,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M57.00S,2022-01-27T04:48:24.7Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,62,69,2022-01-27T04:48:28Z,4400000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,445.0,2.0,2.0,0.0,,,,,,,,,,,
