actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
175,PT11M40.00S,2026-02-13T01:13:35.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,70.90998685939553,77.69607843137256,1610612749,25,30,2026-02-13T01:13:43Z,1740000,False,138.0,221.0,1,right,MISS C. Thomas 26' 3PT,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
176,PT11M35.00S,2026-02-13T01:13:40.1Z,2,REGULAR,rebound,defensive,[],1642260,,,1610612760,25,30,2026-02-13T01:13:40Z,1750000,False,,,0,,N. Topić REBOUND (Off:0 Def:1),[1642260],1610612760.0,OKC,,,,Topić,N. Topić,,,,,Above the Break 3,24+ Right Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT11M28.00S,2026-02-13T01:13:46.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,28.597240473061763,19.607843137254903,1610612760,28,30,2026-02-13T01:13:52Z,1760000,False,152.0,216.0,1,left,A. Caruso 26' 3PT  (3 PTS) (J. McCain 1 AST),"[1627936, 1642272]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,26.44,Made,,,,,,,,,,,3.0,J. McCain,1642272.0,1.0,,,,
179,PT11M07.00S,2026-02-13T01:14:10.9Z,2,REGULAR,foul,personal,[],1642272,,,1610612749,28,30,2026-02-13T01:14:16Z,1780000,False,,,0,,J. McCain personal FOUL (1 PF),"[1642272, 1631250]",1610612760.0,OKC,,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,1.0,0.0,Nance,1631250.0,,,,,,,,,
181,PT10M59.00S,2026-02-13T01:14:36.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,94.95729303547962,59.068627450980394,1610612749,28,32,2026-02-13T01:14:40Z,1800000,False,45.0,-5.0,1,right,K. Kuzma turnaround Hook (2 PTS),[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,,,,,,,2.0,,,,,,,
182,PT10M42.00S,2026-02-13T01:14:52.0Z,2,REGULAR,3pt,Jump Shot,[],1641717,6.1268068331143235,4.6568627450980395,1610612760,28,32,2026-02-13T01:14:55Z,1810000,False,227.0,5.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
183,PT10M39.00S,2026-02-13T01:14:55.0Z,2,REGULAR,rebound,defensive,[],1631250,,,1610612749,28,32,2026-02-13T01:14:55Z,1820000,False,,,0,,P. Nance REBOUND (Off:0 Def:2),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Right Corner 3,24+ Right,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT10M26.00S,2026-02-13T01:15:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.9060446780552,47.05882352941176,1610612749,28,34,2026-02-13T01:17:23Z,1830000,False,-15.0,5.0,1,right,C. Thomas driving Layup (7 PTS),[1630560],1610612749.0,MIL,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,,7.0,,,,,,,
185,PT10M26.00S,2026-02-13T01:15:11.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,28,34,2026-02-13T01:15:19Z,1840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M08.00S,2026-02-13T01:18:56.1Z,2,REGULAR,foul,personal,['2freethrow'],1631250,,,1610612760,28,34,2026-02-13T01:19:01Z,1850000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (McCain 2 FT),"[1631250, 1642272]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,1.0,0.0,McCain,1642272.0,,,,,,,,,
188,PT10M08.00S,2026-02-13T01:19:25.4Z,2,REGULAR,freethrow,1 of 2,[],1642272,,,1610612760,28,34,2026-02-13T01:19:25Z,1870000,False,,,0,,MISS J. McCain Free Throw 1 of 2,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT10M08.00S,2026-02-13T01:19:25.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,28,34,2026-02-13T01:19:25Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,
190,PT10M08.00S,2026-02-13T01:19:42.9Z,2,REGULAR,freethrow,2 of 2,[],1642272,,,1610612760,29,34,2026-02-13T01:19:42Z,1890000,False,,,0,,J. McCain Free Throw 2 of 2 (1 PTS),[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
191,PT09M49.00S,2026-02-13T01:20:05.3Z,2,REGULAR,3pt,Jump Shot,[],1628398,86.67871222076215,95.09803921568627,1610612749,29,37,2026-02-13T01:20:09Z,1900000,False,225.0,73.0,1,right,K. Kuzma 3PT  (5 PTS) (A. Green 2 AST),"[1628398, 1631260]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.69,Made,,,,,,,,,,,5.0,A. Green,1631260.0,2.0,,,,
193,PT09M25.00S,2026-02-13T01:20:28.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,4.28712220762155,94.85294117647058,1610612760,32,37,2026-02-13T01:20:33Z,1920000,False,-224.0,-12.0,1,left,A. Caruso 3PT  (6 PTS) (J. McCain 2 AST),"[1627936, 1642272]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.46,Made,,,,,,,,,,,6.0,J. McCain,1642272.0,2.0,,,,
195,PT09M11.00S,2026-02-13T01:20:42.9Z,2,REGULAR,3pt,Jump Shot,[],1631260,78.9257555847569,93.87254901960785,1610612749,32,40,2026-02-13T01:20:49Z,1940000,False,219.0,146.0,1,right,A. Green 26' 3PT  (9 PTS) (P. Nance 1 AST),"[1631260, 1631250]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.33,Made,,,,,,,,,,,9.0,P. Nance,1631250.0,1.0,,,,
197,PT09M00.00S,2026-02-13T01:20:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642260,18.873193166885677,36.76470588235294,1610612760,34,40,2026-02-13T01:20:58Z,1960000,False,66.0,125.0,1,left,N. Topić 14' pullup Jump Shot (2 PTS),[1642260],1610612760.0,OKC,pullup,,,Topić,N. Topić,,,,,In The Paint (Non-RA),8-16 Center,14.14,Made,,,,,,,,,,,2.0,,,,,,,
198,PT08M43.00S,2026-02-13T01:21:13.2Z,2,REGULAR,foul,offensive,[],1630579,,,1610612749,34,40,2026-02-13T01:21:21Z,1970000,False,,,0,,J. Sims offensive FOUL (3 PF),"[1630579, 1627936]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,1155.0,3.0,0.0,Caruso,1627936.0,,,,,,,,,
200,PT08M43.00S,2026-02-13T01:21:13.2Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612749,34,40,2026-02-13T01:21:13Z,1990000,False,,,0,,J. Sims offensive foul TURNOVER (3 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,1155.0,,,,,3.0,,,,,,,,
201,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,out,[],1642260,,,1610612760,34,40,2026-02-13T01:21:28Z,2000000,False,,,0,,SUB out: N. Topić,[1642260],1610612760.0,OKC,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,34,40,2026-02-13T01:21:28Z,2010000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,out,[],1630579,,,1610612760,34,40,2026-02-13T01:21:28Z,2020000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,34,40,2026-02-13T01:21:28Z,2030000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,34,40,2026-02-13T01:21:28Z,2040000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,in,[],1626171,,,1610612760,34,40,2026-02-13T01:21:28Z,2050000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612760,34,40,2026-02-13T01:21:41Z,2060000,False,,,0,,SUB out: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M43.00S,2026-02-13T01:21:21.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612760,34,40,2026-02-13T01:21:41Z,2070000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M28.00S,2026-02-13T01:21:49.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,25.443495400788436,84.31372549019608,1610612760,37,40,2026-02-13T01:21:53Z,2080000,False,-172.0,187.0,1,left,J. Williams 25' 3PT  (5 PTS) (A. Wiggins 1 AST),"[1631119, 1630598]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,,,,,,,5.0,A. Wiggins,1630598.0,1.0,,,,
211,PT08M06.00S,2026-02-13T01:22:11.1Z,2,REGULAR,3pt,Jump Shot,[],1631250,74.19513797634691,83.08823529411765,1610612749,37,40,2026-02-13T01:22:14Z,2100000,False,165.0,190.0,1,right,MISS P. Nance 25' 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
212,PT08M05.00S,2026-02-13T01:22:12.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,37,40,2026-02-13T01:22:14Z,2110000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT07M57.00S,2026-02-13T01:22:21.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,24.52365308804205,83.82352941176471,1610612760,40,40,2026-02-13T01:22:25Z,2120000,False,-169.0,178.0,1,left,A. Caruso 24' 3PT  (9 PTS) (A. Wiggins 2 AST),"[1627936, 1630598]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.55,Made,,,,,,,,,,,9.0,A. Wiggins,1630598.0,2.0,,,,
215,PT07M55.00S,2026-02-13T01:22:26.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,40,40,2026-02-13T01:22:26Z,2140000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M55.00S,2026-02-13T01:25:16.3Z,2,REGULAR,substitution,out,[],1631250,,,1610612749,40,40,2026-02-13T01:25:48Z,2150000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M55.00S,2026-02-13T01:25:16.3Z,2,REGULAR,substitution,in,[],1631172,,,1610612749,40,40,2026-02-13T01:25:48Z,2160000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2026-02-13T01:26:37.7Z,2,REGULAR,3pt,Jump Shot,[],1631172,82.7365308804205,94.36274509803921,1610612749,40,43,2026-02-13T01:26:43Z,2180000,False,222.0,110.0,1,right,O. Dieng 24' 3PT  (4 PTS) (K. Kuzma 1 AST),"[1631172, 1628398]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,24.75,Made,,,,,,,,,,,4.0,K. Kuzma,1628398.0,1.0,,,,
221,PT07M15.00S,2026-02-13T01:26:56.8Z,2,REGULAR,3pt,Jump Shot,[],1627936,10.85742444152431,96.07843137254902,1610612760,40,43,2026-02-13T01:27:01Z,2200000,False,-230.0,50.0,1,left,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
222,PT07M13.00S,2026-02-13T01:26:58.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,40,43,2026-02-13T01:27:01Z,2210000,False,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,221.0,3.0,1.0,2.0,,,,,,,,,,,,,,
223,PT07M09.00S,2026-02-13T01:27:06.0Z,2,REGULAR,foul,personal,[],1642272,,,1610612749,40,43,2026-02-13T01:27:11Z,2220000,False,,,0,,J. McCain personal FOUL (2 PF),"[1642272, 1628398]",1610612760.0,OKC,,,,McCain,J. McCain,,,,,Mid-Range,8-16 Left,,,,,,,1627526.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,
225,PT07M04.00S,2026-02-13T01:27:30.5Z,2,REGULAR,3pt,Jump Shot,[],1631172,68.01905387647832,69.11764705882352,1610612749,40,43,2026-02-13T01:27:35Z,2240000,False,96.0,248.0,1,right,MISS O. Dieng 26' 3PT,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
226,PT07M01.00S,2026-02-13T01:27:33.5Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,40,43,2026-02-13T01:27:35Z,2250000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,225.0,1.0,1.0,0.0,,,,,,,,,,,,,,
227,PT06M50.00S,2026-02-13T01:27:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.783837056504599,57.35294117647059,1610612760,42,43,2026-02-13T01:27:50Z,2260000,False,-37.0,11.0,1,left,J. McCain finger roll Layup (3 PTS),[1642272],1610612760.0,OKC,finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,,,,,3.0,,,,,,,
229,PT06M36.00S,2026-02-13T01:27:58.6Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612749,42,43,2026-02-13T01:28:04Z,2280000,False,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 1630598]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Wiggins,1630598.0
230,PT06M36.00S,2026-02-13T01:27:58.6Z,2,REGULAR,steal,,[],1630598,,,1610612760,42,43,2026-02-13T01:28:00Z,2290000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M28.00S,2026-02-13T01:28:11.9Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,42,43,2026-02-13T01:28:20Z,2300000,False,,,0,,A. Wiggins step out-of-bounds TURNOVER (2 TO),[1630598],1610612760.0,OKC,step,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,204059.0,,,,,2.0,,,,,,,,
232,PT06M28.00S,2026-02-13T01:28:23.7Z,2,REGULAR,substitution,out,[],1627936,,,1610612749,42,43,2026-02-13T01:28:32Z,2310000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M28.00S,2026-02-13T01:28:23.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612749,42,43,2026-02-13T01:28:32Z,2320000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2026-02-13T01:28:42.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,95.74572930354796,3.431372549019608,1610612749,42,46,2026-02-13T01:28:47Z,2330000,False,-233.0,-13.0,1,right,B. Portis 3PT  (6 PTS) (O. Dieng 4 AST),"[1626171, 1631172]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.31,Made,,,,,,,,,,,6.0,O. Dieng,1631172.0,4.0,,,,
236,PT05M58.00S,2026-02-13T01:28:55.1Z,2,REGULAR,3pt,Jump Shot,[],1631119,30.831143232588698,34.068627450980394,1610612760,42,46,2026-02-13T01:28:59Z,2350000,False,80.0,237.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
237,PT05M55.00S,2026-02-13T01:28:58.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,46,2026-02-13T01:28:59Z,2360000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,236.0,4.0,2.0,2.0,,,,,,,,,,,,,,
238,PT05M46.00S,2026-02-13T01:29:09.8Z,2,REGULAR,2pt,Jump Shot,[],1626171,89.96386333771353,93.62745098039215,1610612749,42,46,2026-02-13T01:29:46Z,2370000,False,218.0,42.0,1,right,MISS B. Portis 22' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,24+ Right,22.21,Missed,,,,,,,,,,,,,,,,,,
239,PT05M44.00S,2026-02-13T01:29:11.8Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,42,46,2026-02-13T01:29:46Z,2380000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,24+ Right,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT05M41.00S,2026-02-13T01:29:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,90.62089356110381,46.81372549019608,1610612749,42,46,2026-02-13T01:30:11Z,2390000,False,-16.0,36.0,1,right,MISS K. Kuzma putback Layup,[1628398],1610612749.0,MIL,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2026-02-13T01:29:16.5Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,42,46,2026-02-13T01:29:22Z,2400000,False,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,240.0,5.0,2.0,3.0,,,,,,,,,,,,,,
242,PT05M32.00S,2026-02-13T01:29:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.11760840998686,51.9607843137255,1610612749,42,48,2026-02-13T01:29:37Z,2410000,False,10.0,12.0,1,right,K. Kuzma cutting Layup (7 PTS) (B. Portis 1 AST),"[1628398, 1626171]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,,,,7.0,B. Portis,1626171.0,1.0,,,,
244,PT05M32.00S,2026-02-13T01:29:25.2Z,2,REGULAR,foul,personal,['1freethrow'],1642272,,,1610612749,42,48,2026-02-13T01:29:34Z,2430000,False,,,0,,J. McCain shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1642272, 1628398]",1610612760.0,OKC,shooting,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,
246,PT05M32.00S,2026-02-13T01:29:39.1Z,2,REGULAR,substitution,out,[],1642272,,,1610612749,42,48,2026-02-13T01:29:46Z,2450000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M32.00S,2026-02-13T01:29:39.1Z,2,REGULAR,substitution,out,[],1641717,,,1610612749,42,48,2026-02-13T01:29:46Z,2460000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M32.00S,2026-02-13T01:29:39.1Z,2,REGULAR,substitution,in,[],1630198,,,1610612749,42,48,2026-02-13T01:29:46Z,2470000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M32.00S,2026-02-13T01:29:39.1Z,2,REGULAR,substitution,in,[],1629026,,,1610612749,42,48,2026-02-13T01:29:46Z,2480000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M32.00S,2026-02-13T01:30:05.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628398,,,1610612749,42,49,2026-02-13T01:30:05Z,2490000,False,,,0,,K. Kuzma Free Throw 1 of 1 (8 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
251,PT05M10.00S,2026-02-13T01:30:29.0Z,2,REGULAR,2pt,Jump Shot,[],1629026,20.71287779237845,23.03921568627451,1610612760,42,49,2026-02-13T01:30:36Z,2500000,False,135.0,142.0,1,left,MISS K. Williams 19' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,19.59,Missed,,,,,,,,,,,,,,,,,,
252,PT05M07.00S,2026-02-13T01:30:32.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,49,2026-02-13T01:31:15Z,2510000,False,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,251.0,6.0,3.0,3.0,,,,,,,,,,,,,,
253,PT04M53.00S,2026-02-13T01:30:45.4Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.51182654402102,74.26470588235294,1610612749,42,51,2026-02-13T01:30:49Z,2520000,False,121.0,8.0,1,right,B. Portis 12' Jump Shot (8 PTS) (K. Porter Jr. 3 AST),"[1626171, 1629645]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,12.16,Made,,,,,,,,,,,8.0,K. Porter Jr.,1629645.0,3.0,,,,
255,PT04M35.00S,2026-02-13T01:31:03.5Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,42,51,2026-02-13T01:32:41Z,2540000,False,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[1630598, 1626171]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,,,,,,,Portis,1626171.0
256,PT04M35.00S,2026-02-13T01:31:03.5Z,2,REGULAR,steal,,[],1626171,,,1610612749,42,51,2026-02-13T01:31:04Z,2550000,False,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
258,PT04M30.00S,2026-02-13T01:31:17.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628398,71.82982917214193,76.7156862745098,1610612749,42,54,2026-02-13T01:34:06Z,2570000,False,134.0,212.0,1,right,K. Kuzma 25' 3PT running (11 PTS) (B. Portis 2 AST),"[1628398, 1626171]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.08,Made,,,,,,,,,,,11.0,B. Portis,1626171.0,2.0,,,,
260,PT04M30.00S,2026-02-13T01:31:27.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,42,54,2026-02-13T01:31:27Z,2590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M30.00S,2026-02-13T01:32:25.7Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,42,54,2026-02-13T01:32:35Z,2600000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M30.00S,2026-02-13T01:32:25.7Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,42,54,2026-02-13T01:32:35Z,2610000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M20.00S,2026-02-13T01:32:55.8Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,42,54,2026-02-13T01:33:00Z,2620000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1631172]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Dieng,1631172.0
264,PT04M20.00S,2026-02-13T01:32:55.8Z,2,REGULAR,steal,,[],1631172,,,1610612749,42,54,2026-02-13T01:32:58Z,2630000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
