actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
168,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612759,32,26,2026-01-14T01:43:43Z,1650000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612759,32,26,2026-01-14T01:43:43Z,1660000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612759,32,26,2026-01-14T01:43:43Z,1670000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612759,32,26,2026-01-14T01:43:43Z,1680000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1642844,,,1610612759,32,26,2026-01-14T01:43:43Z,1690000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,32,26,2026-01-14T01:43:43Z,1700000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,out,['startperiod'],1630322,,,1610612759,32,26,2026-01-14T01:43:43Z,1710000,False,,,0,,SUB out: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612759,32,26,2026-01-14T01:43:43Z,1720000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612759,32,26,2026-01-14T01:43:43Z,1730000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612759,32,26,2026-01-14T01:43:43Z,1740000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1630198,,,1610612759,32,26,2026-01-14T01:43:43Z,1750000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,32,26,2026-01-14T01:43:43Z,1760000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,32,26,2026-01-14T01:43:43Z,1770000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-14T01:40:53.3Z,2,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,32,26,2026-01-14T01:43:43Z,1780000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-14T01:43:57.4Z,2,REGULAR,period,start,[],0,,,1610612760,32,26,2026-01-14T01:43:57Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M44.00S,2026-01-14T01:44:12.1Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,32,26,2026-01-14T01:44:15Z,1800000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1628368]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,
184,PT11M44.00S,2026-01-14T01:44:12.1Z,2,REGULAR,steal,,[],1628368,,,1610612759,32,26,2026-01-14T01:44:13Z,1810000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT11M36.00S,2026-01-14T01:44:20.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641705,91.14651773981603,40.19607843137255,1610612759,32,28,2026-01-14T01:49:14Z,1820000,False,-49.0,31.0,1,right,V. Wembanyama driving Hook (7 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,7.0,,,,,,,,,,,,,,,,,
186,PT11M19.00S,2026-01-14T01:44:36.8Z,2,REGULAR,3pt,Jump Shot,[],1641717,3.892904073587385,96.32352941176471,1610612760,32,28,2026-01-14T01:44:41Z,1830000,False,-232.0,-16.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
187,PT11M16.00S,2026-01-14T01:44:39.8Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,32,28,2026-01-14T01:44:41Z,1840000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,
188,PT10M59.00S,2026-01-14T01:44:56.9Z,2,REGULAR,2pt,Jump Shot,[],1641705,77.61169513797634,73.52941176470588,1610612759,32,28,2026-01-14T01:45:03Z,1850000,False,118.0,158.0,1,right,MISS V. Wembanyama 19' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,19.7,Missed,,,,,,,,,,,,,,,,,,
189,PT10M58.00S,2026-01-14T01:44:57.9Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,32,28,2026-01-14T01:45:01Z,1860000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right Center,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,
190,PT10M46.00S,2026-01-14T01:45:10.1Z,2,REGULAR,2pt,Jump Shot,[],1631114,19.398817345597898,68.87254901960785,1610612760,32,28,2026-01-14T01:45:14Z,1870000,False,-94.0,130.0,1,left,MISS J. Williams 16' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,16.05,Missed,,,,,,,,,,,,,,,,,,
191,PT10M43.00S,2026-01-14T01:45:13.1Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,32,28,2026-01-14T01:45:14Z,1880000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,190.0,4.0,3.0,1.0,,,,,,,,
192,PT10M35.00S,2026-01-14T01:45:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.9060446780552,46.07843137254902,1610612759,32,28,2026-01-14T01:45:25Z,1890000,False,-20.0,5.0,1,right,MISS V. Wembanyama driving Layup - blocked,"[1641705, 1631096]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
204,PT10M35.00S,2026-01-14T01:45:21.0Z,2,REGULAR,block,,[],1631096,,,1610612759,32,28,2026-01-14T01:47:50Z,1895000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M34.00S,2026-01-14T01:45:22.0Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,32,28,2026-01-14T01:45:25Z,1900000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,
195,PT10M19.00S,2026-01-14T01:45:59.3Z,2,REGULAR,foul,personal,[],1641705,,,1610612760,32,28,2026-01-14T01:46:12Z,1920000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1631096]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,2002.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,
197,PT10M10.00S,2026-01-14T01:46:32.6Z,2,REGULAR,3pt,Jump Shot,[],1642349,2.3160315374507228,96.07843137254902,1610612760,32,28,2026-01-14T01:46:37Z,1940000,False,-230.0,-31.0,1,left,MISS A. Mitchell 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
198,PT10M08.00S,2026-01-14T01:46:34.6Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,32,28,2026-01-14T01:52:12Z,1950000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,
200,PT09M59.00S,2026-01-14T01:46:44.5Z,2,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612759,32,28,2026-01-14T01:47:05Z,1970000,False,,,0,,C. Wallace shooting personal FOUL (3 PF) (Castle 2 FT),"[1641717, 1642264]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,2002.0,3.0,0.0,Castle,1642264.0,,,,,,,,,,,,
202,PT09M59.00S,2026-01-14T01:47:17.6Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,32,29,2026-01-14T01:47:17Z,1990000,False,,,0,,S. Castle Free Throw 1 of 2 (7 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
203,PT09M59.00S,2026-01-14T01:47:37.6Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,32,30,2026-01-14T01:47:37Z,2000000,False,,,0,,S. Castle Free Throw 2 of 2 (8 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
205,PT09M43.00S,2026-01-14T01:47:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.469776609724048,52.69607843137255,1610612760,34,30,2026-01-14T01:47:59Z,2010000,False,-13.0,-1.0,1,left,J. Williams driving Layup (6 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,,,,,,,,,,,,,,,,,
206,PT09M35.00S,2026-01-14T01:48:02.4Z,2,REGULAR,turnover,lost ball,[],1642264,,,1610612759,34,30,2026-01-14T01:48:07Z,2020000,False,,,0,,S. Castle lost ball TURNOVER (2 TO),"[1642264, 1641717]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Wallace,1641717.0,,,,,
207,PT09M35.00S,2026-01-14T01:48:02.4Z,2,REGULAR,steal,,[],1641717,,,1610612760,34,30,2026-01-14T01:49:13Z,2030000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
208,PT09M22.00S,2026-01-14T01:48:15.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,20.318659658344284,49.01960784313725,1610612760,34,30,2026-01-14T01:48:20Z,2040000,False,5.0,138.0,1,left,MISS C. Holmgren 13' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,13.86,Missed,,,,,,,,,,,,,,,,,,
209,PT09M21.00S,2026-01-14T01:48:16.7Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,34,30,2026-01-14T01:54:04Z,2050000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,
210,PT09M14.00S,2026-01-14T01:48:23.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,93.11760840998686,47.549019607843135,1610612759,34,32,2026-01-14T01:55:13Z,2060000,False,-12.0,12.0,1,right,D. Fox running finger roll Layup (2 PTS),[1628368],1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,,,,,,,,,,,,,,,,,
211,PT09M14.00S,2026-01-14T01:48:27.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,34,32,2026-01-14T01:48:27Z,2070000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M14.00S,2026-01-14T01:51:18.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,34,32,2026-01-14T01:51:33Z,2080000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2026-01-14T01:51:18.7Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,34,32,2026-01-14T01:51:33Z,2090000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M02.00S,2026-01-14T01:52:01.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,1.3961892247043364,95.09803921568627,1610612760,34,32,2026-01-14T01:52:07Z,2100000,False,-225.0,-39.0,1,left,MISS C. Holmgren 3PT - blocked,"[1631096, 1641705]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,22.89,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
215,PT09M02.00S,2026-01-14T01:52:01.6Z,2,REGULAR,block,,[],1641705,,,1610612760,34,32,2026-01-14T01:52:04Z,2110000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
216,PT09M01.00S,2026-01-14T01:52:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,34,32,2026-01-14T01:52:07Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,214.0,,,,,,,,,,,
218,PT08M55.00S,2026-01-14T01:52:28.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642349,16.113666228646515,42.40196078431372,1610612760,36,32,2026-01-14T01:52:34Z,2140000,False,38.0,99.0,1,left,A. Mitchell 10' pullup Jump Shot (4 PTS),[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,10.6,Made,4.0,,,,,,,,,,,,,,,,,
219,PT08M55.00S,2026-01-14T01:52:31.5Z,2,REGULAR,foul,personal,['1freethrow'],203084,,,1610612760,36,32,2026-01-14T01:52:50Z,2150000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (Mitchell 1 FT),"[203084, 1642349]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,2.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
221,PT08M55.00S,2026-01-14T01:52:51.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1642349,,,1610612760,37,32,2026-01-14T01:52:51Z,2170000,False,,,0,,A. Mitchell Free Throw 1 of 1 (5 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
222,PT08M32.00S,2026-01-14T01:53:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,80.3712220762155,35.294117647058826,1610612759,37,34,2026-01-14T01:53:18Z,2180000,False,-74.0,132.0,1,right,V. Wembanyama 15' fadeaway Jump Shot (9 PTS),[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,15.11,Made,9.0,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2026-01-14T01:53:27.6Z,2,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,37,34,2026-01-14T01:53:33Z,2190000,False,,,0,,J. Williams step out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,step,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,,,,,,,,,2.0,,,,,,,
224,PT08M12.00S,2026-01-14T01:53:51.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,76.95466491458606,12.745098039215685,1610612759,37,37,2026-01-14T01:53:56Z,2200000,False,-186.0,164.0,1,right,J. Champagnie 24' 3PT  (3 PTS) (D. Fox 3 AST),"[1630577, 1628368]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.83,Made,3.0,,,,,,,,,,,,,D. Fox,1628368.0,3.0,,
226,PT07M55.00S,2026-01-14T01:54:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612760,37,37,2026-01-14T01:54:14Z,2220000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Williams 2 FT),"[1628368, 1631114]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,2002.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,
228,PT07M55.00S,2026-01-14T01:54:33.4Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,38,37,2026-01-14T01:54:33Z,2240000,False,,,0,,J. Williams Free Throw 1 of 2 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
229,PT07M55.00S,2026-01-14T01:54:34.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612760,38,37,2026-01-14T01:54:37Z,2250000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M55.00S,2026-01-14T01:54:34.0Z,2,REGULAR,substitution,in,[],1642844,,,1610612760,38,37,2026-01-14T01:54:37Z,2260000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M55.00S,2026-01-14T01:54:50.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,39,37,2026-01-14T01:54:50Z,2270000,False,,,0,,J. Williams Free Throw 2 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
232,PT07M35.00S,2026-01-14T01:55:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,94.95729303547962,37.5,1610612759,39,37,2026-01-14T01:58:47Z,2280000,False,-62.0,-5.0,1,right,MISS V. Wembanyama 6' driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
233,PT07M34.00S,2026-01-14T01:55:13.2Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,39,37,2026-01-14T01:55:17Z,2290000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,
234,PT07M31.00S,2026-01-14T01:55:16.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630198,5.732588699080158,48.529411764705884,1610612760,41,37,2026-01-14T01:55:21Z,2300000,False,7.0,1.0,1,left,I. Joe running DUNK (2 PTS) (A. Mitchell 1 AST),"[1630198, 1642349]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,0.75,Made,2.0,,,,,,,,,,,,,A. Mitchell,1642349.0,1.0,,
236,PT07M30.00S,2026-01-14T01:55:20.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,41,37,2026-01-14T01:55:20Z,2320000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M30.00S,2026-01-14T01:55:31.3Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,41,37,2026-01-14T01:58:35Z,2330000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M30.00S,2026-01-14T01:55:31.3Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,41,37,2026-01-14T01:58:35Z,2340000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2026-01-14T01:59:00.4Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612759,41,37,2026-01-14T01:59:14Z,2350000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Castle 2 FT),"[1631114, 1642264]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,
241,PT07M17.00S,2026-01-14T01:59:30.5Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,41,38,2026-01-14T01:59:30Z,2370000,False,,,0,,S. Castle Free Throw 1 of 2 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
242,PT07M17.00S,2026-01-14T01:59:48.2Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,41,39,2026-01-14T01:59:48Z,2380000,False,,,0,,S. Castle Free Throw 2 of 2 (10 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
243,PT06M57.00S,2026-01-14T02:00:12.9Z,2,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,41,39,2026-01-14T02:09:03Z,2390000,False,,,0,,K. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629026],1610612760.0,OKC,bad pass,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,2002.0,,,,,,,,,1.0,,,,,,,
244,PT06M57.00S,2026-01-14T02:00:14.8Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,41,39,2026-01-14T02:00:17Z,2400000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M57.00S,2026-01-14T02:00:14.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,41,39,2026-01-14T02:00:17Z,2410000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M42.00S,2026-01-14T02:00:38.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642844,74.45795006570303,12.745098039215685,1610612759,41,39,2026-01-14T02:00:44Z,2420000,False,-186.0,188.0,1,right,MISS D. Harper 26' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
247,PT06M40.00S,2026-01-14T02:00:40.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,41,39,2026-01-14T02:03:15Z,2430000,False,,,0,,L. Kornet REBOUND (Off:6 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,246.0,6.0,0.0,6.0,,,,,,,,
248,PT06M40.00S,2026-01-14T02:00:42.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628436,94.40999984741211,50.0,1610612759,41,39,2026-01-14T02:03:27Z,2440000,False,0.0,0.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
249,PT06M39.00S,2026-01-14T02:00:43.2Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,41,39,2026-01-14T02:03:27Z,2450000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,
