actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT02M08.00S,2025-12-30T01:36:44.4Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,28,26,2025-12-30T01:36:44Z,1640000,False,,,0,,O. Okongwu Free Throw 1 of 2 (8 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
166,PT02M08.00S,2025-12-30T01:37:19.3Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,28,27,2025-12-30T01:37:19Z,1650000,False,,,0,,O. Okongwu Free Throw 2 of 2 (9 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
167,PT01M59.00S,2025-12-30T01:37:31.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,4.812746386333772,49.754901960784316,1610612760,30,27,2025-12-30T01:37:35Z,1660000,False,1.0,-7.0,1,left,B. Carlson DUNK (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1642382, 1628983]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,4.0,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
169,PT01M50.00S,2025-12-30T01:37:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630168,67.36202365308804,59.80392156862745,1610612737,30,30,2025-12-30T01:37:46Z,1680000,False,49.0,254.0,1,right,O. Okongwu 25' 3PT  (12 PTS) (A. Newell 1 AST),"[1630168, 1642854]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,25.9,Made,,,,,12.0,,,A. Newell,1642854.0,1.0,,,,,
171,PT01M34.00S,2025-12-30T01:37:56.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.09395532194481,67.15686274509804,1610612760,30,30,2025-12-30T01:38:02Z,1700000,False,-86.0,240.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,25.47,Missed,,,,,,,,,,,,,,,
172,PT01M31.00S,2025-12-30T01:37:59.4Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,30,30,2025-12-30T01:38:02Z,1710000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,
173,PT01M25.00S,2025-12-30T01:38:05.6Z,1,REGULAR,3pt,Jump Shot,[],1629638,73.80091984231275,15.686274509803921,1610612737,30,30,2025-12-30T01:38:11Z,1720000,False,-172.0,194.0,1,right,MISS N. Alexander-Walker 25' step back 3PT,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,25.89,Missed,,,,,,,,,,,,,,,
174,PT01M22.00S,2025-12-30T01:38:08.6Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612760,30,30,2025-12-30T01:38:11Z,1730000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
175,PT01M11.00S,2025-12-30T01:38:19.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,7.440867279894875,51.9607843137255,1610612760,32,30,2025-12-30T01:38:24Z,1740000,False,-10.0,17.0,1,left,B. Carlson cutting DUNK (6 PTS) (I. Joe 1 AST),"[1642382, 1630198]",1610612760.0,OKC,cutting,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,,2.0,Made,,,,,6.0,,,I. Joe,1630198.0,1.0,,,,,
177,PT00M54.40S,2025-12-30T01:38:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630811,72.22404730617609,17.892156862745097,1610612737,32,33,2025-12-30T01:38:42Z,1760000,False,-161.0,209.0,1,right,K. Wallace 26' 3PT  (3 PTS) (N. Alexander-Walker 2 AST),"[1630811, 1629638]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,,,,26.32,Made,,,,,3.0,,,N. Alexander-Walker,1629638.0,2.0,,,,,
179,PT00M34.60S,2025-12-30T01:39:01.6Z,1,REGULAR,2pt,Jump Shot,[],1628983,19.136005256241788,20.833333333333336,1610612760,32,33,2025-12-30T01:39:06Z,1780000,False,146.0,127.0,1,left,MISS S. Gilgeous-Alexander 19' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,19.36,Missed,,,,,,,,,,,,,,,
180,PT00M31.60S,2025-12-30T01:39:04.6Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,32,33,2025-12-30T01:39:06Z,1790000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,179.0,3.0,3.0,0.0,,,,,,,,,,,
181,PT00M30.30S,2025-12-30T01:39:08.1Z,1,REGULAR,violation,kicked ball,[],1627936,,,1610612737,32,33,2025-12-30T01:40:18Z,1800000,False,,,0,,A. Caruso kicked ball VIOLATION,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,1628953.0,,,,
182,PT00M19.50S,2025-12-30T01:39:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.38042049934296,46.32352941176471,1610612737,32,35,2025-12-30T01:39:46Z,1810000,False,-18.0,10.0,1,right,O. Okongwu Layup (14 PTS) (L. Kennard 1 AST),"[1630168, 1628379]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,2.08,Made,,,,,14.0,,,L. Kennard,1628379.0,1.0,,,,,
184,PT00M03.40S,2025-12-30T01:39:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.0335085413929,37.745098039215684,1610612760,34,35,2025-12-30T03:07:48Z,1830000,False,61.0,108.0,1,left,S. Gilgeous-Alexander 12' driving floating Jump Shot (14 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,12.38,Made,,,,,14.0,,,,,,,,,,
185,PT00M03.40S,2025-12-30T01:40:01.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629638,,,1610612760,34,35,2025-12-30T01:40:10Z,1840000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1629638, 1628983]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Gilgeous-Alexander,1628983.0
187,PT00M03.40S,2025-12-30T01:40:16.5Z,1,REGULAR,substitution,out,[],1642382,,,1610612760,34,35,2025-12-30T01:40:20Z,1860000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M03.40S,2025-12-30T01:40:16.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,34,35,2025-12-30T01:40:20Z,1870000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M03.40S,2025-12-30T01:40:45.5Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,35,35,2025-12-30T01:40:45Z,1880000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
190,PT00M00.30S,2025-12-30T01:40:55.2Z,1,REGULAR,3pt,Jump Shot,[],1629638,52.38173455978975,8.57843137254902,1610612737,35,38,2025-12-30T01:41:11Z,1890000,False,-207.0,395.0,1,right,N. Alexander-Walker 44' 3PT pullup (8 PTS),[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,44.61,Made,,,,,8.0,,,,,,,,,,
192,PT00M00.00S,2025-12-30T01:41:16.5Z,1,REGULAR,period,end,[],0,,,1610612760,35,38,2025-12-30T01:41:16Z,1910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,35,38,2025-12-30T01:43:44Z,1920000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,35,38,2025-12-30T01:43:44Z,1930000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,35,38,2025-12-30T01:43:44Z,1940000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,out,['startperiod'],1630168,,,1610612760,35,38,2025-12-30T01:43:44Z,1950000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,35,38,2025-12-30T01:43:44Z,1960000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,35,38,2025-12-30T01:43:44Z,1970000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,35,38,2025-12-30T01:43:44Z,1980000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2025-12-30T01:43:20.9Z,2,REGULAR,substitution,in,['startperiod'],1631243,,,1610612760,35,38,2025-12-30T01:43:44Z,1990000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2025-12-30T01:43:56.5Z,2,REGULAR,period,start,[],0,,,1610612737,35,38,2025-12-30T01:43:56Z,2000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT11M45.00S,2025-12-30T01:44:10.8Z,2,REGULAR,3pt,Jump Shot,[],1642854,69.07030223390277,71.56862745098039,1610612737,35,41,2025-12-30T01:44:15Z,2010000,False,108.0,238.0,1,right,A. Newell 26' 3PT  (3 PTS) (K. Wallace 1 AST),"[1642854, 1630811]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Right Center,,,,26.15,Made,,,,,3.0,,,K. Wallace,1630811.0,1.0,,,,,
205,PT11M24.00S,2025-12-30T01:44:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.258212877792378,38.23529411764706,1610612760,37,41,2025-12-30T01:44:36Z,2030000,False,59.0,6.0,1,left,J. Williams driving finger roll Layup (5 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.91,Made,,,,,5.0,,,,,,,,,,
206,PT11M24.00S,2025-12-30T01:44:34.0Z,2,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612760,37,41,2025-12-30T01:44:50Z,2040000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Williams 1 FT),"[1631243, 1631114]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Williams,1631114.0
208,PT11M24.00S,2025-12-30T01:44:59.4Z,2,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,38,41,2025-12-30T01:44:59Z,2060000,False,,,0,,J. Williams Free Throw 1 of 1 (6 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
209,PT11M01.00S,2025-12-30T01:45:25.7Z,2,REGULAR,3pt,Jump Shot,[],1630811,68.67608409986859,70.34313725490196,1610612737,38,44,2025-12-30T04:31:52Z,2070000,False,102.0,242.0,1,right,K. Wallace 26' 3PT pullup (6 PTS) (L. Kennard 2 AST),"[1630811, 1628379]",1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,26.24,Made,,,,,6.0,,,L. Kennard,1628379.0,2.0,,,,,
211,PT10M40.00S,2025-12-30T01:45:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,10.726018396846255,49.50980392156863,1610612760,38,44,2025-12-30T02:20:01Z,2090000,False,2.0,48.0,1,left,MISS A. Wiggins cutting finger roll Layup,[1630598],1610612760.0,OKC,cutting finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,4.84,Missed,,,,,,,,,,,,,,,
212,PT10M38.00S,2025-12-30T01:45:53.3Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,38,44,2025-12-30T01:45:55Z,2100000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,211.0,4.0,4.0,0.0,,,,,,,,,,,
213,PT10M33.00S,2025-12-30T01:45:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,93.11760840998686,48.03921568627451,1610612737,38,46,2025-12-30T01:46:04Z,2110000,False,-10.0,12.0,1,right,N. Alexander-Walker running finger roll Layup (10 PTS),[1629638],1610612737.0,ATL,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,1.56,Made,,,,,10.0,,,,,,,,,,
214,PT10M23.00S,2025-12-30T01:46:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.258212877792378,51.71568627450981,1610612760,40,46,2025-12-30T01:46:17Z,2120000,False,-9.0,6.0,1,left,J. Williams driving Layup (8 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1.07,Made,,,,,8.0,,,,,,,,,,
215,PT10M12.00S,2025-12-30T01:46:17.8Z,2,REGULAR,3pt,Jump Shot,[],1642854,86.5473061760841,2.941176470588235,1610612737,40,46,2025-12-30T01:46:24Z,2130000,False,-235.0,74.0,1,right,MISS A. Newell 24' 3PT,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Left Corner 3,24+ Left,,,,24.67,Missed,,,,,,,,,,,,,,,
216,PT10M08.00S,2025-12-30T01:46:21.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,40,46,2025-12-30T01:46:24Z,2140000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,215.0,4.0,3.0,1.0,,,,,,,,,,,
217,PT09M57.00S,2025-12-30T01:46:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.30946123521682,40.68627450980392,1610612760,40,46,2025-12-30T01:47:34Z,2150000,False,47.0,16.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Missed,,,,,,,,,,,,,,,
218,PT09M56.00S,2025-12-30T01:46:33.6Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,40,46,2025-12-30T01:47:34Z,2160000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,217.0,5.0,3.0,2.0,,,,,,,,,,,
219,PT09M55.00S,2025-12-30T01:46:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,6.521024967148489,50.49019607843137,1610612760,42,46,2025-12-30T01:47:08Z,2170000,False,-2.0,9.0,1,left,C. Holmgren putback Layup (4 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,0.91,Made,,,,,4.0,,,,,,,,,,
220,PT09M33.00S,2025-12-30T01:46:56.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,71.82982917214193,18.872549019607842,1610612737,42,46,2025-12-30T02:20:21Z,2180000,False,-156.0,212.0,1,right,MISS N. Alexander-Walker 26' step back 3PT - blocked,"[1629638, 1629026]",1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,26.32,Missed,,,,,,Williams,1629026.0,,,,,,,,
221,PT09M33.00S,2025-12-30T01:46:56.8Z,2,REGULAR,block,,[],1629026,,,1610612737,42,46,2025-12-30T01:47:00Z,2190000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
222,PT09M29.00S,2025-12-30T01:47:00.8Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,42,46,2025-12-30T01:47:14Z,2200000,False,,,0,,M. Gueye REBOUND (Off:3 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,220.0,3.0,0.0,3.0,,,,,,,,,,,
223,PT09M28.00S,2025-12-30T01:47:02.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,66.5735873850197,39.46078431372549,1610612737,42,49,2025-12-30T01:47:16Z,2210000,False,-53.0,262.0,1,right,K. Wallace 26' 3PT  (9 PTS) (M. Gueye 1 AST),"[1630811, 1631243]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,,,,26.7,Made,,,,,9.0,,,M. Gueye,1631243.0,1.0,,,,,
225,PT09M12.00S,2025-12-30T01:47:18.3Z,2,REGULAR,2pt,Jump Shot,[],1642349,21.76412614980289,38.970588235294116,1610612760,44,49,2025-12-30T01:47:23Z,2230000,False,55.0,152.0,1,left,A. Mitchell 16' pullup Jump Shot (4 PTS),[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,16.18,Made,,,,,4.0,,,,,,,,,,
226,PT09M10.00S,2025-12-30T01:47:23.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,44,49,2025-12-30T01:47:23Z,2240000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M10.00S,2025-12-30T01:49:35.4Z,2,REGULAR,substitution,out,[],1642854,,,1610612737,44,49,2025-12-30T01:50:18Z,2250000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M10.00S,2025-12-30T01:49:35.4Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,44,49,2025-12-30T01:50:18Z,2260000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M58.00S,2025-12-30T01:50:41.7Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612737,44,49,2025-12-30T01:50:48Z,2270000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1629026, 1630168]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Okongwu,1630168.0
231,PT08M58.00S,2025-12-30T01:51:09.2Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,44,50,2025-12-30T01:51:09Z,2290000,False,,,0,,O. Okongwu Free Throw 1 of 2 (15 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
232,PT08M58.00S,2025-12-30T01:51:27.6Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,44,51,2025-12-30T01:51:27Z,2300000,False,,,0,,O. Okongwu Free Throw 2 of 2 (16 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
233,PT08M47.00S,2025-12-30T01:51:40.1Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,44,51,2025-12-30T01:51:44Z,2310000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631114, 1631243]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,2.0,Gueye,1631243.0,,,,,,,,,,,,,,,,,
234,PT08M47.00S,2025-12-30T01:51:40.1Z,2,REGULAR,steal,,[],1631243,,,1610612737,44,51,2025-12-30T01:51:42Z,2320000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
235,PT08M41.00S,2025-12-30T01:51:45.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,77.21747700394218,8.333333333333332,1610612737,44,54,2025-12-30T02:12:01Z,2330000,False,-208.0,162.0,1,right,L. Kennard 26' 3PT running (6 PTS) (M. Gueye 2 AST),"[1628379, 1631243]",1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,26.37,Made,,,,,6.0,,,M. Gueye,1631243.0,2.0,,,,,
237,PT08M21.00S,2025-12-30T01:52:04.8Z,2,REGULAR,2pt,Jump Shot,[],1630598,4.155716162943495,76.22549019607843,1610612760,44,54,2025-12-30T02:20:42Z,2350000,False,-131.0,-13.0,1,left,MISS A. Wiggins 13' Jump Shot,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,13.18,Missed,,,,,,,,,,,,,,,
238,PT08M19.00S,2025-12-30T01:52:06.8Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,44,54,2025-12-30T01:52:10Z,2360000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,237.0,1.0,0.0,1.0,,,,,,,,,,,
239,PT08M17.00S,2025-12-30T01:52:09.1Z,2,REGULAR,turnover,bad pass,[],1629026,,,1610612760,44,54,2025-12-30T01:52:12Z,2370000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1630811]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left Center,1.0,Wallace,1630811.0,,,,,,,,,,,,,,,,,
240,PT08M17.00S,2025-12-30T01:52:09.1Z,2,REGULAR,steal,,[],1630811,,,1610612737,44,54,2025-12-30T01:52:10Z,2380000,False,,,0,,K. Wallace STEAL (1 STL),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
241,PT08M12.00S,2025-12-30T01:52:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,91.93495400788436,50.73529411764706,1610612737,44,54,2025-12-30T01:52:23Z,2390000,False,4.0,23.0,1,right,MISS N. Alexander-Walker running Layup - blocked,"[1629638, 1642349]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,Mitchell,1642349.0,,,,,,,,
242,PT08M12.00S,2025-12-30T01:52:14.4Z,2,REGULAR,block,,[],1642349,,,1610612737,44,54,2025-12-30T01:52:16Z,2400000,False,,,0,,A. Mitchell BLOCK (2 BLK),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT08M09.00S,2025-12-30T01:52:17.4Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,44,54,2025-12-30T01:52:23Z,2410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,
244,PT08M05.00S,2025-12-30T01:52:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642349,23.209592641261498,13.480392156862745,1610612760,44,54,2025-12-30T02:21:08Z,2420000,False,183.0,166.0,1,left,MISS A. Mitchell 24' running 3PT,[1642349],1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,24.66,Missed,,,,,,,,,,,,,,,
245,PT08M00.00S,2025-12-30T01:52:26.8Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,44,54,2025-12-30T01:52:28Z,2430000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,
