actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
263,PT04M43.00S,2025-12-06T03:34:10.6Z,2,REGULAR,3pt,Jump Shot,[],1641717,9.411957950065702,4.166666666666666,1610612760,46,40,2025-12-06T03:34:14Z,2560000,False,229.0,36.0,1,left,C. Wallace 3PT  (5 PTS) (J. Williams 3 AST),"[1641717, 1631119]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,Right Corner 3,24+ Right,23.2,Made,5.0,J. Williams,1631119.0,3.0,,,,,,,,,,,,,
265,PT04M29.00S,2025-12-06T03:34:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.85479632063075,52.450980392156865,1610612742,46,40,2025-12-06T03:37:17Z,2580000,False,12.0,15.0,1,right,MISS B. Williams driving Layup - blocked,"[1630314, 1631119]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,Williams,1631119.0
266,PT04M29.00S,2025-12-06T03:34:26.4Z,2,REGULAR,block,,[],1631119,,,1610612742,46,40,2025-12-06T03:34:28Z,2590000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
267,PT04M27.00S,2025-12-06T03:34:28.4Z,2,REGULAR,rebound,offensive,[],1630314,,,1610612742,46,40,2025-12-06T03:37:17Z,2600000,False,,,0,,B. Williams REBOUND (Off:1 Def:0),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,265.0,1.0,0.0,1.0,,,,,,,,,
268,PT04M17.00S,2025-12-06T03:34:36.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,82.86793692509855,45.34313725490196,1610612742,46,42,2025-12-06T03:34:42Z,2610000,False,-23.0,109.0,1,right,N. Marshall 11' driving floating Jump Shot (8 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,8.0,,,,,,,,,,,,,,,,
269,PT04M00.00S,2025-12-06T03:34:55.3Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612760,46,42,2025-12-06T03:35:01Z,2620000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630230, 1628983]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,202027.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
271,PT04M00.00S,2025-12-06T03:35:29.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,46,42,2025-12-06T03:35:29Z,2640000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2025-12-06T03:35:29.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,46,42,2025-12-06T03:35:29Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,
273,PT04M00.00S,2025-12-06T03:35:36.6Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,47,42,2025-12-06T03:35:36Z,2660000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
274,PT03M46.00S,2025-12-06T03:35:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612742,47,42,2025-12-06T03:36:58Z,2670000,False,,,0,,J. Williams personal FOUL (2 PF) (Powell 2 FT),"[1631119, 203939]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,202027.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Powell,203939.0,,
276,PT03M46.00S,2025-12-06T03:36:51.3Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,47,43,2025-12-06T03:36:51Z,2690000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
277,PT03M46.00S,2025-12-06T03:36:51.3Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,47,43,2025-12-06T03:37:11Z,2700000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
278,PT03M44.00S,2025-12-06T03:36:53.3Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,47,43,2025-12-06T03:37:11Z,2710000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,
279,PT03M36.00S,2025-12-06T03:37:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,8.360709592641262,52.450980392156865,1610612760,49,43,2025-12-06T03:37:19Z,2720000,False,-12.0,26.0,1,left,S. Gilgeous-Alexander driving floating Jump Shot (11 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,2.89,Made,11.0,,,,,,,,,,,,,,,,
280,PT03M21.00S,2025-12-06T03:37:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,86.41590013140605,36.27450980392157,1610612742,49,45,2025-12-06T03:37:28Z,2730000,False,-69.0,75.0,1,right,C. Flagg 10' pullup Jump Shot (8 PTS) (D. Powell 1 AST),"[1642843, 203939]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,,In The Paint (Non-RA),8-16 Left,10.18,Made,8.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,
281,PT03M12.00S,2025-12-06T03:37:34.1Z,2,REGULAR,2pt,Jump Shot,[],1628983,3.7614980289093296,66.91176470588235,1610612760,51,45,2025-12-06T03:37:38Z,2740000,False,-85.0,-17.0,1,left,S. Gilgeous-Alexander 8' pullup Jump Shot (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Mid-Range,8-16 Left,8.63,Made,13.0,,,,,,,,,,,,,,,,
283,PT02M52.00S,2025-12-06T03:37:53.1Z,2,REGULAR,3pt,Jump Shot,[],1630314,75.90341655716163,11.76470588235294,1610612742,51,45,2025-12-06T03:38:10Z,2750000,False,-191.0,174.0,1,right,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,
284,PT02M49.00S,2025-12-06T03:37:56.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,51,45,2025-12-06T03:37:59Z,2760000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Above the Break 3,24+ Left Center,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,
285,PT02M37.00S,2025-12-06T03:38:08.1Z,2,REGULAR,2pt,Jump Shot,[],1630598,27.414586070959263,56.372549019607845,1610612760,53,45,2025-12-06T03:38:13Z,2770000,False,-32.0,205.0,1,left,A. Wiggins 20' pullup Jump Shot (6 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,,Mid-Range,16-24 Center,20.77,Made,6.0,,,,,,,,,,,,,,,,
287,PT02M29.00S,2025-12-06T03:38:52.4Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612742,53,45,2025-12-06T03:42:14Z,2790000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,out,[],1631172,,,1610612742,53,45,2025-12-06T03:40:40Z,2840000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,out,[],1641717,,,1610612742,53,45,2025-12-06T03:40:40Z,2850000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,out,[],203939,,,1610612742,53,45,2025-12-06T03:40:40Z,2860000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,out,[],1630314,,,1610612742,53,45,2025-12-06T03:40:40Z,2870000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,in,[],1631096,,,1610612742,53,45,2025-12-06T03:40:40Z,2880000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612742,53,45,2025-12-06T03:40:40Z,2890000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,in,[],1642948,,,1610612742,53,45,2025-12-06T03:40:40Z,2900000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M29.00S,2025-12-06T03:40:26.6Z,2,REGULAR,substitution,in,[],203076,,,1610612742,53,45,2025-12-06T03:40:40Z,2910000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M29.00S,2025-12-06T03:40:26.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612742,53,45,2025-12-06T03:42:57Z,2915000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF) (Marshall 2 FT),"[1628983, 1630230]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,202027.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Marshall,1630230.0,,
300,PT02M29.00S,2025-12-06T03:40:56.0Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,53,45,2025-12-06T03:40:56Z,2920000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
301,PT02M29.00S,2025-12-06T03:40:56.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,53,45,2025-12-06T03:40:56Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,
302,PT02M29.00S,2025-12-06T03:40:56.0Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,53,46,2025-12-06T03:42:36Z,2940000,False,,,0,,N. Marshall Free Throw 2 of 2 (9 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
303,PT02M21.00S,2025-12-06T03:41:22.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612760,53,46,2025-12-06T03:41:28Z,2950000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630230, 1628983]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,1627961.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
306,PT02M21.00S,2025-12-06T03:41:50.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,54,46,2025-12-06T03:42:34Z,2970000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
307,PT02M21.00S,2025-12-06T03:41:51.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612760,54,46,2025-12-06T03:41:54Z,2980000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M21.00S,2025-12-06T03:41:51.3Z,2,REGULAR,substitution,in,[],202691,,,1610612760,54,46,2025-12-06T03:41:54Z,2990000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M21.00S,2025-12-06T03:41:50.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,55,46,2025-12-06T03:42:34Z,3000000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
310,PT02M09.00S,2025-12-06T03:42:16.3Z,2,REGULAR,2pt,Jump Shot,[],203076,82.21090670170827,69.36274509803921,1610612742,55,46,2025-12-06T03:42:21Z,3010000,False,97.0,115.0,1,right,MISS A. Davis 15' Jump Shot,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,8-16 Right,15.01,Missed,,,,,,,,,,,,,,,,,
311,PT02M08.00S,2025-12-06T03:42:17.3Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,55,46,2025-12-06T03:42:21Z,3020000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Mid-Range,8-16 Right,,,,,,,310.0,6.0,4.0,2.0,,,,,,,,,
312,PT02M04.00S,2025-12-06T03:42:26.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612760,55,46,2025-12-06T03:42:36Z,3030000,False,,,0,,K. Thompson shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[202691, 1628983]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,202027.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
314,PT02M04.00S,2025-12-06T03:42:51.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,56,46,2025-12-06T03:42:51Z,3050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
315,PT02M04.00S,2025-12-06T03:42:52.1Z,2,REGULAR,substitution,out,[],202691,,,1610612760,56,46,2025-12-06T03:42:58Z,3060000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M04.00S,2025-12-06T03:42:52.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612760,56,46,2025-12-06T03:42:58Z,3070000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M04.00S,2025-12-06T03:43:12.4Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,57,46,2025-12-06T03:43:12Z,3080000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
318,PT01M42.00S,2025-12-06T03:43:37.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612742,57,46,2025-12-06T03:43:52Z,3090000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Flagg 2 FT),"[1628983, 1642843]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,202027.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Flagg,1642843.0,,
320,PT01M42.00S,2025-12-06T03:44:03.5Z,2,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,57,47,2025-12-06T03:44:03Z,3110000,False,,,0,,C. Flagg Free Throw 1 of 2 (9 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
321,PT01M42.00S,2025-12-06T03:44:18.7Z,2,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,57,48,2025-12-06T03:44:18Z,3120000,False,,,0,,C. Flagg Free Throw 2 of 2 (10 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
322,PT01M31.00S,2025-12-06T03:44:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,8.229303547963205,59.55882352941176,1610612760,57,48,2025-12-06T03:44:35Z,3130000,False,-48.0,25.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,
323,PT01M30.00S,2025-12-06T03:44:32.3Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,57,48,2025-12-06T03:45:33Z,3140000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,
324,PT01M17.00S,2025-12-06T03:44:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.77463863337714,41.17647058823529,1610612742,57,48,2025-12-06T03:46:10Z,3150000,False,-44.0,6.0,1,right,MISS A. Davis driving Layup,[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,
325,PT01M16.00S,2025-12-06T03:44:46.8Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,57,48,2025-12-06T03:46:10Z,3160000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,
327,PT01M16.00S,2025-12-06T03:44:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612760,57,48,2025-12-06T03:44:59Z,3180000,False,,,0,,A. Davis personal FOUL (1 PF) (Williams 2 FT),"[203076, 1631119]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,1627961.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1631119.0,,
329,PT01M16.00S,2025-12-06T03:45:26.1Z,2,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,57,48,2025-12-06T03:45:26Z,3200000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
330,PT01M16.00S,2025-12-06T03:45:26.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,57,48,2025-12-06T03:45:26Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,
331,PT01M16.00S,2025-12-06T03:45:26.9Z,2,REGULAR,substitution,out,[],1628983,,,1610612760,57,48,2025-12-06T03:45:38Z,3220000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M16.00S,2025-12-06T03:45:26.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612760,57,48,2025-12-06T03:45:38Z,3230000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M16.00S,2025-12-06T03:45:26.9Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,57,48,2025-12-06T03:45:38Z,3240000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M16.00S,2025-12-06T03:45:26.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612760,57,48,2025-12-06T03:45:38Z,3250000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M16.00S,2025-12-06T03:45:58.5Z,2,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,58,48,2025-12-06T03:45:58Z,3260000,False,,,0,,J. Williams Free Throw 2 of 2 (4 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
336,PT00M53.90S,2025-12-06T03:46:23.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,97.32260183968464,2.696078431372549,1610612742,58,48,2025-12-06T03:46:27Z,3270000,False,-237.0,-27.0,1,right,MISS D. Russell 3PT,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,
337,PT00M51.40S,2025-12-06T03:46:25.8Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,58,48,2025-12-06T03:46:27Z,3280000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Left Corner 3,24+ Left,,,,,,,336.0,4.0,4.0,0.0,,,,,,,,,
338,PT00M42.60S,2025-12-06T03:46:34.7Z,2,REGULAR,3pt,Jump Shot,[],1641717,7.30946123521682,3.6764705882352944,1610612760,61,48,2025-12-06T03:46:38Z,3290000,False,232.0,16.0,1,left,C. Wallace 3PT  (8 PTS) (J. Williams 3 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,Right Corner 3,24+ Right,23.22,Made,8.0,J. Williams,1631114.0,3.0,,,,,,,,,,,,,
340,PT00M29.70S,2025-12-06T03:46:56.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631096,,,1610612742,61,48,2025-12-06T03:47:02Z,3310000,False,,,0,,C. Holmgren personal FOUL (1 PF) (Davis 2 FT),"[1631096, 203076]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,201245.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,0.0,Davis,203076.0,,
342,PT00M29.70S,2025-12-06T03:47:31.6Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,61,48,2025-12-06T03:48:13Z,3330000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
343,PT00M29.70S,2025-12-06T03:47:31.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,61,48,2025-12-06T03:48:13Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,
344,PT00M29.70S,2025-12-06T03:47:33.4Z,2,REGULAR,substitution,out,[],1631119,,,1610612742,61,48,2025-12-06T03:47:49Z,3350000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M29.70S,2025-12-06T03:47:33.4Z,2,REGULAR,substitution,out,[],1626156,,,1610612742,61,48,2025-12-06T03:47:49Z,3360000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M29.70S,2025-12-06T03:47:33.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612742,61,48,2025-12-06T03:47:49Z,3370000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M29.70S,2025-12-06T03:47:33.4Z,2,REGULAR,substitution,in,[],1628997,,,1610612742,61,48,2025-12-06T03:47:49Z,3380000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M29.70S,2025-12-06T03:47:31.6Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,61,48,2025-12-06T03:48:13Z,3390000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
349,PT00M28.10S,2025-12-06T03:47:33.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,61,48,2025-12-06T03:48:13Z,3400000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,348.0,5.0,5.0,0.0,,,,,,,,,
350,PT00M18.00S,2025-12-06T03:48:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.178055190538765,44.11764705882353,1610612760,63,48,2025-12-06T03:48:18Z,3410000,False,29.0,15.0,1,left,J. Williams driving Layup (10 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,3.3,Made,10.0,,,,,,,,,,,,,,,,
