actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
267,PT04M46.00S,2026-04-13T01:25:06.6Z,2,REGULAR,rebound,defensive,[],1642382,,,1610612760,39,56,2026-04-13T01:25:07Z,2580000,False,,,0,,B. Carlson REBOUND (Off:1 Def:4),[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Carlson,B. Carlson,266.0,5.0,4.0,1.0,,,,,,,,,,,,,,
268,PT04M36.00S,2026-04-13T01:25:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642260,5.601182654402102,43.872549019607845,1610612760,41,56,2026-04-13T01:25:21Z,2590000,False,31.0,0.0,1,left,N. Topić cutting Layup (6 PTS) (B. Carlson 1 AST),"[1642260, 1642382]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,3.06,Made,Topić,N. Topić,,,,,6.0,B. Carlson,1642382.0,1.0,,,,,,,,,,
270,PT04M36.00S,2026-04-13T01:25:19.4Z,2,REGULAR,foul,personal,['1freethrow'],1642863,,,1610612760,41,56,2026-04-13T01:25:35Z,2610000,False,,,0,,K. Maluach shooting personal FOUL (1 PF) (Topić 1 FT),"[1642863, 1642260]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,,,,,,,,,,,1628954.0,,1.0,0.0,Topić,1642260.0,,
272,PT04M36.00S,2026-04-13T01:25:46.7Z,2,REGULAR,freethrow,1 of 1,[],1642260,,,1610612760,41,56,2026-04-13T01:25:49Z,2630000,False,,,0,,MISS N. Topić Free Throw 1 of 1,[1642260],1610612760.0,OKC,,,,,,,,,,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
273,PT04M34.00S,2026-04-13T01:25:48.7Z,2,REGULAR,rebound,defensive,[],1642863,,,1610612756,41,56,2026-04-13T01:25:49Z,2640000,False,,,0,,K. Maluach REBOUND (Off:1 Def:3),[1642863],1610612756.0,PHX,,,,,,,,,,,Maluach,K. Maluach,272.0,4.0,3.0,1.0,,,,,,,,,,,,,,
274,PT04M23.00S,2026-04-13T01:25:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,93.64323258869908,60.049019607843135,1610612756,41,58,2026-04-13T01:26:04Z,2650000,False,50.0,7.0,1,right,J. Bouyea driving finger roll Layup (11 PTS),[1631123],1610612756.0,PHX,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,Bouyea,J. Bouyea,,,,,11.0,,,,,,,,,,,,,
275,PT04M10.00S,2026-04-13T01:26:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642260,5.338370565045992,47.05882352941176,1610612760,43,58,2026-04-13T01:26:15Z,2660000,False,15.0,-2.0,1,left,N. Topić driving finger roll Layup (8 PTS),[1642260],1610612760.0,OKC,driving finger roll,,,,,,Restricted Area,0-8 Center,1.49,Made,Topić,N. Topić,,,,,8.0,,,,,,,,,,,,,
276,PT03M47.00S,2026-04-13T01:26:35.0Z,2,REGULAR,2pt,Jump Shot,[],1642853,79.97700394218134,68.62745098039215,1610612756,43,60,2026-04-13T01:26:40Z,2670000,False,93.0,136.0,1,right,R. Fleming 16' turnaround fadeaway Jump Shot (8 PTS),[1642853],1610612756.0,PHX,turnaround fadeaway,,,,,,Mid-Range,16-24 Right Center,16.46,Made,Fleming,R. Fleming,,,,,8.0,,,,,,,,,,,,,
277,PT03M34.00S,2026-04-13T01:26:47.5Z,2,REGULAR,3pt,Jump Shot,[],1642382,30.17411300919842,68.38235294117648,1610612760,43,60,2026-04-13T01:28:24Z,2680000,False,-92.0,231.0,1,left,MISS B. Carlson 24' 3PT,[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,24.87,Missed,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
278,PT03M31.00S,2026-04-13T01:26:50.5Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612756,43,60,2026-04-13T01:26:51Z,2690000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left Center,,,Bouyea,J. Bouyea,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT03M21.00S,2026-04-13T01:27:01.8Z,2,REGULAR,2pt,Jump Shot,[],1631123,81.42247043363994,33.088235294117645,1610612756,43,60,2026-04-13T01:27:05Z,2700000,False,-85.0,122.0,1,right,MISS J. Bouyea 14' step back Shot,[1631123],1610612756.0,PHX,step back,,,,,,Mid-Range,8-16 Left,14.85,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
280,PT03M18.00S,2026-04-13T01:27:03.8Z,2,REGULAR,rebound,defensive,[],1642362,,,1610612760,43,60,2026-04-13T01:27:03Z,2710000,False,,,0,,P. Sandfort REBOUND (Off:0 Def:1),[1642362],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Sandfort,P. Sandfort,279.0,1.0,1.0,0.0,,,,,,,,,,,,,,
281,PT03M12.00S,2026-04-13T01:27:09.8Z,2,REGULAR,3pt,Jump Shot,[],1642382,33.327858081471746,42.8921568627451,1610612760,46,60,2026-04-13T01:27:13Z,2720000,False,36.0,261.0,1,left,B. Carlson 26' 3PT  (3 PTS) (A. Wiggins 3 AST),"[1642382, 1630598]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.32,Made,Carlson,B. Carlson,,,,,3.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,
283,PT02M58.00S,2026-04-13T01:27:24.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,93.38042049934296,38.72549019607843,1610612756,46,60,2026-04-13T01:27:28Z,2740000,False,-56.0,10.0,1,right,MISS A. Coffey driving floating bank Shot,[1629599],1610612756.0,PHX,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
284,PT02M56.00S,2026-04-13T01:27:26.4Z,2,REGULAR,rebound,defensive,[],1642362,,,1610612760,46,60,2026-04-13T01:27:28Z,2750000,False,,,0,,P. Sandfort REBOUND (Off:0 Def:2),[1642362],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sandfort,P. Sandfort,283.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT02M51.00S,2026-04-13T01:27:36.8Z,2,REGULAR,foul,personal,['2freethrow'],1642853,,,1610612760,46,60,2026-04-13T01:27:56Z,2770000,False,,,0,,R. Fleming shooting personal FOUL (2 PF) (Carlson 2 FT),"[1642853, 1642382]",1610612756.0,PHX,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Fleming,R. Fleming,,,,,,,,,,,1662.0,,2.0,0.0,Carlson,1642382.0,,
288,PT02M51.00S,2026-04-13T01:28:09.3Z,2,REGULAR,freethrow,1 of 2,[],1642382,,,1610612760,46,60,2026-04-13T01:28:09Z,2790000,False,,,0,,MISS B. Carlson Free Throw 1 of 2,[1642382],1610612760.0,OKC,,,,,,,,,,Missed,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
289,PT02M51.00S,2026-04-13T01:28:09.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,46,60,2026-04-13T01:28:09Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,
290,PT02M51.00S,2026-04-13T01:28:09.9Z,2,REGULAR,substitution,out,[],1642362,,,1610612760,46,60,2026-04-13T01:28:26Z,2810000,False,,,0,,SUB out: P. Sandfort,[1642362],1610612760.0,OKC,,,,,,,,,,,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
291,PT02M51.00S,2026-04-13T01:28:09.9Z,2,REGULAR,substitution,out,[],1642853,,,1610612760,46,60,2026-04-13T01:28:26Z,2820000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
292,PT02M51.00S,2026-04-13T01:28:09.9Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,46,60,2026-04-13T01:28:26Z,2830000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
293,PT02M51.00S,2026-04-13T01:28:09.9Z,2,REGULAR,substitution,in,[],1642886,,,1610612760,46,60,2026-04-13T01:28:26Z,2840000,False,,,0,,SUB in: K. Brea,[1642886],1610612756.0,PHX,,,,,,,,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,
294,PT02M51.00S,2026-04-13T01:28:27.4Z,2,REGULAR,freethrow,2 of 2,[],1642382,,,1610612760,47,60,2026-04-13T01:28:27Z,2850000,False,,,0,,B. Carlson Free Throw 2 of 2 (4 PTS),[1642382],1610612760.0,OKC,,,,,,,,,,Made,Carlson,B. Carlson,,,,,4.0,,,,,,,,,,,,,
296,PT02M35.00S,2026-04-13T01:28:59.1Z,2,REGULAR,turnover,bad pass,[],1631123,,,1610612756,47,60,2026-04-13T01:29:06Z,2870000,False,,,0,,J. Bouyea bad pass TURNOVER (2 TO),"[1631123, 1629652]",1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,,2.0,,,,,Dort,1629652.0
297,PT02M35.00S,2026-04-13T01:28:59.1Z,2,REGULAR,steal,,[],1629652,,,1610612760,47,60,2026-04-13T01:29:00Z,2880000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
298,PT02M29.00S,2026-04-13T01:29:05.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642272,23.73521681997372,90.44117647058823,1610612760,47,60,2026-04-13T01:29:10Z,2890000,False,-202.0,171.0,1,left,MISS J. McCain 26' running 3PT,[1642272],1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Left Center,26.46,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
299,PT02M27.00S,2026-04-13T01:29:07.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,47,60,2026-04-13T01:29:10Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,,298.0,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2026-04-13T01:29:49.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,88.91261498028909,43.872549019607845,1610612756,47,62,2026-04-13T01:30:41Z,2920000,False,-31.0,52.0,1,right,H. Highsmith 6' driving floating Jump Shot (4 PTS) (J. Bouyea 4 AST),"[1629312, 1631123]",1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.01,Made,Highsmith,H. Highsmith,,,,,4.0,J. Bouyea,1631123.0,4.0,,,,,,,,,,
303,PT02M15.00S,2026-04-13T01:29:52.0Z,2,REGULAR,foul,personal,['1freethrow'],1642260,,,1610612756,47,62,2026-04-13T01:30:02Z,2940000,False,,,0,,N. Topić shooting personal FOUL (1 PF) (Highsmith 1 FT),"[1642260, 1629312]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Topić,N. Topić,,,,,,,,,,,1662.0,,1.0,0.0,Highsmith,1629312.0,,
305,PT02M15.00S,2026-04-13T01:30:14.3Z,2,REGULAR,freethrow,1 of 1,[],1629312,,,1610612756,47,63,2026-04-13T01:30:14Z,2960000,False,,,0,,H. Highsmith Free Throw 1 of 1 (5 PTS),[1629312],1610612756.0,PHX,,,,,,,,,,Made,Highsmith,H. Highsmith,,,,,5.0,,,,,,,,,,,,,
306,PT01M59.00S,2026-04-13T01:30:31.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,4.681340341655716,52.450980392156865,1610612760,49,63,2026-04-13T01:30:35Z,2970000,False,-12.0,-8.0,1,left,B. Carlson alley-oop DUNK (6 PTS) (A. Wiggins 4 AST),"[1642382, 1630598]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,1.5,Made,Carlson,B. Carlson,,,,,6.0,A. Wiggins,1630598.0,4.0,,,,,,,,,,
308,PT01M35.00S,2026-04-13T01:30:54.7Z,2,REGULAR,3pt,Jump Shot,[],1642886,84.83902759526939,96.32352941176471,1610612756,49,63,2026-04-13T01:31:00Z,2990000,False,232.0,90.0,1,right,MISS K. Brea 24' 3PT,[1642886],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right,24.85,Missed,Brea,K. Brea,,,,,,,,,,,,,,,,,,
309,PT01M30.00S,2026-04-13T01:30:59.7Z,2,REGULAR,rebound,offensive,[],1642863,,,1610612756,49,63,2026-04-13T01:31:00Z,3000000,False,,,0,,K. Maluach REBOUND (Off:2 Def:3),[1642863],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right,,,Maluach,K. Maluach,308.0,5.0,3.0,2.0,,,,,,,,,,,,,,
310,PT01M30.00S,2026-04-13T01:30:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642863,94.40999984741211,50.0,1610612756,49,65,2026-04-13T01:30:59Z,3010000,False,0.0,0.0,1,right,K. Maluach tip Layup (4 PTS),[1642863],1610612756.0,PHX,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Maluach,K. Maluach,,,,,4.0,,,,,,,,,,,,,
311,PT01M20.00S,2026-04-13T01:31:10.1Z,2,REGULAR,3pt,Jump Shot,[],1642260,21.107095926412615,88.23529411764706,1610612760,49,65,2026-04-13T01:31:14Z,3020000,False,-191.0,146.0,1,left,MISS N. Topić 24' 3PT,[1642260],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,24.05,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
312,PT01M17.00S,2026-04-13T01:31:13.1Z,2,REGULAR,rebound,defensive,[],1642886,,,1610612756,49,65,2026-04-13T01:31:14Z,3030000,False,,,0,,K. Brea REBOUND (Off:0 Def:2),[1642886],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Brea,K. Brea,311.0,2.0,2.0,0.0,,,,,,,,,,,,,,
313,PT01M09.00S,2026-04-13T01:31:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,94.30026281208936,47.05882352941176,1610612756,49,67,2026-04-13T01:31:25Z,3040000,False,-15.0,1.0,1,right,J. Bouyea driving Layup (13 PTS),[1631123],1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,1.47,Made,Bouyea,J. Bouyea,,,,,13.0,,,,,,,,,,,,,
314,PT00M53.90S,2026-04-13T01:31:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1642863,,,1610612760,49,67,2026-04-13T01:31:45Z,3050000,False,,,0,,K. Maluach shooting personal FOUL (2 PF) (McCain 2 FT),"[1642863, 1642272]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,,,,,,,,,,,1662.0,,2.0,0.0,McCain,1642272.0,,
316,PT00M53.90S,2026-04-13T01:32:05.8Z,2,REGULAR,freethrow,1 of 2,[],1642272,,,1610612760,49,67,2026-04-13T01:32:05Z,3070000,False,,,0,,MISS J. McCain Free Throw 1 of 2,[1642272],1610612760.0,OKC,,,,,,,,,,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
317,PT00M53.90S,2026-04-13T01:32:05.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,49,67,2026-04-13T01:32:05Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,
318,PT00M53.90S,2026-04-13T01:32:07.3Z,2,REGULAR,substitution,out,[],1642260,,,1610612760,49,67,2026-04-13T01:32:10Z,3090000,False,,,0,,SUB out: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
319,PT00M53.90S,2026-04-13T01:32:07.3Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,49,67,2026-04-13T01:32:10Z,3100000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
320,PT00M53.90S,2026-04-13T01:32:26.5Z,2,REGULAR,freethrow,2 of 2,[],1642272,,,1610612760,50,67,2026-04-13T01:32:26Z,3110000,False,,,0,,J. McCain Free Throw 2 of 2 (9 PTS),[1642272],1610612760.0,OKC,,,,,,,,,,Made,McCain,J. McCain,,,,,9.0,,,,,,,,,,,,,
321,PT00M32.10S,2026-04-13T01:32:53.2Z,2,REGULAR,turnover,out-of-bounds,[],1631123,,,1610612756,50,67,2026-04-13T01:32:58Z,3120000,False,,,0,,J. Bouyea lost ball out-of-bounds TURNOVER (3 TO),[1631123],1610612756.0,PHX,lost ball,,,,,,Above the Break 3,24+ Center,,,Bouyea,J. Bouyea,,,,,,,,,,,1628954.0,3.0,,,,,,
322,PT00M23.10S,2026-04-13T01:33:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,19.004599211563733,92.40196078431373,1610612760,50,67,2026-04-13T01:33:21Z,3130000,False,-212.0,126.0,1,left,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,24.67,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
323,PT00M18.80S,2026-04-13T01:33:18.1Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,50,67,2026-04-13T01:33:33Z,3140000,False,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Williams,K. Williams,322.0,4.0,3.0,1.0,,,,,,,,,,,,,,
324,PT00M16.50S,2026-04-13T01:33:20.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642382,9.149145860709593,51.9607843137255,1610612760,52,67,2026-04-13T01:33:42Z,3150000,False,-10.0,34.0,1,left,B. Carlson driving Hook (8 PTS) (K. Williams 3 AST),"[1642382, 1629026]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.49,Made,Carlson,B. Carlson,,,,,8.0,K. Williams,1629026.0,3.0,,,,,,,,,,
326,PT00M00.80S,2026-04-13T01:33:39.2Z,2,REGULAR,3pt,Jump Shot,[],1631123,77.08607095926413,10.049019607843137,1610612756,52,70,2026-04-13T01:33:44Z,3170000,False,-200.0,163.0,1,right,J. Bouyea 25' 3PT step back (16 PTS),[1631123],1610612756.0,PHX,step back,,,,,,Above the Break 3,24+ Left Center,25.78,Made,Bouyea,J. Bouyea,,,,,16.0,,,,,,,,,,,,,
327,PT00M00.00S,2026-04-13T01:33:44.7Z,2,REGULAR,period,end,[],0,,,1610612760,52,70,2026-04-13T01:33:44Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,52,70,2026-04-13T01:49:17Z,3190000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612760,52,70,2026-04-13T01:49:17Z,3200000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612756.0,PHX,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,out,['startperiod'],1642886,,,1610612760,52,70,2026-04-13T01:49:17Z,3210000,False,,,0,,SUB out: K. Brea,[1642886],1610612756.0,PHX,,,,,,,,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,in,['startperiod'],1642260,,,1610612760,52,70,2026-04-13T01:49:17Z,3220000,False,,,0,,SUB in: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,in,['startperiod'],1642853,,,1610612760,52,70,2026-04-13T01:49:17Z,3230000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-04-13T01:48:25.7Z,3,REGULAR,substitution,in,['startperiod'],1642346,,,1610612760,52,70,2026-04-13T01:49:17Z,3240000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,,,,,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-04-13T01:49:39.1Z,3,REGULAR,period,start,[],0,,,1610612756,52,70,2026-04-13T01:49:39Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M48.00S,2026-04-13T01:49:51.0Z,3,REGULAR,3pt,Jump Shot,[],1629599,25.312089356110377,81.61764705882352,1610612756,52,73,2026-04-13T01:49:56Z,3260000,False,-158.0,185.0,1,left,A. Coffey 24' 3PT  (10 PTS) (J. Bouyea 5 AST),"[1629599, 1631123]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,24.37,Made,Coffey,A. Coffey,,,,,10.0,J. Bouyea,1631123.0,5.0,,,,,,,,,,
340,PT11M23.00S,2026-04-13T01:50:26.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642260,90.22667542706965,51.71568627450981,1610612760,52,73,2026-04-13T01:50:58Z,3300000,False,9.0,39.0,1,right,MISS N. Topić driving Hook,[1642260],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,4.03,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
341,PT11M21.00S,2026-04-13T01:50:28.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,52,73,2026-04-13T01:51:46Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,,340.0,,,,,,,,,,,,,,,,,
342,PT11M21.00S,2026-04-13T01:50:35.2Z,3,REGULAR,foul,personal,[],1631123,,,1610612760,52,73,2026-04-13T01:51:44Z,3320000,False,,,0,,J. Bouyea loose ball personal FOUL (1 PF),"[1631123, 1642382]",1610612756.0,PHX,loose ball,,,,,,Restricted Area,0-8 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,201639.0,,1.0,0.0,Carlson,1642382.0,,
344,PT11M15.00S,2026-04-13T01:50:56.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642382,66.70499342969777,46.568627450980394,1610612760,52,73,2026-04-13T01:51:02Z,3340000,False,-17.0,260.0,1,right,MISS B. Carlson 26' 3PT,[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.11,Missed,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
345,PT11M10.00S,2026-04-13T01:51:01.8Z,3,REGULAR,rebound,defensive,[],1642863,,,1610612756,52,73,2026-04-13T01:51:02Z,3350000,False,,,0,,K. Maluach REBOUND (Off:2 Def:4),[1642863],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,Maluach,K. Maluach,344.0,6.0,4.0,2.0,,,,,,,,,,,,,,
346,PT10M52.00S,2026-04-13T01:51:19.2Z,3,REGULAR,3pt,Jump Shot,[],1642853,28.728646517739815,18.38235294117647,1610612756,52,73,2026-04-13T01:51:23Z,3360000,False,158.0,218.0,1,left,MISS R. Fleming 26' 3PT,[1642853],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,26.89,Missed,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
347,PT10M49.00S,2026-04-13T01:51:22.2Z,3,REGULAR,rebound,offensive,[],1642863,,,1610612756,52,73,2026-04-13T01:51:23Z,3370000,False,,,0,,K. Maluach REBOUND (Off:3 Def:4),[1642863],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,Maluach,K. Maluach,346.0,7.0,4.0,3.0,,,,,,,,,,,,,,
348,PT10M45.00S,2026-04-13T01:51:26.2Z,3,REGULAR,2pt,Hook,['2ndchance'],1642863,5.469776609724048,32.35294117647059,1610612756,52,75,2026-04-13T01:51:29Z,3380000,False,88.0,-1.0,1,left,K. Maluach 8' turnaround Hook (6 PTS),[1642863],1610612756.0,PHX,turnaround,,,,,,Mid-Range,8-16 Right,8.82,Made,Maluach,K. Maluach,,,,,6.0,,,,,,,,,,,,,
349,PT10M27.00S,2026-04-13T01:51:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630598,71.43561103810775,19.362745098039216,1610612760,55,75,2026-04-13T01:57:42Z,3390000,False,-153.0,216.0,1,right,A. Wiggins 26' 3PT step back (3 PTS),[1630598],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Left Center,26.48,Made,Wiggins,A. Wiggins,,,,,3.0,,,,,,,,,,,,,
350,PT10M11.00S,2026-04-13T01:52:00.5Z,3,REGULAR,3pt,Jump Shot,[],1642863,9.543363994743759,4.411764705882353,1610612756,55,75,2026-04-13T01:52:08Z,3400000,False,228.0,37.0,1,left,MISS K. Maluach 3PT,[1642863],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,23.09,Missed,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
351,PT10M06.00S,2026-04-13T01:52:05.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,55,75,2026-04-13T01:53:41Z,3410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Wiggins,A. Wiggins,350.0,1.0,1.0,0.0,,,,,,,,,,,,,,
352,PT10M03.00S,2026-04-13T01:52:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642260,94.95729303547962,52.20588235294118,1610612760,57,75,2026-04-13T01:52:12Z,3420000,False,11.0,-5.0,1,right,N. Topić running Layup (10 PTS),[1642260],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,1.21,Made,Topić,N. Topić,,,,,10.0,,,,,,,,,,,,,
353,PT09M56.00S,2026-04-13T01:52:15.8Z,3,REGULAR,3pt,Jump Shot,[],1642853,5.732588699080158,94.36274509803921,1610612756,57,75,2026-04-13T01:52:20Z,3430000,False,-222.0,1.0,1,left,MISS R. Fleming 3PT,[1642853],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,22.18,Missed,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
