actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,in,[],1641716,,,1610612760,32,49,2026-01-24T01:48:33Z,2500000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,in,[],204456,,,1610612760,32,49,2026-01-24T01:48:33Z,2510000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M51.00S,2026-01-24T01:49:11.0Z,2,REGULAR,2pt,Jump Shot,[],1631172,93.24901445466492,27.696078431372552,1610612760,34,49,2026-01-24T01:49:15Z,2520000,False,-112.0,11.0,1,right,O. Dieng 11' fadeaway Jump Shot (5 PTS) (K. Williams 2 AST),"[1631172, 1629026]",1610612760.0,OKC,fadeaway,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,11.2,Made,5.0,K. Williams,1629026.0,2.0,,,,,,,,,,,,,,
261,PT06M34.00S,2026-01-24T01:49:29.1Z,2,REGULAR,2pt,Jump Shot,[],204456,2.9730617608409986,31.862745098039213,1610612754,34,51,2026-01-24T01:49:32Z,2540000,False,91.0,-25.0,1,left,T. McConnell 9' fadeaway Jump Shot (6 PTS) (A. Nesmith 4 AST),"[204456, 1630174]",1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,9.4,Made,6.0,A. Nesmith,1630174.0,4.0,,,,,,,,,,,,,,
263,PT06M16.00S,2026-01-24T01:49:48.0Z,2,REGULAR,foul,offensive,[],1642964,,,1610612760,34,51,2026-01-24T01:49:55Z,2560000,False,,,0,,B. Barnhizer offensive FOUL (1 PF),"[1642964, 204456]",1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,,,,,,,,1.0,0.0,McConnell,204456.0,,
265,PT06M16.00S,2026-01-24T01:49:48.0Z,2,REGULAR,turnover,offensive foul,[],1642964,,,1610612760,34,51,2026-01-24T01:49:48Z,2580000,False,,,0,,B. Barnhizer offensive foul TURNOVER (1 TO),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,,,,,1.0,,,,,,,,
266,PT06M05.00S,2026-01-24T01:50:21.5Z,2,REGULAR,foul,personal,[],1641717,,,1610612754,34,51,2026-01-24T01:50:31Z,2590000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 1630643]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,,,,201638.0,,,,,,,,2.0,0.0,Huff,1630643.0,,
268,PT06M05.00S,2026-01-24T01:50:31.5Z,2,REGULAR,substitution,out,[],1642964,,,1610612754,34,51,2026-01-24T01:50:39Z,2610000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M05.00S,2026-01-24T01:50:31.5Z,2,REGULAR,substitution,out,[],1629026,,,1610612754,34,51,2026-01-24T01:50:39Z,2620000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M05.00S,2026-01-24T01:50:31.5Z,2,REGULAR,substitution,in,[],1631096,,,1610612754,34,51,2026-01-24T01:50:39Z,2630000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M05.00S,2026-01-24T01:50:31.5Z,2,REGULAR,substitution,in,[],1630198,,,1610612754,34,51,2026-01-24T01:50:39Z,2640000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M57.00S,2026-01-24T01:50:54.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,31.35676741130092,24.264705882352942,1610612754,34,51,2026-01-24T01:51:00Z,2650000,False,129.0,242.0,1,left,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
273,PT05M52.00S,2026-01-24T01:50:59.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,34,51,2026-01-24T01:51:00Z,2660000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,272.0,5.0,5.0,0.0,,,,,,,,,
274,PT05M43.00S,2026-01-24T01:51:09.5Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612760,34,51,2026-01-24T01:51:22Z,2670000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Wallace 2 FT),"[204456, 1641717]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,1.0,0.0,Wallace,1641717.0,,
276,PT05M43.00S,2026-01-24T01:51:34.6Z,2,REGULAR,freethrow,1 of 2,[],1641717,,,1610612760,35,51,2026-01-24T01:51:54Z,2690000,False,,,0,,C. Wallace Free Throw 1 of 2 (4 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
277,PT05M43.00S,2026-01-24T01:51:34.6Z,2,REGULAR,freethrow,2 of 2,[],1641717,,,1610612760,35,51,2026-01-24T01:51:54Z,2700000,False,,,0,,MISS C. Wallace Free Throw 2 of 2,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
278,PT05M40.00S,2026-01-24T01:51:37.6Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,35,51,2026-01-24T01:51:54Z,2710000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,
279,PT05M32.00S,2026-01-24T01:52:01.2Z,2,REGULAR,2pt,Jump Shot,[],1630174,5.863994743758213,9.068627450980392,1610612754,35,51,2026-01-24T01:53:49Z,2720000,False,205.0,3.0,1,left,MISS A. Nesmith 20' Jump Shot - blocked,"[1630174, 1631172]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right,20.47,Missed,,,,,,,,,,,,,,,,,Dieng,1631172.0
280,PT05M32.00S,2026-01-24T01:52:01.2Z,2,REGULAR,block,,[],1631172,,,1610612754,35,51,2026-01-24T01:52:04Z,2730000,False,,,0,,O. Dieng BLOCK (2 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
281,PT05M28.00S,2026-01-24T01:52:05.2Z,2,REGULAR,rebound,defensive,[],1631172,,,1610612760,35,51,2026-01-24T01:56:45Z,2740000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,
282,PT05M27.00S,2026-01-24T01:52:06.4Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,35,51,2026-01-24T01:52:10Z,2750000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631119, 204456]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,,
283,PT05M27.00S,2026-01-24T01:52:06.4Z,2,REGULAR,steal,,[],204456,,,1610612754,35,51,2026-01-24T01:52:07Z,2760000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
284,PT05M12.00S,2026-01-24T01:52:21.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,26.10052562417871,79.65686274509804,1610612754,35,51,2026-01-24T01:52:26Z,2770000,False,-148.0,193.0,1,left,MISS B. Sheppard 24' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,24.32,Missed,,,,,,,,,,,,,,,,,,
285,PT05M09.00S,2026-01-24T01:52:24.1Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,35,51,2026-01-24T01:52:26Z,2780000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,,
286,PT05M03.00S,2026-01-24T01:52:31.9Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612760,35,51,2026-01-24T01:52:39Z,2790000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Holmgren 2 FT),"[204456, 1631096]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,,2.0,0.0,Holmgren,1631096.0,,
288,PT05M03.00S,2026-01-24T01:53:00.0Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,36,51,2026-01-24T01:53:00Z,2810000,False,,,0,,C. Holmgren Free Throw 1 of 2 (7 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
289,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,36,51,2026-01-24T01:53:18Z,2820000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,out,[],204456,,,1610612760,36,51,2026-01-24T01:53:18Z,2830000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,out,[],1641767,,,1610612760,36,51,2026-01-24T01:53:18Z,2840000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,out,[],1630643,,,1610612760,36,51,2026-01-24T01:53:18Z,2850000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,36,51,2026-01-24T01:53:18Z,2860000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,in,[],1642277,,,1610612760,36,51,2026-01-24T01:53:18Z,2870000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,in,[],1629614,,,1610612760,36,51,2026-01-24T01:53:18Z,2880000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M03.00S,2026-01-24T01:53:00.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612760,36,51,2026-01-24T01:53:18Z,2890000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M03.00S,2026-01-24T01:53:32.4Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,37,51,2026-01-24T01:53:32Z,2900000,False,,,0,,C. Holmgren Free Throw 2 of 2 (8 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
298,PT04M54.00S,2026-01-24T01:53:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,5.206964520367937,56.372549019607845,1610612754,37,51,2026-01-24T01:53:52Z,2910000,False,-32.0,-4.0,1,left,MISS J. Walker driving finger roll Layup,[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
299,PT04M52.00S,2026-01-24T01:53:45.3Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,37,51,2026-01-24T01:53:52Z,2920000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,298.0,2.0,2.0,0.0,,,,,,,,,
300,PT04M39.00S,2026-01-24T01:53:58.1Z,2,REGULAR,2pt,Jump Shot,[],1631096,69.99014454664915,61.274509803921575,1610612760,39,51,2026-01-24T01:55:25Z,2930000,False,56.0,230.0,1,right,C. Holmgren 23' pullup Jump Shot (10 PTS),[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,23.64,Made,10.0,,,,,,,,,,,,,,,,,
302,PT04M24.00S,2026-01-24T01:54:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.74178712220762,56.372549019607845,1610612754,39,53,2026-01-24T01:56:00Z,2950000,False,-32.0,124.0,1,left,P. Siakam 12' fadeaway Jump Shot (6 PTS) (A. Nembhard 5 AST),"[1627783, 1629614]",1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,6.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,,,,,
303,PT04M08.00S,2026-01-24T01:54:29.1Z,2,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612760,39,53,2026-01-24T01:54:38Z,2960000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1641716, 1628983]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,202026.0,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
306,PT04M08.00S,2026-01-24T01:55:03.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,40,53,2026-01-24T01:55:03Z,2980000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
307,PT04M08.00S,2026-01-24T01:55:04.4Z,2,REGULAR,substitution,out,[],1641716,,,1610612760,40,53,2026-01-24T01:55:06Z,2990000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M08.00S,2026-01-24T01:55:04.4Z,2,REGULAR,substitution,in,[],1641767,,,1610612760,40,53,2026-01-24T01:55:06Z,3000000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M08.00S,2026-01-24T01:55:09.5Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,41,53,2026-01-24T01:55:09Z,3010000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
310,PT03M47.00S,2026-01-24T01:55:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.347568988173457,38.23529411764706,1610612754,41,53,2026-01-24T01:55:36Z,3020000,False,59.0,120.0,1,left,MISS P. Siakam 13' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
311,PT03M44.00S,2026-01-24T01:55:33.6Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,41,53,2026-01-24T01:55:36Z,3030000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,310.0,2.0,2.0,0.0,,,,,,,,,
312,PT03M36.00S,2026-01-24T01:55:43.9Z,2,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612760,41,53,2026-01-24T01:55:53Z,3040000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629614, 1628983]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
314,PT03M36.00S,2026-01-24T01:56:15.3Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,42,53,2026-01-24T01:56:15Z,3060000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
315,PT03M36.00S,2026-01-24T01:56:15.9Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,42,53,2026-01-24T01:56:28Z,3070000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M36.00S,2026-01-24T01:56:15.9Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,42,53,2026-01-24T01:56:28Z,3080000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M36.00S,2026-01-24T01:56:30.7Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,43,53,2026-01-24T01:56:30Z,3090000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
318,PT03M24.00S,2026-01-24T01:56:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642277,6.783837056504599,41.911764705882355,1610612754,43,53,2026-01-24T01:56:52Z,3100000,False,40.0,11.0,1,left,MISS J. Furphy Layup - blocked,"[1642277, 1631096]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
328,PT03M24.00S,2026-01-24T01:56:43.3Z,2,REGULAR,block,,[],1631096,,,1610612754,43,53,2026-01-24T01:59:55Z,3105000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT03M22.00S,2026-01-24T01:56:45.3Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,43,53,2026-01-24T01:56:52Z,3110000,False,,,0,,J. Furphy REBOUND (Off:3 Def:0),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,,,,,318.0,3.0,0.0,3.0,,,,,,,,,
320,PT03M22.00S,2026-01-24T01:56:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642277,6.521024967148489,43.13725490196079,1610612754,43,53,2026-01-24T02:00:02Z,3120000,False,34.0,9.0,1,left,MISS J. Furphy putback Layup - blocked,"[1642277, 1629026]",1610612754.0,IND,putback,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,Williams,1629026.0
321,PT03M22.00S,2026-01-24T01:56:45.9Z,2,REGULAR,block,,[],1629026,,,1610612754,43,53,2026-01-24T01:56:47Z,3130000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT03M19.00S,2026-01-24T01:56:48.9Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,43,53,2026-01-24T01:56:57Z,3140000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,
323,PT03M13.00S,2026-01-24T01:56:54.8Z,2,REGULAR,3pt,Jump Shot,[],1641717,77.34888304862024,88.48039215686273,1610612760,46,53,2026-01-24T01:57:01Z,3150000,False,192.0,160.0,1,right,C. Wallace 25' 3PT  (7 PTS) (K. Williams 3 AST),"[1641717, 1629026]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.05,Made,7.0,K. Williams,1629026.0,3.0,,,,,,,,,,,,,,
325,PT03M11.00S,2026-01-24T01:57:01.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,53,2026-01-24T01:57:01Z,3170000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M11.00S,2026-01-24T01:59:21.2Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,46,53,2026-01-24T01:59:44Z,3180000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M11.00S,2026-01-24T01:59:21.2Z,2,REGULAR,substitution,in,[],1630695,,,1610612754,46,53,2026-01-24T01:59:44Z,3190000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M58.00S,2026-01-24T02:00:17.5Z,2,REGULAR,foul,personal,[],1630198,,,1610612754,46,53,2026-01-24T02:00:27Z,3200000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 1630174]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right Center,,,,,,,202026.0,,,,,,,,2.0,0.0,Nesmith,1630174.0,,
331,PT02M52.00S,2026-01-24T02:00:43.2Z,2,REGULAR,3pt,Jump Shot,[],1642277,4.02431011826544,95.58823529411765,1610612754,46,53,2026-01-24T02:00:48Z,3220000,False,-228.0,-15.0,1,left,MISS J. Furphy 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
332,PT02M48.00S,2026-01-24T02:00:47.2Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,46,53,2026-01-24T02:00:48Z,3230000,False,,,0,,C. Wallace REBOUND (Off:0 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,,,331.0,3.0,3.0,0.0,,,,,,,,,
333,PT02M40.00S,2026-01-24T02:00:54.1Z,2,REGULAR,2pt,Jump Shot,[],1628983,93.24901445466492,24.019607843137255,1610612760,48,53,2026-01-24T02:01:00Z,3240000,False,-130.0,11.0,1,right,S. Gilgeous-Alexander 13' pullup Jump Shot (18 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,13.04,Made,18.0,,,,,,,,,,,,,,,,,
334,PT02M19.00S,2026-01-24T02:01:14.9Z,2,REGULAR,2pt,Jump Shot,[],1629614,17.16491458607096,85.29411764705883,1610612754,48,53,2026-01-24T02:01:56Z,3250000,False,-176.0,109.0,1,left,MISS A. Nembhard 20' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,20.74,Missed,,,,,,,,,,,,,,,,,,
335,PT02M19.00S,2026-01-24T02:01:14.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,48,53,2026-01-24T02:01:23Z,3260000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,334.0,,,,,,,,,,,,
337,PT02M10.00S,2026-01-24T02:01:30.1Z,2,REGULAR,3pt,Jump Shot,[],1631096,66.70499342969777,50.73529411764706,1610612760,48,53,2026-01-24T02:01:36Z,3280000,False,4.0,260.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
338,PT02M07.00S,2026-01-24T02:01:33.1Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,48,53,2026-01-24T02:01:36Z,3290000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,337.0,4.0,3.0,1.0,,,,,,,,,
339,PT02M01.00S,2026-01-24T02:01:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630695,7.5722733245729295,3.6764705882352944,1610612754,48,53,2026-01-24T02:01:44Z,3300000,False,232.0,19.0,1,left,MISS M. Potter 3PT,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
340,PT01M58.00S,2026-01-24T02:01:42.8Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,48,53,2026-01-24T02:01:42Z,3310000,False,,,0,,J. Furphy REBOUND (Off:4 Def:0),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Right Corner 3,24+ Right,,,,,,,,339.0,4.0,0.0,4.0,,,,,,,,,
