actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
341,PT00M19.90S,2026-02-08T04:12:01.0Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612763,63,63,2026-02-08T04:12:01Z,3360000,False,,,0,,O. Prosper REBOUND (Off:0 Def:3),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,340.0,3.0,3.0,0.0,,,,,,,,,,,,,,
342,PT00M00.00S,2026-02-08T04:12:20.9Z,2,REGULAR,3pt,Jump Shot,[],1641713,11.383048620236531,4.166666666666666,1610612763,63,63,2026-02-08T04:12:29Z,3370000,False,229.0,55.0,1,left,MISS G. Jackson 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
343,PT00M00.00S,2026-02-08T04:12:24.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,63,2026-02-08T04:12:24Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,342.0,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2026-02-08T04:12:32.5Z,2,REGULAR,period,end,[],0,,,1610612763,63,63,2026-02-08T04:12:32Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1631126,,,1610612763,63,63,2026-02-08T04:27:37Z,3400000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1641712,,,1610612763,63,63,2026-02-08T04:27:37Z,3410000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612763,63,63,2026-02-08T04:27:37Z,3420000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1642383,,,1610612763,63,63,2026-02-08T04:27:37Z,3430000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1642914,,,1610612763,63,63,2026-02-08T04:27:37Z,3440000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1641765,,,1610612763,63,63,2026-02-08T04:27:37Z,3450000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,out,['startperiod'],1641707,,,1610612763,63,63,2026-02-08T04:27:37Z,3460000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],1641739,,,1610612763,63,63,2026-02-08T04:27:37Z,3470000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612763,63,63,2026-02-08T04:27:37Z,3480000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612763,63,63,2026-02-08T04:27:37Z,3490000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],1642942,,,1610612763,63,63,2026-02-08T04:27:37Z,3500000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],1629660,,,1610612763,63,63,2026-02-08T04:27:37Z,3510000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],203484,,,1610612763,63,63,2026-02-08T04:27:37Z,3520000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-02-08T04:26:46.2Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,63,63,2026-02-08T04:27:37Z,3530000,False,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-02-08T04:27:46.3Z,3,REGULAR,period,start,[],0,,,1610612763,63,63,2026-02-08T04:27:46Z,3540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M44.00S,2026-02-08T04:28:01.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203937,84.57621550591328,54.41176470588235,1610612763,63,65,2026-02-08T04:28:10Z,3550000,False,22.0,92.0,1,right,K. Anderson 9' turnaround Hook (9 PTS),[203937],1610612763.0,MEM,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,,,,,,,,,,9.0,,,,,,,,
361,PT11M28.00S,2026-02-08T04:28:17.4Z,3,REGULAR,3pt,Jump Shot,[],201950,32.53942181340342,68.87254901960785,1610612757,66,65,2026-02-08T04:28:21Z,3560000,False,-94.0,253.0,1,left,J. Holiday 27' 3PT step back (11 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.04,Made,,,,,,,,,,11.0,,,,,,,,
362,PT11M14.00S,2026-02-08T04:28:31.1Z,3,REGULAR,3pt,Jump Shot,[],1641713,71.04139290407359,22.30392156862745,1610612763,66,68,2026-02-08T04:28:36Z,3570000,False,-138.0,220.0,1,right,G. Jackson 25' 3PT pullup (6 PTS) (K. Anderson 2 AST),"[1641713, 203937]",1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,,,6.0,,,,,,K. Anderson,203937.0,2.0
364,PT10M59.00S,2026-02-08T04:28:45.9Z,3,REGULAR,3pt,Jump Shot,[],1631321,14.273981603153747,3.6764705882352944,1610612757,66,68,2026-02-08T04:29:12Z,3590000,False,232.0,82.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,24.56,Missed,,,,,,,,,,,,,,,,,,
365,PT10M56.00S,2026-02-08T04:28:48.9Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612763,66,68,2026-02-08T04:28:50Z,3600000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,,,364.0,1.0,1.0,0.0,,,,,,,,,,,,,,
366,PT10M49.00S,2026-02-08T04:28:56.0Z,3,REGULAR,2pt,Jump Shot,[],1629660,77.61169513797634,28.921568627450984,1610612763,66,68,2026-02-08T04:29:01Z,3610000,False,-105.0,158.0,1,right,MISS T. Jerome 18' pullup Shot,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,18.99,Missed,,,,,,,,,,,,,,,,,,
367,PT10M47.00S,2026-02-08T04:28:58.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,66,68,2026-02-08T04:29:01Z,3620000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,,,
369,PT10M36.00S,2026-02-08T04:29:26.0Z,3,REGULAR,3pt,Jump Shot,[],201950,21.107095926412615,9.068627450980392,1610612757,69,68,2026-02-08T04:29:30Z,3640000,False,205.0,146.0,1,left,J. Holiday 25' 3PT  (14 PTS) (S. Cissoko 2 AST),"[201950, 1631321]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.14,Made,,,,,,,,,,14.0,,,,,,S. Cissoko,1631321.0,2.0
371,PT10M12.00S,2026-02-08T04:29:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,91.80354796320631,45.34313725490196,1610612763,69,70,2026-02-08T04:29:56Z,3660000,False,-23.0,25.0,1,right,G. Jackson driving Layup (8 PTS),[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,8.0,,,,,,,,
372,PT10M00.00S,2026-02-08T04:30:01.2Z,3,REGULAR,3pt,Jump Shot,[],1642270,33.590670170827856,51.225490196078425,1610612757,69,70,2026-02-08T04:30:05Z,3670000,False,-6.0,263.0,1,left,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
373,PT09M57.00S,2026-02-08T04:30:04.2Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,69,70,2026-02-08T04:30:05Z,3680000,False,,,0,,G. Jackson REBOUND (Off:0 Def:5),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,372.0,5.0,5.0,0.0,,,,,,,,,,,,,,
374,PT09M49.00S,2026-02-08T04:30:14.6Z,3,REGULAR,turnover,traveling,[],203937,,,1610612763,69,70,2026-02-08T04:30:21Z,3690000,False,,,0,,K. Anderson traveling TURNOVER (1 TO),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,,,,202053.0,,,,,,,
375,PT09M27.00S,2026-02-08T04:30:48.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,10.068988173455978,45.09803921568628,1610612757,69,70,2026-02-08T04:31:18Z,3700000,False,25.0,42.0,1,left,MISS T. Camara driving finger roll Layup,[1641739],1610612757.0,POR,driving finger roll,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
376,PT09M24.00S,2026-02-08T04:30:51.2Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,69,70,2026-02-08T04:30:53Z,3710000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,375.0,2.0,2.0,0.0,,,,,,,,,,,,,,
377,PT09M20.00S,2026-02-08T04:30:55.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203484,86.15308804204993,94.85294117647058,1610612763,69,70,2026-02-08T04:34:11Z,3720000,False,224.0,78.0,1,right,MISS K. Caldwell-Pope running 3PT,[203484],1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
378,PT09M17.00S,2026-02-08T04:30:58.6Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,69,70,2026-02-08T04:31:00Z,3730000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,377.0,4.0,2.0,2.0,,,,,,,,,,,,,,
379,PT09M04.00S,2026-02-08T04:31:11.6Z,3,REGULAR,3pt,Jump Shot,[],1642270,33.196452036793694,45.83333333333333,1610612757,72,70,2026-02-08T04:31:17Z,3740000,False,21.0,260.0,1,left,D. Clingan 26' 3PT  (12 PTS) (J. Grant 2 AST),"[1642270, 203924]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.03,Made,,,,,,,,,,12.0,,,,,,J. Grant,203924.0,2.0
381,PT08M44.00S,2026-02-08T04:31:30.5Z,3,REGULAR,3pt,Jump Shot,[],1629660,78.40013140604468,6.862745098039216,1610612763,72,73,2026-02-08T04:31:35Z,3760000,False,-216.0,151.0,1,right,T. Jerome 26' 3PT step back (10 PTS),[1629660],1610612763.0,MEM,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,,,,10.0,,,,,,,,
382,PT08M26.00S,2026-02-08T04:31:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,11.251642575558476,48.529411764705884,1610612757,72,73,2026-02-08T04:31:55Z,3770000,False,7.0,53.0,1,left,MISS T. Camara driving Layup - blocked,"[1641739, 1641713]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,Jackson,1641713.0,,,,,,,,,,,,
383,PT08M26.00S,2026-02-08T04:31:49.5Z,3,REGULAR,block,,[],1641713,,,1610612757,72,73,2026-02-08T04:31:52Z,3780000,False,,,0,,G. Jackson BLOCK (2 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M23.00S,2026-02-08T04:31:52.5Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,72,73,2026-02-08T04:31:55Z,3790000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,382.0,3.0,3.0,0.0,,,,,,,,,,,,,,
385,PT08M20.00S,2026-02-08T04:31:55.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203484,70.25295663600527,23.03921568627451,1610612763,72,73,2026-02-08T04:34:04Z,3800000,False,-135.0,227.0,1,right,MISS K. Caldwell-Pope 26' running 3PT,[203484],1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
386,PT08M16.00S,2026-02-08T04:31:59.2Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,72,73,2026-02-08T04:32:00Z,3810000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:4),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,385.0,6.0,4.0,2.0,,,,,,,,,,,,,,
387,PT08M09.00S,2026-02-08T04:32:05.8Z,3,REGULAR,3pt,Jump Shot,[],201950,32.933639947437584,57.107843137254896,1610612757,75,73,2026-02-08T04:32:09Z,3820000,False,-36.0,257.0,1,left,J. Holiday 25' 3PT pullup (17 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,,,,,,17.0,,,,,,,,
388,PT07M50.00S,2026-02-08T04:32:25.1Z,3,REGULAR,3pt,Jump Shot,[],1629660,77.61169513797634,8.088235294117647,1610612763,75,73,2026-02-08T04:33:19Z,3830000,False,-210.0,158.0,1,right,MISS T. Jerome 26' step back 3PT,[1629660],1610612763.0,MEM,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
389,PT07M47.00S,2026-02-08T04:32:28.1Z,3,REGULAR,rebound,offensive,[],203484,,,1610612763,75,73,2026-02-08T04:32:32Z,3840000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,388.0,3.0,2.0,1.0,,,,,,,,,,,,,,
390,PT07M47.00S,2026-02-08T04:32:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,89.96386333771353,54.90196078431373,1610612763,75,73,2026-02-08T04:32:36Z,3850000,False,25.0,42.0,1,right,MISS K. Caldwell-Pope putback Layup,[203484],1610612763.0,MEM,putback,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
391,PT07M45.00S,2026-02-08T04:32:30.8Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,75,73,2026-02-08T04:32:36Z,3860000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:5),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,390.0,7.0,5.0,2.0,,,,,,,,,,,,,,
392,PT07M29.00S,2026-02-08T04:32:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.521024967148489,54.41176470588235,1610612757,75,73,2026-02-08T04:32:51Z,3870000,False,-22.0,9.0,1,left,MISS D. Clingan cutting Layup - blocked,"[1642270, 1629660]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,Jerome,1629660.0,,,,,,,,,,,,
393,PT07M29.00S,2026-02-08T04:32:47.2Z,3,REGULAR,block,,[],1629660,,,1610612757,75,73,2026-02-08T04:32:49Z,3880000,False,,,0,,T. Jerome BLOCK (1 BLK),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT07M29.00S,2026-02-08T04:32:47.2Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,75,73,2026-02-08T04:42:52Z,3890000,False,,,0,,D. Clingan REBOUND (Off:5 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,392.0,12.0,7.0,5.0,,,,,,,,,,,,,,
456,PT07M28.00S,2026-02-08T04:32:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,9.280551905387648,47.30392156862745,1610612757,75,73,2026-02-08T04:43:03Z,3895000,False,13.0,35.0,1,left,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
457,PT07M28.00S,2026-02-08T04:32:57.6Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,75,73,2026-02-08T04:43:03Z,3897500,False,,,0,,G. Jackson REBOUND (Off:0 Def:6),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,456.0,6.0,6.0,0.0,,,,,,,,,,,,,,
395,PT07M07.00S,2026-02-08T04:33:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,80.89684625492772,52.94117647058824,1610612763,75,75,2026-02-08T04:33:12Z,3900000,False,15.0,127.0,1,right,K. Anderson 12' pullup Jump Shot (11 PTS),[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,12.79,Made,,,,,,,,,,11.0,,,,,,,,
396,PT06M58.00S,2026-02-08T04:33:19.6Z,3,REGULAR,foul,personal,[],203484,,,1610612757,75,75,2026-02-08T04:33:33Z,3910000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 203924]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,203592.0,2.0,1.0,Grant,203924.0,,,
398,PT06M58.00S,2026-02-08T04:33:40.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,75,75,2026-02-08T04:33:40Z,3930000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],1631321,,,1610612757,75,75,2026-02-08T04:36:15Z,3940000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,75,75,2026-02-08T04:36:15Z,3950000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],1641713,,,1610612757,75,75,2026-02-08T04:36:15Z,3960000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],1629660,,,1610612757,75,75,2026-02-08T04:36:15Z,3970000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],203484,,,1610612757,75,75,2026-02-08T04:36:15Z,3980000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,out,[],203937,,,1610612757,75,75,2026-02-08T04:36:15Z,3990000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1630249,,,1610612757,75,75,2026-02-08T04:36:15Z,4000000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1631126,,,1610612757,75,75,2026-02-08T04:36:15Z,4010000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1641765,,,1610612757,75,75,2026-02-08T04:36:15Z,4020000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1642914,,,1610612757,75,75,2026-02-08T04:36:15Z,4030000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1641707,,,1610612757,75,75,2026-02-08T04:36:15Z,4040000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M58.00S,2026-02-08T04:35:00.0Z,3,REGULAR,substitution,in,[],1642383,,,1610612757,75,75,2026-02-08T04:36:15Z,4050000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M50.00S,2026-02-08T04:35:51.3Z,3,REGULAR,turnover,lost ball,[],203924,,,1610612757,75,75,2026-02-08T04:39:14Z,4070000,False,,,0,,J. Grant lost ball TURNOVER (2 TO),"[203924, 1642942]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Mashack,1642942.0,,,,,,,,,
433,PT06M50.00S,2026-02-08T04:35:51.3Z,3,REGULAR,steal,,[],1642942,,,1610612763,75,75,2026-02-08T04:39:14Z,4080000,False,,,0,,J. Mashack STEAL (6 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
414,PT06M44.00S,2026-02-08T04:36:42.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1642914,95.6143232588699,11.029411764705882,1610612763,75,77,2026-02-08T04:39:14Z,4090000,False,-195.0,-11.0,1,right,J. Small 19' running Jump Shot (13 PTS) (W. Clayton Jr. 3 AST),"[1642914, 1642383]",1610612763.0,MEM,running,,,Small,J. Small,,,,,Mid-Range,16-24 Left,19.52,Made,,,,,,,,,,13.0,,,,,,W. Clayton Jr.,1642383.0,3.0
416,PT06M28.00S,2026-02-08T04:36:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.492115637319317,56.127450980392155,1610612757,77,77,2026-02-08T04:37:07Z,4110000,False,-31.0,27.0,1,left,J. Holiday driving Layup (19 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,,,,19.0,,,,,,,,
417,PT06M13.00S,2026-02-08T04:37:13.1Z,3,REGULAR,3pt,Jump Shot,[],1641765,69.20170827858082,73.77450980392157,1610612763,77,80,2026-02-08T04:37:17Z,4120000,False,119.0,237.0,1,right,O. Prosper 26' 3PT  (18 PTS) (W. Clayton Jr. 4 AST),"[1641765, 1642383]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,26.52,Made,,,,,,,,,,18.0,,,,,,W. Clayton Jr.,1642383.0,4.0
