actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
434,PT06M17.00S,2025-12-29T00:38:30.9Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612757,69,71,2025-12-29T00:38:37Z,4250000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Avdija 2 FT),"[1627759, 1630166]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,3.0,0.0,Avdija,1630166.0,,
436,PT06M17.00S,2025-12-29T00:38:56.4Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,69,71,2025-12-29T00:39:15Z,4270000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
437,PT06M17.00S,2025-12-29T00:38:56.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,69,71,2025-12-29T00:39:15Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,436.0,,,,,,,,,
438,PT06M17.00S,2025-12-29T00:38:57.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612757,69,71,2025-12-29T00:39:04Z,4290000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M17.00S,2025-12-29T00:38:57.1Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,69,71,2025-12-29T00:39:04Z,4300000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M17.00S,2025-12-29T00:38:56.4Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,69,71,2025-12-29T00:39:15Z,4310000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
441,PT06M14.00S,2025-12-29T00:38:59.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,69,71,2025-12-29T00:39:15Z,4320000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,440.0,4.0,3.0,1.0,,,,,,
442,PT06M00.00S,2025-12-29T00:39:28.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,86.15308804204993,51.225490196078425,1610612738,69,71,2025-12-29T00:39:32Z,4330000,False,6.0,78.0,1,right,MISS N. Queta 7' driving Hook,[1629674],1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,7.79,Missed,,,,,,,,,,,,,,,,
443,PT05M58.00S,2025-12-29T00:39:30.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,69,71,2025-12-29T00:39:32Z,4340000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,442.0,5.0,4.0,1.0,,,,,,
444,PT05M53.00S,2025-12-29T00:39:36.3Z,3,REGULAR,3pt,Jump Shot,[],1631126,32.276609724047304,35.049019607843135,1610612757,72,71,2025-12-29T01:32:47Z,4350000,False,75.0,251.0,1,left,C. Love 26' 3PT  (8 PTS) (T. Camara 2 AST),"[1631126, 1641739]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,26.18,Made,8.0,,,T. Camara,1641739.0,2.0,,,,,,,,,,
446,PT05M28.00S,2025-12-29T00:40:01.0Z,3,REGULAR,foul,personal,['3freethrow'],1642270,,,1610612738,72,71,2025-12-29T00:40:09Z,4370000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Brown 3 FT),"[1642270, 1627759]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,1627541.0,,,,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,
448,PT05M28.00S,2025-12-29T00:40:35.4Z,3,REGULAR,freethrow,1 of 3,[],1627759,,,1610612738,72,72,2025-12-29T00:41:20Z,4390000,False,,,0,,J. Brown Free Throw 1 of 3 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,,
449,PT05M28.00S,2025-12-29T00:40:35.4Z,3,REGULAR,freethrow,2 of 3,[],1627759,,,1610612738,72,72,2025-12-29T00:41:20Z,4400000,False,,,0,,MISS J. Brown Free Throw 2 of 3,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
450,PT05M28.00S,2025-12-29T00:40:35.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,72,72,2025-12-29T00:41:20Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,449.0,,,,,,,,,
451,PT05M28.00S,2025-12-29T00:40:50.8Z,3,REGULAR,substitution,out,[],1629674,,,1610612738,72,72,2025-12-29T00:40:55Z,4420000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M28.00S,2025-12-29T00:40:50.8Z,3,REGULAR,substitution,in,[],1630568,,,1610612738,72,72,2025-12-29T00:40:55Z,4430000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M28.00S,2025-12-29T00:40:35.4Z,3,REGULAR,freethrow,3 of 3,[],1627759,,,1610612738,72,72,2025-12-29T00:41:20Z,4440000,False,,,0,,MISS J. Brown Free Throw 3 of 3,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
454,PT05M26.00S,2025-12-29T00:40:37.4Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,72,72,2025-12-29T00:41:20Z,4450000,False,,,0,,D. Clingan REBOUND (Off:5 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,453.0,12.0,7.0,5.0,,,,,,
455,PT05M07.00S,2025-12-29T00:41:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,6.652431011826544,50.98039215686274,1610612757,74,72,2025-12-29T00:41:51Z,4460000,False,-5.0,10.0,1,left,D. Clingan DUNK (13 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,1.11,Made,13.0,,,,,,,,,,,,,,,
456,PT05M01.00S,2025-12-29T00:41:44.7Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612738,74,72,2025-12-29T00:41:58Z,4470000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Brown 2 FT),"[1642270, 1627759]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,2.0,0.0,Brown,1627759.0,,
458,PT05M01.00S,2025-12-29T00:42:14.5Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,74,73,2025-12-29T00:42:14Z,4490000,False,,,0,,J. Brown Free Throw 1 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,,
459,PT05M01.00S,2025-12-29T00:42:15.5Z,3,REGULAR,substitution,out,[],1642270,,,1610612738,74,73,2025-12-29T00:42:18Z,4500000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M01.00S,2025-12-29T00:42:15.5Z,3,REGULAR,substitution,in,[],1642905,,,1610612738,74,73,2025-12-29T00:42:18Z,4510000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M01.00S,2025-12-29T00:42:32.1Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,74,74,2025-12-29T00:42:32Z,4520000,False,,,0,,J. Brown Free Throw 2 of 2 (32 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,32.0,,,,,,,,,,,,,,,
462,PT04M53.00S,2025-12-29T00:42:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642905,6.521024967148489,52.20588235294118,1610612757,74,74,2025-12-29T00:42:48Z,4530000,False,-11.0,9.0,1,left,MISS Yang reverse Layup,[1642905],1610612757.0,POR,reverse,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,1.41,Missed,,,,,,,,,,,,,,,,
463,PT04M51.00S,2025-12-29T00:42:44.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,74,74,2025-12-29T00:42:48Z,4540000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,462.0,5.0,4.0,1.0,,,,,,
721,PT04M49.00S,2025-12-29T00:42:48.7Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,74,74,2025-12-29T01:45:47Z,4555000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1630166]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,3.0,,,,Avdija,1630166.0,,,,,,,,,,,,,
722,PT04M49.00S,2025-12-29T00:42:48.7Z,3,REGULAR,steal,,[],1630166,,,1610612757,74,74,2025-12-29T01:45:47Z,4562500,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT04M40.00S,2025-12-29T00:42:55.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641739,5.732588699080158,3.6764705882352944,1610612757,77,74,2025-12-29T01:31:18Z,4570000,False,232.0,1.0,1,left,T. Camara 3PT running (12 PTS) (S. Cissoko 3 AST),"[1641739, 1631321]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,23.16,Made,12.0,,,S. Cissoko,1631321.0,3.0,,,,,,,,,,
468,PT04M22.00S,2025-12-29T00:43:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.9060446780552,52.450980392156865,1610612738,77,74,2025-12-29T01:11:29Z,4590000,False,12.0,5.0,1,right,MISS A. Simons driving Layup,[1629014],1610612738.0,BOS,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,1.32,Missed,,,,,,,,,,,,,,,,
469,PT04M22.00S,2025-12-29T00:43:13.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,77,74,2025-12-29T00:43:19Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,468.0,,,,,,,,,
470,PT04M22.00S,2025-12-29T00:43:19.4Z,3,REGULAR,foul,personal,[],1630568,,,1610612757,77,74,2025-12-29T00:43:30Z,4610000,False,,,0,,L. Garza loose ball personal FOUL (4 PF),"[1630568, 1642905]",1610612738.0,BOS,loose ball,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,1162.0,,,,,,,,,,,,,,4.0,0.0,Hansen,1642905.0,,
472,PT04M22.00S,2025-12-29T00:43:31.6Z,3,REGULAR,substitution,out,[],1627759,,,1610612757,77,74,2025-12-29T00:43:36Z,4630000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M22.00S,2025-12-29T00:43:31.6Z,3,REGULAR,substitution,in,[],1630573,,,1610612757,77,74,2025-12-29T00:43:36Z,4640000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M09.00S,2025-12-29T00:43:47.8Z,3,REGULAR,3pt,Jump Shot,[],1641739,21.632720105124836,90.44117647058823,1610612757,80,74,2025-12-29T00:43:52Z,4650000,False,-202.0,151.0,1,left,T. Camara 25' 3PT  (15 PTS) (D. Avdija 7 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,25.22,Made,15.0,,,D. Avdija,1630166.0,7.0,,,,,,,,,,
476,PT03M45.00S,2025-12-29T00:44:11.5Z,3,REGULAR,3pt,Jump Shot,[],1630568,69.07030223390277,23.284313725490197,1610612738,80,77,2025-12-29T00:44:15Z,4670000,False,-134.0,238.0,1,right,L. Garza 27' 3PT  (5 PTS) (P. Pritchard 5 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,27.31,Made,5.0,,,P. Pritchard,1630202.0,5.0,,,,,,,,,,
478,PT03M25.00S,2025-12-29T00:44:32.1Z,3,REGULAR,3pt,Jump Shot,[],1630166,24.26084099868594,16.42156862745098,1610612757,80,77,2025-12-29T00:44:36Z,4690000,False,168.0,176.0,1,left,MISS D. Avdija 24' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,24.3,Missed,,,,,,,,,,,,,,,,
479,PT03M22.00S,2025-12-29T00:44:35.1Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,80,77,2025-12-29T00:44:36Z,4700000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,478.0,1.0,1.0,0.0,,,,,,
480,PT03M10.00S,2025-12-29T00:44:46.6Z,3,REGULAR,3pt,Jump Shot,[],1630202,75.1149802890933,84.31372549019608,1610612738,80,77,2025-12-29T00:44:50Z,4710000,False,172.0,181.0,1,right,MISS P. Pritchard 24' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,24.97,Missed,,,,,,,,,,,,,,,,
481,PT03M07.00S,2025-12-29T00:44:50.4Z,3,REGULAR,rebound,offensive,[],1642864,,,1610612738,80,77,2025-12-29T00:44:50Z,4720000,False,,,0,,H. González REBOUND (Off:2 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,480.0,3.0,1.0,2.0,,,,,,
482,PT03M05.00S,2025-12-29T00:44:52.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,70.64717477003943,22.058823529411764,1610612738,80,77,2025-12-29T00:44:56Z,4730000,False,-140.0,223.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,26.35,Missed,,,,,,,,,,,,,,,,
483,PT03M02.00S,2025-12-29T00:44:55.3Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,80,77,2025-12-29T00:44:56Z,4740000,False,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,482.0,2.0,0.0,2.0,,,,,,
484,PT03M02.00S,2025-12-29T00:44:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,93.38042049934296,51.225490196078425,1610612738,80,77,2025-12-29T00:44:58Z,4750000,False,6.0,10.0,1,right,MISS L. Garza putback Layup - blocked,"[1630568, 1631321]",1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,1.15,Missed,,,,,,,,,,,,,,,Cissoko,1631321.0
485,PT03M02.00S,2025-12-29T00:44:55.8Z,3,REGULAR,block,,[],1631321,,,1610612738,80,77,2025-12-29T00:44:57Z,4760000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT03M02.00S,2025-12-29T00:44:55.8Z,3,REGULAR,rebound,defensive,[],1631126,,,1610612757,80,77,2025-12-29T00:44:58Z,4770000,False,,,0,,C. Love REBOUND (Off:1 Def:1),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,484.0,2.0,1.0,1.0,,,,,,
487,PT02M55.00S,2025-12-29T00:45:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631126,9.017739816031538,44.36274509803921,1610612757,80,77,2025-12-29T00:45:06Z,4780000,False,28.0,32.0,1,left,MISS C. Love running Layup,[1631126],1610612757.0,POR,running,,,Love,C. Love,,,,,Restricted Area,0-8 Center,,,4.29,Missed,,,,,,,,,,,,,,,,
488,PT02M53.00S,2025-12-29T00:45:04.3Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,80,77,2025-12-29T00:45:06Z,4790000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,487.0,3.0,1.0,2.0,,,,,,
489,PT02M47.00S,2025-12-29T00:45:14.5Z,3,REGULAR,foul,offensive,[],1630568,,,1610612738,80,77,2025-12-29T00:45:19Z,4800000,False,,,0,,L. Garza offensive FOUL (5 PF),"[1630568, 1631321]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Right Center,1627519.0,,,,,,,,,,,,,,5.0,0.0,Cissoko,1631321.0,,
491,PT02M47.00S,2025-12-29T00:45:14.5Z,3,REGULAR,turnover,offensive foul,[],1630568,,,1610612738,80,77,2025-12-29T00:45:14Z,4820000,False,,,0,,L. Garza offensive foul TURNOVER (2 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Right Center,1627519.0,2.0,,,,,,,,,,,,,,,,,,
492,PT02M47.00S,2025-12-29T00:45:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,80,77,2025-12-29T00:45:20Z,4830000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M47.00S,2025-12-29T00:47:42.9Z,3,REGULAR,substitution,out,[],1630202,,,1610612757,80,77,2025-12-29T00:48:03Z,4840000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M47.00S,2025-12-29T00:47:42.9Z,3,REGULAR,substitution,out,[],1630568,,,1610612757,80,77,2025-12-29T00:48:03Z,4850000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M47.00S,2025-12-29T00:47:42.9Z,3,REGULAR,substitution,in,[],1628401,,,1610612757,80,77,2025-12-29T00:48:03Z,4860000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M47.00S,2025-12-29T00:47:42.9Z,3,REGULAR,substitution,in,[],1631248,,,1610612757,80,77,2025-12-29T00:48:03Z,4870000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M35.00S,2025-12-29T00:48:21.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631126,20.97568988173456,7.8431372549019605,1610612757,80,77,2025-12-29T00:48:26Z,4880000,False,211.0,145.0,1,left,MISS C. Love 25' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,,,25.57,Missed,,,,,,,,,,,,,,,,
504,PT02M32.00S,2025-12-29T00:48:24.0Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,80,77,2025-12-29T00:48:26Z,4890000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,503.0,2.0,2.0,0.0,,,,,,
505,PT02M32.00S,2025-12-29T00:48:29.8Z,3,REGULAR,foul,personal,[],1631321,,,1610612738,80,77,2025-12-29T00:48:34Z,4900000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1628401]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,1627541.0,,,,,,,,,,,,,,1.0,0.0,White,1628401.0,,
507,PT02M21.00S,2025-12-29T00:48:49.9Z,3,REGULAR,3pt,Jump Shot,[],1642864,69.46452036793693,77.94117647058823,1610612738,80,77,2025-12-29T00:48:54Z,4920000,False,140.0,235.0,1,right,MISS H. González 27' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,27.3,Missed,,,,,,,,,,,,,,,,
508,PT02M18.00S,2025-12-29T00:48:52.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,80,77,2025-12-29T00:48:54Z,4930000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,507.0,6.0,5.0,1.0,,,,,,
509,PT02M07.00S,2025-12-29T00:49:04.1Z,3,REGULAR,3pt,Jump Shot,[],1630166,30.042706964520367,22.54901960784314,1610612757,83,77,2025-12-29T00:49:07Z,4940000,False,137.0,230.0,1,left,D. Avdija 26' 3PT  (20 PTS) (C. Love 3 AST),"[1630166, 1631126]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,26.78,Made,20.0,,,C. Love,1631126.0,3.0,,,,,,,,,,
511,PT01M49.00S,2025-12-29T00:49:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,61.84296977660972,26.96078431372549,1610612738,83,77,2025-12-29T00:49:28Z,4960000,False,-115.0,306.0,1,right,MISS A. Simons 32' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,32.72,Missed,,,,,,,,,,,,,,,,
512,PT01M44.00S,2025-12-29T00:49:26.7Z,3,REGULAR,rebound,offensive,[],1642864,,,1610612738,83,77,2025-12-29T00:49:28Z,4970000,False,,,0,,H. González REBOUND (Off:3 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,511.0,4.0,1.0,3.0,,,,,,
513,PT01M37.00S,2025-12-29T00:49:33.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,65.91655716162943,22.794117647058822,1610612738,83,80,2025-12-29T00:49:37Z,4980000,False,-136.0,268.0,1,right,A. Simons 30' 3PT  (8 PTS) (B. Scheierman 1 AST),"[1629014, 1631248]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,30.04,Made,8.0,,,B. Scheierman,1631248.0,1.0,,,,,,,,,,
515,PT01M20.00S,2025-12-29T00:49:50.3Z,3,REGULAR,3pt,Jump Shot,[],1631126,26.231931668856767,82.1078431372549,1610612757,83,80,2025-12-29T00:49:57Z,5000000,False,-161.0,194.0,1,left,MISS C. Love 25' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,25.19,Missed,,,,,,,,,,,,,,,,
516,PT01M20.00S,2025-12-29T00:49:50.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,83,80,2025-12-29T00:49:57Z,5010000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,515.0,,,,,,,,,
517,PT01M20.00S,2025-12-29T00:49:57.9Z,3,REGULAR,foul,personal,[],1641739,,,1610612738,83,80,2025-12-29T00:50:06Z,5020000,False,,,0,,T. Camara loose ball personal FOUL (4 PF),"[1641739, 1631248]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,4.0,0.0,Scheierman,1631248.0,,
519,PT01M20.00S,2025-12-29T00:50:04.4Z,3,REGULAR,substitution,out,[],1631126,,,1610612738,83,80,2025-12-29T00:50:16Z,5040000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M20.00S,2025-12-29T00:50:04.4Z,3,REGULAR,substitution,out,[],1641739,,,1610612738,83,80,2025-12-29T00:50:16Z,5050000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M20.00S,2025-12-29T00:50:04.4Z,3,REGULAR,substitution,in,[],1631101,,,1610612738,83,80,2025-12-29T00:50:16Z,5060000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M20.00S,2025-12-29T00:50:04.4Z,3,REGULAR,substitution,in,[],1631200,,,1610612738,83,80,2025-12-29T00:50:16Z,5070000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M09.00S,2025-12-29T00:50:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631321,,,1610612738,83,80,2025-12-29T00:50:49Z,5080000,False,,,0,,S. Cissoko shooting personal FOUL (2 PF) (Simons 3 FT),"[1631321, 1629014]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,1627541.0,,,,,,,,,,,,,,2.0,0.0,Simons,1629014.0,,
525,PT01M09.00S,2025-12-29T00:51:01.7Z,3,REGULAR,freethrow,1 of 3,[],1629014,,,1610612738,83,81,2025-12-29T00:51:01Z,5100000,False,,,0,,A. Simons Free Throw 1 of 3 (9 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
526,PT01M09.00S,2025-12-29T00:51:15.1Z,3,REGULAR,freethrow,2 of 3,[],1629014,,,1610612738,83,82,2025-12-29T00:51:15Z,5110000,False,,,0,,A. Simons Free Throw 2 of 3 (10 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
