actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
257,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1631321,,,1610612748,50,43,2026-01-23T03:53:24Z,2530000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1641739,,,1610612748,50,43,2026-01-23T03:53:24Z,2540000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612748,50,43,2026-01-23T03:53:24Z,2550000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,50,43,2026-01-23T03:53:24Z,2560000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],203952,,,1610612748,50,43,2026-01-23T03:53:24Z,2570000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,50,43,2026-01-23T03:53:24Z,2580000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M47.00S,2026-01-23T03:53:51.3Z,2,REGULAR,3pt,Jump Shot,[],1641796,11.12023653088042,4.411764705882353,1610612748,50,43,2026-01-23T03:53:55Z,2590000,False,228.0,52.0,1,left,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
264,PT06M43.00S,2026-01-23T03:53:55.3Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,50,43,2026-01-23T03:53:55Z,2600000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,263.0,4.0,2.0,2.0,,,,,,,,,,,,,,
265,PT06M29.00S,2026-01-23T03:54:08.5Z,2,REGULAR,3pt,Jump Shot,[],1631126,67.62483574244416,65.19607843137256,1610612757,53,43,2026-01-23T03:54:13Z,2610000,False,76.0,252.0,1,right,C. Love 26' 3PT step back (8 PTS) (T. Camara 4 AST),"[1631126, 1641739]",1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,,,,,,,,,8.0,T. Camara,1641739.0,4.0,,
267,PT06M07.00S,2026-01-23T03:54:29.7Z,2,REGULAR,3pt,Jump Shot,[],1631107,8.492115637319317,95.34313725490196,1610612748,53,43,2026-01-23T03:54:34Z,2630000,False,-227.0,27.0,1,left,MISS N. Jović 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
268,PT06M04.00S,2026-01-23T03:54:32.7Z,2,REGULAR,rebound,offensive,[],1641796,,,1610612748,53,43,2026-01-23T03:54:34Z,2640000,False,,,0,,P. Larsson REBOUND (Off:1 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,267.0,1.0,0.0,1.0,,,,,,,,,,,,,,
269,PT05M58.00S,2026-01-23T03:54:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612748,53,43,2026-01-23T03:54:56Z,2650000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1641739, 1631170]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
271,PT05M58.00S,2026-01-23T03:55:10.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631170,,,1610612748,53,44,2026-01-23T03:55:10Z,2670000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
272,PT05M58.00S,2026-01-23T03:55:12.0Z,2,REGULAR,substitution,out,[],1631321,,,1610612748,53,44,2026-01-23T03:55:23Z,2680000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M58.00S,2026-01-23T03:55:12.0Z,2,REGULAR,substitution,in,[],203924,,,1610612748,53,44,2026-01-23T03:55:23Z,2690000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M58.00S,2026-01-23T03:55:31.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631170,,,1610612748,53,45,2026-01-23T03:55:31Z,2700000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (4 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
275,PT05M46.00S,2026-01-23T03:55:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.19776609724047,58.333333333333336,1610612757,53,45,2026-01-23T03:55:48Z,2710000,False,42.0,21.0,1,right,MISS S. Sharpe driving reverse Layup,[1631101],1610612757.0,POR,driving reverse,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
276,PT05M45.00S,2026-01-23T03:55:44.9Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,53,45,2026-01-23T04:07:24Z,2720000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,275.0,3.0,2.0,1.0,,,,,,,,,,,,,,
277,PT05M34.00S,2026-01-23T03:55:55.9Z,2,REGULAR,2pt,Jump Shot,[],1626181,10.200394218134035,69.6078431372549,1610612748,53,47,2026-01-23T03:56:01Z,2730000,False,-98.0,43.0,1,left,N. Powell 10' pullup bank Jump Shot (6 PTS),[1626181],1610612748.0,MIA,pullup bank,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,10.72,Made,,,,,,,,,,,,,6.0,,,,,
278,PT05M22.00S,2026-01-23T03:56:08.2Z,2,REGULAR,3pt,Jump Shot,[],1641739,80.23981603153744,90.93137254901961,1610612757,56,47,2026-01-23T03:56:12Z,2740000,False,205.0,133.0,1,right,T. Camara 24' 3PT pullup (10 PTS) (C. Love 2 AST),"[1641739, 1631126]",1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.42,Made,,,,,,,,,,,,,10.0,C. Love,1631126.0,2.0,,
280,PT05M09.00S,2026-01-23T03:56:21.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641796,9.280551905387648,52.69607843137255,1610612748,56,49,2026-01-23T03:56:27Z,2760000,False,-13.0,35.0,1,left,P. Larsson turnaround Hook (2 PTS),[1641796],1610612748.0,MIA,turnaround,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,,,,,,,,,2.0,,,,,
281,PT04M59.00S,2026-01-23T03:56:30.8Z,2,REGULAR,3pt,Jump Shot,[],1631126,74.19513797634691,80.63725490196079,1610612757,59,49,2026-01-23T03:56:35Z,2770000,False,153.0,190.0,1,right,C. Love 24' 3PT step back (11 PTS),[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,24.41,Made,,,,,,,,,,,,,11.0,,,,,
282,PT04M42.00S,2026-01-23T03:56:47.1Z,2,REGULAR,2pt,Jump Shot,[],203952,12.697109067017081,77.94117647058823,1610612748,59,51,2026-01-23T03:56:54Z,2780000,False,-140.0,67.0,1,left,A. Wiggins 15' step back Jump Shot (9 PTS) (J. Jaquez Jr. 1 AST),"[203952, 1631170]",1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,15.49,Made,,,,,,,,,,,,,9.0,J. Jaquez Jr.,1631170.0,1.0,,
284,PT04M29.00S,2026-01-23T03:57:10.4Z,2,REGULAR,foul,offensive,[],203924,,,1610612757,59,51,2026-01-23T03:59:07Z,2800000,False,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1631107]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Jović,1631107.0,,,,,,,,,
286,PT04M29.00S,2026-01-23T03:57:10.4Z,2,REGULAR,turnover,offensive foul,[],203924,,,1610612757,59,51,2026-01-23T03:57:10Z,2820000,False,,,0,,J. Grant offensive foul TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,1.0,,,,,,,,
287,PT04M12.00S,2026-01-23T03:57:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612748,59,51,2026-01-23T03:58:05Z,2830000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Powell 2 FT),"[1641739, 1626181]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,201639.0,2.0,0.0,Powell,1626181.0,,,,,,,,,
289,PT04M12.00S,2026-01-23T03:58:20.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612748,59,52,2026-01-23T03:58:20Z,2850000,False,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
290,PT04M12.00S,2026-01-23T03:58:43.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612748,59,53,2026-01-23T03:58:43Z,2860000,False,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
291,PT04M03.00S,2026-01-23T03:58:53.5Z,2,REGULAR,turnover,bad pass,[],1631126,,,1610612757,59,53,2026-01-23T03:59:05Z,2870000,False,,,0,,C. Love bad pass TURNOVER (1 TO),"[1631126, 203952]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,
292,PT04M03.00S,2026-01-23T03:58:53.5Z,2,REGULAR,steal,,[],203952,,,1610612748,59,53,2026-01-23T03:58:55Z,2880000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
293,PT03M59.00S,2026-01-23T03:58:57.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,8.886333771353483,49.26470588235294,1610612748,59,55,2026-01-23T04:10:58Z,2890000,False,4.0,31.0,1,left,A. Wiggins running finger roll Layup (11 PTS),[203952],1610612748.0,MIA,running finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,,,,,,,11.0,,,,,
297,PT03M45.00S,2026-01-23T03:59:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.5407358738502,48.03921568627451,1610612757,61,55,2026-01-23T03:59:17Z,2900000,False,-10.0,27.0,1,right,J. Grant driving Layup (6 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,,,,,,,6.0,,,,,
298,PT03M32.00S,2026-01-23T03:59:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,9.937582128777924,61.51960784313726,1610612748,61,57,2026-01-23T03:59:28Z,2910000,False,-58.0,41.0,1,left,N. Powell 7' turnaround fadeaway Jump Shot (10 PTS) (N. Jović 2 AST),"[1626181, 1631107]",1610612748.0,MIA,turnaround fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,,,,,,,10.0,N. Jović,1631107.0,2.0,,
300,PT03M20.00S,2026-01-23T03:59:39.0Z,2,REGULAR,foul,offensive,[],1631101,,,1610612757,61,57,2026-01-23T04:00:05Z,2930000,False,,,0,,S. Sharpe charge offensive FOUL (1 PF),"[1631101, 1641796]",1610612757.0,POR,charge,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,1.0,0.0,Larsson,1641796.0,,,,,,,,,
302,PT03M20.00S,2026-01-23T03:59:39.0Z,2,REGULAR,turnover,offensive foul,[],1631101,,,1610612757,61,57,2026-01-23T03:59:39Z,2950000,False,,,0,,S. Sharpe offensive foul TURNOVER (4 TO),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,,,,,4.0,,,,,,,,
303,PT03M20.00S,2026-01-23T03:59:54.2Z,2,REGULAR,foul,technical,['1freethrow'],1631101,,,1610612748,61,57,2026-01-23T04:00:01Z,2960000,False,,,0,,S. Sharpe technical FOUL (1 Tech),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,1.0,1.0,,,,,,,,,,,
304,PT03M20.00S,2026-01-23T04:00:11.5Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612748,61,57,2026-01-23T04:00:11Z,2970000,False,,,0,,MISS N. Powell technical Free Throw 1 of 1,[1626181],1610612748.0,MIA,technical,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT03M20.00S,2026-01-23T04:00:11.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,61,57,2026-01-23T04:00:11Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,,
306,PT03M20.00S,2026-01-23T04:00:15.0Z,2,REGULAR,substitution,out,[],1631126,,,1610612748,61,57,2026-01-23T04:00:22Z,2990000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M20.00S,2026-01-23T04:00:15.0Z,2,REGULAR,substitution,in,[],1630166,,,1610612748,61,57,2026-01-23T04:00:22Z,3000000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M09.00S,2026-01-23T04:00:38.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631107,21.76412614980289,89.70588235294117,1610612748,61,57,2026-01-23T04:00:43Z,3010000,False,-199.0,152.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
309,PT03M06.00S,2026-01-23T04:00:41.9Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,61,57,2026-01-23T04:00:41Z,3020000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,308.0,4.0,2.0,2.0,,,,,,,,,,,,,,
310,PT03M01.00S,2026-01-23T04:00:50.0Z,2,REGULAR,foul,offensive,[],1631170,,,1610612748,61,57,2026-01-23T04:00:56Z,3030000,False,,,0,,J. Jaquez Jr. charge offensive FOUL (2 PF),"[1631170, 1641739]",1610612748.0,MIA,charge,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,2.0,0.0,Camara,1641739.0,,,,,,,,,
312,PT03M01.00S,2026-01-23T04:00:50.0Z,2,REGULAR,turnover,offensive foul,[],1631170,,,1610612748,61,57,2026-01-23T04:00:50Z,3050000,False,,,0,,J. Jaquez Jr. offensive foul TURNOVER (2 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,2.0,,,,,,,,
313,PT03M01.00S,2026-01-23T04:00:56.7Z,2,REGULAR,substitution,out,[],1629057,,,1610612757,61,57,2026-01-23T04:01:06Z,3060000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M01.00S,2026-01-23T04:00:56.7Z,2,REGULAR,substitution,out,[],1631170,,,1610612757,61,57,2026-01-23T04:01:06Z,3070000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M01.00S,2026-01-23T04:00:56.7Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,61,57,2026-01-23T04:01:06Z,3080000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M01.00S,2026-01-23T04:00:56.7Z,2,REGULAR,substitution,in,[],1628389,,,1610612757,61,57,2026-01-23T04:01:06Z,3090000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M49.00S,2026-01-23T04:01:21.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,70.90998685939553,21.323529411764707,1610612757,61,57,2026-01-23T04:01:25Z,3100000,False,-143.0,221.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
318,PT02M47.00S,2026-01-23T04:01:23.2Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,61,57,2026-01-23T04:17:11Z,3110000,False,,,0,,D. Avdija REBOUND (Off:3 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,317.0,5.0,2.0,3.0,,,,,,,,,,,,,,
319,PT02M41.00S,2026-01-23T04:01:29.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,69.59592641261499,69.36274509803921,1610612757,61,57,2026-01-23T04:01:34Z,3120000,False,97.0,233.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
320,PT02M37.00S,2026-01-23T04:01:33.8Z,2,REGULAR,rebound,defensive,[],203952,,,1610612748,61,57,2026-01-23T04:01:34Z,3130000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,
321,PT02M28.00S,2026-01-23T04:01:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.258212877792378,56.372549019607845,1610612748,61,59,2026-01-23T04:13:55Z,3140000,False,-32.0,6.0,1,left,B. Adebayo driving reverse Layup (17 PTS),[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,,,,17.0,,,,,
322,PT02M22.00S,2026-01-23T04:01:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,61,59,2026-01-23T04:01:55Z,3150000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (3 TO),[1630166],1610612757.0,POR,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,,3.0,,,,,,,,
323,PT02M10.00S,2026-01-23T04:02:07.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,10.5946123521682,94.85294117647058,1610612748,61,59,2026-01-23T04:02:14Z,3160000,False,-224.0,47.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
324,PT02M09.00S,2026-01-23T04:02:08.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,61,59,2026-01-23T04:02:14Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,323.0,,,,,,,,,,,,,,,,,
325,PT02M09.00S,2026-01-23T04:02:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612748,61,59,2026-01-23T04:02:25Z,3180000,False,,,0,,D. Avdija loose ball personal FOUL (2 PF) (Jović 2 FT),"[1630166, 1631107]",1610612757.0,POR,loose ball,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,2.0,0.0,Jović,1631107.0,,,,,,,,,
327,PT02M09.00S,2026-01-23T04:02:39.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631107,,,1610612748,61,59,2026-01-23T04:02:39Z,3200000,False,,,0,,MISS N. Jović Free Throw 1 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT02M09.00S,2026-01-23T04:02:39.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,61,59,2026-01-23T04:02:39Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,
329,PT02M09.00S,2026-01-23T04:02:39.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631107,,,1610612748,61,59,2026-01-23T04:03:00Z,3220000,False,,,0,,MISS N. Jović Free Throw 2 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT02M06.00S,2026-01-23T04:02:42.7Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,61,59,2026-01-23T04:03:00Z,3230000,False,,,0,,D. Clingan REBOUND (Off:0 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,,,,
331,PT01M52.00S,2026-01-23T04:03:13.2Z,2,REGULAR,2pt,Layup,[],203924,88.12417871222075,68.38235294117648,1610612757,61,59,2026-01-23T04:03:19Z,3240000,False,92.0,59.0,1,right,MISS J. Grant 10' driving Layup - blocked,"[203924, 1628389]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,10.93,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
332,PT01M52.00S,2026-01-23T04:03:13.2Z,2,REGULAR,block,,[],1628389,,,1610612757,61,59,2026-01-23T04:03:15Z,3250000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
333,PT01M50.00S,2026-01-23T04:03:15.2Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,61,59,2026-01-23T04:03:19Z,3260000,False,,,0,,P. Larsson REBOUND (Off:1 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,331.0,2.0,1.0,1.0,,,,,,,,,,,,,,
336,PT01M41.00S,2026-01-23T04:03:58.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,7.835085413929041,95.09803921568627,1610612748,61,59,2026-01-23T04:19:32Z,3290000,False,-225.0,21.0,1,left,MISS N. Powell step back 3PT,[1626181],1610612748.0,MIA,step back,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
337,PT01M39.00S,2026-01-23T04:04:00.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,61,59,2026-01-23T04:04:03Z,3300000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,,,336.0,4.0,4.0,0.0,,,,,,,,,,,,,,
338,PT01M25.00S,2026-01-23T04:04:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.72339027595268,56.61764705882353,1610612757,61,59,2026-01-23T04:04:18Z,3310000,False,33.0,16.0,1,right,MISS S. Sharpe driving finger roll Layup,[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
339,PT01M21.00S,2026-01-23T04:04:18.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,59,2026-01-23T04:04:18Z,3320000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,338.0,5.0,4.0,1.0,,,,,,,,,,,,,,
340,PT01M16.00S,2026-01-23T04:04:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,8.623521681997373,55.14705882352941,1610612748,61,61,2026-01-23T04:04:29Z,3330000,False,-26.0,29.0,1,left,N. Powell running Layup (12 PTS) (B. Adebayo 2 AST),"[1626181, 1628389]",1610612748.0,MIA,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,,,,,,,12.0,B. Adebayo,1628389.0,2.0,,
342,PT01M06.00S,2026-01-23T04:04:33.5Z,2,REGULAR,3pt,Jump Shot,[],1641739,79.84559789750328,90.19607843137256,1610612757,64,61,2026-01-23T04:04:37Z,3350000,False,201.0,137.0,1,right,T. Camara 24' 3PT  (13 PTS) (D. Avdija 3 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.32,Made,,,,,,,,,,,,,13.0,D. Avdija,1630166.0,3.0,,
