actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
341,PT11M39.00S,2026-03-29T23:23:16.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,58,47,2026-03-29T23:23:17Z,3380000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,340.0,4.0,3.0,1.0,,,,,,,,,,,,,,
342,PT11M23.00S,2026-03-29T23:23:32.6Z,3,REGULAR,3pt,Jump Shot,[],1630166,6.389618922470433,96.32352941176471,1610612757,58,47,2026-03-29T23:23:36Z,3390000,False,-232.0,8.0,1,left,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
343,PT11M21.00S,2026-03-29T23:23:34.6Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,58,47,2026-03-29T23:23:36Z,3400000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,342.0,4.0,3.0,1.0,,,,,,,,,,,,,,
344,PT11M15.00S,2026-03-29T23:23:40.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1641774,83.65637319316689,85.04901960784314,1610612764,58,47,2026-03-29T23:29:38Z,3410000,False,175.0,101.0,1,right,MISS T. Vukcevic 20' running pullup Shot,[1641774],1610612764.0,WAS,running pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right,20.23,Missed,,,,,,,,,,,,,,,,,,
345,PT11M13.00S,2026-03-29T23:23:42.3Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,58,47,2026-03-29T23:23:45Z,3420000,False,,,0,,T. Camara REBOUND (Off:1 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right,,,344.0,6.0,5.0,1.0,,,,,,,,,,,,,,
346,PT11M11.00S,2026-03-29T23:23:46.3Z,3,REGULAR,foul,personal,[],1641774,,,1610612757,58,47,2026-03-29T23:23:54Z,3430000,False,,,0,,T. Vukcevic personal FOUL (3 PF),"[1641774, 1630703]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,1662.0,3.0,0.0,Henderson,1630703.0,,,,,,
348,PT11M09.00S,2026-03-29T23:24:12.5Z,3,REGULAR,turnover,out-of-bounds,[],1641739,,,1610612757,58,47,2026-03-29T23:33:36Z,3450000,False,,,0,,T. Camara bad pass out-of-bounds TURNOVER (1 TO),[1641739],1610612757.0,POR,bad pass,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,1662.0,,,,,,,,1.0,,
349,PT11M00.00S,2026-03-29T23:24:43.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642882,78.9257555847569,33.088235294117645,1610612764,58,47,2026-03-29T23:24:49Z,3460000,False,-85.0,146.0,1,right,MISS J. Reese 16' pullup Shot,[1642882],1610612764.0,WAS,pullup,,,Reese,J. Reese,,,,,Mid-Range,16-24 Left Center,16.84,Missed,,,,,,,,,,,,,,,,,,
350,PT10M56.00S,2026-03-29T23:24:47.4Z,3,REGULAR,rebound,offensive,[],1641778,,,1610612764,58,47,2026-03-29T23:24:47Z,3470000,False,,,0,,L. Black REBOUND (Off:3 Def:4),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Mid-Range,16-24 Left Center,,,349.0,7.0,4.0,3.0,,,,,,,,,,,,,,
351,PT10M49.00S,2026-03-29T23:24:54.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641774,69.85873850197109,66.66666666666666,1610612764,58,50,2026-03-29T23:25:00Z,3480000,False,83.0,231.0,1,right,T. Vukcevic 24' 3PT  (10 PTS) (L. Black 2 AST),"[1641774, 1641778]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,24.54,Made,,,,,10.0,,,,,,,,L. Black,1641778.0,2.0,,,
353,PT10M34.00S,2026-03-29T23:25:09.3Z,3,REGULAR,3pt,Jump Shot,[],1641739,18.347568988173457,5.147058823529411,1610612757,58,50,2026-03-29T23:25:13Z,3500000,False,224.0,120.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
354,PT10M33.00S,2026-03-29T23:25:10.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,58,50,2026-03-29T23:25:13Z,3510000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,353.0,,,,,,,,,,,,,,,,,
356,PT10M08.00S,2026-03-29T23:25:43.4Z,3,REGULAR,2pt,Jump Shot,[],1641774,77.08607095926413,27.941176470588236,1610612764,58,50,2026-03-29T23:25:48Z,3530000,False,-110.0,163.0,1,right,MISS T. Vukcevic 19' turnaround Shot,[1641774],1610612764.0,WAS,turnaround,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Left Center,19.67,Missed,,,,,,,,,,,,,,,,,,
357,PT10M04.00S,2026-03-29T23:25:46.9Z,3,REGULAR,rebound,offensive,[],1641778,,,1610612764,58,50,2026-03-29T23:25:46Z,3540000,False,,,0,,L. Black REBOUND (Off:4 Def:4),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Mid-Range,16-24 Left Center,,,356.0,8.0,4.0,4.0,,,,,,,,,,,,,,
358,PT10M04.00S,2026-03-29T23:25:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641778,94.40999984741211,50.0,1610612764,58,50,2026-03-29T23:25:46Z,3550000,False,0.0,0.0,1,right,MISS L. Black tip Layup,[1641778],1610612764.0,WAS,tip,,,Black,L. Black,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
359,PT10M03.00S,2026-03-29T23:25:47.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,58,50,2026-03-29T23:25:47Z,3560000,False,,,0,,T. Camara REBOUND (Off:1 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,358.0,7.0,6.0,1.0,,,,,,,,,,,,,,
360,PT09M59.00S,2026-03-29T23:25:51.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,19.004599211563733,94.36274509803921,1610612757,58,50,2026-03-29T23:26:02Z,3570000,False,-222.0,126.0,1,left,MISS J. Holiday 25' running 3PT,[201950],1610612757.0,POR,running,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
361,PT09M57.00S,2026-03-29T23:25:53.7Z,3,REGULAR,rebound,defensive,[],1642882,,,1610612764,58,50,2026-03-29T23:26:02Z,3580000,False,,,0,,J. Reese REBOUND (Off:2 Def:5),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Left Center,,,360.0,7.0,5.0,2.0,,,,,,,,,,,,,,
362,PT09M47.00S,2026-03-29T23:26:04.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,93.77463863337714,95.09803921568627,1610612764,58,50,2026-03-29T23:26:08Z,3590000,False,225.0,6.0,1,right,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
363,PT09M43.00S,2026-03-29T23:26:08.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,58,50,2026-03-29T23:26:08Z,3600000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,
364,PT09M43.00S,2026-03-29T23:26:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612757,58,50,2026-03-29T23:26:27Z,3610000,False,,,0,,T. Vukcevic shooting personal FOUL (4 PF) (Avdija 2 FT),"[1641774, 1630166]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,4.0,0.0,Avdija,1630166.0,,,,,,
368,PT09M43.00S,2026-03-29T23:26:38.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,58,50,2026-03-29T23:36:57Z,3630000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT09M43.00S,2026-03-29T23:26:38.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,58,50,2026-03-29T23:36:57Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,
370,PT09M43.00S,2026-03-29T23:26:39.2Z,3,REGULAR,substitution,out,[],1641774,,,1610612757,58,50,2026-03-29T23:26:44Z,3650000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M43.00S,2026-03-29T23:26:39.2Z,3,REGULAR,substitution,in,[],1630264,,,1610612757,58,50,2026-03-29T23:26:44Z,3660000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M43.00S,2026-03-29T23:26:38.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,59,50,2026-03-29T23:36:57Z,3670000,False,,,0,,D. Avdija Free Throw 2 of 2 (16 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
373,PT09M29.00S,2026-03-29T23:27:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,92.85479632063075,41.911764705882355,1610612764,59,50,2026-03-29T23:37:29Z,3680000,False,-40.0,15.0,1,right,MISS J. Reese driving Layup - blocked,"[1642882, 1642270]",1610612764.0,WAS,driving,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,Clingan,1642270.0,,,,,,,,,,,
374,PT09M29.00S,2026-03-29T23:27:16.5Z,3,REGULAR,block,,[],1642270,,,1610612764,59,50,2026-03-29T23:27:18Z,3690000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT09M28.00S,2026-03-29T23:27:17.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,59,50,2026-03-29T23:27:24Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,373.0,,,,,,,,,,,,,,,,,
377,PT09M24.00S,2026-03-29T23:27:38.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641778,89.70105124835742,40.68627450980392,1610612764,59,52,2026-03-29T23:27:43Z,3720000,False,-47.0,44.0,1,right,L. Black 6' driving bank Jump Shot (5 PTS) (B. Carrington 4 AST),"[1641778, 1642267]",1610612764.0,WAS,driving bank,,,Black,L. Black,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,5.0,,,,,,,,B. Carrington,1642267.0,4.0,,,
379,PT09M19.00S,2026-03-29T23:27:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,5.863994743758213,54.41176470588235,1610612757,61,52,2026-03-29T23:27:51Z,3740000,False,-22.0,3.0,1,left,S. Henderson driving Layup (16 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.23,Made,,,,,16.0,,,,,,,,,,,,,
380,PT09M19.00S,2026-03-29T23:27:48.8Z,3,REGULAR,foul,personal,['1freethrow'],1641778,,,1610612757,61,52,2026-03-29T23:27:55Z,3750000,False,,,0,,L. Black shooting personal FOUL (1 PF) (Henderson 1 FT),"[1641778, 1630703]",1610612764.0,WAS,shooting,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Henderson,1630703.0,,,,,,
382,PT09M19.00S,2026-03-29T23:28:05.5Z,3,REGULAR,freethrow,1 of 1,[],1630703,,,1610612757,62,52,2026-03-29T23:28:05Z,3770000,False,,,0,,S. Henderson Free Throw 1 of 1 (17 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
383,PT09M12.00S,2026-03-29T23:28:18.2Z,3,REGULAR,foul,personal,[],1641739,,,1610612764,62,52,2026-03-29T23:28:22Z,3780000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1642882]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,1662.0,2.0,0.0,Reese,1642882.0,,,,,,
404,PT09M02.00S,2026-03-29T23:28:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,90.48948751642575,47.794117647058826,1610612764,62,52,2026-03-29T23:31:17Z,3795000,False,-11.0,37.0,1,right,MISS J. Reese driving Layup - blocked,"[1642882, 1642270]",1610612764.0,WAS,driving,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,Clingan,1642270.0,,,,,,,,,,,
405,PT09M02.00S,2026-03-29T23:28:34.7Z,3,REGULAR,block,,[],1642270,,,1610612764,62,52,2026-03-29T23:31:17Z,3797500,False,,,0,,D. Clingan BLOCK (3 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT09M02.00S,2026-03-29T23:28:34.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,62,52,2026-03-29T23:31:17Z,3798750,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,404.0,,,,,,,,,,,,,,,,,
386,PT08M48.00S,2026-03-29T23:29:10.2Z,3,REGULAR,3pt,Jump Shot,[],1642270,33.196452036793694,35.049019607843135,1610612757,62,52,2026-03-29T23:31:21Z,3810000,False,75.0,260.0,1,left,MISS D. Clingan 27' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,,
387,PT08M45.00S,2026-03-29T23:29:13.2Z,3,REGULAR,rebound,defensive,[],1642882,,,1610612764,62,52,2026-03-29T23:29:14Z,3820000,False,,,0,,J. Reese REBOUND (Off:2 Def:6),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,386.0,8.0,6.0,2.0,,,,,,,,,,,,,,
388,PT08M41.00S,2026-03-29T23:29:17.6Z,3,REGULAR,turnover,bad pass,[],1642882,,,1610612764,62,52,2026-03-29T23:39:38Z,3830000,False,,,0,,J. Reese bad pass TURNOVER (2 TO),"[1642882, 1641739]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Camara,1641739.0
389,PT08M41.00S,2026-03-29T23:29:17.6Z,3,REGULAR,steal,,[],1641739,,,1610612757,62,52,2026-03-29T23:29:19Z,3840000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
390,PT08M36.00S,2026-03-29T23:29:21.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,28.07161629434954,82.59803921568627,1610612757,62,52,2026-03-29T23:29:24Z,3850000,False,-163.0,211.0,1,left,MISS T. Camara 26' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
391,PT08M34.00S,2026-03-29T23:29:23.2Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,62,52,2026-03-29T23:29:24Z,3860000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,
392,PT08M28.00S,2026-03-29T23:29:28.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642882,94.56307490144546,46.07843137254902,1610612764,62,52,2026-03-29T23:40:26Z,3870000,False,-20.0,-1.0,1,right,MISS J. Reese running Layup - blocked,"[1642882, 1642270]",1610612764.0,WAS,running,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,Clingan,1642270.0,,,,,,,,,,,
393,PT08M28.00S,2026-03-29T23:29:28.8Z,3,REGULAR,block,,[],1642270,,,1610612764,62,52,2026-03-29T23:29:30Z,3880000,False,,,0,,D. Clingan BLOCK (4 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT08M27.00S,2026-03-29T23:29:29.8Z,3,REGULAR,rebound,defensive,[],201950,,,1610612757,62,52,2026-03-29T23:29:32Z,3890000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,392.0,1.0,1.0,0.0,,,,,,,,,,,,,,
395,PT08M24.00S,2026-03-29T23:29:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612757,62,52,2026-03-29T23:29:45Z,3900000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Holiday 2 FT),"[1642267, 201950]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,2.0,0.0,Holiday,201950.0,,,,,,
397,PT08M24.00S,2026-03-29T23:30:08.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201950,,,1610612757,63,52,2026-03-29T23:30:08Z,3920000,False,,,0,,J. Holiday Free Throw 1 of 2 (1 PTS),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
398,PT08M24.00S,2026-03-29T23:30:26.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201950,,,1610612757,64,52,2026-03-29T23:30:26Z,3930000,False,,,0,,J. Holiday Free Throw 2 of 2 (2 PTS),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
399,PT08M20.00S,2026-03-29T23:30:38.7Z,3,REGULAR,foul,offensive,[],1642267,,,1610612764,64,52,2026-03-29T23:58:06Z,3940000,False,,,0,,B. Carrington offensive FOUL (3 PF),"[1642267, 1641739]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200832.0,3.0,0.0,Camara,1641739.0,,,,,,
401,PT08M20.00S,2026-03-29T23:30:38.7Z,3,REGULAR,turnover,offensive foul,[],1642267,,,1610612764,64,52,2026-03-29T23:30:38Z,3960000,False,,,0,,B. Carrington offensive foul TURNOVER (3 TO),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200832.0,,,,,,,,3.0,,
402,PT08M15.00S,2026-03-29T23:30:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612757,64,52,2026-03-29T23:31:05Z,3970000,False,,,0,,B. Coulibaly personal FOUL (2 PF) (Henderson 2 FT),"[1641731, 1630703]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,1662.0,2.0,0.0,Henderson,1630703.0,,,,,,
407,PT08M15.00S,2026-03-29T23:31:26.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,65,52,2026-03-29T23:33:07Z,3990000,False,,,0,,S. Henderson Free Throw 1 of 2 (18 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
465,PT08M15.00S,2026-03-29T23:31:39.6Z,3,REGULAR,substitution,out,[],1641778,,,1610612757,65,52,2026-03-29T23:44:49Z,4005000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT08M15.00S,2026-03-29T23:31:39.6Z,3,REGULAR,substitution,in,[],1641774,,,1610612757,65,52,2026-03-29T23:44:49Z,4012500,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M15.00S,2026-03-29T23:31:26.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,66,52,2026-03-29T23:33:07Z,4020000,False,,,0,,S. Henderson Free Throw 2 of 2 (19 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
424,PT08M03.00S,2026-03-29T23:31:53.2Z,3,REGULAR,turnover,lost ball,[],1642267,,,1610612764,66,52,2026-03-29T23:36:25Z,4022500,False,,,0,,B. Carrington lost ball TURNOVER (4 TO),"[1642267, 1641739]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Camara,1641739.0
425,PT08M03.00S,2026-03-29T23:31:53.2Z,3,REGULAR,steal,,[],1641739,,,1610612757,66,52,2026-03-29T23:36:25Z,4023750,False,,,0,,T. Camara STEAL (3 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
417,PT08M03.00S,2026-03-29T23:32:11.8Z,3,REGULAR,jumpball,recovered,[],1642270,,,1610612757,66,52,2026-03-29T23:36:25Z,4025000,False,,,0,,Jump Ball T. Camara vs. B. Carrington: Tip to D. Clingan,"[1642270, 1641739, 1642267]",1610612757.0,POR,heldball,D. Clingan,1642270.0,Clingan,D. Clingan,Camara,1641739.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,,,,,,
415,PT07M45.00S,2026-03-29T23:32:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,26.231931668856767,14.215686274509803,1610612757,69,52,2026-03-29T23:33:03Z,4030000,False,179.0,194.0,1,left,T. Camara 26' 3PT step back (14 PTS),[1641739],1610612757.0,POR,step back,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,14.0,,,,,,,,,,,,,
416,PT07M45.00S,2026-03-29T23:32:57.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,69,52,2026-03-29T23:32:57Z,4040000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M35.00S,2026-03-29T23:35:58.9Z,3,REGULAR,foul,personal,[],1630703,,,1610612764,69,52,2026-03-29T23:36:29Z,4050000,False,,,0,,S. Henderson personal FOUL (3 PF),"[1630703, 1641731]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1193.0,3.0,0.0,Coulibaly,1641731.0,,,,,,
422,PT07M35.00S,2026-03-29T23:36:13.0Z,3,REGULAR,substitution,out,[],1630703,,,1610612764,69,52,2026-03-29T23:36:17Z,4070000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M35.00S,2026-03-29T23:36:13.0Z,3,REGULAR,substitution,in,[],1629680,,,1610612764,69,52,2026-03-29T23:36:17Z,4080000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M23.00S,2026-03-29T23:36:34.0Z,3,REGULAR,2pt,Jump Shot,[],1641731,84.70762155059133,69.36274509803921,1610612764,69,52,2026-03-29T23:36:37Z,4090000,False,97.0,91.0,1,right,MISS B. Coulibaly 13' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,13.3,Missed,,,,,,,,,,,,,,,,,,
427,PT07M21.00S,2026-03-29T23:36:36.1Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,69,52,2026-03-29T23:36:36Z,4100000,False,,,0,,D. Clingan REBOUND (Off:2 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,426.0,5.0,3.0,2.0,,,,,,,,,,,,,,
428,PT07M14.00S,2026-03-29T23:36:43.7Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,69,52,2026-03-29T23:47:47Z,4110000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1641774]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Vukcevic,1641774.0
429,PT07M14.00S,2026-03-29T23:36:43.7Z,3,REGULAR,steal,,[],1641774,,,1610612764,69,52,2026-03-29T23:36:45Z,4120000,False,,,0,,T. Vukcevic STEAL (1 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
430,PT07M13.00S,2026-03-29T23:36:54.1Z,3,REGULAR,foul,personal,[],1629680,,,1610612764,69,52,2026-03-29T23:37:03Z,4130000,False,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 1642267]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1662.0,2.0,0.0,Carrington,1642267.0,,,,,,
432,PT07M10.00S,2026-03-29T23:37:21.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,76.5604467805519,8.823529411764707,1610612764,69,52,2026-03-29T23:37:27Z,4150000,False,-206.0,168.0,1,right,MISS B. Carrington 26' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
