actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT00M24.60S,2025-11-04T04:09:19.6Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,53,52,2025-11-04T04:09:19Z,3330000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,,,,,,335.0,1.0,1.0,0.0,,,,,,
337,PT00M03.60S,2025-11-04T04:09:40.7Z,2,REGULAR,2pt,Jump Shot,[],1629060,25.312089356110377,33.82352941176471,1610612747,53,52,2025-11-04T04:09:44Z,3340000,False,81.0,185.0,1,left,MISS R. Hachimura 20' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,20.23,Missed,,,,,,,,,,,,,,,,,,
338,PT00M01.20S,2025-11-04T04:09:42.9Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,53,52,2025-11-04T04:09:42Z,3350000,False,,,0,,D. Clingan REBOUND (Off:2 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,337.0,3.0,1.0,2.0,,,,,,
339,PT00M00.00S,2025-11-04T04:09:45.1Z,2,REGULAR,heave,,[],0,,,1610612757,53,52,2025-11-04T04:09:57Z,3360000,False,,,0,,POR Heave,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,50.26,,,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2025-11-04T04:09:49.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,52,2025-11-04T04:09:49Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,339.0,,,,,,,,,
341,PT00M00.00S,2025-11-04T04:09:52.9Z,2,REGULAR,period,end,[],0,,,1610612757,53,52,2025-11-04T04:09:52Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-11-04T04:24:08.3Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,53,52,2025-11-04T04:24:37Z,3390000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-11-04T04:24:08.3Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612757,53,52,2025-11-04T04:24:37Z,3400000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-11-04T04:25:18.5Z,3,REGULAR,period,start,[],0,,,1610612757,53,52,2025-11-04T04:25:18Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M50.00S,2025-11-04T04:25:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.258212877792378,51.470588235294116,1610612757,55,52,2025-11-04T04:25:31Z,3420000,False,-7.0,6.0,1,left,S. Sharpe driving Layup (6 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.97,Made,6.0,,,,,,,,,,,,,,,,,
346,PT11M28.00S,2025-11-04T04:25:49.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,89.70105124835742,40.68627450980392,1610612747,55,52,2025-11-04T04:25:53Z,3430000,False,-47.0,44.0,1,right,MISS D. Ayton 6' Hook,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
347,PT11M26.00S,2025-11-04T04:25:51.5Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,55,52,2025-11-04T04:25:53Z,3440000,False,,,0,,T. Camara REBOUND (Off:2 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,346.0,5.0,3.0,2.0,,,,,,
348,PT11M15.00S,2025-11-04T04:26:02.5Z,3,REGULAR,3pt,Jump Shot,[],1631101,27.414586070959263,16.911764705882355,1610612757,55,52,2025-11-04T04:26:06Z,3450000,False,165.0,205.0,1,left,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
349,PT11M13.00S,2025-11-04T04:26:04.3Z,3,REGULAR,rebound,offensive,[],201950,,,1610612757,55,52,2025-11-04T04:26:04Z,3460000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,348.0,2.0,1.0,1.0,,,,,,
350,PT11M11.00S,2025-11-04T04:26:06.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,30.436925098554536,63.970588235294116,1610612757,55,52,2025-11-04T04:26:09Z,3470000,False,-70.0,234.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,24.38,Missed,,,,,,,,,,,,,,,,,,
351,PT11M08.00S,2025-11-04T04:26:09.0Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,55,52,2025-11-04T04:26:09Z,3480000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,350.0,2.0,2.0,0.0,,,,,,
352,PT10M55.00S,2025-11-04T04:26:22.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,90.22667542706965,45.09803921568628,1610612747,55,52,2025-11-04T04:27:23Z,3490000,False,-25.0,39.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,,
353,PT10M54.00S,2025-11-04T04:26:23.0Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,55,52,2025-11-04T04:26:27Z,3500000,False,,,0,,T. Camara REBOUND (Off:2 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,352.0,6.0,4.0,2.0,,,,,,
355,PT10M45.00S,2025-11-04T04:26:44.2Z,3,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612757,55,52,2025-11-04T04:26:48Z,3520000,False,,,0,,D. Knecht shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1642261, 1631101]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,,,,,,,3.0,0.0,Sharpe,1631101.0
357,PT10M45.00S,2025-11-04T04:26:57.9Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,55,52,2025-11-04T04:26:57Z,3540000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
358,PT10M45.00S,2025-11-04T04:26:57.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,55,52,2025-11-04T04:26:57Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,
359,PT10M45.00S,2025-11-04T04:27:11.9Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,56,52,2025-11-04T04:27:11Z,3560000,False,,,0,,S. Sharpe Free Throw 2 of 2 (7 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
360,PT10M33.00S,2025-11-04T04:27:26.0Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612747,56,52,2025-11-04T04:27:31Z,3570000,False,,,0,,D. Ayton lost ball TURNOVER (3 TO),"[1629028, 1641739]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,3.0,Camara,1641739.0,,,,,,,,,,,,,,
361,PT10M33.00S,2025-11-04T04:27:26.0Z,3,REGULAR,steal,,[],1641739,,,1610612757,56,52,2025-11-04T04:27:27Z,3580000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
362,PT10M31.00S,2025-11-04T04:27:29.7Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612757,56,52,2025-11-04T04:27:39Z,3590000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Camara 2 FT),"[1629028, 1641739]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,,,,,,,2.0,0.0,Camara,1641739.0
364,PT10M31.00S,2025-11-04T04:27:59.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641739,,,1610612757,56,52,2025-11-04T04:27:59Z,3610000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
365,PT10M31.00S,2025-11-04T04:27:59.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,56,52,2025-11-04T04:27:59Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,
366,PT10M31.00S,2025-11-04T04:28:16.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641739,,,1610612757,57,52,2025-11-04T04:28:16Z,3630000,False,,,0,,T. Camara Free Throw 2 of 2 (10 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
367,PT10M25.00S,2025-11-04T04:28:26.7Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612747,57,52,2025-11-04T04:28:35Z,3640000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1642270, 1629060]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,,,,,,,1.0,0.0,Hachimura,1629060.0
369,PT10M25.00S,2025-11-04T04:28:54.7Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,57,53,2025-11-04T04:28:54Z,3660000,False,,,0,,R. Hachimura Free Throw 1 of 2 (19 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
370,PT10M25.00S,2025-11-04T04:29:11.7Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,57,54,2025-11-04T04:29:11Z,3670000,False,,,0,,R. Hachimura Free Throw 2 of 2 (20 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
371,PT10M17.00S,2025-11-04T04:29:20.7Z,3,REGULAR,turnover,lost ball,[],1641739,,,1610612757,57,54,2025-11-04T04:29:24Z,3680000,False,,,0,,T. Camara lost ball TURNOVER (2 TO),"[1641739, 1631222]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,2.0,LaRavia,1631222.0,,,,,,,,,,,,,,
372,PT10M17.00S,2025-11-04T04:29:20.7Z,3,REGULAR,steal,,[],1631222,,,1610612747,57,54,2025-11-04T04:29:22Z,3690000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
373,PT10M11.00S,2025-11-04T04:29:26.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631222,71.69842312746385,20.098039215686274,1610612747,57,54,2025-11-04T04:29:34Z,3700000,False,-150.0,214.0,1,right,MISS J. LaRavia 26' running 3PT,[1631222],1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
374,PT10M09.00S,2025-11-04T04:29:28.7Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,57,54,2025-11-04T04:29:34Z,3710000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,373.0,5.0,5.0,0.0,,,,,,
375,PT10M02.00S,2025-11-04T04:29:36.2Z,3,REGULAR,3pt,Jump Shot,[],201950,16.113666228646515,4.411764705882353,1610612757,57,54,2025-11-04T04:29:41Z,3720000,False,228.0,99.0,1,left,MISS J. Holiday 24' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
376,PT10M00.00S,2025-11-04T04:29:38.2Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,57,54,2025-11-04T04:30:09Z,3730000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,375.0,6.0,5.0,1.0,,,,,,
377,PT10M00.00S,2025-11-04T04:29:43.9Z,3,REGULAR,foul,personal,[],1629028,,,1610612757,57,54,2025-11-04T04:29:58Z,3740000,False,,,0,,D. Ayton personal FOUL (3 PF),"[1629028, 1631101]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628484.0,,,,,,,3.0,0.0,Sharpe,1631101.0
379,PT09M53.00S,2025-11-04T04:30:13.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,26.62614980289093,16.666666666666664,1610612757,60,54,2025-11-04T04:30:17Z,3760000,False,167.0,198.0,1,left,D. Avdija 25' 3PT  (17 PTS) (J. Holiday 2 AST),"[1630166, 201950]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.87,Made,17.0,,,,J. Holiday,201950.0,2.0,,,,,,,,,,,
381,PT09M38.00S,2025-11-04T04:30:27.2Z,3,REGULAR,turnover,lost ball,[],203935,,,1610612747,60,54,2025-11-04T04:30:31Z,3780000,False,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 1631101]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,3.0,Sharpe,1631101.0,,,,,,,,,,,,,,
382,PT09M38.00S,2025-11-04T04:30:27.2Z,3,REGULAR,steal,,[],1631101,,,1610612757,60,54,2025-11-04T04:30:29Z,3790000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
383,PT09M35.00S,2025-11-04T04:30:30.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,7.30946123521682,49.01960784313725,1610612757,62,54,2025-11-04T04:30:36Z,3800000,False,5.0,16.0,1,left,T. Camara running Layup (12 PTS) (S. Sharpe 2 AST),"[1641739, 1631101]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.69,Made,12.0,,,,S. Sharpe,1631101.0,2.0,,,,,,,,,,,
385,PT09M19.00S,2025-11-04T04:30:46.7Z,3,REGULAR,3pt,Jump Shot,[],1642261,78.13731931668858,90.44117647058823,1610612747,62,54,2025-11-04T04:30:50Z,3820000,False,202.0,153.0,1,right,MISS D. Knecht 25' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
386,PT09M15.00S,2025-11-04T04:30:50.7Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612747,62,54,2025-11-04T04:30:50Z,3830000,False,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,385.0,5.0,3.0,2.0,,,,,,
387,PT09M13.00S,2025-11-04T04:30:52.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,89.30683311432325,46.07843137254902,1610612747,62,56,2025-11-04T04:35:47Z,3840000,False,-20.0,48.0,1,right,D. Ayton driving Hook (15 PTS),[1629028],1610612747.0,LAL,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,15.0,,,,,,,,,,,,,,,,,
388,PT09M04.00S,2025-11-04T04:31:03.1Z,3,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612757,62,56,2025-11-04T04:31:11Z,3850000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1631222, 1631101]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Sharpe,1631101.0
390,PT09M04.00S,2025-11-04T04:31:28.8Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,63,56,2025-11-04T04:33:05Z,3870000,False,,,0,,S. Sharpe Free Throw 1 of 2 (8 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
392,PT09M04.00S,2025-11-04T04:31:28.8Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,63,56,2025-11-04T04:33:05Z,3890000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT09M00.00S,2025-11-04T04:31:32.8Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,63,56,2025-11-04T04:33:05Z,3900000,False,,,0,,D. Clingan REBOUND (Off:3 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,392.0,4.0,1.0,3.0,,,,,,
394,PT08M54.00S,2025-11-04T04:31:56.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612757,63,56,2025-11-04T04:32:03Z,3910000,False,,,0,,M. Smart shooting personal FOUL (3 PF) (Sharpe 2 FT),"[203935, 1631101]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,,,,,,,3.0,0.0,Sharpe,1631101.0
396,PT08M54.00S,2025-11-04T04:32:23.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,64,56,2025-11-04T04:32:23Z,3930000,False,,,0,,S. Sharpe Free Throw 1 of 2 (9 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
397,PT08M54.00S,2025-11-04T04:32:39.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,65,56,2025-11-04T04:32:39Z,3940000,False,,,0,,S. Sharpe Free Throw 2 of 2 (10 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
398,PT08M45.00S,2025-11-04T04:32:55.5Z,3,REGULAR,3pt,Jump Shot,[],1629060,91.5407358738502,3.431372549019608,1610612747,65,56,2025-11-04T04:37:27Z,3950000,False,-233.0,27.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
399,PT08M43.00S,2025-11-04T04:32:57.5Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,65,56,2025-11-04T04:37:27Z,3960000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,,,,,398.0,3.0,2.0,1.0,,,,,,
400,PT08M36.00S,2025-11-04T04:32:59.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,90.48948751642575,49.26470588235294,1610612747,65,58,2025-11-04T04:38:51Z,3970000,False,-4.0,37.0,1,right,D. Ayton cutting finger roll Layup (17 PTS) (J. LaRavia 4 AST),"[1629028, 1631222]",1610612747.0,LAL,cutting finger roll,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.71,Made,17.0,,,,J. LaRavia,1631222.0,4.0,,,,,,,,,,,
402,PT08M22.00S,2025-11-04T04:33:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630166,28.07161629434954,20.833333333333336,1610612757,65,58,2025-11-04T04:33:48Z,3990000,False,146.0,211.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
403,PT08M22.00S,2025-11-04T04:33:13.8Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,65,58,2025-11-04T04:33:32Z,4000000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,402.0,4.0,4.0,0.0,,,,,,
404,PT08M13.00S,2025-11-04T04:33:24.0Z,3,REGULAR,2pt,Jump Shot,[],1629028,89.43823915900131,14.215686274509803,1610612747,65,60,2025-11-04T04:33:38Z,4010000,False,-179.0,47.0,1,right,D. Ayton 18' turnaround Jump Shot (19 PTS) (R. Hachimura 1 AST),"[1629028, 1629060]",1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left,18.49,Made,19.0,,,,R. Hachimura,1629060.0,1.0,,,,,,,,,,,
406,PT07M56.00S,2025-11-04T04:33:39.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,19.136005256241788,8.088235294117647,1610612757,65,60,2025-11-04T04:33:45Z,4030000,False,210.0,127.0,1,left,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
407,PT07M54.00S,2025-11-04T04:33:41.2Z,3,REGULAR,rebound,defensive,[],1642261,,,1610612747,65,60,2025-11-04T04:33:45Z,4040000,False,,,0,,D. Knecht REBOUND (Off:1 Def:3),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,406.0,4.0,3.0,1.0,,,,,,
408,PT07M46.00S,2025-11-04T04:33:52.5Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612747,65,60,2025-11-04T04:34:05Z,4050000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Smart 2 FT),"[1642270, 203935]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Smart,203935.0
410,PT07M46.00S,2025-11-04T04:34:22.6Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612747,65,61,2025-11-04T04:34:22Z,4070000,False,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
411,PT07M46.00S,2025-11-04T04:34:23.1Z,3,REGULAR,substitution,out,[],1642270,,,1610612747,65,61,2025-11-04T04:34:29Z,4080000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M46.00S,2025-11-04T04:34:23.1Z,3,REGULAR,substitution,out,[],1631101,,,1610612747,65,61,2025-11-04T04:34:29Z,4090000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M46.00S,2025-11-04T04:34:23.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612747,65,61,2025-11-04T04:34:29Z,4100000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M46.00S,2025-11-04T04:34:23.1Z,3,REGULAR,substitution,in,[],203924,,,1610612747,65,61,2025-11-04T04:34:29Z,4110000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M46.00S,2025-11-04T04:34:40.7Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612747,65,62,2025-11-04T04:34:40Z,4120000,False,,,0,,M. Smart Free Throw 2 of 2 (4 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
416,PT07M34.00S,2025-11-04T04:34:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642261,,,1610612757,65,62,2025-11-04T04:35:05Z,4130000,False,,,0,,D. Knecht shooting personal FOUL (4 PF) (Avdija 2 FT),"[1642261, 1630166]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201639.0,,,,,,,4.0,0.0,Avdija,1630166.0
418,PT07M34.00S,2025-11-04T04:35:24.9Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,66,62,2025-11-04T04:35:59Z,4150000,False,,,0,,D. Avdija Free Throw 1 of 2 (18 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
419,PT07M34.00S,2025-11-04T04:35:25.5Z,3,REGULAR,substitution,out,[],1642261,,,1610612757,66,62,2025-11-04T04:35:28Z,4160000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M34.00S,2025-11-04T04:35:25.5Z,3,REGULAR,substitution,in,[],1641733,,,1610612757,66,62,2025-11-04T04:35:28Z,4170000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
