actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
266,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,out,[],201950,,,1610612747,48,38,2026-01-18T04:01:42Z,2660000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,out,[],1641712,,,1610612747,48,38,2026-01-18T04:01:42Z,2670000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,out,[],1642270,,,1610612747,48,38,2026-01-18T04:01:42Z,2680000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,out,[],1641739,,,1610612747,48,38,2026-01-18T04:01:42Z,2690000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,in,[],1631126,,,1610612747,48,38,2026-01-18T04:01:42Z,2700000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,in,[],1631101,,,1610612747,48,38,2026-01-18T04:01:42Z,2710000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612747,48,38,2026-01-18T04:01:42Z,2720000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M53.00S,2026-01-18T04:01:22.6Z,2,REGULAR,substitution,in,[],203924,,,1610612747,48,38,2026-01-18T04:01:42Z,2730000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M53.00S,2026-01-18T04:02:04.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,48,39,2026-01-18T04:02:04Z,2740000,False,,,0,,L. James Free Throw 1 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
275,PT06M53.00S,2026-01-18T04:02:04.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,48,40,2026-01-18T04:02:04Z,2750000,False,,,0,,L. James Free Throw 2 of 2 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
276,PT06M33.00S,2026-01-18T04:02:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631321,85.3646517739816,49.50980392156863,1610612757,50,40,2026-01-18T04:05:25Z,2760000,False,-2.0,85.0,1,right,S. Cissoko 8' driving floating Jump Shot (8 PTS),[1631321],1610612757.0,POR,driving floating,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,,,8.51,,,,,,,,,
277,PT06M15.00S,2026-01-18T04:02:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.389618922470433,50.0,1610612747,50,42,2026-01-18T04:02:46Z,2770000,False,0.0,8.0,1,left,M. Smart driving reverse Layup (11 PTS),[203935],1610612747.0,LAL,driving reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,0.76,,,,,,,,,
278,PT05M58.00S,2026-01-18T04:02:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,79.71419185282524,64.4607843137255,1610612757,50,42,2026-01-18T04:03:01Z,2780000,False,72.0,138.0,1,right,MISS S. Sharpe 15' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,15.6,,,,,,,,,
279,PT05M56.00S,2026-01-18T04:03:00.9Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,50,42,2026-01-18T04:03:01Z,2790000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:4),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,278.0,4.0,4.0,0.0,,,,,
280,PT05M51.00S,2026-01-18T04:03:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.469776609724048,48.529411764705884,1610612747,50,44,2026-01-18T04:03:33Z,2800000,False,7.0,-1.0,1,left,L. James driving Layup (7 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.75,,,,,,,,,
281,PT05M51.00S,2026-01-18T04:03:09.5Z,2,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612747,50,44,2026-01-18T04:03:18Z,2810000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (James 1 FT),"[1629057, 2544]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
283,PT05M51.00S,2026-01-18T04:03:20.4Z,2,REGULAR,substitution,out,[],1631321,,,1610612747,50,44,2026-01-18T04:03:46Z,2830000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M51.00S,2026-01-18T04:03:20.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,50,44,2026-01-18T04:03:46Z,2840000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M51.00S,2026-01-18T04:03:20.4Z,2,REGULAR,substitution,in,[],1641871,,,1610612747,50,44,2026-01-18T04:03:46Z,2850000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M51.00S,2026-01-18T04:03:20.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,50,44,2026-01-18T04:03:46Z,2860000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M51.00S,2026-01-18T04:03:44.6Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,50,45,2026-01-18T04:03:44Z,2870000,False,,,0,,L. James Free Throw 1 of 1 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
288,PT05M42.00S,2026-01-18T04:03:59.7Z,2,REGULAR,3pt,Jump Shot,[],1631126,68.80749014454665,72.79411764705883,1610612757,53,45,2026-01-18T04:04:04Z,2880000,False,114.0,241.0,1,right,C. Love 26' 3PT  (11 PTS) (J. Grant 1 AST),"[1631126, 203924]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,26.63,,,,,J. Grant,203924.0,1.0,,
290,PT05M26.00S,2026-01-18T04:04:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.5722733245729295,54.41176470588235,1610612747,53,45,2026-01-18T04:08:23Z,2900000,False,-22.0,19.0,1,left,MISS M. Smart driving finger roll Layup,[203935],1610612747.0,LAL,driving finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.89,,,,,,,,,
291,PT05M24.00S,2026-01-18T04:04:17.3Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,53,45,2026-01-18T04:04:18Z,2910000,False,,,0,,D. Reath REBOUND (Off:1 Def:2),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,290.0,3.0,2.0,1.0,,,,,
292,PT05M14.00S,2026-01-18T04:04:27.2Z,2,REGULAR,turnover,bad pass,[],1631126,,,1610612757,53,45,2026-01-18T04:04:32Z,2920000,False,,,0,,C. Love bad pass TURNOVER (2 TO),"[1631126, 1631222]",1610612757.0,POR,,,,Love,C. Love,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,LaRavia,1631222.0,,,,,,,,,,
293,PT05M14.00S,2026-01-18T04:04:27.2Z,2,REGULAR,steal,,[],1631222,,,1610612747,53,45,2026-01-18T04:12:25Z,2930000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT05M05.00S,2026-01-18T04:04:36.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2544,5.206964520367937,50.98039215686274,1610612747,53,47,2026-01-18T04:04:43Z,2940000,False,-5.0,-4.0,1,left,L. James driving DUNK (10 PTS) (J. LaRavia 3 AST),"[2544, 1631222]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,0.61,,,,,J. LaRavia,1631222.0,3.0,,
296,PT04M48.00S,2026-01-18T04:04:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.43166885676742,51.71568627450981,1610612757,55,47,2026-01-18T04:05:02Z,2960000,False,9.0,0.0,1,right,J. Grant driving Layup (7 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.86,,,,,,,,,
297,PT04M38.00S,2026-01-18T04:05:02.6Z,2,REGULAR,3pt,Jump Shot,[],1631222,31.750985545335087,63.970588235294116,1610612747,55,47,2026-01-18T04:05:07Z,2970000,False,-70.0,246.0,1,left,MISS J. LaRavia 25' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.57,,,,,,,,,
298,PT04M35.00S,2026-01-18T04:05:05.6Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,55,47,2026-01-18T04:05:28Z,2980000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,297.0,1.0,0.0,1.0,,,,,
301,PT04M35.00S,2026-01-18T04:05:07.2Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612747,55,47,2026-01-18T04:06:05Z,2985000,False,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 1631126]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Love,1631126.0,,,,,,,,,,
302,PT04M35.00S,2026-01-18T04:05:07.2Z,2,REGULAR,steal,,[],1631126,,,1610612757,55,47,2026-01-18T04:05:53Z,2987500,False,,,0,,C. Love STEAL (1 STL),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
299,PT04M29.00S,2026-01-18T04:05:11.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203924,75.50919842312747,13.725490196078432,1610612757,58,47,2026-01-18T04:05:53Z,2990000,False,-181.0,178.0,1,right,J. Grant 25' 3PT running (10 PTS) (C. Love 1 AST),"[203924, 1631126]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,,,,25.39,,,,,C. Love,1631126.0,1.0,,
303,PT04M29.00S,2026-01-18T04:06:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,58,47,2026-01-18T04:06:39Z,3010000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M29.00S,2026-01-18T04:07:29.2Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,58,47,2026-01-18T04:07:52Z,3020000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M29.00S,2026-01-18T04:07:29.2Z,2,REGULAR,substitution,out,[],2544,,,1610612747,58,47,2026-01-18T04:07:52Z,3030000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M29.00S,2026-01-18T04:07:29.2Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,58,47,2026-01-18T04:07:52Z,3040000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M29.00S,2026-01-18T04:07:29.2Z,2,REGULAR,substitution,in,[],1641723,,,1610612747,58,47,2026-01-18T04:07:52Z,3050000,False,,,0,,SUB in: K. Bufkin,[1641723],1610612747.0,LAL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M16.00S,2026-01-18T04:08:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629060,32.802233902759525,43.627450980392155,1610612747,58,47,2026-01-18T04:08:23Z,3060000,False,32.0,256.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.78,,,,,,,,,
309,PT04M13.00S,2026-01-18T04:08:22.7Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,58,47,2026-01-18T04:08:23Z,3070000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,308.0,3.0,2.0,1.0,,,,,
310,PT03M59.00S,2026-01-18T04:08:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,82.7365308804205,46.32352941176471,1610612757,60,47,2026-01-18T04:08:43Z,3080000,False,-18.0,110.0,1,right,S. Sharpe 11' fadeaway Jump Shot (8 PTS),[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,,,11.13,,,,,,,,,
311,PT03M39.00S,2026-01-18T04:08:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612747,60,47,2026-01-18T04:09:07Z,3090000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Bufkin 2 FT),"[1631101, 1641723]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,1628954.0,1.0,0.0,Bufkin,1641723.0,,,,,,,,,,,,,,,
313,PT03M39.00S,2026-01-18T04:09:22.0Z,2,REGULAR,freethrow,1 of 2,[],1641723,,,1610612747,60,48,2026-01-18T04:09:22Z,3110000,False,,,0,,K. Bufkin Free Throw 1 of 2 (1 PTS),[1641723],1610612747.0,LAL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
314,PT03M39.00S,2026-01-18T04:09:39.4Z,2,REGULAR,freethrow,2 of 2,[],1641723,,,1610612747,60,49,2026-01-18T04:09:39Z,3120000,False,,,0,,K. Bufkin Free Throw 2 of 2 (2 PTS),[1641723],1610612747.0,LAL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
315,PT03M31.00S,2026-01-18T04:09:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.64323258869908,52.69607843137255,1610612757,60,49,2026-01-18T04:09:55Z,3130000,False,13.0,7.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.53,,,,,,,,,
316,PT03M30.00S,2026-01-18T04:09:52.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612747,60,49,2026-01-18T04:09:55Z,3140000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,315.0,2.0,2.0,0.0,,,,,
317,PT03M24.00S,2026-01-18T04:09:59.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203935,11.12023653088042,41.66666666666667,1610612747,60,49,2026-01-18T04:14:27Z,3150000,False,42.0,52.0,1,left,MISS M. Smart 6' running Layup,[203935],1610612747.0,LAL,running,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.67,,,,,,,,,
318,PT03M23.00S,2026-01-18T04:10:00.0Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612747,60,49,2026-01-18T04:16:39Z,3160000,False,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,317.0,3.0,1.0,2.0,,,,,
319,PT03M22.00S,2026-01-18T04:10:02.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628467,5.590000152587891,50.0,1610612747,60,49,2026-01-18T04:16:46Z,3170000,False,0.0,0.0,1,left,MISS M. Kleber tip Layup,[1628467],1610612747.0,LAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
320,PT03M21.00S,2026-01-18T04:10:03.1Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612747,60,49,2026-01-18T04:16:46Z,3180000,False,,,0,,M. Kleber REBOUND (Off:3 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,319.0,4.0,1.0,3.0,,,,,
321,PT03M20.00S,2026-01-18T04:10:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,5.590000152587891,50.0,1610612747,60,49,2026-01-18T04:10:03Z,3190000,False,0.0,0.0,1,left,MISS M. Kleber tip Layup,[1628467],1610612747.0,LAL,tip,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,0.0,,,,,,,,,
322,PT03M19.00S,2026-01-18T04:10:03.6Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,60,49,2026-01-18T04:10:03Z,3200000,False,,,0,,D. Reath REBOUND (Off:1 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,321.0,4.0,3.0,1.0,,,,,
323,PT03M12.00S,2026-01-18T04:10:11.5Z,2,REGULAR,2pt,Jump Shot,[],203924,92.9862023653088,85.5392156862745,1610612757,62,49,2026-01-18T04:18:00Z,3210000,False,178.0,13.0,1,right,J. Grant 17' step back Jump Shot (12 PTS),[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,,,,,,Made,12.0,,,,17.82,,,,,,,,,
325,PT03M12.00S,2026-01-18T04:10:16.1Z,2,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612757,62,49,2026-01-18T04:10:21Z,3230000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Grant 1 FT),"[1629060, 203924]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,1628954.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
327,PT03M12.00S,2026-01-18T04:10:51.5Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,63,49,2026-01-18T04:10:51Z,3250000,False,,,0,,J. Grant Free Throw 1 of 1 (13 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
328,PT02M54.00S,2026-01-18T04:11:11.2Z,2,REGULAR,2pt,Jump Shot,[],1629060,12.302890932982917,79.41176470588235,1610612747,63,51,2026-01-18T04:18:38Z,3260000,False,-147.0,63.0,1,left,R. Hachimura 16' pullup Jump Shot (2 PTS),[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,,,,16.01,,,,,,,,,
329,PT02M37.00S,2026-01-18T04:11:30.6Z,2,REGULAR,foul,personal,['2freethrow'],1641723,,,1610612757,63,51,2026-01-18T04:11:44Z,3270000,False,,,0,,K. Bufkin shooting personal FOUL (1 PF) (Williams III 2 FT),"[1641723, 1629057]",1610612747.0,LAL,shooting,,,Bufkin,K. Bufkin,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Williams III,1629057.0,,,,,,,,,,,,,,,
331,PT02M37.00S,2026-01-18T04:11:54.3Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612757,64,51,2026-01-18T04:11:54Z,3290000,False,,,0,,R. Williams III Free Throw 1 of 2 (3 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
332,PT02M37.00S,2026-01-18T04:11:54.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612757,64,51,2026-01-18T04:12:00Z,3300000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M37.00S,2026-01-18T04:11:54.8Z,2,REGULAR,substitution,out,[],203935,,,1610612757,64,51,2026-01-18T04:12:00Z,3310000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M37.00S,2026-01-18T04:11:54.8Z,2,REGULAR,substitution,in,[],1631166,,,1610612757,64,51,2026-01-18T04:12:00Z,3320000,False,,,0,,SUB in: D. Timme,[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M37.00S,2026-01-18T04:11:54.8Z,2,REGULAR,substitution,in,[],1631222,,,1610612757,64,51,2026-01-18T04:12:00Z,3330000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M37.00S,2026-01-18T04:12:14.0Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612757,65,51,2026-01-18T04:12:14Z,3340000,False,,,0,,R. Williams III Free Throw 2 of 2 (4 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
337,PT02M21.00S,2026-01-18T04:12:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641723,6.652431011826544,45.588235294117645,1610612747,65,53,2026-01-18T04:12:35Z,3350000,False,22.0,10.0,1,left,K. Bufkin driving Layup (4 PTS),[1641723],1610612747.0,LAL,driving,,,Bufkin,K. Bufkin,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,2.43,,,,,,,,,
338,PT02M06.00S,2026-01-18T04:12:47.2Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612757,65,53,2026-01-18T04:12:51Z,3360000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1629060]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,
339,PT02M06.00S,2026-01-18T04:12:47.2Z,2,REGULAR,steal,,[],1629060,,,1610612747,65,53,2026-01-18T04:13:39Z,3370000,False,,,0,,R. Hachimura STEAL (2 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
340,PT02M03.00S,2026-01-18T04:12:50.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,6.652431011826544,50.49019607843137,1610612747,65,55,2026-01-18T04:12:57Z,3380000,False,-2.0,10.0,1,left,J. Vanderbilt running DUNK (4 PTS),[1629020],1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.03,,,,,,,,,
341,PT01M48.00S,2026-01-18T04:13:05.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,94.1688567674113,49.754901960784316,1610612757,67,55,2026-01-18T05:41:41Z,3390000,False,-1.0,2.0,1,right,R. Williams III cutting DUNK (6 PTS) (J. Grant 2 AST),"[1629057, 203924]",1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,0.26,,,,,J. Grant,203924.0,2.0,,
343,PT01M32.00S,2026-01-18T04:13:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612747,67,55,2026-01-18T04:13:30Z,3410000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1641871, 1629060]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Mid-Range,16-24 Left Center,203593.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,,,,
345,PT01M32.00S,2026-01-18T04:13:52.6Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,67,56,2026-01-18T04:13:52Z,3430000,False,,,0,,R. Hachimura Free Throw 1 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
346,PT01M32.00S,2026-01-18T04:13:56.0Z,2,REGULAR,substitution,out,[],1641871,,,1610612747,67,56,2026-01-18T04:14:02Z,3440000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M32.00S,2026-01-18T04:13:56.0Z,2,REGULAR,substitution,out,[],1629057,,,1610612747,67,56,2026-01-18T04:14:02Z,3450000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
