actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
256,PT05M47.00S,2025-12-24T03:51:04.4Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,34,41,2025-12-24T03:51:05Z,2540000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,,
257,PT05M40.00S,2025-12-24T03:51:11.0Z,2,REGULAR,3pt,Jump Shot,[],1631126,69.99014454664915,77.94117647058823,1610612757,37,41,2025-12-24T03:51:15Z,2550000,False,140.0,230.0,1,right,C. Love 26' 3PT  (10 PTS) (R. Rupert 1 AST),"[1631126, 1641712]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,26.88,Made,10.0,,,,,,,R. Rupert,1641712.0,1.0,,,,,,,,
259,PT05M13.00S,2025-12-24T03:51:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1642905,,,1610612753,37,41,2025-12-24T03:51:50Z,2570000,False,,,0,,Yang shooting personal FOUL (2 PF) (Isaac 2 FT),"[1642905, 1628371]",1610612757.0,POR,shooting,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,2.0,0.0,Isaac,1628371.0,,,
261,PT05M13.00S,2025-12-24T03:51:53.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,37,41,2025-12-24T03:51:53Z,2590000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M13.00S,2025-12-24T03:53:49.7Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,37,41,2025-12-24T03:54:27Z,2600000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M13.00S,2025-12-24T03:53:49.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,37,41,2025-12-24T03:54:27Z,2610000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M13.00S,2025-12-24T03:54:48.8Z,2,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,37,42,2025-12-24T03:54:48Z,2620000,False,,,0,,J. Isaac Free Throw 1 of 2 (2 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
265,PT05M13.00S,2025-12-24T03:55:05.9Z,2,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,37,43,2025-12-24T03:55:05Z,2630000,False,,,0,,J. Isaac Free Throw 2 of 2 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
266,PT04M57.00S,2025-12-24T03:55:23.2Z,2,REGULAR,3pt,Jump Shot,[],1631126,66.04796320630749,50.49019607843137,1610612757,37,43,2025-12-24T03:55:27Z,2640000,False,2.0,267.0,1,right,MISS C. Love 26' pullup 3PT,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
267,PT04M55.00S,2025-12-24T03:55:25.2Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,37,43,2025-12-24T03:58:30Z,2650000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,,
268,PT04M44.00S,2025-12-24T03:55:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,8.492115637319317,48.77450980392157,1610612753,37,45,2025-12-24T03:55:40Z,2660000,False,6.0,27.0,1,left,J. Isaac cutting Layup (5 PTS) (P. Banchero 1 AST),"[1628371, 1631094]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2.8,Made,5.0,,,,,,,P. Banchero,1631094.0,1.0,,,,,,,,
270,PT04M30.00S,2025-12-24T03:55:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.85479632063075,55.392156862745104,1610612757,39,45,2025-12-24T03:55:55Z,2680000,False,27.0,15.0,1,right,S. Sharpe driving Layup (7 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.07,Made,7.0,,,,,,,,,,,,,,,,,
271,PT04M14.00S,2025-12-24T03:56:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,8.623521681997373,57.107843137254896,1610612753,39,45,2025-12-24T04:00:29Z,2690000,False,-36.0,29.0,1,left,MISS J. Isaac cutting Layup - blocked,"[1628371, 1642905]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,Hansen,1642905.0,,,,,,,,,,,
272,PT04M14.00S,2025-12-24T03:56:06.2Z,2,REGULAR,block,,[],1642905,,,1610612753,39,45,2025-12-24T03:56:09Z,2700000,False,,,0,,Yang BLOCK (1 BLK),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M13.00S,2025-12-24T03:56:07.2Z,2,REGULAR,rebound,defensive,[],1641712,,,1610612757,39,45,2025-12-24T04:00:42Z,2710000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,
274,PT04M09.00S,2025-12-24T03:56:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,90.48948751642575,52.450980392156865,1610612757,39,45,2025-12-24T03:56:18Z,2720000,False,12.0,37.0,1,right,MISS S. Sharpe running Layup,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
276,PT04M06.00S,2025-12-24T03:56:14.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612753,39,45,2025-12-24T03:56:18Z,2740000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,
277,PT04M05.00S,2025-12-24T03:56:16.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,30.305519053876477,20.588235294117645,1610612753,39,48,2025-12-24T03:56:25Z,2750000,False,147.0,232.0,1,left,D. Bane 27' 3PT running (3 PTS) (T. Jones 3 AST),"[1630217, 1626145]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,27.5,Made,3.0,,,,,,,T. Jones,1626145.0,3.0,,,,,,,,
279,PT03M48.00S,2025-12-24T03:56:32.3Z,2,REGULAR,3pt,Jump Shot,[],1641739,68.28186596583443,21.07843137254902,1610612757,39,48,2025-12-24T03:56:40Z,2770000,False,-145.0,246.0,1,right,MISS T. Camara 28' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,28.51,Missed,,,,,,,,,,,,,,,,,,
280,PT03M46.00S,2025-12-24T03:56:34.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,48,2025-12-24T03:56:40Z,2780000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,279.0,,,,,,,,,,,,,,,,
282,PT03M46.00S,2025-12-24T03:56:41.6Z,2,REGULAR,substitution,out,[],1642905,,,1610612753,39,48,2025-12-24T03:56:51Z,2800000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M46.00S,2025-12-24T03:56:41.6Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,39,48,2025-12-24T03:56:51Z,2810000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M46.00S,2025-12-24T03:56:41.6Z,2,REGULAR,substitution,in,[],1642270,,,1610612753,39,48,2025-12-24T03:56:51Z,2820000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M46.00S,2025-12-24T03:56:41.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,39,48,2025-12-24T03:56:51Z,2830000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M34.00S,2025-12-24T03:57:13.7Z,2,REGULAR,3pt,Jump Shot,[],1630217,22.815374507227332,91.42156862745098,1610612753,39,51,2025-12-24T03:57:18Z,2840000,False,-207.0,162.0,1,left,D. Bane 26' 3PT  (6 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.29,Made,6.0,,,,,,,T. Jones,1626145.0,4.0,,,,,,,,
288,PT03M21.00S,2025-12-24T03:57:26.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,65.25952693823915,50.245098039215684,1610612757,39,51,2025-12-24T04:04:28Z,2860000,False,1.0,274.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
289,PT03M21.00S,2025-12-24T03:57:26.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,51,2025-12-24T03:57:31Z,2870000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,288.0,,,,,,,,,,,,,,,,
291,PT03M21.00S,2025-12-24T03:57:33.7Z,2,REGULAR,substitution,out,[],1631126,,,1610612753,39,51,2025-12-24T03:57:39Z,2890000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M21.00S,2025-12-24T03:57:33.7Z,2,REGULAR,substitution,out,[],1641712,,,1610612753,39,51,2025-12-24T03:57:39Z,2900000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M21.00S,2025-12-24T03:57:33.7Z,2,REGULAR,substitution,in,[],1630166,,,1610612753,39,51,2025-12-24T03:57:39Z,2910000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M21.00S,2025-12-24T03:57:33.7Z,2,REGULAR,substitution,in,[],1631321,,,1610612753,39,51,2025-12-24T03:57:39Z,2920000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M08.00S,2025-12-24T03:57:59.2Z,2,REGULAR,2pt,Jump Shot,[],1631094,19.267411300919843,66.91176470588235,1610612753,39,53,2025-12-24T03:58:05Z,2930000,False,-85.0,129.0,1,left,P. Banchero 15' pullup Jump Shot (6 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.39,Made,6.0,,,,,,,,,,,,,,,,,
296,PT02M51.00S,2025-12-24T03:58:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,87.59855453350855,44.6078431372549,1610612757,41,53,2025-12-24T03:58:23Z,2940000,False,-27.0,64.0,1,right,S. Sharpe 6' driving floating Jump Shot (9 PTS) (D. Avdija 3 AST),"[1631101, 1630166]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,9.0,,,,,,,D. Avdija,1630166.0,3.0,,,,,,,,
298,PT02M51.00S,2025-12-24T03:58:22.6Z,2,REGULAR,foul,personal,['1freethrow'],1631288,,,1610612757,41,53,2025-12-24T03:58:44Z,2960000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1631288, 1631101]",1610612753.0,ORL,shooting,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Sharpe,1631101.0,,,
300,PT02M51.00S,2025-12-24T03:58:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,41,53,2025-12-24T04:00:29Z,2980000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M51.00S,2025-12-24T04:00:48.2Z,2,REGULAR,substitution,out,[],1631288,,,1610612757,41,53,2025-12-24T04:01:07Z,2990000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M51.00S,2025-12-24T04:00:48.2Z,2,REGULAR,substitution,in,[],1641710,,,1610612757,41,53,2025-12-24T04:01:07Z,3000000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M51.00S,2025-12-24T04:01:29.0Z,2,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,41,53,2025-12-24T04:01:32Z,3010000,False,,,0,,MISS S. Sharpe Free Throw 1 of 1,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT02M50.00S,2025-12-24T04:01:30.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,41,53,2025-12-24T04:05:56Z,3020000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,303.0,4.0,4.0,0.0,,,,,,,,,,,,,
305,PT02M32.00S,2025-12-24T04:01:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642270,,,1610612753,41,53,2025-12-24T04:01:59Z,3030000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1642270, 1628976]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,2.0,0.0,Carter Jr.,1628976.0,,,
307,PT02M32.00S,2025-12-24T04:02:17.2Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,41,54,2025-12-24T04:02:17Z,3050000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
308,PT02M32.00S,2025-12-24T04:02:35.2Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,41,55,2025-12-24T04:02:35Z,3060000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
309,PT02M13.00S,2025-12-24T04:02:55.5Z,2,REGULAR,3pt,Jump Shot,[],1631321,67.36202365308804,64.2156862745098,1610612757,41,55,2025-12-24T04:03:01Z,3070000,False,71.0,254.0,1,right,MISS S. Cissoko 26' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
310,PT02M11.00S,2025-12-24T04:02:57.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,41,55,2025-12-24T04:03:01Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,309.0,,,,,,,,,,,,,,,,
312,PT02M09.00S,2025-12-24T04:03:18.4Z,2,REGULAR,foul,personal,[],1626145,,,1610612757,41,55,2025-12-24T04:03:23Z,3100000,False,,,0,,T. Jones personal FOUL (2 PF),"[1626145, 1631321]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1148.0,2.0,0.0,Cissoko,1631321.0,,,
314,PT02M03.00S,2025-12-24T04:03:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,91.40932982917214,47.05882352941176,1610612757,43,55,2025-12-24T04:08:33Z,3120000,False,-15.0,28.0,1,right,D. Avdija driving reverse Layup (8 PTS) (T. Camara 2 AST),"[1630166, 1641739]",1610612757.0,POR,driving reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.19,Made,8.0,,,,,,,T. Camara,1641739.0,2.0,,,,,,,,
316,PT01M57.00S,2025-12-24T04:03:41.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,7.440867279894875,50.49019607843137,1610612753,43,57,2025-12-24T04:03:49Z,3140000,False,-2.0,17.0,1,left,A. Black driving DUNK (13 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.76,Made,13.0,,,,,,,,,,,,,,,,,
317,PT01M49.00S,2025-12-24T04:03:48.5Z,2,REGULAR,3pt,Jump Shot,[],1631101,67.88764783180025,18.872549019607842,1610612757,46,57,2025-12-24T04:09:38Z,3150000,False,-156.0,249.0,1,right,S. Sharpe 29' 3PT pullup (12 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,29.4,Made,12.0,,,,,,,,,,,,,,,,,
318,PT01M25.00S,2025-12-24T04:04:12.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,21.895532194480946,42.64705882352941,1610612753,46,57,2025-12-24T04:04:18Z,3160000,False,37.0,153.0,1,left,MISS P. Banchero 15' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,15.77,Missed,,,,,,,,,,,,,,,,,,
319,PT01M24.00S,2025-12-24T04:04:13.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,46,57,2025-12-24T04:04:18Z,3170000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Center,,,,318.0,,,,,,,,,,,,,,,,
321,PT01M15.00S,2025-12-24T04:04:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612757,46,57,2025-12-24T04:04:42Z,3190000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Avdija 2 FT),"[1641710, 1630166]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,2.0,0.0,Avdija,1630166.0,,,
323,PT01M15.00S,2025-12-24T04:04:54.3Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,47,57,2025-12-24T04:04:54Z,3210000,False,,,0,,D. Avdija Free Throw 1 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
324,PT01M15.00S,2025-12-24T04:04:55.3Z,2,REGULAR,substitution,out,[],1626145,,,1610612757,47,57,2025-12-24T04:05:00Z,3220000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M15.00S,2025-12-24T04:04:55.3Z,2,REGULAR,substitution,in,[],1642869,,,1610612757,47,57,2025-12-24T04:05:00Z,3230000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M15.00S,2025-12-24T04:05:13.9Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,48,57,2025-12-24T04:05:13Z,3240000,False,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
327,PT00M59.50S,2025-12-24T04:05:32.1Z,2,REGULAR,3pt,Jump Shot,[],1641710,31.488173455978973,68.62745098039215,1610612753,48,60,2025-12-24T04:10:53Z,3250000,False,-93.0,243.0,1,left,A. Black 26' 3PT step back (16 PTS) (P. Banchero 2 AST),"[1641710, 1631094]",1610612753.0,ORL,step back,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,26.07,Made,16.0,,,,,,,P. Banchero,1631094.0,2.0,,,,,,,,
329,PT00M40.80S,2025-12-24T04:05:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.46057818659659,55.88235294117647,1610612757,48,60,2025-12-24T04:05:59Z,3270000,False,29.0,18.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
330,PT00M38.50S,2025-12-24T04:05:57.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,60,2025-12-24T04:05:57Z,3280000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,329.0,5.0,4.0,1.0,,,,,,,,,,,,,
331,PT00M32.00S,2025-12-24T04:06:04.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,13.748357424441524,95.58823529411765,1610612753,48,60,2025-12-24T04:12:16Z,3290000,False,-228.0,77.0,1,left,MISS A. Black 24' running 3PT,[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
332,PT00M30.00S,2025-12-24T04:06:06.2Z,2,REGULAR,rebound,offensive,[],1642869,,,1610612753,48,60,2025-12-24T04:06:06Z,3300000,False,,,0,,N. Penda REBOUND (Off:2 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,,,,331.0,3.0,1.0,2.0,,,,,,,,,,,,,
333,PT00M25.10S,2025-12-24T04:06:11.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641710,11.908672798948752,50.98039215686274,1610612753,48,60,2025-12-24T04:12:35Z,3310000,False,-5.0,59.0,1,left,MISS A. Black driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
334,PT00M23.00S,2025-12-24T04:06:13.2Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,48,60,2025-12-24T04:12:35Z,3320000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,,
335,PT00M22.30S,2025-12-24T04:06:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,10.85742444152431,52.69607843137255,1610612753,48,60,2025-12-24T04:06:19Z,3330000,False,-13.0,50.0,1,left,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
336,PT00M20.10S,2025-12-24T04:06:16.0Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,48,60,2025-12-24T04:06:16Z,3340000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,335.0,3.0,2.0,1.0,,,,,,,,,,,,,
337,PT00M14.80S,2025-12-24T04:06:22.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642270,92.46057818659659,54.65686274509803,1610612757,50,60,2025-12-24T04:14:27Z,3350000,False,23.0,18.0,1,right,D. Clingan running alley-oop DUNK (4 PTS) (D. Avdija 4 AST),"[1642270, 1630166]",1610612757.0,POR,running alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.97,Made,4.0,,,,,,,D. Avdija,1630166.0,4.0,,,,,,,,
339,PT00M09.70S,2025-12-24T04:06:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.886333771353483,50.49019607843137,1610612753,50,62,2025-12-24T04:06:42Z,3370000,False,-2.0,31.0,1,left,A. Black driving Layup (18 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.11,Made,18.0,,,,,,,,,,,,,,,,,
340,PT00M09.70S,2025-12-24T04:06:38.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642270,,,1610612753,50,62,2025-12-24T04:06:55Z,3380000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Black 1 FT),"[1642270, 1641710]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,3.0,0.0,Black,1641710.0,,,
342,PT00M09.70S,2025-12-24T04:06:50.2Z,2,REGULAR,substitution,out,[],1642270,,,1610612753,50,62,2025-12-24T04:06:54Z,3400000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M09.70S,2025-12-24T04:06:50.2Z,2,REGULAR,substitution,in,[],1631126,,,1610612753,50,62,2025-12-24T04:06:54Z,3410000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M09.70S,2025-12-24T04:07:16.0Z,2,REGULAR,freethrow,1 of 1,[],1641710,,,1610612753,50,63,2025-12-24T04:07:16Z,3420000,False,,,0,,A. Black Free Throw 1 of 1 (19 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
