actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
170,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,in,['startperiod'],1631101,,,1610612746,33,24,2026-04-11T02:42:51Z,1690000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612746,33,24,2026-04-11T02:42:51Z,1700000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,in,['startperiod'],1629636,,,1610612746,33,24,2026-04-11T02:42:51Z,1710000,False,,,0,,SUB in: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-04-11T02:42:52.3Z,2,REGULAR,period,start,[],0,,,1610612746,33,24,2026-04-11T02:42:52Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M42.00S,2026-04-11T02:43:12.9Z,2,REGULAR,foul,offensive,[],1642920,,,1610612746,33,24,2026-04-11T02:43:20Z,1730000,False,,,0,,K. Sanders offensive FOUL (2 PF),"[1642920, 1630703]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,1628487.0,2.0,0.0,Henderson,1630703.0,,,,,,,,,,,,,,,
176,PT11M42.00S,2026-04-11T02:43:12.9Z,2,REGULAR,turnover,offensive foul,[],1642920,,,1610612746,33,24,2026-04-11T02:43:12Z,1750000,False,,,0,,K. Sanders offensive foul TURNOVER (1 TO),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,1628487.0,,,,,,,,,,,,,,,,,1.0,,
177,PT11M27.00S,2026-04-11T02:43:39.2Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,33,24,2026-04-11T02:43:51Z,1760000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1629636]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0
178,PT11M27.00S,2026-04-11T02:43:39.2Z,2,REGULAR,steal,,[],1629636,,,1610612746,33,24,2026-04-11T02:43:44Z,1770000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
179,PT11M19.00S,2026-04-11T02:43:46.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642920,90.62089356110381,45.588235294117645,1610612746,33,26,2026-04-11T02:43:55Z,1780000,False,-22.0,36.0,1,right,K. Sanders running DUNK (2 PTS) (D. Garland 2 AST),"[1642920, 1629636]",1610612746.0,LAC,running,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,4.2,,,,,D. Garland,1629636.0,2.0,,,,,
181,PT11M01.00S,2026-04-11T02:44:04.8Z,2,REGULAR,3pt,Jump Shot,[],1631101,8.754927726675426,97.05882352941177,1610612757,36,26,2026-04-11T02:45:35Z,1800000,False,-235.0,30.0,1,left,S. Sharpe 3PT pullup (3 PTS) (S. Henderson 1 AST),"[1631101, 1630703]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.72,,,,,S. Henderson,1630703.0,1.0,,,,,
184,PT10M46.00S,2026-04-11T02:44:19.6Z,2,REGULAR,3pt,Jump Shot,[],1642920,89.30683311432325,3.6764705882352944,1610612746,36,26,2026-04-11T02:44:24Z,1820000,False,-232.0,48.0,1,right,MISS K. Sanders 3PT,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.65,,,,,,,,,,,,
185,PT10M42.00S,2026-04-11T02:44:23.6Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,36,26,2026-04-11T02:44:24Z,1830000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,184.0,3.0,2.0,1.0,,,,,,,,
186,PT10M25.00S,2026-04-11T02:44:42.1Z,2,REGULAR,2pt,Jump Shot,[],201950,25.706307490144546,57.59803921568627,1610612757,38,26,2026-04-11T02:46:20Z,1840000,False,-38.0,189.0,1,left,J. Holiday 19' pullup Jump Shot (4 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,19.29,,,,,,,,,,,,
187,PT10M25.00S,2026-04-11T02:44:46.3Z,2,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612757,38,26,2026-04-11T02:45:00Z,1850000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Holiday 1 FT),"[1628381, 201950]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,202027.0,2.0,0.0,Holiday,201950.0,,,,,,,,,,,,,,,
189,PT10M25.00S,2026-04-11T02:44:55.9Z,2,REGULAR,substitution,out,[],1642920,,,1610612757,38,26,2026-04-11T02:44:59Z,1870000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M25.00S,2026-04-11T02:44:55.9Z,2,REGULAR,substitution,in,[],1627739,,,1610612757,38,26,2026-04-11T02:44:59Z,1880000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M25.00S,2026-04-11T02:45:08.0Z,2,REGULAR,freethrow,1 of 1,[],201950,,,1610612757,39,26,2026-04-11T02:45:08Z,1890000,False,,,0,,J. Holiday Free Throw 1 of 1 (5 PTS),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
192,PT10M16.00S,2026-04-11T02:45:18.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,72.61826544021025,79.65686274509804,1610612746,39,26,2026-04-11T02:47:12Z,1900000,False,148.0,205.0,1,right,MISS D. Garland 25' step back 3PT,[1629636],1610612746.0,LAC,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.29,,,,,,,,,,,,
193,PT10M14.00S,2026-04-11T02:45:20.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,39,26,2026-04-11T02:47:12Z,1910000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,
194,PT10M05.00S,2026-04-11T02:45:29.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,30.305519053876477,35.294117647058826,1610612757,39,26,2026-04-11T02:45:33Z,1920000,False,74.0,232.0,1,left,MISS S. Sharpe 24' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.37,,,,,,,,,,,,
195,PT10M02.00S,2026-04-11T02:45:32.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612746,39,26,2026-04-11T02:45:33Z,1930000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,
196,PT09M58.00S,2026-04-11T02:45:40.0Z,2,REGULAR,foul,personal,[],1631101,,,1610612746,39,26,2026-04-11T02:45:46Z,1940000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1641757]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,1628487.0,1.0,0.0,Miller,1641757.0,,,,,,,,,,,,,,,
198,PT09M55.00S,2026-04-11T02:45:57.8Z,2,REGULAR,3pt,Jump Shot,[],201572,67.23061760840999,35.53921568627451,1610612746,39,26,2026-04-11T02:46:02Z,1960000,False,-72.0,256.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.55,,,,,,,,,,,,
199,PT09M52.00S,2026-04-11T02:46:00.8Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,39,26,2026-04-11T02:46:02Z,1970000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,198.0,4.0,3.0,1.0,,,,,,,,
200,PT09M40.00S,2026-04-11T02:46:12.8Z,2,REGULAR,3pt,Jump Shot,[],1629057,7.178055190538765,4.6568627450980395,1610612757,42,26,2026-04-11T02:46:17Z,1980000,False,227.0,15.0,1,left,R. Williams III 3PT  (4 PTS) (S. Henderson 2 AST),"[1629057, 1630703]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,,,,Made,4.0,22.72,,,,,S. Henderson,1630703.0,2.0,,,,,
202,PT09M38.00S,2026-04-11T02:46:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,26,2026-04-11T02:46:18Z,2000000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M21.00S,2026-04-11T02:49:27.3Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.15045992115637,33.82352941176471,1610612746,42,26,2026-04-11T02:49:34Z,2010000,False,-81.0,247.0,1,right,MISS D. Garland 25' 3PT,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.98,,,,,,,,,,,,
204,PT09M16.00S,2026-04-11T02:49:32.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,42,26,2026-04-11T02:49:34Z,2020000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,203.0,5.0,4.0,1.0,,,,,,,,
205,PT09M06.00S,2026-04-11T02:49:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.178055190538765,55.392156862745104,1610612757,42,26,2026-04-11T02:49:47Z,2030000,False,-27.0,15.0,1,left,MISS R. Williams III cutting Layup,[1629057],1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.09,,,,,,,,,,,,
206,PT09M04.00S,2026-04-11T02:49:45.1Z,2,REGULAR,rebound,defensive,[],201572,,,1610612746,42,26,2026-04-11T02:49:47Z,2040000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,205.0,3.0,2.0,1.0,,,,,,,,
207,PT08M54.00S,2026-04-11T02:49:54.2Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612746,42,26,2026-04-11T02:49:57Z,2050000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1629057]",1610612746.0,LAC,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0
208,PT08M54.00S,2026-04-11T02:49:54.2Z,2,REGULAR,steal,,[],1629057,,,1610612757,42,26,2026-04-11T02:49:56Z,2060000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M37.00S,2026-04-11T02:50:11.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629057,6.258212877792378,95.34313725490196,1610612757,45,26,2026-04-11T02:50:15Z,2070000,False,-227.0,6.0,1,left,R. Williams III 3PT  (7 PTS) (K. Murray 2 AST),"[1629057, 1631200]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,22.68,,,,,K. Murray,1631200.0,2.0,,,,,
211,PT08M25.00S,2026-04-11T02:50:25.9Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612746,45,26,2026-04-11T02:50:32Z,2090000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Miller 2 FT),"[1629057, 1641757]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Miller,1641757.0,,,,,,,,,,,,,,,
213,PT08M25.00S,2026-04-11T02:50:55.5Z,2,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,45,27,2026-04-11T02:50:55Z,2110000,False,,,0,,J. Miller Free Throw 1 of 2 (4 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
214,PT08M25.00S,2026-04-11T02:50:56.4Z,2,REGULAR,substitution,out,[],1628381,,,1610612746,45,27,2026-04-11T02:51:06Z,2120000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M25.00S,2026-04-11T02:50:56.4Z,2,REGULAR,substitution,in,[],202695,,,1610612746,45,27,2026-04-11T02:51:06Z,2130000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M25.00S,2026-04-11T02:51:20.7Z,2,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,45,28,2026-04-11T02:51:20Z,2140000,False,,,0,,J. Miller Free Throw 2 of 2 (5 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
217,PT08M14.00S,2026-04-11T02:51:36.2Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612757,45,28,2026-04-11T02:51:46Z,2150000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Henderson 2 FT),"[1629636, 1630703]",1610612746.0,LAC,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,,,,,,,
219,PT08M14.00S,2026-04-11T02:51:56.1Z,2,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,46,28,2026-04-11T02:51:56Z,2170000,False,,,0,,S. Henderson Free Throw 1 of 2 (1 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
220,PT08M14.00S,2026-04-11T02:52:08.8Z,2,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,47,28,2026-04-11T02:52:08Z,2180000,False,,,0,,S. Henderson Free Throw 2 of 2 (2 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
221,PT07M59.00S,2026-04-11T02:52:25.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,81.8166885676741,32.84313725490196,1610612746,47,30,2026-04-11T02:52:29Z,2190000,False,-86.0,118.0,1,right,D. Garland 14' pullup Jump Shot (10 PTS),[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,14.62,,,,,,,,,,,,
222,PT07M44.00S,2026-04-11T02:52:39.9Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,47,30,2026-04-11T02:52:43Z,2200000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 202695]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Leonard,202695.0
223,PT07M44.00S,2026-04-11T02:52:39.9Z,2,REGULAR,steal,,[],202695,,,1610612746,47,30,2026-04-11T02:52:41Z,2210000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
224,PT07M38.00S,2026-04-11T02:52:45.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202695,70.12155059132719,23.52941176470588,1610612746,47,30,2026-04-11T02:53:49Z,2220000,False,-132.0,228.0,1,right,MISS K. Leonard 26' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.4,,,,,,,,,,,,
225,PT07M34.00S,2026-04-11T02:52:49.9Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,47,30,2026-04-11T02:52:50Z,2230000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,224.0,6.0,5.0,1.0,,,,,,,,
226,PT07M15.00S,2026-04-11T02:53:08.4Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612757,47,30,2026-04-11T02:53:13Z,2240000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1629636]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0
227,PT07M15.00S,2026-04-11T02:53:08.4Z,2,REGULAR,steal,,[],1629636,,,1610612746,47,30,2026-04-11T02:53:11Z,2250000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
228,PT07M04.00S,2026-04-11T02:53:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641757,91.27792378449409,46.32352941176471,1610612746,47,32,2026-04-11T02:53:26Z,2260000,False,-18.0,29.0,1,right,J. Miller driving Layup (7 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,3.48,,,,,,,,,,,,
229,PT07M01.00S,2026-04-11T02:53:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,47,32,2026-04-11T02:53:28Z,2270000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,out,[],201950,,,1610612757,47,32,2026-04-11T02:56:32Z,2280000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,47,32,2026-04-11T02:56:32Z,2290000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,out,[],1629057,,,1610612757,47,32,2026-04-11T02:56:32Z,2300000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,47,32,2026-04-11T02:56:32Z,2310000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,47,32,2026-04-11T02:56:32Z,2320000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M01.00S,2026-04-11T02:56:07.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,47,32,2026-04-11T02:56:32Z,2330000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M51.00S,2026-04-11T02:56:45.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,7.835085413929041,47.549019607843135,1610612757,47,32,2026-04-11T02:59:06Z,2340000,False,12.0,21.0,1,left,MISS D. Clingan cutting DUNK,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.44,,,,,,,,,,,,
238,PT06M50.00S,2026-04-11T02:56:46.7Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,47,32,2026-04-11T02:59:06Z,2360000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,
239,PT06M49.00S,2026-04-11T02:56:54.5Z,2,REGULAR,foul,personal,[],1642270,,,1610612746,47,32,2026-04-11T02:57:02Z,2370000,False,,,0,,D. Clingan personal FOUL (1 PF),"[1642270, 1627739]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,203591.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,,
241,PT06M49.00S,2026-04-11T02:57:01.4Z,2,REGULAR,substitution,out,[],1631101,,,1610612746,47,32,2026-04-11T02:57:05Z,2390000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M49.00S,2026-04-11T02:57:01.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612746,47,32,2026-04-11T02:57:05Z,2400000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M26.00S,2026-04-11T02:57:27.4Z,2,REGULAR,turnover,lost ball,[],1641757,,,1610612746,47,32,2026-04-11T02:57:32Z,2410000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 1629680]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0
244,PT06M26.00S,2026-04-11T02:57:27.4Z,2,REGULAR,steal,,[],1629680,,,1610612757,47,32,2026-04-11T02:57:29Z,2420000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M22.00S,2026-04-11T02:57:31.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,8.886333771353483,51.71568627450981,1610612757,49,32,2026-04-11T02:57:39Z,2430000,False,-9.0,31.0,1,left,D. Avdija running finger roll Layup (18 PTS),[1630166],1610612757.0,POR,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,3.22,,,,,,,,,,,,
246,PT06M10.00S,2026-04-11T02:57:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.41590013140605,52.20588235294118,1610612746,49,32,2026-04-11T02:57:50Z,2440000,False,11.0,75.0,1,right,MISS K. Leonard 7' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.6,,,,,,,,,,,,
247,PT06M07.00S,2026-04-11T02:57:46.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,49,32,2026-04-11T02:57:50Z,2450000,False,,,0,,D. Clingan REBOUND (Off:0 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,246.0,5.0,5.0,0.0,,,,,,,,
248,PT05M51.00S,2026-04-11T02:58:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630166,30.699737187910642,31.372549019607842,1610612757,49,32,2026-04-11T02:58:08Z,2460000,False,93.0,236.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.38,,,,,,,,,,,,
249,PT05M49.00S,2026-04-11T02:58:04.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,49,32,2026-04-11T02:58:08Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,248.0,,,,,,,,,,,
251,PT05M36.00S,2026-04-11T02:58:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.05059132720105,51.225490196078425,1610612746,49,32,2026-04-11T02:58:28Z,2490000,False,6.0,97.0,1,right,MISS D. Garland 9' driving floating Shot - blocked,"[1629636, 1629680]",1610612746.0,LAC,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.76,,,,,,,,Thybulle,1629680.0,,,
252,PT05M36.00S,2026-04-11T02:58:22.9Z,2,REGULAR,block,,[],1629680,,,1610612746,49,32,2026-04-11T02:58:25Z,2500000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
253,PT05M33.00S,2026-04-11T02:58:25.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,49,32,2026-04-11T02:58:28Z,2510000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,251.0,3.0,3.0,0.0,,,,,,,,
254,PT05M27.00S,2026-04-11T02:58:31.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641739,7.703679369250986,47.794117647058826,1610612757,49,32,2026-04-11T03:02:18Z,2520000,False,11.0,20.0,1,left,MISS T. Camara running Layup,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.27,,,,,,,,,,,,
