actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
257,PT06M54.00S,2025-11-01T03:10:26.4Z,2,REGULAR,steal,,[],1631212,,,1610612743,33,39,2025-11-01T03:10:27Z,2520000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
258,PT06M50.00S,2025-11-01T03:10:30.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,6.783837056504599,50.73529411764706,1610612743,33,41,2025-11-01T03:10:35Z,2530000,False,-4.0,11.0,1,left,B. Brown running Layup (3 PTS) (N. Jokić 5 AST),"[1628971, 203999]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,,,,,,,,3.0,N. Jokić,203999.0,5.0,,
260,PT06M30.00S,2025-11-01T03:10:51.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,93.38042049934296,48.77450980392157,1610612757,35,41,2025-11-01T03:10:55Z,2550000,False,-6.0,10.0,1,right,S. Sharpe cutting DUNK (12 PTS) (B. Wesley 2 AST),"[1631101, 1631104]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,,,,12.0,B. Wesley,1631104.0,2.0,,
262,PT06M09.00S,2025-11-01T03:11:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628971,12.434296977660972,3.9215686274509802,1610612743,35,41,2025-11-01T03:11:17Z,2570000,False,230.0,64.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
263,PT06M07.00S,2025-11-01T03:11:13.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,35,41,2025-11-01T03:11:17Z,2580000,False,,,0,,N. Jokić REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,262.0,7.0,6.0,1.0,,,,,,,,,,,,,,
264,PT06M05.00S,2025-11-01T03:11:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,7.440867279894875,47.549019607843135,1610612743,35,41,2025-11-01T03:11:54Z,2590000,False,12.0,17.0,1,left,MISS B. Brown cutting Layup - blocked,"[1628971, 203924]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,Grant,203924.0,,,,,,,,,,,,
265,PT06M05.00S,2025-11-01T03:11:16.6Z,2,REGULAR,block,,[],203924,,,1610612743,35,41,2025-11-01T03:11:18Z,2600000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT06M05.00S,2025-11-01T03:11:16.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,35,41,2025-11-01T03:11:54Z,2605000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,264.0,,,,,,,,,,,,,,,,,
266,PT06M05.00S,2025-11-01T03:11:29.3Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,35,41,2025-11-01T03:11:52Z,2610000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M05.00S,2025-11-01T03:11:29.3Z,2,REGULAR,substitution,out,[],1641739,,,1610612757,35,41,2025-11-01T03:11:52Z,2620000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M05.00S,2025-11-01T03:11:29.3Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,35,41,2025-11-01T03:11:52Z,2630000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M05.00S,2025-11-01T03:11:29.3Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,35,41,2025-11-01T03:11:52Z,2640000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M03.00S,2025-11-01T03:11:52.3Z,2,REGULAR,jumpball,recovered,[],1630166,,,1610612757,35,41,2025-11-01T03:11:52Z,2650000,False,,,0,,Jump Ball J. Grant vs. B. Brown: Tip to D. Avdija,"[1630166, 203924, 1628971]",1610612757.0,POR,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Grant,203924.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,,,,,
274,PT05M45.00S,2025-11-01T03:12:10.9Z,2,REGULAR,3pt,Jump Shot,[],203924,64.73390275952694,31.61764705882353,1610612757,38,41,2025-11-01T03:13:12Z,2680000,False,-92.0,279.0,1,right,J. Grant 29' 3PT  (5 PTS) (D. Avdija 3 AST),"[203924, 1630166]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,29.37,Made,,,,,,,,,,,,,5.0,D. Avdija,1630166.0,3.0,,
276,PT05M45.00S,2025-11-01T03:12:14.1Z,2,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612757,38,41,2025-11-01T03:12:23Z,2700000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Grant 1 FT),"[1628971, 203924]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628159.0,1.0,0.0,Grant,203924.0,,,,,,,
278,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,out,[],1641871,,,1610612757,38,41,2025-11-01T03:13:12Z,2720000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,out,[],1631212,,,1610612757,38,41,2025-11-01T03:13:12Z,2730000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,out,[],1627750,,,1610612757,38,41,2025-11-01T03:13:12Z,2740000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,38,41,2025-11-01T03:13:12Z,2750000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,in,[],203932,,,1610612757,38,41,2025-11-01T03:13:12Z,2760000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M45.00S,2025-11-01T03:12:25.3Z,2,REGULAR,substitution,in,[],1629661,,,1610612757,38,41,2025-11-01T03:13:12Z,2770000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M45.00S,2025-11-01T03:12:51.3Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,39,41,2025-11-01T03:12:51Z,2780000,False,,,0,,J. Grant Free Throw 1 of 1 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
285,PT05M27.00S,2025-11-01T03:13:10.5Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,39,41,2025-11-01T03:14:23Z,2790000,False,,,0,,N. Jokić lost ball TURNOVER (1 TO),"[203999, 1631104]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Wesley,1631104.0
286,PT05M27.00S,2025-11-01T03:13:10.5Z,2,REGULAR,steal,,[],1631104,,,1610612757,39,41,2025-11-01T03:13:12Z,2800000,False,,,0,,B. Wesley STEAL (2 STL),[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT05M24.00S,2025-11-01T03:13:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,93.24901445466492,50.245098039215684,1610612757,39,41,2025-11-01T03:13:21Z,2810000,False,1.0,11.0,1,right,MISS D. Avdija running Layup,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
288,PT05M22.00S,2025-11-01T03:13:16.7Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,39,41,2025-11-01T03:13:16Z,2820000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,287.0,2.0,2.0,0.0,,,,,,,,,,,,,,
289,PT05M16.00S,2025-11-01T03:13:22.2Z,2,REGULAR,turnover,bad pass,[],1631128,,,1610612743,39,41,2025-11-01T03:13:25Z,2830000,False,,,0,,C. Braun bad pass TURNOVER (3 TO),"[1631128, 1631200]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,3.0,,,,,Murray,1631200.0
290,PT05M16.00S,2025-11-01T03:13:22.2Z,2,REGULAR,steal,,[],1631200,,,1610612757,39,41,2025-11-01T03:18:23Z,2840000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
291,PT05M08.00S,2025-11-01T03:13:30.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,92.46057818659659,47.05882352941176,1610612757,41,41,2025-11-01T03:13:36Z,2850000,False,-15.0,18.0,1,right,D. Avdija driving floating Jump Shot (9 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,,,9.0,,,,,
292,PT04M49.00S,2025-11-01T03:13:48.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,6.258212877792378,48.77450980392157,1610612743,41,43,2025-11-01T03:13:55Z,2860000,False,6.0,6.0,1,left,N. Jokić cutting DUNK (4 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,,,,4.0,A. Gordon,203932.0,1.0,,
294,PT04M37.00S,2025-11-01T03:14:00.7Z,2,REGULAR,3pt,Jump Shot,[],203924,87.59855453350855,3.1862745098039214,1610612757,41,43,2025-11-01T03:14:07Z,2880000,False,-234.0,64.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,24.27,Missed,,,,,,,,,,,,,,,,,,
295,PT04M34.00S,2025-11-01T03:14:07.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,41,43,2025-11-01T03:14:07Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,294.0,,,,,,,,,,,,,,,,,
297,PT04M28.00S,2025-11-01T03:14:35.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,78.53153745072274,89.2156862745098,1610612757,41,43,2025-11-01T03:14:41Z,2910000,False,196.0,149.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
298,PT04M24.00S,2025-11-01T03:14:39.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,41,43,2025-11-01T03:14:41Z,2920000,False,,,0,,N. Jokić REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,297.0,8.0,7.0,1.0,,,,,,,,,,,,,,
299,PT04M09.00S,2025-11-01T03:14:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,51.470588235294116,1610612743,41,43,2025-11-01T03:15:05Z,2930000,False,-7.0,14.0,1,left,MISS N. Jokić Layup,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
300,PT04M08.00S,2025-11-01T03:14:55.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,41,43,2025-11-01T03:19:32Z,2940000,False,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,299.0,3.0,1.0,2.0,,,,,,,,,,,,,,
301,PT04M08.00S,2025-11-01T03:14:56.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,41,45,2025-11-01T03:19:38Z,2950000,False,0.0,0.0,1,left,A. Gordon tip Layup (6 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,6.0,,,,,
302,PT03M52.00S,2025-11-01T03:15:10.6Z,2,REGULAR,2pt,Jump Shot,[],1631104,79.31997371879106,37.254901960784316,1610612757,43,45,2025-11-01T03:15:17Z,2960000,False,-64.0,142.0,1,right,B. Wesley 15' fadeaway Jump Shot (5 PTS) (D. Avdija 4 AST),"[1631104, 1630166]",1610612757.0,POR,fadeaway,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Center,15.55,Made,,,,,,,,,,,,,5.0,D. Avdija,1630166.0,4.0,,
304,PT03M43.00S,2025-11-01T03:15:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.389618922470433,49.754901960784316,1610612743,43,47,2025-11-01T03:15:26Z,2980000,False,1.0,8.0,1,left,A. Gordon cutting DUNK (8 PTS) (N. Jokić 6 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,8.0,N. Jokić,203999.0,6.0,,
306,PT03M42.00S,2025-11-01T03:15:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,43,47,2025-11-01T03:15:28Z,3000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,out,[],1631104,,,1610612757,43,47,2025-11-01T03:18:00Z,3010000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,out,[],203924,,,1610612757,43,47,2025-11-01T03:18:00Z,3020000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612757,43,47,2025-11-01T03:18:00Z,3030000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,in,[],201950,,,1610612757,43,47,2025-11-01T03:18:00Z,3040000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,43,47,2025-11-01T03:18:00Z,3050000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M42.00S,2025-11-01T03:16:38.6Z,2,REGULAR,substitution,in,[],1627750,,,1610612757,43,47,2025-11-01T03:18:00Z,3060000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M30.00S,2025-11-01T03:18:43.6Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612757,43,47,2025-11-01T03:18:52Z,3070000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Camara 2 FT),"[203999, 1641739]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,1.0,0.0,Camara,1641739.0,,,,,,,
315,PT03M30.00S,2025-11-01T03:19:09.3Z,2,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,44,47,2025-11-01T03:19:09Z,3090000,False,,,0,,T. Camara Free Throw 1 of 2 (6 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
316,PT03M30.00S,2025-11-01T03:19:09.3Z,2,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,44,47,2025-11-01T03:19:30Z,3100000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT03M26.00S,2025-11-01T03:19:13.3Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,44,47,2025-11-01T03:19:30Z,3110000,False,,,0,,D. Clingan REBOUND (Off:3 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,316.0,7.0,4.0,3.0,,,,,,,,,,,,,,
318,PT03M23.00S,2025-11-01T03:19:31.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,92.46057818659659,95.83333333333334,1610612757,44,47,2025-11-01T03:19:38Z,3120000,False,229.0,18.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
319,PT03M20.00S,2025-11-01T03:19:34.5Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,44,47,2025-11-01T03:19:38Z,3130000,False,,,0,,D. Clingan REBOUND (Off:4 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,318.0,8.0,4.0,4.0,,,,,,,,,,,,,,
320,PT03M19.00S,2025-11-01T03:19:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,92.9862023653088,46.32352941176471,1610612757,44,47,2025-11-01T03:21:14Z,3140000,False,-18.0,13.0,1,right,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
321,PT03M17.00S,2025-11-01T03:19:37.9Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,44,47,2025-11-01T03:19:37Z,3150000,False,,,0,,D. Clingan REBOUND (Off:5 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,320.0,9.0,4.0,5.0,,,,,,,,,,,,,,
322,PT03M05.00S,2025-11-01T03:19:50.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,91.01511169513797,52.450980392156865,1610612757,46,47,2025-11-01T03:22:28Z,3160000,False,12.0,32.0,1,right,J. Holiday driving floating Jump Shot (4 PTS),[201950],1610612757.0,POR,driving floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,,,,,4.0,,,,,
323,PT02M40.00S,2025-11-01T03:20:14.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,26.363337713534822,83.57843137254902,1610612743,46,47,2025-11-01T03:20:23Z,3170000,False,-168.0,195.0,1,left,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
324,PT02M40.00S,2025-11-01T03:20:14.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,46,47,2025-11-01T03:20:23Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,323.0,,,,,,,,,,,,,,,,,
325,PT02M40.00S,2025-11-01T03:20:18.5Z,2,REGULAR,foul,personal,[],1641739,,,1610612743,46,47,2025-11-01T03:20:27Z,3190000,False,,,0,,T. Camara loose ball personal FOUL (2 PF),"[1641739, 203932]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,2.0,0.0,Gordon,203932.0,,,,,,,
327,PT02M30.00S,2025-11-01T03:20:46.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,24.52365308804205,87.5,1610612743,46,50,2025-11-01T03:20:51Z,3210000,False,-188.0,178.0,1,left,J. Murray 25' 3PT step back (16 PTS) (N. Jokić 7 AST),"[1627750, 203999]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,,,,,,,,,16.0,N. Jokić,203999.0,7.0,,
329,PT02M20.00S,2025-11-01T03:21:03.5Z,2,REGULAR,foul,offensive,[],1631200,,,1610612757,46,50,2025-11-01T03:21:08Z,3230000,False,,,0,,K. Murray offensive FOUL (3 PF),"[1631200, 1627750]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1628159.0,3.0,0.0,Murray,1627750.0,,,,,,,
331,PT02M20.00S,2025-11-01T03:21:03.5Z,2,REGULAR,turnover,offensive foul,[],1631200,,,1610612757,46,50,2025-11-01T03:21:03Z,3250000,False,,,0,,K. Murray offensive foul TURNOVER (2 TO),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1628159.0,,,,,2.0,,,,,,
332,PT02M17.00S,2025-11-01T03:21:09.9Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,46,50,2025-11-01T03:21:13Z,3260000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 201950]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,,,,,Holiday,201950.0
333,PT02M17.00S,2025-11-01T03:21:09.9Z,2,REGULAR,steal,,[],201950,,,1610612757,46,50,2025-11-01T03:21:11Z,3270000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
334,PT02M11.00S,2025-11-01T03:21:18.7Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,46,50,2025-11-01T03:21:24Z,3280000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (2 TO),[1630166],1610612757.0,POR,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2534.0,,,,,2.0,,,,,,
335,PT02M02.00S,2025-11-01T03:21:35.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,10.463206307490145,45.588235294117645,1610612743,46,52,2025-11-01T03:21:40Z,3290000,False,22.0,46.0,1,left,N. Jokić driving Hook (6 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,,,,,,,6.0,,,,,
336,PT01M45.00S,2025-11-01T03:21:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630166,91.93495400788436,95.09803921568627,1610612757,49,52,2025-11-01T03:21:56Z,3300000,False,225.0,23.0,1,right,D. Avdija 3PT  (12 PTS) (J. Holiday 4 AST),"[1630166, 201950]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,,,,,,,,,12.0,J. Holiday,201950.0,4.0,,
338,PT01M33.00S,2025-11-01T03:22:05.2Z,2,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,49,52,2025-11-01T03:22:20Z,3320000,False,,,0,,C. Braun lost ball out-of-bounds TURNOVER (4 TO),[1631128],1610612743.0,DEN,lost ball,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,,,2534.0,,,,,4.0,,,,,,
339,PT01M33.00S,2025-11-01T03:22:08.7Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,49,52,2025-11-01T03:22:12Z,3330000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M33.00S,2025-11-01T03:22:08.7Z,2,REGULAR,substitution,in,[],203924,,,1610612757,49,52,2025-11-01T03:22:12Z,3340000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M18.00S,2025-11-01T03:22:31.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,92.46057818659659,52.20588235294118,1610612757,51,52,2025-11-01T03:22:35Z,3350000,False,11.0,18.0,1,right,T. Camara cutting Layup (8 PTS) (J. Holiday 5 AST),"[1641739, 201950]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,,,,8.0,J. Holiday,201950.0,5.0,,
343,PT01M07.00S,2025-11-01T03:22:41.2Z,2,REGULAR,2pt,Jump Shot,[],203932,14.931011826544022,81.12745098039215,1610612743,51,52,2025-11-01T03:22:50Z,3370000,False,-156.0,88.0,1,left,MISS A. Gordon 17' fadeaway Shot,[203932],1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left,17.87,Missed,,,,,,,,,,,,,,,,,,
