actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
262,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,45,58,2025-04-02T23:59:08Z,2600000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,in,[],1630173,,,1610612739,45,58,2025-04-02T23:59:08Z,2610000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M53.00S,2025-04-02T23:59:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612739,45,58,2025-04-02T23:59:37Z,2620000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Hunter 2 FT),"[1628384, 1629631]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,3.0,0.0,Hunter,1629631.0,,,,,,,,,
266,PT02M53.00S,2025-04-02T23:59:41.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,45,58,2025-04-02T23:59:41Z,2640000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M53.00S,2025-04-02T23:59:45.4Z,2,REGULAR,substitution,out,[],1628384,,,1610612739,45,58,2025-04-03T00:02:34Z,2650000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M53.00S,2025-04-02T23:59:45.4Z,2,REGULAR,substitution,in,[],1629013,,,1610612739,45,58,2025-04-03T00:02:34Z,2660000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M53.00S,2025-04-03T00:03:07.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612739,46,58,2025-04-03T00:03:07Z,2670000,False,,,0,,D. Hunter Free Throw 1 of 2 (7 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
272,PT02M53.00S,2025-04-03T00:03:20.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612739,47,58,2025-04-03T00:03:20Z,2680000,False,,,0,,D. Hunter Free Throw 2 of 2 (8 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
273,PT02M36.00S,2025-04-03T00:03:43.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,5.601182654402102,3.9215686274509802,1610612752,47,58,2025-04-03T00:03:47Z,2690000,False,230.0,0.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
274,PT02M33.00S,2025-04-03T00:03:46.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,47,58,2025-04-03T00:03:47Z,2700000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,,,
275,PT02M23.00S,2025-04-03T00:03:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.46057818659659,56.127450980392155,1610612739,47,58,2025-04-03T00:04:14Z,2710000,False,31.0,18.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
276,PT02M17.00S,2025-04-03T00:04:02.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,47,58,2025-04-03T00:04:14Z,2720000,False,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,275.0,5.0,2.0,3.0,,,,,,,,,,,,,,
277,PT02M17.00S,2025-04-03T00:04:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,49,58,2025-04-03T00:04:02Z,2730000,False,0.0,0.0,1,right,J. Allen tip Layup (8 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,8.0,,,,,,,,
278,PT02M05.00S,2025-04-03T00:04:15.5Z,2,REGULAR,turnover,lost ball,[],1626153,,,1610612752,49,58,2025-04-03T00:04:18Z,2740000,False,,,0,,D. Wright lost ball TURNOVER (1 TO),"[1626153, 1628378]",1610612752.0,NYK,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,Mitchell,1628378.0
279,PT02M05.00S,2025-04-03T00:04:15.5Z,2,REGULAR,steal,,[],1628378,,,1610612739,49,58,2025-04-03T00:04:17Z,2750000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
280,PT01M49.00S,2025-04-03T00:04:31.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,81.2910643889619,36.51960784313725,1610612739,51,58,2025-04-03T00:04:59Z,2760000,False,-67.0,123.0,1,right,D. Hunter 14' turnaround Jump Shot (10 PTS),[1629631],1610612739.0,CLE,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,14.06,Made,,,,,,,,,,10.0,,,,,,,,
281,PT01M22.00S,2025-04-03T00:04:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.863994743758213,50.245098039215684,1610612752,51,60,2025-04-03T00:05:05Z,2770000,False,-1.0,3.0,1,left,M. Bridges driving Layup (4 PTS),[1628969],1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,4.0,,,,,,,,
282,PT01M08.00S,2025-04-03T00:05:11.6Z,2,REGULAR,2pt,Jump Shot,[],1629631,93.38042049934296,74.01960784313727,1610612739,51,60,2025-04-03T00:05:14Z,2780000,False,120.0,10.0,1,right,MISS D. Hunter 12' Jump Shot,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,12.05,Missed,,,,,,,,,,,,,,,,,,
283,PT01M05.00S,2025-04-03T00:05:14.6Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,51,60,2025-04-03T00:05:14Z,2790000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,282.0,5.0,4.0,1.0,,,,,,,,,,,,,,
285,PT00M45.50S,2025-04-03T00:06:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,28.728646517739815,17.401960784313726,1610612752,51,60,2025-04-03T00:06:06Z,2810000,False,163.0,218.0,1,left,MISS J. Hart 27' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.18,Missed,,,,,,,,,,,,,,,,,,
286,PT00M44.00S,2025-04-03T00:06:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,51,60,2025-04-03T00:19:28Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,285.0,,,,,,,,,,,,,,,,,
287,PT00M44.00S,2025-04-03T00:06:07.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,51,60,2025-04-03T00:06:32Z,2830000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,101284.0,,,,,,,,,,,,,
288,PT00M33.50S,2025-04-03T00:06:29.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,87.33574244415243,54.166666666666664,1610612739,53,60,2025-04-03T00:06:40Z,2840000,False,21.0,67.0,1,right,D. Mitchell 6' driving floating Jump Shot (11 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.97,Made,,,,,,,,,,11.0,,,,,,,,
289,PT00M09.70S,2025-04-03T00:06:54.3Z,2,REGULAR,3pt,Jump Shot,[],1628404,29.77989487516426,23.284313725490197,1610612752,53,60,2025-04-03T00:06:58Z,2850000,False,134.0,227.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
290,PT00M06.70S,2025-04-03T00:06:57.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,53,60,2025-04-03T00:06:58Z,2860000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,,,
291,PT00M00.00S,2025-04-03T00:07:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,72.35545335085413,13.725490196078432,1610612739,53,60,2025-04-03T00:07:18Z,2870000,False,-181.0,207.0,1,right,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.55,Missed,,,,,,,,,,,,,,,,,,
293,PT00M00.00S,2025-04-03T00:07:05.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,53,60,2025-04-03T00:07:42Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,291.0,,,,,,,,,,,,,,,,,
294,PT00M00.00S,2025-04-03T00:07:38.6Z,2,REGULAR,period,end,[],0,,,1610612739,53,60,2025-04-03T00:07:42Z,2900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612739,53,60,2025-04-03T00:22:40Z,2910000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612739,53,60,2025-04-03T00:22:40Z,2920000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,out,['startperiod'],1629013,,,1610612739,53,60,2025-04-03T00:22:40Z,2930000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612739,53,60,2025-04-03T00:22:40Z,2940000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612739,53,60,2025-04-03T00:22:40Z,2950000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2025-04-03T00:22:14.8Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612739,53,60,2025-04-03T00:22:40Z,2960000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2025-04-03T00:22:36.5Z,3,REGULAR,period,start,[],0,,,1610612752,53,60,2025-04-03T00:22:41Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M37.00S,2025-04-03T00:22:58.9Z,3,REGULAR,3pt,Jump Shot,[],1628384,73.80091984231275,14.705882352941178,1610612752,53,60,2025-04-03T00:23:03Z,2980000,False,-176.0,194.0,1,right,MISS O. Anunoby 26' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
304,PT11M34.00S,2025-04-03T00:23:01.9Z,3,REGULAR,rebound,offensive,[],1626153,,,1610612752,53,60,2025-04-03T00:23:03Z,2990000,False,,,0,,D. Wright REBOUND (Off:2 Def:0),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,303.0,2.0,0.0,2.0,,,,,,,,,,,,,,
305,PT11M25.00S,2025-04-03T00:23:13.0Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612752,53,60,2025-04-03T00:23:28Z,3000000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Towns 2 FT),"[1630596, 1626157]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
307,PT11M25.00S,2025-04-03T00:23:43.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612752,53,61,2025-04-03T00:23:43Z,3020000,False,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
308,PT11M25.00S,2025-04-03T00:24:03.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612752,53,62,2025-04-03T00:24:03Z,3030000,False,,,0,,K. Towns Free Throw 2 of 2 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
309,PT11M18.00S,2025-04-03T00:24:20.3Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612739,53,62,2025-04-03T00:24:42Z,3040000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Mobley 2 FT),"[1628384, 1630596]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,4.0,0.0,Mobley,1630596.0,,,,,,,,,
311,PT11M18.00S,2025-04-03T00:24:48.4Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,54,62,2025-04-03T00:24:48Z,3060000,False,,,0,,E. Mobley Free Throw 1 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
312,PT11M18.00S,2025-04-03T00:25:03.4Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,55,62,2025-04-03T00:25:03Z,3070000,False,,,0,,E. Mobley Free Throw 2 of 2 (6 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
313,PT11M03.00S,2025-04-03T00:25:20.0Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612752,55,62,2025-04-03T00:25:24Z,3080000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630596]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Mobley,1630596.0
314,PT11M03.00S,2025-04-03T00:25:20.0Z,3,REGULAR,steal,,[],1630596,,,1610612739,55,62,2025-04-03T00:25:22Z,3090000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
315,PT10M57.00S,2025-04-03T00:25:25.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629622,29.25427069645204,17.647058823529413,1610612739,58,62,2025-04-03T00:25:31Z,3100000,False,162.0,222.0,1,left,M. Strus 27' 3PT running (6 PTS) (D. Garland 3 AST),"[1629622, 1629636]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,27.51,Made,,,,,,,,,,6.0,,D. Garland,1629636.0,3.0,,,,
317,PT10M35.00S,2025-04-03T00:25:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,89.96386333771353,54.41176470588235,1610612752,58,62,2025-04-03T00:26:29Z,3120000,False,22.0,42.0,1,right,MISS D. Wright driving floating Shot,[1626153],1610612752.0,NYK,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
318,PT10M35.00S,2025-04-03T00:25:47.3Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,58,62,2025-04-03T00:25:53Z,3130000,False,,,0,,J. Hart REBOUND (Off:2 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,317.0,3.0,1.0,2.0,,,,,,,,,,,,,,
319,PT10M35.00S,2025-04-03T00:25:55.1Z,3,REGULAR,foul,personal,[],1628378,,,1610612752,58,62,2025-04-03T00:26:02Z,3140000,False,,,0,,D. Mitchell loose ball personal FOUL (1 PF),"[1628378, 1628404]",1610612739.0,CLE,loose ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
321,PT10M25.00S,2025-04-03T00:26:22.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626157,92.46057818659659,62.745098039215684,1610612752,58,62,2025-04-03T00:26:26Z,3160000,False,64.0,18.0,1,right,MISS K. Towns 6' driving floating bank Shot,[1626157],1610612752.0,NYK,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
322,PT10M23.00S,2025-04-03T00:26:24.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,58,62,2025-04-03T00:26:26Z,3170000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,321.0,6.0,3.0,3.0,,,,,,,,,,,,,,
323,PT10M20.00S,2025-04-03T00:26:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,6.389618922470433,49.01960784313725,1610612739,60,62,2025-04-03T00:26:39Z,3180000,False,5.0,8.0,1,left,D. Mitchell running finger roll Layup (13 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,13.0,,,,,,,,
324,PT10M20.00S,2025-04-03T00:26:36.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,60,62,2025-04-03T00:26:36Z,3190000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT09M58.00S,2025-04-03T00:30:23.0Z,3,REGULAR,3pt,Jump Shot,[],1626153,94.82588699080158,3.6764705882352944,1610612752,60,62,2025-04-03T00:30:26Z,3200000,False,-232.0,-4.0,1,right,MISS D. Wright 3PT,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
326,PT09M54.00S,2025-04-03T00:30:27.0Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,60,62,2025-04-03T00:30:26Z,3210000,False,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,325.0,8.0,7.0,1.0,,,,,,,,,,,,,,
327,PT09M53.00S,2025-04-03T00:30:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.77463863337714,50.245098039215684,1610612752,60,64,2025-04-03T00:30:32Z,3220000,False,1.0,6.0,1,right,K. Towns putback Layup (11 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,11.0,,,,,,,,
328,PT09M48.00S,2025-04-03T00:30:32.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,30.56833114323259,28.921568627450984,1610612739,60,64,2025-04-03T00:31:10Z,3230000,False,105.0,235.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
329,PT09M46.00S,2025-04-03T00:30:34.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,60,64,2025-04-03T00:30:42Z,3240000,False,,,0,,K. Towns REBOUND (Off:1 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,328.0,9.0,8.0,1.0,,,,,,,,,,,,,,
330,PT09M36.00S,2025-04-03T00:30:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.1688567674113,48.03921568627451,1610612752,60,66,2025-04-03T00:30:50Z,3250000,False,-10.0,2.0,1,right,M. Bridges cutting Layup (6 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,6.0,,K. Towns,1626157.0,1.0,,,,
332,PT09M16.00S,2025-04-03T00:31:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,6.258212877792378,54.41176470588235,1610612739,62,66,2025-04-03T00:31:08Z,3270000,False,-22.0,6.0,1,left,J. Allen fadeaway Jump Shot (10 PTS) (D. Mitchell 4 AST),"[1628386, 1628378]",1610612739.0,CLE,fadeaway,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,,,10.0,,D. Mitchell,1628378.0,4.0,,,,
335,PT09M01.00S,2025-04-03T00:31:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628384,93.38042049934296,3.1862745098039214,1610612752,62,66,2025-04-03T00:31:37Z,3300000,False,-234.0,10.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
336,PT08M58.00S,2025-04-03T00:31:36.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,62,66,2025-04-03T00:31:37Z,3310000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,,
337,PT08M47.00S,2025-04-03T00:31:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.732588699080158,50.245098039215684,1610612739,64,66,2025-04-03T00:31:52Z,3320000,False,-1.0,1.0,1,left,J. Allen reverse Layup (12 PTS) (E. Mobley 2 AST),"[1628386, 1630596]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,,,,12.0,,E. Mobley,1630596.0,2.0,,,,
339,PT08M36.00S,2025-04-03T00:31:59.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.38042049934296,50.98039215686274,1610612752,64,68,2025-04-03T00:32:04Z,3340000,False,5.0,10.0,1,right,K. Towns driving DUNK (13 PTS) (O. Anunoby 6 AST),"[1626157, 1628384]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,13.0,,O. Anunoby,1628384.0,6.0,,,,
341,PT08M16.00S,2025-04-03T00:32:19.6Z,3,REGULAR,2pt,Jump Shot,[],1629636,24.78646517739816,48.28431372549019,1610612739,66,68,2025-04-03T00:32:23Z,3360000,False,9.0,180.0,1,left,D. Garland 18' step back Jump Shot (9 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,18.07,Made,,,,,,,,,,9.0,,,,,,,,
342,PT07M54.00S,2025-04-03T00:32:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.46057818659659,53.431372549019606,1610612752,66,68,2025-04-03T00:32:44Z,3370000,False,17.0,18.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 1628378]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,Mitchell,1628378.0,,
355,PT07M54.00S,2025-04-03T00:32:40.1Z,3,REGULAR,block,,[],1628378,,,1610612752,66,68,2025-04-03T00:35:09Z,3375000,False,,,0,,D. Mitchell BLOCK (3 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT07M52.00S,2025-04-03T00:32:42.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,66,68,2025-04-03T00:32:44Z,3380000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,342.0,7.0,4.0,3.0,,,,,,,,,,,,,,
344,PT07M45.00S,2025-04-03T00:32:49.1Z,3,REGULAR,3pt,Jump Shot,[],1628378,29.122864651773984,27.450980392156865,1610612739,69,68,2025-04-03T00:32:54Z,3390000,False,113.0,221.0,1,left,D. Mitchell 24' 3PT  (16 PTS) (E. Mobley 3 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.83,Made,,,,,,,,,,16.0,,E. Mobley,1630596.0,3.0,,,,
346,PT07M16.00S,2025-04-03T00:33:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,92.46057818659659,63.970588235294116,1610612752,69,68,2025-04-03T00:33:22Z,3410000,False,70.0,18.0,1,right,MISS O. Anunoby 7' driving floating Shot,[1628384],1610612752.0,NYK,driving floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
