actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
351,PT11M07.00S,2024-11-16T01:52:03.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,87.86136662286465,96.07843137254902,1610612739,80,76,2024-11-16T01:53:00Z,3460000,False,230.0,62.0,1,right,MISS D. Garland step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
352,PT11M04.00S,2024-11-16T01:52:06.9Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,80,76,2024-11-16T01:53:00Z,3470000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,351.0,1.0,1.0,0.0,,,,,,,,,,,,,
353,PT11M00.00S,2024-11-16T01:52:08.9Z,3,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,80,76,2024-11-16T01:52:14Z,3480000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,201245.0,,,,
354,PT10M49.00S,2024-11-16T01:52:25.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,87.99277266754271,3.9215686274509802,1610612739,80,76,2024-11-16T01:52:29Z,3490000,False,-230.0,60.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
355,PT10M46.00S,2024-11-16T01:52:28.5Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,80,76,2024-11-16T01:52:29Z,3500000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,354.0,2.0,1.0,1.0,,,,,,,,,,,,,
356,PT10M36.00S,2024-11-16T01:52:39.8Z,3,REGULAR,2pt,Jump Shot,[],203897,5.338370565045992,68.87254901960785,1610612741,80,76,2024-11-16T01:54:29Z,3510000,False,-94.0,-2.0,1,left,MISS Z. LaVine 9' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,9.44,Missed,,,,,,,,,,,,,,,,,,
357,PT10M34.00S,2024-11-16T01:52:41.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,80,76,2024-11-16T01:54:29Z,3520000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,356.0,5.0,4.0,1.0,,,,,,,,,,,,,
358,PT10M26.00S,2024-11-16T01:52:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.57621550591328,53.431372549019606,1610612739,80,76,2024-11-16T01:54:54Z,3530000,False,17.0,92.0,1,right,MISS D. Garland 9' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,9.41,Missed,,,,,,,,,,,,,,,,,,
359,PT10M23.00S,2024-11-16T01:52:53.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,76,2024-11-16T01:54:54Z,3540000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,358.0,4.0,4.0,0.0,,,,,,,,,,,,,
360,PT10M17.00S,2024-11-16T01:52:56.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,23.340998685939553,12.254901960784313,1610612741,80,76,2024-11-16T01:53:03Z,3550000,False,189.0,167.0,1,left,MISS C. White 25' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
361,PT10M15.00S,2024-11-16T01:52:58.3Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,80,76,2024-11-16T01:53:03Z,3560000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,,
362,PT10M09.00S,2024-11-16T01:53:09.3Z,3,REGULAR,foul,personal,[],1630245,,,1610612739,80,76,2024-11-16T01:53:19Z,3570000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1628378]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Mitchell,1628378.0
364,PT10M04.00S,2024-11-16T01:53:34.0Z,3,REGULAR,foul,personal,[],1630245,,,1610612739,80,76,2024-11-16T01:55:40Z,3590000,False,,,0,,A. Dosunmu personal FOUL (4 PF),"[1630245, 1628386]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Allen,1628386.0
366,PT10M04.00S,2024-11-16T01:53:46.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612739,80,76,2024-11-16T01:53:50Z,3610000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M04.00S,2024-11-16T01:53:46.0Z,3,REGULAR,substitution,in,[],1630581,,,1610612739,80,76,2024-11-16T01:53:50Z,3620000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M55.00S,2024-11-16T01:54:13.0Z,3,REGULAR,2pt,Jump Shot,[],1628378,74.85216819973719,58.08823529411765,1610612739,80,76,2024-11-16T01:55:55Z,3630000,False,40.0,184.0,1,right,MISS D. Mitchell 18' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,18.83,Missed,,,,,,,,,,,,,,,,,,
369,PT09M53.00S,2024-11-16T01:54:15.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,80,76,2024-11-16T01:55:55Z,3640000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,368.0,2.0,2.0,0.0,,,,,,,,,,,,,
370,PT09M45.00S,2024-11-16T01:54:20.1Z,3,REGULAR,3pt,Jump Shot,[],203897,4.812746386333772,96.32352941176471,1610612741,80,76,2024-11-16T01:56:25Z,3650000,False,-232.0,-7.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
371,PT09M43.00S,2024-11-16T01:54:22.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,80,76,2024-11-16T01:56:39Z,3660000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,370.0,6.0,5.0,1.0,,,,,,,,,,,,,
372,PT09M36.00S,2024-11-16T01:54:31.5Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612739,80,76,2024-11-16T01:54:37Z,3670000,False,,,0,,J. Giddey shooting personal FOUL (4 PF) (Garland 2 FT),"[1630581, 1629636]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,4.0,0.0,Garland,1629636.0
374,PT09M36.00S,2024-11-16T01:55:03.3Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,81,76,2024-11-16T01:55:03Z,3690000,False,,,0,,D. Garland Free Throw 1 of 2 (19 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
375,PT09M36.00S,2024-11-16T01:55:03.9Z,3,REGULAR,substitution,out,[],1630581,,,1610612739,81,76,2024-11-16T01:55:13Z,3700000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M36.00S,2024-11-16T01:55:03.9Z,3,REGULAR,substitution,in,[],1631207,,,1610612739,81,76,2024-11-16T01:55:13Z,3710000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M36.00S,2024-11-16T01:55:24.0Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,82,76,2024-11-16T01:55:24Z,3720000,False,,,0,,D. Garland Free Throw 2 of 2 (20 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
378,PT09M24.00S,2024-11-16T01:55:35.9Z,3,REGULAR,3pt,Jump Shot,[],1630172,9.806176084099869,96.07843137254902,1610612741,82,76,2024-11-16T01:55:40Z,3730000,False,-230.0,40.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
379,PT09M21.00S,2024-11-16T01:55:38.9Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,82,76,2024-11-16T01:55:40Z,3740000,False,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,378.0,5.0,5.0,0.0,,,,,,,,,,,,,
380,PT09M14.00S,2024-11-16T01:55:49.4Z,3,REGULAR,foul,personal,[],1630172,,,1610612739,82,76,2024-11-16T01:55:55Z,3750000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630171]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Okoro,1630171.0
382,PT09M07.00S,2024-11-16T01:56:13.4Z,3,REGULAR,3pt,Jump Shot,[],1627777,79.58278580814718,92.8921568627451,1610612739,85,76,2024-11-16T01:56:17Z,3770000,False,214.0,139.0,1,right,G. Niang 25' 3PT  (9 PTS) (D. Mitchell 2 AST),"[1627777, 1628378]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.58,Made,9.0,,,,,D. Mitchell,1628378.0,2.0,,,,,,,,,,
384,PT09M07.00S,2024-11-16T01:56:19.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,85,76,2024-11-16T01:56:19Z,3790000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M47.00S,2024-11-16T01:59:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,5.075558475689881,47.05882352941176,1610612741,85,76,2024-11-16T01:59:48Z,3800000,False,15.0,-5.0,1,left,MISS N. Vučević turnaround bank Shot,[202696],1610612741.0,CHI,turnaround bank,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
386,PT08M47.00S,2024-11-16T01:59:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,85,76,2024-11-16T01:59:48Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,385.0,,,,,,,,,,,,,,,,
388,PT08M39.00S,2024-11-16T02:00:00.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,16.507884362680684,95.34313725490196,1610612741,85,79,2024-11-16T02:00:04Z,3830000,False,-227.0,103.0,1,left,P. Williams 24' 3PT  (12 PTS) (Z. LaVine 7 AST),"[1630172, 203897]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.89,Made,12.0,,,,,Z. LaVine,203897.0,7.0,,,,,,,,,,
390,PT08M19.00S,2024-11-16T02:00:20.8Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.9862023653088,3.6764705882352944,1610612739,85,79,2024-11-16T02:00:24Z,3850000,False,-232.0,13.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
391,PT08M17.00S,2024-11-16T02:00:22.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,85,79,2024-11-16T02:00:22Z,3860000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,390.0,5.0,5.0,0.0,,,,,,,,,,,,,
392,PT08M05.00S,2024-11-16T02:00:37.2Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612741,85,79,2024-11-16T02:00:45Z,3870000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (White 2 FT),"[1628378, 1629632]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,White,1629632.0
394,PT08M05.00S,2024-11-16T02:01:02.0Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,85,80,2024-11-16T02:01:02Z,3890000,False,,,0,,C. White Free Throw 1 of 2 (11 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
395,PT08M05.00S,2024-11-16T02:01:14.9Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,85,81,2024-11-16T02:01:14Z,3900000,False,,,0,,C. White Free Throw 2 of 2 (12 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
396,PT07M53.00S,2024-11-16T02:01:28.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,66.83639947437582,54.90196078431373,1610612739,85,81,2024-11-16T02:01:33Z,3910000,False,25.0,259.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
397,PT07M51.00S,2024-11-16T02:01:30.4Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,85,81,2024-11-16T02:01:54Z,3920000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,
398,PT07M41.00S,2024-11-16T02:01:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,9.937582128777924,95.83333333333334,1610612741,85,84,2024-11-16T02:01:43Z,3930000,False,-229.0,41.0,1,left,C. White 3PT  (15 PTS) (P. Williams 7 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.28,Made,15.0,,,,,P. Williams,1630172.0,7.0,,,,,,,,,,
400,PT07M25.00S,2024-11-16T02:01:56.8Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,85,84,2024-11-16T02:02:01Z,3950000,False,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 1630172]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,4.0,Williams,1630172.0,,,,,
401,PT07M25.00S,2024-11-16T02:01:56.8Z,3,REGULAR,steal,,[],1630172,,,1610612741,85,84,2024-11-16T02:03:18Z,3960000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
402,PT07M21.00S,2024-11-16T02:02:01.5Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,85,84,2024-11-16T02:03:40Z,3970000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1627777]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Niang,1627777.0,,,,,
403,PT07M21.00S,2024-11-16T02:02:01.5Z,3,REGULAR,steal,,[],1627777,,,1610612739,85,84,2024-11-16T02:02:07Z,3980000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
404,PT07M18.00S,2024-11-16T02:02:08.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,69.33311432325887,26.96078431372549,1610612739,85,84,2024-11-16T02:04:06Z,3990000,False,-115.0,236.0,1,right,MISS D. Mitchell 26' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
405,PT07M12.00S,2024-11-16T02:02:14.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,85,84,2024-11-16T02:04:36Z,4000000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,404.0,,,,,,,,,,,,,,,,
407,PT07M12.00S,2024-11-16T02:02:14.8Z,3,REGULAR,substitution,out,[],1627777,,,1610612741,85,84,2024-11-16T02:02:23Z,4020000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M12.00S,2024-11-16T02:02:14.8Z,3,REGULAR,substitution,in,[],1629731,,,1610612741,85,84,2024-11-16T02:02:23Z,4030000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M58.00S,2024-11-16T02:02:45.3Z,3,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,85,84,2024-11-16T02:03:02Z,4040000,False,,,0,,P. Williams bad pass out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,bad pass,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,,,2534.0,,,,
410,PT06M44.00S,2024-11-16T02:03:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,92.19776609724047,3.431372549019608,1610612739,85,84,2024-11-16T02:05:28Z,4050000,False,-233.0,21.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
411,PT06M42.00S,2024-11-16T02:03:10.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,85,84,2024-11-16T02:05:28Z,4060000,False,,,0,,N. Vučević REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,410.0,6.0,6.0,0.0,,,,,,,,,,,,,
412,PT06M37.00S,2024-11-16T02:03:17.3Z,3,REGULAR,foul,personal,[],1629636,,,1610612741,85,84,2024-11-16T02:03:24Z,4070000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1630172]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Williams,1630172.0
414,PT06M37.00S,2024-11-16T02:03:23.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612741,85,84,2024-11-16T02:03:37Z,4090000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M37.00S,2024-11-16T02:03:23.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612741,85,84,2024-11-16T02:03:37Z,4100000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M37.00S,2024-11-16T02:03:23.5Z,3,REGULAR,substitution,in,[],1629660,,,1610612741,85,84,2024-11-16T02:03:37Z,4110000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M37.00S,2024-11-16T02:03:23.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612741,85,84,2024-11-16T02:03:37Z,4120000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M21.00S,2024-11-16T02:03:58.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,17.559132720105126,4.411764705882353,1610612741,85,84,2024-11-16T02:04:03Z,4130000,False,228.0,113.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
419,PT06M19.00S,2024-11-16T02:04:00.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,85,84,2024-11-16T02:04:03Z,4140000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,418.0,7.0,6.0,1.0,,,,,,,,,,,,,
420,PT06M10.00S,2024-11-16T02:04:09.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,91.93495400788436,52.94117647058824,1610612739,87,84,2024-11-16T02:04:14Z,4150000,False,15.0,23.0,1,right,J. Allen cutting DUNK (18 PTS) (T. Jerome 1 AST),"[1628386, 1629660]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.75,Made,18.0,,,,,T. Jerome,1629660.0,1.0,,,,,,,,,,
422,PT06M04.00S,2024-11-16T02:04:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.863994743758213,49.50980392156863,1610612741,87,86,2024-11-16T02:06:30Z,4170000,False,2.0,3.0,1,left,C. White driving reverse Layup (17 PTS),[1629632],1610612741.0,CHI,driving reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,0.36,Made,17.0,,,,,,,,,,,,,,,,,
423,PT06M04.00S,2024-11-16T02:04:20.8Z,3,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612741,87,86,2024-11-16T02:04:38Z,4180000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (White 1 FT),"[1627747, 1629632]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,White,1629632.0
425,PT06M04.00S,2024-11-16T02:04:28.5Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,87,86,2024-11-16T02:04:36Z,4200000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M04.00S,2024-11-16T02:04:28.5Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,87,86,2024-11-16T02:04:36Z,4210000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M04.00S,2024-11-16T02:04:49.2Z,3,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,87,87,2024-11-16T02:04:49Z,4220000,False,,,0,,C. White Free Throw 1 of 1 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
428,PT05M44.00S,2024-11-16T02:05:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,90.75229960578186,51.470588235294116,1610612739,89,87,2024-11-16T02:07:27Z,4230000,False,7.0,34.0,1,right,J. Allen floating Jump Shot (20 PTS) (C. LeVert 5 AST),"[1628386, 1627747]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.52,Made,20.0,,,,,C. LeVert,1627747.0,5.0,,,,,,,,,,
430,PT05M23.00S,2024-11-16T02:05:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629632,33.459264126149804,73.77450980392157,1610612741,89,90,2024-11-16T02:05:37Z,4250000,False,-119.0,262.0,1,left,C. White 28' 3PT  (21 PTS) (Z. LaVine 8 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,28.77,Made,21.0,,,,,Z. LaVine,203897.0,8.0,,,,,,,,,,
432,PT05M07.00S,2024-11-16T02:05:52.9Z,3,REGULAR,2pt,Jump Shot,[],1629660,85.75886990801577,32.59803921568628,1610612739,89,90,2024-11-16T02:07:58Z,4270000,False,-87.0,81.0,1,right,MISS T. Jerome 11' driving floating Shot - blocked,"[1629660, 203897]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,11.91,Missed,,,,,,,,,LaVine,203897.0,,,,,,,,
433,PT05M07.00S,2024-11-16T02:05:52.9Z,3,REGULAR,block,,[],203897,,,1610612739,89,90,2024-11-16T02:05:55Z,4280000,False,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
434,PT05M06.00S,2024-11-16T02:05:53.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,89,90,2024-11-16T02:07:58Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,432.0,,,,,,,,,,,,,,,,
436,PT05M06.00S,2024-11-16T02:05:59.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,89,90,2024-11-16T02:06:15Z,4310000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M06.00S,2024-11-16T02:05:59.4Z,3,REGULAR,substitution,out,[],1629632,,,1610612739,89,90,2024-11-16T02:06:15Z,4320000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
