actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId,blockPlayerName,blockPersonId
163,PT11M03.00S,2024-12-22T01:38:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,94.82588699080158,49.754901960784316,1610612739,32,33,2024-12-22T01:38:35Z,1630000,False,-1.0,-4.0,1,right,MISS G. Niang driving Layup,[1627777],1610612739.0,CLE,driving,,,,,,Restricted Area,0-8 Center,0.41,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
164,PT11M01.00S,2024-12-22T01:38:32.0Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,32,33,2024-12-22T01:38:35Z,1640000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Yabusele,G. Yabusele,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
165,PT10M54.00S,2024-12-22T01:38:38.7Z,2,REGULAR,2pt,Jump Shot,[],202331,5.863994743758213,73.77450980392157,1610612755,32,33,2024-12-22T01:40:02Z,1650000,False,-119.0,3.0,1,left,MISS P. George 11' step back Shot,[202331],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Left,11.89,Missed,George,P. George,,,,,,,,,,,,,,,,,,,
166,PT10M50.00S,2024-12-22T01:38:42.7Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612739,32,33,2024-12-22T01:38:45Z,1660000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Left,,,Jerome,T. Jerome,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
167,PT10M43.00S,2024-12-22T01:38:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,94.1688567674113,3.9215686274509802,1610612739,35,33,2024-12-22T01:38:56Z,1670000,False,-230.0,2.0,1,right,D. Mitchell 3PT  (16 PTS) (T. Jerome 2 AST),"[1628378, 1629660]",1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,23.04,Made,Mitchell,D. Mitchell,,,,,16.0,,,,,T. Jerome,1629660.0,2.0,,,,,,,
169,PT10M17.00S,2024-12-22T01:39:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.389618922470433,50.73529411764706,1610612755,35,35,2024-12-22T01:39:22Z,1690000,False,-4.0,8.0,1,left,K. Martin driving reverse Layup (7 PTS) (K. Lowry 1 AST),"[1630231, 200768]",1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,0.85,Made,Martin,K. Martin,,,,,7.0,,,,,K. Lowry,200768.0,1.0,,,,,,,
171,PT10M06.00S,2024-12-22T01:39:27.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.36202365308804,12.745098039215685,1610612739,35,35,2024-12-22T01:39:32Z,1710000,False,-186.0,254.0,1,right,MISS D. Mitchell 31' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Left Center,31.52,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
172,PT10M02.00S,2024-12-22T01:39:31.1Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,35,35,2024-12-22T01:39:32Z,1720000,False,,,0,,K. Martin REBOUND (Off:1 Def:3),[1630231],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Martin,K. Martin,171.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
173,PT10M01.00S,2024-12-22T01:39:32.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627824,5.995400788436268,51.225490196078425,1610612755,35,37,2024-12-22T01:39:38Z,1730000,False,-6.0,4.0,1,left,G. Yabusele running DUNK (2 PTS) (K. Martin 1 AST),"[1627824, 1630231]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,0.72,Made,Yabusele,G. Yabusele,,,,,2.0,,,,,K. Martin,1630231.0,1.0,,,,,,,
175,PT09M45.00S,2024-12-22T01:39:47.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,78.9257555847569,5.88235294117647,1610612739,35,37,2024-12-22T01:39:52Z,1750000,False,-221.0,146.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,26.43,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
176,PT09M43.00S,2024-12-22T01:39:49.4Z,2,REGULAR,rebound,defensive,[],200768,,,1610612755,35,37,2024-12-22T01:39:52Z,1760000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Lowry,K. Lowry,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
177,PT09M37.00S,2024-12-22T01:39:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628997,7.178055190538765,48.28431372549019,1610612755,35,39,2024-12-22T01:40:03Z,1770000,False,9.0,15.0,1,left,C. Martin running alley-oop Layup (4 PTS) (K. Lowry 2 AST),"[1628997, 200768]",1610612755.0,PHI,running alley-oop,,,,,,Restricted Area,0-8 Center,1.73,Made,Martin,C. Martin,,,,,4.0,,,,,K. Lowry,200768.0,2.0,,,,,,,
181,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,35,39,2024-12-22T01:40:22Z,1810000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
182,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612739,35,39,2024-12-22T01:40:22Z,1820000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,
183,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,35,39,2024-12-22T01:40:22Z,1830000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,,,,,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,
184,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,35,39,2024-12-22T01:40:22Z,1840000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,,,,,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,
185,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,in,[],1626162,,,1610612739,35,39,2024-12-22T01:40:22Z,1850000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
186,PT09M28.00S,2024-12-22T01:40:09.1Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,35,39,2024-12-22T01:40:35Z,1860000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,,,,,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,
187,PT09M21.00S,2024-12-22T01:40:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,93.24901445466492,51.470588235294116,1610612739,37,39,2024-12-22T01:42:17Z,1870000,False,7.0,11.0,1,right,E. Mobley driving floating bank Jump Shot (4 PTS),[1630596],1610612739.0,CLE,driving floating bank,,,,,,Restricted Area,0-8 Center,1.33,Made,Mobley,E. Mobley,,,,,4.0,,,,,,,,,,,,,,
188,PT09M00.00S,2024-12-22T01:41:02.0Z,2,REGULAR,3pt,Jump Shot,[],200768,33.196452036793694,79.65686274509804,1610612755,37,39,2024-12-22T01:41:06Z,1880000,False,-148.0,260.0,1,left,MISS K. Lowry 29' 3PT,[200768],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,29.89,Missed,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
189,PT08M58.00S,2024-12-22T01:41:04.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,39,2024-12-22T01:41:06Z,1890000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Mobley,E. Mobley,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
190,PT08M51.00S,2024-12-22T01:41:11.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,59.740473061760845,16.666666666666664,1610612739,40,39,2024-12-22T01:41:17Z,1900000,False,-167.0,326.0,1,right,T. Jerome 36' 3PT running (3 PTS) (D. Wade 1 AST),"[1629660, 1629731]",1610612739.0,CLE,running,,,,,,Above the Break 3,24+ Left Center,36.61,Made,Jerome,T. Jerome,,,,,3.0,,,,,D. Wade,1629731.0,1.0,,,,,,,
192,PT08M35.00S,2024-12-22T01:41:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612755,40,39,2024-12-22T01:41:40Z,1920000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (George 2 FT),"[1630596, 202331]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,,,,,,,,,202026.0,,,,1.0,0.0,George,202331.0,,,
194,PT08M35.00S,2024-12-22T01:41:57.4Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,40,40,2024-12-22T01:41:57Z,1940000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612755.0,PHI,,,,,,,,,,Made,George,P. George,,,,,7.0,,,,,,,,,,,,,,
195,PT08M35.00S,2024-12-22T01:41:59.2Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,40,40,2024-12-22T01:42:05Z,1950000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,
196,PT08M35.00S,2024-12-22T01:41:59.2Z,2,REGULAR,substitution,in,[],203083,,,1610612755,40,40,2024-12-22T01:42:05Z,1960000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
197,PT08M35.00S,2024-12-22T01:42:20.3Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,40,41,2024-12-22T01:42:20Z,1970000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612755.0,PHI,,,,,,,,,,Made,George,P. George,,,,,8.0,,,,,,,,,,,,,,
198,PT08M11.00S,2024-12-22T01:42:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628378,66.3107752956636,14.705882352941178,1610612739,43,41,2024-12-22T01:42:51Z,1980000,False,-176.0,264.0,1,right,D. Mitchell 31' 3PT step back (19 PTS),[1628378],1610612739.0,CLE,step back,,,,,,Above the Break 3,24+ Left Center,31.77,Made,Mitchell,D. Mitchell,,,,,19.0,,,,,,,,,,,,,,
199,PT07M58.00S,2024-12-22T01:42:58.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,9.280551905387648,43.872549019607845,1610612755,43,41,2024-12-22T01:43:01Z,1990000,False,31.0,35.0,1,left,MISS A. Drummond turnaround Hook,[203083],1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
200,PT07M56.00S,2024-12-22T01:43:00.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,43,41,2024-12-22T01:43:01Z,2000000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mobley,E. Mobley,199.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
201,PT07M43.00S,2024-12-22T01:43:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,93.11760840998686,39.950980392156865,1610612739,43,41,2024-12-22T01:45:01Z,2010000,False,-50.0,12.0,1,right,MISS T. Jerome driving Layup,[1629660],1610612739.0,CLE,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,
202,PT07M39.00S,2024-12-22T01:43:16.8Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,43,41,2024-12-22T01:45:01Z,2020000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mobley,E. Mobley,201.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
203,PT07M39.00S,2024-12-22T01:43:16.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,43,41,2024-12-22T01:47:07Z,2030000,False,0.0,0.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
204,PT07M38.00S,2024-12-22T01:43:17.2Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,43,41,2024-12-22T01:47:07Z,2040000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,George,P. George,203.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
205,PT07M35.00S,2024-12-22T01:43:43.4Z,2,REGULAR,substitution,out,[],1630596,,,1610612755,43,41,2024-12-22T01:44:06Z,2050000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
206,PT07M35.00S,2024-12-22T01:43:43.4Z,2,REGULAR,substitution,out,[],1628378,,,1610612755,43,41,2024-12-22T01:44:06Z,2060000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
207,PT07M35.00S,2024-12-22T01:43:43.4Z,2,REGULAR,substitution,in,[],1629636,,,1610612755,43,41,2024-12-22T01:44:06Z,2070000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
208,PT07M35.00S,2024-12-22T01:43:43.4Z,2,REGULAR,substitution,in,[],1628386,,,1610612755,43,41,2024-12-22T01:44:06Z,2080000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
209,PT07M35.00S,2024-12-22T01:44:17.9Z,2,REGULAR,jumpball,recovered,[],1630231,,,1610612755,43,41,2024-12-22T01:48:30Z,2090000,False,,,0,,Jump Ball P. George vs. D. Wade: Tip to K. Martin,"[1630231, 202331, 1629731]",1610612755.0,PHI,heldball,K. Martin,George,202331.0,Wade,1629731.0,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,1630231.0,,
219,PT07M26.00S,2024-12-22T01:44:22.1Z,2,REGULAR,foul,personal,[],1629660,,,1610612755,43,41,2024-12-22T01:46:40Z,2115000,False,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1626162]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Jerome,T. Jerome,,,,,,,,,1146.0,,,,1.0,0.0,Oubre Jr.,1626162.0,,,
212,PT07M26.00S,2024-12-22T01:44:26.4Z,2,REGULAR,substitution,out,[],200768,,,1610612755,43,41,2024-12-22T01:44:30Z,2120000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
213,PT07M26.00S,2024-12-22T01:44:26.4Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,43,41,2024-12-22T01:44:30Z,2130000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
214,PT07M13.00S,2024-12-22T01:44:42.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,32.670827858081466,19.852941176470587,1610612755,43,41,2024-12-22T01:46:40Z,2140000,False,151.0,255.0,1,left,MISS T. Maxey 29' step back 3PT,[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,29.59,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
215,PT07M09.00S,2024-12-22T01:44:46.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,43,41,2024-12-22T01:44:55Z,2150000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Allen,J. Allen,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
217,PT06M59.00S,2024-12-22T01:45:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612739,43,41,2024-12-22T01:45:24Z,2170000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Garland 2 FT),"[1626162, 1629636]",1610612755.0,PHI,shooting,,,,,,Mid-Range,16-24 Right Center,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,2002.0,,,,1.0,0.0,Garland,1629636.0,,,
257,PT06M59.00S,2024-12-22T01:45:16.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,43,41,2024-12-22T01:55:39Z,2185000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M59.00S,2024-12-22T01:45:25.0Z,2,REGULAR,substitution,out,[],1630231,,,1610612739,43,41,2024-12-22T01:48:15Z,2190000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,
223,PT06M59.00S,2024-12-22T01:45:25.0Z,2,REGULAR,substitution,in,[],201569,,,1610612739,43,41,2024-12-22T01:48:15Z,2200000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2024-12-22T01:48:24.6Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,44,41,2024-12-22T01:48:24Z,2210000,False,,,0,,D. Garland Free Throw 1 of 2 (6 PTS),[1629636],1610612739.0,CLE,,,,,,,,,,Made,Garland,D. Garland,,,,,6.0,,,,,,,,,,,,,,
225,PT06M59.00S,2024-12-22T01:48:38.8Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,45,41,2024-12-22T01:48:38Z,2220000,False,,,0,,D. Garland Free Throw 2 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,,,,,,,Made,Garland,D. Garland,,,,,7.0,,,,,,,,,,,,,,
226,PT06M39.00S,2024-12-22T01:49:04.5Z,2,REGULAR,foul,personal,['2freethrow'],1642281,,,1610612755,45,41,2024-12-22T01:49:13Z,2230000,False,,,0,,J. Tyson shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1642281, 1626162]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Tyson,J. Tyson,,,,,,,,,1146.0,,,,1.0,0.0,Oubre Jr.,1626162.0,,,
228,PT06M39.00S,2024-12-22T01:49:35.0Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,45,41,2024-12-22T01:49:35Z,2250000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,,,,,,,Missed,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
229,PT06M39.00S,2024-12-22T01:49:35.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,45,41,2024-12-22T01:49:35Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,
230,PT06M39.00S,2024-12-22T01:49:51.3Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,45,42,2024-12-22T01:49:51Z,2270000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,Oubre Jr.,K. Oubre Jr.,,,,,7.0,,,,,,,,,,,,,,
231,PT06M30.00S,2024-12-22T01:50:02.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,64.73390275952694,21.323529411764707,1610612739,48,42,2024-12-22T01:50:10Z,2280000,False,-143.0,279.0,1,right,D. Garland 31' 3PT pullup (10 PTS),[1629636],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Left Center,31.37,Made,Garland,D. Garland,,,,,10.0,,,,,,,,,,,,,,
232,PT06M08.00S,2024-12-22T01:50:24.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201569,6.521024967148489,50.245098039215684,1610612755,48,44,2024-12-22T01:53:30Z,2290000,False,-1.0,9.0,1,left,E. Gordon driving Hook (2 PTS),[201569],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,0.89,Made,Gordon,E. Gordon,,,,,2.0,,,,,,,,,,,,,,
309,PT05M58.00S,2024-12-22T01:50:37.7Z,2,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,48,44,2024-12-22T02:05:19Z,2315000,False,,,0,,J. Allen lost ball out-of-bounds TURNOVER (2 TO),[1628386],1610612739.0,CLE,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Allen,J. Allen,,,,,,2.0,,,1146.0,,,,,,,,,,
236,PT05M58.00S,2024-12-22T01:50:42.9Z,2,REGULAR,substitution,out,[],1629660,,,1610612755,48,44,2024-12-22T01:50:48Z,2330000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,,,,,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,
237,PT05M58.00S,2024-12-22T01:50:42.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612755,48,44,2024-12-22T01:50:48Z,2340000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,
238,PT05M48.00S,2024-12-22T01:50:59.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,29.517082785808146,71.81372549019608,1610612755,48,44,2024-12-22T02:04:56Z,2350000,False,-109.0,225.0,1,left,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,25.01,Missed,George,P. George,,,,,,,,,,,,,,,,,,,
239,PT05M45.00S,2024-12-22T01:51:02.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,48,44,2024-12-22T01:51:05Z,2360000,False,,,0,,D. Garland REBOUND (Off:1 Def:3),[1629636],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Garland,D. Garland,238.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
240,PT05M31.00S,2024-12-22T01:51:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.10183968462549,44.36274509803921,1610612739,48,44,2024-12-22T01:51:22Z,2370000,False,-28.0,88.0,1,right,MISS D. Garland 9' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.19,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
241,PT05M30.00S,2024-12-22T01:51:18.5Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,48,44,2024-12-22T01:51:18Z,2380000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Allen,J. Allen,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
242,PT05M30.00S,2024-12-22T01:51:20.5Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612739,48,44,2024-12-22T01:51:31Z,2390000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Allen 2 FT),"[203083, 1628386]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,,,,,,,,,1146.0,,,,2.0,0.0,Allen,1628386.0,,,
244,PT05M30.00S,2024-12-22T01:51:43.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,49,44,2024-12-22T01:51:43Z,2410000,False,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,,,,,,,Made,Allen,J. Allen,,,,,5.0,,,,,,,,,,,,,,
245,PT05M30.00S,2024-12-22T01:51:57.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,50,44,2024-12-22T01:51:57Z,2420000,False,,,0,,J. Allen Free Throw 2 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,,,,,,,Made,Allen,J. Allen,,,,,6.0,,,,,,,,,,,,,,
246,PT05M11.00S,2024-12-22T01:52:18.6Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,50,44,2024-12-22T01:52:22Z,2430000,False,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1627747]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,George,P. George,,,,,,2.0,LeVert,1627747.0,,,,,,,,,,,
247,PT05M11.00S,2024-12-22T01:52:18.6Z,2,REGULAR,steal,,[],1627747,,,1610612739,50,44,2024-12-22T01:52:20Z,2440000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right Center,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,
248,PT05M09.00S,2024-12-22T01:52:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.9060446780552,51.470588235294116,1610612739,52,44,2024-12-22T01:52:27Z,2450000,False,7.0,5.0,1,right,C. LeVert running Layup (7 PTS),[1627747],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,0.88,Made,LeVert,C. LeVert,,,,,7.0,,,,,,,,,,,,,,
249,PT04M45.00S,2024-12-22T01:52:45.5Z,2,REGULAR,2pt,Jump Shot,[],202331,18.2161629434954,24.509803921568626,1610612755,52,44,2024-12-22T01:52:50Z,2460000,False,127.0,119.0,1,left,MISS P. George 17' pullup Shot,[202331],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Right Center,17.42,Missed,George,P. George,,,,,,,,,,,,,,,,,,,
250,PT04M43.00S,2024-12-22T01:52:47.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,52,44,2024-12-22T01:52:50Z,2470000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right Center,,,Allen,J. Allen,249.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
