actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
336,PT11M00.00S,2024-11-21T01:48:49.9Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,70,56,2024-11-21T01:51:30Z,3270000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,335.0,4.0,2.0,2.0,,,,,,,,,,,,,,
337,PT10M55.00S,2024-11-21T01:48:51.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,70.38436268068331,16.911764705882355,1610612739,70,56,2024-11-21T01:49:00Z,3280000,False,-165.0,226.0,1,right,MISS D. Mitchell 28' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
338,PT10M54.00S,2024-11-21T01:48:52.9Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,70,56,2024-11-21T01:52:01Z,3290000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,337.0,7.0,4.0,3.0,,,,,,,,,,,,,,
339,PT10M50.00S,2024-11-21T01:48:56.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,73.27529566360053,14.705882352941178,1610612739,70,56,2024-11-21T01:49:02Z,3300000,False,-176.0,199.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
340,PT10M48.00S,2024-11-21T01:48:58.7Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,70,56,2024-11-21T01:49:02Z,3310000,False,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,339.0,8.0,4.0,4.0,,,,,,,,,,,,,,
341,PT10M48.00S,2024-11-21T01:49:10.9Z,3,REGULAR,foul,personal,[],203901,,,1610612739,70,56,2024-11-21T01:49:16Z,3320000,False,,,0,,E. Payton personal FOUL (1 PF),"[203901, 1628386]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,1.0,0.0,Allen,1628386.0,,
343,PT10M40.00S,2024-11-21T01:49:28.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629660,94.21813403416557,27.964154411764707,1610612739,70,56,2024-11-21T01:52:28Z,3340000,False,-110.0,2.0,1,right,MISS T. Jerome 11' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,11.02,Missed,,,,,,,,,,,,,,,,,,
344,PT10M38.00S,2024-11-21T01:49:30.0Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,70,56,2024-11-21T01:52:28Z,3350000,False,,,0,,J. Allen REBOUND (Off:5 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,343.0,9.0,4.0,5.0,,,,,,,,,,,,,,
345,PT10M33.00S,2024-11-21T01:49:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642281,94.56307490144546,48.28431372549019,1610612739,72,56,2024-11-21T01:49:43Z,3360000,False,-9.0,-1.0,1,right,J. Tyson cutting Layup (11 PTS) (J. Allen 4 AST),"[1642281, 1628386]",1610612739.0,CLE,cutting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,11.0,,,,,J. Allen,1628386.0,4.0,,,,,,
347,PT10M33.00S,2024-11-21T01:49:40.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,72,56,2024-11-21T01:49:40Z,3380000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M22.00S,2024-11-21T01:52:44.0Z,3,REGULAR,3pt,Jump Shot,[],1630527,33.722076215505915,48.529411764705884,1610612740,72,56,2024-11-21T01:53:20Z,3390000,False,7.0,264.0,1,left,MISS B. Boston Jr. 26' pullup 3PT,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
349,PT10M20.00S,2024-11-21T01:52:46.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,72,56,2024-11-21T01:53:30Z,3400000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,
350,PT10M13.00S,2024-11-21T01:52:50.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628386,94.30026281208936,50.73529411764706,1610612739,74,56,2024-11-21T01:53:08Z,3410000,False,4.0,1.0,1,right,J. Allen running Layup (9 PTS) (T. Jerome 1 AST),"[1628386, 1629660]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,9.0,,,,,T. Jerome,1629660.0,1.0,,,,,,
352,PT10M13.00S,2024-11-21T01:52:52.8Z,3,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612739,74,56,2024-11-21T01:52:59Z,3430000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Allen 1 FT),"[1629750, 1628386]",1610612740.0,NOP,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,,,,,,,1.0,0.0,Allen,1628386.0,,
354,PT10M13.00S,2024-11-21T01:53:12.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628386,,,1610612739,75,56,2024-11-21T01:53:12Z,3450000,False,,,0,,J. Allen Free Throw 1 of 1 (10 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
355,PT09M59.00S,2024-11-21T01:53:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,4.5499342969776615,47.794117647058826,1610612740,75,56,2024-11-21T01:55:02Z,3460000,False,11.0,-10.0,1,left,MISS J. Green driving Layup,[1629750],1610612740.0,NOP,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
357,PT09M57.00S,2024-11-21T01:53:33.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,56,2024-11-21T01:55:02Z,3480000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,355.0,5.0,3.0,2.0,,,,,,,,,,,,,,
358,PT09M41.00S,2024-11-21T01:53:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.72339027595268,50.0,1610612739,77,56,2024-11-21T01:53:55Z,3490000,False,0.0,16.0,1,right,J. Allen finger roll Layup (12 PTS),[1628386],1610612739.0,CLE,finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,12.0,,,,,,,,,,,,,
359,PT09M22.00S,2024-11-21T01:54:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.258212877792378,50.49019607843137,1610612740,77,56,2024-11-21T01:55:47Z,3500000,False,-2.0,6.0,1,left,MISS J. Robinson-Earl driving Layup - blocked,"[1630526, 1630596]",1610612740.0,NOP,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
360,PT09M22.00S,2024-11-21T01:54:08.2Z,3,REGULAR,block,,[],1630596,,,1610612740,77,56,2024-11-21T01:54:11Z,3510000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT09M21.00S,2024-11-21T01:54:09.2Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,77,56,2024-11-21T01:55:47Z,3520000,False,,,0,,Y. Missi REBOUND (Off:4 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,359.0,8.0,4.0,4.0,,,,,,,,,,,,,,
362,PT09M18.00S,2024-11-21T01:54:13.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629750,13.61695137976347,55.14705882352941,1610612740,77,56,2024-11-21T01:56:13Z,3530000,False,-26.0,75.0,1,left,MISS J. Green 7' driving bank Hook,[1629750],1610612740.0,NOP,driving bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
363,PT09M17.00S,2024-11-21T01:54:14.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,56,2024-11-21T01:56:13Z,3540000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,362.0,6.0,4.0,2.0,,,,,,,,,,,,,,
364,PT09M09.00S,2024-11-21T01:54:19.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,77.34888304862024,90.44117647058823,1610612739,77,56,2024-11-21T01:54:29Z,3550000,False,202.0,160.0,1,right,MISS T. Jerome 25' running 3PT,[1629660],1610612739.0,CLE,running,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
365,PT09M08.00S,2024-11-21T01:54:20.2Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612740,77,56,2024-11-21T01:56:40Z,3560000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:2),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,364.0,3.0,2.0,1.0,,,,,,,,,,,,,,
366,PT09M02.00S,2024-11-21T01:54:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,8.360709592641262,63.23529411764706,1610612740,77,58,2024-11-21T01:57:10Z,3570000,False,-66.0,26.0,1,left,E. Payton 7' turnaround bank Jump Shot (8 PTS),[203901],1610612740.0,NOP,turnaround bank,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,,,,,8.0,,,,,,,,,,,,,
368,PT08M37.00S,2024-11-21T01:54:50.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.24901445466492,50.0,1610612739,79,58,2024-11-21T01:57:47Z,3590000,False,0.0,11.0,1,right,J. Allen DUNK (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,14.0,,,,,,,,,,,,,
369,PT08M26.00S,2024-11-21T01:55:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,19.66162943495401,61.76470588235294,1610612740,79,58,2024-11-21T01:58:31Z,3600000,False,-59.0,132.0,1,left,MISS J. Robinson-Earl 14' pullup Shot,[1630526],1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,14.48,Missed,,,,,,,,,,,,,,,,,,
370,PT08M25.00S,2024-11-21T01:55:05.2Z,3,REGULAR,rebound,defensive,[],1642281,,,1610612739,79,58,2024-11-21T01:58:31Z,3610000,False,,,0,,J. Tyson REBOUND (Off:3 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,369.0,6.0,3.0,3.0,,,,,,,,,,,,,,
371,PT08M14.00S,2024-11-21T01:55:16.9Z,3,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612739,79,58,2024-11-21T01:55:25Z,3620000,False,,,0,,B. Boston Jr. shooting personal FOUL (2 PF) (Mobley 2 FT),"[1630527, 1630596]",1610612740.0,NOP,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,2.0,0.0,Mobley,1630596.0,,
373,PT08M14.00S,2024-11-21T01:55:38.4Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,80,58,2024-11-21T01:55:38Z,3640000,False,,,0,,E. Mobley Free Throw 1 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
374,PT08M14.00S,2024-11-21T01:55:39.1Z,3,REGULAR,substitution,out,[],203901,,,1610612739,80,58,2024-11-21T01:55:48Z,3650000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M14.00S,2024-11-21T01:55:39.1Z,3,REGULAR,substitution,in,[],1641810,,,1610612739,80,58,2024-11-21T01:55:48Z,3660000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M14.00S,2024-11-21T01:56:02.0Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,81,58,2024-11-21T01:56:02Z,3670000,False,,,0,,E. Mobley Free Throw 2 of 2 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
377,PT07M53.00S,2024-11-21T01:56:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,5.863994743758213,49.754901960784316,1610612740,81,58,2024-11-21T01:59:10Z,3680000,False,1.0,3.0,1,left,MISS J. Robinson-Earl driving reverse Layup,[1630526],1610612740.0,NOP,driving reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
378,PT07M50.00S,2024-11-21T01:56:30.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,58,2024-11-21T01:59:10Z,3690000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,377.0,7.0,5.0,2.0,,,,,,,,,,,,,,
380,PT07M47.00S,2024-11-21T01:56:47.8Z,3,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,81,58,2024-11-21T01:57:00Z,3710000,False,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628480.0,1.0,,,,,,,,,,,
381,PT07M29.00S,2024-11-21T01:57:22.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642274,6.258212877792378,51.225490196078425,1610612740,81,60,2024-11-21T02:00:51Z,3720000,False,-6.0,6.0,1,left,Y. Missi bank Jump Shot (12 PTS),[1642274],1610612740.0,NOP,bank,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,12.0,,,,,,,,,,,,,
382,PT07M15.00S,2024-11-21T01:57:36.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,77.87450722733246,90.68627450980392,1610612739,81,60,2024-11-21T01:57:40Z,3730000,False,203.0,155.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
383,PT07M13.00S,2024-11-21T01:57:38.7Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,81,60,2024-11-21T01:57:40Z,3740000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,382.0,3.0,2.0,1.0,,,,,,,,,,,,,,
384,PT07M06.00S,2024-11-21T01:57:45.1Z,3,REGULAR,2pt,Jump Shot,[],1630527,23.603810775295663,49.50980392156863,1610612740,81,60,2024-11-21T01:57:52Z,3750000,False,2.0,169.0,1,left,MISS B. Boston Jr. 16' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,16.94,Missed,,,,,,,,,,,,,,,,,,
385,PT07M04.00S,2024-11-21T01:57:47.1Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612739,81,60,2024-11-21T01:57:52Z,3760000,False,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,,,384.0,3.0,2.0,1.0,,,,,,,,,,,,,,
386,PT07M00.00S,2024-11-21T01:57:53.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629660,81.8166885676741,32.1078431372549,1610612739,83,60,2024-11-21T02:01:43Z,3770000,False,-89.0,118.0,1,right,T. Jerome 14' driving floating Jump Shot (29 PTS),[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,14.84,Made,,,,,29.0,,,,,,,,,,,,,
387,PT06M41.00S,2024-11-21T01:58:13.5Z,3,REGULAR,violation,kicked ball,[],1628378,,,1610612740,83,60,2024-11-21T01:58:19Z,3780000,False,,,0,,D. Mitchell kicked ball VIOLATION,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,
388,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,out,[],1630596,,,1610612740,83,60,2024-11-21T01:58:42Z,3790000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,out,[],1628378,,,1610612740,83,60,2024-11-21T01:58:42Z,3800000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,out,[],1629750,,,1610612740,83,60,2024-11-21T01:58:42Z,3810000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,83,60,2024-11-21T01:58:42Z,3820000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,in,[],1641854,,,1610612740,83,60,2024-11-21T01:58:42Z,3830000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612740,83,60,2024-11-21T01:58:42Z,3840000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,in,[],1631288,,,1610612740,83,60,2024-11-21T01:58:42Z,3850000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M41.00S,2024-11-21T01:58:19.8Z,3,REGULAR,substitution,in,[],1641998,,,1610612740,83,60,2024-11-21T01:58:42Z,3860000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M39.00S,2024-11-21T01:58:49.8Z,3,REGULAR,turnover,bad pass,[],1630526,,,1610612740,83,60,2024-11-21T01:58:56Z,3870000,False,,,0,,J. Robinson-Earl bad pass TURNOVER (1 TO),"[1630526, 1642281]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Tyson,1642281.0,,,,,,,,,
397,PT06M39.00S,2024-11-21T01:58:49.8Z,3,REGULAR,steal,,[],1642281,,,1610612739,83,60,2024-11-21T01:58:53Z,3880000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
398,PT06M38.00S,2024-11-21T01:58:53.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642281,93.64323258869908,50.49019607843137,1610612739,85,60,2024-11-21T02:02:16Z,3890000,False,2.0,7.0,1,right,J. Tyson running DUNK (13 PTS),[1642281],1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,13.0,,,,,,,,,,,,,
399,PT06M27.00S,2024-11-21T01:59:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,6.1268068331143235,49.754901960784316,1610612740,85,60,2024-11-21T02:02:49Z,3900000,False,1.0,5.0,1,left,MISS A. Reeves driving finger roll Layup,[1641810],1610612740.0,NOP,driving finger roll,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
400,PT06M26.00S,2024-11-21T01:59:07.7Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,85,60,2024-11-21T02:02:49Z,3910000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,399.0,3.0,3.0,0.0,,,,,,,,,,,,,,
401,PT06M09.00S,2024-11-21T01:59:19.1Z,3,REGULAR,3pt,Jump Shot,[],1627777,71.82982917214193,20.34313725490196,1610612739,88,60,2024-11-21T01:59:25Z,3920000,False,-148.0,212.0,1,right,G. Niang 25' 3PT  (9 PTS) (C. Porter Jr. 6 AST),"[1627777, 1641854]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,,9.0,,,,,C. Porter Jr.,1641854.0,6.0,,,,,,
403,PT06M08.00S,2024-11-21T01:59:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,88,60,2024-11-21T01:59:30Z,3940000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M08.00S,2024-11-21T02:02:13.3Z,3,REGULAR,substitution,out,[],1629660,,,1610612740,88,60,2024-11-21T02:02:12Z,3960000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M08.00S,2024-11-21T02:02:13.3Z,3,REGULAR,substitution,in,[],1631247,,,1610612740,88,60,2024-11-21T02:02:12Z,3970000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M59.00S,2024-11-21T02:02:30.6Z,3,REGULAR,3pt,Jump Shot,[],1641810,5.863994743758213,3.9215686274509802,1610612740,88,60,2024-11-21T02:02:37Z,3980000,False,230.0,3.0,1,left,MISS A. Reeves 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
408,PT05M57.00S,2024-11-21T02:02:32.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,88,60,2024-11-21T02:04:43Z,3990000,False,,,0,,J. Allen REBOUND (Off:5 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,407.0,10.0,5.0,5.0,,,,,,,,,,,,,,
409,PT05M45.00S,2024-11-21T02:02:44.7Z,3,REGULAR,turnover,lost ball,[],1641854,,,1610612739,88,60,2024-11-21T02:02:49Z,4000000,False,,,0,,C. Porter Jr. lost ball TURNOVER (2 TO),"[1641854, 1630527]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,Boston Jr.,1630527.0,,,,,,,,,
410,PT05M45.00S,2024-11-21T02:02:44.7Z,3,REGULAR,steal,,[],1630527,,,1610612740,88,60,2024-11-21T02:02:46Z,4010000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
411,PT05M42.00S,2024-11-21T02:02:51.9Z,3,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612740,88,60,2024-11-21T02:03:00Z,4020000,False,,,0,,C. Porter Jr. shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1641854, 1630527]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,2.0,0.0,Boston Jr.,1630527.0,,
413,PT05M42.00S,2024-11-21T02:03:12.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630527,,,1610612740,88,61,2024-11-21T02:03:12Z,4040000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (6 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
414,PT05M42.00S,2024-11-21T02:03:12.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630527,,,1610612740,88,61,2024-11-21T02:03:34Z,4050000,False,,,0,,MISS B. Boston Jr. Free Throw 2 of 2,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT05M38.00S,2024-11-21T02:03:16.8Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,88,61,2024-11-21T02:05:48Z,4060000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,414.0,4.0,2.0,2.0,,,,,,,,,,,,,,
