actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
176,PT10M45.00S,2026-03-15T20:08:29.7Z,2,REGULAR,substitution,in,[],1631108,,,1610612739,33,38,2026-03-15T20:08:33Z,1730000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M41.00S,2026-03-15T20:08:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.38042049934296,52.94117647058824,1610612739,35,38,2026-03-15T20:09:00Z,1740000,False,15.0,10.0,1,right,E. Mobley driving Layup (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,1.76,Made,,,,,4.0,D. Mitchell,1628378.0,1.0,,
179,PT10M41.00S,2026-03-15T20:08:51.3Z,2,REGULAR,foul,personal,['1freethrow'],203114,,,1610612739,35,38,2026-03-15T20:09:01Z,1760000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Mobley 1 FT),"[203114, 1630596]",1610612742.0,DAL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,
181,PT10M41.00S,2026-03-15T20:09:10.3Z,2,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,35,38,2026-03-15T20:09:12Z,1780000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
182,PT10M38.00S,2026-03-15T20:09:13.3Z,2,REGULAR,rebound,defensive,[],203114,,,1610612742,35,38,2026-03-15T20:09:12Z,1790000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,
183,PT10M24.00S,2026-03-15T20:09:26.7Z,2,REGULAR,3pt,Jump Shot,[],203114,21.895532194480946,89.4607843137255,1610612742,35,38,2026-03-15T20:09:32Z,1800000,False,-197.0,153.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.99,Missed,,,,,,,,,,
184,PT10M19.00S,2026-03-15T20:09:31.7Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,35,38,2026-03-15T20:09:32Z,1810000,False,,,0,,P. Washington REBOUND (Off:4 Def:0),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,183.0,4.0,0.0,4.0,,,,,,
185,PT10M19.00S,2026-03-15T20:09:34.3Z,2,REGULAR,turnover,out-of-bounds,[],1642843,,,1610612742,35,38,2026-03-15T20:09:43Z,1820000,False,,,0,,C. Flagg step out-of-bounds TURNOVER (2 TO),[1642843],1610612742.0,DAL,step,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left,2.0,,,204059.0,,,,,,,,,,,,,,,,
186,PT09M59.00S,2026-03-15T20:10:00.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,82.34231274638634,71.81372549019608,1610612739,35,38,2026-03-15T20:10:06Z,1830000,False,109.0,113.0,1,right,MISS D. Mitchell 15' fadeaway Shot,[1628378],1610612739.0,CLE,fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,15.74,Missed,,,,,,,,,,
187,PT09M56.00S,2026-03-15T20:10:03.9Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,35,38,2026-03-15T20:10:06Z,1840000,False,,,0,,C. Flagg REBOUND (Off:0 Def:4),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,,,,,,,,,186.0,4.0,4.0,0.0,,,,,,
188,PT09M49.00S,2026-03-15T20:10:11.0Z,2,REGULAR,2pt,Jump Shot,[],1642843,23.866622864651774,39.950980392156865,1610612742,35,38,2026-03-15T20:10:15Z,1850000,False,50.0,172.0,1,left,MISS C. Flagg 17' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,17.9,Missed,,,,,,,,,,
189,PT09M45.00S,2026-03-15T20:10:15.0Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,35,38,2026-03-15T20:10:15Z,1860000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Center,,,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,
190,PT09M37.00S,2026-03-15T20:10:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629731,79.97700394218134,91.42156862745098,1610612739,35,38,2026-03-15T20:10:25Z,1870000,False,207.0,136.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.76,Missed,,,,,,,,,,
191,PT09M35.00S,2026-03-15T20:10:24.3Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,35,38,2026-03-15T20:10:25Z,1880000,False,,,0,,C. Flagg REBOUND (Off:0 Def:5),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,190.0,5.0,5.0,0.0,,,,,,
192,PT09M17.00S,2026-03-15T20:10:42.3Z,2,REGULAR,2pt,Jump Shot,[],1642843,14.011169513797633,85.5392156862745,1610612742,35,40,2026-03-15T20:10:48Z,1890000,False,-178.0,79.0,1,left,C. Flagg 19' step back Jump Shot (4 PTS),[1642843],1610612742.0,DAL,step back,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left,,,,,,,,,19.46,Made,,,,,4.0,,,,,
193,PT09M02.00S,2026-03-15T20:10:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.86136662286465,48.77450980392157,1610612739,35,40,2026-03-15T20:11:00Z,1900000,False,-6.0,62.0,1,right,MISS D. Mitchell 6' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.19,Missed,,,,,,,,,,
194,PT09M00.00S,2026-03-15T20:10:59.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612742,35,40,2026-03-15T20:11:00Z,1910000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,193.0,3.0,3.0,0.0,,,,,,
195,PT08M57.00S,2026-03-15T20:11:03.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642948,27.94021024967148,20.34313725490196,1610612742,35,40,2026-03-15T20:11:34Z,1920000,False,148.0,210.0,1,left,MISS R. Nembhard 25' running pullup 3PT,[1642948],1610612742.0,DAL,running pullup,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.72,Missed,,,,,,,,,,
196,PT08M56.00S,2026-03-15T20:11:04.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,35,40,2026-03-15T20:11:12Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,195.0,,,,,,,,,
197,PT08M56.00S,2026-03-15T20:11:09.0Z,2,REGULAR,foul,personal,[],1629023,,,1610612739,35,40,2026-03-15T20:11:22Z,1940000,False,,,0,,P. Washington loose ball personal FOUL (1 PF),"[1629023, 1628378]",1610612742.0,DAL,loose ball,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
199,PT08M56.00S,2026-03-15T20:11:20.4Z,2,REGULAR,substitution,out,[],1628418,,,1610612739,35,40,2026-03-15T20:11:25Z,1960000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2026-03-15T20:11:20.4Z,2,REGULAR,substitution,in,[],201935,,,1610612739,35,40,2026-03-15T20:11:25Z,1970000,False,,,0,,SUB in: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2026-03-15T20:11:27.4Z,2,REGULAR,substitution,out,[],203114,,,1610612739,35,40,2026-03-15T20:11:37Z,1980000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M56.00S,2026-03-15T20:11:27.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612739,35,40,2026-03-15T20:11:37Z,1990000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M28.00S,2026-03-15T20:12:11.6Z,2,REGULAR,3pt,Jump Shot,[],1628378,74.85216819973719,13.480392156862745,1610612739,38,40,2026-03-15T20:12:16Z,2000000,False,-183.0,184.0,1,right,D. Mitchell 25' 3PT  (12 PTS) (D. Schröder 4 AST),"[1628378, 203471]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.92,Made,,,,,12.0,D. Schröder,203471.0,4.0,,
205,PT08M16.00S,2026-03-15T20:12:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,8.886333771353483,36.76470588235294,1610612742,38,40,2026-03-15T20:12:35Z,2020000,False,66.0,31.0,1,left,MISS N. Marshall 7' driving floating Shot - blocked,"[1630230, 1630596]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.31,Missed,,,,,,,,,Mobley,1630596.0
206,PT08M16.00S,2026-03-15T20:12:24.2Z,2,REGULAR,block,,[],1630596,,,1610612742,38,40,2026-03-15T20:12:26Z,2030000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M14.00S,2026-03-15T20:12:26.2Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,38,40,2026-03-15T20:13:43Z,2040000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,205.0,3.0,2.0,1.0,,,,,,
208,PT08M07.00S,2026-03-15T20:12:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.72339027595268,50.98039215686274,1610612739,40,40,2026-03-15T20:12:38Z,2050000,False,5.0,16.0,1,right,D. Schröder driving finger roll Layup (2 PTS) (D. Mitchell 2 AST),"[203471, 1628378]",1610612739.0,CLE,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,1.66,Made,,,,,2.0,D. Mitchell,1628378.0,2.0,,
210,PT07M58.00S,2026-03-15T20:12:42.5Z,2,REGULAR,3pt,Jump Shot,[],1631108,6.915243101182654,96.07843137254902,1610612742,40,40,2026-03-15T20:12:50Z,2070000,False,-230.0,13.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,23.07,Missed,,,,,,,,,,
211,PT07M53.00S,2026-03-15T20:12:47.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612739,40,40,2026-03-15T20:14:52Z,2080000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,
212,PT07M52.00S,2026-03-15T20:12:51.7Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612739,40,40,2026-03-15T20:14:57Z,2090000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1629023]",1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,2.0,Washington,1629023.0,,,,,,,,,,,,,,,,,
213,PT07M52.00S,2026-03-15T20:12:51.7Z,2,REGULAR,steal,,[],1629023,,,1610612742,40,40,2026-03-15T20:12:53Z,2100000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
214,PT07M41.00S,2026-03-15T20:12:59.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642843,6.652431011826544,32.35294117647059,1610612742,40,40,2026-03-15T20:16:24Z,2110000,False,88.0,10.0,1,left,MISS C. Flagg 8' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,,,,,,,8.88,Missed,,,,,,,,,,
215,PT07M38.00S,2026-03-15T20:13:02.5Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,40,40,2026-03-15T20:16:24Z,2120000,False,,,0,,P. Washington REBOUND (Off:5 Def:0),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,214.0,5.0,0.0,5.0,,,,,,
216,PT07M35.00S,2026-03-15T20:13:09.9Z,2,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612742,40,40,2026-03-15T20:13:16Z,2130000,False,,,0,,N. Marshall lost ball out-of-bounds TURNOVER (2 TO),[1630230],1610612742.0,DAL,lost ball,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,1628954.0,,,,,,,,,,,,,,,,
217,PT07M35.00S,2026-03-15T20:13:15.4Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,40,40,2026-03-15T20:13:26Z,2140000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M35.00S,2026-03-15T20:13:15.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612739,40,40,2026-03-15T20:13:26Z,2150000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2026-03-15T20:13:15.4Z,2,REGULAR,substitution,in,[],1631165,,,1610612739,40,40,2026-03-15T20:13:26Z,2160000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M35.00S,2026-03-15T20:13:15.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612739,40,40,2026-03-15T20:13:26Z,2170000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M16.00S,2026-03-15T20:13:41.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,69.46452036793693,32.59803921568628,1610612739,40,40,2026-03-15T20:13:47Z,2180000,False,-87.0,235.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.01,Missed,,,,,,,,,,
222,PT07M16.00S,2026-03-15T20:13:41.6Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,40,40,2026-03-15T20:13:47Z,2190000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,221.0,1.0,1.0,0.0,,,,,,
223,PT07M05.00S,2026-03-15T20:13:51.7Z,2,REGULAR,2pt,Jump Shot,[],1642948,21.107095926412615,66.66666666666666,1610612742,40,40,2026-03-15T20:13:58Z,2200000,False,-83.0,146.0,1,left,MISS R. Nembhard 16' fadeaway Shot,[1642948],1610612742.0,DAL,fadeaway,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,16.8,Missed,,,,,,,,,,
224,PT07M01.00S,2026-03-15T20:13:55.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,40,40,2026-03-15T20:13:58Z,2210000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,,,
225,PT06M50.00S,2026-03-15T20:14:07.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,87.72996057818659,43.13725490196079,1610612739,42,40,2026-03-15T20:14:13Z,2220000,False,-34.0,63.0,1,right,E. Mobley 7' turnaround Hook (6 PTS) (D. Schröder 5 AST),"[1630596, 203471]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.16,Made,,,,,6.0,D. Schröder,203471.0,5.0,,
227,PT06M50.00S,2026-03-15T20:14:16.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,42,40,2026-03-15T20:14:16Z,2240000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612742,42,40,2026-03-15T20:16:57Z,2250000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,out,[],203471,,,1610612742,42,40,2026-03-15T20:16:57Z,2260000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,42,40,2026-03-15T20:16:57Z,2270000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,in,[],1629622,,,1610612742,42,40,2026-03-15T20:16:57Z,2280000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,in,[],1641772,,,1610612742,42,40,2026-03-15T20:16:57Z,2290000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2026-03-15T20:14:17.2Z,2,REGULAR,substitution,in,[],1628997,,,1610612742,42,40,2026-03-15T20:16:57Z,2300000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M28.00S,2026-03-15T20:17:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.835085413929041,53.92156862745098,1610612742,42,42,2026-03-15T20:17:44Z,2310000,False,-20.0,21.0,1,left,N. Marshall driving Layup (9 PTS) (C. Flagg 3 AST),"[1630230, 1642843]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,2.88,Made,,,,,9.0,C. Flagg,1642843.0,3.0,,
236,PT06M28.00S,2026-03-15T20:17:40.6Z,2,REGULAR,foul,personal,['1freethrow'],1641772,,,1610612742,42,42,2026-03-15T20:17:51Z,2330000,False,,,0,,N. Tomlin shooting personal FOUL (2 PF) (Marshall 1 FT),"[1641772, 1630230]",1610612739.0,CLE,shooting,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,101283.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
238,PT06M28.00S,2026-03-15T20:18:01.0Z,2,REGULAR,freethrow,1 of 1,[],1630230,,,1610612742,42,43,2026-03-15T20:18:01Z,2350000,False,,,0,,N. Marshall Free Throw 1 of 1 (10 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Made,,,,,10.0,,,,,
239,PT06M17.00S,2026-03-15T20:18:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,87.72996057818659,43.627450980392155,1610612739,42,43,2026-03-15T20:18:20Z,2360000,False,-32.0,63.0,1,right,MISS J. Harden 7' driving floating Shot,[201935],1610612739.0,CLE,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.04,Missed,,,,,,,,,,
240,PT06M14.00S,2026-03-15T20:18:17.0Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612742,42,43,2026-03-15T20:18:20Z,2370000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,
241,PT06M13.00S,2026-03-15T20:18:19.6Z,2,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612742,42,43,2026-03-15T20:18:26Z,2380000,False,,,0,,M. Bagley III bad pass out-of-bounds TURNOVER (1 TO),[1628963],1610612742.0,DAL,bad pass,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Left Center,1.0,,,101283.0,,,,,,,,,,,,,,,,
242,PT06M13.00S,2026-03-15T20:18:25.6Z,2,REGULAR,substitution,out,[],1642948,,,1610612739,42,43,2026-03-15T20:18:39Z,2390000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M13.00S,2026-03-15T20:18:25.6Z,2,REGULAR,substitution,out,[],1642843,,,1610612739,42,43,2026-03-15T20:18:39Z,2400000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2026-03-15T20:18:25.6Z,2,REGULAR,substitution,in,[],203114,,,1610612739,42,43,2026-03-15T20:18:39Z,2410000,False,,,0,,SUB in: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2026-03-15T20:18:25.6Z,2,REGULAR,substitution,in,[],1630314,,,1610612739,42,43,2026-03-15T20:18:39Z,2420000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2026-03-15T20:19:15.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641772,95.22010512483574,3.1862745098039214,1610612739,42,43,2026-03-15T20:19:18Z,2430000,False,-234.0,-8.0,1,right,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Left Corner 3,24+ Left,,,,,,,,,23.42,Missed,,,,,,,,,,
247,PT05M51.00S,2026-03-15T20:19:17.4Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,42,43,2026-03-15T20:19:17Z,2440000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,,,246.0,2.0,1.0,1.0,,,,,,
248,PT05M50.00S,2026-03-15T20:19:19.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201935,67.35586399474376,34.42861519607843,1610612739,42,43,2026-03-15T20:19:24Z,2450000,False,-78.0,254.0,1,right,MISS J. Harden 26' 3PT,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,26.61,Missed,,,,,,,,,,
249,PT05M48.00S,2026-03-15T20:19:21.3Z,2,REGULAR,rebound,offensive,[],1631165,,,1610612739,42,43,2026-03-15T20:19:21Z,2460000,False,,,0,,K. Ellis REBOUND (Off:2 Def:0),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,248.0,2.0,0.0,2.0,,,,,,
250,PT05M43.00S,2026-03-15T20:19:26.0Z,2,REGULAR,turnover,bad pass,[],1631165,,,1610612739,42,43,2026-03-15T20:19:30Z,2470000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 203114]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left,1.0,Middleton,203114.0,,,,,,,,,,,,,,,,,
251,PT05M43.00S,2026-03-15T20:19:26.0Z,2,REGULAR,steal,,[],203114,,,1610612742,42,43,2026-03-15T20:19:28Z,2480000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
252,PT05M21.00S,2026-03-15T20:19:48.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,8.886333771353483,75.0,1610612742,42,43,2026-03-15T20:19:54Z,2490000,False,-125.0,31.0,1,left,MISS C. Martin 12' turnaround fadeaway Shot,[1628997],1610612742.0,DAL,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,12.88,Missed,,,,,,,,,,
253,PT05M18.00S,2026-03-15T20:19:51.5Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,42,43,2026-03-15T20:19:54Z,2500000,False,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,,,,,,,,252.0,4.0,3.0,1.0,,,,,,
255,PT05M14.00S,2026-03-15T20:20:03.5Z,2,REGULAR,foul,personal,[],1630230,,,1610612739,42,43,2026-03-15T20:20:24Z,2520000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 201935]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,101283.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,
258,PT05M14.00S,2026-03-15T20:20:23.5Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,42,43,2026-03-15T20:20:35Z,2550000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
