actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
355,PT01M34.00S,2025-11-09T02:11:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,94.1688567674113,50.98039215686274,1610612741,52,68,2025-11-09T02:11:45Z,3490000,False,5.0,2.0,1,right,J. Giddey Layup (11 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.54,Made,11.0,,,,,,,,,,,,,,,,,
357,PT01M33.00S,2025-11-09T02:11:59.7Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612739,52,68,2025-11-09T02:12:15Z,3510000,False,,,0,,TEAM foul technical,[],1610612741.0,CHI,delay,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
358,PT01M33.00S,2025-11-09T02:12:16.2Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,53,68,2025-11-09T02:12:16Z,3520000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (3 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
359,PT01M17.00S,2025-11-09T02:12:49.2Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,53,68,2025-11-09T02:12:52Z,3530000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1630200]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Jones,1630200.0,,,,,,,,,,
360,PT01M17.00S,2025-11-09T02:12:49.2Z,2,REGULAR,steal,,[],1630200,,,1610612741,53,68,2025-11-09T02:12:51Z,3540000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
361,PT01M10.00S,2025-11-09T02:12:56.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,79.31997371879106,3.431372549019608,1610612741,53,68,2025-11-09T02:13:08Z,3550000,False,-233.0,142.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
362,PT01M06.00S,2025-11-09T02:13:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,53,68,2025-11-09T02:13:08Z,3560000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,361.0,,,,,,,,,
364,PT01M06.00S,2025-11-09T02:13:07.1Z,2,REGULAR,substitution,out,[],1641824,,,1610612739,53,68,2025-11-09T02:13:14Z,3580000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT01M06.00S,2025-11-09T02:13:07.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,53,68,2025-11-09T02:13:14Z,3590000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT01M06.00S,2025-11-09T02:13:07.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612739,53,68,2025-11-09T02:13:14Z,3600000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT01M06.00S,2025-11-09T02:13:07.1Z,2,REGULAR,substitution,in,[],1630172,,,1610612739,53,68,2025-11-09T02:13:14Z,3610000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M55.50S,2025-11-09T02:13:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630596,31.61957950065703,55.88235294117647,1610612739,53,68,2025-11-09T02:16:43Z,3620000,False,-29.0,245.0,1,left,MISS E. Mobley 24' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,24.65,Missed,,,,,,,,,,,,,,,,,,
369,PT00M55.50S,2025-11-09T02:13:28.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,53,68,2025-11-09T02:13:37Z,3630000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,368.0,3.0,3.0,0.0,,,,,,
370,PT00M46.10S,2025-11-09T02:13:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,93.9060446780552,51.71568627450981,1610612741,53,70,2025-11-09T02:16:05Z,3640000,False,9.0,5.0,1,right,N. Vučević turnaround bank Jump Shot (4 PTS) (J. Giddey 4 AST),"[202696, 1630581]",1610612741.0,CHI,turnaround bank,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
372,PT00M39.30S,2025-11-09T02:13:50.4Z,2,REGULAR,turnover,lost ball,[],1629631,,,1610612739,53,70,2025-11-09T02:16:26Z,3660000,False,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 202696]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Vučević,202696.0,,,,,,,,,,
373,PT00M39.30S,2025-11-09T02:13:50.4Z,2,REGULAR,steal,,[],202696,,,1610612741,53,70,2025-11-09T02:13:52Z,3670000,False,,,0,,N. Vučević STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
374,PT00M34.70S,2025-11-09T02:13:54.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,94.69448094612353,53.18627450980392,1610612741,53,72,2025-11-09T02:14:03Z,3680000,False,16.0,-3.0,1,right,J. Giddey running DUNK (13 PTS) (N. Vučević 2 AST),"[1630581, 202696]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.61,Made,13.0,N. Vučević,202696.0,2.0,,,,,,,,,,,,,,
376,PT00M22.80S,2025-11-09T02:14:05.8Z,2,REGULAR,3pt,Jump Shot,[],1630241,19.136005256241788,5.88235294117647,1610612739,56,72,2025-11-09T02:14:10Z,3700000,False,221.0,127.0,1,left,S. Merrill 25' 3PT  (6 PTS) (D. Hunter 1 AST),"[1630241, 1629631]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.47,Made,6.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,
378,PT00M00.80S,2025-11-09T02:14:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,89.96386333771353,56.86274509803921,1610612741,56,72,2025-11-09T02:14:43Z,3720000,False,34.0,42.0,1,right,MISS N. Vučević driving Layup - blocked,"[202696, 1630596]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
379,PT00M00.80S,2025-11-09T02:14:31.8Z,2,REGULAR,block,,[],1630596,,,1610612741,56,72,2025-11-09T02:14:34Z,3730000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT00M00.80S,2025-11-09T02:14:31.8Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,56,72,2025-11-09T02:14:43Z,3740000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,378.0,2.0,1.0,1.0,,,,,,
381,PT00M00.00S,2025-11-09T02:14:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,93.9060446780552,51.470588235294116,1610612741,56,72,2025-11-09T02:14:48Z,3750000,False,7.0,5.0,1,right,MISS N. Vučević tip Layup,[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
382,PT00M00.00S,2025-11-09T02:14:40.3Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,56,72,2025-11-09T02:14:40Z,3760000,False,,,0,,J. Tyson REBOUND (Off:1 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,381.0,4.0,3.0,1.0,,,,,,
383,PT00M00.00S,2025-11-09T02:14:41.3Z,2,REGULAR,period,end,[],0,,,1610612739,56,72,2025-11-09T02:14:41Z,3770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,out,['startperiod'],1630241,,,1610612739,56,72,2025-11-09T02:29:54Z,3780000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,out,['startperiod'],1630245,,,1610612739,56,72,2025-11-09T02:29:54Z,3790000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612739,56,72,2025-11-09T02:29:54Z,3800000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,56,72,2025-11-09T02:29:54Z,3810000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,56,72,2025-11-09T02:29:54Z,3820000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2025-11-09T02:15:07.1Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612739,56,72,2025-11-09T02:29:54Z,3830000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2025-11-09T02:35:21.9Z,3,REGULAR,period,start,[],0,,,1610612741,56,72,2025-11-09T02:35:21Z,3840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M46.00S,2025-11-09T02:35:38.4Z,3,REGULAR,3pt,Jump Shot,[],1641824,7.802233902759525,97.54901960784314,1610612741,56,72,2025-11-09T02:37:07Z,3850000,False,-238.0,21.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.86,Missed,,,,,,,,,,,,,,,,,,
392,PT11M44.00S,2025-11-09T02:35:40.4Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,56,72,2025-11-09T02:35:54Z,3860000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,24+ Left,,,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,
393,PT11M35.00S,2025-11-09T02:35:45.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628378,88.12417871222075,41.42156862745098,1610612739,58,72,2025-11-09T02:37:47Z,3870000,False,-43.0,59.0,1,right,D. Mitchell 7' driving floating Jump Shot (5 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,5.0,,,,,,,,,,,,,,,,,
394,PT11M20.00S,2025-11-09T02:36:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.783837056504599,56.372549019607845,1610612741,58,72,2025-11-09T02:36:08Z,3880000,False,-32.0,11.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
395,PT11M15.00S,2025-11-09T02:36:06.3Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,58,72,2025-11-09T02:36:08Z,3890000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,394.0,4.0,3.0,1.0,,,,,,
396,PT11M15.00S,2025-11-09T02:36:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.590000152587891,50.0,1610612741,58,72,2025-11-09T02:36:05Z,3900000,False,0.0,0.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612741.0,CHI,tip,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
397,PT11M14.00S,2025-11-09T02:36:06.3Z,3,REGULAR,rebound,defensive,[],1642281,,,1610612739,58,72,2025-11-09T02:36:06Z,3910000,False,,,0,,J. Tyson REBOUND (Off:1 Def:4),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,396.0,5.0,4.0,1.0,,,,,,
398,PT11M11.00S,2025-11-09T02:36:11.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,94.43166885676742,47.794117647058826,1610612739,58,72,2025-11-09T03:44:50Z,3920000,False,-11.0,0.0,1,right,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
399,PT11M10.00S,2025-11-09T02:36:12.6Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,58,72,2025-11-09T02:38:53Z,3930000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,398.0,3.0,1.0,2.0,,,,,,
400,PT11M04.00S,2025-11-09T02:36:20.2Z,3,REGULAR,foul,personal,[],1641824,,,1610612739,58,72,2025-11-09T02:36:26Z,3940000,False,,,0,,M. Buzelis personal FOUL (3 PF),"[1641824, 1628378]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,,,,,,,,3.0,0.0,Mitchell,1628378.0,,
402,PT10M55.00S,2025-11-09T02:36:49.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629631,87.59855453350855,54.166666666666664,1610612739,58,72,2025-11-09T02:37:03Z,3960000,False,21.0,64.0,1,right,MISS D. Hunter 6' driving floating Shot - blocked,"[1629631, 1630581]",1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,Giddey,1630581.0
403,PT10M55.00S,2025-11-09T02:36:49.9Z,3,REGULAR,block,,[],1630581,,,1610612739,58,72,2025-11-09T02:36:55Z,3970000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT10M54.00S,2025-11-09T02:36:50.9Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612739,58,72,2025-11-09T02:37:03Z,3980000,False,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,402.0,2.0,1.0,1.0,,,,,,
405,PT10M53.00S,2025-11-09T02:36:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,93.51182654402102,52.20588235294118,1610612739,60,72,2025-11-09T02:40:02Z,3990000,False,11.0,8.0,1,right,D. Hunter putback Layup (16 PTS),[1629631],1610612739.0,CLE,putback,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.39,Made,16.0,,,,,,,,,,,,,,,,,
406,PT10M31.00S,2025-11-09T02:37:14.6Z,3,REGULAR,3pt,Jump Shot,[],1641824,7.835085413929041,3.1862745098039214,1610612741,60,72,2025-11-09T02:37:19Z,4000000,False,234.0,21.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
407,PT10M28.00S,2025-11-09T02:37:17.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,60,72,2025-11-09T02:37:19Z,4010000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,406.0,4.0,2.0,2.0,,,,,,
408,PT10M19.00S,2025-11-09T02:37:29.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,51.470588235294116,1610612739,62,72,2025-11-09T02:37:43Z,4020000,False,7.0,6.0,1,right,E. Mobley driving Layup (18 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.95,Made,18.0,,,,,,,,,,,,,,,,,
409,PT10M19.00S,2025-11-09T02:37:31.7Z,3,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612739,62,72,2025-11-09T02:37:41Z,4030000,False,,,0,,M. Buzelis shooting personal FOUL (4 PF) (Mobley 1 FT),"[1641824, 1630596]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,,,,,,,,4.0,0.0,Mobley,1630596.0,,
411,PT10M19.00S,2025-11-09T02:37:44.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,62,72,2025-11-09T02:37:47Z,4050000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT10M19.00S,2025-11-09T02:37:46.7Z,3,REGULAR,substitution,out,[],1641824,,,1610612739,62,72,2025-11-09T02:40:11Z,4060000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT10M19.00S,2025-11-09T02:37:46.7Z,3,REGULAR,substitution,in,[],1630172,,,1610612739,62,72,2025-11-09T02:40:11Z,4070000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT10M19.00S,2025-11-09T02:40:41.7Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,63,72,2025-11-09T02:40:41Z,4080000,False,,,0,,E. Mobley Free Throw 1 of 1 (19 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
415,PT10M04.00S,2025-11-09T02:40:57.4Z,3,REGULAR,3pt,Jump Shot,[],202696,32.013797634691194,22.54901960784314,1610612741,63,72,2025-11-09T02:41:01Z,4090000,False,137.0,248.0,1,left,MISS N. Vučević 28' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
416,PT10M01.00S,2025-11-09T02:41:00.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,72,2025-11-09T02:41:01Z,4100000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,415.0,5.0,3.0,2.0,,,,,,
417,PT09M54.00S,2025-11-09T02:41:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.38042049934296,49.754901960784316,1610612739,65,72,2025-11-09T02:41:12Z,4110000,False,-1.0,10.0,1,right,E. Mobley driving Layup (21 PTS) (J. Tyson 2 AST),"[1630596, 1642281]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.98,Made,21.0,J. Tyson,1642281.0,2.0,,,,,,,,,,,,,,
419,PT09M43.00S,2025-11-09T02:41:22.4Z,3,REGULAR,turnover,traveling,[],1630200,,,1610612741,65,72,2025-11-09T02:41:27Z,4130000,False,,,0,,T. Jones traveling TURNOVER (1 TO),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,1662.0,1.0,,,,,,,,,,,,
420,PT09M31.00S,2025-11-09T02:41:43.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642281,72.22404730617609,20.588235294117645,1610612739,68,72,2025-11-09T02:41:47Z,4140000,False,-147.0,209.0,1,right,J. Tyson 25' 3PT  (5 PTS) (E. Mobley 2 AST),"[1642281, 1630596]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,25.52,Made,5.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,
422,PT09M22.00S,2025-11-09T02:41:58.2Z,3,REGULAR,foul,personal,[],1628378,,,1610612741,68,72,2025-11-09T02:42:03Z,4160000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1630200]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Jones,1630200.0,,
424,PT09M22.00S,2025-11-09T02:42:03.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612741,68,72,2025-11-09T02:42:11Z,4180000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT09M22.00S,2025-11-09T02:42:03.3Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,68,72,2025-11-09T02:42:11Z,4190000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT09M17.00S,2025-11-09T02:42:23.8Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,68,72,2025-11-09T02:42:30Z,4200000,False,,,0,,N. Vučević offensive FOUL (2 PF),"[202696, 1642281]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Tyson,1642281.0,,
428,PT09M17.00S,2025-11-09T02:42:23.8Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,68,72,2025-11-09T02:42:23Z,4220000,False,,,0,,N. Vučević offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,1662.0,2.0,,,,,,,,,,,,
429,PT09M06.00S,2025-11-09T02:42:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,93.11760840998686,2.941176470588235,1610612739,68,72,2025-11-09T02:42:57Z,4230000,False,-235.0,12.0,1,right,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
430,PT09M02.00S,2025-11-09T02:42:56.3Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612741,68,72,2025-11-09T02:42:57Z,4240000,False,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,,,429.0,4.0,3.0,1.0,,,,,,
431,PT08M57.00S,2025-11-09T02:43:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202696,7.440867279894875,51.71568627450981,1610612741,68,74,2025-11-09T02:43:06Z,4250000,False,-9.0,17.0,1,left,N. Vučević running Layup (6 PTS) (I. Okoro 3 AST),"[202696, 1630171]",1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.94,Made,6.0,I. Okoro,1630171.0,3.0,,,,,,,,,,,,,,
433,PT08M43.00S,2025-11-09T02:43:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,91.06438896189225,57.78186274509803,1610612739,68,74,2025-11-09T02:43:23Z,4270000,False,39.0,31.0,1,right,MISS D. Hunter driving floating bank Shot,[1629631],1610612739.0,CLE,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
434,PT08M41.00S,2025-11-09T02:43:16.8Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,68,74,2025-11-09T02:43:16Z,4280000,False,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,433.0,3.0,1.0,2.0,,,,,,
435,PT08M39.00S,2025-11-09T02:43:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,92.9862023653088,50.49019607843137,1610612739,70,74,2025-11-09T02:43:27Z,4290000,False,2.0,13.0,1,right,E. Mobley cutting Layup (23 PTS) (J. Allen 2 AST),"[1630596, 1628386]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.36,Made,23.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,
437,PT08M28.00S,2025-11-09T02:43:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,49.01960784313725,1610612741,70,76,2025-11-09T02:43:35Z,4310000,False,5.0,5.0,1,left,A. Dosunmu driving finger roll Layup (12 PTS) (N. Vučević 3 AST),"[1630245, 202696]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.71,Made,12.0,N. Vučević,202696.0,3.0,,,,,,,,,,,,,,
