actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT11M12.00S,2025-11-23T23:44:33.0Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,30,25,2025-11-23T23:44:33Z,1720000,False,,,0,,K. Leonard Free Throw 1 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
175,PT11M12.00S,2025-11-23T23:44:51.6Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,30,26,2025-11-23T23:44:51Z,1730000,False,,,0,,K. Leonard Free Throw 2 of 2 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
176,PT10M51.00S,2025-11-23T23:45:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.389618922470433,55.88235294117647,1610612739,30,26,2025-11-23T23:46:26Z,1740000,False,-29.0,8.0,1,left,MISS D. Hunter driving finger roll Layup,[1629631],1610612739.0,CLE,driving finger roll,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
177,PT10M44.00S,2025-11-23T23:45:22.1Z,2,REGULAR,rebound,defensive,[],1642920,,,1610612746,30,26,2025-11-23T23:53:23Z,1750000,False,,,0,,K. Sanders REBOUND (Off:0 Def:1),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
180,PT10M40.00S,2025-11-23T23:45:26.4Z,2,REGULAR,3pt,Jump Shot,[],201587,92.46057818659659,95.83333333333334,1610612746,30,29,2025-11-23T23:45:33Z,1780000,False,229.0,18.0,1,right,N. Batum 3PT  (3 PTS) (K. Sanders 1 AST),"[201587, 1642920]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.99,Made,,,,,3.0,,,,,,K. Sanders,1642920.0,1.0,,,,,
182,PT10M28.00S,2025-11-23T23:45:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,30.699737187910642,64.4607843137255,1610612739,33,29,2025-11-23T23:47:21Z,1800000,False,-72.0,236.0,1,left,D. Hunter 24' 3PT step back (6 PTS),[1629631],1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.69,Made,,,,,6.0,,,,,,,,,,,,,
183,PT10M08.00S,2025-11-23T23:45:58.0Z,2,REGULAR,3pt,Jump Shot,[],202695,70.12155059132719,24.264705882352942,1610612746,33,29,2025-11-23T23:47:36Z,1810000,False,-129.0,228.0,1,right,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
184,PT10M06.00S,2025-11-23T23:46:00.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,33,29,2025-11-23T23:46:02Z,1820000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,183.0,3.0,2.0,1.0,,,,,,,,,,,,,,
185,PT09M53.00S,2025-11-23T23:46:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642878,8.754927726675426,53.431372549019606,1610612739,35,29,2025-11-23T23:46:19Z,1830000,False,-17.0,30.0,1,left,T. Proctor driving floating Jump Shot (10 PTS) (N. Tomlin 1 AST),"[1642878, 1641772]",1610612739.0,CLE,driving floating,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,10.0,,,,,,N. Tomlin,1641772.0,1.0,,,,,
187,PT09M32.00S,2025-11-23T23:46:34.3Z,2,REGULAR,3pt,Jump Shot,[],201587,94.43166885676742,96.07843137254902,1610612746,35,29,2025-11-23T23:46:37Z,1850000,False,230.0,0.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
188,PT09M29.00S,2025-11-23T23:46:37.3Z,2,REGULAR,rebound,defensive,[],1642878,,,1610612739,35,29,2025-11-23T23:46:37Z,1860000,False,,,0,,T. Proctor REBOUND (Off:0 Def:3),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Right Corner 3,24+ Right,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,,
189,PT09M18.00S,2025-11-23T23:46:52.0Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612739,35,29,2025-11-23T23:46:58Z,1870000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Hunter 2 FT),"[202695, 1629631]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627534.0,1.0,0.0,Hunter,1629631.0,,,,,,,,
191,PT09M18.00S,2025-11-23T23:47:19.1Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,36,29,2025-11-23T23:47:19Z,1890000,False,,,0,,D. Hunter Free Throw 1 of 2 (7 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
192,PT09M18.00S,2025-11-23T23:47:28.3Z,2,REGULAR,substitution,out,[],201572,,,1610612739,36,29,2025-11-23T23:47:46Z,1900000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M18.00S,2025-11-23T23:47:28.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612739,36,29,2025-11-23T23:47:46Z,1910000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M18.00S,2025-11-23T23:47:19.1Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,36,29,2025-11-23T23:47:59Z,1920000,False,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT09M18.00S,2025-11-23T23:47:19.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,36,29,2025-11-24T00:10:34Z,1930000,False,,,0,,I. Zubac REBOUND (Off:4 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,194.0,6.0,2.0,4.0,,,,,,,,,,,,,,
196,PT08M54.00S,2025-11-23T23:48:00.8Z,2,REGULAR,3pt,Jump Shot,[],1642920,90.3580814717477,4.411764705882353,1610612746,36,32,2025-11-23T23:48:06Z,1940000,False,-228.0,38.0,1,right,K. Sanders 3PT  (3 PTS) (C. Paul 1 AST),"[1642920, 101108]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Left Corner 3,24+ Left,23.11,Made,,,,,3.0,,,,,,C. Paul,101108.0,1.0,,,,,
198,PT08M50.00S,2025-11-23T23:48:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612739,36,32,2025-11-23T23:50:56Z,1960000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Mobley 2 FT),"[1627826, 1630596]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,2.0,0.0,Mobley,1630596.0,,,,,,,,
200,PT08M50.00S,2025-11-23T23:48:32.2Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,36,32,2025-11-23T23:48:59Z,1980000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M50.00S,2025-11-23T23:48:32.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,36,32,2025-11-23T23:48:59Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,
205,PT08M50.00S,2025-11-23T23:48:32.2Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,36,32,2025-11-23T23:49:21Z,1995000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2025-11-23T23:48:32.2Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,36,32,2025-11-23T23:51:57Z,1997500,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT08M50.00S,2025-11-23T23:48:35.7Z,2,REGULAR,substitution,out,[],1641772,,,1610612746,36,32,2025-11-23T23:49:21Z,2000000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M50.00S,2025-11-23T23:48:35.7Z,2,REGULAR,substitution,in,[],1631247,,,1610612746,36,32,2025-11-23T23:49:21Z,2010000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M50.00S,2025-11-23T23:49:00.5Z,2,REGULAR,substitution,out,[],1642878,,,1610612746,36,32,2025-11-23T23:49:21Z,2020000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M50.00S,2025-11-23T23:49:00.5Z,2,REGULAR,substitution,in,[],1629731,,,1610612746,36,32,2025-11-23T23:49:21Z,2030000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M26.00S,2025-11-23T23:49:29.6Z,2,REGULAR,2pt,Hook,[],1627826,89.30683311432325,32.35294117647059,1610612746,36,32,2025-11-23T23:55:49Z,2040000,False,-88.0,48.0,1,right,MISS I. Zubac 10' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,10.04,Missed,,,,,,,,,,,,,,,,,,
210,PT08M22.00S,2025-11-23T23:49:33.6Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,36,32,2025-11-23T23:49:34Z,2050000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT08M19.00S,2025-11-23T23:49:36.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,6.389618922470433,54.41176470588235,1610612739,38,32,2025-11-23T23:54:26Z,2060000,False,-22.0,8.0,1,left,D. Mitchell running finger roll Layup (11 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,11.0,,,,,,,,,,,,,
212,PT08M08.00S,2025-11-23T23:49:46.7Z,2,REGULAR,3pt,Jump Shot,[],202695,66.96780551905388,54.41176470588235,1610612746,38,32,2025-11-23T23:49:51Z,2070000,False,22.0,258.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
213,PT08M04.00S,2025-11-23T23:49:50.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,38,32,2025-11-23T23:49:51Z,2080000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,212.0,4.0,4.0,0.0,,,,,,,,,,,,,,
214,PT07M59.00S,2025-11-23T23:49:56.3Z,2,REGULAR,3pt,Jump Shot,[],1629731,21.632720105124836,10.53921568627451,1610612739,38,32,2025-11-23T23:50:01Z,2090000,False,197.0,151.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
215,PT07M55.00S,2025-11-23T23:50:00.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,38,32,2025-11-23T23:50:01Z,2100000,False,,,0,,I. Zubac REBOUND (Off:4 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,214.0,7.0,3.0,4.0,,,,,,,,,,,,,,
216,PT07M50.00S,2025-11-23T23:50:05.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202695,74.98357424441524,13.480392156862745,1610612746,38,35,2025-11-23T23:50:11Z,2110000,False,-183.0,183.0,1,right,K. Leonard 25' 3PT running pullup (9 PTS) (I. Zubac 1 AST),"[202695, 1627826]",1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,9.0,,,,,,I. Zubac,1627826.0,1.0,,,,,
249,PT07M41.00S,2025-11-23T23:50:15.1Z,2,REGULAR,3pt,Jump Shot,[],1629731,32.24375821287779,52.94117647058824,1610612739,38,35,2025-11-23T23:57:21Z,2130000,False,-15.0,251.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
250,PT07M41.00S,2025-11-23T23:50:15.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,38,35,2025-11-23T23:57:21Z,2135000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,249.0,,,,,,,,,,,,,,,,,
219,PT07M39.00S,2025-11-23T23:50:24.8Z,2,REGULAR,foul,personal,[],201587,,,1610612739,38,35,2025-11-23T23:54:20Z,2140000,False,,,0,,N. Batum loose ball personal FOUL (1 PF),"[201587, 1629731]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,1662.0,1.0,0.0,Wade,1629731.0,,,,,,,,
221,PT07M39.00S,2025-11-23T23:50:43.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,38,35,2025-11-23T23:54:54Z,2160000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M39.00S,2025-11-23T23:53:23.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,38,35,2025-11-23T23:53:39Z,2180000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M39.00S,2025-11-23T23:53:23.0Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,38,35,2025-11-23T23:53:39Z,2190000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M39.00S,2025-11-23T23:53:23.0Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,38,35,2025-11-23T23:53:39Z,2200000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M39.00S,2025-11-23T23:53:23.0Z,2,REGULAR,substitution,in,[],1626204,,,1610612739,38,35,2025-11-23T23:53:39Z,2210000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M34.00S,2025-11-23T23:54:37.7Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612739,38,35,2025-11-23T23:54:45Z,2220000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Garland 2 FT),"[202695, 1629636]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,2.0,0.0,Garland,1629636.0,,,,,,,,
229,PT07M34.00S,2025-11-23T23:55:00.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629636,,,1610612739,39,35,2025-11-23T23:57:21Z,2240000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
230,PT07M34.00S,2025-11-23T23:55:13.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629636,,,1610612739,40,35,2025-11-23T23:57:21Z,2250000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
231,PT07M11.00S,2025-11-23T23:55:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642920,92.9862023653088,54.90196078431373,1610612746,40,35,2025-11-23T23:55:42Z,2260000,False,25.0,13.0,1,right,MISS K. Sanders driving Layup,[1642920],1610612746.0,LAC,driving,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
232,PT07M10.00S,2025-11-23T23:55:37.7Z,2,REGULAR,rebound,defensive,[],1631247,,,1610612739,40,35,2025-11-23T23:55:42Z,2270000,False,,,0,,L. Travers REBOUND (Off:0 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Restricted Area,0-8 Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT06M59.00S,2025-11-23T23:55:50.0Z,2,REGULAR,2pt,Jump Shot,[],1629636,21.632720105124836,27.941176470588236,1610612739,40,35,2025-11-23T23:55:55Z,2280000,False,110.0,151.0,1,left,MISS D. Garland 18' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.68,Missed,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2025-11-23T23:55:54.0Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,40,35,2025-11-23T23:55:55Z,2290000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT06M43.00S,2025-11-23T23:56:04.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.10183968462549,51.71568627450981,1610612746,40,37,2025-11-23T23:56:11Z,2300000,False,9.0,88.0,1,right,I. Zubac 8' turnaround Hook (8 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.79,Made,,,,,8.0,,,,,,K. Leonard,202695.0,1.0,,,,,
237,PT06M33.00S,2025-11-23T23:56:14.9Z,2,REGULAR,3pt,Jump Shot,[],1626204,30.042706964520367,75.0,1610612739,40,37,2025-11-23T23:56:18Z,2320000,False,-125.0,230.0,1,left,MISS L. Nance Jr. 26' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
238,PT06M30.00S,2025-11-23T23:56:17.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612746,40,37,2025-11-23T23:56:18Z,2330000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612746.0,LAC,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
239,PT06M21.00S,2025-11-23T23:56:26.4Z,2,REGULAR,2pt,Jump Shot,[],202695,93.77463863337714,74.75490196078431,1610612746,40,37,2025-11-23T23:56:37Z,2340000,False,124.0,6.0,1,right,MISS K. Leonard 12' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.39,Missed,,,,,,,,,,,,,,,,,,
240,PT06M11.00S,2025-11-23T23:56:36.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,40,37,2025-11-24T00:07:44Z,2350000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
243,PT05M59.00S,2025-11-23T23:56:48.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629636,30.02628120893561,48.06219362745098,1610612739,40,37,2025-11-24T00:00:06Z,2380000,False,10.0,230.0,1,left,MISS D. Garland 22' running pullup Shot,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,22.99,Missed,,,,,,,,,,,,,,,,,,
244,PT05M55.00S,2025-11-23T23:56:52.9Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,40,37,2025-11-23T23:57:11Z,2390000,False,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Center,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,,
245,PT05M54.00S,2025-11-23T23:56:53.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,21.76412614980289,71.32352941176471,1610612739,42,37,2025-11-23T23:56:56Z,2400000,False,-107.0,152.0,1,left,D. Hunter 18' pullup Jump Shot (9 PTS) (D. Wade 2 AST),"[1629631, 1629731]",1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,18.57,Made,,,,,9.0,,,,,,D. Wade,1629731.0,2.0,,,,,
261,PT05M42.00S,2025-11-23T23:57:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,94.08672798948751,65.05438112745098,1610612746,42,39,2025-11-24T00:01:46Z,2415000,False,75.0,3.0,1,right,K. Leonard 7' pullup Jump Shot (11 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,,,,,11.0,,,,,,,,,,,,,
247,PT05M42.00S,2025-11-23T23:57:17.9Z,2,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612746,42,39,2025-11-23T23:57:41Z,2420000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Leonard 1 FT),"[1629631, 202695]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,2.0,0.0,Leonard,202695.0,,,,,,,,
251,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,out,[],1629631,,,1610612746,42,39,2025-11-23T23:57:34Z,2440000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,out,[],101108,,,1610612746,42,39,2025-11-23T23:57:34Z,2450000,False,,,0,,SUB out: C. Paul,[101108],1610612746.0,LAC,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,out,[],201587,,,1610612746,42,39,2025-11-23T23:57:34Z,2460000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,in,[],1641772,,,1610612746,42,39,2025-11-23T23:57:34Z,2470000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,in,[],201935,,,1610612746,42,39,2025-11-23T23:57:34Z,2480000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M42.00S,2025-11-23T23:57:23.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612746,42,39,2025-11-23T23:57:34Z,2490000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M42.00S,2025-11-23T23:57:42.8Z,2,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,42,40,2025-11-23T23:57:42Z,2500000,False,,,0,,K. Leonard Free Throw 1 of 1 (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
258,PT05M32.00S,2025-11-23T23:57:56.0Z,2,REGULAR,3pt,Jump Shot,[],1629636,31.750985545335087,45.83333333333333,1610612739,42,40,2025-11-24T00:02:00Z,2510000,False,21.0,246.0,1,left,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,24.69,Missed,,,,,,,,,,,,,,,,,,
259,PT05M29.00S,2025-11-23T23:58:02.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,42,40,2025-11-23T23:58:02Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,258.0,,,,,,,,,,,,,,,,,
262,PT05M17.00S,2025-11-23T23:58:35.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626204,32.53942181340342,47.30392156862745,1610612739,45,40,2025-11-23T23:58:40Z,2540000,False,13.0,253.0,1,left,L. Nance Jr. 25' 3PT  (3 PTS) (D. Wade 3 AST),"[1626204, 1629731]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,3.0,,,,,,D. Wade,1629731.0,3.0,,,,,
264,PT04M51.00S,2025-11-23T23:59:05.2Z,2,REGULAR,foul,offensive,[],202695,,,1610612746,45,40,2025-11-23T23:59:13Z,2560000,False,,,0,,K. Leonard charge offensive FOUL (3 PF),"[202695, 1626204]",1610612746.0,LAC,charge,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,3.0,0.0,Nance Jr.,1626204.0,,,,,,,,
