actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
256,PT04M08.00S,2026-01-10T18:57:27.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,46,53,2026-01-10T18:57:27Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,
257,PT04M08.00S,2026-01-10T18:57:28.6Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,46,53,2026-01-10T18:57:45Z,2560000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M08.00S,2026-01-10T18:57:28.6Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,46,53,2026-01-10T18:57:45Z,2570000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M08.00S,2026-01-10T18:57:28.6Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,46,53,2026-01-10T18:57:45Z,2580000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M08.00S,2026-01-10T18:57:28.6Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,46,53,2026-01-10T18:57:45Z,2590000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M08.00S,2026-01-10T18:57:55.5Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,47,53,2026-01-10T18:57:55Z,2600000,False,,,0,,J. Allen Free Throw 2 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
262,PT03M55.00S,2026-01-10T18:58:10.7Z,2,REGULAR,3pt,Jump Shot,[],203944,79.58278580814718,92.8921568627451,1610612750,47,53,2026-01-10T18:58:14Z,2610000,False,214.0,139.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,25.58,Missed,,,,,,,,,,,,,,,,,
263,PT03M53.00S,2026-01-10T18:58:12.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,47,53,2026-01-10T18:58:14Z,2620000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,
264,PT03M46.00S,2026-01-10T18:58:20.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.389618922470433,51.225490196078425,1610612739,49,53,2026-01-10T18:58:24Z,2630000,False,-6.0,8.0,1,left,J. Allen DUNK (9 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,0.97,Made,,,,,9.0,D. Garland,1629636.0,2.0,,,,,,,,,
266,PT03M30.00S,2026-01-10T18:58:36.3Z,2,REGULAR,2pt,Jump Shot,[],1628978,82.7365308804205,33.82352941176471,1610612750,49,55,2026-01-10T19:00:11Z,2650000,False,-81.0,110.0,1,right,D. DiVincenzo 13' driving floating Jump Shot (11 PTS) (J. Ingles 1 AST),"[1628978, 204060]",1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,13.64,Made,,,,,11.0,J. Ingles,204060.0,1.0,,,,,,,,,
268,PT03M14.00S,2026-01-10T18:58:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630241,32.013797634691194,52.94117647058824,1610612739,52,55,2026-01-10T18:58:54Z,2670000,False,-15.0,248.0,1,left,S. Merrill 24' 3PT  (6 PTS) (E. Mobley 2 AST),"[1630241, 1630596]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,24.88,Made,,,,,6.0,E. Mobley,1630596.0,2.0,,,,,,,,,
270,PT03M04.00S,2026-01-10T18:59:04.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.77463863337714,50.73529411764706,1610612750,52,55,2026-01-10T19:02:20Z,2690000,False,4.0,6.0,1,right,MISS A. Edwards driving DUNK,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,0.7,Missed,,,,,,,,,,,,,,,,,
271,PT03M02.00S,2026-01-10T18:59:06.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,52,55,2026-01-10T19:02:20Z,2700000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,270.0,,,,,,,,,,,,,,,,
273,PT02M55.00S,2026-01-10T18:59:19.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612739,52,55,2026-01-10T18:59:25Z,2720000,False,,,0,,J. Ingles personal FOUL (2 PF) (Mitchell 2 FT),"[204060, 1628378]",1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,1627962.0,,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,,,,
275,PT02M55.00S,2026-01-10T18:59:34.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,52,55,2026-01-10T18:59:46Z,2740000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M55.00S,2026-01-10T19:00:01.1Z,2,REGULAR,substitution,out,[],204060,,,1610612739,52,55,2026-01-10T19:02:47Z,2750000,False,,,0,,SUB out: J. Ingles,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M55.00S,2026-01-10T19:00:01.1Z,2,REGULAR,substitution,out,[],203497,,,1610612739,52,55,2026-01-10T19:02:47Z,2760000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M55.00S,2026-01-10T19:00:01.1Z,2,REGULAR,substitution,in,[],1629675,,,1610612739,52,55,2026-01-10T19:02:47Z,2770000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M55.00S,2026-01-10T19:00:01.1Z,2,REGULAR,substitution,in,[],1641740,,,1610612739,52,55,2026-01-10T19:02:47Z,2780000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M55.00S,2026-01-10T19:03:07.9Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,53,55,2026-01-10T19:03:07Z,2790000,False,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
281,PT02M55.00S,2026-01-10T19:03:27.7Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,54,55,2026-01-10T19:03:27Z,2800000,False,,,0,,D. Mitchell Free Throw 2 of 2 (11 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
282,PT02M42.00S,2026-01-10T19:03:44.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,76.16622864651774,8.088235294117647,1610612750,54,58,2026-01-10T19:03:47Z,2810000,False,-210.0,172.0,1,right,N. Reid 27' 3PT  (10 PTS) (J. Randle 3 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,27.08,Made,,,,,10.0,J. Randle,203944.0,3.0,,,,,,,,,
284,PT02M29.00S,2026-01-10T19:03:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,15.325229960578188,37.99019607843137,1610612739,56,58,2026-01-10T19:04:00Z,2830000,False,60.0,92.0,1,left,D. Garland 10' driving floating Jump Shot (8 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,10.95,Made,,,,,8.0,,,,,,,,,,,,
285,PT02M17.00S,2026-01-10T19:04:09.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,92.59198423127464,50.98039215686274,1610612750,56,60,2026-01-10T19:04:14Z,2840000,False,5.0,17.0,1,right,A. Edwards driving DUNK (11 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.78,Made,,,,,11.0,,,,,,,,,,,,
286,PT02M05.00S,2026-01-10T19:04:21.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,29.122864651773984,73.52941176470588,1610612739,59,60,2026-01-10T19:04:25Z,2850000,False,-118.0,221.0,1,left,D. Mitchell 25' 3PT step back (14 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,25.06,Made,,,,,14.0,,,,,,,,,,,,
287,PT01M45.00S,2026-01-10T19:04:40.6Z,2,REGULAR,2pt,Jump Shot,[],1630162,78.40013140604468,19.852941176470587,1610612750,59,60,2026-01-10T19:04:45Z,2860000,False,-151.0,151.0,1,right,MISS A. Edwards 21' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,21.3,Missed,,,,,,,,,,,,,,,,,
288,PT01M42.00S,2026-01-10T19:04:43.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,59,60,2026-01-10T19:04:45Z,2870000,False,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,287.0,8.0,4.0,4.0,,,,,,,,,,,,,
289,PT01M34.00S,2026-01-10T19:04:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630241,32.670827858081466,40.44117647058824,1610612739,59,60,2026-01-10T19:04:55Z,2880000,False,48.0,255.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,25.9,Missed,,,,,,,,,,,,,,,,,
290,PT01M31.00S,2026-01-10T19:04:55.0Z,2,REGULAR,rebound,defensive,[],1641740,,,1610612750,59,60,2026-01-10T19:04:55Z,2890000,False,,,0,,J. Clark REBOUND (Off:0 Def:2),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,,
291,PT01M27.00S,2026-01-10T19:05:00.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,79.71419185282524,90.93137254901961,1610612750,59,63,2026-01-10T19:05:04Z,2900000,False,205.0,138.0,1,right,N. Reid 24' 3PT running (13 PTS) (D. DiVincenzo 4 AST),"[1629675, 1628978]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,24.7,Made,,,,,13.0,D. DiVincenzo,1628978.0,4.0,,,,,,,,,
293,PT01M06.00S,2026-01-10T19:05:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,5.601182654402102,95.58823529411765,1610612739,59,63,2026-01-10T19:05:23Z,2920000,False,-228.0,0.0,1,left,MISS D. Mitchell step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,22.79,Missed,,,,,,,,,,,,,,,,,
294,PT01M03.00S,2026-01-10T19:05:23.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,59,63,2026-01-10T19:05:23Z,2930000,False,,,0,,N. Reid REBOUND (Off:2 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,293.0,4.0,2.0,2.0,,,,,,,,,,,,,
295,PT00M53.00S,2026-01-10T19:05:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.72339027595268,50.98039215686274,1610612750,59,65,2026-01-10T19:05:41Z,2940000,False,5.0,16.0,1,right,J. Randle driving finger roll Layup (9 PTS),[203944],1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,1.66,Made,,,,,9.0,,,,,,,,,,,,
296,PT00M42.40S,2026-01-10T19:05:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,14.011169513797633,59.31372549019608,1610612739,61,65,2026-01-10T19:05:52Z,2950000,False,-47.0,79.0,1,left,D. Garland 9' driving floating Jump Shot (10 PTS) (E. Mobley 3 AST),"[1629636, 1630596]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,9.19,Made,,,,,10.0,E. Mobley,1630596.0,3.0,,,,,,,,,
310,PT00M42.40S,2026-01-10T19:05:51.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,61,65,2026-01-10T19:07:41Z,2965000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M31.80S,2026-01-10T19:06:09.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,79.58278580814718,5.147058823529411,1610612750,61,65,2026-01-10T19:07:22Z,2980000,False,-224.0,139.0,1,right,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,26.41,Missed,,,,,,,,,,,,,,,,,
300,PT00M29.20S,2026-01-10T19:06:12.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,61,65,2026-01-10T19:06:12Z,2990000,False,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,299.0,9.0,5.0,4.0,,,,,,,,,,,,,
301,PT00M25.10S,2026-01-10T19:06:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,7.046649145860711,53.18627450980392,1610612739,61,65,2026-01-10T19:06:29Z,3000000,False,-16.0,14.0,1,left,MISS D. Mitchell running finger roll Layup - blocked,"[1628378, 1630162]",1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,2.1,Missed,,,,,,,,,,,,,Edwards,1630162.0,,,
302,PT00M25.10S,2026-01-10T19:06:18.4Z,2,REGULAR,block,,[],1630162,,,1610612739,61,65,2026-01-10T19:06:22Z,3010000,False,,,0,,A. Edwards BLOCK (2 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT00M25.10S,2026-01-10T19:06:18.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,61,65,2026-01-10T19:06:29Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,301.0,,,,,,,,,,,,,,,,
305,PT00M23.80S,2026-01-10T19:06:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612739,61,65,2026-01-10T19:07:09Z,3040000,False,,,0,,J. Randle personal FOUL (1 PF) (Merrill 2 FT),"[203944, 1630241]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,1.0,0.0,Merrill,1630241.0,,,,,
307,PT00M23.80S,2026-01-10T19:07:24.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630241,,,1610612739,62,65,2026-01-10T19:07:24Z,3060000,False,,,0,,S. Merrill Free Throw 1 of 2 (7 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
308,PT00M23.80S,2026-01-10T19:07:25.6Z,2,REGULAR,substitution,out,[],1641740,,,1610612739,62,65,2026-01-10T19:07:32Z,3070000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M23.80S,2026-01-10T19:07:25.6Z,2,REGULAR,substitution,in,[],1630538,,,1610612739,62,65,2026-01-10T19:07:32Z,3080000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M23.80S,2026-01-10T19:07:42.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630241,,,1610612739,63,65,2026-01-10T19:07:42Z,3090000,False,,,0,,S. Merrill Free Throw 2 of 2 (8 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
312,PT00M07.30S,2026-01-10T19:08:05.7Z,2,REGULAR,foul,personal,[],1629636,,,1610612750,63,65,2026-01-10T19:08:11Z,3100000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1630538]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,1627962.0,,,,,,,,,,,1.0,0.0,Hyland,1630538.0,,,,,
314,PT00M07.30S,2026-01-10T19:08:14.7Z,2,REGULAR,substitution,out,[],1629636,,,1610612750,63,65,2026-01-10T19:08:21Z,3120000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M07.30S,2026-01-10T19:08:14.7Z,2,REGULAR,substitution,in,[],1642281,,,1610612750,63,65,2026-01-10T19:08:21Z,3130000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2026-01-10T19:08:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,90.22667542706965,50.98039215686274,1610612750,63,65,2026-01-10T19:08:40Z,3140000,False,5.0,39.0,1,right,MISS B. Hyland driving finger roll Layup,[1630538],1610612750.0,MIN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,3.97,Missed,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2026-01-10T19:08:38.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,63,65,2026-01-10T19:08:38Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,316.0,,,,,,,,,,,,,,,,
318,PT00M00.00S,2026-01-10T19:08:40.9Z,2,REGULAR,period,end,[],0,,,1610612750,63,65,2026-01-10T19:08:40Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,out,['startperiod'],1642281,,,1610612750,63,65,2026-01-10T19:23:51Z,3170000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612750,63,65,2026-01-10T19:23:51Z,3180000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,63,65,2026-01-10T19:23:51Z,3190000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612750,63,65,2026-01-10T19:23:51Z,3200000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,63,65,2026-01-10T19:23:51Z,3210000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-01-10T19:09:20.1Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,63,65,2026-01-10T19:23:51Z,3220000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-01-10T19:24:12.7Z,3,REGULAR,period,start,[],0,,,1610612739,63,65,2026-01-10T19:24:12Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M49.00S,2026-01-10T19:24:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.77463863337714,47.549019607843135,1610612739,65,65,2026-01-10T19:24:26Z,3240000,False,-12.0,6.0,1,right,D. Garland driving finger roll Layup (12 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,1.37,Made,,,,,12.0,,,,,,,,,,,,
327,PT11M29.00S,2026-01-10T19:24:42.3Z,3,REGULAR,2pt,Jump Shot,[],203497,21.50131406044678,36.76470588235294,1610612750,65,65,2026-01-10T19:25:13Z,3250000,False,66.0,150.0,1,left,MISS R. Gobert 16' floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,16.36,Missed,,,,,,,,,,,,,,,,,
328,PT11M28.00S,2026-01-10T19:24:43.3Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,65,65,2026-01-10T19:24:45Z,3260000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,327.0,1.0,1.0,0.0,,,,,,,,,,,,,
329,PT11M16.00S,2026-01-10T19:24:55.1Z,3,REGULAR,turnover,bad pass,[],1630241,,,1610612739,65,65,2026-01-10T19:25:00Z,3270000,False,,,0,,S. Merrill bad pass TURNOVER (1 TO),"[1630241, 1628978]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
330,PT11M16.00S,2026-01-10T19:24:55.1Z,3,REGULAR,steal,,[],1628978,,,1610612750,65,65,2026-01-10T19:24:58Z,3280000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
331,PT11M06.00S,2026-01-10T19:25:06.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,6.1268068331143235,58.333333333333336,1610612750,65,67,2026-01-10T19:26:00Z,3290000,False,-42.0,5.0,1,left,J. Randle driving floating bank Jump Shot (11 PTS),[203944],1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,4.2,Made,,,,,11.0,,,,,,,,,,,,
332,PT10M57.00S,2026-01-10T19:25:15.3Z,3,REGULAR,3pt,Jump Shot,[],1630241,75.24638633377135,12.990196078431374,1610612739,68,67,2026-01-10T19:25:18Z,3300000,False,-185.0,180.0,1,right,S. Merrill 25' 3PT  (11 PTS) (D. Garland 3 AST),"[1630241, 1629636]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,25.83,Made,,,,,11.0,D. Garland,1629636.0,3.0,,,,,,,,,
334,PT10M41.00S,2026-01-10T19:25:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.062417871222076,62.5,1610612750,68,69,2026-01-10T19:25:34Z,3320000,False,-62.0,89.0,1,left,J. Randle 10' step back Jump Shot (13 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,10.88,Made,,,,,13.0,,,,,,,,,,,,
335,PT10M25.00S,2026-01-10T19:25:47.1Z,3,REGULAR,2pt,Jump Shot,[],1628378,90.22667542706965,69.36274509803921,1610612739,70,69,2026-01-10T19:26:55Z,3330000,False,97.0,39.0,1,right,D. Mitchell 10' bank Jump Shot (16 PTS) (J. Allen 3 AST),"[1628378, 1628386]",1610612739.0,CLE,bank,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,10.45,Made,,,,,16.0,J. Allen,1628386.0,3.0,,,,,,,,,
337,PT10M06.00S,2026-01-10T19:26:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,16.245072273324574,54.166666666666664,1610612750,70,69,2026-01-10T19:26:08Z,3350000,False,-21.0,100.0,1,left,MISS J. Randle 10' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,10.23,Missed,,,,,,,,,,,,,,,,,
338,PT10M04.00S,2026-01-10T19:26:07.8Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,70,69,2026-01-10T19:26:08Z,3360000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,337.0,1.0,1.0,0.0,,,,,,,,,,,,,
339,PT10M00.00S,2026-01-10T19:26:13.1Z,3,REGULAR,turnover,out-of-bounds,[],1630241,,,1610612739,70,69,2026-01-10T19:26:20Z,3370000,False,,,0,,S. Merrill lost ball out-of-bounds TURNOVER (2 TO),[1630241],1610612739.0,CLE,lost ball,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,1146.0,,,,,,,,,,,,,,,,,2.0,,
340,PT09M41.00S,2026-01-10T19:26:40.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,6.521024967148489,50.98039215686274,1610612750,70,71,2026-01-10T19:26:45Z,3380000,False,-5.0,9.0,1,left,R. Gobert DUNK (8 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,1.01,Made,,,,,8.0,,,,,,,,,,,,
