actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
583,PT10M55.00S,2025-10-27T00:12:08.7Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,90,84,2025-10-27T00:14:44Z,5740000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT10M55.00S,2025-10-27T00:12:08.7Z,4,REGULAR,substitution,in,[],1641813,,,1610612749,90,84,2025-10-27T00:14:44Z,5750000,False,,,0,,SUB in: M. Sears,[1641813],1610612749.0,MIL,,,,Sears,M. Sears,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M31.00S,2025-10-27T00:15:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,47.05882352941176,1610612749,90,86,2025-10-27T00:16:37Z,5760000,False,-15.0,10.0,1,right,G. Antetokounmpo driving Layup (31 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,1.76,Made,,,,,,,31.0,,,,,,
586,PT10M24.00S,2025-10-27T00:15:25.4Z,4,REGULAR,foul,personal,[],1641813,,,1610612739,90,86,2025-10-27T00:15:35Z,5770000,False,,,0,,M. Sears personal FOUL (1 PF),"[1641813, 1630241]",1610612749.0,MIL,,,,Sears,M. Sears,,,,,1628484.0,Restricted Area,0-8 Center,1.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
588,PT10M14.00S,2025-10-27T00:15:53.5Z,4,REGULAR,3pt,Jump Shot,[],1641854,4.155716162943495,96.32352941176471,1610612739,93,86,2025-10-27T00:16:00Z,5790000,False,-232.0,-13.0,1,left,C. Porter Jr. 3PT  (5 PTS) (E. Mobley 5 AST),"[1641854, 1630596]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Left Corner 3,24+ Left,,,,,23.2,Made,,,,,,,5.0,E. Mobley,1630596.0,5.0,,,
590,PT09M51.00S,2025-10-27T00:16:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.24901445466492,49.50980392156863,1610612749,93,88,2025-10-27T00:16:21Z,5810000,False,-2.0,11.0,1,right,B. Portis cutting Layup (10 PTS) (G. Antetokounmpo 7 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,,,1.13,Made,,,,,,,10.0,G. Antetokounmpo,203507.0,7.0,,,
592,PT09M38.00S,2025-10-27T00:16:28.6Z,4,REGULAR,2pt,Jump Shot,[],1630596,7.178055190538765,66.66666666666666,1610612739,93,88,2025-10-27T00:16:38Z,5830000,False,-83.0,15.0,1,left,MISS E. Mobley 8' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,Mid-Range,8-16 Left,,,,,8.46,Missed,,,,,,,,,,,,,
593,PT09M30.00S,2025-10-27T00:16:36.6Z,4,REGULAR,rebound,offensive,[],1641854,,,1610612739,93,88,2025-10-27T00:16:38Z,5840000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,8-16 Left,,,,,,,592.0,3.0,2.0,1.0,,,,,,,,,
594,PT09M30.00S,2025-10-27T00:16:36.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641854,5.590000152587891,50.0,1610612739,93,88,2025-10-27T00:19:56Z,5850000,False,0.0,0.0,1,left,MISS C. Porter Jr. tip Layup,[1641854],1610612739.0,CLE,tip,,,Porter Jr.,C. Porter Jr.,,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,
595,PT09M29.00S,2025-10-27T00:16:37.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,93,88,2025-10-27T00:19:56Z,5860000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,,,,,594.0,6.0,5.0,1.0,,,,,,,,,
596,PT09M27.00S,2025-10-27T00:16:40.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,75.24638633377135,9.068627450980392,1610612749,93,88,2025-10-27T00:16:46Z,5870000,False,-205.0,180.0,1,right,MISS G. Trent Jr. 27' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,Above the Break 3,24+ Left Center,,,,,27.27,Missed,,,,,,,,,,,,,
597,PT09M25.00S,2025-10-27T00:16:42.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,93,88,2025-10-27T00:16:46Z,5880000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Above the Break 3,24+ Left Center,,,,,,,596.0,8.0,7.0,1.0,,,,,,,,,
598,PT09M23.00S,2025-10-27T00:16:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,5.601182654402102,50.0,1610612739,95,88,2025-10-27T00:17:11Z,5890000,False,0.0,0.0,1,left,D. Mitchell running Layup (18 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,,,,,0.02,Made,,,,,,,18.0,,,,,,
599,PT09M23.00S,2025-10-27T00:16:54.5Z,4,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612739,95,88,2025-10-27T00:17:03Z,5900000,False,,,0,,B. Portis shooting personal FOUL (3 PF) (Mitchell 1 FT),"[1626171, 1628378]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,1627524.0,Restricted Area,0-8 Center,3.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
601,PT09M23.00S,2025-10-27T00:17:18.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628378,,,1610612739,95,88,2025-10-27T00:17:23Z,5920000,False,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
602,PT09M20.00S,2025-10-27T00:17:21.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,95,88,2025-10-27T00:17:23Z,5930000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,601.0,10.0,8.0,2.0,,,,,,,,,
603,PT09M12.00S,2025-10-27T00:17:28.2Z,4,REGULAR,3pt,Jump Shot,[],1626171,75.90341655716163,10.049019607843137,1610612749,95,88,2025-10-27T00:17:32Z,5940000,False,-200.0,174.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,,,,,26.49,Missed,,,,,,,,,,,,,
604,PT09M08.00S,2025-10-27T00:17:32.2Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612739,95,88,2025-10-27T00:17:32Z,5950000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Left Center,,,,,,,603.0,4.0,3.0,1.0,,,,,,,,,
605,PT09M01.00S,2025-10-27T00:17:39.4Z,4,REGULAR,3pt,Jump Shot,[],1629631,32.276609724047304,44.85294117647059,1610612739,98,88,2025-10-27T00:17:43Z,5960000,False,26.0,251.0,1,left,D. Hunter 25' 3PT  (14 PTS) (D. Mitchell 4 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Center,,,,,25.22,Made,,,,,,,14.0,D. Mitchell,1628378.0,4.0,,,
607,PT08M39.00S,2025-10-27T00:18:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641813,88.78120893561103,49.26470588235294,1610612749,98,88,2025-10-27T00:18:08Z,5980000,False,-4.0,53.0,1,right,MISS M. Sears floating Shot,[1641813],1610612749.0,MIL,floating,,,Sears,M. Sears,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.31,Missed,,,,,,,,,,,,,
608,PT08M36.00S,2025-10-27T00:18:03.3Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,98,88,2025-10-27T00:18:03Z,5990000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,607.0,11.0,8.0,3.0,,,,,,,,,
609,PT08M36.00S,2025-10-27T00:18:04.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,94.1688567674113,48.77450980392157,1610612749,98,90,2025-10-27T00:18:10Z,6000000,False,-6.0,2.0,1,right,G. Antetokounmpo DUNK (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,0.65,Made,,,,,,,33.0,,,,,,
610,PT08M20.00S,2025-10-27T00:18:20.9Z,4,REGULAR,3pt,Jump Shot,[],1630241,24.129434954007884,85.5392156862745,1610612739,98,90,2025-10-27T00:18:26Z,6010000,False,-178.0,174.0,1,left,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Left Center,,,,,24.89,Missed,,,,,,,,,,,,,
611,PT08M14.00S,2025-10-27T00:18:26.9Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,98,90,2025-10-27T00:18:26Z,6020000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,,,,,,,610.0,7.0,6.0,1.0,,,,,,,,,
612,PT08M05.00S,2025-10-27T00:18:35.2Z,4,REGULAR,3pt,Jump Shot,[],1627752,93.51182654402102,1.9607843137254901,1610612749,98,93,2025-10-27T00:18:42Z,6030000,False,-240.0,8.0,1,right,T. Prince 24' 3PT step back (8 PTS) (G. Antetokounmpo 8 AST),"[1627752, 203507]",1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,,Left Corner 3,24+ Left,,,,,24.04,Made,,,,,,,8.0,G. Antetokounmpo,203507.0,8.0,,,
614,PT08M04.00S,2025-10-27T00:18:45.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,98,93,2025-10-27T00:18:45Z,6050000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,98,93,2025-10-27T00:21:50Z,6060000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,98,93,2025-10-27T00:21:50Z,6070000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,out,[],203507,,,1610612739,98,93,2025-10-27T00:21:50Z,6080000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,out,[],1641813,,,1610612739,98,93,2025-10-27T00:21:50Z,6090000,False,,,0,,SUB out: M. Sears,[1641813],1610612749.0,MIL,,,,Sears,M. Sears,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,98,93,2025-10-27T00:21:50Z,6100000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,in,[],1628366,,,1610612739,98,93,2025-10-27T00:21:50Z,6110000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,in,[],1631157,,,1610612739,98,93,2025-10-27T00:21:50Z,6120000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M04.00S,2025-10-27T00:18:54.0Z,4,REGULAR,substitution,in,[],1626167,,,1610612739,98,93,2025-10-27T00:21:50Z,6130000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M47.00S,2025-10-27T00:21:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,7.046649145860711,3.1862745098039214,1610612739,98,93,2025-10-27T00:21:56Z,6140000,False,234.0,14.0,1,left,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,Right Corner 3,24+ Right,,,,,23.45,Missed,,,,,,,,,,,,,
624,PT07M45.00S,2025-10-27T00:21:54.6Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,98,93,2025-10-27T00:21:54Z,6150000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Right Corner 3,24+ Right,,,,,,,623.0,5.0,4.0,1.0,,,,,,,,,
625,PT07M32.00S,2025-10-27T00:22:07.9Z,4,REGULAR,3pt,Jump Shot,[],1626167,64.47109067017082,48.529411764705884,1610612749,98,96,2025-10-27T00:22:12Z,6160000,False,-7.0,281.0,1,right,M. Turner 28' 3PT  (11 PTS) (R. Rollins 8 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Center,,,,,28.16,Made,,,,,,,11.0,R. Rollins,1631157.0,8.0,,,
627,PT07M08.00S,2025-10-27T00:22:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,15.719448094612352,50.245098039215684,1610612739,98,96,2025-10-27T00:22:37Z,6180000,False,-1.0,95.0,1,left,MISS D. Hunter 9' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.53,Missed,,,,,,,,,,,,,
628,PT07M08.00S,2025-10-27T00:22:34.3Z,4,REGULAR,rebound,offensive,[],1628366,,,1610612739,98,96,2025-10-27T00:22:34Z,6190000,False,,,0,,L. Ball REBOUND (Off:2 Def:3),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,627.0,5.0,3.0,2.0,,,,,,,,,
630,PT07M08.00S,2025-10-27T00:22:38.5Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,98,96,2025-10-27T00:22:43Z,6210000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M08.00S,2025-10-27T00:22:38.5Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,98,96,2025-10-27T00:22:43Z,6220000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M06.00S,2025-10-27T00:22:58.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,7.30946123521682,2.2058823529411766,1610612739,98,96,2025-10-27T00:23:35Z,6230000,False,239.0,16.0,1,left,MISS D. Wade fadeaway 3PT,[1629731],1610612739.0,CLE,fadeaway,,,Wade,D. Wade,,,,,,Right Corner 3,24+ Right,,,,,23.95,Missed,,,,,,,,,,,,,
633,PT07M05.00S,2025-10-27T00:22:59.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,98,96,2025-10-27T00:23:35Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,632.0,,,,,,,,,,,,
634,PT07M05.00S,2025-10-27T00:23:01.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,98,96,2025-10-27T00:23:10Z,6250000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,1148.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
635,PT06M54.00S,2025-10-27T00:23:25.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631157,93.11760840998686,50.73529411764706,1610612749,98,98,2025-10-27T00:23:47Z,6260000,False,4.0,12.0,1,right,R. Rollins driving DUNK (12 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,,Restricted Area,0-8 Center,,,,,1.27,Made,,,,,,,12.0,,,,,,
636,PT06M39.00S,2025-10-27T00:23:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,19.004599211563733,40.44117647058824,1610612739,100,98,2025-10-27T00:24:34Z,6270000,False,48.0,126.0,1,left,D. Hunter 13' step back Jump Shot (16 PTS) (L. Ball 5 AST),"[1629631, 1628366]",1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.49,Made,,,,,,,16.0,L. Ball,1628366.0,5.0,,,
638,PT06M34.00S,2025-10-27T00:23:45.4Z,4,REGULAR,turnover,bad pass,[],1626171,,,1610612749,100,98,2025-10-27T00:24:05Z,6290000,False,,,0,,B. Portis bad pass TURNOVER (4 TO),"[1626171, 1641854]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,4.0,Porter Jr.,1641854.0
639,PT06M34.00S,2025-10-27T00:23:45.4Z,4,REGULAR,steal,,[],1641854,,,1610612739,100,98,2025-10-27T00:23:47Z,6300000,False,,,0,,C. Porter Jr. STEAL (3 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
640,PT06M29.00S,2025-10-27T00:23:50.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641854,3.3672798948751645,93.87254901960785,1610612739,100,98,2025-10-27T00:26:11Z,6310000,False,-219.0,-21.0,1,left,MISS C. Porter Jr. running 3PT,[1641854],1610612739.0,CLE,running,,,Porter Jr.,C. Porter Jr.,,,,,,Left Corner 3,24+ Left,,,,,22.04,Missed,,,,,,,,,,,,,
641,PT06M25.00S,2025-10-27T00:23:53.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,100,98,2025-10-27T00:23:53Z,6320000,False,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Left Corner 3,24+ Left,,,,,,,640.0,8.0,7.0,1.0,,,,,,,,,
642,PT06M05.00S,2025-10-27T00:24:14.5Z,4,REGULAR,2pt,Jump Shot,[],1631157,84.57621550591328,12.990196078431374,1610612749,100,98,2025-10-27T00:26:51Z,6330000,False,-185.0,92.0,1,right,MISS R. Rollins 20' fadeaway Shot,[1631157],1610612749.0,MIL,fadeaway,,,Rollins,R. Rollins,,,,,,Mid-Range,16-24 Left,,,,,20.68,Missed,,,,,,,,,,,,,
643,PT06M02.00S,2025-10-27T00:24:16.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,100,98,2025-10-27T00:24:16Z,6340000,False,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Mid-Range,16-24 Left,,,,,,,642.0,11.0,9.0,2.0,,,,,,,,,
644,PT05M58.00S,2025-10-27T00:24:22.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,6.389618922470433,52.69607843137255,1610612739,100,98,2025-10-27T00:27:39Z,6350000,False,-13.0,8.0,1,left,MISS D. Hunter cutting DUNK - blocked,"[1629631, 1626167]",1610612739.0,CLE,cutting,,,Hunter,D. Hunter,,,,,,Restricted Area,0-8 Center,,,,,1.55,Missed,,,,,Turner,1626167.0,,,,,,,
645,PT05M58.00S,2025-10-27T00:24:22.6Z,4,REGULAR,block,,[],1626167,,,1610612739,100,98,2025-10-27T00:24:25Z,6360000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
646,PT05M58.00S,2025-10-27T00:24:22.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,100,98,2025-10-27T00:24:32Z,6370000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,644.0,,,,,,,,,,,,
648,PT05M58.00S,2025-10-27T00:24:30.0Z,4,REGULAR,substitution,out,[],1641854,,,1610612749,100,98,2025-10-27T00:24:45Z,6390000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M58.00S,2025-10-27T00:24:30.0Z,4,REGULAR,substitution,out,[],1629631,,,1610612749,100,98,2025-10-27T00:24:45Z,6400000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M58.00S,2025-10-27T00:24:30.0Z,4,REGULAR,substitution,in,[],1630241,,,1610612749,100,98,2025-10-27T00:24:45Z,6410000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M58.00S,2025-10-27T00:24:30.0Z,4,REGULAR,substitution,in,[],1630596,,,1610612749,100,98,2025-10-27T00:24:45Z,6420000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M40.00S,2025-10-27T00:25:14.2Z,4,REGULAR,turnover,lost ball,[],1626167,,,1610612749,100,98,2025-10-27T00:25:25Z,6440000,False,,,0,,M. Turner lost ball TURNOVER (3 TO),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,3.0,,
654,PT05M40.00S,2025-10-27T00:25:18.8Z,4,REGULAR,violation,kicked ball,[],1626167,,,1610612739,100,98,2025-10-27T00:25:30Z,6450000,False,,,0,,M. Turner kicked ball VIOLATION,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,1148.0,,,,,,,,,,,,,,,,,,,,,
655,PT05M22.00S,2025-10-27T00:25:45.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,19.66162943495401,91.17647058823529,1610612739,103,98,2025-10-27T00:25:49Z,6460000,False,-206.0,132.0,1,left,L. Ball 24' 3PT  (11 PTS) (D. Wade 1 AST),"[1628366, 1629731]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,,Above the Break 3,24+ Left Center,,,,,24.47,Made,,,,,,,11.0,D. Wade,1629731.0,1.0,,,
657,PT05M01.00S,2025-10-27T00:26:05.4Z,4,REGULAR,3pt,Jump Shot,[],1629018,80.89684625492772,94.85294117647058,1610612749,103,98,2025-10-27T00:26:12Z,6480000,False,224.0,127.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,,Above the Break 3,24+ Right Center,,,,,25.78,Missed,,,,,,,,,,,,,
658,PT04M59.00S,2025-10-27T00:26:07.4Z,4,REGULAR,rebound,offensive,[],1631157,,,1610612749,103,98,2025-10-27T00:26:12Z,6490000,False,,,0,,R. Rollins REBOUND (Off:2 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,Above the Break 3,24+ Right Center,,,,,,,657.0,4.0,2.0,2.0,,,,,,,,,
660,PT04M58.00S,2025-10-27T00:26:29.5Z,4,REGULAR,foul,offensive,[],1629018,,,1610612749,103,98,2025-10-27T00:26:52Z,6510000,False,,,0,,G. Trent Jr. offensive FOUL (5 PF),"[1629018, 1630241]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,1148.0,Right Corner 3,24+ Right,5.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
662,PT04M58.00S,2025-10-27T00:26:29.5Z,4,REGULAR,turnover,offensive foul,[],1629018,,,1610612749,103,98,2025-10-27T00:26:52Z,6530000,False,,,0,,G. Trent Jr. offensive foul TURNOVER (1 TO),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,1628484.0,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,1.0,,
663,PT04M58.00S,2025-10-27T00:26:41.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612739,103,98,2025-10-27T00:27:02Z,6540000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M58.00S,2025-10-27T00:26:41.7Z,4,REGULAR,substitution,out,[],1627752,,,1610612739,103,98,2025-10-27T00:27:02Z,6550000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M58.00S,2025-10-27T00:26:41.7Z,4,REGULAR,substitution,in,[],1641748,,,1610612739,103,98,2025-10-27T00:27:02Z,6560000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M58.00S,2025-10-27T00:26:41.7Z,4,REGULAR,substitution,in,[],1631260,,,1610612739,103,98,2025-10-27T00:27:02Z,6570000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M38.00S,2025-10-27T00:27:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,5.913272010512484,52.202052696078425,1610612739,103,98,2025-10-27T00:27:40Z,6580000,False,-11.0,3.0,1,left,MISS J. Allen Layup - blocked,"[1628386, 1626167]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Restricted Area,0-8 Center,,,,,1.14,Missed,,,,,Turner,1626167.0,,,,,,,
