actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT11M25.00S,2026-01-27T00:42:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,50.73529411764706,1610612739,22,32,2026-01-27T00:42:31Z,1630000,False,4.0,6.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
167,PT11M25.00S,2026-01-27T00:42:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,32,2026-01-27T00:42:28Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,166.0,,,,,,,,,,,,,,,,,
169,PT11M21.00S,2026-01-27T00:42:48.7Z,2,REGULAR,turnover,bad pass,[],1642878,,,1610612739,22,32,2026-01-27T00:42:51Z,1660000,False,,,0,,T. Proctor bad pass TURNOVER (1 TO),"[1642878, 1642869]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,,,Penda,1642869.0,,,,,,
170,PT11M21.00S,2026-01-27T00:42:48.7Z,2,REGULAR,steal,,[],1642869,,,1610612753,22,32,2026-01-27T00:42:50Z,1670000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
171,PT11M08.00S,2026-01-27T00:43:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,6.389618922470433,52.450980392156865,1610612753,22,32,2026-01-27T00:43:13Z,1680000,False,-12.0,8.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
172,PT11M05.00S,2026-01-27T00:43:05.2Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,22,32,2026-01-27T00:43:05Z,1690000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT10M52.00S,2026-01-27T00:43:17.6Z,2,REGULAR,3pt,Jump Shot,[],1641772,94.1688567674113,97.30392156862744,1610612739,25,32,2026-01-27T00:43:20Z,1700000,False,237.0,2.0,1,right,N. Tomlin 3PT  (3 PTS) (D. Mitchell 2 AST),"[1641772, 1628378]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,
175,PT10M34.00S,2026-01-27T00:43:34.7Z,2,REGULAR,3pt,Jump Shot,[],1630217,18.610381077529567,93.38235294117648,1610612753,25,35,2026-01-27T00:43:38Z,1720000,False,-217.0,122.0,1,left,D. Bane 24' 3PT step back (13 PTS),[1630217],1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.91,Made,,,,,,,13.0,,,,,,,,,,,
176,PT10M23.00S,2026-01-27T00:43:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.9060446780552,53.92156862745098,1610612739,27,35,2026-01-27T00:43:50Z,1730000,False,20.0,5.0,1,right,D. Mitchell driving finger roll Layup (12 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,12.0,,,,,,,,,,,
177,PT10M14.00S,2026-01-27T00:43:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629021,4.155716162943495,95.83333333333334,1610612753,27,38,2026-01-27T00:44:06Z,1740000,False,-229.0,-13.0,1,left,M. Wagner 3PT  (3 PTS) (J. Suggs 3 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,22.96,Made,,,,,,,3.0,J. Suggs,1630591.0,3.0,,,,,,,,
180,PT10M06.00S,2026-01-27T00:44:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1642869,,,1610612739,27,38,2026-01-27T00:44:16Z,1760000,False,,,0,,N. Penda shooting personal FOUL (1 PF) (Mobley 2 FT),"[1642869, 1630596]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,,,,,,,,,1.0,0.0,Mobley,1630596.0
182,PT10M06.00S,2026-01-27T00:44:35.5Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,27,38,2026-01-27T00:44:53Z,1780000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT10M06.00S,2026-01-27T00:44:35.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,27,38,2026-01-27T00:44:53Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,
184,PT10M06.00S,2026-01-27T00:44:35.5Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,27,38,2026-01-27T00:44:53Z,1800000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M03.00S,2026-01-27T00:44:38.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,27,38,2026-01-27T00:44:53Z,1810000,False,,,0,,D. Bane REBOUND (Off:2 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,184.0,3.0,1.0,2.0,,,,,,,,,,,,,,
186,PT09M56.00S,2026-01-27T00:45:00.1Z,2,REGULAR,3pt,Jump Shot,[],1642859,29.517082785808146,10.784313725490197,1610612753,27,38,2026-01-27T00:45:03Z,1820000,False,196.0,225.0,1,left,MISS J. Richardson 29' 3PT,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,29.85,Missed,,,,,,,,,,,,,,,,,,
187,PT09M53.00S,2026-01-27T00:45:03.1Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,27,38,2026-01-27T00:45:03Z,1830000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:3),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Right Center,,,186.0,3.0,3.0,0.0,,,,,,,,,,,,,,
188,PT09M45.00S,2026-01-27T00:45:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630596,74.06373193166885,14.705882352941178,1610612739,30,38,2026-01-27T00:45:16Z,1840000,False,-176.0,191.0,1,right,E. Mobley 26' 3PT  (11 PTS) (T. Proctor 1 AST),"[1630596, 1642878]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,,,11.0,T. Proctor,1642878.0,1.0,,,,,,,,
190,PT09M22.00S,2026-01-27T00:45:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.754927726675426,54.65686274509803,1610612753,30,38,2026-01-27T00:45:36Z,1860000,False,-23.0,30.0,1,left,MISS M. Wagner driving Layup - blocked,"[1629021, 1630596]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,Mobley,1630596.0,,,,
191,PT09M22.00S,2026-01-27T00:45:33.0Z,2,REGULAR,block,,[],1630596,,,1610612753,30,38,2026-01-27T00:45:35Z,1870000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT09M20.00S,2026-01-27T00:45:35.0Z,2,REGULAR,rebound,offensive,[],1642859,,,1610612753,30,38,2026-01-27T00:45:36Z,1880000,False,,,0,,J. Richardson REBOUND (Off:1 Def:0),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,190.0,1.0,0.0,1.0,,,,,,,,,,,,,,
193,PT09M16.00S,2026-01-27T00:45:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,6.1268068331143235,52.20588235294118,1610612753,30,38,2026-01-27T00:47:52Z,1890000,False,-11.0,5.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,,,,,,
194,PT09M15.00S,2026-01-27T00:45:42.6Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,30,38,2026-01-27T00:47:52Z,1900000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,193.0,2.0,1.0,1.0,,,,,,,,,,,,,,
195,PT09M15.00S,2026-01-27T00:45:46.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,5.590000152587891,50.0,1610612753,30,40,2026-01-27T00:47:58Z,1910000,False,0.0,0.0,1,left,M. Wagner tip Layup (5 PTS),[1629021],1610612753.0,ORL,tip,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,5.0,,,,,,,,,,,
196,PT09M01.00S,2026-01-27T00:45:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,86.5473061760841,51.71568627450981,1610612739,32,40,2026-01-27T00:46:01Z,1920000,False,9.0,74.0,1,right,D. Mitchell 7' driving floating Jump Shot (14 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,,,,,,,14.0,,,,,,,,,,,
197,PT09M01.00S,2026-01-27T00:46:00.1Z,2,REGULAR,foul,personal,['1freethrow'],1642859,,,1610612739,32,40,2026-01-27T00:46:06Z,1930000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1642859, 1628378]",1610612753.0,ORL,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,,,,,,1.0,0.0,Mitchell,1628378.0
199,PT09M01.00S,2026-01-27T00:46:08.8Z,2,REGULAR,substitution,out,[],1626204,,,1610612739,32,40,2026-01-27T00:47:35Z,1950000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2026-01-27T00:46:08.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,32,40,2026-01-27T00:47:35Z,1960000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M01.00S,2026-01-27T00:46:15.7Z,2,REGULAR,substitution,out,[],1642859,,,1610612739,32,40,2026-01-27T00:47:35Z,1970000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M01.00S,2026-01-27T00:46:15.7Z,2,REGULAR,substitution,out,[],1642869,,,1610612739,32,40,2026-01-27T00:47:35Z,1980000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M01.00S,2026-01-27T00:46:15.7Z,2,REGULAR,substitution,in,[],1641710,,,1610612739,32,40,2026-01-27T00:47:35Z,1990000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M01.00S,2026-01-27T00:46:15.7Z,2,REGULAR,substitution,in,[],1631094,,,1610612739,32,40,2026-01-27T00:47:35Z,2000000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M01.00S,2026-01-27T00:46:39.6Z,2,REGULAR,substitution,out,[],1630591,,,1610612739,32,40,2026-01-27T00:47:35Z,2010000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M01.00S,2026-01-27T00:46:39.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612739,32,40,2026-01-27T00:47:35Z,2020000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M01.00S,2026-01-27T00:46:39.6Z,2,REGULAR,substitution,in,[],1642859,,,1610612739,32,40,2026-01-27T00:47:35Z,2030000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M01.00S,2026-01-27T00:46:39.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612739,32,40,2026-01-27T00:47:35Z,2040000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2026-01-27T00:47:21.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,32,40,2026-01-27T00:47:35Z,2050000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
210,PT09M01.00S,2026-01-27T00:47:30.8Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,33,40,2026-01-27T00:47:30Z,2060000,False,,,0,,D. Mitchell Free Throw 1 of 1 (15 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
211,PT08M34.00S,2026-01-27T00:47:58.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,33,40,2026-01-27T00:48:06Z,2070000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,101284.0,,,,,,,,,,,,,
212,PT08M34.00S,2026-01-27T00:48:07.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,33,40,2026-01-27T00:48:18Z,2080000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M34.00S,2026-01-27T00:48:07.0Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,33,40,2026-01-27T00:48:18Z,2090000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2026-01-27T00:48:38.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641772,94.1688567674113,35.294117647058826,1610612739,33,40,2026-01-27T00:48:42Z,2100000,False,-74.0,2.0,1,right,MISS N. Tomlin 7' turnaround Hook,[1641772],1610612739.0,CLE,turnaround,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
215,PT08M10.00S,2026-01-27T00:48:40.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,33,40,2026-01-27T00:48:42Z,2110000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,4.0,4.0,0.0,,,,,,,,,,,,,,
216,PT08M06.00S,2026-01-27T00:48:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,6.652431011826544,45.588235294117645,1610612753,33,42,2026-01-27T00:48:50Z,2120000,False,22.0,10.0,1,left,D. Bane running Layup (15 PTS),[1630217],1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,15.0,,,,,,,,,,,
217,PT07M52.00S,2026-01-27T00:49:08.7Z,2,REGULAR,foul,technical,['1freethrow'],1628976,,,1610612739,33,42,2026-01-27T00:49:17Z,2130000,False,,,0,,W. Carter Jr. defensive-3-second technical FOUL (1 Tech),[1628976],1610612753.0,ORL,defensive-3-second,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,101284.0,,,,,,,,,,0.0,1.0,,
218,PT07M52.00S,2026-01-27T00:49:30.7Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,33,42,2026-01-27T00:49:32Z,2140000,False,,,0,,MISS D. Mitchell technical Free Throw 1 of 1,[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT07M52.00S,2026-01-27T00:49:30.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,33,42,2026-01-27T00:49:32Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,
220,PT07M52.00S,2026-01-27T00:49:36.8Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,33,42,2026-01-27T00:49:43Z,2160000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M52.00S,2026-01-27T00:49:36.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,33,42,2026-01-27T00:49:43Z,2170000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M43.00S,2026-01-27T00:49:56.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,81.8166885676741,94.11764705882352,1610612739,36,42,2026-01-27T00:49:59Z,2180000,False,221.0,118.0,1,right,D. Mitchell 25' 3PT  (18 PTS) (T. Proctor 2 AST),"[1628378, 1642878]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.04,Made,,,,,,,18.0,T. Proctor,1642878.0,2.0,,,,,,,,
224,PT07M20.00S,2026-01-27T00:50:18.6Z,2,REGULAR,turnover,bad pass,[],1642859,,,1610612753,36,42,2026-01-27T00:50:22Z,2200000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1642859, 1642281]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Tyson,1642281.0,,,,,,
225,PT07M20.00S,2026-01-27T00:50:18.6Z,2,REGULAR,steal,,[],1642281,,,1610612739,36,42,2026-01-27T00:50:20Z,2210000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M16.00S,2026-01-27T00:50:23.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,75.77201051248358,9.803921568627452,1610612739,39,42,2026-01-27T00:51:43Z,2220000,False,-201.0,175.0,1,right,D. Mitchell 26' 3PT running pullup (21 PTS) (J. Tyson 3 AST),"[1628378, 1642281]",1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,,,21.0,J. Tyson,1642281.0,3.0,,,,,,,,
228,PT07M16.00S,2026-01-27T00:50:30.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,39,42,2026-01-27T00:50:30Z,2240000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,out,[],1642878,,,1610612753,39,42,2026-01-27T00:53:56Z,2250000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,out,[],1628378,,,1610612753,39,42,2026-01-27T00:53:56Z,2260000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,39,42,2026-01-27T00:53:56Z,2270000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,out,[],1642859,,,1610612753,39,42,2026-01-27T00:53:56Z,2280000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,in,[],1628366,,,1610612753,39,42,2026-01-27T00:53:56Z,2290000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,in,[],1641854,,,1610612753,39,42,2026-01-27T00:53:56Z,2300000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612753,39,42,2026-01-27T00:53:56Z,2310000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M16.00S,2026-01-27T00:50:31.5Z,2,REGULAR,substitution,in,[],1642869,,,1610612753,39,42,2026-01-27T00:53:56Z,2320000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M00.00S,2026-01-27T00:54:11.6Z,2,REGULAR,3pt,Jump Shot,[],1642869,26.49474375821288,12.254901960784313,1610612753,39,42,2026-01-27T00:54:16Z,2330000,False,189.0,197.0,1,left,MISS N. Penda 27' 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
238,PT06M56.00S,2026-01-27T00:54:15.6Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,39,42,2026-01-27T00:54:16Z,2340000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT06M52.00S,2026-01-27T00:54:19.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628386,93.24901445466492,50.245098039215684,1610612739,41,42,2026-01-27T00:54:51Z,2350000,False,1.0,11.0,1,right,J. Allen running alley-oop DUNK (2 PTS) (C. Porter Jr. 1 AST),"[1628386, 1641854]",1610612739.0,CLE,running alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,2.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,
241,PT06M29.00S,2026-01-27T00:54:41.8Z,2,REGULAR,2pt,Jump Shot,[],1641710,21.632720105124836,52.94117647058824,1610612753,41,44,2026-01-27T00:54:45Z,2370000,False,-15.0,151.0,1,left,A. Black 15' pullup Jump Shot (9 PTS),[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,8-16 Center,15.15,Made,,,,,,,9.0,,,,,,,,,,,
242,PT06M19.00S,2026-01-27T00:54:52.6Z,2,REGULAR,2pt,Jump Shot,[],1641854,79.05716162943496,51.71568627450981,1610612739,43,44,2026-01-27T00:55:32Z,2380000,False,9.0,144.0,1,right,C. Porter Jr. 14' driving floating Jump Shot (4 PTS),[1641854],1610612739.0,CLE,driving floating,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Center,14.47,Made,,,,,,,4.0,,,,,,,,,,,
243,PT06M01.00S,2026-01-27T00:55:10.2Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,43,44,2026-01-27T00:55:14Z,2390000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1629731]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,Wade,1629731.0,,,,,,
244,PT06M01.00S,2026-01-27T00:55:10.2Z,2,REGULAR,steal,,[],1629731,,,1610612739,43,44,2026-01-27T00:55:13Z,2400000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
245,PT05M56.00S,2026-01-27T00:55:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629731,93.51182654402102,50.49019607843137,1610612739,45,44,2026-01-27T00:55:20Z,2410000,False,2.0,8.0,1,right,D. Wade running finger roll Layup (2 PTS),[1629731],1610612739.0,CLE,running finger roll,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,2.0,,,,,,,,,,,
246,PT05M41.00S,2026-01-27T00:55:29.5Z,2,REGULAR,3pt,Jump Shot,[],1628976,17.16491458607096,97.30392156862744,1610612753,45,47,2026-01-27T00:55:34Z,2420000,False,-237.0,109.0,1,left,W. Carter Jr. 26' 3PT  (9 PTS) (A. Black 2 AST),"[1628976, 1641710]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,,,9.0,A. Black,1641710.0,2.0,,,,,,,,
248,PT05M27.00S,2026-01-27T00:55:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,81.8166885676741,65.19607843137256,1610612739,47,47,2026-01-27T00:55:48Z,2440000,False,76.0,118.0,1,right,J. Allen 14' Jump Shot (4 PTS) (L. Ball 1 AST),"[1628386, 1628366]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,14.07,Made,,,,,,,4.0,L. Ball,1628366.0,1.0,,,,,,,,
