actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
543,PT06M31.00S,2022-02-04T05:09:36.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,96,91,2022-02-04T05:09:37Z,5390000,,,0,,A. Davis REBOUND (Off:6 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,542.0,14.0,8.0,6.0,,,,,,,,,,,,,,
544,PT06M25.00S,2022-02-04T05:09:44.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612747,96,91,2022-02-04T05:09:52Z,5400000,,,0,,R. Jackson shooting personal FOUL (5 PF) (Monk 2 FT),"[202704, 1628370]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1626302.0,,,,,,5.0,0.0,Monk,1628370.0,
546,PT06M25.00S,2022-02-04T05:10:13.6Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,96,92,2022-02-04T05:10:32Z,5420000,,,0,,M. Monk Free Throw 1 of 2 (15 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
547,PT06M25.00S,2022-02-04T05:10:13.6Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612747,96,92,2022-02-04T05:10:32Z,5430000,,,0,,MISS M. Monk Free Throw 2 of 2,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
548,PT06M22.00S,2022-02-04T05:10:16.6Z,4,REGULAR,rebound,defensive,[],201586,,,1610612746,96,92,2022-02-04T05:10:32Z,5440000,,,0,,S. Ibaka REBOUND (Off:1 Def:6),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,547.0,7.0,6.0,1.0,,,,,,,,,,,,,,
549,PT06M01.00S,2022-02-04T05:10:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,91.63929040735874,48.0392156862745,1610612746,96,92,2022-02-04T05:11:21Z,5450000,-10.0,26.0,1,right,MISS L. Kennard driving reverse Layup - blocked,"[1628379, 1630559]",1610612746.0,LAC,driving reverse,,,Kennard,L. Kennard,,,,,2.79,Missed,,,,,,,,,,,,,Reaves,1630559.0,,,,,
550,PT06M01.00S,2022-02-04T05:10:54.6Z,4,REGULAR,block,,[],1630559,,,1610612746,96,92,2022-02-04T05:10:58Z,5460000,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M01.00S,2022-02-04T05:10:54.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,96,92,2022-02-04T05:11:21Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,
552,PT06M01.00S,2022-02-04T05:11:00.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,96,92,2022-02-04T05:11:06Z,5480000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,,,,
553,PT05M55.00S,2022-02-04T05:11:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,8.853482260183966,52.69607843137255,1610612747,96,92,2022-02-04T05:18:35Z,5490000,-13.0,31.0,1,left,MISS R. Westbrook driving reverse Layup - blocked,"[201566, 201587]",1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,3.35,Missed,,,,,,,,,,,,,Batum,201587.0,,,,,
554,PT05M55.00S,2022-02-04T05:11:22.2Z,4,REGULAR,block,,[],201587,,,1610612747,96,92,2022-02-04T05:11:25Z,5500000,,,0,,N. Batum BLOCK (3 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M54.00S,2022-02-04T05:11:23.2Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,96,92,2022-02-04T05:18:35Z,5510000,,,0,,A. Davis REBOUND (Off:7 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,553.0,15.0,8.0,7.0,,,,,,,,,,,,,,
556,PT05M53.00S,2022-02-04T05:11:31.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,96,94,2022-02-04T05:18:43Z,5520000,0.0,0.0,1,left,A. Davis putback DUNK (28 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,0.0,Made,28.0,,,,,,,,,,,,,,,,,,
557,PT05M36.00S,2022-02-04T05:11:40.2Z,4,REGULAR,foul,personal,['2freethrow'],2772,,,1610612746,96,94,2022-02-04T05:11:45Z,5530000,,,0,,T. Ariza shooting personal FOUL (2 PF) (Ibaka 2 FT),"[2772, 201586]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,0.0,Ibaka,201586.0,
559,PT05M36.00S,2022-02-04T05:12:12.9Z,4,REGULAR,freethrow,1 of 2,[],201586,,,1610612746,97,94,2022-02-04T05:12:12Z,5550000,,,0,,S. Ibaka Free Throw 1 of 2 (19 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
560,PT05M36.00S,2022-02-04T05:12:33.2Z,4,REGULAR,freethrow,2 of 2,[],201586,,,1610612746,98,94,2022-02-04T05:12:33Z,5560000,,,0,,S. Ibaka Free Throw 2 of 2 (20 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
561,PT05M20.00S,2022-02-04T05:12:52.3Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,98,94,2022-02-04T05:12:58Z,5570000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 201587]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,1.0,Batum,201587.0,,,,,,,
562,PT05M20.00S,2022-02-04T05:12:52.3Z,4,REGULAR,steal,,[],201587,,,1610612746,98,94,2022-02-04T05:12:55Z,5580000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M11.00S,2022-02-04T05:13:00.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,82.9664914586071,58.33333333333333,1610612746,100,94,2022-02-04T05:13:05Z,5590000,42.0,108.0,1,right,M. Morris Sr. 11' turnaround fadeaway Jump Shot (26 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,11.54,Made,26.0,,,,,,,,,,,,,,,,,,
565,PT04M51.00S,2022-02-04T05:13:27.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,100,94,2022-02-04T05:13:27Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M46.00S,2022-02-04T05:13:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,8.853482260183966,51.22549019607843,1610612747,100,94,2022-02-04T05:13:45Z,5620000,-6.0,31.0,1,left,MISS M. Monk driving floating Shot,[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
567,PT04M46.00S,2022-02-04T05:13:41.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,100,94,2022-02-04T05:13:45Z,5630000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,
568,PT04M46.00S,2022-02-04T05:13:45.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,100,94,2022-02-04T05:13:45Z,5640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M23.00S,2022-02-04T05:14:15.3Z,4,REGULAR,2pt,Jump Shot,[],202704,76.92181340341656,73.2843137254902,1610612746,100,94,2022-02-04T05:14:19Z,5650000,116.0,164.0,1,right,MISS R. Jackson 20' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,20.14,Missed,,,,,,,,,,,,,,,,,,,
570,PT04M20.00S,2022-02-04T05:14:18.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,100,94,2022-02-04T05:14:19Z,5660000,,,0,,M. Monk REBOUND (Off:0 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,569.0,6.0,6.0,0.0,,,,,,,,,,,,,,
571,PT04M15.00S,2022-02-04T05:14:23.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2772,33.6892247043364,62.745098039215684,1610612747,100,97,2022-02-04T05:21:32Z,5670000,-64.0,264.0,1,left,T. Ariza 27' 3PT  (5 PTS) (M. Monk 7 AST),"[2772, 1628370]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,27.18,Made,5.0,,,,,M. Monk,1628370.0,7.0,,,,,,,,,,,
573,PT03M53.00S,2022-02-04T05:14:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.00459921156373,44.607843137254896,1610612746,102,97,2022-02-04T05:14:51Z,5690000,-27.0,4.0,1,right,R. Jackson reverse Layup (19 PTS),[202704],1610612746.0,LAC,reverse,,,Jackson,R. Jackson,,,,,2.73,Made,19.0,,,,,,,,,,,,,,,,,,
574,PT03M34.00S,2022-02-04T05:15:03.9Z,4,REGULAR,3pt,Jump Shot,[],203076,32.50657030223391,68.38235294117646,1610612747,102,97,2022-02-04T05:15:08Z,5700000,-92.0,253.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
575,PT03M32.00S,2022-02-04T05:15:05.9Z,4,REGULAR,rebound,defensive,[],201586,,,1610612746,102,97,2022-02-04T05:15:08Z,5710000,,,0,,S. Ibaka REBOUND (Off:1 Def:7),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,574.0,8.0,7.0,1.0,,,,,,,,,,,,,,
577,PT03M27.00S,2022-02-04T05:15:18.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612746,102,97,2022-02-04T05:15:28Z,5730000,,,0,,M. Monk personal FOUL (2 PF) (Jackson 2 FT),"[1628370, 202704]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,0.0,Jackson,202704.0,
579,PT03M27.00S,2022-02-04T05:15:34.1Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628370,,,1610612746,102,97,2022-02-04T05:15:42Z,5750000,,,0,,M. Monk technical FOUL (1 Tech),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,1.0,,,
580,PT03M27.00S,2022-02-04T05:15:53.1Z,4,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,102,97,2022-02-04T05:15:53Z,5760000,,,0,,MISS L. Kennard technical Free Throw 1 of 1,[1628379],1610612746.0,LAC,technical,,,Kennard,L. Kennard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
581,PT03M27.00S,2022-02-04T05:15:53.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,102,97,2022-02-04T05:15:53Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,
582,PT03M27.00S,2022-02-04T05:16:31.2Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,103,97,2022-02-04T05:16:31Z,5780000,,,0,,R. Jackson Free Throw 1 of 2 (20 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
583,PT03M27.00S,2022-02-04T05:16:40.2Z,4,REGULAR,substitution,out,[],1630559,,,1610612746,103,97,2022-02-04T05:16:46Z,5790000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M27.00S,2022-02-04T05:16:40.2Z,4,REGULAR,substitution,in,[],1626169,,,1610612746,103,97,2022-02-04T05:16:46Z,5800000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M27.00S,2022-02-04T05:17:08.5Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,104,97,2022-02-04T05:17:08Z,5810000,,,0,,R. Jackson Free Throw 2 of 2 (21 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
586,PT03M06.00S,2022-02-04T05:17:33.4Z,4,REGULAR,2pt,Jump Shot,[],203076,11.087385019710908,75.0,1610612747,104,97,2022-02-04T05:17:38Z,5820000,-125.0,52.0,1,left,MISS A. Davis 13' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,13.53,Missed,,,,,,,,,,,,,,,,,,,
587,PT03M03.00S,2022-02-04T05:17:36.4Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,104,97,2022-02-04T05:17:38Z,5830000,,,0,,R. Jackson REBOUND (Off:0 Def:7),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,586.0,7.0,7.0,0.0,,,,,,,,,,,,,,
588,PT02M57.00S,2022-02-04T05:17:42.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,93.2161629434954,48.774509803921575,1610612746,104,97,2022-02-04T05:17:50Z,5840000,-6.0,11.0,1,right,MISS R. Jackson running Layup,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,1.28,Missed,,,,,,,,,,,,,,,,,,,
590,PT02M53.00S,2022-02-04T05:17:46.6Z,4,REGULAR,rebound,offensive,[],202704,,,1610612746,104,97,2022-02-04T05:17:50Z,5860000,,,0,,R. Jackson REBOUND (Off:1 Def:7),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,588.0,8.0,7.0,1.0,,,,,,,,,,,,,,
591,PT02M39.00S,2022-02-04T05:17:59.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202704,72.9796320630749,35.5392156862745,1610612746,104,97,2022-02-04T05:18:04Z,5870000,-72.0,201.0,1,right,MISS R. Jackson 21' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,21.41,Missed,,,,,,,,,,,,,,,,,,,
592,PT02M37.00S,2022-02-04T05:18:03.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,104,97,2022-02-04T05:18:03Z,5880000,,,0,,A. Davis REBOUND (Off:7 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,591.0,16.0,9.0,7.0,,,,,,,,,,,,,,
593,PT02M23.00S,2022-02-04T05:18:16.8Z,4,REGULAR,3pt,Jump Shot,[],201566,34.8718791064389,66.17647058823529,1610612747,104,100,2022-02-04T05:18:21Z,5890000,-81.0,275.0,1,left,R. Westbrook 28' 3PT  (15 PTS) (A. Davis 2 AST),"[201566, 203076]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,28.69,Made,15.0,,,,,A. Davis,203076.0,2.0,,,,,,,,,,,
598,PT01M54.00S,2022-02-04T05:18:49.1Z,4,REGULAR,3pt,Jump Shot,[],202704,68.38042049934297,31.127450980392155,1610612746,104,100,2022-02-04T05:34:54Z,5940000,-94.0,245.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
599,PT01M51.00S,2022-02-04T05:18:52.1Z,4,REGULAR,rebound,offensive,[],202694,,,1610612746,104,100,2022-02-04T05:34:54Z,5950000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,598.0,7.0,6.0,1.0,,,,,,,,,,,,,,
600,PT01M46.00S,2022-02-04T05:19:02.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,104,100,2022-02-04T05:19:02Z,5960000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M46.00S,2022-02-04T05:20:58.7Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612746,104,100,2022-02-04T05:21:05Z,5970000,,,0,,LAC 5-second-violation Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
602,PT01M31.00S,2022-02-04T05:21:20.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,10.036136662286467,54.65686274509804,1610612747,104,100,2022-02-04T05:22:08Z,5980000,-23.0,42.0,1,left,MISS M. Monk driving floating Shot,[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
603,PT01M31.00S,2022-02-04T05:21:20.7Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612747,104,100,2022-02-04T05:21:45Z,5990000,,,0,,M. Monk REBOUND (Off:1 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,602.0,7.0,6.0,1.0,,,,,,,,,,,,,,
604,PT01M31.00S,2022-02-04T05:21:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628370,5.590000152587891,50.0,1610612747,104,102,2022-02-04T05:21:24Z,6000000,0.0,0.0,1,left,M. Monk tip Layup (17 PTS),[1628370],1610612747.0,LAL,tip,,,Monk,M. Monk,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,,
605,PT01M31.00S,2022-02-04T05:21:26.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201586,,,1610612747,104,102,2022-02-04T05:21:34Z,6010000,,,0,,S. Ibaka shooting personal FOUL (5 PF) (Monk 1 FT),"[201586, 1628370]",1610612746.0,LAC,shooting,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1626302.0,,,,,,5.0,0.0,Monk,1628370.0,
607,PT01M31.00S,2022-02-04T05:22:05.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628370,,,1610612747,104,103,2022-02-04T05:22:05Z,6030000,,,0,,M. Monk Free Throw 1 of 1 (18 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
608,PT01M20.00S,2022-02-04T05:22:14.4Z,4,REGULAR,3pt,Jump Shot,[],201587,90.71944809461235,97.30392156862744,1610612746,104,103,2022-02-04T05:22:19Z,6040000,237.0,35.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
609,PT01M16.00S,2022-02-04T05:22:18.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,104,103,2022-02-04T05:22:19Z,6050000,,,0,,A. Davis REBOUND (Off:7 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,608.0,17.0,10.0,7.0,,,,,,,,,,,,,,
610,PT01M03.00S,2022-02-04T05:22:35.7Z,4,REGULAR,2pt,Jump Shot,[],201566,9.904730617608408,29.166666666666657,1610612747,104,105,2022-02-04T05:22:40Z,6060000,104.0,41.0,1,left,R. Westbrook 11' pullup Jump Shot (17 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,11.18,Made,17.0,,,,,,,,,,,,,,,,,,
611,PT00M50.70S,2022-02-04T05:22:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.29632063074901,50.73529411764706,1610612746,106,105,2022-02-04T05:22:52Z,6070000,4.0,20.0,1,right,R. Jackson driving reverse Layup (23 PTS),[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,2.02,Made,23.0,,,,,,,,,,,,,,,,,,
612,PT00M28.10S,2022-02-04T05:23:14.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,34.477660972404735,60.049019607843135,1610612747,106,108,2022-02-04T05:23:18Z,6080000,-50.0,272.0,1,left,M. Monk 27' 3PT  (21 PTS) (R. Westbrook 3 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,27.62,Made,21.0,,,,,R. Westbrook,201566.0,3.0,,,,,,,,,,,
614,PT00M28.10S,2022-02-04T05:23:20.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,106,108,2022-02-04T05:23:20Z,6100000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M28.10S,2022-02-04T05:24:27.5Z,4,REGULAR,substitution,out,[],201586,,,1610612746,106,108,2022-02-04T05:24:39Z,6110000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M28.10S,2022-02-04T05:24:27.5Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,106,108,2022-02-04T05:24:39Z,6120000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M18.00S,2022-02-04T05:25:11.7Z,4,REGULAR,3pt,Jump Shot,[],202694,96.63272010512483,0.24509803921569073,1610612746,109,108,2022-02-04T05:25:15Z,6130000,-249.0,-21.0,1,right,M. Morris Sr. 24' 3PT pullup (29 PTS) (L. Kennard 3 AST),"[202694, 1628379]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,24.97,Made,29.0,,,,,L. Kennard,1628379.0,3.0,,,,,,,,,,,
621,PT00M18.00S,2022-02-04T05:26:26.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,109,108,2022-02-04T05:26:26Z,6170000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M18.00S,2022-02-04T05:27:09.1Z,4,REGULAR,substitution,out,[],1626169,,,1610612747,109,108,2022-02-04T05:27:20Z,6190000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M18.00S,2022-02-04T05:27:09.1Z,4,REGULAR,substitution,in,[],201586,,,1610612747,109,108,2022-02-04T05:27:20Z,6200000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M18.00S,2022-02-04T05:27:09.1Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,109,108,2022-02-04T05:27:20Z,6210000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M18.00S,2022-02-04T05:27:09.1Z,4,REGULAR,substitution,out,[],1628379,,,1610612747,109,108,2022-02-04T05:27:30Z,6220000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M12.50S,2022-02-04T05:27:51.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.276609724047319,49.01960784313726,1610612747,109,110,2022-02-04T05:27:55Z,6230000,5.0,16.0,1,left,A. Davis alley-oop DUNK (30 PTS) (R. Westbrook 4 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,1.66,Made,30.0,,,,,R. Westbrook,201566.0,4.0,,,,,,,,,,,
629,PT00M04.10S,2022-02-04T05:28:03.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.34756898817345,47.549019607843135,1610612746,111,110,2022-02-04T05:28:07Z,6250000,-12.0,10.0,1,right,R. Jackson driving Layup (25 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,1.59,Made,25.0,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2022-02-04T05:28:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,9.116294349540084,43.38235294117647,1610612747,111,110,2022-02-04T05:28:22Z,6260000,33.0,33.0,1,left,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
631,PT00M00.00S,2022-02-04T05:28:19.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,111,110,2022-02-04T05:28:19Z,6270000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,
632,PT00M00.00S,2022-02-04T05:28:20.6Z,4,REGULAR,period,end,[],0,,,1610612747,111,110,2022-02-04T05:28:20Z,6280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2022-02-04T05:30:50.7Z,4,REGULAR,game,end,[],0,,,0,111,110,2022-02-04T05:30:50Z,6290000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
